,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
17,Joe Caldwell,SF,SF,25.0,STL,81.0,2256.0,13.2,0.461,0.0,0.286,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.4,1.6,2.0,0.043,0.0,0.0,0.0,0.0
18,Wilt Chamberlain*,C,C,30.0,PHI,81.0,3682.0,26.5,0.637,0.0,0.761,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,14.8,7.0,21.9,0.285,0.0,0.0,0.0,0.0
19,Jerry Chambers,SF,SF,23.0,LAL,69.0,1015.0,12.1,0.481,0.0,0.188,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.4,0.064,0.0,0.0,0.0,0.0
21,Len Chappell,C-PF,C,26.0,TOT,73.0,708.0,11.5,0.455,0.0,0.259,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.034,0.0,0.0,0.0,0.0
22,Len Chappell,PF,PF,26.0,CHI,19.0,179.0,13.1,0.478,0.0,0.236,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.085,0.0,0.0,0.0,0.0
23,Len Chappell,C,C,26.0,CIN,54.0,529.0,11.0,0.445,0.0,0.268,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,-0.1,0.3,0.2,0.017,0.0,0.0,0.0,0.0
24,Archie Clark,SG,SG,25.0,LAL,76.0,1763.0,12.3,0.489,0.0,0.262,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,1.5,1.2,2.7,0.075,0.0,0.0,0.0,0.0
25,Barry Clemens,SF,SF,23.0,CHI,60.0,986.0,10.4,0.455,0.0,0.203,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.045,0.0,0.0,0.0,0.0
26,Larry Costello,PG,PG,35.0,PHI,49.0,976.0,11.9,0.541,0.0,0.454,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,1.7,0.9,2.5,0.125,0.0,0.0,0.0,0.0
27,Mel Counts,C,C,25.0,TOT,56.0,860.0,13.9,0.459,0.0,0.224,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,1.0,0.054,0.0,0.0,0.0,0.0
28,Mel Counts,C,C,25.0,BAL,25.0,343.0,13.9,0.431,0.0,0.24,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,-0.2,0.4,0.2,0.021,0.0,0.0,0.0,0.0
29,Mel Counts,C,C,25.0,LAL,31.0,517.0,13.8,0.479,0.0,0.214,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.075,0.0,0.0,0.0,0.0
30,Freddie Crawford,SG,SG,25.0,NYK,19.0,192.0,11.6,0.422,0.0,0.328,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,-0.2,-0.042,0.0,0.0,0.0,0.0
31,Billy Cunningham*,SF,SF,23.0,PHI,81.0,2168.0,19.3,0.513,0.0,0.461,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,4.4,2.5,6.8,0.151,0.0,0.0,0.0,0.0
32,Dave DeBusschere*,SF,SF,26.0,DET,78.0,2897.0,16.2,0.473,0.0,0.401,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,1.6,4.3,5.9,0.097,0.0,0.0,0.0,0.0
33,Dave Deutsch,G,G,21.0,NYK,19.0,93.0,2.4,0.234,0.0,0.556,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.24,0.0,0.0,0.0,0.0
34,Connie Dierking,C,C,30.0,CIN,77.0,1905.0,12.0,0.443,0.0,0.247,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,-0.5,1.4,1.0,0.024,0.0,0.0,0.0,0.0
35,Johnny Egan,PG,PG,28.0,BAL,71.0,1743.0,13.0,0.499,0.0,0.351,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0,1.9,1.2,3.1,0.086,0.0,0.0,0.0,0.0
36,Joe Ellis,SF,SF,22.0,SFW,41.0,333.0,13.1,0.437,0.0,0.152,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,-0.2,0.5,0.4,0.056,0.0,0.0,0.0,0.0
37,Leroy Ellis,C,C,26.0,BAL,81.0,2938.0,13.6,0.466,0.0,0.245,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.7,2.5,3.2,0.052,0.0,0.0,0.0,0.0
38,Wayne Embry*,C,C,29.0,BOS,72.0,729.0,14.4,0.445,0.0,0.401,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,-0.2,1.5,1.2,0.082,0.0,0.0,0.0,0.0
39,Keith Erickson,SF,SF,22.0,CHI,76.0,1454.0,10.1,0.413,0.0,0.248,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,-1.6,1.7,0.2,0.005,0.0,0.0,0.0,0.0
40,Bob Ferry,C,C,29.0,BAL,51.0,991.0,11.6,0.46,0.0,0.349,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.9,0.046,0.0,0.0,0.0,0.0
41,Hank Finkel,C,C,24.0,LAL,27.0,141.0,7.7,0.392,0.0,0.255,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,-0.005,0.0,0.0,0.0,0.0
42,Dave Gambee,SF,SF,29.0,PHI,63.0,757.0,13.8,0.509,0.0,0.362,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,1.1,0.8,1.9,0.118,0.0,0.0,0.0,0.0
43,Gail Goodrich*,SG,SG,23.0,LAL,77.0,1780.0,15.2,0.518,0.0,0.434,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,3.1,1.3,4.4,0.119,0.0,0.0,0.0,0.0
44,Johnny Green,PF,PF,33.0,BAL,61.0,948.0,16.6,0.475,0.0,0.474,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.6,0.9,1.5,0.075,0.0,0.0,0.0,0.0
46,Hal Greer*,SG,SG,30.0,PHI,80.0,3086.0,15.0,0.51,0.0,0.306,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,5.0,2.6,7.6,0.118,0.0,0.0,0.0,0.0
47,Richie Guerin*,SG,SG,34.0,STL,80.0,2275.0,14.4,0.502,0.0,0.46,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,3.1,1.6,4.7,0.099,0.0,0.0,0.0,0.0
48,Matt Guokas,SG,SG,22.0,PHI,69.0,808.0,7.5,0.434,0.0,0.399,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,-0.2,0.7,0.5,0.03,0.0,0.0,0.0,0.0
49,Happy Hairston,SF,SF,24.0,CIN,79.0,2442.0,13.8,0.519,0.0,0.397,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,3.7,1.4,5.1,0.101,0.0,0.0,0.0,0.0
50,Reggie Harding,C,C,24.0,DET,74.0,1367.0,12.0,0.475,0.0,0.269,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.6,0.09,0.0,0.0,0.0,0.0
51,John Havlicek*,SF,SF,26.0,BOS,81.0,2602.0,19.2,0.5,0.0,0.286,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,4.2,4.1,8.3,0.154,0.0,0.0,0.0,0.0
52,Tom Hawkins,SF,SF,30.0,LAL,76.0,1798.0,10.3,0.488,0.0,0.302,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,1.1,1.4,2.4,0.065,0.0,0.0,0.0,0.0
53,Walt Hazzard,PG,PG,24.0,LAL,79.0,1642.0,13.8,0.466,0.0,0.251,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.7,1.5,2.2,0.064,0.0,0.0,0.0,0.0
54,Fred Hetzel,PF,PF,24.0,SFW,77.0,2123.0,12.4,0.453,0.0,0.254,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,-0.2,3.0,2.9,0.065,0.0,0.0,0.0,0.0
55,Wayne Hightower,PF,PF,27.0,TOT,72.0,1310.0,10.7,0.412,0.0,0.37,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,-1.5,1.3,-0.2,-0.007,0.0,0.0,0.0,0.0
56,Wayne Hightower,PF,PF,27.0,BAL,43.0,746.0,10.2,0.407,0.0,0.403,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.6,-0.3,-0.02,0.0,0.0,0.0,0.0
57,Wayne Hightower,PF,PF,27.0,DET,29.0,564.0,11.4,0.418,0.0,0.332,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,-0.6,0.7,0.1,0.011,0.0,0.0,0.0,0.0
58,Bob Hogsett,PF,PF,26.0,DET,7.0,22.0,12.7,0.429,0.0,0.375,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,0.0,0.0,0.0,0.0
59,Tom Hoover,C,C,26.0,STL,17.0,129.0,5.8,0.422,0.0,0.419,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,0.018,0.0,0.0,0.0,0.0
60,Bailey Howell*,PF,PF,30.0,BOS,81.0,2503.0,19.5,0.559,0.0,0.379,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,8.0,3.8,11.8,0.226,0.0,0.0,0.0,0.0
61,Lou Hudson,SF,SF,22.0,STL,80.0,2446.0,15.3,0.5,0.0,0.246,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,3.4,1.5,4.9,0.097,0.0,0.0,0.0,0.0
62,Darrall Imhoff,C,C,28.0,LAL,81.0,2725.0,13.6,0.498,0.0,0.265,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.089,0.0,0.0,0.0,0.0
63,Luke Jackson,PF,PF,25.0,PHI,81.0,2377.0,12.3,0.487,0.0,0.296,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,1.6,2.6,4.2,0.084,0.0,0.0,0.0,0.0
64,Gus Johnson*,SF,SF,28.0,BAL,73.0,2626.0,17.6,0.489,0.0,0.278,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,2.7,2.3,5.0,0.092,0.0,0.0,0.0,0.0
65,Neil Johnson,PF,PF,23.0,NYK,51.0,522.0,9.4,0.419,0.0,0.503,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,-0.4,0.2,-0.2,-0.014,0.0,0.0,0.0,0.0
66,K.C. Jones*,PG,PG,34.0,BOS,78.0,2446.0,7.7,0.445,0.0,0.412,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.1,3.5,3.7,0.072,0.0,0.0,0.0,0.0
67,Sam Jones*,SG,SG,33.0,BOS,72.0,2325.0,18.5,0.508,0.0,0.264,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,4.4,3.1,7.5,0.155,0.0,0.0,0.0,0.0
69,Wali Jones,PG,PG,24.0,PHI,81.0,2249.0,12.9,0.486,0.0,0.271,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,1.9,2.0,4.0,0.084,0.0,0.0,0.0,0.0
70,Toby Kimball,PF,PF,24.0,BOS,38.0,222.0,16.9,0.423,0.0,0.412,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,-0.2,0.6,0.4,0.097,0.0,0.0,0.0,0.0
71,Jim King,SG,SG,25.0,SFW,67.0,1667.0,13.7,0.477,0.0,0.323,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,0.101,0.0,0.0,0.0,0.0
72,Don Kojis,SF,SF,28.0,CHI,78.0,1655.0,12.9,0.455,0.0,0.287,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,-0.1,2.0,1.9,0.056,0.0,0.0,0.0,0.0
73,Howard Komives,PG,PG,25.0,NYK,65.0,2282.0,13.0,0.461,0.0,0.254,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.7,0.8,1.5,0.031,0.0,0.0,0.0,0.0
74,Tommy Kron,SG,SG,23.0,STL,32.0,221.0,8.8,0.351,0.0,0.218,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,-0.5,0.2,-0.3,-0.06,0.0,0.0,0.0,0.0
75,Rudy LaRusso,PF,PF,29.0,LAL,45.0,1292.0,12.8,0.476,0.0,0.44,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.7,1.1,1.7,0.064,0.0,0.0,0.0,0.0
76,Clyde Lee,C,C,22.0,SFW,74.0,1247.0,13.9,0.447,0.0,0.33,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,-0.2,2.3,2.1,0.08,0.0,0.0,0.0,0.0
77,George Lee,F-G,F,30.0,SFW,1.0,5.0,77.0,0.847,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.384,0.0,0.0,0.0,0.0
78,Freddie Lewis,PG,PG,23.0,CIN,32.0,334.0,10.5,0.436,0.0,0.268,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.004,0.0,0.0,0.0,0.0
79,Kevin Loughery,SG,SG,26.0,BAL,76.0,2577.0,13.7,0.464,0.0,0.315,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.9,1.7,2.5,0.047,0.0,0.0,0.0,0.0
80,Bob Love,PF,PF,24.0,CIN,66.0,1074.0,10.7,0.469,0.0,0.365,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.3,0.6,1.0,0.043,0.0,0.0,0.0,0.0
81,Jerry Lucas*,PF,PF,26.0,CIN,81.0,3558.0,16.9,0.508,0.0,0.286,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,4.1,3.2,7.3,0.098,0.0,0.0,0.0,0.0
82,Jack Marin,SF,SF,22.0,BAL,74.0,1323.0,14.4,0.498,0.0,0.296,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,1.6,0.9,2.5,0.09,0.0,0.0,0.0,0.0
83,Jon McGlocklin,SF,SF,23.0,CIN,60.0,1194.0,11.4,0.471,0.0,0.211,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.5,0.6,1.1,0.043,0.0,0.0,0.0,0.0
84,McCoy McLemore,SF,SF,24.0,CHI,79.0,1382.0,13.5,0.46,0.0,0.406,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.2,1.6,1.8,0.062,0.0,0.0,0.0,0.0
85,Bill Melchionni,PG,PG,22.0,PHI,73.0,692.0,10.8,0.415,0.0,0.17,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,-0.7,0.7,-0.1,-0.005,0.0,0.0,0.0,0.0
86,Tom Meschery,PF,PF,28.0,SFW,72.0,1846.0,11.6,0.468,0.0,0.346,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.5,2.6,3.1,0.081,0.0,0.0,0.0,0.0
87,Eddie Miles,SG,SG,26.0,DET,81.0,2419.0,14.9,0.471,0.0,0.248,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,1.4,2.3,3.7,0.073,0.0,0.0,0.0,0.0
88,Wayne Molis,C,C,23.0,NYK,13.0,75.0,11.7,0.397,0.0,0.255,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,-0.099,0.0,0.0,0.0,0.0
90,Erwin Mueller,C,C,22.0,CHI,80.0,2136.0,13.3,0.474,0.0,0.272,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,1.0,2.4,3.5,0.078,0.0,0.0,0.0,0.0
91,Jeff Mullins,SG,SG,24.0,SFW,77.0,1835.0,15.8,0.49,0.0,0.233,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,1.9,2.7,4.5,0.119,0.0,0.0,0.0,0.0
92,Dorie Murrey,PF,PF,23.0,DET,35.0,311.0,10.0,0.463,0.0,0.659,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.5,0.072,0.0,0.0,0.0,0.0
93,Don Nelson*,SF,SF,26.0,BOS,79.0,1202.0,14.3,0.502,0.0,0.373,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,1.5,1.8,3.3,0.131,0.0,0.0,0.0,0.0
94,Paul Neumann,PG,PG,29.0,SFW,78.0,2421.0,13.0,0.501,0.0,0.428,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,2.8,3.0,5.8,0.115,0.0,0.0,0.0,0.0
95,Don Ohl,SG,SG,30.0,BAL,58.0,2024.0,15.3,0.51,0.0,0.353,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,3.4,1.1,4.4,0.104,0.0,0.0,0.0,0.0
96,Bud Olsen,PF,PF,26.0,SFW,40.0,348.0,13.4,0.449,0.0,0.347,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.5,0.5,0.068,0.0,0.0,0.0,0.0
97,Ron Reed,PF,PF,24.0,DET,62.0,1248.0,12.1,0.399,0.0,0.222,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.8,-0.2,-0.006,0.0,0.0,0.0,0.0
98,Willis Reed*,PF,PF,24.0,NYK,78.0,2824.0,19.7,0.538,0.0,0.375,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,6.5,1.3,7.9,0.134,0.0,0.0,0.0,0.0
99,Oscar Robertson*,PG,PG,28.0,CIN,79.0,3468.0,25.5,0.583,0.0,0.496,0.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,14.7,2.7,17.4,0.241,0.0,0.0,0.0,0.0
100,Flynn Robinson,PG,PG,25.0,CIN,76.0,1140.0,14.0,0.501,0.0,0.257,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,1.6,0.6,2.2,0.093,0.0,0.0,0.0,0.0
101,Guy Rodgers*,PG,PG,31.0,CHI,81.0,3063.0,17.9,0.46,0.0,0.345,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,1.3,4.9,6.2,0.097,0.0,0.0,0.0,0.0
102,Bill Russell*,C,C,32.0,BOS,81.0,3297.0,18.6,0.5,0.0,0.537,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,3.0,9.2,12.2,0.178,0.0,0.0,0.0,0.0
103,Cazzie Russell,SF,SF,22.0,NYK,77.0,1696.0,14.2,0.487,0.0,0.289,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,1.6,0.6,2.2,0.061,0.0,0.0,0.0,0.0
104,Tom Sanders*,SF,SF,28.0,BOS,81.0,1926.0,11.2,0.484,0.0,0.289,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.3,2.7,4.0,0.1,0.0,0.0,0.0,0.0
105,Dave Schellhase,PG,PG,22.0,CHI,31.0,212.0,8.9,0.389,0.0,0.198,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,-0.4,0.2,-0.2,-0.045,0.0,0.0,0.0,0.0
106,Ray Scott,C-PF,C,28.0,TOT,72.0,2446.0,14.6,0.449,0.0,0.32,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.4,2.8,2.4,0.047,0.0,0.0,0.0,0.0
107,Ray Scott,C,C,28.0,DET,45.0,1477.0,12.7,0.428,0.0,0.302,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,-1.1,1.9,0.8,0.024,0.0,0.0,0.0,0.0
108,Ray Scott,PF,PF,28.0,BAL,27.0,969.0,17.5,0.48,0.0,0.346,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.7,0.9,1.6,0.08,0.0,0.0,0.0,0.0
109,Larry Siegfried,PG,PG,27.0,BOS,73.0,1891.0,16.2,0.522,0.0,0.417,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,3.7,2.7,6.4,0.163,0.0,0.0,0.0,0.0
110,Paul Silas,PF,PF,23.0,STL,77.0,1570.0,12.9,0.458,0.0,0.442,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.1,1.7,1.8,0.054,0.0,0.0,0.0,0.0
111,Jerry Sloan*,SG,SG,24.0,CHI,80.0,2942.0,14.2,0.496,0.0,0.352,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,3.1,3.4,6.5,0.106,0.0,0.0,0.0,0.0
113,Adrian Smith,SG,SG,30.0,CIN,81.0,2636.0,12.6,0.512,0.0,0.331,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.1,0.092,0.0,0.0,0.0,0.0
114,Dick Snyder,SG,SG,22.0,STL,55.0,676.0,12.3,0.464,0.0,0.183,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.045,0.0,0.0,0.0,0.0
115,Dave Stallworth,SF,SF,25.0,NYK,76.0,1889.0,15.8,0.517,0.0,0.392,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,3.1,0.7,3.9,0.098,0.0,0.0,0.0,0.0
116,Joe Strawder,C,C,26.0,DET,79.0,2156.0,12.3,0.484,0.0,0.397,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,1.2,3.1,4.3,0.096,0.0,0.0,0.0,0.0
117,Rod Thorn*,PG,PG,25.0,STL,67.0,1166.0,14.7,0.493,0.0,0.328,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,1.3,0.8,2.1,0.086,0.0,0.0,0.0,0.0
118,Nate Thurmond*,C,C,25.0,SFW,65.0,2761.0,17.4,0.48,0.0,0.417,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,1.7,5.6,7.2,0.125,0.0,0.0,0.0,0.0
119,Gene Tormohlen,C,C,29.0,STL,63.0,1036.0,11.9,0.448,0.0,0.208,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,0.8,0.039,0.0,0.0,0.0,0.0
120,John Tresvant,PF,PF,27.0,DET,68.0,1553.0,14.0,0.491,0.0,0.4,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,1.4,2.1,3.5,0.109,0.0,0.0,0.0,0.0
121,Dick Van Arsdale,SG,SG,23.0,NYK,79.0,2892.0,13.3,0.524,0.0,0.558,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,4.3,1.0,5.2,0.087,0.0,0.0,0.0,0.0
