,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,Zaid Abdul-Aziz,C,C,26.0,HOU,48.0,900.0,14.5,0.467,0.0,0.432,0.0,0.0,15.8,7.4,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.051,0.0,0.0,0.0,0.0
1,Kareem Abdul-Jabbar*,C,C,25.0,MIL,76.0,3254.0,28.5,0.58,0.0,0.26,0.0,0.0,18.2,17.9,0.0,0.0,0.0,0.0,0.0,14.4,7.5,21.9,0.322,0.0,0.0,0.0,0.0
2,Don Adams,SF,SF,25.0,TOT,74.0,1874.0,10.6,0.445,0.0,0.271,0.0,0.0,11.4,7.9,0.0,0.0,0.0,0.0,0.0,-0.6,1.5,0.9,0.024,0.0,0.0,0.0,0.0
3,Don Adams,SF,SF,25.0,ATL,4.0,76.0,3.9,0.277,0.0,0.211,0.0,0.0,13.8,7.9,0.0,0.0,0.0,0.0,0.0,-0.4,0.1,-0.3,-0.219,0.0,0.0,0.0,0.0
4,Don Adams,SF,SF,25.0,DET,70.0,1798.0,10.9,0.454,0.0,0.275,0.0,0.0,11.3,7.9,0.0,0.0,0.0,0.0,0.0,-0.2,1.5,1.3,0.034,0.0,0.0,0.0,0.0
5,Rick Adelman,PG,PG,26.0,POR,76.0,1822.0,9.5,0.44,0.0,0.194,0.0,0.0,4.2,20.4,0.0,0.0,0.0,0.0,0.0,-0.4,0.5,0.1,0.003,0.0,0.0,0.0,0.0
6,Lucius Allen,PG,PG,25.0,MIL,80.0,2693.0,16.0,0.508,0.0,0.177,0.0,0.0,5.0,21.1,0.0,0.0,0.0,0.0,0.0,3.8,3.8,7.6,0.135,0.0,0.0,0.0,0.0
7,Tiny Archibald*,PG,PG,24.0,KCO,80.0,3681.0,25.2,0.555,0.0,0.372,0.0,0.0,3.2,38.9,0.0,0.0,0.0,0.0,0.0,13.9,0.3,14.2,0.186,0.0,0.0,0.0,0.0
8,Dennis Awtrey,C,C,24.0,TOT,82.0,1687.0,12.1,0.508,0.0,0.502,0.0,0.0,13.2,16.8,0.0,0.0,0.0,0.0,0.0,1.3,3.7,5.0,0.141,0.0,0.0,0.0,0.0
9,Dennis Awtrey,C,C,24.0,PHI,3.0,37.0,7.6,0.4,0.0,0.571,0.0,0.0,16.9,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.0,0.0,0.0,0.0
10,Dennis Awtrey,C,C,24.0,CHI,79.0,1650.0,12.2,0.51,0.0,0.5,0.0,0.0,13.1,17.0,0.0,0.0,0.0,0.0,0.0,1.3,3.6,5.0,0.145,0.0,0.0,0.0,0.0
11,Dick Barnett,SG,SG,36.0,NYK,51.0,514.0,8.1,0.401,0.0,0.133,0.0,0.0,3.9,13.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.6,-0.2,-0.022,0.0,0.0,0.0,0.0
12,Jim Barnett,PG,PG,28.0,GSW,82.0,2215.0,15.2,0.517,0.0,0.257,0.0,0.0,5.2,17.8,0.0,0.0,0.0,0.0,0.0,3.3,2.8,6.1,0.132,0.0,0.0,0.0,0.0
13,Rick Barry*,SF,SF,28.0,GSW,82.0,3075.0,20.4,0.508,0.0,0.244,0.0,0.0,10.8,18.5,0.0,0.0,0.0,0.0,0.0,5.2,5.0,10.2,0.159,0.0,0.0,0.0,0.0
14,Butch Beard,PG,PG,25.0,SEA,73.0,1403.0,13.1,0.485,0.0,0.322,0.0,0.0,5.9,23.9,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.051,0.0,0.0,0.0,0.0
15,Walt Bellamy*,C,C,33.0,ATL,74.0,2802.0,15.9,0.527,0.0,0.584,0.0,0.0,16.4,8.3,0.0,0.0,0.0,0.0,0.0,4.2,2.9,7.1,0.122,0.0,0.0,0.0,0.0
16,Henry Bibby,PG,PG,23.0,NYK,55.0,475.0,15.1,0.472,0.0,0.42,0.0,0.0,8.5,17.8,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.106,0.0,0.0,0.0,0.0
17,Dave Bing*,PG,PG,29.0,DET,82.0,3361.0,18.3,0.514,0.0,0.362,0.0,0.0,4.3,26.3,0.0,0.0,0.0,0.0,0.0,6.0,2.7,8.6,0.123,0.0,0.0,0.0,0.0
18,John Block,PF,PF,28.0,TOT,73.0,2041.0,16.7,0.514,0.0,0.427,0.0,0.0,12.7,8.0,0.0,0.0,0.0,0.0,0.0,3.2,0.9,4.2,0.099,0.0,0.0,0.0,0.0
19,John Block,PF,PF,28.0,PHI,48.0,1558.0,17.6,0.511,0.0,0.428,0.0,0.0,12.6,8.9,0.0,0.0,0.0,0.0,0.0,2.5,0.9,3.4,0.104,0.0,0.0,0.0,0.0
20,John Block,PF,PF,28.0,KCO,25.0,483.0,13.9,0.525,0.0,0.422,0.0,0.0,13.0,5.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.082,0.0,0.0,0.0,0.0
21,Tom Boerwinkle,C,C,27.0,CHI,8.0,176.0,14.3,0.457,0.0,0.833,0.0,0.0,15.4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.146,0.0,0.0,0.0,0.0
22,Freddie Boyd,PG,PG,22.0,PHI,82.0,2351.0,10.1,0.425,0.0,0.217,0.0,0.0,4.0,17.6,0.0,0.0,0.0,0.0,0.0,-1.7,1.0,-0.7,-0.014,0.0,0.0,0.0,0.0
23,Steve Bracey,PG,PG,22.0,ATL,70.0,1050.0,12.7,0.515,0.0,0.278,0.0,0.0,4.9,15.9,0.0,0.0,0.0,0.0,0.0,1.4,0.7,2.1,0.097,0.0,0.0,0.0,0.0
24,Bill Bradley*,SF,SF,29.0,NYK,82.0,2998.0,13.8,0.493,0.0,0.155,0.0,0.0,5.0,16.8,0.0,0.0,0.0,0.0,0.0,2.9,4.1,7.0,0.112,0.0,0.0,0.0,0.0
25,Bill Bridges,PF,PF,33.0,TOT,82.0,2867.0,12.8,0.506,0.0,0.353,0.0,0.0,14.3,9.3,0.0,0.0,0.0,0.0,0.0,2.4,4.4,6.7,0.113,0.0,0.0,0.0,0.0
26,Bill Bridges,PF,PF,33.0,PHI,10.0,376.0,13.3,0.456,0.0,0.52,0.0,0.0,14.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.028,0.0,0.0,0.0,0.0
27,Bill Bridges,PF,PF,33.0,LAL,72.0,2491.0,12.7,0.518,0.0,0.318,0.0,0.0,14.3,9.5,0.0,0.0,0.0,0.0,0.0,2.4,4.1,6.5,0.126,0.0,0.0,0.0,0.0
29,John Brisker,SF,SF,25.0,SEA,70.0,1633.0,16.4,0.492,0.0,0.292,0.0,0.0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,1.7,0.6,2.3,0.069,0.0,0.0,0.0,0.0
30,Fred Brown,SG,SG,24.0,SEA,79.0,2320.0,16.0,0.483,0.0,0.143,0.0,0.0,6.5,28.2,0.0,0.0,0.0,0.0,0.0,1.8,1.0,2.8,0.057,0.0,0.0,0.0,0.0
31,Roger Brown,C,C,22.0,LAL,1.0,5.0,-1.7,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0
32,Corky Calhoun,SF,SF,22.0,PHO,82.0,2025.0,7.5,0.501,0.0,0.213,0.0,0.0,8.1,4.6,0.0,0.0,0.0,0.0,0.0,1.1,0.9,2.1,0.049,0.0,0.0,0.0,0.0
33,Austin Carr,SG,SG,24.0,CLE,82.0,3097.0,15.4,0.488,0.0,0.217,0.0,0.0,5.8,14.1,0.0,0.0,0.0,0.0,0.0,2.9,2.9,5.9,0.091,0.0,0.0,0.0,0.0
34,Fred Carter,SG,SG,27.0,PHI,81.0,2993.0,15.2,0.455,0.0,0.228,0.0,0.0,7.2,17.9,0.0,0.0,0.0,0.0,0.0,-0.3,1.5,1.3,0.02,0.0,0.0,0.0,0.0
35,Wilt Chamberlain*,C,C,36.0,LAL,82.0,3542.0,19.1,0.689,0.0,0.776,0.0,0.0,19.6,12.5,0.0,0.0,0.0,0.0,0.0,10.7,7.5,18.2,0.247,0.0,0.0,0.0,0.0
36,Don Chaney,SG,SG,26.0,BOS,79.0,2488.0,13.6,0.532,0.0,0.311,0.0,0.0,8.1,11.1,0.0,0.0,0.0,0.0,0.0,4.1,4.6,8.7,0.168,0.0,0.0,0.0,0.0
