,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
19,Giannis Antetokounmpo,SF,SF,22.0,MIL,80.0,2845.0,26.1,0.599,0.143,0.486,5.9,22.6,14.3,26.6,2.3,4.7,13.3,28.3,0.0,7.9,4.5,12.4,0.21,4.9,2.4,7.3,6.7
20,Carmelo Anthony,SF,SF,32.0,NYK,74.0,2538.0,17.9,0.535,0.303,0.263,2.6,16.0,9.3,14.5,1.2,1.1,9.0,29.1,0.0,3.2,1.5,4.7,0.089,2.3,-1.6,0.7,1.7
21,Joel Anthony,C,C,34.0,SAS,19.0,122.0,11.6,0.64,0.0,0.5,7.6,20.9,14.4,3.4,0.8,4.0,17.0,8.7,0.0,0.1,0.2,0.4,0.141,-3.5,1.4,-2.1,0.0
22,Trevor Ariza,SF,SF,31.0,HOU,80.0,2773.0,12.4,0.548,0.695,0.158,2.1,15.9,9.0,8.8,2.5,0.6,7.9,14.1,0.0,2.8,3.2,6.0,0.104,-0.1,1.1,1.0,2.1
23,Darrell Arthur,PF,PF,28.0,DEN,41.0,639.0,12.8,0.583,0.544,0.102,4.4,14.9,9.7,9.3,1.5,2.5,13.8,17.3,0.0,0.6,0.4,1.1,0.081,0.1,-0.2,-0.1,0.3
25,Omer Asik,C,C,30.0,NOP,31.0,482.0,9.8,0.517,0.0,0.6,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,0.0,0.4,0.6,1.0,0.1,-3.6,-0.1,-3.7,-0.2
26,D.J. Augustin,PG,PG,29.0,ORL,78.0,1538.0,11.0,0.524,0.53,0.311,1.0,7.4,4.1,20.4,1.0,0.1,13.3,19.4,0.0,0.7,0.5,1.2,0.038,-1.2,-1.8,-3.0,-0.4
27,Luke Babbitt,SF,SF,27.0,MIA,68.0,1065.0,8.3,0.563,0.747,0.053,1.2,13.5,7.3,4.8,0.9,0.8,8.0,13.0,0.0,0.8,1.0,1.8,0.081,-2.0,-0.1,-2.0,0.0
28,Ron Baker,SG,SG,23.0,NYK,52.0,857.0,7.5,0.456,0.396,0.198,1.5,10.8,6.2,17.3,2.0,0.8,19.2,14.8,0.0,-0.6,0.5,-0.1,-0.008,-4.5,-0.3,-4.7,-0.6
29,Wade Baldwin,PG,PG,20.0,MEM,33.0,405.0,6.5,0.404,0.191,0.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,0.0,-0.8,0.5,-0.3,-0.041,-5.8,0.3,-5.5,-0.3
30,Leandro Barbosa,SG,SG,34.0,PHO,67.0,963.0,11.5,0.509,0.25,0.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,0.0,0.3,0.4,0.6,0.031,-1.7,-0.9,-2.5,-0.1
31,J.J. Barea,PG,PG,32.0,DAL,35.0,771.0,17.2,0.521,0.431,0.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.0,0.8,0.5,1.3,0.08,3.0,-1.5,1.5,0.7
32,Harrison Barnes,PF,PF,24.0,DAL,79.0,2803.0,16.3,0.541,0.173,0.22,3.7,13.1,8.2,7.7,1.2,0.5,6.8,25.3,0.0,2.5,2.1,4.6,0.078,0.4,-1.2,-0.8,0.8
33,Matt Barnes,SF,SF,36.0,TOT,74.0,1777.0,10.3,0.514,0.556,0.188,4.6,19.7,12.3,15.7,1.3,1.3,17.3,15.6,0.0,0.3,1.7,2.0,0.053,-1.7,0.3,-1.4,0.3
34,Matt Barnes,SF,SF,36.0,SAC,54.0,1367.0,10.2,0.501,0.551,0.172,4.7,19.9,12.4,16.3,1.3,1.1,16.8,16.4,0.0,-0.1,1.0,1.0,0.034,-1.6,-0.1,-1.6,0.1
35,Matt Barnes,SF,SF,36.0,GSW,20.0,410.0,10.7,0.569,0.578,0.256,4.3,19.1,12.2,13.7,1.4,1.7,19.3,13.1,0.0,0.3,0.6,1.0,0.115,-2.0,1.3,-0.7,0.1
36,Will Barton,SG,SG,26.0,DEN,60.0,1705.0,15.5,0.547,0.353,0.285,3.8,12.9,8.4,17.7,1.4,1.3,11.5,21.1,0.0,2.5,0.8,3.3,0.093,1.2,-1.0,0.2,1.0
37,Brandon Bass,PF,PF,31.0,LAC,52.0,577.0,19.7,0.65,0.016,0.473,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,0.0,1.6,0.6,2.2,0.186,1.2,-0.8,0.4,0.4
38,Nicolas Batum,SG,SG,28.0,CHO,77.0,2617.0,15.8,0.529,0.415,0.291,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,0.0,1.7,2.8,4.6,0.084,0.6,0.2,0.8,1.9
39,Jerryd Bayless,PG,PG,28.0,PHI,3.0,71.0,8.7,0.453,0.156,0.313,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,0.0,-0.1,0.0,-0.1,-0.067,-2.1,-2.4,-4.4,0.0
40,Aron Baynes,C,C,30.0,DET,75.0,1163.0,13.1,0.57,0.0,0.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,0.0,1.4,1.5,3.0,0.123,-3.2,0.5,-2.7,-0.2
41,Kent Bazemore,SF,SF,27.0,ATL,73.0,1963.0,11.5,0.504,0.369,0.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,0.0,-0.6,2.8,2.1,0.052,-2.1,1.1,-1.0,0.5
42,Bradley Beal,SG,SG,23.0,WAS,77.0,2684.0,20.1,0.604,0.418,0.259,2.2,7.8,5.0,16.2,1.5,0.7,9.6,26.5,0.0,6.9,1.6,8.5,0.152,4.2,-1.0,3.3,3.5
43,Malik Beasley,SG,SG,20.0,DEN,22.0,165.0,13.7,0.536,0.384,0.137,3.4,8.0,5.7,10.2,2.1,0.0,9.4,22.0,0.0,0.1,0.1,0.2,0.057,-0.4,-0.2,-0.6,0.1
44,Michael Beasley,PF,PF,28.0,MIL,56.0,935.0,17.8,0.584,0.106,0.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,0.0,0.8,1.0,1.8,0.092,0.0,-0.8,-0.8,0.3
45,Marco Belinelli,SG,SG,30.0,CHO,74.0,1778.0,13.3,0.566,0.46,0.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,0.0,2.0,1.2,3.2,0.087,-0.6,-0.5,-1.1,0.4
46,DeAndre' Bembry,SF,SF,22.0,ATL,38.0,371.0,8.8,0.481,0.184,0.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,0.0,-0.1,0.4,0.3,0.038,-3.6,0.1,-3.5,-0.1
48,Dragan Bender,PF,PF,19.0,PHO,43.0,574.0,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,0.0,-0.7,0.3,-0.3,-0.029,-4.3,-0.7,-5.1,-0.4
49,Anthony Bennett,PF,PF,23.0,BRK,23.0,264.0,14.7,0.533,0.522,0.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.0,0.3,0.2,0.5,0.09,0.5,-1.9,-1.4,0.0
50,Ben Bentil,PF,PF,21.0,DAL,3.0,10.0,-17.6,0.0,0.333,0.0,0.0,24.4,11.6,0.0,0.0,0.0,25.0,18.9,0.0,-0.1,0.0,-0.1,-0.473,-19.7,-6.2,-25.9,-0.1
51,Davis Bertans,PF,PF,24.0,SAS,67.0,808.0,12.9,0.609,0.739,0.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,0.0,1.1,1.2,2.3,0.135,0.5,0.8,1.3,0.7
52,Patrick Beverley,SG,SG,28.0,HOU,67.0,2058.0,13.0,0.546,0.53,0.175,5.0,15.8,10.4,18.8,2.3,1.0,14.6,14.1,0.0,2.9,2.4,5.3,0.123,-0.2,1.4,1.1,1.6
53,Bismack Biyombo,C,C,24.0,ORL,81.0,1793.0,12.2,0.546,0.0,0.69,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,0.0,0.8,2.1,2.9,0.077,-3.4,0.2,-3.2,-0.6
54,Nemanja Bjelica,PF,PF,28.0,MIN,65.0,1190.0,11.0,0.526,0.497,0.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,0.0,0.6,0.9,1.5,0.059,-1.8,0.2,-1.6,0.1
55,Tarik Black,C,C,25.0,LAL,67.0,1091.0,15.0,0.56,0.007,0.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,0.0,1.5,0.8,2.4,0.105,-2.3,-0.9,-3.2,-0.3
56,Eric Bledsoe,PG,PG,27.0,PHO,66.0,2176.0,20.5,0.563,0.3,0.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,0.0,4.0,1.4,5.3,0.118,3.7,-0.1,3.6,3.1
57,Bojan Bogdanovic,SF,SF,27.0,TOT,81.0,2083.0,13.5,0.585,0.464,0.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,0.0,2.0,0.9,2.9,0.067,-0.1,-2.1,-2.2,-0.1
58,Bojan Bogdanovic,SF,SF,27.0,BRK,55.0,1482.0,13.0,0.572,0.453,0.273,1.7,12.3,7.0,10.1,0.8,0.2,12.0,22.5,0.0,1.0,0.6,1.6,0.052,-0.5,-2.1,-2.6,-0.2
59,Bojan Bogdanovic,SF,SF,27.0,WAS,26.0,601.0,14.7,0.617,0.491,0.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,0.0,0.9,0.3,1.3,0.103,0.8,-2.0,-1.2,0.1
60,Andrew Bogut,C,C,32.0,TOT,27.0,583.0,9.3,0.46,0.012,0.136,10.6,33.9,21.7,12.3,1.2,3.9,33.4,10.4,0.0,-0.3,1.0,0.7,0.055,-5.2,2.6,-2.6,-0.1
61,Andrew Bogut,C,C,32.0,DAL,26.0,582.0,9.4,0.46,0.012,0.136,10.7,34.0,21.7,12.3,1.2,3.9,33.4,10.4,0.0,-0.3,1.0,0.7,0.055,-5.1,2.6,-2.5,-0.1
62,Andrew Bogut,C,C,32.0,CLE,1.0,1.0,-35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-50.1,5.1,-45.0,0.0
63,Joel Bolomboy,PF,PF,23.0,UTA,12.0,53.0,19.7,0.59,0.25,0.375,9.0,27.6,18.5,6.3,1.0,3.1,9.7,18.2,0.0,0.1,0.1,0.2,0.171,2.3,1.1,3.4,0.1
64,Devin Booker,SG,SG,20.0,PHO,78.0,2730.0,14.6,0.531,0.283,0.308,1.8,8.3,5.0,16.3,1.3,0.6,12.9,28.6,0.0,1.3,0.6,2.0,0.035,0.3,-2.3,-1.9,0.1
65,Trevor Booker,PF,PF,29.0,BRK,71.0,1754.0,15.7,0.554,0.132,0.186,8.7,25.5,17.2,12.9,2.0,1.2,16.6,18.7,0.0,1.0,2.2,3.1,0.086,-0.9,0.3,-0.6,0.6
66,Avery Bradley,SG,SG,26.0,BOS,55.0,1835.0,14.4,0.548,0.357,0.12,4.0,16.2,10.1,11.0,1.8,0.5,9.7,21.9,0.0,1.1,2.0,3.1,0.081,0.0,-0.5,-0.6,0.7
67,Corey Brewer,SF,SF,30.0,TOT,82.0,1281.0,9.1,0.491,0.339,0.195,2.7,11.6,7.1,10.7,2.3,1.3,12.7,14.3,0.0,0.0,1.2,1.2,0.045,-3.5,0.8,-2.7,-0.2
68,Corey Brewer,SF,SF,30.0,HOU,58.0,923.0,7.5,0.491,0.414,0.194,2.5,11.0,6.7,9.0,1.9,1.1,12.7,12.9,0.0,0.0,0.8,0.9,0.045,-4.0,0.6,-3.4,-0.3
69,Corey Brewer,SF,SF,30.0,LAL,24.0,358.0,13.3,0.49,0.198,0.198,3.2,13.0,7.9,15.0,3.3,1.8,12.6,18.0,0.0,0.0,0.3,0.3,0.047,-2.3,1.3,-1.0,0.1
70,Malcolm Brogdon,SG,SG,24.0,MIL,75.0,1982.0,14.9,0.555,0.304,0.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,0.0,2.6,1.5,4.1,0.1,0.0,-0.4,-0.4,0.8
71,Aaron Brooks,PG,PG,32.0,IND,65.0,894.0,9.5,0.507,0.427,0.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,0.0,-0.2,0.5,0.3,0.016,-2.4,-1.2,-3.7,-0.4
72,Anthony Brown,SF,SF,24.0,TOT,11.0,159.0,7.2,0.43,0.54,0.0,5.3,16.9,11.0,7.6,1.5,0.5,10.7,15.6,0.0,-0.2,0.2,0.0,0.001,-4.5,0.1,-4.4,-0.1
73,Anthony Brown,SF,SF,24.0,NOP,9.0,143.0,5.9,0.415,0.585,0.0,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,0.0,-0.2,0.2,0.0,-0.007,-5.0,0.5,-4.5,-0.1
74,Anthony Brown,SF,SF,24.0,ORL,2.0,16.0,18.5,0.5,0.333,0.0,13.2,35.0,23.8,23.0,0.0,0.0,10.0,27.5,0.0,0.0,0.0,0.0,0.076,-0.1,-3.1,-3.2,0.0
75,Bobby Brown,PG,PG,32.0,HOU,25.0,123.0,10.8,0.509,0.583,0.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,0.0,0.1,0.0,0.1,0.04,-0.1,-3.5,-3.6,0.0
77,Jaylen Brown,SF,SF,20.0,BOS,78.0,1341.0,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.0,0.2,1.3,1.5,0.053,-3.0,-0.8,-3.7,-0.6
78,Nicolas Brussino,SG,SG,23.0,DAL,54.0,521.0,10.7,0.498,0.674,0.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16.0,0.0,0.0,0.6,0.6,0.055,-1.7,0.1,-1.6,0.1
79,Reggie Bullock,SF,SF,25.0,DET,31.0,467.0,11.7,0.538,0.57,0.055,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,0.0,0.4,0.5,1.0,0.101,-1.0,1.3,0.3,0.3
80,Trey Burke,PG,PG,24.0,WAS,57.0,703.0,10.8,0.532,0.275,0.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,0.0,0.3,0.3,0.5,0.036,-1.3,-1.8,-3.0,-0.2
81,Alec Burks,SG,SG,25.0,UTA,42.0,653.0,11.6,0.501,0.306,0.315,3.1,17.7,10.6,7.5,1.4,0.6,11.0,22.7,0.0,-0.1,0.9,0.8,0.056,-2.2,0.0,-2.3,0.0
82,Jimmy Butler,SF,SF,27.0,CHI,76.0,2809.0,25.1,0.586,0.198,0.54,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,0.0,10.1,3.8,13.8,0.236,5.6,1.7,7.3,6.6
83,Bruno Caboclo,SF,SF,21.0,TOR,9.0,40.0,14.6,0.438,0.375,0.0,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,0.0,0.0,0.1,0.1,0.083,0.2,0.8,1.0,0.0
84,Jose Calderon,PG,PG,35.0,TOT,41.0,539.0,8.9,0.506,0.478,0.09,3.0,12.2,7.5,23.3,1.0,0.2,22.7,14.4,0.0,0.0,0.3,0.3,0.023,-2.6,-0.6,-3.2,-0.2
85,Jose Calderon,PG,PG,35.0,LAL,24.0,292.0,9.1,0.508,0.442,0.052,2.9,13.2,7.9,24.7,1.2,0.3,24.8,15.3,0.0,-0.1,0.1,0.0,0.0,-2.4,-1.2,-3.6,-0.1
86,Jose Calderon,PG,PG,35.0,ATL,17.0,247.0,8.7,0.504,0.526,0.14,3.2,11.0,7.1,21.6,0.8,0.0,19.9,13.3,0.0,0.1,0.2,0.3,0.051,-2.9,0.1,-2.8,0.0
87,Kentavious Caldwell-Pope,SG,SG,23.0,DET,76.0,2529.0,12.8,0.519,0.471,0.199,2.3,8.7,5.3,11.2,1.8,0.4,7.9,19.2,0.0,2.0,2.5,4.5,0.086,-0.6,0.4,-0.2,1.1
88,Isaiah Canaan,SG,SG,25.0,CHI,39.0,592.0,8.1,0.483,0.543,0.191,1.1,8.1,4.6,9.0,1.9,0.1,10.1,15.4,0.0,0.0,0.6,0.5,0.042,-3.6,0.4,-3.3,-0.2
89,Clint Capela,C,C,22.0,HOU,65.0,1551.0,21.4,0.638,0.0,0.314,12.5,24.5,18.5,6.7,1.1,4.1,12.0,19.9,0.0,3.8,2.1,5.9,0.184,1.3,-0.1,1.2,1.2
90,DeMarre Carroll,SF,SF,30.0,TOR,72.0,1882.0,11.9,0.53,0.582,0.213,3.8,12.7,8.3,5.7,2.2,1.2,8.2,15.6,0.0,1.7,2.1,3.8,0.097,-0.4,0.4,0.0,1.0
91,Vince Carter,SF,SF,40.0,MEM,73.0,1799.0,11.7,0.542,0.604,0.235,2.2,12.5,7.2,11.5,1.7,1.9,8.5,14.9,0.0,1.9,2.1,4.0,0.106,-0.3,1.1,0.8,1.3
92,Michael Carter-Williams,PG,PG,25.0,CHI,45.0,846.0,9.9,0.437,0.209,0.252,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,0.0,-1.0,1.3,0.2,0.013,-4.5,1.3,-3.2,-0.3
93,Omri Casspi,PF,PF,28.0,TOT,36.0,643.0,10.0,0.526,0.262,0.177,4.9,15.2,10.1,8.6,1.8,0.4,14.1,14.4,0.0,0.1,0.4,0.5,0.038,-2.6,-0.5,-3.2,-0.2
94,Omri Casspi,PF,PF,28.0,SAC,22.0,397.0,11.4,0.511,0.248,0.179,5.9,20.2,13.1,10.1,1.3,0.2,11.9,16.3,0.0,0.1,0.3,0.4,0.043,-1.8,-0.9,-2.6,-0.1
95,Omri Casspi,PF,PF,28.0,NOP,1.0,24.0,10.0,0.667,0.444,0.0,4.4,4.4,4.4,0.0,0.0,0.0,18.2,20.3,0.0,0.0,0.0,0.0,0.015,-2.0,-3.3,-5.3,0.0
96,Omri Casspi,PF,PF,28.0,MIN,13.0,222.0,7.5,0.542,0.263,0.211,3.1,7.5,5.3,6.8,3.0,0.8,19.4,10.3,0.0,0.0,0.2,0.1,0.032,-4.3,0.4,-3.9,-0.1
97,Willie Cauley-Stein,C,C,23.0,SAC,75.0,1421.0,16.3,0.558,0.004,0.314,7.0,20.4,13.8,9.4,1.9,2.8,11.2,19.7,0.0,1.4,1.5,2.9,0.1,-1.2,0.2,-1.0,0.3
98,Tyson Chandler,C,C,34.0,PHO,47.0,1298.0,16.6,0.703,0.0,0.544,12.5,33.2,22.6,3.3,1.2,1.5,18.7,11.2,0.0,2.7,1.3,4.1,0.151,0.7,-0.3,0.3,0.8
99,Wilson Chandler,SF,SF,29.0,DEN,71.0,2197.0,14.9,0.545,0.347,0.207,5.2,17.8,11.6,9.8,1.1,1.1,10.0,22.0,0.0,2.4,1.1,3.5,0.077,0.5,-1.5,-1.0,0.5
100,Marquese Chriss,PF,PF,19.0,PHO,82.0,1743.0,12.3,0.529,0.354,0.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,0.0,0.3,1.5,1.8,0.05,-2.2,-0.1,-2.2,-0.1
101,Rakeem Christmas,PF,PF,25.0,IND,29.0,219.0,10.4,0.529,0.0,0.674,13.5,15.2,14.4,2.5,0.7,2.4,12.5,13.1,0.0,0.3,0.2,0.5,0.099,-4.0,-1.0,-5.0,-0.2
103,Semaj Christon,PG,PG,24.0,OKC,64.0,973.0,5.7,0.387,0.283,0.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,0.0,-0.7,0.8,0.1,0.006,-4.8,-0.3,-5.1,-0.8
104,Ian Clark,SG,SG,25.0,GSW,77.0,1137.0,13.1,0.575,0.376,0.134,2.3,9.0,5.8,11.2,1.7,0.6,10.7,19.5,0.0,1.0,1.3,2.3,0.099,-1.0,-0.5,-1.5,0.1
105,Jordan Clarkson,SG,SG,24.0,LAL,82.0,2397.0,13.2,0.526,0.332,0.157,2.2,9.3,5.6,14.4,1.8,0.3,12.5,23.3,0.0,0.5,0.7,1.2,0.024,-0.9,-1.6,-2.5,-0.3
106,Norris Cole,PG,PG,28.0,OKC,13.0,125.0,5.4,0.381,0.25,0.192,0.0,9.8,4.9,16.3,3.1,0.0,11.0,21.5,0.0,-0.2,0.2,-0.1,-0.033,-7.5,0.8,-6.7,-0.1
107,Darren Collison,PG,PG,29.0,SAC,68.0,2063.0,15.3,0.57,0.245,0.239,1.3,7.1,4.3,24.5,1.6,0.4,12.6,19.8,0.0,3.1,0.8,3.9,0.091,0.3,-1.2,-0.9,0.6
108,Nick Collison,PF,PF,36.0,OKC,20.0,128.0,12.9,0.622,0.043,0.348,7.8,19.1,13.4,13.2,0.8,1.2,13.1,10.1,0.0,0.3,0.1,0.4,0.145,-1.3,1.1,-0.2,0.1
109,Mike Conley,PG,PG,29.0,MEM,69.0,2292.0,23.2,0.604,0.415,0.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,0.0,7.5,2.5,10.0,0.209,6.0,0.8,6.8,5.1
110,Pat Connaughton,SG,SG,24.0,POR,39.0,316.0,11.8,0.645,0.458,0.125,3.5,14.8,9.1,12.7,0.9,0.5,18.3,13.0,0.0,0.4,0.2,0.6,0.09,-0.4,-0.4,-0.8,0.1
111,Quinn Cook,PG,PG,23.0,TOT,14.0,188.0,11.8,0.579,0.394,0.076,0.6,3.6,2.0,22.8,1.1,0.0,16.0,19.6,0.0,0.1,0.1,0.2,0.047,-1.6,-1.5,-3.1,-0.1
112,Quinn Cook,PG,PG,23.0,DAL,5.0,77.0,6.9,0.522,0.56,0.08,0.0,4.8,2.3,25.7,0.7,0.0,23.6,20.7,0.0,-0.1,0.0,-0.1,-0.046,-3.8,-2.4,-6.2,-0.1
113,Quinn Cook,PG,PG,23.0,NOP,9.0,111.0,15.3,0.614,0.293,0.073,0.9,2.9,1.9,20.7,1.3,0.0,10.6,18.9,0.0,0.2,0.1,0.3,0.11,0.0,-1.0,-1.0,0.0
114,DeMarcus Cousins,C,C,26.0,TOT,72.0,2465.0,25.8,0.562,0.253,0.468,7.0,29.2,18.2,25.8,2.0,3.4,13.5,36.5,0.0,3.9,3.8,7.6,0.149,5.0,1.8,6.8,5.5
115,DeMarcus Cousins,C,C,26.0,SAC,55.0,1891.0,26.5,0.562,0.239,0.491,7.1,28.3,17.8,27.4,2.0,3.6,13.2,37.5,0.0,3.4,2.6,6.0,0.153,5.6,1.6,7.2,4.4
116,DeMarcus Cousins,C,C,26.0,NOP,17.0,574.0,23.2,0.564,0.306,0.385,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,0.0,0.5,1.1,1.6,0.136,3.0,2.5,5.5,1.1
117,Robert Covington,SF,SF,26.0,PHI,67.0,2119.0,13.2,0.534,0.563,0.238,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,0.0,0.0,3.2,3.1,0.071,-1.2,1.4,0.2,1.1
118,Allen Crabbe,SG,SG,24.0,POR,79.0,2254.0,11.6,0.602,0.467,0.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,0.0,3.1,1.0,4.2,0.089,-0.7,-0.6,-1.3,0.4
