,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
18,Barney Cable,SF,SF,28.0,BAL,71.0,1125.0,7.7,0.421,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.8,0.3,0.014,0.0,0.0,0.0,0.0
19,Wilt Chamberlain*,C,C,27.0,SFW,80.0,3689.0,31.6,0.537,0.0,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,10.6,25.0,0.325,0.0,0.0,0.0,0.0
20,Len Chappell,PF,PF,23.0,TOT,79.0,2505.0,16.7,0.495,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.2,3.6,0.069,0.0,0.0,0.0,0.0
21,Len Chappell,F-C,F,23.0,PHI,1.0,16.0,0.3,0.174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102,0.0,0.0,0.0,0.0
22,Len Chappell,PF,PF,23.0,NYK,78.0,2489.0,16.8,0.496,0.0,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.2,3.7,0.07,0.0,0.0,0.0,0.0
23,Larry Comley,G,G,24.0,BAL,12.0,89.0,5.6,0.284,0.0,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.1,-0.3,-0.167,0.0,0.0,0.0,0.0
24,Gene Conley,PF,PF,33.0,NYK,46.0,551.0,8.8,0.441,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.003,0.0,0.0,0.0,0.0
25,Larry Costello,PG,PG,32.0,PHI,45.0,1137.0,15.1,0.548,0.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.7,3.5,0.147,0.0,0.0,0.0,0.0
27,Dave DeBusschere*,SF,SF,23.0,DET,15.0,304.0,13.9,0.425,0.0,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,-0.003,0.0,0.0,0.0,0.0
28,Connie Dierking,C,C,27.0,PHI,76.0,1286.0,10.5,0.422,0.0,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,1.0,0.1,0.004,0.0,0.0,0.0,0.0
29,Terry Dischinger,SF,SF,23.0,BAL,80.0,2816.0,19.6,0.564,0.0,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.9,11.3,0.193,0.0,0.0,0.0,0.0
30,Bob Duffy,PG,PG,23.0,TOT,48.0,662.0,10.5,0.45,0.0,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.025,0.0,0.0,0.0,0.0
31,Bob Duffy,PG,PG,23.0,STL,2.0,6.0,2.4,0.291,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.218,0.0,0.0,0.0,0.0
32,Bob Duffy,PG,PG,23.0,NYK,4.0,50.0,8.1,0.355,0.0,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,-0.099,0.0,0.0,0.0,0.0
33,Bob Duffy,PG,PG,23.0,DET,42.0,606.0,10.8,0.462,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.038,0.0,0.0,0.0,0.0
34,Johnny Egan,PG,PG,25.0,TOT,66.0,2326.0,12.7,0.498,0.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.4,3.2,0.065,0.0,0.0,0.0,0.0
35,Johnny Egan,PG,PG,25.0,DET,24.0,838.0,10.3,0.467,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.7,0.043,0.0,0.0,0.0,0.0
36,Johnny Egan,PG,PG,25.0,NYK,42.0,1488.0,14.1,0.513,0.0,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.1,2.4,0.078,0.0,0.0,0.0,0.0
37,Leroy Ellis,C,C,23.0,LAL,78.0,1459.0,12.1,0.467,0.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.6,0.053,0.0,0.0,0.0,0.0
38,Wayne Embry*,C,C,26.0,CIN,80.0,2915.0,15.1,0.495,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.8,6.3,0.104,0.0,0.0,0.0,0.0
39,Mike Farmer,SF,SF,27.0,STL,76.0,1361.0,9.4,0.447,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.046,0.0,0.0,0.0,0.0
40,Bob Ferry,C,C,26.0,DET,74.0,1522.0,16.2,0.493,0.0,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,2.7,0.086,0.0,0.0,0.0,0.0
41,Dave Gambee,SF,SF,26.0,PHI,41.0,927.0,13.5,0.489,0.0,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.6,0.084,0.0,0.0,0.0,0.0
42,Mel Gibson,G,G,23.0,LAL,9.0,53.0,2.5,0.311,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-0.1,-0.119,0.0,0.0,0.0,0.0
43,Tom Gola*,SG,SG,31.0,NYK,74.0,2156.0,11.6,0.482,0.0,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2,1.7,0.039,0.0,0.0,0.0,0.0
44,Johnny Green,PF,PF,30.0,NYK,80.0,2134.0,18.1,0.484,0.0,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.2,2.6,0.057,0.0,0.0,0.0,0.0
45,Si Green,PG,PG,30.0,BAL,75.0,2064.0,11.6,0.472,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,2.6,0.061,0.0,0.0,0.0,0.0
46,Jerry Greenspan,SG,SG,22.0,PHI,20.0,280.0,8.7,0.438,0.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.2,0.1,0.02,0.0,0.0,0.0,0.0
47,Hal Greer*,SG,SG,27.0,PHI,80.0,3157.0,17.7,0.506,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.0,8.1,0.124,0.0,0.0,0.0,0.0
48,Richie Guerin*,SG,SG,31.0,TOT,80.0,2366.0,14.7,0.508,0.0,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.4,6.3,0.127,0.0,0.0,0.0,0.0
49,Richie Guerin*,SG,SG,31.0,NYK,2.0,26.0,34.1,0.714,0.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.488,0.0,0.0,0.0,0.0
50,Richie Guerin*,SG,SG,31.0,STL,78.0,2340.0,14.5,0.504,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.4,6.0,0.123,0.0,0.0,0.0,0.0
51,Cliff Hagan*,SF,SF,32.0,STL,77.0,2279.0,16.9,0.496,0.0,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.1,6.0,0.126,0.0,0.0,0.0,0.0
52,Reggie Harding,C,C,21.0,DET,39.0,1158.0,12.4,0.426,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
53,Charlie Hardnett,PF,PF,25.0,BAL,66.0,617.0,15.8,0.473,0.0,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,0.077,0.0,0.0,0.0,0.0
55,Jerry Harkness,PG,PG,23.0,NYK,5.0,59.0,11.9,0.433,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017,0.0,0.0,0.0,0.0
56,John Havlicek*,SF,SF,23.0,BOS,80.0,2587.0,16.9,0.463,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.1,7.7,0.142,0.0,0.0,0.0,0.0
57,Tom Hawkins,SF,SF,27.0,CIN,73.0,1770.0,10.7,0.472,0.0,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,2.3,0.062,0.0,0.0,0.0,0.0
58,Tom Heinsohn*,PF,PF,29.0,BOS,76.0,2040.0,17.0,0.458,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.4,6.2,0.147,0.0,0.0,0.0,0.0
59,Art Heyman,SG,SG,22.0,NYK,75.0,2236.0,14.7,0.485,0.0,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.2,2.7,0.059,0.0,0.0,0.0,0.0
60,Wayne Hightower,PF,PF,24.0,SFW,79.0,2536.0,12.0,0.448,0.0,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.077,0.0,0.0,0.0,0.0
61,Gary Hill,SG,SG,22.0,SFW,67.0,1015.0,7.8,0.41,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,1.4,0.6,0.027,0.0,0.0,0.0,0.0
62,Paul Hogue,C,C,23.0,TOT,15.0,147.0,3.6,0.393,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,-0.018,0.0,0.0,0.0,0.0
63,Paul Hogue,C,C,23.0,NYK,6.0,89.0,6.8,0.522,0.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.044,0.0,0.0,0.0,0.0
64,Paul Hogue,C,C,23.0,BAL,9.0,58.0,-1.4,0.235,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-0.1,-0.114,0.0,0.0,0.0,0.0
65,Tom Hoover,C,C,23.0,NYK,59.0,988.0,9.7,0.467,0.0,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.4,0.02,0.0,0.0,0.0,0.0
66,Bailey Howell*,SF,SF,27.0,DET,77.0,2700.0,21.1,0.547,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.4,9.8,0.175,0.0,0.0,0.0,0.0
67,Darrall Imhoff,C,C,25.0,DET,58.0,871.0,10.9,0.46,0.0,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.7,0.038,0.0,0.0,0.0,0.0
68,Gus Johnson*,PF,PF,25.0,BAL,78.0,2847.0,16.3,0.46,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,0.06,0.0,0.0,0.0,0.0
69,K.C. Jones*,PG,PG,31.0,BOS,80.0,2424.0,10.4,0.411,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,7.0,5.8,0.114,0.0,0.0,0.0,0.0
70,Sam Jones*,SG,SG,30.0,BOS,76.0,2381.0,17.6,0.491,0.0,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.2,8.9,0.18,0.0,0.0,0.0,0.0
71,Willie Jones,PG,PG,27.0,DET,77.0,1539.0,10.9,0.425,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.7,-0.2,-0.005,0.0,0.0,0.0,0.0
72,Red Kerr,C,C,31.0,PHI,80.0,2938.0,17.1,0.476,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.6,4.9,0.08,0.0,0.0,0.0,0.0
73,Jim King,PG,PG,22.0,LAL,60.0,762.0,11.4,0.483,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,1.1,0.069,0.0,0.0,0.0,0.0
74,Don Kojis,SF,SF,25.0,BAL,78.0,1148.0,12.6,0.445,0.0,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.8,0.7,0.031,0.0,0.0,0.0,0.0
75,Jim Krebs,C,C,28.0,LAL,68.0,975.0,9.8,0.422,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.7,0.1,0.004,0.0,0.0,0.0,0.0
76,Rudy LaRusso,PF,PF,26.0,LAL,79.0,2746.0,14.1,0.511,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.9,5.5,0.096,0.0,0.0,0.0,0.0
78,George Lee,SF,SF,27.0,SFW,54.0,522.0,8.9,0.437,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.7,0.6,0.057,0.0,0.0,0.0,0.0
79,Jim Loscutoff,SF,SF,33.0,BOS,53.0,451.0,5.8,0.332,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.2,0.0,-0.005,0.0,0.0,0.0,0.0
80,Kevin Loughery,SG,SG,23.0,TOT,66.0,1459.0,10.4,0.422,0.0,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.9,0.1,0.003,0.0,0.0,0.0,0.0
81,Kevin Loughery,SG,SG,23.0,DET,1.0,2.0,-24.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.066,0.0,0.0,0.0,0.0
82,Kevin Loughery,SG,SG,23.0,BAL,65.0,1457.0,10.5,0.423,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.9,0.1,0.004,0.0,0.0,0.0,0.0
83,Clyde Lovellette*,C,C,34.0,BOS,45.0,437.0,16.8,0.456,0.0,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,1.3,0.145,0.0,0.0,0.0,0.0
84,Jerry Lucas*,PF,PF,23.0,CIN,79.0,3273.0,18.9,0.578,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,3.9,12.7,0.187,0.0,0.0,0.0,0.0
85,Johnny McCarthy,PG,PG,29.0,BOS,28.0,206.0,4.8,0.344,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.5,0.2,0.056,0.0,0.0,0.0,0.0
86,Bill McGill,C,C,24.0,TOT,74.0,1784.0,18.7,0.526,0.0,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.2,4.6,0.124,0.0,0.0,0.0,0.0
87,Bill McGill,C,C,24.0,BAL,6.0,47.0,21.0,0.537,0.0,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.175,0.0,0.0,0.0,0.0
88,Bill McGill,C,C,24.0,NYK,68.0,1737.0,18.7,0.526,0.0,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.1,4.5,0.123,0.0,0.0,0.0,0.0
89,Tom Meschery,SF,SF,25.0,SFW,80.0,2422.0,14.8,0.499,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.2,7.5,0.148,0.0,0.0,0.0,0.0
90,Eddie Miles,SG,SG,23.0,DET,60.0,811.0,8.0,0.396,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,0.3,-0.9,-0.053,0.0,0.0,0.0,0.0
91,Jackie Moreland,PF,PF,25.0,DET,78.0,1780.0,12.1,0.484,0.0,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8,2.3,0.062,0.0,0.0,0.0,0.0
92,Willie Naulls,SF,SF,29.0,BOS,78.0,1409.0,14.4,0.458,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.5,3.9,0.132,0.0,0.0,0.0,0.0
93,Don Nelson*,SF,SF,23.0,LAL,80.0,1406.0,10.6,0.509,0.0,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8,2.3,0.08,0.0,0.0,0.0,0.0
94,Paul Neumann,PG,PG,26.0,PHI,74.0,1973.0,14.3,0.505,0.0,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.3,4.2,0.103,0.0,0.0,0.0,0.0
95,Bevo Nordmann,C,C,24.0,TOT,19.0,259.0,5.8,0.424,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.2,0.0,0.008,0.0,0.0,0.0,0.0
96,Bevo Nordmann,C,C,24.0,NYK,7.0,106.0,9.5,0.546,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.076,0.0,0.0,0.0,0.0
97,Bevo Nordmann,C,C,24.0,STL,12.0,153.0,3.2,0.336,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.2,-0.1,-0.039,0.0,0.0,0.0,0.0
98,Don Ohl,SG,SG,27.0,DET,71.0,2366.0,12.2,0.447,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.8,0.017,0.0,0.0,0.0,0.0
99,Bud Olsen,PF,PF,23.0,CIN,49.0,513.0,10.9,0.43,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.5,0.2,0.022,0.0,0.0,0.0,0.0
100,Mel Peterson,G-F,G,25.0,BAL,2.0,3.0,20.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,0.0,0.0,0.0,0.0
101,Bob Pettit*,PF,PF,31.0,STL,80.0,3296.0,23.6,0.535,0.0,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,4.8,14.9,0.217,0.0,0.0,0.0,0.0
102,Gary Phillips,SG,SG,24.0,SFW,66.0,2010.0,8.7,0.418,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,2.9,1.7,0.04,0.0,0.0,0.0,0.0
103,Frank Ramsey*,SG,SG,32.0,BOS,75.0,1227.0,12.6,0.459,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.7,3.2,0.125,0.0,0.0,0.0,0.0
105,Hub Reed,C,C,27.0,LAL,46.0,386.0,6.5,0.389,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.3,0.0,-0.006,0.0,0.0,0.0,0.0
106,Oscar Robertson*,PG,PG,25.0,CIN,79.0,3559.0,27.6,0.576,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,4.4,20.6,0.278,0.0,0.0,0.0,0.0
107,Guy Rodgers*,PG,PG,28.0,SFW,79.0,2695.0,12.4,0.417,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,5.2,4.0,0.071,0.0,0.0,0.0,0.0
108,Ken Rohloff,G,G,24.0,STL,2.0,7.0,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131,0.0,0.0,0.0,0.0
109,John Rudometkin,SF,SF,23.0,NYK,52.0,696.0,16.5,0.524,0.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.6,0.108,0.0,0.0,0.0,0.0
110,Bill Russell*,C,C,29.0,BOS,78.0,3482.0,19.3,0.461,0.0,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.0,17.3,0.238,0.0,0.0,0.0,0.0
111,Tom Sanders*,PF,PF,25.0,BOS,80.0,2370.0,12.7,0.475,0.0,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.1,7.6,0.154,0.0,0.0,0.0,0.0
112,Dolph Schayes*,PF,PF,35.0,PHI,24.0,350.0,11.5,0.399,0.0,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.3,-0.1,-0.01,0.0,0.0,0.0,0.0
113,Ray Scott,PF,PF,25.0,DET,80.0,2964.0,16.9,0.466,0.0,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,3.4,0.055,0.0,0.0,0.0,0.0
114,Kenny Sears,SF,SF,30.0,SFW,51.0,519.0,12.1,0.549,0.0,0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.8,0.165,0.0,0.0,0.0,0.0
115,Frank Selvy,SG,SG,31.0,LAL,73.0,1286.0,9.0,0.417,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0
116,Lee Shaffer,SF,SF,24.0,PHI,41.0,1013.0,11.1,0.415,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,0.6,-0.6,-0.03,0.0,0.0,0.0,0.0
117,Gene Shue,PG,PG,32.0,BAL,47.0,963.0,6.0,0.327,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,0.7,-1.1,-0.057,0.0,0.0,0.0,0.0
118,Larry Siegfried,SG,SG,24.0,BOS,31.0,261.0,11.8,0.397,0.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.8,0.5,0.084,0.0,0.0,0.0,0.0
119,Adrian Smith,SG,SG,27.0,CIN,66.0,1524.0,10.7,0.469,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.9,0.059,0.0,0.0,0.0,0.0
120,Larry Staverman,PF,PF,27.0,TOT,60.0,674.0,12.5,0.527,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.5,1.6,0.111,0.0,0.0,0.0,0.0
