,Player,Pos,BasePos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,Joe Buckhalter,PF,PF,25.0,CIN,2.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
11,Cleveland Buckner,PF,PF,24.0,NYK,6.0,0.0,27.0,5.0,10.0,0.5,0.0,0.0,0.0,5.0,10.0,0.5,0.5,2.0,4.0,0.5,0.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,12.0
12,Dave Budd,SF,SF,24.0,NYK,78.0,0.0,1725.0,294.0,596.0,0.493,0.0,0.0,0.0,294.0,596.0,0.493,0.493,151.0,202.0,0.748,0.0,0.0,395.0,87.0,0.0,0.0,0.0,204.0,739.0
13,Donnie Butcher,SG,SG,26.0,NYK,68.0,0.0,1193.0,172.0,424.0,0.406,0.0,0.0,0.0,172.0,424.0,0.406,0.406,131.0,194.0,0.675,0.0,0.0,180.0,138.0,0.0,0.0,0.0,164.0,475.0
14,Al Butler,PG,PG,24.0,NYK,74.0,0.0,1488.0,297.0,676.0,0.439,0.0,0.0,0.0,297.0,676.0,0.439,0.439,144.0,187.0,0.77,0.0,0.0,170.0,156.0,0.0,0.0,0.0,145.0,738.0
15,Barney Cable,SF,SF,27.0,TOT,61.0,0.0,1203.0,173.0,380.0,0.455,0.0,0.0,0.0,173.0,380.0,0.455,0.455,62.0,96.0,0.646,0.0,0.0,238.0,83.0,0.0,0.0,0.0,135.0,408.0
16,Barney Cable,SF,SF,27.0,STL,42.0,0.0,662.0,107.0,216.0,0.495,0.0,0.0,0.0,107.0,216.0,0.495,0.495,41.0,63.0,0.651,0.0,0.0,129.0,42.0,0.0,0.0,0.0,86.0,255.0
17,Barney Cable,SF,SF,27.0,CHZ,19.0,0.0,541.0,66.0,164.0,0.402,0.0,0.0,0.0,66.0,164.0,0.402,0.402,21.0,33.0,0.636,0.0,0.0,109.0,41.0,0.0,0.0,0.0,49.0,153.0
18,Wilt Chamberlain*,C,C,26.0,SFW,80.0,0.0,3806.0,1463.0,2770.0,0.528,0.0,0.0,0.0,1463.0,2770.0,0.528,0.528,660.0,1113.0,0.593,0.0,0.0,1946.0,275.0,0.0,0.0,0.0,136.0,3586.0
19,Len Chappell,PF,PF,22.0,SYR,80.0,0.0,1241.0,281.0,604.0,0.465,0.0,0.0,0.0,281.0,604.0,0.465,0.465,148.0,238.0,0.622,0.0,0.0,461.0,56.0,0.0,0.0,0.0,171.0,710.0
20,Gene Conley,PF,PF,32.0,NYK,70.0,0.0,1544.0,254.0,651.0,0.39,0.0,0.0,0.0,254.0,651.0,0.39,0.39,122.0,186.0,0.656,0.0,0.0,469.0,70.0,0.0,0.0,0.0,263.0,630.0
21,Larry Costello,PG,PG,31.0,SYR,78.0,0.0,2066.0,285.0,660.0,0.432,0.0,0.0,0.0,285.0,660.0,0.432,0.432,288.0,327.0,0.881,0.0,0.0,237.0,334.0,0.0,0.0,0.0,263.0,858.0
23,Bob Cousy*,PG,PG,34.0,BOS,76.0,0.0,1975.0,392.0,988.0,0.397,0.0,0.0,0.0,392.0,988.0,0.397,0.397,219.0,298.0,0.735,0.0,0.0,193.0,515.0,0.0,0.0,0.0,175.0,1003.0
24,Johnny Cox,SG,SG,26.0,CHZ,73.0,0.0,1685.0,239.0,568.0,0.421,0.0,0.0,0.0,239.0,568.0,0.421,0.421,95.0,135.0,0.704,0.0,0.0,280.0,142.0,0.0,0.0,0.0,149.0,573.0
25,Dave DeBusschere*,SF,SF,22.0,DET,80.0,0.0,2352.0,406.0,944.0,0.43,0.0,0.0,0.0,406.0,944.0,0.43,0.43,206.0,287.0,0.718,0.0,0.0,694.0,207.0,0.0,0.0,0.0,247.0,1018.0
26,Terry Dischinger,SF,SF,22.0,CHZ,57.0,0.0,2294.0,525.0,1026.0,0.512,0.0,0.0,0.0,525.0,1026.0,0.512,0.512,402.0,522.0,0.77,0.0,0.0,458.0,175.0,0.0,0.0,0.0,188.0,1452.0
27,Danny Doyle,PF,PF,22.0,DET,4.0,0.0,25.0,6.0,12.0,0.5,0.0,0.0,0.0,6.0,12.0,0.5,0.5,4.0,5.0,0.8,0.0,0.0,8.0,3.0,0.0,0.0,0.0,4.0,16.0
28,Bob Duffy,PG,PG,22.0,STL,42.0,0.0,435.0,66.0,174.0,0.379,0.0,0.0,0.0,66.0,174.0,0.379,0.379,22.0,39.0,0.564,0.0,0.0,39.0,83.0,0.0,0.0,0.0,42.0,154.0
29,Walter Dukes,C,C,32.0,DET,62.0,0.0,913.0,83.0,255.0,0.325,0.0,0.0,0.0,83.0,255.0,0.325,0.325,101.0,137.0,0.737,0.0,0.0,360.0,55.0,0.0,0.0,0.0,183.0,267.0
30,Johnny Egan,PG,PG,24.0,DET,46.0,0.0,752.0,110.0,296.0,0.372,0.0,0.0,0.0,110.0,296.0,0.372,0.372,53.0,69.0,0.768,0.0,0.0,59.0,114.0,0.0,0.0,0.0,70.0,273.0
31,Leroy Ellis,C,C,22.0,LAL,80.0,0.0,1628.0,222.0,530.0,0.419,0.0,0.0,0.0,222.0,530.0,0.419,0.419,133.0,202.0,0.658,0.0,0.0,518.0,46.0,0.0,0.0,0.0,194.0,577.0
32,Wayne Embry*,C,C,25.0,CIN,76.0,0.0,2511.0,534.0,1165.0,0.458,0.0,0.0,0.0,534.0,1165.0,0.458,0.458,343.0,514.0,0.667,0.0,0.0,936.0,177.0,0.0,0.0,0.0,286.0,1411.0
33,Mike Farmer,SF,SF,26.0,STL,80.0,0.0,1724.0,239.0,562.0,0.425,0.0,0.0,0.0,239.0,562.0,0.425,0.425,117.0,139.0,0.842,0.0,0.0,369.0,143.0,0.0,0.0,0.0,155.0,595.0
34,Dave Fedor,F,F,22.0,SFW,7.0,0.0,27.0,3.0,10.0,0.3,0.0,0.0,0.0,3.0,10.0,0.3,0.3,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,6.0
35,Al Ferrari,G-F,G,29.0,CHZ,18.0,0.0,138.0,12.0,37.0,0.324,0.0,0.0,0.0,12.0,37.0,0.324,0.324,14.0,17.0,0.824,0.0,0.0,12.0,14.0,0.0,0.0,0.0,21.0,38.0
36,Bob Ferry,C,C,25.0,DET,79.0,0.0,2479.0,426.0,984.0,0.433,0.0,0.0,0.0,426.0,984.0,0.433,0.433,220.0,339.0,0.649,0.0,0.0,537.0,170.0,0.0,0.0,0.0,246.0,1072.0
37,Jack Foley,F,F,23.0,TOT,11.0,0.0,83.0,20.0,51.0,0.392,0.0,0.0,0.0,20.0,51.0,0.392,0.392,13.0,15.0,0.867,0.0,0.0,16.0,5.0,0.0,0.0,0.0,8.0,53.0
38,Jack Foley,F,F,23.0,BOS,5.0,0.0,46.0,13.0,26.0,0.5,0.0,0.0,0.0,13.0,26.0,0.5,0.5,6.0,8.0,0.75,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,32.0
39,Jack Foley,F,F,23.0,NYK,6.0,0.0,37.0,7.0,25.0,0.28,0.0,0.0,0.0,7.0,25.0,0.28,0.28,7.0,7.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,5.0,21.0
40,Dave Gambee,SF,SF,25.0,SYR,60.0,0.0,1234.0,235.0,537.0,0.438,0.0,0.0,0.0,235.0,537.0,0.438,0.438,199.0,238.0,0.836,0.0,0.0,289.0,48.0,0.0,0.0,0.0,190.0,669.0
41,Tom Gola*,SF-SG,SF,30.0,TOT,73.0,0.0,2670.0,363.0,791.0,0.459,0.0,0.0,0.0,363.0,791.0,0.459,0.459,170.0,219.0,0.776,0.0,0.0,517.0,298.0,0.0,0.0,0.0,295.0,896.0
42,Tom Gola*,SG,SG,30.0,SFW,21.0,0.0,822.0,111.0,243.0,0.457,0.0,0.0,0.0,111.0,243.0,0.457,0.457,50.0,66.0,0.758,0.0,0.0,148.0,73.0,0.0,0.0,0.0,93.0,272.0
43,Tom Gola*,SF,SF,30.0,NYK,52.0,0.0,1848.0,252.0,548.0,0.46,0.0,0.0,0.0,252.0,548.0,0.46,0.46,120.0,153.0,0.784,0.0,0.0,369.0,225.0,0.0,0.0,0.0,202.0,624.0
44,Johnny Green,PF,PF,29.0,NYK,80.0,0.0,2553.0,582.0,1261.0,0.462,0.0,0.0,0.0,582.0,1261.0,0.462,0.462,280.0,439.0,0.638,0.0,0.0,964.0,152.0,0.0,0.0,0.0,243.0,1444.0
45,Si Green,PG,PG,29.0,CHZ,73.0,0.0,2648.0,322.0,783.0,0.411,0.0,0.0,0.0,322.0,783.0,0.411,0.411,209.0,306.0,0.683,0.0,0.0,335.0,422.0,0.0,0.0,0.0,274.0,853.0
46,Hal Greer*,SG,SG,26.0,SYR,80.0,0.0,2631.0,600.0,1293.0,0.464,0.0,0.0,0.0,600.0,1293.0,0.464,0.464,362.0,434.0,0.834,0.0,0.0,457.0,275.0,0.0,0.0,0.0,286.0,1562.0
48,Gene Guarilia,SF,SF,25.0,BOS,11.0,0.0,83.0,11.0,38.0,0.289,0.0,0.0,0.0,11.0,38.0,0.289,0.289,4.0,11.0,0.364,0.0,0.0,14.0,2.0,0.0,0.0,0.0,5.0,26.0
49,Richie Guerin*,SG,SG,30.0,NYK,79.0,0.0,2712.0,596.0,1380.0,0.432,0.0,0.0,0.0,596.0,1380.0,0.432,0.432,509.0,600.0,0.848,0.0,0.0,331.0,348.0,0.0,0.0,0.0,228.0,1701.0
50,Dave Gunther,F,F,25.0,SFW,1.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0
51,Cliff Hagan*,SF,SF,31.0,STL,79.0,0.0,1716.0,491.0,1055.0,0.465,0.0,0.0,0.0,491.0,1055.0,0.465,0.465,244.0,305.0,0.8,0.0,0.0,341.0,193.0,0.0,0.0,0.0,211.0,1226.0
52,Charlie Hardnett,PF,PF,24.0,CHZ,78.0,0.0,1657.0,301.0,683.0,0.441,0.0,0.0,0.0,301.0,683.0,0.441,0.441,225.0,349.0,0.645,0.0,0.0,602.0,74.0,0.0,0.0,0.0,225.0,827.0
53,John Havlicek*,SF,SF,22.0,BOS,80.0,0.0,2200.0,483.0,1085.0,0.445,0.0,0.0,0.0,483.0,1085.0,0.445,0.445,174.0,239.0,0.728,0.0,0.0,534.0,179.0,0.0,0.0,0.0,189.0,1140.0
54,Tom Hawkins,SF,SF,26.0,CIN,79.0,0.0,1721.0,299.0,635.0,0.471,0.0,0.0,0.0,299.0,635.0,0.471,0.471,147.0,241.0,0.61,0.0,0.0,543.0,100.0,0.0,0.0,0.0,197.0,745.0
55,Tom Heinsohn*,PF,PF,28.0,BOS,76.0,0.0,2004.0,550.0,1300.0,0.423,0.0,0.0,0.0,550.0,1300.0,0.423,0.423,340.0,407.0,0.835,0.0,0.0,569.0,95.0,0.0,0.0,0.0,270.0,1440.0
56,Wayne Hightower,PF,PF,23.0,SFW,66.0,0.0,1387.0,192.0,548.0,0.35,0.0,0.0,0.0,192.0,548.0,0.35,0.35,105.0,157.0,0.669,0.0,0.0,354.0,51.0,0.0,0.0,0.0,181.0,489.0
57,Paul Hogue,C,C,22.0,NYK,50.0,0.0,1340.0,152.0,419.0,0.363,0.0,0.0,0.0,152.0,419.0,0.363,0.363,79.0,174.0,0.454,0.0,0.0,430.0,42.0,0.0,0.0,0.0,220.0,383.0
58,Ron Horn,SF,SF,24.0,LAL,28.0,0.0,289.0,27.0,82.0,0.329,0.0,0.0,0.0,27.0,82.0,0.329,0.329,20.0,29.0,0.69,0.0,0.0,71.0,10.0,0.0,0.0,0.0,46.0,74.0
59,Bailey Howell*,SF,SF,26.0,DET,79.0,0.0,2971.0,637.0,1235.0,0.516,0.0,0.0,0.0,637.0,1235.0,0.516,0.516,519.0,650.0,0.798,0.0,0.0,910.0,232.0,0.0,0.0,0.0,300.0,1793.0
60,Hot Rod Hundley,SG,SG,28.0,LAL,65.0,0.0,785.0,88.0,262.0,0.336,0.0,0.0,0.0,88.0,262.0,0.336,0.336,84.0,119.0,0.706,0.0,0.0,106.0,151.0,0.0,0.0,0.0,81.0,260.0
61,Darrall Imhoff,C,C,24.0,DET,45.0,0.0,458.0,48.0,153.0,0.314,0.0,0.0,0.0,48.0,153.0,0.314,0.314,24.0,50.0,0.48,0.0,0.0,155.0,28.0,0.0,0.0,0.0,66.0,120.0
62,Howie Jolliff,PF,PF,24.0,LAL,28.0,0.0,293.0,15.0,55.0,0.273,0.0,0.0,0.0,15.0,55.0,0.273,0.273,6.0,9.0,0.667,0.0,0.0,62.0,20.0,0.0,0.0,0.0,49.0,36.0
63,K.C. Jones*,PG,PG,30.0,BOS,79.0,0.0,1945.0,230.0,591.0,0.389,0.0,0.0,0.0,230.0,591.0,0.389,0.389,112.0,177.0,0.633,0.0,0.0,263.0,317.0,0.0,0.0,0.0,221.0,572.0
64,Sam Jones*,SG,SG,29.0,BOS,76.0,0.0,2323.0,621.0,1305.0,0.476,0.0,0.0,0.0,621.0,1305.0,0.476,0.476,257.0,324.0,0.793,0.0,0.0,396.0,241.0,0.0,0.0,0.0,162.0,1499.0
65,Willie Jones,PG,PG,26.0,DET,79.0,0.0,1470.0,305.0,730.0,0.418,0.0,0.0,0.0,305.0,730.0,0.418,0.418,118.0,164.0,0.72,0.0,0.0,233.0,188.0,0.0,0.0,0.0,207.0,728.0
66,Phil Jordon,C,C,29.0,STL,73.0,0.0,1420.0,211.0,527.0,0.4,0.0,0.0,0.0,211.0,527.0,0.4,0.4,56.0,101.0,0.554,0.0,0.0,319.0,103.0,0.0,0.0,0.0,172.0,478.0
67,Red Kerr,C,C,30.0,SYR,80.0,0.0,2561.0,507.0,1069.0,0.474,0.0,0.0,0.0,507.0,1069.0,0.474,0.474,241.0,320.0,0.753,0.0,0.0,1039.0,214.0,0.0,0.0,0.0,208.0,1255.0
69,Maurice King,PG,PG,27.0,CHZ,37.0,0.0,954.0,94.0,241.0,0.39,0.0,0.0,0.0,94.0,241.0,0.39,0.39,28.0,34.0,0.824,0.0,0.0,102.0,142.0,0.0,0.0,0.0,87.0,216.0
70,Jim Krebs,C,C,27.0,LAL,79.0,0.0,1913.0,272.0,627.0,0.434,0.0,0.0,0.0,272.0,627.0,0.434,0.434,115.0,154.0,0.747,0.0,0.0,502.0,87.0,0.0,0.0,0.0,256.0,659.0
71,Fred LaCour,G-F,G,24.0,SFW,16.0,0.0,171.0,28.0,73.0,0.384,0.0,0.0,0.0,28.0,73.0,0.384,0.384,9.0,16.0,0.563,0.0,0.0,24.0,19.0,0.0,0.0,0.0,27.0,65.0
72,Rudy LaRusso,PF,PF,25.0,LAL,75.0,0.0,2505.0,321.0,761.0,0.422,0.0,0.0,0.0,321.0,761.0,0.422,0.422,282.0,393.0,0.718,0.0,0.0,747.0,187.0,0.0,0.0,0.0,255.0,924.0
73,George Lee,SG,SG,26.0,SFW,64.0,0.0,1192.0,149.0,394.0,0.378,0.0,0.0,0.0,149.0,394.0,0.378,0.378,152.0,193.0,0.788,0.0,0.0,217.0,64.0,0.0,0.0,0.0,113.0,450.0
74,Slick Leonard*,PG,PG,30.0,CHZ,32.0,0.0,879.0,84.0,245.0,0.343,0.0,0.0,0.0,84.0,245.0,0.343,0.343,59.0,85.0,0.694,0.0,0.0,68.0,143.0,0.0,0.0,0.0,84.0,227.0
75,Jim Loscutoff,SF,SF,32.0,BOS,63.0,0.0,607.0,94.0,251.0,0.375,0.0,0.0,0.0,94.0,251.0,0.375,0.375,22.0,42.0,0.524,0.0,0.0,157.0,25.0,0.0,0.0,0.0,126.0,210.0
76,Kevin Loughery,SG,SG,22.0,DET,57.0,0.0,845.0,146.0,397.0,0.368,0.0,0.0,0.0,146.0,397.0,0.368,0.368,71.0,100.0,0.71,0.0,0.0,109.0,104.0,0.0,0.0,0.0,135.0,363.0
77,Clyde Lovellette*,C,C,33.0,BOS,61.0,0.0,568.0,161.0,376.0,0.428,0.0,0.0,0.0,161.0,376.0,0.428,0.428,73.0,98.0,0.745,0.0,0.0,177.0,27.0,0.0,0.0,0.0,137.0,395.0
78,Ted Luckenbill,PF,PF,23.0,SFW,20.0,0.0,201.0,26.0,68.0,0.382,0.0,0.0,0.0,26.0,68.0,0.382,0.382,9.0,20.0,0.45,0.0,0.0,56.0,8.0,0.0,0.0,0.0,34.0,61.0
79,Nick Mantis,SG,SG,27.0,TOT,42.0,0.0,684.0,94.0,244.0,0.385,0.0,0.0,0.0,94.0,244.0,0.385,0.385,27.0,49.0,0.551,0.0,0.0,85.0,83.0,0.0,0.0,0.0,94.0,215.0
80,Nick Mantis,SG,SG,27.0,STL,9.0,0.0,58.0,8.0,20.0,0.4,0.0,0.0,0.0,8.0,20.0,0.4,0.4,3.0,9.0,0.333,0.0,0.0,6.0,7.0,0.0,0.0,0.0,13.0,19.0
81,Nick Mantis,SG,SG,27.0,CHZ,33.0,0.0,626.0,86.0,224.0,0.384,0.0,0.0,0.0,86.0,224.0,0.384,0.384,24.0,40.0,0.6,0.0,0.0,79.0,76.0,0.0,0.0,0.0,81.0,196.0
82,Bill McGill,C,C,23.0,CHZ,60.0,0.0,590.0,181.0,353.0,0.513,0.0,0.0,0.0,181.0,353.0,0.513,0.513,80.0,119.0,0.672,0.0,0.0,161.0,38.0,0.0,0.0,0.0,118.0,442.0
83,Porter Meriwether,PG,PG,22.0,SYR,31.0,0.0,268.0,48.0,122.0,0.393,0.0,0.0,0.0,48.0,122.0,0.393,0.393,23.0,33.0,0.697,0.0,0.0,29.0,43.0,0.0,0.0,0.0,19.0,119.0
84,Tom Meschery,PF,PF,24.0,SFW,64.0,0.0,2245.0,397.0,935.0,0.425,0.0,0.0,0.0,397.0,935.0,0.425,0.425,228.0,313.0,0.728,0.0,0.0,624.0,104.0,0.0,0.0,0.0,249.0,1022.0
85,Howie Montgomery,SF,SF,22.0,SFW,20.0,0.0,364.0,65.0,153.0,0.425,0.0,0.0,0.0,65.0,153.0,0.425,0.425,14.0,23.0,0.609,0.0,0.0,69.0,21.0,0.0,0.0,0.0,35.0,144.0
86,Jackie Moreland,PF,PF,24.0,DET,78.0,0.0,1516.0,271.0,622.0,0.436,0.0,0.0,0.0,271.0,622.0,0.436,0.436,145.0,214.0,0.678,0.0,0.0,449.0,114.0,0.0,0.0,0.0,226.0,687.0
87,Willie Naulls,SF,SF,28.0,TOT,70.0,0.0,1901.0,370.0,887.0,0.417,0.0,0.0,0.0,370.0,887.0,0.417,0.417,166.0,207.0,0.802,0.0,0.0,515.0,102.0,0.0,0.0,0.0,205.0,906.0
88,Willie Naulls,SF,SF,28.0,NYK,23.0,0.0,676.0,155.0,375.0,0.413,0.0,0.0,0.0,155.0,375.0,0.413,0.413,78.0,96.0,0.813,0.0,0.0,200.0,44.0,0.0,0.0,0.0,42.0,388.0
89,Willie Naulls,SF,SF,28.0,SFW,47.0,0.0,1225.0,215.0,512.0,0.42,0.0,0.0,0.0,215.0,512.0,0.42,0.42,88.0,111.0,0.793,0.0,0.0,315.0,58.0,0.0,0.0,0.0,163.0,518.0
90,Don Nelson*,SF,SF,22.0,CHZ,62.0,0.0,1071.0,129.0,293.0,0.44,0.0,0.0,0.0,129.0,293.0,0.44,0.44,161.0,221.0,0.729,0.0,0.0,279.0,72.0,0.0,0.0,0.0,136.0,419.0
91,Paul Neumann,PG,PG,25.0,SYR,80.0,0.0,1581.0,237.0,503.0,0.471,0.0,0.0,0.0,237.0,503.0,0.471,0.471,181.0,222.0,0.815,0.0,0.0,200.0,227.0,0.0,0.0,0.0,221.0,655.0
92,Bevo Nordmann,C,C,23.0,TOT,53.0,0.0,1000.0,156.0,319.0,0.489,0.0,0.0,0.0,156.0,319.0,0.489,0.489,59.0,122.0,0.484,0.0,0.0,316.0,47.0,0.0,0.0,0.0,156.0,371.0
93,Bevo Nordmann,C,C,23.0,STL,27.0,0.0,271.0,36.0,80.0,0.45,0.0,0.0,0.0,36.0,80.0,0.45,0.45,21.0,39.0,0.538,0.0,0.0,85.0,8.0,0.0,0.0,0.0,49.0,93.0
94,Bevo Nordmann,C,C,23.0,NYK,26.0,0.0,729.0,120.0,239.0,0.502,0.0,0.0,0.0,120.0,239.0,0.502,0.502,38.0,83.0,0.458,0.0,0.0,231.0,39.0,0.0,0.0,0.0,107.0,278.0
96,Mel Nowell,SG,SG,23.0,CHZ,39.0,0.0,589.0,92.0,237.0,0.388,0.0,0.0,0.0,92.0,237.0,0.388,0.388,48.0,66.0,0.727,0.0,0.0,67.0,84.0,0.0,0.0,0.0,86.0,232.0
97,Don Ohl,SG,SG,26.0,DET,80.0,0.0,2961.0,636.0,1450.0,0.439,0.0,0.0,0.0,636.0,1450.0,0.439,0.439,275.0,380.0,0.724,0.0,0.0,239.0,325.0,0.0,0.0,0.0,234.0,1547.0
98,Bud Olsen,PF,PF,22.0,CIN,52.0,0.0,373.0,43.0,133.0,0.323,0.0,0.0,0.0,43.0,133.0,0.323,0.323,27.0,39.0,0.692,0.0,0.0,105.0,42.0,0.0,0.0,0.0,78.0,113.0
99,Bob Pettit*,PF,PF,30.0,STL,79.0,0.0,3090.0,778.0,1746.0,0.446,0.0,0.0,0.0,778.0,1746.0,0.446,0.446,685.0,885.0,0.774,0.0,0.0,1191.0,245.0,0.0,0.0,0.0,282.0,2241.0
100,Gary Phillips,SG,SG,23.0,SFW,75.0,0.0,1801.0,256.0,643.0,0.398,0.0,0.0,0.0,256.0,643.0,0.398,0.398,97.0,152.0,0.638,0.0,0.0,225.0,137.0,0.0,0.0,0.0,185.0,609.0
101,Dave Piontek,SF,SF,28.0,CIN,48.0,0.0,457.0,60.0,158.0,0.38,0.0,0.0,0.0,60.0,158.0,0.38,0.38,10.0,16.0,0.625,0.0,0.0,96.0,26.0,0.0,0.0,0.0,67.0,130.0
102,Frank Ramsey*,SG,SG,31.0,BOS,77.0,0.0,1541.0,284.0,743.0,0.382,0.0,0.0,0.0,284.0,743.0,0.382,0.382,271.0,332.0,0.816,0.0,0.0,288.0,95.0,0.0,0.0,0.0,259.0,839.0
103,Hub Reed,C,C,26.0,CIN,80.0,0.0,1299.0,199.0,427.0,0.466,0.0,0.0,0.0,199.0,427.0,0.466,0.466,74.0,98.0,0.755,0.0,0.0,398.0,83.0,0.0,0.0,0.0,261.0,472.0
104,Joe Roberts,PF,PF,26.0,SYR,33.0,0.0,466.0,73.0,196.0,0.372,0.0,0.0,0.0,73.0,196.0,0.372,0.372,35.0,51.0,0.686,0.0,0.0,155.0,16.0,0.0,0.0,0.0,66.0,181.0
105,Oscar Robertson*,PG,PG,24.0,CIN,80.0,0.0,3521.0,825.0,1593.0,0.518,0.0,0.0,0.0,825.0,1593.0,0.518,0.518,614.0,758.0,0.81,0.0,0.0,835.0,758.0,0.0,0.0,0.0,293.0,2264.0
106,Guy Rodgers*,PG,PG,27.0,SFW,79.0,0.0,3249.0,445.0,1150.0,0.387,0.0,0.0,0.0,445.0,1150.0,0.387,0.387,208.0,286.0,0.727,0.0,0.0,394.0,825.0,0.0,0.0,0.0,296.0,1098.0
107,John Rudometkin,SF,SF,22.0,NYK,56.0,0.0,572.0,108.0,307.0,0.352,0.0,0.0,0.0,108.0,307.0,0.352,0.352,73.0,95.0,0.768,0.0,0.0,149.0,30.0,0.0,0.0,0.0,58.0,289.0
108,Bill Russell*,C,C,28.0,BOS,78.0,0.0,3500.0,511.0,1182.0,0.432,0.0,0.0,0.0,511.0,1182.0,0.432,0.432,287.0,517.0,0.555,0.0,0.0,1843.0,348.0,0.0,0.0,0.0,189.0,1309.0
109,Tom Sanders*,SF,SF,24.0,BOS,80.0,0.0,2148.0,339.0,744.0,0.456,0.0,0.0,0.0,339.0,744.0,0.456,0.456,186.0,252.0,0.738,0.0,0.0,576.0,95.0,0.0,0.0,0.0,262.0,864.0
110,Woody Sauldsberry,PF,PF,28.0,TOT,77.0,0.0,2034.0,366.0,966.0,0.379,0.0,0.0,0.0,366.0,966.0,0.379,0.379,107.0,163.0,0.656,0.0,0.0,447.0,78.0,0.0,0.0,0.0,230.0,839.0
111,Woody Sauldsberry,F-C,F,28.0,CHZ,54.0,0.0,1664.0,304.0,792.0,0.384,0.0,0.0,0.0,304.0,792.0,0.384,0.384,89.0,130.0,0.685,0.0,0.0,367.0,66.0,0.0,0.0,0.0,171.0,697.0
112,Woody Sauldsberry,PF,PF,28.0,STL,23.0,0.0,370.0,62.0,174.0,0.356,0.0,0.0,0.0,62.0,174.0,0.356,0.356,18.0,33.0,0.545,0.0,0.0,80.0,12.0,0.0,0.0,0.0,59.0,142.0
