,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
10,Tony Allen,SG,SG,31.0,MEM,79.0,2109.0,13.2,0.489,0.038,0.293,6.6,13.8,10.2,7.6,3.1,1.7,11.5,17.8,0.0,1.0,4.1,5.1,0.115,-2.0,2.4,0.4,1.2
11,Al-Farouq Aminu,SF,SF,22.0,NOH,76.0,2066.0,13.7,0.519,0.04,0.289,7.9,26.2,16.9,7.8,2.4,2.1,17.8,14.6,0.0,0.7,2.4,3.1,0.073,-1.3,1.2,-0.1,1.0
12,Lou Amundson,PF,PF,30.0,TOT,39.0,372.0,9.3,0.392,0.0,0.444,14.7,18.7,16.7,4.5,2.3,2.6,16.4,14.2,0.0,-0.3,0.4,0.1,0.019,-4.2,0.0,-4.2,-0.2
13,Lou Amundson,PF,PF,30.0,MIN,20.0,161.0,6.3,0.342,0.0,0.526,15.9,17.6,16.7,2.8,2.2,2.9,19.0,16.1,0.0,-0.4,0.2,-0.1,-0.038,-6.9,-1.0,-7.9,-0.2
14,Lou Amundson,PF,PF,30.0,CHI,1.0,2.0,0.0,0.0,0.0,0.0,56.7,0.0,28.7,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,-0.274,-4.7,-18.2,-22.8,0.0
15,Lou Amundson,PF,PF,30.0,NOH,18.0,209.0,11.7,0.449,0.0,0.381,13.4,19.7,16.5,5.8,2.3,2.4,14.0,12.7,0.0,0.1,0.2,0.3,0.065,-2.1,1.0,-1.1,0.0
16,Chris Andersen,C,C,34.0,MIA,42.0,624.0,17.4,0.631,0.024,0.756,11.9,21.5,17.0,4.0,1.4,5.8,12.8,14.4,0.0,1.6,1.1,2.7,0.207,-1.0,0.8,-0.2,0.3
17,Alan Anderson,SF,SF,30.0,TOR,65.0,1495.0,12.6,0.509,0.463,0.239,2.7,9.2,5.9,11.7,1.7,0.4,10.5,23.6,0.0,0.8,0.8,1.6,0.052,-0.5,-1.3,-1.8,0.1
18,James Anderson,SG-SF,SG,23.0,TOT,39.0,401.0,13.9,0.539,0.476,0.222,5.2,15.0,10.2,15.8,1.9,0.9,15.3,18.0,0.0,0.4,0.4,0.9,0.106,0.5,0.5,1.0,0.3
19,James Anderson,SF,SF,23.0,SAS,10.0,94.0,13.0,0.587,0.44,0.36,3.9,12.8,8.6,13.9,1.6,1.5,19.5,17.6,0.0,0.1,0.1,0.2,0.109,-0.4,0.8,0.4,0.1
20,James Anderson,SG,SG,23.0,HOU,29.0,307.0,14.2,0.526,0.485,0.188,5.6,15.7,10.7,16.4,2.0,0.7,14.1,18.1,0.0,0.4,0.3,0.7,0.105,0.7,0.4,1.2,0.2
21,Ryan Anderson,PF,PF,24.0,NOH,81.0,2503.0,18.1,0.548,0.5,0.161,8.9,15.9,12.4,6.9,0.9,1.0,7.5,24.0,0.0,5.7,0.8,6.5,0.125,4.1,-2.1,2.0,2.5
22,Carmelo Anthony,PF,PF,28.0,NYK,67.0,2482.0,24.8,0.56,0.278,0.344,6.1,15.9,10.8,14.1,1.1,1.1,9.3,35.6,0.0,7.5,2.0,9.5,0.184,6.0,-1.7,4.3,3.9
23,Joel Anthony,C,C,30.0,MIA,62.0,566.0,10.4,0.542,0.0,0.412,10.4,14.4,12.5,3.1,1.2,6.1,21.5,8.6,0.0,0.4,0.8,1.2,0.1,-2.3,0.9,-1.3,0.1
24,Trevor Ariza,SF,SF,27.0,WAS,56.0,1471.0,14.0,0.538,0.463,0.211,3.3,16.9,10.0,12.7,2.5,1.1,14.6,17.9,0.0,0.7,2.4,3.1,0.102,0.1,2.0,2.1,1.6
25,Darrell Arthur,PF,PF,24.0,MEM,59.0,970.0,11.8,0.477,0.05,0.128,8.1,12.5,10.3,5.9,1.3,2.8,10.2,20.1,0.0,0.2,1.5,1.7,0.084,-2.8,0.4,-2.4,-0.1
26,Omer Asik,C,C,26.0,HOU,82.0,2464.0,14.9,0.558,0.002,0.487,12.8,31.0,22.0,4.6,0.9,2.7,18.8,16.3,0.0,2.0,3.5,5.5,0.108,-1.3,-0.3,-1.6,0.3
28,D.J. Augustin,PG,PG,25.0,IND,76.0,1226.0,11.0,0.527,0.646,0.337,1.9,6.3,4.1,21.6,1.5,0.2,16.8,15.1,0.0,1.4,1.5,2.8,0.112,-0.7,0.1,-0.6,0.5
29,Gustavo Ayon,C,C,27.0,TOT,55.0,734.0,12.8,0.54,0.0,0.299,9.0,21.3,15.1,14.7,1.5,1.8,19.9,14.5,0.0,0.4,0.8,1.2,0.077,-3.0,1.3,-1.7,0.1
30,Gustavo Ayon,C,C,27.0,ORL,43.0,571.0,11.7,0.54,0.0,0.304,7.9,19.8,13.8,15.5,1.2,1.8,21.1,14.3,0.0,0.3,0.5,0.7,0.061,-3.3,1.3,-2.0,0.0
31,Gustavo Ayon,C,C,27.0,MIL,12.0,163.0,16.6,0.539,0.0,0.286,12.7,26.7,19.4,11.6,2.8,1.8,16.0,15.0,0.0,0.1,0.3,0.4,0.132,-1.8,1.4,-0.5,0.1
32,Jeff Ayres,PF,PF,25.0,IND,37.0,369.0,14.5,0.533,0.032,0.183,8.9,22.2,15.7,7.2,0.9,2.4,14.5,19.7,0.0,0.3,0.7,1.0,0.129,-1.9,0.9,-1.0,0.1
33,Luke Babbitt,PF,PF,23.0,POR,62.0,730.0,9.4,0.509,0.761,0.056,2.4,19.7,10.9,6.2,1.0,0.5,8.4,16.4,0.0,0.3,0.4,0.7,0.047,-1.7,-0.7,-2.4,-0.1
34,Leandro Barbosa,PG,PG,30.0,BOS,41.0,513.0,13.5,0.509,0.244,0.212,1.9,8.5,5.3,19.0,1.7,0.9,9.1,21.4,0.0,0.4,0.5,0.9,0.086,-1.0,0.3,-0.7,0.2
35,J.J. Barea,PG,PG,28.0,MIN,74.0,1713.0,14.1,0.51,0.369,0.177,2.2,11.9,6.9,30.6,1.0,0.0,15.1,25.1,0.0,0.8,1.0,1.9,0.053,0.7,-1.3,-0.6,0.6
36,Andrea Bargnani,PF,PF,27.0,TOR,35.0,1003.0,11.2,0.482,0.289,0.181,3.0,12.3,7.6,6.6,1.1,1.8,10.5,23.8,0.0,-0.5,0.6,0.1,0.007,-1.1,-1.6,-2.7,-0.2
37,Harrison Barnes,SF,SF,20.0,GSW,81.0,2058.0,11.0,0.526,0.231,0.303,2.9,14.5,8.9,7.3,1.3,0.5,12.4,17.7,0.0,0.9,1.9,2.8,0.065,-1.6,-0.1,-1.7,0.1
38,Matt Barnes,SF,SF,32.0,LAC,80.0,2058.0,15.5,0.566,0.481,0.173,6.5,14.5,10.6,9.2,2.1,2.6,11.0,18.1,0.0,3.5,2.8,6.3,0.146,1.1,0.7,1.8,2.0
39,Earl Barron,C,C,31.0,TOT,12.0,159.0,8.9,0.361,0.0,0.137,15.4,28.1,21.6,5.0,1.6,3.0,16.9,18.8,0.0,-0.3,0.3,0.0,-0.003,-6.7,-1.2,-7.9,-0.2
40,Earl Barron,C,C,31.0,WAS,11.0,122.0,6.9,0.357,0.0,0.135,14.4,24.7,19.5,3.9,2.1,3.2,20.3,18.4,0.0,-0.3,0.3,-0.1,-0.025,-8.3,-0.5,-8.9,-0.2
41,Earl Barron,C,C,31.0,NYK,1.0,37.0,15.4,0.37,0.0,0.143,18.4,39.3,28.5,8.7,0.0,2.3,6.3,20.1,0.0,0.0,0.1,0.1,0.069,-1.3,-3.6,-4.9,0.0
42,Will Barton,SG,SG,22.0,POR,73.0,894.0,9.1,0.437,0.21,0.21,4.6,14.3,9.4,10.4,2.0,0.8,15.1,20.4,0.0,-1.1,0.6,-0.5,-0.028,-4.0,-0.6,-4.6,-0.6
43,Brandon Bass,PF,PF,27.0,BOS,81.0,2239.0,12.3,0.535,0.003,0.255,7.0,15.2,11.2,6.0,1.0,2.3,10.9,15.5,0.0,2.0,2.7,4.7,0.101,-1.9,0.0,-1.9,0.1
44,Shane Battier,SF,SF,34.0,MIA,72.0,1786.0,10.7,0.623,0.873,0.105,2.7,8.4,5.7,5.7,1.2,2.5,8.2,11.0,0.0,2.8,1.6,4.4,0.119,0.9,0.1,1.0,1.4
45,Nicolas Batum,SF,SF,24.0,POR,73.0,2807.0,15.7,0.566,0.533,0.252,4.0,13.2,8.5,20.3,1.7,2.2,17.0,18.2,0.0,3.8,1.9,5.8,0.099,2.3,0.5,2.8,3.4
46,Jerryd Bayless,PG,PG,24.0,MEM,80.0,1765.0,13.5,0.514,0.324,0.196,1.4,10.5,5.9,24.9,1.8,0.8,15.1,20.8,0.0,1.5,2.5,4.0,0.108,-0.6,0.7,0.1,1.0
47,Aron Baynes,C,C,26.0,SAS,16.0,141.0,8.8,0.521,0.028,0.333,10.4,15.5,13.1,5.2,0.4,3.1,21.0,17.1,0.0,0.0,0.2,0.1,0.05,-6.4,-0.6,-7.0,-0.2
48,Kent Bazemore,SG,SG,23.0,GSW,61.0,267.0,11.3,0.454,0.293,0.379,2.1,6.8,4.5,13.1,3.2,1.2,11.7,25.7,0.0,-0.3,0.3,0.1,0.014,-3.1,0.7,-2.4,0.0
49,Bradley Beal,SG,SG,19.0,WAS,56.0,1745.0,13.6,0.515,0.344,0.231,2.7,10.8,6.7,13.7,1.5,1.3,10.6,22.2,0.0,1.0,2.0,3.0,0.082,0.0,0.2,0.2,1.0
50,Michael Beasley,SF,SF,24.0,PHO,75.0,1554.0,10.8,0.462,0.188,0.164,3.7,17.2,10.3,12.5,1.0,1.6,14.9,27.6,0.0,-2.5,1.0,-1.5,-0.047,-2.7,-2.0,-4.7,-1.1
51,Rodrigue Beaubois,PG,PG,24.0,DAL,45.0,549.0,10.6,0.47,0.409,0.216,1.9,9.6,5.8,22.6,1.8,0.6,14.6,18.7,0.0,0.0,0.4,0.4,0.032,-2.3,-0.3,-2.6,-0.1
53,Marco Belinelli,SG,SG,26.0,CHI,73.0,1882.0,10.4,0.513,0.362,0.275,0.8,7.8,4.3,12.9,1.3,0.2,10.7,18.7,0.0,1.3,1.6,3.0,0.076,-1.9,-0.4,-2.3,-0.1
54,Patrick Beverley,PG,PG,24.0,HOU,41.0,713.0,15.4,0.551,0.508,0.217,7.2,10.1,8.7,24.2,2.6,2.2,17.5,15.4,0.0,1.4,0.8,2.2,0.148,1.7,2.1,3.8,1.0
55,Andris Biedrins,C,C,26.0,GSW,53.0,495.0,7.7,0.449,0.0,0.619,7.8,25.7,17.0,3.7,1.5,6.6,34.4,3.7,0.0,0.1,1.0,1.1,0.102,-4.8,3.8,-1.0,0.1
56,Chauncey Billups,SG,SG,36.0,LAC,22.0,418.0,15.0,0.601,0.682,0.364,0.6,8.4,4.6,17.4,1.5,0.2,14.5,19.6,0.0,1.0,0.3,1.3,0.146,1.6,-1.1,0.5,0.3
57,Bismack Biyombo,C,C,20.0,CHA,80.0,2186.0,10.1,0.472,0.0,0.41,9.9,20.9,15.2,2.5,0.7,5.3,16.7,10.2,0.0,0.1,1.3,1.4,0.031,-3.6,-0.8,-4.4,-1.3
58,DeJuan Blair,PF,PF,23.0,SAS,61.0,851.0,14.6,0.543,0.004,0.258,9.5,21.1,15.6,8.3,2.2,0.9,14.0,19.0,0.0,0.7,1.5,2.2,0.126,-2.4,0.8,-1.6,0.1
59,Steve Blake,PG,PG,32.0,LAL,45.0,1175.0,11.7,0.573,0.633,0.13,2.0,10.1,6.2,21.9,1.5,0.4,17.8,13.2,0.0,1.6,0.8,2.4,0.097,0.1,0.4,0.5,0.7
60,Andray Blatche,C,C,26.0,BRK,82.0,1555.0,21.9,0.547,0.033,0.32,12.2,19.6,15.8,10.5,3.0,2.7,13.8,26.5,0.0,2.4,2.5,4.9,0.153,1.3,0.9,2.2,1.6
61,Eric Bledsoe,PG,PG,23.0,LAC,76.0,1553.0,17.5,0.513,0.137,0.236,6.1,11.1,8.6,23.5,3.7,3.0,17.9,22.5,0.0,1.1,2.6,3.7,0.115,1.3,2.2,3.5,2.2
62,Keith Bogans,SG,SG,32.0,BRK,74.0,1408.0,6.7,0.533,0.863,0.06,1.3,8.8,5.0,8.1,1.1,0.2,14.4,11.2,0.0,0.7,0.7,1.4,0.047,-2.3,-0.3,-2.6,-0.2
63,Andrew Bogut,C,C,28.0,GSW,32.0,786.0,13.8,0.463,0.005,0.207,9.8,24.1,17.2,12.5,1.3,5.5,14.8,13.4,0.0,0.4,1.4,1.7,0.106,-1.4,2.8,1.4,0.7
64,Matt Bonner,PF,PF,32.0,SAS,68.0,909.0,11.8,0.609,0.522,0.065,3.4,12.5,8.2,5.8,1.0,1.5,6.3,12.8,0.0,1.4,1.1,2.5,0.133,-0.2,0.4,0.2,0.5
65,Trevor Booker,PF,PF,25.0,WAS,48.0,887.0,13.9,0.509,0.023,0.327,12.2,17.8,14.9,7.4,1.9,1.4,11.0,14.5,0.0,0.9,1.4,2.3,0.126,-1.5,0.6,-1.0,0.2
66,Carlos Boozer,PF,PF,31.0,CHI,79.0,2546.0,17.1,0.51,0.002,0.232,7.8,27.2,17.4,13.4,1.4,0.8,12.3,25.8,0.0,1.4,4.3,5.7,0.108,-0.3,0.2,-0.1,1.2
67,Chris Bosh,C,C,28.0,MIA,74.0,2454.0,20.0,0.592,0.082,0.333,7.0,17.6,12.6,8.4,1.4,3.4,11.0,22.7,0.0,5.6,3.4,9.0,0.175,1.5,-0.2,1.3,2.1
68,Avery Bradley,PG,PG,22.0,BOS,50.0,1435.0,8.8,0.461,0.264,0.103,2.5,6.5,4.6,11.6,2.3,1.0,12.6,18.8,0.0,-1.3,1.6,0.4,0.012,-4.0,0.3,-3.7,-0.6
69,Elton Brand,C,C,33.0,DAL,72.0,1527.0,15.2,0.499,0.002,0.195,9.7,21.5,15.7,7.1,1.7,4.6,9.9,17.2,0.0,1.2,2.2,3.4,0.107,-1.7,0.9,-0.9,0.4
70,Corey Brewer,SF,SF,26.0,DEN,82.0,2003.0,14.7,0.506,0.348,0.245,3.1,9.9,6.6,9.5,3.0,0.9,9.4,23.4,0.0,1.7,2.2,3.9,0.093,-0.2,0.6,0.4,1.2
71,Ronnie Brewer,SF,SF,27.0,TOT,60.0,853.0,10.0,0.416,0.384,0.197,5.7,13.5,9.6,8.6,2.7,0.6,7.7,12.7,0.0,0.1,1.0,1.1,0.06,-1.7,0.9,-0.7,0.3
72,Ronnie Brewer,SF,SF,27.0,NYK,46.0,711.0,10.2,0.432,0.406,0.223,4.6,12.1,8.2,8.4,2.6,0.7,6.8,13.6,0.0,0.1,0.7,0.8,0.057,-1.6,0.8,-0.8,0.2
73,Ronnie Brewer,SF,SF,27.0,OKC,14.0,142.0,9.1,0.283,0.217,0.0,11.3,20.3,16.2,9.4,3.3,0.0,14.8,8.6,0.0,0.0,0.3,0.2,0.072,-2.2,1.7,-0.6,0.1
74,Aaron Brooks,PG,PG,28.0,TOT,53.0,997.0,11.8,0.555,0.424,0.165,1.5,7.9,4.6,18.0,1.5,0.8,16.5,18.1,0.0,0.8,0.0,0.8,0.041,-0.8,-1.4,-2.2,0.0
75,Aaron Brooks,PG,PG,28.0,SAC,46.0,959.0,12.1,0.562,0.419,0.172,1.4,8.1,4.7,17.8,1.5,0.6,16.2,18.0,0.0,0.9,0.0,0.9,0.045,-0.7,-1.4,-2.1,0.0
76,Aaron Brooks,PG,PG,28.0,HOU,7.0,38.0,5.6,0.385,0.538,0.0,3.0,3.0,3.0,23.1,1.3,6.0,23.5,19.6,0.0,-0.1,0.0,0.0,-0.063,-4.1,0.1,-4.0,0.0
78,MarShon Brooks,SG,SG,24.0,BRK,73.0,912.0,13.5,0.523,0.164,0.281,4.1,9.4,6.7,14.6,2.0,1.3,15.5,22.5,0.0,0.5,0.8,1.3,0.068,-1.6,-0.1,-1.7,0.1
79,Kwame Brown,C,C,30.0,PHI,22.0,269.0,8.8,0.452,0.0,0.514,9.4,22.1,15.5,4.7,1.2,2.9,15.0,9.1,0.0,0.0,0.4,0.4,0.071,-4.9,0.0,-4.9,-0.2
80,Shannon Brown,SG,SG,27.0,PHO,59.0,1402.0,13.1,0.493,0.247,0.219,3.5,8.7,6.0,12.8,2.2,0.8,10.6,22.2,0.0,0.4,0.8,1.2,0.041,-1.1,-0.5,-1.6,0.2
81,Kobe Bryant*,SG,SG,34.0,LAL,78.0,3013.0,23.0,0.57,0.255,0.392,2.5,13.1,7.9,29.7,1.8,0.6,13.3,31.9,0.0,8.4,2.6,10.9,0.174,4.7,-0.1,4.6,5.0
82,Chase Budinger,SF,SF,24.0,MIN,23.0,508.0,12.6,0.516,0.424,0.22,3.3,13.0,8.0,8.3,1.4,1.1,9.9,20.5,0.0,0.3,0.4,0.7,0.066,-0.6,-0.8,-1.4,0.1
83,Alec Burks,SG,SG,21.0,UTA,64.0,1137.0,11.5,0.507,0.237,0.332,3.8,11.2,7.5,13.0,1.6,0.9,14.3,20.7,0.0,0.3,0.7,1.0,0.044,-1.9,-0.7,-2.6,-0.2
84,Caron Butler,SF,SF,32.0,LAC,78.0,1879.0,12.4,0.535,0.458,0.125,2.6,11.4,7.1,6.5,1.4,0.5,8.7,20.2,0.0,1.9,1.6,3.6,0.091,-0.1,-1.2,-1.3,0.3
85,Jimmy Butler,SF,SF,23.0,CHI,82.0,2134.0,15.2,0.574,0.205,0.455,7.2,10.4,8.8,8.6,2.0,1.1,9.2,14.6,0.0,4.4,2.6,7.0,0.158,1.0,1.0,2.0,2.1
86,Will Bynum,PG,PG,30.0,DET,65.0,1219.0,16.6,0.532,0.141,0.243,2.6,6.6,4.6,34.8,2.0,0.3,17.3,27.0,0.0,1.2,0.5,1.7,0.067,0.6,-1.6,-1.0,0.3
87,Jose Calderon,PG,PG,31.0,TOT,73.0,2160.0,18.8,0.616,0.444,0.126,1.1,8.6,4.8,39.8,1.4,0.3,15.8,17.0,0.0,6.6,0.9,7.4,0.165,4.3,-1.2,3.1,2.8
88,Jose Calderon,PG,PG,31.0,TOR,45.0,1273.0,19.2,0.594,0.462,0.131,1.3,8.7,5.0,43.7,1.2,0.4,15.1,18.1,0.0,4.0,0.5,4.4,0.167,5.0,-1.4,3.6,1.8
89,Jose Calderon,PG,PG,31.0,DET,28.0,887.0,18.2,0.654,0.414,0.118,0.8,8.5,4.5,34.1,1.8,0.2,17.0,15.4,0.0,2.6,0.4,3.0,0.163,3.3,-0.8,2.5,1.0
90,Marcus Camby,PF,PF,38.0,NYK,24.0,250.0,8.6,0.342,0.0,0.358,10.9,27.1,18.7,8.1,1.5,4.8,19.6,14.3,0.0,-0.4,0.4,0.0,0.007,-4.8,1.2,-3.6,-0.1
91,DeMarre Carroll,SF,SF,26.0,UTA,66.0,1111.0,15.5,0.535,0.216,0.302,9.1,10.8,9.9,8.7,2.8,1.7,8.5,16.4,0.0,2.0,1.1,3.1,0.134,0.4,0.9,1.3,0.9
92,Matt Carroll,SG,SG,32.0,CHA,1.0,6.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-6.8,-3.2,-10.0,0.0
93,Vince Carter,SF,SF,36.0,DAL,81.0,2093.0,17.8,0.571,0.467,0.261,3.1,14.4,8.9,15.0,1.8,1.6,10.0,23.1,0.0,3.9,2.0,6.0,0.137,2.7,0.3,3.1,2.6
94,Omri Casspi,SF,SF,24.0,CLE,43.0,503.0,12.9,0.486,0.475,0.256,4.4,22.7,13.1,8.8,2.6,1.9,11.0,17.7,0.0,0.1,0.6,0.7,0.064,-0.8,0.7,-0.1,0.2
95,Mario Chalmers,PG,PG,26.0,MIA,77.0,2068.0,13.3,0.576,0.569,0.212,1.2,8.6,5.1,19.4,3.0,0.5,17.1,16.1,0.0,2.6,2.5,5.2,0.12,-0.5,0.9,0.4,1.3
96,Tyson Chandler,C,C,30.0,NYK,66.0,2164.0,18.9,0.671,0.0,0.645,14.1,24.3,19.0,4.5,1.0,3.0,14.5,13.0,0.0,6.7,2.6,9.3,0.207,1.5,-0.3,1.3,1.8
97,Wilson Chandler,PF,PF,25.0,DEN,43.0,1079.0,16.6,0.556,0.277,0.244,4.8,17.6,11.3,8.3,2.1,0.9,10.6,22.7,0.0,1.8,1.3,3.1,0.137,0.7,-0.1,0.5,0.7
98,Josh Childress,SF,SF,29.0,BRK,14.0,100.0,7.0,0.32,0.143,0.095,7.0,10.7,8.9,7.3,1.1,1.5,0.0,10.1,0.0,0.0,0.1,0.1,0.029,-2.7,-0.6,-3.3,0.0
99,Earl Clark,PF,PF,25.0,LAL,59.0,1363.0,12.4,0.51,0.269,0.197,6.8,19.1,13.1,7.4,1.3,2.3,12.9,15.7,0.0,0.7,1.5,2.3,0.08,-1.2,0.5,-0.7,0.4
101,Victor Claver,SF,SF,24.0,POR,49.0,812.0,7.0,0.462,0.46,0.159,4.4,12.8,8.5,7.9,1.7,1.1,17.5,13.9,0.0,-0.6,0.5,-0.1,-0.005,-3.6,0.0,-3.7,-0.3
102,Norris Cole,PG,PG,24.0,MIA,80.0,1590.0,7.9,0.483,0.231,0.188,1.5,8.2,5.0,15.2,1.9,0.4,18.4,17.0,0.0,-0.8,1.4,0.6,0.019,-4.3,-0.6,-4.9,-1.2
103,Jason Collins,C,C,34.0,TOT,38.0,384.0,3.0,0.476,0.0,1.103,6.9,11.3,9.2,2.9,1.6,2.1,29.5,7.5,0.0,-0.1,0.5,0.4,0.045,-7.9,1.2,-6.7,-0.4
104,Jason Collins,C,C,34.0,BOS,32.0,330.0,3.0,0.511,0.0,1.304,7.8,10.8,9.3,2.5,1.6,1.4,30.7,7.5,0.0,-0.1,0.4,0.3,0.049,-7.7,0.8,-7.0,-0.4
105,Jason Collins,C,C,34.0,WAS,6.0,54.0,2.9,0.291,0.0,0.333,2.0,14.5,8.2,5.2,1.9,5.9,22.5,7.5,0.0,-0.1,0.1,0.0,0.016,-8.9,3.7,-5.2,0.0
106,Darren Collison,PG,PG,25.0,DAL,81.0,2372.0,16.3,0.575,0.188,0.38,1.5,8.7,5.1,26.8,2.2,0.3,17.0,19.6,0.0,4.0,1.7,5.6,0.114,0.4,-0.3,0.1,1.3
107,Nick Collison,C,C,32.0,OKC,81.0,1583.0,13.6,0.624,0.014,0.264,9.6,14.2,12.1,11.3,1.7,1.4,17.3,11.5,0.0,3.2,2.1,5.2,0.158,-0.2,1.1,0.9,1.2
108,Mike Conley,PG,PG,25.0,MEM,80.0,2757.0,18.3,0.549,0.312,0.3,1.8,7.9,4.8,29.5,3.4,0.7,15.1,21.0,0.0,5.1,4.7,9.9,0.172,2.3,2.3,4.6,4.6
109,Will Conroy,PG,PG,30.0,MIN,4.0,20.0,-15.2,0.051,0.333,0.222,5.5,0.0,2.9,0.0,0.0,0.0,0.0,22.1,0.0,-0.2,0.0,-0.2,-0.433,-16.4,-8.5,-24.9,-0.1
110,Daequan Cook,SG,SG,25.0,TOT,49.0,441.0,5.8,0.398,0.545,0.072,1.8,14.1,7.9,6.7,0.9,1.2,8.0,19.2,0.0,-0.6,0.4,-0.2,-0.019,-3.5,-1.3,-4.8,-0.3
111,Daequan Cook,SG,SG,25.0,HOU,16.0,165.0,8.8,0.456,0.508,0.051,3.5,8.8,6.2,9.1,1.8,0.9,9.0,17.6,0.0,0.0,0.1,0.1,0.03,-1.3,-0.2,-1.6,0.0
112,Daequan Cook,SG,SG,25.0,CHI,33.0,276.0,4.0,0.366,0.565,0.083,0.8,17.3,8.9,5.2,0.4,1.4,7.4,20.1,0.0,-0.6,0.3,-0.3,-0.048,-4.8,-2.0,-6.8,-0.3
113,Chris Copeland,PF,PF,28.0,NYK,56.0,862.0,16.8,0.583,0.368,0.218,4.5,11.9,8.1,5.7,1.0,1.2,10.7,25.3,0.0,1.5,0.6,2.1,0.117,1.1,-1.6,-0.5,0.3
114,DeMarcus Cousins,C,C,22.0,SAC,75.0,2289.0,20.2,0.524,0.021,0.408,10.9,27.0,18.7,15.3,2.4,1.9,15.5,28.1,0.0,2.0,2.3,4.4,0.092,0.7,-0.5,0.2,1.2
115,Jamal Crawford,SG,SG,32.0,LAC,76.0,2230.0,16.8,0.558,0.39,0.244,1.2,5.6,3.4,14.4,1.9,0.5,11.5,26.0,0.0,3.7,1.7,5.4,0.116,2.3,-1.3,1.0,1.7
116,Jordan Crawford,SG,SG,24.0,TOT,70.0,1709.0,13.8,0.512,0.339,0.219,2.9,10.9,6.9,23.5,1.2,0.3,15.1,25.3,0.0,0.2,1.7,1.9,0.052,0.3,-1.1,-0.9,0.5
117,Jordan Crawford,SG,SG,24.0,WAS,43.0,1127.0,14.7,0.512,0.337,0.209,3.0,10.3,6.6,25.5,1.2,0.4,14.9,26.4,0.0,0.2,1.1,1.4,0.058,1.3,-0.8,0.5,0.7
118,Jordan Crawford,SG,SG,24.0,BOS,27.0,582.0,12.0,0.512,0.346,0.244,2.7,12.0,7.5,19.4,1.1,0.3,15.5,23.1,0.0,0.0,0.5,0.5,0.041,-1.7,-1.8,-3.6,-0.2
