,Player,Pos,BasePos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,Gus Bailey,SG,SG,27.0,NOJ,2.0,0.0,9.0,2.0,7.0,0.286,0.0,0.0,0.0,2.0,7.0,0.286,0.286,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0
11,Greg Ballard,SF,SF,24.0,WSB,82.0,0.0,1552.0,260.0,559.0,0.465,0.0,0.0,0.0,260.0,559.0,0.465,0.465,119.0,172.0,0.692,143.0,307.0,450.0,116.0,58.0,30.0,97.0,167.0,639.0
12,Mike Bantom,PF,PF,27.0,IND,81.0,0.0,2528.0,482.0,1036.0,0.465,0.0,0.0,0.0,482.0,1036.0,0.465,0.465,227.0,338.0,0.672,225.0,425.0,650.0,223.0,99.0,62.0,193.0,316.0,1191.0
13,Tom Barker,C,C,23.0,TOT,39.0,0.0,476.0,68.0,156.0,0.436,0.0,0.0,0.0,68.0,156.0,0.436,0.436,27.0,37.0,0.73,45.0,74.0,119.0,15.0,10.0,11.0,34.0,76.0,163.0
14,Tom Barker,C,C,23.0,HOU,5.0,0.0,16.0,3.0,6.0,0.5,0.0,0.0,0.0,3.0,6.0,0.5,0.5,2.0,2.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,5.0,8.0
15,Tom Barker,C,C,23.0,BOS,12.0,0.0,131.0,21.0,48.0,0.438,0.0,0.0,0.0,21.0,48.0,0.438,0.438,11.0,15.0,0.733,12.0,18.0,30.0,6.0,4.0,4.0,13.0,26.0,53.0
16,Tom Barker,C,C,23.0,NYK,22.0,0.0,329.0,44.0,102.0,0.431,0.0,0.0,0.0,44.0,102.0,0.431,0.431,14.0,20.0,0.7,31.0,52.0,83.0,9.0,6.0,7.0,20.0,45.0,102.0
17,Marvin Barnes,PF,PF,26.0,BOS,38.0,0.0,796.0,133.0,271.0,0.491,0.0,0.0,0.0,133.0,271.0,0.491,0.491,43.0,66.0,0.652,57.0,120.0,177.0,53.0,38.0,39.0,68.0,144.0,309.0
18,Rick Barry*,SF,SF,34.0,HOU,80.0,0.0,2566.0,461.0,1000.0,0.461,0.0,0.0,0.0,461.0,1000.0,0.461,0.461,160.0,169.0,0.947,40.0,237.0,277.0,502.0,95.0,38.0,198.0,195.0,1082.0
19,Tim Bassett,PF,PF,27.0,NJN,82.0,0.0,1508.0,116.0,313.0,0.371,0.0,0.0,0.0,116.0,313.0,0.371,0.371,89.0,131.0,0.679,174.0,244.0,418.0,99.0,44.0,29.0,103.0,219.0,321.0
20,Butch Beard,PG,PG,31.0,NYK,7.0,0.0,85.0,11.0,26.0,0.423,0.0,0.0,0.0,11.0,26.0,0.423,0.423,0.0,0.0,0.0,1.0,9.0,10.0,19.0,7.0,0.0,10.0,13.0,22.0
21,Ron Behagen,PF,PF,28.0,TOT,15.0,0.0,165.0,28.0,62.0,0.452,0.0,0.0,0.0,28.0,62.0,0.452,0.452,10.0,13.0,0.769,13.0,29.0,42.0,7.0,4.0,1.0,11.0,36.0,66.0
22,Ron Behagen,PF,PF,28.0,DET,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
23,Ron Behagen,PF,PF,28.0,NYK,5.0,0.0,38.0,5.0,12.0,0.417,0.0,0.0,0.0,5.0,12.0,0.417,0.417,2.0,2.0,1.0,2.0,9.0,11.0,2.0,2.0,0.0,4.0,8.0,12.0
24,Ron Behagen,PF,PF,28.0,KCK,9.0,0.0,126.0,23.0,50.0,0.46,0.0,0.0,0.0,23.0,50.0,0.46,0.46,8.0,11.0,0.727,11.0,20.0,31.0,5.0,2.0,1.0,6.0,27.0,54.0
25,Kent Benson,C,C,24.0,MIL,82.0,0.0,2132.0,413.0,798.0,0.518,0.0,0.0,0.0,413.0,798.0,0.518,0.518,180.0,245.0,0.735,187.0,397.0,584.0,204.0,89.0,81.0,156.0,280.0,1006.0
26,Del Beshore,PG,PG,22.0,MIL,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Henry Bibby,PG,PG,29.0,PHI,82.0,0.0,2538.0,368.0,869.0,0.423,0.0,0.0,0.0,368.0,869.0,0.423,0.423,266.0,335.0,0.794,72.0,172.0,244.0,371.0,72.0,7.0,197.0,199.0,1002.0
29,Bob Bigelow,SF,SF,25.0,SDC,29.0,0.0,413.0,36.0,90.0,0.4,0.0,0.0,0.0,36.0,90.0,0.4,0.4,13.0,21.0,0.619,15.0,31.0,46.0,25.0,12.0,2.0,18.0,37.0,85.0
30,Otis Birdsong,SG,SG,23.0,KCK,82.0,0.0,2839.0,741.0,1456.0,0.509,0.0,0.0,0.0,741.0,1456.0,0.509,0.509,296.0,408.0,0.725,176.0,178.0,354.0,281.0,125.0,17.0,200.0,255.0,1778.0
31,Ron Boone,SG,SG,32.0,LAL,82.0,0.0,1583.0,259.0,569.0,0.455,0.0,0.0,0.0,259.0,569.0,0.455,0.455,90.0,104.0,0.865,53.0,92.0,145.0,154.0,66.0,11.0,147.0,171.0,608.0
32,Tom Boswell,PF,PF,25.0,DEN,79.0,0.0,2201.0,321.0,603.0,0.532,0.0,0.0,0.0,321.0,603.0,0.532,0.532,198.0,284.0,0.697,248.0,290.0,538.0,242.0,50.0,51.0,185.0,263.0,840.0
33,Dennis Boyd,PG,PG,24.0,DET,5.0,0.0,40.0,3.0,12.0,0.25,0.0,0.0,0.0,3.0,12.0,0.25,0.25,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,6.0,5.0,6.0
34,Winford Boynes,SG,SG,21.0,NJN,69.0,0.0,1176.0,256.0,595.0,0.43,0.0,0.0,0.0,256.0,595.0,0.43,0.43,133.0,169.0,0.787,60.0,95.0,155.0,75.0,43.0,7.0,119.0,117.0,645.0
35,Alonzo Bradley,SF,SF,25.0,HOU,34.0,0.0,245.0,37.0,88.0,0.42,0.0,0.0,0.0,37.0,88.0,0.42,0.42,22.0,33.0,0.667,13.0,33.0,46.0,17.0,5.0,1.0,17.0,33.0,96.0
36,Mike Bratz,PG,PG,23.0,PHO,77.0,0.0,1297.0,242.0,533.0,0.454,0.0,0.0,0.0,242.0,533.0,0.454,0.454,139.0,170.0,0.818,55.0,86.0,141.0,179.0,64.0,7.0,135.0,151.0,623.0
37,Jim Brewer,PF,PF,27.0,TOT,80.0,0.0,1611.0,141.0,319.0,0.442,0.0,0.0,0.0,141.0,319.0,0.442,0.442,26.0,63.0,0.413,159.0,316.0,475.0,87.0,61.0,66.0,97.0,174.0,308.0
38,Jim Brewer,PF,PF,27.0,CLE,55.0,0.0,1301.0,114.0,259.0,0.44,0.0,0.0,0.0,114.0,259.0,0.44,0.44,23.0,48.0,0.479,125.0,245.0,370.0,74.0,48.0,56.0,78.0,136.0,251.0
39,Jim Brewer,PF,PF,27.0,DET,25.0,0.0,310.0,27.0,60.0,0.45,0.0,0.0,0.0,27.0,60.0,0.45,0.45,3.0,15.0,0.2,34.0,71.0,105.0,13.0,13.0,10.0,19.0,38.0,57.0
40,Ron Brewer,SG,SG,23.0,POR,81.0,0.0,2454.0,434.0,878.0,0.494,0.0,0.0,0.0,434.0,878.0,0.494,0.494,210.0,256.0,0.82,88.0,141.0,229.0,165.0,102.0,79.0,153.0,181.0,1078.0
41,Junior Bridgeman,SG,SG,25.0,MIL,82.0,0.0,1963.0,540.0,1067.0,0.506,0.0,0.0,0.0,540.0,1067.0,0.506,0.506,189.0,228.0,0.829,113.0,184.0,297.0,163.0,88.0,41.0,138.0,184.0,1269.0
42,Allan Bristow,SF,SF,27.0,SAS,74.0,0.0,1324.0,174.0,354.0,0.492,0.0,0.0,0.0,174.0,354.0,0.492,0.492,124.0,149.0,0.832,80.0,167.0,247.0,231.0,56.0,15.0,108.0,154.0,472.0
43,Fred Brown,PG,PG,30.0,SEA,77.0,0.0,1961.0,446.0,951.0,0.469,0.0,0.0,0.0,446.0,951.0,0.469,0.469,183.0,206.0,0.888,38.0,134.0,172.0,260.0,119.0,23.0,164.0,142.0,1075.0
44,John Brown,SF,SF,27.0,CHI,77.0,0.0,1265.0,152.0,317.0,0.479,0.0,0.0,0.0,152.0,317.0,0.479,0.479,84.0,98.0,0.857,83.0,155.0,238.0,104.0,18.0,10.0,89.0,180.0,388.0
45,Joe Bryant,PF,PF,24.0,PHI,70.0,0.0,1064.0,205.0,478.0,0.429,0.0,0.0,0.0,205.0,478.0,0.429,0.429,123.0,170.0,0.724,96.0,163.0,259.0,103.0,49.0,9.0,114.0,171.0,533.0
46,Quinn Buckner,PG,PG,24.0,MIL,81.0,0.0,1757.0,251.0,553.0,0.454,0.0,0.0,0.0,251.0,553.0,0.454,0.454,79.0,125.0,0.632,57.0,153.0,210.0,468.0,156.0,17.0,208.0,224.0,581.0
47,Greg Bunch,SF,SF,22.0,NYK,12.0,0.0,97.0,9.0,26.0,0.346,0.0,0.0,0.0,9.0,26.0,0.346,0.346,10.0,12.0,0.833,9.0,8.0,17.0,4.0,3.0,3.0,5.0,10.0,28.0
48,Tom Burleson,C,C,26.0,KCK,56.0,0.0,927.0,157.0,342.0,0.459,0.0,0.0,0.0,157.0,342.0,0.459,0.459,121.0,169.0,0.716,84.0,197.0,281.0,50.0,26.0,58.0,64.0,183.0,435.0
49,Don Buse,PG,PG,28.0,PHO,82.0,0.0,2544.0,285.0,576.0,0.495,0.0,0.0,0.0,285.0,576.0,0.495,0.495,70.0,91.0,0.769,44.0,173.0,217.0,356.0,156.0,18.0,96.0,149.0,640.0
50,Marty Byrnes,SF,SF,22.0,TOT,79.0,0.0,1264.0,187.0,389.0,0.481,0.0,0.0,0.0,187.0,389.0,0.481,0.481,106.0,154.0,0.688,90.0,101.0,191.0,104.0,27.0,10.0,119.0,111.0,480.0
51,Marty Byrnes,SF,SF,22.0,PHO,43.0,0.0,734.0,109.0,223.0,0.489,0.0,0.0,0.0,109.0,223.0,0.489,0.489,73.0,100.0,0.73,49.0,48.0,97.0,61.0,15.0,2.0,79.0,69.0,291.0
52,Marty Byrnes,SF,SF,22.0,NOJ,36.0,0.0,530.0,78.0,166.0,0.47,0.0,0.0,0.0,78.0,166.0,0.47,0.47,33.0,54.0,0.611,41.0,53.0,94.0,43.0,12.0,8.0,40.0,42.0,189.0
54,Corky Calhoun,SF,SF,28.0,IND,81.0,0.0,1332.0,153.0,335.0,0.457,0.0,0.0,0.0,153.0,335.0,0.457,0.457,72.0,86.0,0.837,64.0,174.0,238.0,104.0,37.0,19.0,56.0,189.0,378.0
55,Austin Carr,SG,SG,30.0,CLE,82.0,0.0,2714.0,551.0,1161.0,0.475,0.0,0.0,0.0,551.0,1161.0,0.475,0.475,292.0,358.0,0.816,155.0,135.0,290.0,217.0,77.0,14.0,175.0,210.0,1394.0
56,Kenny Carr,PF,PF,23.0,LAL,72.0,0.0,1149.0,225.0,450.0,0.5,0.0,0.0,0.0,225.0,450.0,0.5,0.5,83.0,137.0,0.606,70.0,222.0,292.0,60.0,38.0,31.0,116.0,152.0,533.0
57,M.L. Carr,SF,SF,28.0,DET,80.0,0.0,3207.0,587.0,1143.0,0.514,0.0,0.0,0.0,587.0,1143.0,0.514,0.514,323.0,435.0,0.743,219.0,370.0,589.0,262.0,197.0,46.0,255.0,279.0,1497.0
58,Ron Carter,SG,SG,22.0,LAL,46.0,0.0,332.0,54.0,124.0,0.435,0.0,0.0,0.0,54.0,124.0,0.435,0.435,36.0,54.0,0.667,21.0,24.0,45.0,25.0,17.0,7.0,40.0,54.0,144.0
59,Harvey Catchings,C,C,27.0,TOT,57.0,0.0,948.0,102.0,243.0,0.42,0.0,0.0,0.0,102.0,243.0,0.42,0.42,60.0,78.0,0.769,101.0,201.0,302.0,48.0,23.0,91.0,88.0,132.0,264.0
60,Harvey Catchings,C,C,27.0,PHI,25.0,0.0,289.0,28.0,68.0,0.412,0.0,0.0,0.0,28.0,68.0,0.412,0.412,13.0,17.0,0.765,30.0,68.0,98.0,18.0,8.0,35.0,37.0,42.0,69.0
61,Harvey Catchings,C,C,27.0,NJN,32.0,0.0,659.0,74.0,175.0,0.423,0.0,0.0,0.0,74.0,175.0,0.423,0.423,47.0,61.0,0.77,71.0,133.0,204.0,30.0,15.0,56.0,51.0,90.0,195.0
62,Don Chaney,SG,SG,32.0,BOS,65.0,0.0,1074.0,174.0,414.0,0.42,0.0,0.0,0.0,174.0,414.0,0.42,0.42,36.0,42.0,0.857,63.0,78.0,141.0,75.0,72.0,11.0,65.0,167.0,384.0
63,Maurice Cheeks*,PG,PG,22.0,PHI,82.0,0.0,2409.0,292.0,572.0,0.51,0.0,0.0,0.0,292.0,572.0,0.51,0.51,101.0,140.0,0.721,63.0,191.0,254.0,431.0,174.0,12.0,193.0,198.0,685.0
64,Phil Chenier,SG,SG,28.0,WSB,27.0,0.0,385.0,69.0,158.0,0.437,0.0,0.0,0.0,69.0,158.0,0.437,0.437,18.0,28.0,0.643,3.0,17.0,20.0,31.0,4.0,5.0,31.0,28.0,156.0
65,Jim Chones,C,C,29.0,CLE,82.0,0.0,2850.0,472.0,1073.0,0.44,0.0,0.0,0.0,472.0,1073.0,0.44,0.44,158.0,215.0,0.735,260.0,582.0,842.0,181.0,47.0,102.0,187.0,278.0,1102.0
66,Jim Cleamons,PG,PG,29.0,NYK,79.0,0.0,2390.0,311.0,657.0,0.473,0.0,0.0,0.0,311.0,657.0,0.473,0.473,130.0,171.0,0.76,65.0,160.0,225.0,376.0,73.0,11.0,142.0,147.0,752.0
67,E.C. Coleman,PF,PF,28.0,HOU,6.0,0.0,39.0,5.0,7.0,0.714,0.0,0.0,0.0,5.0,7.0,0.714,0.714,1.0,1.0,1.0,1.0,6.0,7.0,1.0,2.0,0.0,0.0,11.0,11.0
68,Doug Collins,SG,SG,27.0,PHI,47.0,0.0,1595.0,358.0,717.0,0.499,0.0,0.0,0.0,358.0,717.0,0.499,0.499,201.0,247.0,0.814,36.0,87.0,123.0,191.0,52.0,20.0,131.0,139.0,917.0
69,Michael Cooper,SG,SG,22.0,LAL,3.0,0.0,7.0,3.0,6.0,0.5,0.0,0.0,0.0,3.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0
70,Wayne Cooper,C,C,22.0,GSW,65.0,0.0,795.0,128.0,293.0,0.437,0.0,0.0,0.0,128.0,293.0,0.437,0.437,41.0,61.0,0.672,90.0,190.0,280.0,21.0,7.0,44.0,52.0,118.0,297.0
71,Dave Corzine,C,C,22.0,WSB,59.0,0.0,532.0,63.0,118.0,0.534,0.0,0.0,0.0,63.0,118.0,0.534,0.534,49.0,63.0,0.778,52.0,95.0,147.0,49.0,10.0,14.0,53.0,67.0,175.0
72,Dave Cowens*,C,C,30.0,BOS,68.0,0.0,2517.0,488.0,1010.0,0.483,0.0,0.0,0.0,488.0,1010.0,0.483,0.483,151.0,187.0,0.807,152.0,500.0,652.0,242.0,76.0,51.0,174.0,263.0,1127.0
73,Wesley Cox,SF,SF,24.0,GSW,31.0,0.0,360.0,53.0,123.0,0.431,0.0,0.0,0.0,53.0,123.0,0.431,0.431,40.0,92.0,0.435,18.0,45.0,63.0,11.0,13.0,5.0,44.0,68.0,146.0
74,Charlie Criss,PG,PG,30.0,ATL,54.0,0.0,879.0,109.0,289.0,0.377,0.0,0.0,0.0,109.0,289.0,0.377,0.377,67.0,86.0,0.779,19.0,41.0,60.0,138.0,41.0,3.0,79.0,70.0,285.0
75,Geoff Crompton,C,C,23.0,DEN,20.0,0.0,88.0,10.0,26.0,0.385,0.0,0.0,0.0,10.0,26.0,0.385,0.385,6.0,12.0,0.5,6.0,17.0,23.0,5.0,0.0,3.0,12.0,19.0,26.0
77,Louie Dampier*,PG,PG,34.0,SAS,70.0,0.0,760.0,123.0,251.0,0.49,0.0,0.0,0.0,123.0,251.0,0.49,0.49,29.0,39.0,0.744,15.0,48.0,63.0,124.0,35.0,8.0,39.0,42.0,275.0
78,Bob Dandridge,SF,SF,31.0,WSB,78.0,0.0,2629.0,629.0,1260.0,0.499,0.0,0.0,0.0,629.0,1260.0,0.499,0.499,331.0,401.0,0.825,109.0,338.0,447.0,365.0,71.0,57.0,222.0,259.0,1589.0
79,Adrian Dantley*,SF,SF,23.0,LAL,60.0,0.0,1775.0,374.0,733.0,0.51,0.0,0.0,0.0,374.0,733.0,0.51,0.51,292.0,342.0,0.854,131.0,211.0,342.0,138.0,63.0,12.0,155.0,162.0,1040.0
80,Brad Davis,PG,PG,23.0,TOT,27.0,0.0,298.0,31.0,55.0,0.564,0.0,0.0,0.0,31.0,55.0,0.564,0.564,16.0,23.0,0.696,1.0,16.0,17.0,52.0,16.0,2.0,17.0,32.0,78.0
81,Brad Davis,PG,PG,23.0,LAL,5.0,0.0,65.0,8.0,11.0,0.727,0.0,0.0,0.0,8.0,11.0,0.727,0.727,3.0,4.0,0.75,0.0,1.0,1.0,9.0,2.0,0.0,6.0,10.0,19.0
82,Brad Davis,PG,PG,23.0,IND,22.0,0.0,233.0,23.0,44.0,0.523,0.0,0.0,0.0,23.0,44.0,0.523,0.523,13.0,19.0,0.684,1.0,15.0,16.0,43.0,14.0,2.0,11.0,22.0,59.0
83,Harry Davis,SF,SF,23.0,CLE,40.0,0.0,394.0,66.0,153.0,0.431,0.0,0.0,0.0,66.0,153.0,0.431,0.431,30.0,43.0,0.698,27.0,39.0,66.0,16.0,13.0,8.0,23.0,66.0,162.0
84,Johnny Davis,PG,PG,23.0,IND,79.0,0.0,2971.0,565.0,1240.0,0.456,0.0,0.0,0.0,565.0,1240.0,0.456,0.456,314.0,396.0,0.793,70.0,121.0,191.0,453.0,95.0,22.0,214.0,177.0,1444.0
85,Walter Davis,SF,SF,24.0,PHO,79.0,0.0,2437.0,764.0,1362.0,0.561,0.0,0.0,0.0,764.0,1362.0,0.561,0.561,340.0,409.0,0.831,111.0,262.0,373.0,339.0,147.0,26.0,293.0,250.0,1868.0
86,Darryl Dawkins,C,C,22.0,PHI,78.0,0.0,2035.0,430.0,831.0,0.517,0.0,0.0,0.0,430.0,831.0,0.517,0.517,158.0,235.0,0.672,123.0,508.0,631.0,128.0,32.0,143.0,197.0,295.0,1018.0
87,Coby Dietrick,C,C,30.0,SAS,76.0,0.0,1487.0,209.0,400.0,0.523,0.0,0.0,0.0,209.0,400.0,0.523,0.523,79.0,99.0,0.798,88.0,227.0,315.0,198.0,72.0,38.0,92.0,206.0,497.0
88,Jacky Dorsey,SF,SF,24.0,HOU,20.0,0.0,108.0,24.0,43.0,0.558,0.0,0.0,0.0,24.0,43.0,0.558,0.558,8.0,16.0,0.5,12.0,11.0,23.0,2.0,1.0,2.0,8.0,25.0,56.0
89,Leon Douglas,C,C,24.0,DET,78.0,0.0,2215.0,342.0,698.0,0.49,0.0,0.0,0.0,342.0,698.0,0.49,0.49,208.0,328.0,0.634,248.0,416.0,664.0,74.0,39.0,55.0,190.0,319.0,892.0
90,John Drew,SF,SF,24.0,ATL,79.0,0.0,2410.0,650.0,1375.0,0.473,0.0,0.0,0.0,650.0,1375.0,0.473,0.473,495.0,677.0,0.731,225.0,297.0,522.0,119.0,128.0,16.0,211.0,332.0,1795.0
91,Charles Dudley,PG,PG,28.0,CHI,43.0,0.0,684.0,45.0,125.0,0.36,0.0,0.0,0.0,45.0,125.0,0.36,0.36,28.0,42.0,0.667,25.0,61.0,86.0,116.0,32.0,1.0,64.0,82.0,118.0
92,Mike Dunleavy,SG,SG,24.0,HOU,74.0,0.0,1486.0,215.0,425.0,0.506,0.0,0.0,0.0,215.0,425.0,0.506,0.506,159.0,184.0,0.864,28.0,100.0,128.0,324.0,56.0,5.0,130.0,168.0,589.0
93,T.R. Dunn,SG,SG,23.0,POR,80.0,0.0,1828.0,246.0,549.0,0.448,0.0,0.0,0.0,246.0,549.0,0.448,0.448,122.0,158.0,0.772,145.0,199.0,344.0,103.0,86.0,23.0,93.0,166.0,614.0
94,James Edwards,C,C,23.0,IND,82.0,0.0,2546.0,534.0,1065.0,0.501,0.0,0.0,0.0,534.0,1065.0,0.501,0.501,298.0,441.0,0.676,179.0,514.0,693.0,92.0,60.0,109.0,162.0,363.0,1366.0
95,Bob Elliott,PF,PF,23.0,NJN,14.0,0.0,282.0,41.0,73.0,0.562,0.0,0.0,0.0,41.0,73.0,0.562,0.562,41.0,56.0,0.732,16.0,40.0,56.0,22.0,6.0,4.0,26.0,34.0,123.0
96,Bo Ellis,PF,PF,24.0,DEN,42.0,0.0,269.0,42.0,92.0,0.457,0.0,0.0,0.0,42.0,92.0,0.457,0.457,29.0,36.0,0.806,17.0,45.0,62.0,10.0,10.0,13.0,22.0,45.0,113.0
97,Len Elmore,C,C,26.0,IND,80.0,0.0,1264.0,139.0,342.0,0.406,0.0,0.0,0.0,139.0,342.0,0.406,0.406,56.0,78.0,0.718,115.0,287.0,402.0,75.0,62.0,79.0,73.0,183.0,334.0
98,Alex English*,SF,SF,25.0,IND,81.0,0.0,2696.0,563.0,1102.0,0.511,0.0,0.0,0.0,563.0,1102.0,0.511,0.511,173.0,230.0,0.752,253.0,402.0,655.0,271.0,70.0,78.0,196.0,214.0,1299.0
100,Ray Epps,SF,SF,22.0,GSW,13.0,0.0,72.0,10.0,23.0,0.435,0.0,0.0,0.0,10.0,23.0,0.435,0.435,6.0,8.0,0.75,0.0,5.0,5.0,2.0,1.0,0.0,2.0,7.0,26.0
101,Julius Erving*,SF,SF,28.0,PHI,78.0,0.0,2802.0,715.0,1455.0,0.491,0.0,0.0,0.0,715.0,1455.0,0.491,0.491,373.0,501.0,0.745,198.0,366.0,564.0,357.0,133.0,100.0,315.0,207.0,1803.0
102,Chris Ford,SG,SG,30.0,TOT,81.0,0.0,2737.0,538.0,1142.0,0.471,0.0,0.0,0.0,538.0,1142.0,0.471,0.471,172.0,227.0,0.758,124.0,150.0,274.0,374.0,115.0,25.0,210.0,209.0,1248.0
103,Chris Ford,SG,SG,30.0,DET,3.0,0.0,108.0,13.0,35.0,0.371,0.0,0.0,0.0,13.0,35.0,0.371,0.371,7.0,8.0,0.875,9.0,9.0,18.0,5.0,1.0,1.0,10.0,9.0,33.0
104,Chris Ford,SG,SG,30.0,BOS,78.0,0.0,2629.0,525.0,1107.0,0.474,0.0,0.0,0.0,525.0,1107.0,0.474,0.474,165.0,219.0,0.753,115.0,141.0,256.0,369.0,114.0,24.0,200.0,200.0,1215.0
105,Don Ford,PF,PF,26.0,LAL,79.0,0.0,1540.0,228.0,450.0,0.507,0.0,0.0,0.0,228.0,450.0,0.507,0.507,72.0,89.0,0.809,83.0,185.0,268.0,101.0,51.0,25.0,93.0,177.0,528.0
106,Phil Ford,PG,PG,22.0,KCK,79.0,0.0,2723.0,467.0,1004.0,0.465,0.0,0.0,0.0,467.0,1004.0,0.465,0.465,326.0,401.0,0.813,33.0,149.0,182.0,681.0,174.0,6.0,323.0,245.0,1260.0
107,Bayard Forrest,C,C,24.0,PHO,75.0,0.0,1243.0,118.0,272.0,0.434,0.0,0.0,0.0,118.0,272.0,0.434,0.434,62.0,115.0,0.539,110.0,205.0,315.0,167.0,29.0,37.0,107.0,151.0,298.0
108,Walt Frazier*,PG,PG,33.0,CLE,12.0,0.0,279.0,54.0,122.0,0.443,0.0,0.0,0.0,54.0,122.0,0.443,0.443,21.0,27.0,0.778,7.0,13.0,20.0,32.0,13.0,2.0,22.0,22.0,129.0
109,World B. Free,PG,PG,25.0,SDC,78.0,0.0,2954.0,795.0,1653.0,0.481,0.0,0.0,0.0,795.0,1653.0,0.481,0.481,654.0,865.0,0.756,127.0,174.0,301.0,340.0,111.0,35.0,297.0,253.0,2244.0
110,Terry Furlow,SG,SG,24.0,TOT,78.0,0.0,1686.0,388.0,804.0,0.483,0.0,0.0,0.0,388.0,804.0,0.483,0.483,163.0,195.0,0.836,76.0,91.0,167.0,184.0,58.0,30.0,134.0,122.0,939.0
111,Terry Furlow,SG,SG,24.0,CLE,49.0,0.0,1110.0,275.0,569.0,0.483,0.0,0.0,0.0,275.0,569.0,0.483,0.483,103.0,125.0,0.824,44.0,52.0,96.0,103.0,40.0,17.0,87.0,80.0,653.0
112,Terry Furlow,SG,SG,24.0,ATL,29.0,0.0,576.0,113.0,235.0,0.481,0.0,0.0,0.0,113.0,235.0,0.481,0.481,60.0,70.0,0.857,32.0,39.0,71.0,81.0,18.0,13.0,47.0,42.0,286.0
113,Mike Gale,SG,SG,28.0,SAS,82.0,0.0,2121.0,284.0,612.0,0.464,0.0,0.0,0.0,284.0,612.0,0.464,0.464,91.0,108.0,0.843,40.0,146.0,186.0,374.0,152.0,40.0,153.0,192.0,659.0
