,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
20,Rolando Blackman,SG,SG,22.0,DAL,82.0,1979.0,16.2,0.559,0.005,0.323,5.4,9.4,7.3,8.3,1.1,0.9,10.4,22.7,0.0,3.2,0.8,4.1,0.098,1.8,-1.6,0.2,1.1
21,Ray Blume,SG,SG,23.0,CHI,49.0,546.0,9.7,0.482,0.081,0.126,3.0,5.4,4.3,18.9,2.0,0.2,18.7,22.1,0.0,-0.5,0.3,-0.1,-0.013,-3.3,-1.2,-4.5,-0.3
22,Alex Bradley,SF,SF,22.0,NYK,39.0,331.0,12.4,0.552,0.01,0.466,10.5,12.0,11.2,4.6,1.7,0.9,18.4,18.9,0.0,0.1,0.3,0.4,0.053,-1.6,-1.0,-2.6,0.0
23,Charles Bradley,SG,SG,22.0,BOS,51.0,339.0,8.9,0.509,0.008,0.508,4.0,8.2,6.2,8.5,2.0,1.0,19.9,22.0,0.0,-0.2,0.4,0.2,0.03,-4.7,0.2,-4.5,-0.2
25,Dudley Bradley,SG,SG,24.0,PHO,64.0,937.0,10.9,0.5,0.014,0.356,3.6,6.6,5.1,11.4,4.0,0.6,17.9,17.4,0.0,-0.3,1.7,1.4,0.071,-3.7,2.6,-1.1,0.2
26,Brad Branson,PF,PF,23.0,CLE,10.0,176.0,8.4,0.463,0.0,0.231,8.5,13.0,10.6,4.6,1.4,1.3,18.5,16.5,0.0,-0.1,0.1,-0.1,-0.016,-3.1,-0.8,-3.9,-0.1
27,Mike Bratz,PG,PG,26.0,SAS,81.0,1616.0,14.2,0.495,0.244,0.269,2.7,8.4,5.5,34.2,1.9,0.4,18.0,19.0,0.0,1.5,1.2,2.7,0.081,0.6,-1.0,-0.3,0.7
28,Jim Brewer,PF,PF,30.0,LAL,71.0,966.0,10.1,0.464,0.034,0.109,12.4,17.2,14.9,4.8,1.9,2.5,16.8,9.1,0.0,0.4,1.4,1.8,0.088,-1.8,1.0,-0.8,0.3
29,Ron Brewer,SG,SG,26.0,TOT,72.0,2319.0,15.9,0.519,0.026,0.218,2.5,5.3,3.9,12.8,1.7,0.7,8.7,25.2,0.0,2.6,0.7,3.3,0.068,0.8,-1.1,-0.2,1.0
30,Ron Brewer,SG,SG,26.0,SAS,25.0,595.0,21.5,0.555,0.028,0.244,2.3,6.7,4.5,17.9,1.8,0.6,7.8,29.0,0.0,1.5,0.4,2.0,0.158,3.8,-0.5,3.3,0.8
31,Ron Brewer,SG,SG,26.0,CLE,47.0,1724.0,14.0,0.502,0.025,0.206,2.6,4.8,3.6,11.1,1.7,0.8,9.1,23.9,0.0,1.0,0.3,1.3,0.037,-0.2,-1.2,-1.4,0.2
32,Junior Bridgeman,SF,SF,28.0,MIL,41.0,924.0,16.0,0.534,0.021,0.238,4.8,10.5,7.8,17.6,1.5,0.2,11.8,24.1,0.0,1.4,1.2,2.6,0.136,0.7,-0.5,0.3,0.5
33,Allan Bristow,SF,SF,30.0,DAL,82.0,2035.0,12.6,0.502,0.036,0.329,6.5,12.8,9.5,29.3,1.6,0.2,22.4,14.9,0.0,1.3,1.2,2.5,0.059,-0.3,-0.2,-0.5,0.8
34,Jim Brogan,SG,SG,23.0,SDC,63.0,1027.0,13.0,0.499,0.088,0.231,6.9,7.0,7.0,20.6,2.3,0.7,17.2,19.2,0.0,0.6,0.2,0.8,0.035,-0.2,-0.8,-1.0,0.3
35,Michael Brooks,SF,SF,23.0,SDC,82.0,2750.0,16.1,0.539,0.007,0.25,8.7,18.6,13.5,12.2,1.9,0.8,14.3,20.4,0.0,3.4,1.2,4.5,0.079,1.0,-0.7,0.2,1.5
36,Fred Brown,SG,SG,33.0,SEA,82.0,1785.0,15.2,0.501,0.089,0.149,2.6,5.8,4.3,20.1,1.9,0.1,9.5,23.6,0.0,1.7,2.2,3.9,0.104,0.3,-0.2,0.1,0.9
37,Rickey Brown,C,C,23.0,GSW,82.0,1260.0,11.2,0.498,0.0,0.292,11.6,20.1,15.8,2.0,1.4,1.3,15.1,17.8,0.0,0.4,1.4,1.8,0.068,-3.5,-1.0,-4.6,-0.8
38,Joe Bryant,SF,SF,27.0,SDC,75.0,1988.0,12.8,0.546,0.043,0.352,4.6,12.0,8.2,13.1,1.9,0.8,18.4,20.3,0.0,1.0,0.5,1.5,0.036,-1.0,-0.9,-2.0,0.0
39,Quinn Buckner,PG,PG,27.0,MIL,70.0,2156.0,14.4,0.506,0.018,0.204,4.3,8.9,6.6,21.4,3.9,0.1,16.7,20.5,0.0,0.7,3.9,4.6,0.103,-1.2,2.1,0.9,1.6
40,Roger Burkman,SG,SG,23.0,CHI,6.0,30.0,15.5,0.377,0.25,1.5,7.9,14.5,11.3,19.7,9.7,3.7,31.1,13.5,0.0,0.0,0.1,0.1,0.093,-3.9,2.0,-2.0,0.1
41,David Burns,PG,PG,23.0,TOT,9.0,87.0,3.6,0.509,0.0,0.938,1.3,5.0,3.1,19.5,1.5,0.0,36.5,15.8,0.0,-0.2,0.0,-0.1,-0.071,-4.5,-0.5,-5.0,-0.1
42,David Burns,PG,PG,23.0,NJN,3.0,34.0,0.9,0.458,0.0,1.2,0.0,6.7,3.3,14.2,1.4,0.0,39.6,14.8,0.0,-0.1,0.0,-0.1,-0.094,-4.7,-0.2,-4.9,-0.1
43,David Burns,PG,PG,23.0,DEN,6.0,53.0,5.3,0.535,0.0,0.818,2.1,3.9,3.0,22.8,1.6,0.0,34.8,16.5,0.0,-0.1,0.0,-0.1,-0.056,-4.4,-0.7,-5.1,-0.1
44,Don Buse,PG,PG,31.0,IND,82.0,2529.0,14.8,0.539,0.276,0.18,1.9,7.8,4.8,22.5,3.2,0.6,11.4,13.7,0.0,3.7,3.4,7.1,0.135,0.3,2.3,2.6,2.9
45,Kenny Carr,PF,PF,26.0,TOT,74.0,1926.0,14.7,0.543,0.014,0.436,9.2,22.4,15.5,6.5,1.6,0.6,15.6,20.6,0.0,1.3,1.6,2.9,0.073,-1.0,-0.8,-1.9,0.1
46,Kenny Carr,PF,PF,26.0,CLE,46.0,1482.0,15.3,0.554,0.017,0.42,8.2,22.7,15.0,6.3,1.9,0.6,15.3,20.4,0.0,1.1,1.2,2.3,0.075,-0.6,-0.6,-1.2,0.3
47,Kenny Carr,PF,PF,26.0,DET,28.0,444.0,12.7,0.507,0.006,0.488,12.7,21.4,16.9,7.2,0.6,0.7,16.4,21.5,0.0,0.1,0.4,0.6,0.063,-2.4,-1.7,-4.1,-0.2
48,M.L. Carr,SF,SF,31.0,BOS,56.0,1296.0,11.9,0.495,0.042,0.284,4.9,7.8,6.4,12.6,2.4,0.9,12.0,16.2,0.0,1.0,1.8,2.8,0.103,-1.2,1.8,0.5,0.8
49,Joe Barry Carroll,C,C,23.0,GSW,76.0,2627.0,15.9,0.557,0.001,0.318,8.6,17.9,13.1,3.4,1.2,2.7,15.1,20.9,0.0,2.6,2.9,5.5,0.1,-0.4,-0.4,-0.8,0.8
50,Butch Carter,SG,SG,23.0,IND,75.0,1035.0,11.1,0.511,0.062,0.174,3.1,5.3,4.1,8.8,1.6,0.6,11.1,19.6,0.0,0.3,0.9,1.3,0.059,-2.3,-0.3,-2.6,-0.2
52,Reggie Carter,SG,SG,24.0,NYK,75.0,923.0,9.4,0.479,0.0,0.286,4.3,7.6,5.9,18.5,1.9,0.4,19.8,17.6,0.0,-0.3,0.6,0.3,0.016,-3.1,-0.4,-3.5,-0.3
53,Bill Cartwright,C,C,24.0,NYK,72.0,2060.0,16.3,0.616,0.0,0.486,6.3,17.3,11.7,6.0,1.1,1.8,16.5,20.2,0.0,3.2,1.8,5.0,0.116,0.4,-0.4,0.0,1.1
54,Harvey Catchings,PF,PF,30.0,MIL,80.0,1603.0,8.1,0.45,0.0,0.308,9.6,15.6,12.7,7.2,1.3,4.8,27.0,8.9,0.0,-0.6,3.0,2.3,0.07,-3.2,2.8,-0.4,0.6
55,Bobby Cattage,PF,PF,23.0,UTA,49.0,337.0,10.5,0.49,0.015,0.304,6.9,16.6,11.6,2.8,1.0,0.0,10.5,20.3,0.0,0.1,0.1,0.2,0.028,-3.8,-2.4,-6.2,-0.4
56,Tom Chambers,PF,PF,22.0,SDC,81.0,2682.0,15.0,0.553,0.002,0.434,9.1,16.0,12.5,7.9,1.0,1.0,14.9,22.4,0.0,2.9,0.4,3.3,0.059,-0.2,-2.0,-2.2,-0.1
57,Maurice Cheeks*,PG,PG,25.0,PHI,79.0,2498.0,18.3,0.57,0.033,0.325,2.4,8.5,5.6,34.7,4.0,0.8,19.2,16.0,0.0,4.6,4.0,8.6,0.166,1.8,2.4,4.2,3.9
58,Jim Chones,C,C,32.0,WSB,59.0,867.0,8.6,0.481,0.0,0.269,5.0,18.1,11.7,9.6,0.8,2.1,17.7,11.2,0.0,0.0,1.4,1.4,0.076,-3.1,2.2,-0.9,0.2
59,Don Collins,SG,SG,23.0,WSB,79.0,1609.0,15.1,0.543,0.018,0.259,7.0,6.3,6.7,14.2,2.7,0.8,15.7,22.4,0.0,0.9,2.5,3.4,0.101,-0.3,1.6,1.3,1.3
60,Darwin Cook,PG,PG,23.0,NJN,82.0,2090.0,13.7,0.514,0.039,0.202,2.8,5.6,4.2,21.8,3.3,0.7,16.7,20.0,0.0,0.7,3.2,3.9,0.089,-0.9,1.6,0.7,1.4
61,Jeff Cook,PF,PF,25.0,PHO,76.0,1298.0,10.2,0.469,0.006,0.374,9.8,15.7,12.8,10.0,1.4,1.0,16.1,15.8,0.0,0.0,2.0,2.0,0.073,-2.7,0.2,-2.5,-0.2
62,Joe Cooper,C,C,24.0,NJN,1.0,11.0,1.3,0.5,0.0,0.0,10.2,10.4,10.3,0.0,0.0,0.0,33.3,10.9,0.0,0.0,0.0,0.0,-0.026,-4.6,-0.2,-4.8,0.0
63,Michael Cooper,SG,SG,25.0,LAL,76.0,2197.0,14.3,0.556,0.023,0.231,4.3,8.8,6.7,12.9,2.5,1.5,15.6,17.5,0.0,2.4,2.6,5.0,0.109,-0.3,1.2,0.9,1.6
64,Wayne Cooper,C,C,25.0,DAL,76.0,1818.0,13.8,0.461,0.012,0.239,12.1,22.8,17.3,9.0,1.0,3.4,10.6,18.7,0.0,0.9,1.9,2.9,0.076,-1.8,-0.2,-2.0,0.0
65,Hollis Copeland,SF,SF,26.0,NYK,18.0,118.0,7.5,0.455,0.0,0.158,2.9,2.0,2.4,10.1,1.6,1.0,9.0,15.6,0.0,0.0,0.1,0.1,0.029,-3.8,-0.1,-4.0,-0.1
66,Dave Corzine,C,C,25.0,SAS,82.0,2189.0,14.9,0.561,0.006,0.329,10.3,20.5,15.4,7.6,0.7,3.2,15.8,16.0,0.0,2.6,2.5,5.2,0.113,-0.1,0.2,0.1,1.1
67,Charlie Criss,PG,PG,33.0,TOT,55.0,1392.0,13.3,0.524,0.058,0.319,1.1,5.9,3.4,19.2,1.5,0.3,12.6,19.5,0.0,1.6,0.4,2.1,0.072,-0.2,-1.1,-1.3,0.2
68,Charlie Criss,PG,PG,33.0,ATL,27.0,552.0,13.6,0.485,0.038,0.348,1.2,6.6,3.9,20.7,2.1,0.2,11.0,21.4,0.0,0.4,0.6,1.0,0.089,-0.8,0.3,-0.5,0.2
69,Charlie Criss,PG,PG,33.0,SDC,28.0,840.0,13.1,0.552,0.073,0.299,1.0,5.4,3.1,18.1,1.2,0.3,13.8,18.3,0.0,1.2,-0.2,1.1,0.061,0.2,-2.1,-1.8,0.0
70,Geoff Crompton,C,C,26.0,MIL,35.0,203.0,3.6,0.363,0.0,0.469,5.9,16.9,11.6,7.6,1.4,3.4,30.6,11.3,0.0,-0.4,0.4,0.0,-0.011,-5.8,1.5,-4.3,-0.1
71,Pat Cummings,PF,PF,25.0,MIL,78.0,1132.0,11.1,0.537,0.005,0.212,6.4,17.9,12.4,12.5,0.9,0.5,18.7,21.0,0.0,0.1,1.7,1.8,0.078,-3.5,-0.1,-3.6,-0.5
72,Earl Cureton,PF,PF,24.0,PHI,66.0,956.0,12.8,0.502,0.007,0.307,11.1,20.3,15.9,4.4,1.5,1.6,11.2,17.0,0.0,0.6,1.5,2.1,0.103,-2.1,-0.5,-2.6,-0.1
73,Bob Dandridge,SF,SF,34.0,MIL,11.0,174.0,5.2,0.416,0.0,0.309,2.7,8.3,5.6,9.7,1.4,0.7,15.0,17.4,0.0,-0.2,0.2,0.0,0.003,-4.5,-0.3,-4.8,-0.2
75,Adrian Dantley*,SF,SF,26.0,UTA,81.0,3222.0,24.2,0.631,0.002,0.516,7.6,9.6,8.6,15.5,1.4,0.2,13.3,27.9,0.0,11.9,0.7,12.6,0.187,5.8,-1.7,4.1,5.0
76,Brad Davis,PG,PG,26.0,DAL,82.0,2614.0,14.5,0.569,0.064,0.298,1.5,8.6,4.9,27.5,1.4,0.1,15.4,16.2,0.0,4.4,1.0,5.4,0.1,0.6,-0.8,-0.2,1.2
77,Charles Davis,SF,SF,23.0,WSB,54.0,575.0,10.7,0.514,0.011,0.201,10.5,14.8,12.6,7.7,0.8,1.3,17.7,17.7,0.0,0.0,0.8,0.9,0.072,-2.9,0.3,-2.6,-0.1
78,Johnny Davis,SG,SG,26.0,IND,82.0,2664.0,15.2,0.526,0.023,0.342,2.9,4.4,3.6,20.4,1.4,0.2,12.3,23.7,0.0,3.0,2.1,5.1,0.091,0.6,-1.1,-0.6,1.0
79,Ron Davis,SF,SF,27.0,SDC,7.0,67.0,6.6,0.416,0.0,0.24,12.1,11.0,11.6,8.0,0.0,0.0,15.3,19.8,0.0,-0.1,0.0,-0.1,-0.066,-3.6,-1.5,-5.2,-0.1
80,Walter Davis,SF,SF,27.0,PHO,55.0,1182.0,18.3,0.553,0.024,0.166,2.0,7.5,4.8,23.3,1.9,0.1,13.5,29.0,0.0,1.2,1.4,2.7,0.109,1.4,-0.6,0.8,0.8
81,Darryl Dawkins,C,C,25.0,PHI,48.0,1124.0,15.0,0.601,0.005,0.447,7.1,22.8,15.3,6.7,0.8,2.8,17.9,19.8,0.0,1.1,1.8,2.9,0.122,-2.0,0.4,-1.6,0.1
82,Larry Demic,PF,PF,24.0,NYK,48.0,356.0,5.7,0.459,0.012,0.47,9.1,16.4,12.7,5.0,0.5,1.0,20.6,14.6,0.0,-0.4,0.2,-0.1,-0.017,-5.3,-1.2,-6.5,-0.4
83,Kenny Dennard,PF,PF,23.0,KCK,30.0,607.0,11.1,0.541,0.0,0.331,8.5,16.3,12.3,8.6,2.7,0.8,20.2,11.7,0.0,0.3,0.8,1.1,0.084,-1.6,1.6,0.0,0.3
84,Coby Dietrick,C,C,33.0,CHI,74.0,999.0,10.8,0.496,0.005,0.27,7.5,13.6,10.7,11.5,2.4,1.7,16.4,11.2,0.0,0.5,1.1,1.7,0.08,-1.3,2.0,0.7,0.7
85,Mickey Dillard,PG,PG,23.0,CLE,33.0,221.0,7.0,0.41,0.051,0.291,2.9,4.9,3.8,21.1,1.8,0.5,16.0,19.8,0.0,-0.3,0.0,-0.2,-0.051,-4.9,-0.9,-5.8,-0.3
86,James Donaldson,C,C,24.0,SEA,82.0,1710.0,16.0,0.63,0.0,0.573,9.1,21.6,15.6,4.1,0.8,4.5,18.0,15.5,0.0,2.2,3.4,5.6,0.156,-0.5,1.7,1.2,1.4
87,John Douglas,SG,SG,25.0,SDC,64.0,1031.0,12.1,0.515,0.152,0.262,3.0,7.5,5.2,19.6,2.2,0.5,17.5,20.8,0.0,0.3,0.2,0.5,0.022,-1.5,-1.1,-2.5,-0.1
88,Leon Douglas,C,C,27.0,KCK,63.0,1093.0,6.5,0.491,0.0,0.571,11.1,18.9,14.9,3.8,0.6,2.0,23.9,8.6,0.0,-0.1,1.1,1.0,0.044,-4.2,0.0,-4.2,-0.6
89,John Drew,SF,SF,27.0,ATL,70.0,2040.0,18.1,0.553,0.013,0.513,9.3,11.5,10.4,8.1,1.6,0.1,13.2,28.7,0.0,3.2,2.4,5.5,0.13,1.4,-1.1,0.3,1.2
90,Larry Drew,PG,PG,23.0,KCK,81.0,1973.0,15.3,0.52,0.036,0.25,1.7,7.0,4.2,29.3,2.6,0.0,17.2,21.0,0.0,1.3,1.7,3.0,0.074,0.4,-0.3,0.1,1.0
91,Terry Duerod,SG,SG,25.0,BOS,21.0,146.0,12.5,0.438,0.013,0.156,4.6,6.6,5.7,11.9,1.0,0.4,2.4,23.1,0.0,0.1,0.1,0.2,0.071,-2.2,-0.7,-2.9,0.0
92,Mike Dunleavy,SG,SG,27.0,HOU,70.0,1315.0,13.2,0.524,0.191,0.236,1.9,7.0,4.4,23.7,1.7,0.1,13.9,17.9,0.0,1.8,0.7,2.6,0.093,-0.5,-0.5,-1.0,0.3
93,T.R. Dunn,SG,SG,26.0,DEN,82.0,2519.0,12.1,0.559,0.002,0.427,9.2,14.4,11.9,8.3,2.3,0.7,17.0,10.9,0.0,2.9,1.1,4.0,0.076,0.7,-0.1,0.6,1.7
94,John Duren,PG,PG,23.0,UTA,79.0,1056.0,7.0,0.478,0.041,0.138,1.4,7.3,4.3,18.2,0.9,0.2,20.2,13.5,0.0,-0.3,0.0,-0.3,-0.013,-4.0,-1.8,-5.8,-1.0
96,Craig Dykema,SF,SF,22.0,PHO,32.0,103.0,11.1,0.525,0.108,0.243,3.3,9.4,6.4,20.2,0.9,0.0,14.6,19.2,0.0,0.1,0.1,0.2,0.095,-3.3,-0.1,-3.4,0.0
97,Franklin Edwards,PG,PG,22.0,PHI,42.0,291.0,13.7,0.463,0.06,0.18,4.0,6.3,5.2,22.5,2.6,1.0,12.9,26.6,0.0,-0.1,0.4,0.2,0.041,-2.4,-0.2,-2.7,0.0
98,James Edwards,C,C,26.0,CLE,77.0,2539.0,15.8,0.545,0.004,0.328,7.9,18.6,12.9,7.4,0.5,2.6,12.1,21.8,0.0,3.0,1.3,4.3,0.08,-0.4,-0.8,-1.2,0.5
99,Len Elmore,C,C,29.0,NJN,81.0,2100.0,11.8,0.506,0.0,0.261,8.9,14.9,11.9,6.4,2.0,2.6,15.8,16.4,0.0,0.5,3.6,4.1,0.094,-2.2,1.4,-0.8,0.6
100,Alex English*,SF,SF,28.0,DEN,82.0,3015.0,22.2,0.596,0.005,0.285,7.7,12.0,9.9,19.9,1.3,2.0,13.0,25.3,0.0,8.9,0.6,9.5,0.152,4.9,-1.1,3.8,4.4
101,Julius Erving*,SF,SF,31.0,PHI,81.0,2789.0,25.9,0.593,0.008,0.377,9.3,13.0,11.2,18.1,2.8,2.9,11.4,28.1,0.0,8.7,4.6,13.3,0.229,6.0,1.7,7.7,6.8
102,Mike Evans,PG,PG,26.0,TOT,22.0,270.0,7.3,0.438,0.07,0.233,2.1,7.2,4.6,21.0,2.3,0.0,21.5,18.4,0.0,-0.4,0.3,-0.1,-0.013,-4.1,0.1,-4.0,-0.2
103,Mike Evans,PG,PG,26.0,MIL,14.0,196.0,7.2,0.498,0.039,0.235,1.8,5.1,3.5,14.5,2.2,0.0,21.0,15.0,0.0,-0.1,0.2,0.2,0.041,-3.9,0.4,-3.6,-0.1
104,Mike Evans,PG,PG,26.0,CLE,8.0,74.0,7.5,0.35,0.114,0.229,2.9,13.0,7.6,38.0,2.6,0.0,22.2,27.6,0.0,-0.3,0.0,-0.2,-0.158,-4.4,-0.8,-5.2,-0.1
105,Eric Fernsten,C,C,28.0,BOS,43.0,202.0,8.1,0.458,0.0,0.612,6.7,16.0,11.5,4.8,1.2,1.9,17.3,14.9,0.0,-0.1,0.3,0.2,0.047,-3.6,0.4,-3.2,0.0
106,Chris Ford,SG,SG,33.0,BOS,76.0,1591.0,7.8,0.458,0.14,0.124,3.7,3.8,3.7,11.1,1.2,0.3,9.9,13.3,0.0,0.7,1.4,2.1,0.063,-2.2,0.2,-2.0,0.0
107,Don Ford,SF,SF,29.0,CLE,21.0,201.0,3.7,0.432,0.042,0.25,7.4,12.6,9.8,6.7,1.9,0.0,36.0,8.5,0.0,-0.2,0.1,-0.1,-0.035,-4.8,0.0,-4.8,-0.2
108,Phil Ford,PG,PG,25.0,KCK,72.0,1952.0,11.4,0.494,0.049,0.256,1.3,4.8,3.0,30.4,1.5,0.0,21.2,19.2,0.0,-0.2,1.1,0.9,0.021,-1.0,-2.0,-3.0,-0.5
109,World B. Free,SG,SG,28.0,GSW,78.0,2796.0,18.2,0.515,0.039,0.446,4.5,5.2,4.8,21.7,1.2,0.2,10.7,28.0,0.0,5.6,1.3,6.9,0.118,2.4,-1.9,0.5,1.8
110,Mike Gale,PG,PG,31.0,GSW,75.0,1793.0,10.9,0.524,0.013,0.174,2.2,9.4,5.7,17.8,3.2,0.9,23.9,11.9,0.0,0.3,2.1,2.4,0.063,-2.0,2.3,0.4,1.1
111,Calvin Garrett,SF,SF,25.0,HOU,51.0,858.0,8.4,0.454,0.041,0.107,3.4,8.9,6.1,11.6,1.8,0.4,13.0,13.9,0.0,0.0,0.6,0.6,0.035,-3.3,0.4,-3.0,-0.2
112,George Gervin*,SG,SG,29.0,SAS,79.0,2817.0,24.2,0.562,0.018,0.323,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35.0,0.0,8.7,2.0,10.7,0.182,5.4,-1.5,3.9,4.2
113,Artis Gilmore*,C,C,32.0,CHI,82.0,2796.0,22.4,0.702,0.001,0.659,9.5,23.7,16.9,7.5,0.8,4.3,17.4,19.6,0.0,8.3,3.8,12.1,0.208,3.0,1.3,4.3,4.4
114,Mike Glenn,SG,SG,26.0,ATL,49.0,833.0,16.0,0.587,0.007,0.23,0.7,7.6,4.1,16.9,1.6,0.2,7.8,18.1,0.0,2.0,0.8,2.8,0.161,0.7,0.9,1.6,0.8
115,Mike Gminski,C,C,22.0,NJN,64.0,740.0,15.3,0.52,0.0,0.437,10.6,17.9,14.2,7.7,1.1,3.8,14.8,20.4,0.0,0.6,1.2,1.8,0.119,-0.6,0.7,0.1,0.4
116,Glen Gondrezick,SF,SF,26.0,DEN,80.0,1699.0,14.9,0.559,0.006,0.438,9.1,17.4,13.3,10.4,2.4,1.1,14.5,15.4,0.0,2.6,1.0,3.6,0.102,0.5,0.0,0.4,1.0
117,Rickey Green,PG,PG,27.0,UTA,81.0,2822.0,17.4,0.531,0.008,0.26,3.2,6.1,4.6,29.7,3.0,0.2,14.9,18.8,0.0,4.3,1.4,5.7,0.096,1.8,-0.3,1.4,2.4
119,Dave Greenwood,PF,PF,24.0,CHI,82.0,2914.0,15.5,0.525,0.003,0.287,7.8,22.2,15.3,13.2,1.2,1.8,13.6,19.0,0.0,3.2,3.2,6.5,0.107,0.1,0.5,0.6,1.9
