,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
46,Freddie Crawford,SG,SG,29.0,BUF,15.0,203.0,9.9,0.375,0.0,0.245,0.0,0.0,7.8,17.2,0.0,0.0,0.0,0.0,0.0,-0.6,0.1,-0.4,-0.103,0.0,0.0,0.0,0.0
47,Freddie Crawford,SG,SG,29.0,PHI,36.0,449.0,10.3,0.435,0.0,0.411,0.0,0.0,6.9,16.1,0.0,0.0,0.0,0.0,0.0,-0.3,0.4,0.2,0.019,0.0,0.0,0.0,0.0
48,Pete Cross,C,C,22.0,SEA,79.0,2194.0,13.1,0.49,0.0,0.366,0.0,0.0,19.8,6.3,0.0,0.0,0.0,0.0,0.0,1.0,1.6,2.6,0.058,0.0,0.0,0.0,0.0
50,Billy Cunningham*,SF,SF,27.0,PHI,81.0,3090.0,20.5,0.519,0.0,0.408,0.0,0.0,13.7,18.6,0.0,0.0,0.0,0.0,0.0,5.8,4.2,10.0,0.156,0.0,0.0,0.0,0.0
51,Dick Cunningham,C,C,24.0,MIL,76.0,675.0,11.7,0.455,0.0,0.303,0.0,0.0,18.0,7.2,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,1.0,0.068,0.0,0.0,0.0,0.0
52,Bob Dandridge,SF,SF,23.0,MIL,79.0,2862.0,16.9,0.545,0.0,0.322,0.0,0.0,10.5,12.2,0.0,0.0,0.0,0.0,0.0,6.2,3.3,9.5,0.16,0.0,0.0,0.0,0.0
53,Jim Davis,C,C,29.0,ATL,82.0,1864.0,12.8,0.538,0.0,0.573,0.0,0.0,13.2,7.4,0.0,0.0,0.0,0.0,0.0,2.6,0.9,3.5,0.09,0.0,0.0,0.0,0.0
54,Mike Davis,SG,SG,24.0,BUF,73.0,1617.0,12.6,0.468,0.0,0.339,0.0,0.0,5.3,14.2,0.0,0.0,0.0,0.0,0.0,0.4,0.9,1.2,0.037,0.0,0.0,0.0,0.0
55,Dave DeBusschere*,PF,PF,30.0,NYK,81.0,2891.0,15.4,0.458,0.0,0.251,0.0,0.0,14.2,10.3,0.0,0.0,0.0,0.0,0.0,-0.2,6.4,6.2,0.102,0.0,0.0,0.0,0.0
56,Connie Dierking,C,C,34.0,TOT,54.0,737.0,12.1,0.431,0.0,0.276,0.0,0.0,14.2,10.9,0.0,0.0,0.0,0.0,0.0,-0.6,0.9,0.3,0.022,0.0,0.0,0.0,0.0
57,Connie Dierking,C,C,34.0,CIN,1.0,23.0,-4.5,0.188,0.0,0.0,0.0,0.0,13.7,5.2,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,-0.449,0.0,0.0,0.0,0.0
58,Connie Dierking,C,C,34.0,PHI,53.0,714.0,12.6,0.442,0.0,0.291,0.0,0.0,14.3,11.1,0.0,0.0,0.0,0.0,0.0,-0.4,0.9,0.6,0.038,0.0,0.0,0.0,0.0
59,Bill Dinwiddie,PF,PF,27.0,BOS,61.0,717.0,10.4,0.416,0.0,0.226,0.0,0.0,12.6,6.0,0.0,0.0,0.0,0.0,0.0,-0.9,1.1,0.2,0.011,0.0,0.0,0.0,0.0
60,Terry Dischinger,SF,SF,30.0,DET,65.0,1855.0,14.4,0.582,0.0,0.371,0.0,0.0,8.8,8.6,0.0,0.0,0.0,0.0,0.0,4.5,1.4,5.9,0.153,0.0,0.0,0.0,0.0
61,Terry Driscoll,PF,PF,23.0,DET,69.0,1255.0,10.4,0.482,0.0,0.484,0.0,0.0,15.5,5.6,0.0,0.0,0.0,0.0,0.0,0.5,1.3,1.7,0.066,0.0,0.0,0.0,0.0
62,Johnny Egan,PG,PG,32.0,TOT,62.0,824.0,7.5,0.439,0.0,0.287,0.0,0.0,3.5,17.4,0.0,0.0,0.0,0.0,0.0,-0.1,0.6,0.5,0.028,0.0,0.0,0.0,0.0
63,Johnny Egan,PG,PG,32.0,CLE,26.0,410.0,9.4,0.476,0.0,0.286,0.0,0.0,3.8,19.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.03,0.0,0.0,0.0,0.0
64,Johnny Egan,PG,PG,32.0,SDR,36.0,414.0,5.6,0.394,0.0,0.288,0.0,0.0,3.3,15.6,0.0,0.0,0.0,0.0,0.0,-0.3,0.5,0.2,0.026,0.0,0.0,0.0,0.0
65,Joe Ellis,SF,SF,26.0,SFW,80.0,2275.0,10.7,0.437,0.0,0.226,0.0,0.0,9.9,9.8,0.0,0.0,0.0,0.0,0.0,-1.4,1.8,0.5,0.01,0.0,0.0,0.0,0.0
66,Leroy Ellis,C,C,30.0,POR,74.0,2581.0,15.6,0.487,0.0,0.238,0.0,0.0,15.3,12.1,0.0,0.0,0.0,0.0,0.0,1.7,3.0,4.7,0.087,0.0,0.0,0.0,0.0
67,Claude English,F,F,24.0,POR,18.0,70.0,3.8,0.299,0.0,0.167,0.0,0.0,12.4,10.9,0.0,0.0,0.0,0.0,0.0,-0.4,0.1,-0.3,-0.215,0.0,0.0,0.0,0.0
68,Keith Erickson,SF,SF,26.0,LAL,73.0,2272.0,11.5,0.494,0.0,0.143,0.0,0.0,8.0,12.5,0.0,0.0,0.0,0.0,0.0,1.6,1.7,3.3,0.07,0.0,0.0,0.0,0.0
69,Greg Fillmore,C,C,23.0,NYK,39.0,271.0,10.3,0.452,0.0,0.265,0.0,0.0,15.6,8.3,0.0,0.0,0.0,0.0,0.0,-0.1,0.6,0.6,0.1,0.0,0.0,0.0,0.0
70,Hank Finkel,C,C,28.0,BOS,80.0,1234.0,12.1,0.478,0.0,0.26,0.0,0.0,12.0,8.1,0.0,0.0,0.0,0.0,0.0,0.5,1.8,2.3,0.091,0.0,0.0,0.0,0.0
71,Levi Fontaine,SG,SG,22.0,SFW,35.0,210.0,12.1,0.415,0.0,0.255,0.0,0.0,3.1,16.8,0.0,0.0,0.0,0.0,0.0,-0.4,0.1,-0.3,-0.069,0.0,0.0,0.0,0.0
72,Jake Ford,G,G,24.0,SEA,5.0,68.0,13.2,0.49,0.0,0.88,0.0,0.0,6.1,16.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.066,0.0,0.0,0.0,0.0
73,Fred Foster,SF,SF,24.0,TOT,67.0,909.0,9.6,0.445,0.0,0.288,0.0,0.0,7.5,8.9,0.0,0.0,0.0,0.0,0.0,-0.4,0.8,0.4,0.022,0.0,0.0,0.0,0.0
74,Fred Foster,SF,SF,24.0,CIN,1.0,21.0,5.1,0.376,0.0,0.375,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.076,0.0,0.0,0.0,0.0
75,Fred Foster,SF,SF,24.0,PHI,66.0,888.0,9.7,0.447,0.0,0.286,0.0,0.0,7.4,9.2,0.0,0.0,0.0,0.0,0.0,-0.3,0.8,0.5,0.024,0.0,0.0,0.0,0.0
77,Jim Fox,C,C,27.0,CHI,82.0,1628.0,19.5,0.531,0.0,0.525,0.0,0.0,17.4,17.1,0.0,0.0,0.0,0.0,0.0,3.1,3.0,6.1,0.181,0.0,0.0,0.0,0.0
78,Walt Frazier*,PG,PG,25.0,NYK,80.0,3455.0,19.5,0.556,0.0,0.423,0.0,0.0,7.2,21.2,0.0,0.0,0.0,0.0,0.0,8.9,6.7,15.6,0.217,0.0,0.0,0.0,0.0
79,Gary Freeman,SF,SF,22.0,TOT,52.0,382.0,15.0,0.551,0.0,0.299,0.0,0.0,13.2,11.4,0.0,0.0,0.0,0.0,0.0,0.8,0.5,1.2,0.155,0.0,0.0,0.0,0.0
80,Gary Freeman,SF,SF,22.0,MIL,41.0,335.0,15.4,0.548,0.0,0.311,0.0,0.0,13.9,11.3,0.0,0.0,0.0,0.0,0.0,0.7,0.5,1.1,0.161,0.0,0.0,0.0,0.0
81,Gary Freeman,SF,SF,22.0,CLE,11.0,47.0,12.3,0.582,0.0,0.167,0.0,0.0,8.2,12.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.108,0.0,0.0,0.0,0.0
82,Dick Garrett,PG,PG,24.0,BUF,75.0,2375.0,11.6,0.476,0.0,0.278,0.0,0.0,5.7,15.7,0.0,0.0,0.0,0.0,0.0,1.0,1.4,2.4,0.048,0.0,0.0,0.0,0.0
83,Herm Gilliam,SG,SG,24.0,BUF,80.0,2082.0,13.1,0.459,0.0,0.211,0.0,0.0,7.3,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.033,0.0,0.0,0.0,0.0
84,Walt Gilmore,PF,PF,23.0,POR,27.0,261.0,6.4,0.443,0.0,0.481,0.0,0.0,12.2,5.4,0.0,0.0,0.0,0.0,0.0,-0.1,0.2,0.2,0.033,0.0,0.0,0.0,0.0
85,Gail Goodrich*,SG,SG,27.0,LAL,79.0,2808.0,14.6,0.521,0.0,0.292,0.0,0.0,4.1,18.1,0.0,0.0,0.0,0.0,0.0,4.5,1.9,6.4,0.109,0.0,0.0,0.0,0.0
86,Bob Greacen,SF,SF,23.0,MIL,2.0,43.0,3.6,0.166,0.0,0.583,0.0,0.0,6.6,30.8,0.0,0.0,0.0,0.0,0.0,-0.2,0.1,-0.2,-0.189,0.0,0.0,0.0,0.0
87,Johnny Green,PF,PF,37.0,CIN,75.0,2147.0,19.4,0.607,0.0,0.47,0.0,0.0,13.7,5.7,0.0,0.0,0.0,0.0,0.0,7.9,1.6,9.5,0.212,0.0,0.0,0.0,0.0
88,Lamar Green,PF,PF,23.0,PHO,68.0,1326.0,10.7,0.479,0.0,0.287,0.0,0.0,16.1,5.3,0.0,0.0,0.0,0.0,0.0,0.4,2.0,2.4,0.086,0.0,0.0,0.0,0.0
89,Hal Greer*,SG,SG,34.0,PHI,81.0,3060.0,13.8,0.487,0.0,0.295,0.0,0.0,5.3,16.7,0.0,0.0,0.0,0.0,0.0,2.3,2.7,5.1,0.079,0.0,0.0,0.0,0.0
90,Gary Gregor,PF,PF,25.0,POR,44.0,1153.0,11.4,0.457,0.0,0.211,0.0,0.0,12.6,9.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.1,1.1,0.044,0.0,0.0,0.0,0.0
91,Matt Guokas,SG,SG,26.0,TOT,79.0,2213.0,9.8,0.536,0.0,0.33,0.0,0.0,3.4,19.8,0.0,0.0,0.0,0.0,0.0,2.3,2.3,4.7,0.101,0.0,0.0,0.0,0.0
92,Matt Guokas,SG,SG,26.0,PHI,1.0,5.0,3.6,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0
93,Matt Guokas,SG,SG,26.0,CHI,78.0,2208.0,9.8,0.536,0.0,0.33,0.0,0.0,3.4,19.8,0.0,0.0,0.0,0.0,0.0,2.3,2.3,4.7,0.101,0.0,0.0,0.0,0.0
94,Happy Hairston,PF,PF,28.0,LAL,80.0,2921.0,16.2,0.522,0.0,0.35,0.0,0.0,12.2,7.7,0.0,0.0,0.0,0.0,0.0,4.7,2.6,7.2,0.119,0.0,0.0,0.0,0.0
95,Shaler Halimon,SF-SG,SF,25.0,TOT,81.0,1652.0,12.0,0.415,0.0,0.207,0.0,0.0,11.0,17.1,0.0,0.0,0.0,0.0,0.0,-2.0,1.7,-0.3,-0.009,0.0,0.0,0.0,0.0
96,Shaler Halimon,SG,SG,25.0,CHI,2.0,23.0,-4.2,0.118,0.0,0.125,0.0,0.0,4.1,20.9,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-0.1,-0.285,0.0,0.0,0.0,0.0
97,Shaler Halimon,SF,SF,25.0,POR,79.0,1629.0,12.2,0.418,0.0,0.208,0.0,0.0,11.1,17.1,0.0,0.0,0.0,0.0,0.0,-1.9,1.7,-0.2,-0.005,0.0,0.0,0.0,0.0
98,Art Harris,PG,PG,24.0,PHO,56.0,952.0,11.5,0.437,0.0,0.233,0.0,0.0,4.8,20.5,0.0,0.0,0.0,0.0,0.0,-0.6,1.1,0.4,0.021,0.0,0.0,0.0,0.0
99,Clem Haskins,PG,PG,27.0,PHO,82.0,2764.0,15.9,0.498,0.0,0.338,0.0,0.0,5.4,20.3,0.0,0.0,0.0,0.0,0.0,3.2,3.2,6.4,0.111,0.0,0.0,0.0,0.0
100,John Havlicek*,SF,SF,30.0,BOS,81.0,3678.0,20.8,0.513,0.0,0.342,0.0,0.0,8.6,23.0,0.0,0.0,0.0,0.0,0.0,6.6,5.9,12.5,0.164,0.0,0.0,0.0,0.0
101,Connie Hawkins*,SF,SF,28.0,PHO,71.0,2662.0,19.0,0.519,0.0,0.474,0.0,0.0,11.1,17.5,0.0,0.0,0.0,0.0,0.0,4.7,3.9,8.6,0.155,0.0,0.0,0.0,0.0
102,Elvin Hayes*,C,C,25.0,SDR,82.0,3633.0,19.4,0.468,0.0,0.305,0.0,0.0,16.4,8.0,0.0,0.0,0.0,0.0,0.0,0.7,7.1,7.8,0.102,0.0,0.0,0.0,0.0
104,Spencer Haywood*,PF,PF,21.0,SEA,33.0,1162.0,18.0,0.504,0.0,0.377,0.0,0.0,15.6,5.9,0.0,0.0,0.0,0.0,0.0,1.5,0.7,2.2,0.091,0.0,0.0,0.0,0.0
105,Walt Hazzard,PG,PG,28.0,ATL,82.0,2877.0,15.5,0.515,0.0,0.369,0.0,0.0,4.7,24.3,0.0,0.0,0.0,0.0,0.0,4.2,1.2,5.4,0.09,0.0,0.0,0.0,0.0
106,Gar Heard,PF,PF,22.0,SEA,65.0,1027.0,10.4,0.425,0.0,0.313,0.0,0.0,14.6,5.6,0.0,0.0,0.0,0.0,0.0,-0.9,0.6,-0.3,-0.013,0.0,0.0,0.0,0.0
107,Al Henry,C,C,21.0,PHI,6.0,26.0,10.2,0.385,0.0,1.167,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,0.0,0.0,0.0,0.0
108,Fred Hetzel,SF,SF,28.0,LAL,59.0,613.0,12.4,0.486,0.0,0.301,0.0,0.0,10.9,7.9,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.9,0.07,0.0,0.0,0.0,0.0
109,Bill Hewitt,PF,PF,26.0,DET,62.0,1725.0,10.9,0.487,0.0,0.276,0.0,0.0,12.7,9.5,0.0,0.0,0.0,0.0,0.0,0.8,1.6,2.4,0.067,0.0,0.0,0.0,0.0
110,A.W. Holt,SF,SF,24.0,CHI,6.0,14.0,-1.8,0.215,0.0,0.375,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,-0.398,0.0,0.0,0.0,0.0
111,Bill Hosket,PF,PF,24.0,BUF,13.0,217.0,18.4,0.539,0.0,0.189,0.0,0.0,15.7,14.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.139,0.0,0.0,0.0,0.0
112,Greg Howard,PF,PF,23.0,PHO,44.0,426.0,10.8,0.436,0.0,0.335,0.0,0.0,12.8,8.4,0.0,0.0,0.0,0.0,0.0,-0.3,0.6,0.3,0.034,0.0,0.0,0.0,0.0
113,Bailey Howell*,PF,PF,34.0,PHI,82.0,1589.0,17.0,0.532,0.0,0.459,0.0,0.0,12.4,10.2,0.0,0.0,0.0,0.0,0.0,3.2,1.8,5.0,0.152,0.0,0.0,0.0,0.0
114,Lou Hudson,SF,SF,26.0,ATL,76.0,3113.0,18.2,0.527,0.0,0.293,0.0,0.0,5.6,12.7,0.0,0.0,0.0,0.0,0.0,6.9,1.0,7.9,0.122,0.0,0.0,0.0,0.0
115,John Hummer,C,C,22.0,BUF,81.0,2637.0,12.0,0.485,0.0,0.53,0.0,0.0,12.4,8.4,0.0,0.0,0.0,0.0,0.0,1.3,1.9,3.2,0.058,0.0,0.0,0.0,0.0
116,Greg Hyder,SF,SF,22.0,CIN,77.0,1359.0,8.7,0.474,0.0,0.174,0.0,0.0,11.0,4.3,0.0,0.0,0.0,0.0,0.0,0.3,0.9,1.1,0.04,0.0,0.0,0.0,0.0
117,Darrall Imhoff,C,C,32.0,CIN,34.0,826.0,11.3,0.474,0.0,0.283,0.0,0.0,12.7,11.7,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.9,0.052,0.0,0.0,0.0,0.0
118,Luke Jackson,C,C,29.0,PHI,79.0,1774.0,10.9,0.432,0.0,0.357,0.0,0.0,14.4,10.4,0.0,0.0,0.0,0.0,0.0,-0.9,2.3,1.4,0.037,0.0,0.0,0.0,0.0
119,Phil Jackson*,PF,PF,25.0,NYK,71.0,771.0,13.2,0.515,0.0,0.506,0.0,0.0,14.1,5.2,0.0,0.0,0.0,0.0,0.0,1.0,1.6,2.5,0.159,0.0,0.0,0.0,0.0
120,George Johnson,C,C,23.0,BAL,24.0,337.0,7.8,0.411,0.0,0.3,0.0,0.0,14.9,3.7,0.0,0.0,0.0,0.0,0.0,-0.3,0.5,0.2,0.025,0.0,0.0,0.0,0.0
