,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
14,Ray Allen*,SG,SG,38.0,MIA,73.0,1936.0,12.8,0.59,0.569,0.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,0.0,2.5,1.5,4.1,0.101,0.5,-0.9,-0.4,0.8
15,Tony Allen,SG,SG,32.0,MEM,55.0,1278.0,15.6,0.531,0.114,0.293,7.3,12.0,9.6,11.7,3.8,1.2,16.2,20.1,0.0,0.5,2.1,2.7,0.1,-1.1,2.1,1.0,1.0
16,Al-Farouq Aminu,SF,SF,23.0,NOP,80.0,2045.0,13.2,0.516,0.097,0.277,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,0.0,1.3,1.8,3.1,0.072,-0.9,0.3,-0.6,0.7
17,Lou Amundson,PF,PF,31.0,TOT,19.0,185.0,9.1,0.446,0.0,0.75,17.3,17.2,17.3,4.7,2.5,5.0,24.8,13.9,0.0,-0.1,0.2,0.1,0.024,-6.6,0.1,-6.5,-0.2
18,Lou Amundson,PF,PF,31.0,NOP,18.0,184.0,9.2,0.446,0.0,0.75,17.4,17.3,17.4,4.7,2.5,5.0,24.8,14.0,0.0,-0.1,0.2,0.1,0.024,-6.7,0.1,-6.5,-0.2
19,Lou Amundson,PF,PF,31.0,CHI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-4.4,-3.9,-8.3,0.0
20,Chris Andersen,C,C,35.0,MIA,72.0,1396.0,18.5,0.683,0.044,0.615,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,0.0,3.8,2.2,6.0,0.205,0.6,0.7,1.2,1.1
21,Alan Anderson,SF,SF,31.0,BRK,78.0,1773.0,9.5,0.525,0.511,0.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,0.0,0.8,0.9,1.7,0.047,-1.8,-1.0,-2.8,-0.4
22,James Anderson,SG,SG,24.0,PHI,80.0,2309.0,10.9,0.53,0.49,0.148,2.7,11.7,7.0,9.9,1.6,1.0,12.2,15.9,0.0,0.9,0.9,1.9,0.039,-1.5,-1.0,-2.6,-0.3
23,Ryan Anderson,PF,PF,25.0,NOP,22.0,795.0,18.8,0.572,0.463,0.175,9.5,11.3,10.4,3.6,0.7,0.7,5.0,22.9,0.0,2.2,0.1,2.3,0.138,4.5,-3.2,1.4,0.6
24,Giannis Antetokounmpo,SF,SF,19.0,MIL,77.0,1897.0,10.8,0.518,0.282,0.483,4.6,16.3,10.2,12.1,1.7,2.6,19.4,15.0,0.0,0.1,1.1,1.2,0.031,-2.4,-0.1,-2.5,-0.2
25,Carmelo Anthony,PF,PF,29.0,NYK,77.0,2982.0,24.4,0.561,0.253,0.329,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,0.0,8.1,2.5,10.7,0.172,5.8,-0.8,5.0,5.3
26,Joel Anthony,C,C,31.0,TOT,33.0,186.0,8.1,0.394,0.0,0.25,9.1,14.6,11.8,1.6,0.8,5.2,7.8,9.3,0.0,0.0,0.2,0.2,0.044,-4.1,-0.7,-4.8,-0.1
27,Joel Anthony,C,C,31.0,MIA,12.0,37.0,8.0,0.436,0.0,0.333,7.1,16.4,11.9,0.0,0.0,9.4,12.7,10.2,0.0,0.0,0.0,0.0,0.049,-4.6,0.0,-4.6,0.0
28,Joel Anthony,C,C,31.0,BOS,21.0,149.0,8.1,0.384,0.0,0.231,9.6,14.1,11.8,1.9,1.0,4.1,6.5,9.1,0.0,0.0,0.1,0.1,0.043,-4.0,-0.9,-4.9,-0.1
29,Pero Antic,C,C,31.0,ATL,50.0,925.0,11.7,0.545,0.582,0.224,7.2,18.9,13.1,9.8,1.0,1.0,14.5,18.6,0.0,0.5,0.9,1.4,0.075,-1.6,-0.7,-2.3,-0.1
31,Trevor Ariza,SF,SF,28.0,WAS,77.0,2723.0,15.8,0.59,0.518,0.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,0.0,4.3,3.7,8.0,0.141,1.3,1.0,2.3,3.0
32,Hilton Armstrong,C,C,29.0,GSW,15.0,97.0,17.0,0.48,0.0,0.842,21.8,31.0,26.5,7.1,2.1,3.1,18.7,14.5,0.0,0.1,0.2,0.3,0.162,-0.7,0.5,-0.1,0.0
33,Darrell Arthur,SF,SF,25.0,DEN,68.0,1161.0,9.4,0.459,0.156,0.151,4.8,14.7,9.8,8.0,1.6,3.0,11.7,18.1,0.0,-0.5,1.2,0.7,0.029,-4.0,0.8,-3.2,-0.4
34,Omer Asik,C,C,27.0,HOU,48.0,968.0,14.0,0.57,0.0,0.663,12.3,30.1,21.7,3.8,0.7,2.8,19.4,13.8,0.0,1.0,1.5,2.4,0.121,-1.2,-0.3,-1.5,0.1
35,D.J. Augustin,PG,PG,26.0,TOT,71.0,1939.0,16.2,0.569,0.462,0.316,0.9,6.7,3.8,28.9,1.5,0.1,13.3,22.4,0.0,3.8,2.4,6.2,0.154,1.9,-0.4,1.4,1.7
36,D.J. Augustin,PG,PG,26.0,TOR,10.0,82.0,1.2,0.394,0.458,0.25,0.0,5.7,2.8,18.4,0.6,0.0,25.3,19.8,0.0,-0.2,0.0,-0.2,-0.112,-6.9,-2.2,-9.1,-0.1
37,D.J. Augustin,PG,PG,26.0,CHI,61.0,1857.0,16.8,0.574,0.463,0.318,0.9,6.7,3.9,29.3,1.5,0.1,12.8,22.5,0.0,4.0,2.4,6.4,0.166,2.2,-0.3,1.9,1.8
38,Gustavo Ayon,C,C,28.0,ATL,26.0,429.0,12.9,0.505,0.0,0.196,11.4,22.3,16.9,10.0,3.0,1.8,20.7,14.8,0.0,0.0,0.7,0.7,0.078,-2.5,1.4,-1.2,0.1
39,Jeff Ayres,PF,PF,26.0,SAS,73.0,952.0,11.1,0.605,0.0,0.316,11.0,19.2,15.3,8.6,0.7,1.9,24.1,12.4,0.0,1.0,1.4,2.4,0.121,-3.0,1.0,-2.1,0.0
40,Chris Babb,SG,SG,23.0,BOS,14.0,132.0,3.7,0.367,0.9,0.0,3.3,11.5,7.3,3.3,2.3,0.0,9.1,11.1,0.0,-0.1,0.1,0.0,-0.008,-6.0,-0.1,-6.1,-0.1
41,Luke Babbitt,PF,PF,24.0,NOP,27.0,473.0,12.1,0.525,0.617,0.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17.0,0.0,0.5,0.2,0.7,0.074,0.0,-1.1,-1.1,0.1
42,Leandro Barbosa,PG,PG,31.0,PHO,20.0,368.0,11.5,0.506,0.191,0.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,0.0,0.2,0.2,0.4,0.058,-1.8,-1.0,-2.8,-0.1
43,J.J. Barea,PG,PG,29.0,MIN,79.0,1471.0,11.6,0.471,0.352,0.152,1.2,10.5,5.7,32.7,0.9,0.0,15.2,23.9,0.0,-0.1,0.9,0.7,0.024,-0.9,-1.8,-2.7,-0.3
44,Andrea Bargnani,C,C,28.0,NYK,42.0,1257.0,14.5,0.51,0.215,0.203,6.3,14.7,10.4,6.1,0.6,3.7,9.6,22.4,0.0,0.8,0.7,1.5,0.058,-0.7,-1.6,-2.3,-0.1
45,Harrison Barnes,SF,SF,21.0,GSW,78.0,2204.0,9.8,0.486,0.28,0.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,0.0,0.4,2.8,3.2,0.07,-2.2,0.5,-1.6,0.2
46,Matt Barnes,SF,SF,33.0,LAC,63.0,1735.0,12.0,0.552,0.537,0.171,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,0.0,1.5,2.0,3.5,0.097,-0.4,0.2,-0.2,0.8
47,Will Barton,SG,SG,23.0,POR,41.0,387.0,13.5,0.488,0.212,0.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6,21.2,0.0,0.3,0.4,0.6,0.078,-1.2,-0.1,-1.3,0.1
48,Brandon Bass,PF,PF,28.0,BOS,82.0,2266.0,15.0,0.549,0.008,0.33,7.8,15.9,11.8,6.4,0.8,2.4,10.9,18.2,0.0,3.2,1.9,5.1,0.107,-0.6,-0.6,-1.1,0.5
49,Shane Battier,SF,SF,35.0,MIA,73.0,1468.0,8.7,0.523,0.764,0.084,3.0,8.6,5.9,6.0,1.8,2.3,6.9,10.0,0.0,1.0,1.4,2.4,0.078,-0.6,0.6,0.0,0.7
50,Nicolas Batum,SF,SF,25.0,POR,82.0,2956.0,15.8,0.589,0.491,0.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,0.0,4.8,3.1,7.9,0.128,2.2,1.2,3.4,4.0
51,Jerryd Bayless,PG,PG,25.0,TOT,72.0,1686.0,12.0,0.498,0.344,0.191,1.5,8.6,5.0,18.5,1.9,0.4,10.9,20.1,0.0,1.1,1.3,2.4,0.069,-1.6,-0.2,-1.8,0.1
52,Jerryd Bayless,PG,PG,25.0,MEM,31.0,650.0,11.3,0.473,0.347,0.238,1.5,9.3,5.4,15.6,1.6,0.6,7.7,20.3,0.0,0.4,0.6,1.0,0.077,-2.3,0.2,-2.1,0.0
53,Jerryd Bayless,PG,PG,25.0,BOS,41.0,1036.0,12.5,0.514,0.341,0.161,1.5,8.1,4.7,20.4,2.0,0.3,12.9,19.9,0.0,0.7,0.7,1.4,0.064,-1.2,-0.4,-1.7,0.1
54,Aron Baynes,C,C,27.0,SAS,53.0,491.0,9.7,0.467,0.0,0.129,13.6,19.4,16.6,9.9,0.2,0.7,17.3,19.2,0.0,-0.1,0.6,0.6,0.055,-4.7,-1.0,-5.7,-0.5
56,Kent Bazemore,SG,SG,24.0,TOT,67.0,911.0,11.2,0.515,0.373,0.318,1.2,12.6,6.9,15.7,2.3,1.0,16.8,22.6,0.0,-0.6,0.8,0.2,0.011,-3.0,-0.2,-3.3,-0.3
57,Kent Bazemore,SG,SG,24.0,GSW,44.0,268.0,6.2,0.448,0.402,0.371,2.1,14.0,8.1,10.9,2.2,1.7,19.9,23.1,0.0,-0.6,0.4,-0.2,-0.034,-6.3,1.2,-5.0,-0.2
58,Kent Bazemore,SG,SG,24.0,LAL,23.0,643.0,13.3,0.543,0.362,0.297,0.8,12.0,6.4,17.7,2.3,0.8,15.5,22.3,0.0,0.0,0.4,0.4,0.029,-1.7,-0.8,-2.5,-0.1
59,Bradley Beal,SG,SG,20.0,WAS,73.0,2530.0,14.3,0.507,0.299,0.164,2.4,10.2,6.3,16.0,1.4,0.6,9.4,24.3,0.0,1.6,2.4,4.0,0.076,0.3,-0.7,-0.4,1.0
60,Michael Beasley,SF,SF,25.0,MIA,55.0,831.0,16.8,0.559,0.152,0.223,4.9,20.5,13.0,8.8,1.5,2.2,12.8,25.7,0.0,0.5,1.1,1.6,0.092,-1.1,-0.9,-2.0,0.0
61,Marco Belinelli,SF,SF,27.0,SAS,80.0,2016.0,15.0,0.605,0.422,0.188,1.0,11.2,6.3,13.2,1.3,0.3,11.2,19.0,0.0,3.5,2.4,5.9,0.14,1.0,0.3,1.3,1.7
62,Anthony Bennett,PF,PF,20.0,CLE,52.0,663.0,6.9,0.425,0.236,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,0.0,-1.1,0.7,-0.4,-0.028,-6.0,-1.3,-7.4,-0.9
63,Patrick Beverley,PG,PG,25.0,HOU,56.0,1751.0,12.4,0.545,0.53,0.212,4.9,7.4,6.2,12.8,2.2,1.0,11.2,14.8,0.0,2.7,1.6,4.2,0.116,-0.3,0.9,0.6,1.2
64,Andris Biedrins,C,C,27.0,UTA,6.0,45.0,2.4,0.412,0.0,6.0,5.0,39.7,21.8,0.0,0.0,0.0,35.5,5.7,0.0,-0.1,0.0,0.0,-0.033,-6.2,-2.0,-8.2,-0.1
65,Chauncey Billups,SG,SG,37.0,DET,19.0,309.0,5.3,0.427,0.608,0.152,1.3,8.9,4.9,18.7,1.3,0.3,22.9,15.1,0.0,-0.3,0.1,-0.3,-0.042,-4.2,-1.6,-5.8,-0.3
66,Bismack Biyombo,C,C,21.0,CHA,77.0,1072.0,13.3,0.606,0.0,0.618,11.0,27.6,19.3,1.1,0.3,6.3,17.9,9.6,0.0,1.1,2.1,3.2,0.144,-2.9,1.7,-1.2,0.2
67,DeJuan Blair,PF,PF,24.0,DAL,78.0,1214.0,17.3,0.557,0.005,0.308,13.3,21.6,17.5,8.9,2.5,1.4,14.7,19.6,0.0,1.8,1.5,3.4,0.133,-1.2,0.1,-1.1,0.3
68,Steve Blake,PG,PG,33.0,TOT,55.0,1498.0,11.0,0.508,0.595,0.122,0.9,10.4,5.7,28.8,1.8,0.4,21.5,13.8,0.0,0.7,1.1,1.8,0.058,-1.2,0.1,-1.1,0.4
69,Steve Blake,PG,PG,33.0,LAL,27.0,891.0,12.1,0.515,0.562,0.15,1.0,11.4,6.2,33.0,1.9,0.2,22.2,15.7,0.0,0.4,0.3,0.8,0.041,-0.7,-0.5,-1.2,0.2
70,Steve Blake,PG,PG,33.0,GSW,28.0,607.0,9.4,0.494,0.658,0.067,0.9,9.0,5.0,22.7,1.6,0.7,20.1,11.2,0.0,0.3,0.7,1.1,0.084,-2.0,0.9,-1.0,0.2
71,Andray Blatche,PF,PF,27.0,BRK,73.0,1618.0,18.8,0.532,0.08,0.328,8.9,19.9,14.4,12.8,2.4,2.0,12.5,25.6,0.0,1.6,2.1,3.7,0.109,0.1,-0.1,0.0,0.8
72,Eric Bledsoe,PG,PG,24.0,PHO,43.0,1416.0,19.6,0.578,0.252,0.426,2.1,13.8,8.0,27.0,2.4,0.8,17.8,24.9,0.0,2.6,1.6,4.1,0.14,2.3,0.7,3.1,1.8
73,Vander Blue,SG,SG,21.0,BOS,3.0,15.0,0.5,0.403,0.25,1.25,0.0,23.4,11.4,10.7,0.0,0.0,24.4,24.3,0.0,-0.1,0.0,-0.1,-0.214,-10.0,-3.8,-13.8,0.0
74,Keith Bogans,SG,SG,33.0,BOS,6.0,55.0,9.9,0.82,1.0,0.5,0.0,6.4,3.1,7.7,0.9,0.0,12.0,6.7,0.0,0.1,0.0,0.1,0.121,-1.4,-0.6,-2.0,0.0
75,Andrew Bogut,C,C,29.0,GSW,67.0,1769.0,17.0,0.61,0.0,0.171,11.4,29.7,20.7,9.3,1.3,5.2,19.4,12.4,0.0,2.4,4.0,6.5,0.176,-0.2,3.2,3.0,2.2
76,Matt Bonner,PF,PF,33.0,SAS,61.0,690.0,11.2,0.582,0.598,0.073,2.7,17.9,10.6,6.1,1.1,1.2,8.6,12.1,0.0,0.8,1.0,1.8,0.123,0.0,1.1,1.0,0.5
77,Trevor Booker,PF,PF,26.0,WAS,72.0,1553.0,15.0,0.563,0.005,0.189,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,0.0,2.3,2.0,4.3,0.132,-0.5,0.4,-0.1,0.7
78,Carlos Boozer,PF,PF,32.0,CHI,76.0,2141.0,14.4,0.489,0.002,0.197,7.4,25.9,16.8,10.9,1.3,0.8,12.6,26.3,0.0,-0.9,4.3,3.4,0.076,-2.3,0.2,-2.1,-0.1
79,Chris Bosh,C,C,29.0,MIA,79.0,2531.0,19.0,0.597,0.229,0.285,5.1,20.3,13.0,5.8,1.7,2.7,10.4,22.6,0.0,4.6,3.4,8.0,0.152,1.3,-0.4,0.8,1.8
81,Avery Bradley,SG,SG,23.0,BOS,60.0,1855.0,12.7,0.51,0.242,0.136,2.9,11.2,6.9,8.1,1.7,0.5,9.9,23.2,0.0,0.4,1.4,1.8,0.046,-1.1,-0.8,-1.9,0.1
82,Elton Brand,C,C,34.0,ATL,73.0,1414.0,14.0,0.561,0.006,0.283,8.0,21.5,14.8,8.1,1.4,4.9,13.8,13.9,0.0,1.4,2.1,3.6,0.121,-2.4,1.6,-0.8,0.4
83,Corey Brewer,SF,SF,27.0,MIN,81.0,2609.0,12.7,0.55,0.261,0.281,2.6,6.2,4.3,7.9,2.9,0.9,10.4,16.5,0.0,2.4,2.7,5.2,0.095,-1.7,1.5,-0.2,1.2
84,Ronnie Brewer,SF,SF,28.0,TOT,24.0,160.0,3.4,0.22,0.533,0.133,1.5,7.9,4.9,8.1,1.9,0.5,11.2,4.9,0.0,-0.1,0.1,0.0,0.004,-3.8,1.4,-2.4,0.0
85,Ronnie Brewer,SF,SF,28.0,HOU,23.0,158.0,3.5,0.22,0.533,0.133,1.5,8.0,4.9,8.2,1.9,0.5,11.2,5.0,0.0,-0.1,0.1,0.0,0.004,-3.8,1.5,-2.3,0.0
86,Ronnie Brewer,SF,SF,28.0,CHI,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-4.4,-3.9,-8.3,0.0
87,Aaron Brooks,PG,PG,29.0,TOT,72.0,1557.0,12.5,0.518,0.427,0.164,3.1,6.7,4.9,23.3,1.6,0.6,15.8,20.5,0.0,1.3,0.9,2.2,0.067,-0.2,-0.8,-1.0,0.4
88,Aaron Brooks,PG,PG,29.0,HOU,43.0,716.0,11.9,0.529,0.502,0.167,3.8,5.7,4.8,18.1,1.7,0.6,15.3,20.4,0.0,0.6,0.5,1.1,0.076,-0.1,-0.3,-0.4,0.3
89,Aaron Brooks,PG,PG,29.0,DEN,29.0,841.0,12.9,0.508,0.365,0.16,2.6,7.5,5.0,27.7,1.6,0.6,16.2,20.5,0.0,0.6,0.4,1.0,0.058,-0.3,-1.2,-1.5,0.1
90,MarShon Brooks,SG,SG,25.0,TOT,35.0,316.0,15.5,0.551,0.2,0.352,3.4,15.5,9.3,12.9,2.2,0.9,14.3,23.4,0.0,0.1,0.3,0.4,0.06,-0.6,-0.5,-1.1,0.1
91,MarShon Brooks,SG,SG,25.0,BOS,10.0,73.0,10.7,0.514,0.167,0.583,1.5,28.8,14.8,8.6,0.7,1.1,18.8,22.6,0.0,-0.1,0.1,0.0,0.017,-2.5,0.3,-2.2,0.0
92,MarShon Brooks,SG,SG,25.0,GSW,7.0,15.0,24.3,0.44,0.154,0.308,7.4,28.6,18.2,0.0,3.3,0.0,0.0,43.3,0.0,0.0,0.0,0.0,0.087,-2.0,0.3,-1.6,0.0
93,MarShon Brooks,SG,SG,25.0,LAL,18.0,228.0,16.5,0.578,0.216,0.295,3.7,10.3,7.0,15.2,2.6,0.9,14.6,22.3,0.0,0.2,0.1,0.3,0.072,0.1,-0.8,-0.7,0.1
94,Lorenzo Brown,PG,PG,23.0,PHI,26.0,224.0,8.2,0.349,0.349,0.151,3.7,10.0,6.8,27.5,2.8,1.1,14.9,20.4,0.0,-0.5,0.2,-0.3,-0.068,-4.5,-0.7,-5.2,-0.2
95,Shannon Brown,SG,SG,28.0,TOT,29.0,251.0,4.7,0.419,0.03,0.318,3.2,9.5,6.4,5.0,2.7,0.0,19.3,17.1,0.0,-0.5,0.3,-0.3,-0.05,-6.6,-0.1,-6.8,-0.3
96,Shannon Brown,SG,SG,28.0,SAS,10.0,103.0,-0.5,0.36,0.071,0.321,1.1,12.6,7.1,6.4,0.5,0.0,20.0,17.5,0.0,-0.3,0.1,-0.2,-0.102,-8.8,-1.5,-10.3,-0.2
97,Shannon Brown,SG,SG,28.0,NYK,19.0,148.0,8.4,0.462,0.0,0.316,4.6,7.4,6.0,4.1,4.3,0.0,18.8,16.7,0.0,-0.2,0.2,0.0,-0.013,-5.2,0.9,-4.3,-0.1
98,Kobe Bryant*,SG,SG,35.0,LAL,6.0,177.0,10.7,0.505,0.219,0.288,1.2,14.5,7.8,34.6,1.9,0.4,29.2,28.7,0.0,-0.5,0.1,-0.4,-0.097,-3.1,-2.1,-5.1,-0.1
99,Chase Budinger,SF,SF,25.0,MIN,41.0,751.0,9.7,0.505,0.472,0.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,0.0,0.3,0.6,0.9,0.059,-1.7,-0.8,-2.5,-0.1
100,Reggie Bullock,SF,SF,22.0,LAC,43.0,395.0,6.7,0.46,0.603,0.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,0.0,-0.2,0.3,0.2,0.019,-2.5,-0.9,-3.3,-0.1
101,Trey Burke,PG,PG,21.0,UTA,70.0,2262.0,12.6,0.473,0.375,0.126,1.8,9.0,5.3,29.4,1.0,0.2,12.2,21.8,0.0,1.0,0.0,0.9,0.02,0.0,-2.6,-2.6,-0.4
102,Alec Burks,SG,SG,22.0,UTA,78.0,2193.0,15.8,0.547,0.172,0.449,3.0,10.7,6.8,16.9,1.7,0.5,13.0,23.9,0.0,2.6,0.6,3.2,0.07,0.2,-1.0,-0.8,0.7
103,Caron Butler,SF,SF,33.0,TOT,56.0,1419.0,12.2,0.512,0.461,0.139,1.7,16.8,9.2,9.6,1.7,1.0,9.5,20.1,0.0,0.6,1.2,1.8,0.062,-0.6,-0.8,-1.4,0.2
104,Caron Butler,SF,SF,33.0,MIL,34.0,821.0,12.4,0.494,0.415,0.158,2.2,20.5,11.0,11.9,1.5,1.1,12.1,23.7,0.0,-0.2,0.5,0.2,0.014,-1.2,-1.7,-2.9,-0.2
105,Caron Butler,SF,SF,33.0,OKC,22.0,598.0,11.9,0.548,0.548,0.102,1.0,11.9,6.7,6.4,2.0,0.8,4.0,15.0,0.0,0.9,0.7,1.6,0.127,0.2,0.5,0.7,0.4
106,Jimmy Butler,SG,SG,24.0,CHI,67.0,2591.0,13.5,0.522,0.346,0.488,3.9,10.5,7.2,11.1,2.6,1.1,10.8,16.8,0.0,2.4,4.6,7.1,0.131,-0.9,2.0,1.1,2.0
107,Rasual Butler,SG,SG,34.0,IND,50.0,378.0,12.2,0.585,0.564,0.127,1.9,9.9,6.1,7.4,1.0,1.8,8.7,15.4,0.0,0.5,0.6,1.1,0.138,0.0,0.3,0.3,0.2
108,Dwight Buycks,PG,PG,24.0,TOR,14.0,146.0,7.2,0.414,0.354,0.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,0.0,-0.2,0.2,0.0,-0.009,-4.4,1.1,-3.4,0.0
109,Andrew Bynum,C,C,26.0,TOT,26.0,516.0,15.2,0.456,0.0,0.218,11.4,20.3,15.8,9.7,0.6,4.7,12.1,24.3,0.0,-0.2,0.6,0.4,0.038,-1.4,-0.5,-1.9,0.0
110,Andrew Bynum,C,C,26.0,CLE,24.0,480.0,14.8,0.456,0.0,0.207,10.7,18.9,14.7,9.6,0.6,4.9,11.9,23.4,0.0,-0.2,0.5,0.4,0.036,-1.5,-0.4,-1.9,0.0
111,Andrew Bynum,C,C,26.0,IND,2.0,36.0,19.9,0.459,0.0,0.318,19.7,38.8,29.7,11.2,0.0,2.1,13.8,36.9,0.0,0.0,0.1,0.0,0.063,-0.3,-1.6,-1.9,0.0
112,Will Bynum,PG,PG,31.0,DET,56.0,1054.0,14.4,0.502,0.144,0.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,0.0,0.6,0.4,1.0,0.047,-0.6,-1.5,-2.1,0.0
113,Nick Calathes,SG,SG,24.0,MEM,71.0,1173.0,12.3,0.506,0.196,0.232,2.3,11.5,6.9,26.5,3.0,0.6,22.8,17.5,0.0,-0.1,1.6,1.5,0.062,-2.5,1.6,-0.9,0.3
115,Jose Calderon,PG,PG,32.0,DAL,81.0,2468.0,15.2,0.596,0.568,0.084,1.4,7.6,4.5,22.4,1.4,0.4,11.7,16.2,0.0,5.4,0.8,6.3,0.122,2.5,-0.7,1.9,2.4
116,Kentavious Caldwell-Pope,SG,SG,20.0,DET,80.0,1583.0,9.4,0.483,0.402,0.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,0.0,1.0,0.8,1.8,0.055,-3.0,0.5,-2.6,-0.2
117,Isaiah Canaan,PG,PG,22.0,HOU,22.0,252.0,9.5,0.506,0.632,0.333,3.3,7.1,5.3,13.2,1.6,1.2,17.4,21.0,0.0,0.0,0.2,0.2,0.031,-2.5,-1.5,-4.0,-0.1
118,DeMarre Carroll,SF,SF,27.0,ATL,73.0,2341.0,13.9,0.575,0.417,0.22,5.3,14.5,10.0,8.9,2.3,0.7,10.1,15.2,0.0,3.2,2.6,5.8,0.119,-0.1,0.7,0.7,1.6
