,Player,Pos,BasePos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Gary Hill,SG,SG,23.0,SFW,9.0,0.0,88.0,10.0,35.0,0.286,0.0,0.0,0.0,10.0,35.0,0.286,0.286,7.0,14.0,0.5,0.0,0.0,15.0,6.0,0.0,0.0,0.0,10.0,27.0
62,Gary Hill,SG,SG,23.0,BAL,3.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
63,Tom Hoover,C,C,24.0,NYK,24.0,0.0,153.0,13.0,32.0,0.406,0.0,0.0,0.0,13.0,32.0,0.406,0.406,8.0,14.0,0.571,0.0,0.0,58.0,12.0,0.0,0.0,0.0,37.0,34.0
64,Bailey Howell*,PF,PF,28.0,BAL,80.0,0.0,2975.0,515.0,1040.0,0.495,0.0,0.0,0.0,515.0,1040.0,0.495,0.495,504.0,629.0,0.801,0.0,0.0,869.0,208.0,0.0,0.0,0.0,345.0,1534.0
65,Les Hunter,PF,PF,22.0,BAL,24.0,0.0,114.0,18.0,64.0,0.281,0.0,0.0,0.0,18.0,64.0,0.281,0.281,6.0,14.0,0.429,0.0,0.0,50.0,11.0,0.0,0.0,0.0,16.0,42.0
66,Darrall Imhoff,C,C,26.0,LAL,76.0,0.0,1521.0,145.0,311.0,0.466,0.0,0.0,0.0,145.0,311.0,0.466,0.466,88.0,154.0,0.571,0.0,0.0,500.0,87.0,0.0,0.0,0.0,238.0,378.0
67,Luke Jackson,PF,PF,23.0,PHI,76.0,0.0,2590.0,419.0,1013.0,0.414,0.0,0.0,0.0,419.0,1013.0,0.414,0.414,288.0,404.0,0.713,0.0,0.0,980.0,93.0,0.0,0.0,0.0,251.0,1126.0
68,Gus Johnson*,SF,SF,26.0,BAL,76.0,0.0,2899.0,577.0,1379.0,0.418,0.0,0.0,0.0,577.0,1379.0,0.418,0.418,261.0,386.0,0.676,0.0,0.0,988.0,270.0,0.0,0.0,0.0,258.0,1415.0
69,K.C. Jones*,PG,PG,32.0,BOS,78.0,0.0,2434.0,253.0,639.0,0.396,0.0,0.0,0.0,253.0,639.0,0.396,0.396,143.0,227.0,0.63,0.0,0.0,318.0,437.0,0.0,0.0,0.0,263.0,649.0
71,Larry Jones,SG,SG,22.0,PHI,23.0,0.0,359.0,47.0,153.0,0.307,0.0,0.0,0.0,47.0,153.0,0.307,0.307,37.0,52.0,0.712,0.0,0.0,57.0,40.0,0.0,0.0,0.0,46.0,131.0
72,Sam Jones*,SG,SG,31.0,BOS,80.0,0.0,2885.0,821.0,1818.0,0.452,0.0,0.0,0.0,821.0,1818.0,0.452,0.452,428.0,522.0,0.82,0.0,0.0,411.0,223.0,0.0,0.0,0.0,176.0,2070.0
73,Wali Jones,SG,SG,22.0,BAL,77.0,0.0,1250.0,154.0,411.0,0.375,0.0,0.0,0.0,154.0,411.0,0.375,0.375,99.0,136.0,0.728,0.0,0.0,140.0,200.0,0.0,0.0,0.0,196.0,407.0
74,Willie Jones,PG,PG,28.0,DET,12.0,0.0,101.0,21.0,52.0,0.404,0.0,0.0,0.0,21.0,52.0,0.404,0.404,2.0,6.0,0.333,0.0,0.0,10.0,7.0,0.0,0.0,0.0,13.0,44.0
75,Red Kerr,C,C,32.0,PHI,80.0,0.0,1810.0,264.0,714.0,0.37,0.0,0.0,0.0,264.0,714.0,0.37,0.37,126.0,181.0,0.696,0.0,0.0,551.0,197.0,0.0,0.0,0.0,132.0,654.0
76,Jim King,PG,PG,23.0,LAL,77.0,0.0,1671.0,184.0,469.0,0.392,0.0,0.0,0.0,184.0,469.0,0.392,0.392,118.0,151.0,0.781,0.0,0.0,214.0,178.0,0.0,0.0,0.0,193.0,486.0
77,Don Kojis,SF,SF,26.0,DET,65.0,0.0,836.0,180.0,416.0,0.433,0.0,0.0,0.0,180.0,416.0,0.433,0.433,62.0,98.0,0.633,0.0,0.0,243.0,63.0,0.0,0.0,0.0,115.0,422.0
78,Howard Komives,PG,PG,23.0,NYK,80.0,0.0,2378.0,381.0,1020.0,0.374,0.0,0.0,0.0,381.0,1020.0,0.374,0.374,212.0,254.0,0.835,0.0,0.0,195.0,265.0,0.0,0.0,0.0,246.0,974.0
79,Bud Koper,SG,SG,22.0,SFW,54.0,0.0,631.0,106.0,241.0,0.44,0.0,0.0,0.0,106.0,241.0,0.44,0.44,35.0,42.0,0.833,0.0,0.0,61.0,43.0,0.0,0.0,0.0,59.0,247.0
80,Barry Kramer,SF,SF,22.0,TOT,52.0,0.0,507.0,63.0,186.0,0.339,0.0,0.0,0.0,63.0,186.0,0.339,0.339,60.0,84.0,0.714,0.0,0.0,100.0,41.0,0.0,0.0,0.0,67.0,186.0
81,Barry Kramer,SF,SF,22.0,SFW,33.0,0.0,276.0,36.0,100.0,0.36,0.0,0.0,0.0,36.0,100.0,0.36,0.36,30.0,44.0,0.682,0.0,0.0,59.0,26.0,0.0,0.0,0.0,36.0,102.0
