,Player,Pos,BasePos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
78,Rod Derline,SG,SG,22.0,SEA,58.0,0.0,666.0,142.0,332.0,0.428,0.0,0.0,0.0,142.0,332.0,0.428,0.428,43.0,56.0,0.768,12.0,47.0,59.0,45.0,23.0,4.0,0.0,47.0,327.0
79,Derrek Dickey,PF,PF,23.0,GSW,80.0,0.0,1859.0,274.0,569.0,0.482,0.0,0.0,0.0,274.0,569.0,0.482,0.482,66.0,99.0,0.667,190.0,360.0,550.0,125.0,52.0,19.0,0.0,199.0,614.0
80,Ernie DiGregorio,PG,PG,24.0,BUF,31.0,0.0,712.0,103.0,234.0,0.44,0.0,0.0,0.0,103.0,234.0,0.44,0.44,35.0,45.0,0.778,6.0,39.0,45.0,151.0,19.0,0.0,0.0,62.0,241.0
81,Steve Downing,C,C,24.0,BOS,3.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82,John Drew,PF,PF,20.0,ATL,78.0,0.0,2289.0,527.0,1230.0,0.428,0.0,0.0,0.0,527.0,1230.0,0.428,0.428,388.0,544.0,0.713,357.0,479.0,836.0,138.0,119.0,39.0,0.0,274.0,1442.0
83,Terry Driscoll,PF,PF,27.0,MIL,11.0,0.0,52.0,3.0,13.0,0.231,0.0,0.0,0.0,3.0,13.0,0.231,0.231,1.0,2.0,0.5,7.0,9.0,16.0,3.0,1.0,0.0,0.0,7.0,7.0
84,Charles Dudley,PG,PG,24.0,GSW,67.0,0.0,756.0,102.0,217.0,0.47,0.0,0.0,0.0,102.0,217.0,0.47,0.47,70.0,97.0,0.722,61.0,84.0,145.0,103.0,40.0,2.0,0.0,105.0,274.0
85,Ken Durrett,SF,SF,26.0,TOT,48.0,0.0,445.0,67.0,166.0,0.404,0.0,0.0,0.0,67.0,166.0,0.404,0.404,31.0,52.0,0.596,35.0,67.0,102.0,18.0,9.0,8.0,0.0,72.0,165.0
86,Ken Durrett,SF,SF,26.0,KCO,21.0,0.0,175.0,32.0,78.0,0.41,0.0,0.0,0.0,32.0,78.0,0.41,0.41,11.0,20.0,0.55,14.0,26.0,40.0,8.0,5.0,4.0,0.0,30.0,75.0
87,Ken Durrett,SF,SF,26.0,PHI,27.0,0.0,270.0,35.0,88.0,0.398,0.0,0.0,0.0,35.0,88.0,0.398,0.398,20.0,32.0,0.625,21.0,41.0,62.0,10.0,4.0,4.0,0.0,42.0,90.0
88,Dennis DuVal,PG,PG,22.0,WSB,37.0,0.0,137.0,24.0,65.0,0.369,0.0,0.0,0.0,24.0,65.0,0.369,0.369,12.0,18.0,0.667,8.0,15.0,23.0,14.0,16.0,2.0,0.0,34.0,60.0
89,Al Eberhard,SF,SF,22.0,DET,34.0,0.0,277.0,31.0,85.0,0.365,0.0,0.0,0.0,31.0,85.0,0.365,0.365,17.0,21.0,0.81,18.0,29.0,47.0,16.0,13.0,1.0,0.0,33.0,79.0
90,Leroy Ellis,PF,PF,34.0,PHI,82.0,0.0,2183.0,287.0,623.0,0.461,0.0,0.0,0.0,287.0,623.0,0.461,0.461,72.0,99.0,0.727,195.0,387.0,582.0,117.0,44.0,55.0,0.0,178.0,646.0
91,Keith Erickson,SF,SF,30.0,PHO,49.0,0.0,1469.0,237.0,557.0,0.425,0.0,0.0,0.0,237.0,557.0,0.425,0.425,130.0,156.0,0.833,70.0,173.0,243.0,170.0,50.0,12.0,0.0,150.0,604.0
92,Hank Finkel,C,C,32.0,BOS,62.0,0.0,518.0,52.0,129.0,0.403,0.0,0.0,0.0,52.0,129.0,0.403,0.403,23.0,43.0,0.535,33.0,79.0,112.0,32.0,7.0,3.0,0.0,72.0,127.0
93,Chris Ford,SG,SG,26.0,DET,80.0,0.0,1962.0,206.0,435.0,0.474,0.0,0.0,0.0,206.0,435.0,0.474,0.474,63.0,95.0,0.663,93.0,176.0,269.0,230.0,113.0,26.0,0.0,187.0,475.0
94,Fred Foster,SF,SF,28.0,CLE,73.0,0.0,1136.0,217.0,521.0,0.417,0.0,0.0,0.0,217.0,521.0,0.417,0.417,69.0,97.0,0.711,56.0,54.0,110.0,103.0,22.0,2.0,0.0,130.0,503.0
95,Jim Fox,C,C,31.0,SEA,75.0,0.0,1766.0,253.0,540.0,0.469,0.0,0.0,0.0,253.0,540.0,0.469,0.469,170.0,212.0,0.802,128.0,363.0,491.0,137.0,48.0,17.0,0.0,168.0,676.0
96,Walt Frazier*,PG,PG,29.0,NYK,78.0,0.0,3204.0,672.0,1391.0,0.483,0.0,0.0,0.0,672.0,1391.0,0.483,0.483,331.0,400.0,0.828,90.0,375.0,465.0,474.0,190.0,14.0,0.0,205.0,1675.0
97,Bernie Fryer,SG,SG,25.0,NOJ,31.0,0.0,432.0,47.0,106.0,0.443,0.0,0.0,0.0,47.0,106.0,0.443,0.443,33.0,43.0,0.767,16.0,30.0,46.0,52.0,22.0,0.0,0.0,54.0,127.0
98,Rowland Garrett,SF,SF,24.0,CHI,70.0,0.0,1183.0,228.0,474.0,0.481,0.0,0.0,0.0,228.0,474.0,0.481,0.481,77.0,97.0,0.794,80.0,167.0,247.0,43.0,24.0,13.0,0.0,124.0,533.0
99,John Gianelli,C,C,24.0,NYK,80.0,0.0,2797.0,343.0,726.0,0.472,0.0,0.0,0.0,343.0,726.0,0.472,0.472,135.0,195.0,0.692,214.0,475.0,689.0,163.0,38.0,118.0,0.0,263.0,821.0
101,Dick Gibbs,SF,SF,26.0,WSB,59.0,0.0,424.0,74.0,190.0,0.389,0.0,0.0,0.0,74.0,190.0,0.389,0.389,48.0,64.0,0.75,26.0,35.0,61.0,19.0,12.0,3.0,0.0,60.0,196.0
102,Herm Gilliam,SG,SG,28.0,ATL,60.0,0.0,1393.0,314.0,736.0,0.427,0.0,0.0,0.0,314.0,736.0,0.427,0.427,94.0,113.0,0.832,76.0,128.0,204.0,170.0,77.0,13.0,0.0,124.0,722.0
103,Gail Goodrich*,SG,SG,31.0,LAL,72.0,0.0,2668.0,656.0,1429.0,0.459,0.0,0.0,0.0,656.0,1429.0,0.459,0.459,318.0,378.0,0.841,96.0,123.0,219.0,420.0,102.0,6.0,0.0,214.0,1630.0
104,Leonard Gray,PF,PF,23.0,SEA,75.0,0.0,2280.0,378.0,773.0,0.489,0.0,0.0,0.0,378.0,773.0,0.489,0.489,104.0,144.0,0.722,133.0,345.0,478.0,163.0,63.0,24.0,0.0,292.0,860.0
105,Lamar Green,C,C,27.0,NOJ,15.0,0.0,280.0,24.0,70.0,0.343,0.0,0.0,0.0,24.0,70.0,0.343,0.343,9.0,20.0,0.45,28.0,81.0,109.0,16.0,4.0,5.0,0.0,38.0,57.0
106,Matt Guokas,SG,SG,30.0,CHI,82.0,0.0,2089.0,255.0,500.0,0.51,0.0,0.0,0.0,255.0,500.0,0.51,0.51,78.0,103.0,0.757,24.0,115.0,139.0,178.0,45.0,17.0,0.0,154.0,588.0
107,Happy Hairston,PF,PF,32.0,LAL,74.0,0.0,2283.0,271.0,536.0,0.506,0.0,0.0,0.0,271.0,536.0,0.506,0.506,217.0,271.0,0.801,304.0,642.0,946.0,173.0,52.0,11.0,0.0,218.0,759.0
108,Phil Hankinson,SF,SF,23.0,BOS,3.0,0.0,24.0,6.0,11.0,0.545,0.0,0.0,0.0,6.0,11.0,0.545,0.545,0.0,0.0,0.0,1.0,6.0,7.0,2.0,1.0,0.0,0.0,3.0,12.0
109,Bernie Harris,PF,PF,24.0,BUF,11.0,0.0,25.0,2.0,11.0,0.182,0.0,0.0,0.0,2.0,11.0,0.182,0.182,1.0,2.0,0.5,2.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,5.0
110,Clem Haskins,SG,SG,31.0,WSB,70.0,0.0,702.0,115.0,290.0,0.397,0.0,0.0,0.0,115.0,290.0,0.397,0.397,53.0,63.0,0.841,29.0,51.0,80.0,79.0,23.0,6.0,0.0,73.0,283.0
111,John Havlicek*,SF,SF,34.0,BOS,82.0,0.0,3132.0,642.0,1411.0,0.455,0.0,0.0,0.0,642.0,1411.0,0.455,0.455,289.0,332.0,0.87,154.0,330.0,484.0,432.0,110.0,16.0,0.0,231.0,1573.0
112,Steve Hawes,C,C,24.0,HOU,55.0,0.0,897.0,140.0,279.0,0.502,0.0,0.0,0.0,140.0,279.0,0.502,0.502,45.0,55.0,0.818,80.0,195.0,275.0,88.0,36.0,36.0,0.0,99.0,325.0
113,Connie Hawkins*,PF,PF,32.0,LAL,43.0,0.0,1026.0,139.0,324.0,0.429,0.0,0.0,0.0,139.0,324.0,0.429,0.429,68.0,99.0,0.687,54.0,144.0,198.0,120.0,51.0,23.0,0.0,116.0,346.0
