,Player,Pos,BasePos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,Jay Arnette,G,G,27.0,CIN,3.0,14.0,-9.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,-0.301,0.0,0.0,0.0,0.0
1,Al Attles*,PG,PG,29.0,SFW,79.0,2053.0,13.2,0.528,0.0,0.348,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,3.6,2.0,5.6,0.131,0.0,0.0,0.0,0.0
2,Jim Barnes,PF,PF,24.0,TOT,73.0,2191.0,12.8,0.476,0.0,0.379,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,1.3,1.6,2.9,0.063,0.0,0.0,0.0,0.0
3,Jim Barnes,PF,PF,24.0,NYK,7.0,263.0,12.3,0.507,0.0,0.467,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.4,0.071,0.0,0.0,0.0,0.0
4,Jim Barnes,PF,PF,24.0,BAL,66.0,1928.0,12.9,0.472,0.0,0.368,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.5,0.062,0.0,0.0,0.0,0.0
5,Dick Barnett,SG,SG,29.0,NYK,75.0,2589.0,18.4,0.537,0.0,0.45,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,7.5,0.5,8.0,0.149,0.0,0.0,0.0,0.0
6,John Barnhill,PG,PG,27.0,TOT,76.0,1617.0,10.8,0.436,0.0,0.304,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,-0.3,1.5,1.1,0.034,0.0,0.0,0.0,0.0
7,John Barnhill,PG,PG,27.0,STL,31.0,691.0,11.8,0.466,0.0,0.354,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.9,0.059,0.0,0.0,0.0,0.0
8,John Barnhill,PG,PG,27.0,DET,45.0,926.0,10.0,0.415,0.0,0.27,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,-0.7,0.9,0.3,0.015,0.0,0.0,0.0,0.0
9,Rick Barry*,SF,SF,21.0,SFW,80.0,2990.0,20.0,0.518,0.0,0.389,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,7.2,3.2,10.4,0.167,0.0,0.0,0.0,0.0
10,Elgin Baylor*,SF,SF,31.0,LAL,65.0,1975.0,16.9,0.456,0.0,0.326,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.6,0.062,0.0,0.0,0.0,0.0
11,Zelmo Beaty*,C,C,26.0,STL,80.0,3072.0,18.5,0.535,0.0,0.43,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.3,3.0,10.3,0.161,0.0,0.0,0.0,0.0
12,Walt Bellamy*,C,C,26.0,TOT,80.0,3352.0,19.3,0.543,0.0,0.502,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,8.3,1.2,9.5,0.136,0.0,0.0,0.0,0.0
13,Walt Bellamy*,C,C,26.0,BAL,8.0,268.0,17.7,0.495,0.0,0.54,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.108,0.0,0.0,0.0,0.0
