b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Fri, Oct 22, 1971",/boxscores/197110220MIL.html,Buffalo Braves,105,Milwaukee Bucks,124,Box Score,,,
"Fri, Oct 22, 1971",/boxscores/197110220PHO.html,Detroit Pistons,116,Phoenix Suns,109,Box Score,,,
"Fri, Oct 22, 1971",/boxscores/197110220SEA.html,Houston Rockets,91,Seattle SuperSonics,110,Box Score,,,
"Sat, Oct 23, 1971",/boxscores/197110230PHI.html,Milwaukee Bucks,110,Philadelphia 76ers,88,Box Score,,,
"Sat, Oct 23, 1971",/boxscores/197110230POR.html,Cincinnati Royals,100,Portland Trail Blazers,104,Box Score,,,
"Sat, Oct 23, 1971",/boxscores/197110230BUF.html,Boston Celtics,103,Buffalo Braves,98,Box Score,,,
"Sat, Oct 23, 1971",/boxscores/197110230GSW.html,Detroit Pistons,109,Golden State Warriors,115,Box Score,OT,,"at Oakland, CA"
"Sat, Oct 23, 1971",/boxscores/197110230BAL.html,Cleveland Cavaliers,109,Baltimore Bullets,101,Box Score,,,"at College Park, MD"
"Sat, Oct 23, 1971",/boxscores/197110230NYK.html,Atlanta Hawks,95,New York Knicks,89,Box Score,,,
"Sun, Oct 24, 1971",/boxscores/197110240CLE.html,Philadelphia 76ers,111,Cleveland Cavaliers,93,Box Score,,,
"Sun, Oct 24, 1971",/boxscores/197110240HOU.html,Los Angeles Lakers,113,Houston Rockets,103,Box Score,,,
"Sun, Oct 24, 1971",/boxscores/197110240PHO.html,Chicago Bulls,105,Phoenix Suns,104,Box Score,,,
"Sun, Oct 24, 1971",/boxscores/197110240SEA.html,Cincinnati Royals,101,Seattle SuperSonics,119,Box Score,,,
"Mon, Oct 25, 1971",/boxscores/197110250BOS.html,Atlanta Hawks,116,Boston Celtics,136,Box Score,,,
"Tue, Oct 26, 1971",/boxscores/197110260DET.html,Houston Rockets,104,Detroit Pistons,103,Box Score,,,
"Tue, Oct 26, 1971",/boxscores/197110260GSW.html,Buffalo Braves,91,Golden State Warriors,89,Box Score,,,"at Oakland, CA"
"Tue, Oct 26, 1971",/boxscores/197110260MIL.html,Baltimore Bullets,90,Milwaukee Bucks,120,Box Score,,,
"Tue, Oct 26, 1971",/boxscores/197110260NYK.html,Boston Celtics,101,New York Knicks,106,Box Score,,,
"Tue, Oct 26, 1971",/boxscores/197110260PHO.html,Cincinnati Royals,99,Phoenix Suns,126,Box Score,,,
"Tue, Oct 26, 1971",/boxscores/197110260POR.html,Chicago Bulls,123,Portland Trail Blazers,111,Box Score,,,
"Wed, Oct 27, 1971",/boxscores/197110270PHI.html,Cleveland Cavaliers,106,Philadelphia 76ers,120,Box Score,,,
"Wed, Oct 27, 1971",/boxscores/197110270BOS.html,Houston Rockets,97,Boston Celtics,108,Box Score,,,
"Wed, Oct 27, 1971",/boxscores/197110270ATL.html,New York Knicks,96,Atlanta Hawks,110,Box Score,,,
"Wed, Oct 27, 1971",/boxscores/197110270BAL.html,Detroit Pistons,98,Baltimore Bullets,128,Box Score,,,
"Thu, Oct 28, 1971",/boxscores/197110280NYK.html,Houston Rockets,94,New York Knicks,112,Box Score,,,
"Thu, Oct 28, 1971",/boxscores/197110280SEA.html,Buffalo Braves,96,Seattle SuperSonics,106,Box Score,,,
"Fri, Oct 29, 1971",/boxscores/197110290PHI.html,Phoenix Suns,137,Philadelphia 76ers,135,Box Score,2OT,,
"Fri, Oct 29, 1971",/boxscores/197110290POR.html,Buffalo Braves,120,Portland Trail Blazers,119,Box Score,,,
"Fri, Oct 29, 1971",/boxscores/197110290LAL.html,Cincinnati Royals,107,Los Angeles Lakers,119,Box Score,,,
"Fri, Oct 29, 1971",/boxscores/197110290DET.html,Baltimore Bullets,105,Detroit Pistons,119,Box Score,,,
"Fri, Oct 29, 1971",/boxscores/197110290CLE.html,Atlanta Hawks,98,Cleveland Cavaliers,97,Box Score,,,
"Fri, Oct 29, 1971",/boxscores/197110290CHI.html,Golden State Warriors,99,Chicago Bulls,83,Box Score,,,"at San Diego, CA"
"Fri, Oct 29, 1971",/boxscores/197110290BOS.html,Milwaukee Bucks,114,Boston Celtics,125,Box Score,,,
"Sat, Oct 30, 1971",/boxscores/197110300ATL.html,Detroit Pistons,104,Atlanta Hawks,99,Box Score,,,
"Sat, Oct 30, 1971",/boxscores/197110300BAL.html,Phoenix Suns,94,Baltimore Bullets,101,Box Score,,,
"Sat, Oct 30, 1971",/boxscores/197110300GSW.html,Cincinnati Royals,112,Golden State Warriors,116,Box Score,,,"at Oakland, CA"
"Sat, Oct 30, 1971",/boxscores/197110300NYK.html,Philadelphia 76ers,108,New York Knicks,101,Box Score,,,
"Sat, Oct 30, 1971",/boxscores/197110300SEA.html,Los Angeles Lakers,106,Seattle SuperSonics,115,Box Score,,,
"Sun, Oct 31, 1971",/boxscores/197110310CLE.html,Milwaukee Bucks,118,Cleveland Cavaliers,102,Box Score,,,
"Sun, Oct 31, 1971",/boxscores/197110310HOU.html,Buffalo Braves,87,Houston Rockets,102,Box Score,,,
"Sun, Oct 31, 1971",/boxscores/197110310LAL.html,Golden State Warriors,109,Los Angeles Lakers,105,Box Score,,,
"Tue, Nov 2, 1971",/boxscores/197111020CHI.html,Phoenix Suns,101,Chicago Bulls,108,Box Score,,,
"Tue, Nov 2, 1971",/boxscores/197111020GSW.html,Baltimore Bullets,91,Golden State Warriors,106,Box Score,,,"at Oakland, CA"
"Wed, Nov 3, 1971",/boxscores/197111030ATL.html,Chicago Bulls,113,Atlanta Hawks,100,Box Score,,,
"Wed, Nov 3, 1971",/boxscores/197111030BUF.html,Phoenix Suns,100,Buffalo Braves,98,Box Score,,,
"Wed, Nov 3, 1971",/boxscores/197111030CIN.html,Philadelphia 76ers,100,Cincinnati Royals,124,Box Score,,,
"Wed, Nov 3, 1971",/boxscores/197111030HOU.html,New York Knicks,117,Houston Rockets,98,Box Score,,,
"Thu, Nov 4, 1971",/boxscores/197111040GSW.html,Seattle SuperSonics,96,Golden State Warriors,98,Box Score,,,"at Oakland, CA"
"Thu, Nov 4, 1971",/boxscores/197111040HOU.html,Portland Trail Blazers,112,Houston Rockets,110,Box Score,,,
"Fri, Nov 5, 1971",/boxscores/197111050ATL.html,Buffalo Braves,122,Atlanta Hawks,117,Box Score,OT,,
"Fri, Nov 5, 1971",/boxscores/197111050BOS.html,Detroit Pistons,102,Boston Celtics,103,Box Score,,,
"Fri, Nov 5, 1971",/boxscores/197111050CHI.html,Milwaukee Bucks,104,Chicago Bulls,102,Box Score,,,
"Fri, Nov 5, 1971",/boxscores/197111050CLE.html,Phoenix Suns,107,Cleveland Cavaliers,87,Box Score,,,
"Fri, Nov 5, 1971",/boxscores/197111050LAL.html,Baltimore Bullets,106,Los Angeles Lakers,110,Box Score,,,
"Fri, Nov 5, 1971",/boxscores/197111050SEA.html,New York Knicks,97,Seattle SuperSonics,101,Box Score,,,
"Sat, Nov 6, 1971",/boxscores/197111060BOS.html,Portland Trail Blazers,109,Boston Celtics,124,Box Score,,,
"Sat, Nov 6, 1971",/boxscores/197111060BUF.html,Chicago Bulls,99,Buffalo Braves,130,Box Score,,,
"Sat, Nov 6, 1971",/boxscores/197111060CIN.html,Phoenix Suns,95,Cincinnati Royals,110,Box Score,,,
"Sat, Nov 6, 1971",/boxscores/197111060GSW.html,Los Angeles Lakers,105,Golden State Warriors,89,Box Score,,,"at Oakland, CA"
"Sat, Nov 6, 1971",/boxscores/197111060MIL.html,Detroit Pistons,78,Milwaukee Bucks,106,Box Score,,,
"Sat, Nov 6, 1971",/boxscores/197111060PHI.html,Atlanta Hawks,96,Philadelphia 76ers,101,Box Score,,,
"Sun, Nov 7, 1971",/boxscores/197111070CLE.html,Portland Trail Blazers,99,Cleveland Cavaliers,120,Box Score,,,
"Sun, Nov 7, 1971",/boxscores/197111070HOU.html,Baltimore Bullets,109,Houston Rockets,106,Box Score,,,
"Sun, Nov 7, 1971",/boxscores/197111070LAL.html,New York Knicks,96,Los Angeles Lakers,103,Box Score,,,
"Sun, Nov 7, 1971",/boxscores/197111070SEA.html,Golden State Warriors,109,Seattle SuperSonics,102,Box Score,,,
"Mon, Nov 8, 1971",/boxscores/197111080BOS.html,Cincinnati Royals,109,Boston Celtics,120,Box Score,,,"at Omaha, NE"
"Tue, Nov 9, 1971",/boxscores/197111090BUF.html,Portland Trail Blazers,100,Buffalo Braves,109,Box Score,,,
"Tue, Nov 9, 1971",/boxscores/197111090CHI.html,Los Angeles Lakers,122,Chicago Bulls,109,Box Score,,,
"Tue, Nov 9, 1971",/boxscores/197111090GSW.html,Houston Rockets,99,Golden State Warriors,115,Box Score,,,"at Oakland, CA"
"Tue, Nov 9, 1971",/boxscores/197111090MIL.html,Phoenix Suns,113,Milwaukee Bucks,118,Box Score,,,
"Wed, Nov 10, 1971",/boxscores/197111100ATL.html,Milwaukee Bucks,116,Atlanta Hawks,110,Box Score,,,
"Wed, Nov 10, 1971",/boxscores/197111100BAL.html,Chicago Bulls,125,Baltimore Bullets,106,Box Score,,,
"Wed, Nov 10, 1971",/boxscores/197111100CIN.html,New York Knicks,85,Cincinnati Royals,99,Box Score,,,
"Wed, Nov 10, 1971",/boxscores/197111100DET.html,Portland Trail Blazers,122,Detroit Pistons,139,Box Score,,,
"Wed, Nov 10, 1971",/boxscores/197111100HOU.html,Boston Celtics,142,Houston Rockets,103,Box Score,,,
"Wed, Nov 10, 1971",/boxscores/197111100PHI.html,Los Angeles Lakers,143,Philadelphia 76ers,103,Box Score,,,
"Thu, Nov 11, 1971",/boxscores/197111110NYK.html,Golden State Warriors,112,New York Knicks,103,Box Score,,,
"Thu, Nov 11, 1971",/boxscores/197111110SEA.html,Cleveland Cavaliers,91,Seattle SuperSonics,110,Box Score,,,
"Fri, Nov 12, 1971",/boxscores/197111120ATL.html,Golden State Warriors,104,Atlanta Hawks,106,Box Score,,,
"Fri, Nov 12, 1971",/boxscores/197111120LAL.html,Seattle SuperSonics,107,Los Angeles Lakers,115,Box Score,,,
"Fri, Nov 12, 1971",/boxscores/197111120MIL.html,Houston Rockets,102,Milwaukee Bucks,111,Box Score,,,
"Fri, Nov 12, 1971",/boxscores/197111120PHI.html,Detroit Pistons,101,Philadelphia 76ers,115,Box Score,,,
"Fri, Nov 12, 1971",/boxscores/197111120PHO.html,Boston Celtics,119,Phoenix Suns,128,Box Score,,,
"Fri, Nov 12, 1971",/boxscores/197111120POR.html,Cleveland Cavaliers,106,Portland Trail Blazers,104,Box Score,,,
"Sat, Nov 13, 1971",/boxscores/197111130BAL.html,Philadelphia 76ers,105,Baltimore Bullets,111,Box Score,,,
"Sat, Nov 13, 1971",/boxscores/197111130BUF.html,Milwaukee Bucks,127,Buffalo Braves,106,Box Score,,,
"Sat, Nov 13, 1971",/boxscores/197111130CHI.html,Houston Rockets,102,Chicago Bulls,111,Box Score,,,
"Sat, Nov 13, 1971",/boxscores/197111130CIN.html,Golden State Warriors,101,Cincinnati Royals,110,Box Score,,,
"Sat, Nov 13, 1971",/boxscores/197111130NYK.html,Detroit Pistons,105,New York Knicks,127,Box Score,,,
"Sat, Nov 13, 1971",/boxscores/197111130POR.html,Los Angeles Lakers,130,Portland Trail Blazers,108,Box Score,,,
"Sat, Nov 13, 1971",/boxscores/197111130SEA.html,Boston Celtics,112,Seattle SuperSonics,116,Box Score,,,
"Sun, Nov 14, 1971",/boxscores/197111140LAL.html,Boston Celtics,115,Los Angeles Lakers,128,Box Score,,,
"Sun, Nov 14, 1971",/boxscores/197111140MIL.html,Philadelphia 76ers,114,Milwaukee Bucks,125,Box Score,,,"at Madison, WI"
"Sun, Nov 14, 1971",/boxscores/197111140PHO.html,Cleveland Cavaliers,105,Phoenix Suns,119,Box Score,,,
"Tue, Nov 16, 1971",/boxscores/197111160BAL.html,Houston Rockets,107,Baltimore Bullets,110,Box Score,,,
"Tue, Nov 16, 1971",/boxscores/197111160BUF.html,Cincinnati Royals,98,Buffalo Braves,102,Box Score,,,
"Tue, Nov 16, 1971",/boxscores/197111160CHI.html,Seattle SuperSonics,87,Chicago Bulls,95,Box Score,,,
"Tue, Nov 16, 1971",/boxscores/197111160DET.html,Golden State Warriors,122,Detroit Pistons,101,Box Score,,,
"Tue, Nov 16, 1971",/boxscores/197111160LAL.html,Cleveland Cavaliers,90,Los Angeles Lakers,108,Box Score,,,
"Tue, Nov 16, 1971",/boxscores/197111160NYK.html,Phoenix Suns,111,New York Knicks,112,Box Score,,,
"Tue, Nov 16, 1971",/boxscores/197111160POR.html,Milwaukee Bucks,125,Portland Trail Blazers,105,Box Score,,,
"Wed, Nov 17, 1971",/boxscores/197111170ATL.html,Seattle SuperSonics,112,Atlanta Hawks,104,Box Score,,,
"Wed, Nov 17, 1971",/boxscores/197111170BOS.html,Phoenix Suns,121,Boston Celtics,140,Box Score,,,
"Wed, Nov 17, 1971",/boxscores/197111170CIN.html,Baltimore Bullets,113,Cincinnati Royals,103,Box Score,,,
"Wed, Nov 17, 1971",/boxscores/197111170PHI.html,Houston Rockets,118,Philadelphia 76ers,112,Box Score,,,
"Thu, Nov 18, 1971",/boxscores/197111180DET.html,Phoenix Suns,126,Detroit Pistons,128,Box Score,,,
"Thu, Nov 18, 1971",/boxscores/197111180GSW.html,Portland Trail Blazers,105,Golden State Warriors,115,Box Score,,,"at Oakland, CA"
"Fri, Nov 19, 1971",/boxscores/197111190BAL.html,Buffalo Braves,105,Baltimore Bullets,126,Box Score,,,
"Fri, Nov 19, 1971",/boxscores/197111190BOS.html,Cincinnati Royals,110,Boston Celtics,106,Box Score,,,
"Fri, Nov 19, 1971",/boxscores/197111190LAL.html,Houston Rockets,99,Los Angeles Lakers,106,Box Score,,,
"Fri, Nov 19, 1971",/boxscores/197111190PHI.html,Chicago Bulls,148,Philadelphia 76ers,104,Box Score,,,
"Fri, Nov 19, 1971",/boxscores/197111190POR.html,Cleveland Cavaliers,105,Portland Trail Blazers,118,Box Score,,,
"Fri, Nov 19, 1971",/boxscores/197111190SEA.html,Milwaukee Bucks,108,Seattle SuperSonics,107,Box Score,,,
"Sat, Nov 20, 1971",/boxscores/197111200ATL.html,Phoenix Suns,109,Atlanta Hawks,115,Box Score,,,
"Sat, Nov 20, 1971",/boxscores/197111200BUF.html,Detroit Pistons,105,Buffalo Braves,96,Box Score,,,
"Sat, Nov 20, 1971",/boxscores/197111200CHI.html,Boston Celtics,106,Chicago Bulls,123,Box Score,,,
"Sat, Nov 20, 1971",/boxscores/197111200GSW.html,Milwaukee Bucks,100,Golden State Warriors,107,Box Score,,,"at Oakland, CA"
"Sat, Nov 20, 1971",/boxscores/197111200NYK.html,Baltimore Bullets,114,New York Knicks,125,Box Score,,,
"Sat, Nov 20, 1971",/boxscores/197111200POR.html,Seattle SuperSonics,104,Portland Trail Blazers,100,Box Score,,,
"Sun, Nov 21, 1971",/boxscores/197111210CLE.html,Boston Celtics,128,Cleveland Cavaliers,105,Box Score,,,
"Sun, Nov 21, 1971",/boxscores/197111210GSW.html,Houston Rockets,115,Golden State Warriors,96,Box Score,,,"at San Diego, CA"
"Sun, Nov 21, 1971",/boxscores/197111210LAL.html,Milwaukee Bucks,105,Los Angeles Lakers,112,Box Score,,,
"Sun, Nov 21, 1971",/boxscores/197111210SEA.html,Philadelphia 76ers,117,Seattle SuperSonics,127,Box Score,,,
"Tue, Nov 23, 1971",/boxscores/197111230BUF.html,Atlanta Hawks,97,Buffalo Braves,102,Box Score,,,
"Tue, Nov 23, 1971",/boxscores/197111230CHI.html,Portland Trail Blazers,94,Chicago Bulls,130,Box Score,,,Sidney Wicks of Portland scored a field goal for Chicago
"Tue, Nov 23, 1971",/boxscores/197111230CLE.html,Baltimore Bullets,102,Cleveland Cavaliers,104,Box Score,,,
"Tue, Nov 23, 1971",/boxscores/197111230DET.html,Milwaukee Bucks,112,Detroit Pistons,104,Box Score,,,
"Tue, Nov 23, 1971",/boxscores/197111230NYK.html,Cincinnati Royals,110,New York Knicks,125,Box Score,,,
"Tue, Nov 23, 1971",/boxscores/197111230PHO.html,Philadelphia 76ers,107,Phoenix Suns,128,Box Score,,,
"Wed, Nov 24, 1971",/boxscores/197111240BAL.html,New York Knicks,114,Baltimore Bullets,94,Box Score,,,
"Wed, Nov 24, 1971",/boxscores/197111240BOS.html,Buffalo Braves,100,Boston Celtics,108,Box Score,,,
"Wed, Nov 24, 1971",/boxscores/197111240CIN.html,Portland Trail Blazers,112,Cincinnati Royals,114,Box Score,,,
"Wed, Nov 24, 1971",/boxscores/197111240HOU.html,Philadelphia 76ers,108,Houston Rockets,109,Box Score,,,
"Wed, Nov 24, 1971",/boxscores/197111240MIL.html,Atlanta Hawks,107,Milwaukee Bucks,141,Box Score,,,
"Thu, Nov 25, 1971",/boxscores/197111250GSW.html,Philadelphia 76ers,112,Golden State Warriors,111,Box Score,,,"at Oakland, CA"
"Thu, Nov 25, 1971",/boxscores/197111250PHO.html,Detroit Pistons,103,Phoenix Suns,122,Box Score,,,
"Thu, Nov 25, 1971",/boxscores/197111250SEA.html,Los Angeles Lakers,139,Seattle SuperSonics,115,Box Score,,,
"Fri, Nov 26, 1971",/boxscores/197111260ATL.html,Baltimore Bullets,118,Atlanta Hawks,105,Box Score,,,
"Fri, Nov 26, 1971",/boxscores/197111260BOS.html,New York Knicks,104,Boston Celtics,89,Box Score,,,
"Fri, Nov 26, 1971",/boxscores/197111260CHI.html,Golden State Warriors,89,Chicago Bulls,121,Box Score,,,
"Fri, Nov 26, 1971",/boxscores/197111260CLE.html,Cincinnati Royals,114,Cleveland Cavaliers,128,Box Score,,,
"Fri, Nov 26, 1971",/boxscores/197111260LAL.html,Detroit Pistons,113,Los Angeles Lakers,132,Box Score,,,
"Fri, Nov 26, 1971",/boxscores/197111260MIL.html,Portland Trail Blazers,105,Milwaukee Bucks,120,Box Score,,,
"Sat, Nov 27, 1971",/boxscores/197111270ATL.html,Cleveland Cavaliers,103,Atlanta Hawks,95,Box Score,,,
"Sat, Nov 27, 1971",/boxscores/197111270BAL.html,Boston Celtics,120,Baltimore Bullets,125,Box Score,,,"at College Park, MD"
"Sat, Nov 27, 1971",/boxscores/197111270BUF.html,Golden State Warriors,110,Buffalo Braves,91,Box Score,,,
"Sat, Nov 27, 1971",/boxscores/197111270CIN.html,Milwaukee Bucks,114,Cincinnati Royals,81,Box Score,,,
"Sat, Nov 27, 1971",/boxscores/197111270NYK.html,Chicago Bulls,99,New York Knicks,100,Box Score,,,
"Sat, Nov 27, 1971",/boxscores/197111270PHI.html,Portland Trail Blazers,93,Philadelphia 76ers,116,Box Score,,,
"Sat, Nov 27, 1971",/boxscores/197111270SEA.html,Detroit Pistons,102,Seattle SuperSonics,124,Box Score,,,
"Sun, Nov 28, 1971",/boxscores/197111280BOS.html,Atlanta Hawks,108,Boston Celtics,130,Box Score,,,
"Sun, Nov 28, 1971",/boxscores/197111280CLE.html,Philadelphia 76ers,120,Cleveland Cavaliers,124,Box Score,,,
"Sun, Nov 28, 1971",/boxscores/197111280HOU.html,Phoenix Suns,116,Houston Rockets,110,Box Score,,,
"Sun, Nov 28, 1971",/boxscores/197111280LAL.html,Seattle SuperSonics,121,Los Angeles Lakers,138,Box Score,,,
"Tue, Nov 30, 1971",/boxscores/197111300BAL.html,Cincinnati Royals,118,Baltimore Bullets,103,Box Score,,,
"Tue, Nov 30, 1971",/boxscores/197111300BUF.html,Houston Rockets,115,Buffalo Braves,101,Box Score,,,
"Tue, Nov 30, 1971",/boxscores/197111300CHI.html,Atlanta Hawks,85,Chicago Bulls,86,Box Score,,,
"Tue, Nov 30, 1971",/boxscores/197111300MIL.html,Golden State Warriors,106,Milwaukee Bucks,103,Box Score,,,
"Tue, Nov 30, 1971",/boxscores/197111300NYK.html,Seattle SuperSonics,110,New York Knicks,109,Box Score,,,
"Tue, Nov 30, 1971",/boxscores/197111300POR.html,Phoenix Suns,121,Portland Trail Blazers,111,Box Score,OT,,
"Wed, Dec 1, 1971",/boxscores/197112010BOS.html,Los Angeles Lakers,124,Boston Celtics,111,Box Score,,,
"Wed, Dec 1, 1971",/boxscores/197112010CIN.html,Chicago Bulls,109,Cincinnati Royals,101,Box Score,,,
"Wed, Dec 1, 1971",/boxscores/197112010CLE.html,Houston Rockets,106,Cleveland Cavaliers,116,Box Score,,,
"Wed, Dec 1, 1971",/boxscores/197112010DET.html,Atlanta Hawks,117,Detroit Pistons,103,Box Score,,,
"Wed, Dec 1, 1971",/boxscores/197112010PHI.html,Seattle SuperSonics,98,Philadelphia 76ers,102,Box Score,,,
"Wed, Dec 1, 1971",/boxscores/197112010PHO.html,Portland Trail Blazers,103,Phoenix Suns,139,Box Score,,,
"Thu, Dec 2, 1971",/boxscores/197112020BAL.html,Buffalo Braves,109,Baltimore Bullets,105,Box Score,,,"at Toronto, Canada"
"Fri, Dec 3, 1971",/boxscores/197112030BAL.html,Seattle SuperSonics,117,Baltimore Bullets,106,Box Score,,,
"Fri, Dec 3, 1971",/boxscores/197112030BUF.html,Cleveland Cavaliers,90,Buffalo Braves,91,Box Score,,,
"Fri, Dec 3, 1971",/boxscores/197112030CHI.html,New York Knicks,96,Chicago Bulls,122,Box Score,,,
"Fri, Dec 3, 1971",/boxscores/197112030DET.html,Houston Rockets,112,Detroit Pistons,113,Box Score,,,
"Fri, Dec 3, 1971",/boxscores/197112030MIL.html,Cincinnati Royals,82,Milwaukee Bucks,120,Box Score,,,
"Fri, Dec 3, 1971",/boxscores/197112030PHI.html,Los Angeles Lakers,131,Philadelphia 76ers,116,Box Score,,,
"Fri, Dec 3, 1971",/boxscores/197112030POR.html,Golden State Warriors,107,Portland Trail Blazers,115,Box Score,,,
"Sat, Dec 4, 1971",/boxscores/197112040ATL.html,Philadelphia 76ers,109,Atlanta Hawks,126,Box Score,,,
"Sat, Dec 4, 1971",/boxscores/197112040BOS.html,Houston Rockets,107,Boston Celtics,117,Box Score,,,
"Sat, Dec 4, 1971",/boxscores/197112040CIN.html,Seattle SuperSonics,100,Cincinnati Royals,98,Box Score,,,
"Sat, Dec 4, 1971",/boxscores/197112040GSW.html,Phoenix Suns,128,Golden State Warriors,92,Box Score,,,"at Oakland, CA"
"Sat, Dec 4, 1971",/boxscores/197112040MIL.html,Chicago Bulls,105,Milwaukee Bucks,108,Box Score,,,
"Sat, Dec 4, 1971",/boxscores/197112040NYK.html,Buffalo Braves,90,New York Knicks,130,Box Score,,,
"Sun, Dec 5, 1971",/boxscores/197112050CLE.html,Seattle SuperSonics,99,Cleveland Cavaliers,91,Box Score,,,
"Sun, Dec 5, 1971",/boxscores/197112050LAL.html,Portland Trail Blazers,107,Los Angeles Lakers,123,Box Score,,,
"Sun, Dec 5, 1971",/boxscores/197112050PHO.html,Golden State Warriors,87,Phoenix Suns,120,Box Score,,,
"Tue, Dec 7, 1971",/boxscores/197112070ATL.html,Golden State Warriors,113,Atlanta Hawks,116,Box Score,,,"at San Diego, CA"
"Tue, Dec 7, 1971",/boxscores/197112070BUF.html,Cincinnati Royals,91,Buffalo Braves,115,Box Score,,,
"Tue, Dec 7, 1971",/boxscores/197112070CHI.html,Cleveland Cavaliers,99,Chicago Bulls,115,Box Score,,,
"Tue, Dec 7, 1971",/boxscores/197112070DET.html,Portland Trail Blazers,131,Detroit Pistons,130,Box Score,OT,,
"Tue, Dec 7, 1971",/boxscores/197112070MIL.html,Seattle SuperSonics,83,Milwaukee Bucks,116,Box Score,,,
