b'Date',b'href',b'Start (ET)',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Tue, Nov 4, 1986",/boxscores/198611040SEA.html,,Los Angeles Lakers,110,Seattle SuperSonics,96,Box Score,,"10,426",
"Tue, Nov 4, 1986",/boxscores/198611040WSB.html,,New Jersey Nets,101,Washington Bullets,102,Box Score,,"9,489",
"Wed, Nov 5, 1986",/boxscores/198611050BOS.html,,Indiana Pacers,102,Boston Celtics,133,Box Score,,"14,890",
"Wed, Nov 5, 1986",/boxscores/198611050DET.html,,Washington Bullets,85,Detroit Pistons,109,Box Score,,"11,252",
"Wed, Nov 5, 1986",/boxscores/198611050GSW.html,,Portland Trail Blazers,92,Golden State Warriors,102,Box Score,,"7,717",
"Wed, Nov 5, 1986",/boxscores/198611050PHI.html,,Milwaukee Bucks,101,Philadelphia 76ers,107,Box Score,,"14,712",
"Wed, Nov 5, 1986",/boxscores/198611050UTA.html,,Cleveland Cavaliers,95,Utah Jazz,111,Box Score,,"11,185",
"Wed, Nov 5, 1986",/boxscores/198611050NJN.html,7:42p,San Antonio Spurs,112,New Jersey Nets,103,Box Score,,"6,799",
"Thu, Nov 6, 1986",/boxscores/198611060DEN.html,,Utah Jazz,121,Denver Nuggets,135,Box Score,,"8,112",
"Thu, Nov 6, 1986",/boxscores/198611060HOU.html,,Los Angeles Clippers,104,Houston Rockets,97,Box Score,,"16,016",
"Thu, Nov 6, 1986",/boxscores/198611060SAC.html,,New York Knicks,106,Sacramento Kings,95,Box Score,,"10,333",
"Thu, Nov 6, 1986",/boxscores/198611060SEA.html,,Dallas Mavericks,147,Seattle SuperSonics,124,Box Score,,"8,363",
"Fri, Nov 7, 1986",/boxscores/198611070ATL.html,,Phoenix Suns,86,Atlanta Hawks,106,Box Score,,"7,061",
"Fri, Nov 7, 1986",/boxscores/198611070DET.html,,Chicago Bulls,109,Detroit Pistons,115,Box Score,,"17,859",
"Fri, Nov 7, 1986",/boxscores/198611070GSW.html,,Cleveland Cavaliers,115,Golden State Warriors,114,Box Score,,"9,436",
"Fri, Nov 7, 1986",/boxscores/198611070LAL.html,,Denver Nuggets,116,Los Angeles Lakers,138,Box Score,,"15,872",
"Fri, Nov 7, 1986",/boxscores/198611070PHI.html,,San Antonio Spurs,97,Philadelphia 76ers,114,Box Score,,"12,564",
"Fri, Nov 7, 1986",/boxscores/198611070POR.html,,Dallas Mavericks,113,Portland Trail Blazers,120,Box Score,OT,"12,666",
"Fri, Nov 7, 1986",/boxscores/198611070WSB.html,,Boston Celtics,88,Washington Bullets,86,Box Score,,"19,375",
"Fri, Nov 7, 1986",/boxscores/198611070NJN.html,7:42p,Milwaukee Bucks,115,New Jersey Nets,94,Box Score,,"8,286",
"Sat, Nov 8, 1986",/boxscores/198611080ATL.html,,Washington Bullets,91,Atlanta Hawks,110,Box Score,,"13,929",
"Sat, Nov 8, 1986",/boxscores/198611080CHI.html,,Phoenix Suns,96,Chicago Bulls,101,Box Score,,"15,122",
"Sat, Nov 8, 1986",/boxscores/198611080HOU.html,,Sacramento Kings,90,Houston Rockets,102,Box Score,,"16,016",
"Sat, Nov 8, 1986",/boxscores/198611080IND.html,,San Antonio Spurs,97,Indiana Pacers,130,Box Score,,"14,365",
"Sat, Nov 8, 1986",/boxscores/198611080LAC.html,,Cleveland Cavaliers,100,Los Angeles Clippers,93,Box Score,,"6,340",
"Sat, Nov 8, 1986",/boxscores/198611080MIL.html,,Detroit Pistons,89,Milwaukee Bucks,103,Box Score,,"11,052",
"Sat, Nov 8, 1986",/boxscores/198611080SEA.html,,New York Knicks,102,Seattle SuperSonics,105,Box Score,,"9,280",
"Sun, Nov 9, 1986",/boxscores/198611090LAL.html,,New York Knicks,88,Los Angeles Lakers,111,Box Score,,"17,505",
"Sun, Nov 9, 1986",/boxscores/198611090POR.html,,Philadelphia 76ers,125,Portland Trail Blazers,119,Box Score,,"12,666",
"Tue, Nov 11, 1986",/boxscores/198611110CHI.html,,Atlanta Hawks,110,Chicago Bulls,112,Box Score,,"16,877",
"Tue, Nov 11, 1986",/boxscores/198611110HOU.html,,San Antonio Spurs,95,Houston Rockets,116,Box Score,,"16,016",
"Tue, Nov 11, 1986",/boxscores/198611110LAC.html,,Denver Nuggets,112,Los Angeles Clippers,115,Box Score,,"5,058",
"Tue, Nov 11, 1986",/boxscores/198611110MIL.html,,Indiana Pacers,94,Milwaukee Bucks,102,Box Score,,"10,765",
"Tue, Nov 11, 1986",/boxscores/198611110NYK.html,,Phoenix Suns,105,New York Knicks,111,Box Score,,"10,987",
"Tue, Nov 11, 1986",/boxscores/198611110POR.html,,Golden State Warriors,108,Portland Trail Blazers,126,Box Score,,"12,666",
"Tue, Nov 11, 1986",/boxscores/198611110SAC.html,,Cleveland Cavaliers,114,Sacramento Kings,119,Box Score,,"10,333",
"Tue, Nov 11, 1986",/boxscores/198611110SEA.html,,Philadelphia 76ers,121,Seattle SuperSonics,114,Box Score,,"12,600",
"Tue, Nov 11, 1986",/boxscores/198611110UTA.html,,Dallas Mavericks,103,Utah Jazz,104,Box Score,,"10,516",
"Tue, Nov 11, 1986",/boxscores/198611110NJN.html,7:45p,Boston Celtics,110,New Jersey Nets,114,Box Score,,"14,720",
"Wed, Nov 12, 1986",/boxscores/198611120BOS.html,,Milwaukee Bucks,116,Boston Celtics,124,Box Score,,"14,890",
"Wed, Nov 12, 1986",/boxscores/198611120DAL.html,,Houston Rockets,85,Dallas Mavericks,114,Box Score,,"17,007",
"Wed, Nov 12, 1986",/boxscores/198611120DEN.html,,Sacramento Kings,110,Denver Nuggets,108,Box Score,,"7,225",
"Wed, Nov 12, 1986",/boxscores/198611120DET.html,,Phoenix Suns,100,Detroit Pistons,108,Box Score,,"10,366",
"Wed, Nov 12, 1986",/boxscores/198611120LAL.html,,Seattle SuperSonics,97,Los Angeles Lakers,122,Box Score,,"13,694",
"Wed, Nov 12, 1986",/boxscores/198611120WSB.html,,Chicago Bulls,99,Washington Bullets,101,Box Score,,"15,121",
"Thu, Nov 13, 1986",/boxscores/198611130GSW.html,,Philadelphia 76ers,104,Golden State Warriors,112,Box Score,,"15,025",
"Thu, Nov 13, 1986",/boxscores/198611130SAS.html,,Cleveland Cavaliers,102,San Antonio Spurs,115,Box Score,,"5,335",
"Thu, Nov 13, 1986",/boxscores/198611130UTA.html,,Los Angeles Clippers,113,Utah Jazz,130,Box Score,,"11,034",
"Thu, Nov 13, 1986",/boxscores/198611130NJN.html,7:44p,Indiana Pacers,120,New Jersey Nets,117,Box Score,OT,"7,709",
"Fri, Nov 14, 1986",/boxscores/198611140CHI.html,,Boston Celtics,110,Chicago Bulls,98,Box Score,,"18,919",
"Fri, Nov 14, 1986",/boxscores/198611140DEN.html,,Dallas Mavericks,138,Denver Nuggets,142,Box Score,,"11,707",
"Fri, Nov 14, 1986",/boxscores/198611140DET.html,,Atlanta Hawks,105,Detroit Pistons,100,Box Score,,"17,663",
"Fri, Nov 14, 1986",/boxscores/198611140MIL.html,,New York Knicks,103,Milwaukee Bucks,106,Box Score,,"11,052",
"Fri, Nov 14, 1986",/boxscores/198611140PHO.html,,Philadelphia 76ers,97,Phoenix Suns,127,Box Score,,"14,519",
"Fri, Nov 14, 1986",/boxscores/198611140POR.html,,Los Angeles Clippers,109,Portland Trail Blazers,119,Box Score,,"12,666",
"Sat, Nov 15, 1986",/boxscores/198611150DAL.html,,Cleveland Cavaliers,96,Dallas Mavericks,111,Box Score,,"17,007",
"Sat, Nov 15, 1986",/boxscores/198611150DET.html,,Boston Celtics,118,Detroit Pistons,111,Box Score,,"25,689",
"Sat, Nov 15, 1986",/boxscores/198611150GSW.html,,Seattle SuperSonics,127,Golden State Warriors,121,Box Score,,"7,655",
"Sat, Nov 15, 1986",/boxscores/198611150IND.html,,Milwaukee Bucks,103,Indiana Pacers,104,Box Score,,"16,255",
"Sat, Nov 15, 1986",/boxscores/198611150NYK.html,,Washington Bullets,97,New York Knicks,104,Box Score,,"14,386",
"Sat, Nov 15, 1986",/boxscores/198611150SAS.html,,Phoenix Suns,116,San Antonio Spurs,109,Box Score,,"6,640",
"Sat, Nov 15, 1986",/boxscores/198611150UTA.html,,Denver Nuggets,103,Utah Jazz,111,Box Score,,"12,212",
"Sat, Nov 15, 1986",/boxscores/198611150NJN.html,7:41p,Atlanta Hawks,109,New Jersey Nets,90,Box Score,,"11,745",
"Sun, Nov 16, 1986",/boxscores/198611160HOU.html,,Cleveland Cavaliers,106,Houston Rockets,134,Box Score,,"16,016",
"Sun, Nov 16, 1986",/boxscores/198611160LAC.html,,Philadelphia 76ers,103,Los Angeles Clippers,90,Box Score,,"9,287",
"Sun, Nov 16, 1986",/boxscores/198611160LAL.html,,Sacramento Kings,111,Los Angeles Lakers,113,Box Score,,"13,421",
"Sun, Nov 16, 1986",/boxscores/198611160POR.html,,Utah Jazz,103,Portland Trail Blazers,124,Box Score,,"12,666",
"Sun, Nov 16, 1986",/boxscores/198611160WSB.html,,Indiana Pacers,111,Washington Bullets,124,Box Score,,"6,018",
"Tue, Nov 18, 1986",/boxscores/198611180DAL.html,,Los Angeles Lakers,114,Dallas Mavericks,110,Box Score,,"17,007",
"Tue, Nov 18, 1986",/boxscores/198611180DEN.html,,New Jersey Nets,112,Denver Nuggets,125,Box Score,,"8,471",
"Tue, Nov 18, 1986",/boxscores/198611180HOU.html,,Portland Trail Blazers,115,Houston Rockets,111,Box Score,OT,"16,016",
"Tue, Nov 18, 1986",/boxscores/198611180LAC.html,,Indiana Pacers,98,Los Angeles Clippers,93,Box Score,,"4,765",
"Tue, Nov 18, 1986",/boxscores/198611180MIL.html,,Golden State Warriors,85,Milwaukee Bucks,111,Box Score,,"10,585",
"Tue, Nov 18, 1986",/boxscores/198611180SEA.html,,Sacramento Kings,105,Seattle SuperSonics,119,Box Score,,"5,411",
"Wed, Nov 19, 1986",/boxscores/198611190BOS.html,,Atlanta Hawks,107,Boston Celtics,111,Box Score,,"14,890",
"Wed, Nov 19, 1986",/boxscores/198611190CLE.html,,Golden State Warriors,112,Cleveland Cavaliers,104,Box Score,,"8,113",
"Wed, Nov 19, 1986",/boxscores/198611190PHI.html,,New York Knicks,94,Philadelphia 76ers,98,Box Score,,"12,468",
"Wed, Nov 19, 1986",/boxscores/198611190PHO.html,,New Jersey Nets,101,Phoenix Suns,111,Box Score,,"9,651",
"Wed, Nov 19, 1986",/boxscores/198611190SAS.html,,Los Angeles Lakers,117,San Antonio Spurs,108,Box Score,,"10,581",
"Wed, Nov 19, 1986",/boxscores/198611190WSB.html,,Detroit Pistons,105,Washington Bullets,119,Box Score,,"8,497",
"Thu, Nov 20, 1986",/boxscores/198611200ATL.html,,Cleveland Cavaliers,89,Atlanta Hawks,108,Box Score,,"8,547",
"Thu, Nov 20, 1986",/boxscores/198611200DEN.html,,Portland Trail Blazers,128,Denver Nuggets,142,Box Score,,"8,421",
"Thu, Nov 20, 1986",/boxscores/198611200HOU.html,,Utah Jazz,90,Houston Rockets,104,Box Score,,"16,016",
"Thu, Nov 20, 1986",/boxscores/198611200LAC.html,,Dallas Mavericks,113,Los Angeles Clippers,108,Box Score,,"5,312",
"Thu, Nov 20, 1986",/boxscores/198611200SAC.html,,Indiana Pacers,83,Sacramento Kings,92,Box Score,,"10,333",
"Thu, Nov 20, 1986",/boxscores/198611200SEA.html,,Milwaukee Bucks,116,Seattle SuperSonics,105,Box Score,,"8,790",
"Fri, Nov 21, 1986",/boxscores/198611210BOS.html,,Golden State Warriors,120,Boston Celtics,135,Box Score,,"14,890",
"Fri, Nov 21, 1986",/boxscores/198611210CHI.html,,New York Knicks,99,Chicago Bulls,101,Box Score,,"14,328",
"Fri, Nov 21, 1986",/boxscores/198611210LAL.html,,New Jersey Nets,95,Los Angeles Lakers,111,Box Score,,"14,918",
"Fri, Nov 21, 1986",/boxscores/198611210PHI.html,,Detroit Pistons,120,Philadelphia 76ers,110,Box Score,,"12,750",
"Fri, Nov 21, 1986",/boxscores/198611210PHO.html,,Dallas Mavericks,130,Phoenix Suns,122,Box Score,OT,"10,182",
"Fri, Nov 21, 1986",/boxscores/198611210POR.html,,San Antonio Spurs,114,Portland Trail Blazers,127,Box Score,,"12,666",
"Fri, Nov 21, 1986",/boxscores/198611210WSB.html,,Houston Rockets,99,Washington Bullets,115,Box Score,,"19,411",
"Sat, Nov 22, 1986",/boxscores/198611220ATL.html,,Boston Celtics,96,Atlanta Hawks,97,Box Score,,"16,522",
"Sat, Nov 22, 1986",/boxscores/198611220CHI.html,,Washington Bullets,84,Chicago Bulls,93,Box Score,,"17,229",
"Sat, Nov 22, 1986",/boxscores/198611220DEN.html,,Phoenix Suns,120,Denver Nuggets,132,Box Score,,"12,817",
"Sat, Nov 22, 1986",/boxscores/198611220DET.html,,Cleveland Cavaliers,84,Detroit Pistons,93,Box Score,,"12,299",
"Sat, Nov 22, 1986",/boxscores/198611220LAC.html,,San Antonio Spurs,109,Los Angeles Clippers,102,Box Score,,"4,831",
"Sat, Nov 22, 1986",/boxscores/198611220NYK.html,,Golden State Warriors,97,New York Knicks,93,Box Score,,"12,688",
"Sat, Nov 22, 1986",/boxscores/198611220SAC.html,,Milwaukee Bucks,107,Sacramento Kings,99,Box Score,,"10,333",
"Sat, Nov 22, 1986",/boxscores/198611220SEA.html,,Indiana Pacers,111,Seattle SuperSonics,121,Box Score,,"6,399",
"Sat, Nov 22, 1986",/boxscores/198611220UTA.html,,New Jersey Nets,78,Utah Jazz,96,Box Score,,"11,732",
"Sun, Nov 23, 1986",/boxscores/198611230LAL.html,,Milwaukee Bucks,117,Los Angeles Lakers,127,Box Score,,"16,251",
"Sun, Nov 23, 1986",/boxscores/198611230PHI.html,,Houston Rockets,104,Philadelphia 76ers,114,Box Score,,"13,169",
"Sun, Nov 23, 1986",/boxscores/198611230POR.html,,Indiana Pacers,95,Portland Trail Blazers,108,Box Score,,"12,666",
"Tue, Nov 25, 1986",/boxscores/198611250GSW.html,,Utah Jazz,106,Golden State Warriors,111,Box Score,,"7,594",
"Tue, Nov 25, 1986",/boxscores/198611250LAL.html,,Atlanta Hawks,113,Los Angeles Lakers,107,Box Score,,"17,505",
"Tue, Nov 25, 1986",/boxscores/198611250NYK.html,,Houston Rockets,93,New York Knicks,102,Box Score,,"15,243",
"Tue, Nov 25, 1986",/boxscores/198611250PHI.html,,Boston Celtics,100,Philadelphia 76ers,102,Box Score,,"17,967",
"Tue, Nov 25, 1986",/boxscores/198611250SAC.html,,Phoenix Suns,102,Sacramento Kings,123,Box Score,,"10,333",
"Tue, Nov 25, 1986",/boxscores/198611250SAS.html,,New Jersey Nets,99,San Antonio Spurs,117,Box Score,,"5,511",
"Tue, Nov 25, 1986",/boxscores/198611250SEA.html,,Los Angeles Clippers,103,Seattle SuperSonics,113,Box Score,,"4,702",
"Tue, Nov 25, 1986",/boxscores/198611250WSB.html,,Portland Trail Blazers,99,Washington Bullets,111,Box Score,,"7,821",
"Wed, Nov 26, 1986",/boxscores/198611260BOS.html,,New York Knicks,90,Boston Celtics,101,Box Score,,"14,890",
"Wed, Nov 26, 1986",/boxscores/198611260CLE.html,,Portland Trail Blazers,114,Cleveland Cavaliers,118,Box Score,,"8,981",
"Wed, Nov 26, 1986",/boxscores/198611260DAL.html,,Sacramento Kings,117,Dallas Mavericks,129,Box Score,,"16,954",
"Wed, Nov 26, 1986",/boxscores/198611260DEN.html,,Chicago Bulls,107,Denver Nuggets,109,Box Score,,"17,022",
"Wed, Nov 26, 1986",/boxscores/198611260IND.html,,Houston Rockets,92,Indiana Pacers,88,Box Score,,"16,912",
"Wed, Nov 26, 1986",/boxscores/198611260LAC.html,,Los Angeles Lakers,126,Los Angeles Clippers,92,Box Score,,"12,110",
"Wed, Nov 26, 1986",/boxscores/198611260MIL.html,,Washington Bullets,103,Milwaukee Bucks,122,Box Score,,"11,052",
"Wed, Nov 26, 1986",/boxscores/198611260PHO.html,,Atlanta Hawks,106,Phoenix Suns,120,Box Score,,"11,123",
"Wed, Nov 26, 1986",/boxscores/198611260UTA.html,,Seattle SuperSonics,91,Utah Jazz,127,Box Score,,"10,512",
"Fri, Nov 28, 1986",/boxscores/198611280BOS.html,,San Antonio Spurs,96,Boston Celtics,111,Box Score,,"14,890",
"Fri, Nov 28, 1986",/boxscores/198611280DAL.html,,New Jersey Nets,94,Dallas Mavericks,119,Box Score,,"17,007",
"Fri, Nov 28, 1986",/boxscores/198611280DET.html,,Milwaukee Bucks,99,Detroit Pistons,120,Box Score,,"25,603",
"Fri, Nov 28, 1986",/boxscores/198611280IND.html,,Denver Nuggets,102,Indiana Pacers,126,Box Score,,"12,357",
"Fri, Nov 28, 1986",/boxscores/198611280LAL.html,,Chicago Bulls,103,Los Angeles Lakers,110,Box Score,,"17,505",
"Fri, Nov 28, 1986",/boxscores/198611280PHI.html,,Portland Trail Blazers,112,Philadelphia 76ers,116,Box Score,,"17,121",
"Fri, Nov 28, 1986",/boxscores/198611280PHO.html,,Seattle SuperSonics,117,Phoenix Suns,104,Box Score,,"10,462",
"Fri, Nov 28, 1986",/boxscores/198611280SAC.html,,Golden State Warriors,103,Sacramento Kings,97,Box Score,,"10,333",
"Fri, Nov 28, 1986",/boxscores/198611280UTA.html,,Atlanta Hawks,97,Utah Jazz,88,Box Score,,"12,212",
"Sat, Nov 29, 1986",/boxscores/198611290DAL.html,,Utah Jazz,107,Dallas Mavericks,118,Box Score,,"17,007",
"Sat, Nov 29, 1986",/boxscores/198611290GSW.html,,Chicago Bulls,106,Golden State Warriors,113,Box Score,,"15,025",
"Sat, Nov 29, 1986",/boxscores/198611290HOU.html,,New Jersey Nets,102,Houston Rockets,97,Box Score,,"16,016",
"Sat, Nov 29, 1986",/boxscores/198611290MIL.html,,Denver Nuggets,99,Milwaukee Bucks,131,Box Score,,"11,052",
"Sat, Nov 29, 1986",/boxscores/198611290NYK.html,,Cleveland Cavaliers,90,New York Knicks,88,Box Score,,"14,884",
"Sat, Nov 29, 1986",/boxscores/198611290WSB.html,,San Antonio Spurs,103,Washington Bullets,116,Box Score,,"9,549",
"Sun, Nov 30, 1986",/boxscores/198611300IND.html,,Portland Trail Blazers,118,Indiana Pacers,101,Box Score,,"8,397",
"Sun, Nov 30, 1986",/boxscores/198611300LAL.html,,Los Angeles Clippers,115,Los Angeles Lakers,137,Box Score,,"13,099",
"Sun, Nov 30, 1986",/boxscores/198611300SAC.html,,Atlanta Hawks,113,Sacramento Kings,109,Box Score,,"10,333",
"Tue, Dec 2, 1986",/boxscores/198612020ATL.html,,Denver Nuggets,100,Atlanta Hawks,116,Box Score,,"10,435",
"Tue, Dec 2, 1986",/boxscores/198612020BOS.html,,Washington Bullets,117,Boston Celtics,109,Box Score,,"15,134","at Hartford, CT"
"Tue, Dec 2, 1986",/boxscores/198612020CLE.html,,San Antonio Spurs,105,Cleveland Cavaliers,115,Box Score,,"6,473",
"Tue, Dec 2, 1986",/boxscores/198612020GSW.html,,Houston Rockets,99,Golden State Warriors,104,Box Score,,"9,657",
"Tue, Dec 2, 1986",/boxscores/198612020MIL.html,,Indiana Pacers,88,Milwaukee Bucks,95,Box Score,,"10,032",
"Tue, Dec 2, 1986",/boxscores/198612020PHO.html,,New York Knicks,100,Phoenix Suns,124,Box Score,,"10,284",
"Tue, Dec 2, 1986",/boxscores/198612020POR.html,,Los Angeles Clippers,99,Portland Trail Blazers,134,Box Score,,"12,666",
"Tue, Dec 2, 1986",/boxscores/198612020SAC.html,,Dallas Mavericks,127,Sacramento Kings,124,Box Score,,"10,333",
"Tue, Dec 2, 1986",/boxscores/198612020SEA.html,,Chicago Bulls,115,Seattle SuperSonics,109,Box Score,OT,"13,438",
"Wed, Dec 3, 1986",/boxscores/198612030BOS.html,,Denver Nuggets,113,Boston Celtics,119,Box Score,,"14,890",
"Wed, Dec 3, 1986",/boxscores/198612030IND.html,,Washington Bullets,103,Indiana Pacers,116,Box Score,,"10,246",
"Wed, Dec 3, 1986",/boxscores/198612030PHI.html,,Milwaukee Bucks,110,Philadelphia 76ers,115,Box Score,OT,"11,127",
"Wed, Dec 3, 1986",/boxscores/198612030UTA.html,,Chicago Bulls,94,Utah Jazz,99,Box Score,,"12,212",
"Wed, Dec 3, 1986",/boxscores/198612030NJN.html,7:41p,Detroit Pistons,107,New Jersey Nets,106,Box Score,OT,"7,623",
"Thu, Dec 4, 1986",/boxscores/198612040CLE.html,,Detroit Pistons,105,Cleveland Cavaliers,113,Box Score,,"8,036",
"Thu, Dec 4, 1986",/boxscores/198612040GSW.html,,Los Angeles Lakers,106,Golden State Warriors,116,Box Score,,"15,025",
"Thu, Dec 4, 1986",/boxscores/198612040HOU.html,,Atlanta Hawks,109,Houston Rockets,93,Box Score,,"16,016",
"Thu, Dec 4, 1986",/boxscores/198612040LAC.html,,New York Knicks,95,Los Angeles Clippers,91,Box Score,,"6,316",
"Thu, Dec 4, 1986",/boxscores/198612040SAC.html,,Portland Trail Blazers,106,Sacramento Kings,102,Box Score,,"10,333",
"Thu, Dec 4, 1986",/boxscores/198612040SAS.html,,Seattle SuperSonics,109,San Antonio Spurs,102,Box Score,,"5,893",
"Fri, Dec 5, 1986",/boxscores/198612050BOS.html,,Philadelphia 76ers,106,Boston Celtics,108,Box Score,,"14,890",
"Fri, Dec 5, 1986",/boxscores/198612050IND.html,,Atlanta Hawks,113,Indiana Pacers,119,Box Score,,"13,490",
"Fri, Dec 5, 1986",/boxscores/198612050LAL.html,,Dallas Mavericks,104,Los Angeles Lakers,112,Box Score,,"15,896",
"Fri, Dec 5, 1986",/boxscores/198612050PHO.html,,Chicago Bulls,112,Phoenix Suns,114,Box Score,,"14,519",
"Fri, Dec 5, 1986",/boxscores/198612050UTA.html,,New York Knicks,96,Utah Jazz,123,Box Score,,"12,212",
"Fri, Dec 5, 1986",/boxscores/198612050WSB.html,,Milwaukee Bucks,91,Washington Bullets,87,Box Score,,"9,728",
"Fri, Dec 5, 1986",/boxscores/198612050NJN.html,8:10p,Denver Nuggets,113,New Jersey Nets,100,Box Score,,"7,498",
"Sat, Dec 6, 1986",/boxscores/198612060CLE.html,,Boston Celtics,86,Cleveland Cavaliers,88,Box Score,,"19,587",
"Sat, Dec 6, 1986",/boxscores/198612060DET.html,,Denver Nuggets,113,Detroit Pistons,128,Box Score,,"12,578",
"Sat, Dec 6, 1986",/boxscores/198612060GSW.html,,Dallas Mavericks,109,Golden State Warriors,104,Box Score,,"11,509",
"Sat, Dec 6, 1986",/boxscores/198612060HOU.html,,Seattle SuperSonics,136,Houston Rockets,80,Box Score,,"16,016",
"Sat, Dec 6, 1986",/boxscores/198612060LAC.html,,Phoenix Suns,111,Los Angeles Clippers,109,Box Score,,"6,296",
"Sat, Dec 6, 1986",/boxscores/198612060PHI.html,,New Jersey Nets,100,Philadelphia 76ers,105,Box Score,,"14,387",
"Sat, Dec 6, 1986",/boxscores/198612060SAC.html,,Utah Jazz,114,Sacramento Kings,111,Box Score,,"10,333",
"Sat, Dec 6, 1986",/boxscores/198612060SAS.html,,Chicago Bulls,97,San Antonio Spurs,106,Box Score,,"11,939",
"Sun, Dec 7, 1986",/boxscores/198612070LAL.html,,Golden State Warriors,100,Los Angeles Lakers,132,Box Score,,"14,937",
"Sun, Dec 7, 1986",/boxscores/198612070POR.html,,New York Knicks,104,Portland Trail Blazers,107,Box Score,OT,"12,666",
"Tue, Dec 9, 1986",/boxscores/198612090CHI.html,,Denver Nuggets,100,Chicago Bulls,106,Box Score,,"10,717",
