b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Sun, Jan 2, 1966",/boxscores/196601020CIN.html,Baltimore Bullets,107,Cincinnati Royals,138,Box Score,,,
"Sun, Jan 2, 1966",/boxscores/196601020DET.html,San Francisco Warriors,136,Detroit Pistons,113,Box Score,,,"at Miami, FL"
"Sun, Jan 2, 1966",/boxscores/196601020LAL.html,Boston Celtics,124,Los Angeles Lakers,113,Box Score,,,
"Sun, Jan 2, 1966",/boxscores/196601020PHI.html,New York Knicks,122,Philadelphia 76ers,133,Box Score,,,
"Mon, Jan 3, 1966",/boxscores/196601030CIN.html,St. Louis Hawks,114,Cincinnati Royals,130,Box Score,,,"at Memphis, TN"
"Tue, Jan 4, 1966",/boxscores/196601040BAL.html,San Francisco Warriors,122,Baltimore Bullets,111,Box Score,,,"at New York, NY"
"Tue, Jan 4, 1966",/boxscores/196601040NYK.html,Philadelphia 76ers,129,New York Knicks,127,Box Score,,,
"Wed, Jan 5, 1966",/boxscores/196601050CIN.html,Detroit Pistons,103,Cincinnati Royals,117,Box Score,,,"at Dayton, OH"
"Wed, Jan 5, 1966",/boxscores/196601050NYK.html,San Francisco Warriors,118,New York Knicks,117,Box Score,,,"at Baltimore, MD"
"Wed, Jan 5, 1966",/boxscores/196601050LAL.html,Boston Celtics,113,Los Angeles Lakers,120,Box Score,,,
"Wed, Jan 5, 1966",/boxscores/196601050BAL.html,St. Louis Hawks,101,Baltimore Bullets,114,Box Score,,,
"Thu, Jan 6, 1966",/boxscores/196601060BAL.html,Philadelphia 76ers,133,Baltimore Bullets,127,Box Score,,,"at Syracuse, NY"
"Thu, Jan 6, 1966",/boxscores/196601060CIN.html,Detroit Pistons,97,Cincinnati Royals,109,Box Score,,,"at Toledo, OH"
"Fri, Jan 7, 1966",/boxscores/196601070DET.html,St. Louis Hawks,97,Detroit Pistons,137,Box Score,,,
"Fri, Jan 7, 1966",/boxscores/196601070PHI.html,Los Angeles Lakers,126,Philadelphia 76ers,120,Box Score,,,
"Fri, Jan 7, 1966",/boxscores/196601070SFW.html,Boston Celtics,115,San Francisco Warriors,114,Box Score,,,
"Sat, Jan 8, 1966",/boxscores/196601080BAL.html,Cincinnati Royals,126,Baltimore Bullets,115,Box Score,,,
"Sat, Jan 8, 1966",/boxscores/196601080STL.html,Philadelphia 76ers,105,St. Louis Hawks,115,Box Score,,,
"Sat, Jan 8, 1966",/boxscores/196601080SFW.html,Boston Celtics,124,San Francisco Warriors,96,Box Score,,,
"Sat, Jan 8, 1966",/boxscores/196601080NYK.html,Los Angeles Lakers,127,New York Knicks,133,Box Score,,,
"Sun, Jan 9, 1966",/boxscores/196601090BAL.html,New York Knicks,124,Baltimore Bullets,130,Box Score,,,
"Sun, Jan 9, 1966",/boxscores/196601090DET.html,Los Angeles Lakers,111,Detroit Pistons,98,Box Score,,,
"Sun, Jan 9, 1966",/boxscores/196601090STL.html,Philadelphia 76ers,127,St. Louis Hawks,117,Box Score,,,
"Wed, Jan 12, 1966",/boxscores/196601120BOS.html,Los Angeles Lakers,102,Boston Celtics,114,Box Score,,,
"Wed, Jan 12, 1966",/boxscores/196601120DET.html,Philadelphia 76ers,111,Detroit Pistons,129,Box Score,,,
"Wed, Jan 12, 1966",/boxscores/196601120SFW.html,New York Knicks,114,San Francisco Warriors,122,Box Score,,,
"Thu, Jan 13, 1966",/boxscores/196601130CIN.html,St. Louis Hawks,102,Cincinnati Royals,107,Box Score,,,"at Indianapolis, IN"
"Fri, Jan 14, 1966",/boxscores/196601140PHI.html,Boston Celtics,100,Philadelphia 76ers,112,Box Score,,,
