,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,NOP,Zion Williamson,Duke,1.0,9.0,243.0,189.0,69.0,21.0,0.576,0.4,0.631,27.0,21.0,7.7,2.3,0.8,0.149,0.8,0.2
2,2.0,MEM,Ja Morant,Murray State,1.0,48.0,1435.0,846.0,170.0,340.0,0.493,0.358,0.783,29.9,17.6,3.5,7.1,2.8,0.095,-0.4,0.6
3,3.0,NYK,RJ Barrett,Duke,1.0,45.0,1372.0,614.0,229.0,109.0,0.388,0.318,0.611,30.5,13.6,5.1,2.4,-0.5,-0.019,-4.3,-0.8
4,4.0,LAL,De'Andre Hunter,Virginia,1.0,53.0,1674.0,647.0,210.0,96.0,0.41,0.345,0.759,31.6,12.2,4.0,1.8,-0.1,-0.003,-4.4,-1.0
5,5.0,CLE,Darius Garland,Vanderbilt,1.0,53.0,1616.0,648.0,100.0,204.0,0.394,0.352,0.87,30.5,12.2,1.9,3.8,-1.5,-0.043,-6.0,-1.6
6,6.0,PHO,Jarrett Culver,Texas Tech,1.0,52.0,1268.0,472.0,176.0,94.0,0.388,0.277,0.465,24.4,9.1,3.4,1.8,-0.3,-0.012,-3.4,-0.4
7,7.0,CHI,Coby White,UNC,1.0,55.0,1337.0,612.0,192.0,132.0,0.37,0.338,0.747,24.3,11.1,3.5,2.4,0.1,0.005,-4.4,-0.8
8,8.0,ATL,Jaxson Hayes,Texas,1.0,51.0,919.0,408.0,220.0,47.0,0.661,0.25,0.629,18.0,8.0,4.3,0.9,3.4,0.176,1.7,0.9
9,9.0,WAS,Rui Hachimura,Gonzaga,1.0,30.0,864.0,416.0,179.0,46.0,0.487,0.236,0.826,28.8,13.9,6.0,1.5,1.1,0.063,-3.5,-0.3
10,10.0,ATL,Cam Reddish,Duke,1.0,48.0,1247.0,446.0,179.0,74.0,0.353,0.316,0.788,26.0,9.3,3.7,1.5,-0.9,-0.033,-5.1,-1.0
11,11.0,MIN,Cameron Johnson,UNC,1.0,42.0,832.0,325.0,122.0,45.0,0.411,0.39,0.75,19.8,7.7,2.9,1.1,1.4,0.082,-0.5,0.3
12,12.0,CHO,PJ Washington,Kentucky,1.0,47.0,1414.0,549.0,257.0,96.0,0.463,0.376,0.655,30.1,11.7,5.5,2.0,1.6,0.054,-1.4,0.2
13,13.0,MIA,Tyler Herro,Kentucky,1.0,46.0,1273.0,603.0,186.0,91.0,0.414,0.393,0.835,27.7,13.1,4.0,2.0,1.0,0.039,-3.4,-0.4
14,14.0,BOS,Romeo Langford,Indiana,1.0,18.0,184.0,54.0,18.0,3.0,0.487,0.267,0.75,10.2,3.0,1.0,0.2,0.4,0.1,-1.9,0.0
15,15.0,DET,Sekou Doumbouya,,1.0,29.0,571.0,196.0,97.0,11.0,0.395,0.307,0.711,19.7,6.8,3.3,0.4,-0.2,-0.015,-6.7,-0.7
16,16.0,ORL,Chuma Okeke,Auburn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17.0,BRK,Nickeil Alexander-Walker,Virginia Tech,1.0,41.0,501.0,211.0,80.0,74.0,0.339,0.342,0.607,12.2,5.1,2.0,1.8,-0.4,-0.037,-6.1,-0.5
18,18.0,IND,Goga Bitadze,,1.0,42.0,362.0,128.0,87.0,19.0,0.481,0.16,0.69,8.6,3.0,2.1,0.5,0.5,0.07,-2.2,0.0
