,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11,Greg Anderson,PF,26.0,DEN,41.0,2.0,659.0,4.6,10.5,0.44,0.0,0.0,0.0,4.6,10.5,0.44,2.4,4.8,0.506,3.7,9.3,12.9,0.7,1.4,2.0,3.3,5.8,11.7
12,Nick Anderson,SG,23.0,ORL,70.0,42.0,1971.0,7.3,15.7,0.467,0.3,1.1,0.293,7.0,14.6,0.479,3.2,4.7,0.668,1.7,5.4,7.1,1.9,1.4,0.8,2.1,2.6,18.1
13,Ron Anderson,SF,32.0,PHI,82.0,13.0,2340.0,7.9,16.2,0.485,0.1,0.7,0.209,7.7,15.6,0.497,2.5,3.0,0.833,1.6,4.1,5.6,1.8,1.0,0.2,1.5,2.5,18.4
14,Willie Anderson,SG,24.0,SAS,75.0,75.0,2592.0,6.3,13.8,0.457,0.1,0.5,0.2,6.2,13.3,0.467,2.4,3.0,0.798,0.9,3.9,4.9,5.0,1.1,0.6,2.3,3.1,15.0
15,Michael Ansley,SF,23.0,ORL,67.0,1.0,877.0,5.9,10.8,0.548,0.0,0.0,0.0,5.9,10.8,0.548,3.7,5.2,0.717,5.0,5.4,10.4,1.0,1.1,0.3,1.3,5.1,15.6
16,B.J. Armstrong,PG,23.0,CHI,82.0,0.0,1731.0,6.3,13.1,0.481,0.3,0.6,0.5,6.0,12.5,0.48,2.0,2.3,0.874,0.5,2.6,3.1,6.3,1.5,0.1,2.2,2.5,15.0
17,Vincent Askew,SG,24.0,GSW,7.0,0.0,85.0,5.1,10.6,0.48,0.0,0.0,0.0,5.1,10.6,0.48,3.8,4.7,0.818,3.0,1.7,4.7,5.5,0.8,0.0,2.5,8.9,14.0
18,Keith Askins,SF,23.0,MIA,39.0,1.0,266.0,4.6,11.0,0.42,0.8,3.4,0.24,3.8,7.6,0.5,1.6,3.4,0.48,4.1,5.1,9.2,2.6,2.2,1.8,1.5,6.2,11.6
19,Milos Babic,PF,22.0,CLE,12.0,0.0,52.0,4.2,13.2,0.316,0.0,0.0,0.0,4.2,13.2,0.316,4.8,8.3,0.583,4.2,2.1,6.2,2.8,0.7,0.7,3.5,4.8,13.2
20,Thurl Bailey,PF,29.0,UTA,82.0,22.0,2486.0,5.8,12.6,0.458,0.0,0.0,0.0,5.8,12.6,0.459,3.2,3.9,0.808,1.5,4.4,5.9,1.8,0.8,1.3,1.9,2.3,14.7
21,Cedric Ball,PF,22.0,LAC,7.0,0.0,26.0,4.2,11.1,0.375,0.0,0.0,0.0,4.2,11.1,0.375,2.8,2.8,1.0,6.9,8.3,15.2,0.0,0.0,2.8,2.8,6.9,11.1
22,Ken Bannister,PF,30.0,LAC,47.0,3.0,339.0,4.6,8.6,0.531,0.0,0.1,0.0,4.6,8.5,0.538,2.7,6.9,0.385,3.6,6.6,10.2,1.0,0.5,0.7,2.7,7.8,11.8
24,Charles Barkley*,SF,27.0,PHI,67.0,67.0,2498.0,9.6,16.8,0.57,0.6,2.2,0.284,8.9,14.6,0.614,6.8,9.5,0.722,3.7,6.1,9.8,4.1,1.6,0.5,3.0,2.5,26.6
25,Dana Barros,PG,23.0,SEA,66.0,0.0,750.0,7.4,14.9,0.495,1.5,3.9,0.395,5.9,11.0,0.53,3.7,4.1,0.918,0.8,2.6,3.4,5.3,1.1,0.0,2.6,1.9,20.1
26,John Battle,SG,28.0,ATL,79.0,2.0,1863.0,7.7,16.7,0.461,0.3,0.9,0.286,7.4,15.7,0.471,5.2,6.1,0.854,0.7,2.4,3.1,4.2,0.9,0.1,2.2,2.8,20.8
27,Kenny Battle,SG,26.0,TOT,56.0,8.0,945.0,5.1,10.7,0.472,0.1,0.9,0.125,5.0,9.8,0.504,2.7,3.5,0.753,3.2,3.5,6.7,2.4,2.3,0.7,2.0,4.1,12.9
28,Kenny Battle,SG,26.0,PHO,16.0,4.0,263.0,5.2,11.8,0.442,0.0,0.3,0.0,5.2,11.5,0.452,2.7,4.0,0.69,2.9,4.4,7.3,2.1,2.6,0.8,2.3,3.4,13.1
29,Kenny Battle,SG,26.0,DEN,40.0,4.0,682.0,5.0,10.3,0.485,0.2,1.2,0.136,4.9,9.2,0.529,2.6,3.4,0.781,3.3,3.2,6.5,2.5,2.2,0.6,1.9,4.4,12.8
30,William Bedford,C,27.0,DET,60.0,4.0,562.0,6.8,15.5,0.438,0.3,0.8,0.385,6.5,14.7,0.441,3.5,5.0,0.705,3.5,4.9,8.4,2.0,0.1,2.3,2.0,4.9,17.4
31,Benoit Benjamin,C,26.0,TOT,70.0,65.0,2236.0,6.2,12.5,0.496,0.0,0.0,0.0,6.2,12.5,0.496,3.4,4.7,0.712,2.5,9.1,11.6,1.9,0.9,2.3,3.8,3.0,15.8
32,Benoit Benjamin,C,26.0,LAC,39.0,38.0,1337.0,6.2,12.5,0.492,0.0,0.0,0.0,6.2,12.5,0.492,3.3,4.6,0.728,2.6,10.1,12.6,2.0,0.7,2.5,3.7,3.0,15.6
33,Benoit Benjamin,C,26.0,SEA,31.0,27.0,899.0,6.3,12.5,0.502,0.0,0.0,0.0,6.3,12.5,0.502,3.5,5.0,0.69,2.5,7.7,10.2,1.8,1.1,2.2,3.9,3.0,16.1
34,Winston Bennett,SF,25.0,CLE,27.0,13.0,334.0,4.3,11.5,0.374,0.0,0.0,0.0,4.3,11.5,0.374,3.8,5.1,0.745,3.2,3.7,6.9,3.0,0.9,0.2,2.2,5.4,12.4
35,Larry Bird*,SF,34.0,BOS,60.0,60.0,2277.0,7.3,16.1,0.454,1.2,3.1,0.389,6.1,12.9,0.47,2.6,2.9,0.891,0.8,7.2,8.0,6.8,1.7,0.9,3.0,1.9,18.4
36,Rolando Blackman,SG,31.0,DAL,80.0,80.0,2965.0,7.7,16.0,0.482,0.5,1.4,0.351,7.2,14.6,0.494,3.4,4.0,0.865,0.8,2.3,3.1,3.7,0.8,0.2,1.9,1.9,19.3
37,Lance Blanks,SG,24.0,DET,38.0,0.0,214.0,4.4,10.3,0.426,0.3,2.7,0.125,4.0,7.6,0.533,1.7,2.4,0.714,0.7,2.7,3.4,4.4,1.5,0.3,3.0,5.9,10.8
38,Mookie Blaylock,PG,23.0,NJN,72.0,70.0,2585.0,6.0,14.5,0.416,0.2,1.3,0.154,5.8,13.2,0.441,1.9,2.5,0.79,0.9,2.5,3.5,6.1,2.4,0.6,2.9,2.5,14.2
39,Muggsy Bogues,PG,26.0,CHH,81.0,46.0,2299.0,3.8,8.2,0.46,0.0,0.2,0.0,3.8,8.0,0.471,1.3,1.7,0.796,0.9,2.5,3.4,10.5,2.1,0.0,1.9,2.5,8.9
40,Manute Bol,C,28.0,PHI,82.0,6.0,1522.0,1.5,3.9,0.396,0.0,0.3,0.071,1.5,3.5,0.427,0.6,1.0,0.585,1.6,6.7,8.3,0.5,0.4,5.8,1.5,4.4,3.7
41,Anthony Bonner,PF,22.0,SAC,34.0,6.0,750.0,4.9,11.0,0.448,0.0,0.0,0.0,4.9,11.0,0.448,2.1,3.6,0.579,2.8,4.9,7.7,2.4,1.9,0.2,2.0,3.0,12.0
42,Sam Bowie,C,29.0,NJN,62.0,51.0,1916.0,5.9,13.6,0.434,0.1,0.4,0.182,5.8,13.2,0.442,3.2,4.3,0.732,3.3,5.7,9.0,2.8,0.8,1.7,2.6,3.3,15.1
43,Randy Breuer,C,30.0,MIN,73.0,44.0,1505.0,4.7,10.4,0.453,0.0,0.0,0.0,4.7,10.4,0.453,0.8,1.9,0.443,2.7,5.5,8.3,1.7,0.8,1.9,1.7,3.2,10.3
44,Frank Brickowski,PF,31.0,MIL,75.0,73.0,1912.0,7.0,13.3,0.527,0.0,0.0,0.0,7.0,13.3,0.528,3.7,4.7,0.798,2.4,5.6,8.0,2.5,1.6,0.8,3.0,4.8,17.7
45,Scott Brooks,PG,25.0,MIN,80.0,0.0,980.0,5.8,13.6,0.43,1.7,5.0,0.333,4.2,8.6,0.485,2.2,2.6,0.847,1.0,1.6,2.6,7.5,1.9,0.2,1.9,4.5,15.6
46,Chucky Brown,SF,22.0,CLE,74.0,51.0,1485.0,6.4,12.2,0.524,0.0,0.1,0.0,6.4,12.1,0.528,2.4,3.5,0.701,1.9,3.3,5.2,1.9,0.6,0.6,2.3,3.2,15.2
47,Dee Brown,PG,22.0,BOS,82.0,5.0,1945.0,5.3,11.3,0.464,0.1,0.6,0.206,5.1,10.7,0.479,2.5,2.9,0.873,0.8,2.6,3.4,6.4,1.5,0.3,2.5,3.0,13.2
49,Mike Brown,C,27.0,UTA,82.0,2.0,1391.0,3.3,7.4,0.454,0.0,0.0,0.0,3.3,7.4,0.454,3.4,4.6,0.742,2.8,5.9,8.7,1.3,0.8,0.6,2.1,4.3,10.1
50,Tony Brown,SG-SF,30.0,TOT,30.0,0.0,294.0,3.7,9.8,0.375,0.4,1.5,0.25,3.3,8.3,0.397,2.4,2.8,0.87,2.9,2.3,5.3,2.0,0.5,0.0,2.0,5.8,10.2
51,Tony Brown,SF,30.0,LAL,7.0,0.0,27.0,2.7,4.0,0.667,1.3,1.3,1.0,1.3,2.7,0.5,0.0,0.0,0.0,0.0,5.3,5.3,4.0,0.0,0.0,5.3,10.7,6.7
52,Tony Brown,SG,30.0,UTA,23.0,0.0,267.0,3.8,10.4,0.364,0.3,1.5,0.182,3.5,8.9,0.394,2.7,3.1,0.87,3.2,2.0,5.3,1.8,0.5,0.0,1.6,5.3,10.5
53,Mark Bryant,PF,25.0,POR,53.0,0.0,781.0,4.6,9.4,0.488,0.0,0.0,0.0,4.6,9.3,0.49,3.4,4.7,0.733,3.0,5.8,8.8,1.2,0.7,0.6,1.5,5.5,12.5
54,Jud Buechler,SF,22.0,NJN,74.0,10.0,859.0,3.9,9.5,0.416,0.0,0.2,0.25,3.9,9.3,0.419,1.8,2.8,0.652,2.6,3.4,5.9,2.1,1.4,0.6,1.1,3.3,9.7
55,Matt Bullard,PF,23.0,HOU,18.0,0.0,63.0,8.0,17.7,0.452,0.0,1.7,0.0,8.0,16.0,0.5,6.3,9.7,0.647,3.4,4.6,8.0,1.1,1.7,0.0,1.7,5.7,22.3
56,Willie Burton,SF,22.0,MIA,76.0,26.0,1928.0,6.4,14.4,0.441,0.1,0.6,0.133,6.3,13.9,0.454,4.3,5.5,0.782,2.1,2.8,4.9,2.0,1.3,0.4,2.7,5.1,17.1
57,Greg Butler,C,24.0,LAC,9.0,0.0,37.0,4.9,18.5,0.263,0.0,0.0,0.0,4.9,18.5,0.263,3.9,5.8,0.667,7.8,7.8,15.6,1.0,0.0,0.0,3.9,8.8,13.6
58,Michael Cage,C,29.0,SEA,82.0,55.0,2141.0,3.8,7.5,0.508,0.0,0.1,0.0,3.8,7.4,0.511,1.2,1.9,0.625,3.0,6.4,9.4,1.5,1.4,1.0,1.4,3.3,8.8
59,Adrian Caldwell,PF,24.0,HOU,42.0,0.0,343.0,3.7,8.7,0.422,0.0,0.1,0.0,3.7,8.6,0.427,0.7,1.8,0.412,4.5,6.0,10.5,0.8,2.0,1.0,3.1,3.7,8.1
60,Rick Calloway,SG,24.0,SAC,64.0,0.0,678.0,4.0,10.2,0.391,0.0,0.1,0.0,4.0,10.1,0.395,2.9,4.2,0.696,1.3,2.8,4.1,3.2,1.2,0.4,2.7,5.2,10.9
61,Elden Campbell,PF,22.0,LAL,52.0,0.0,380.0,5.3,11.7,0.455,0.0,0.0,0.0,5.3,11.7,0.455,3.0,4.6,0.653,3.8,5.3,9.1,0.9,1.0,3.6,1.5,6.7,13.6
62,Tony Campbell,SG,28.0,MIN,77.0,71.0,2893.0,8.1,18.7,0.434,0.2,0.8,0.262,7.9,17.9,0.441,4.5,5.5,0.803,2.0,2.3,4.3,2.7,1.5,0.6,2.4,2.5,20.9
63,Antoine Carr,PF,29.0,SAC,77.0,48.0,2527.0,8.9,17.5,0.511,0.0,0.0,0.0,8.9,17.5,0.513,4.2,5.5,0.758,2.3,3.7,6.0,2.7,0.6,1.4,2.4,4.5,22.1
64,Joe Barry Carroll,C,32.0,PHO,11.0,0.0,96.0,4.9,13.5,0.361,0.0,0.0,0.0,4.9,13.5,0.361,4.1,4.5,0.917,1.1,7.9,9.0,4.1,0.4,3.0,4.5,6.8,13.9
65,Bill Cartwright,C,33.0,CHI,79.0,79.0,2273.0,5.0,10.3,0.49,0.0,0.0,0.0,5.0,10.3,0.49,2.0,2.8,0.697,2.6,5.1,7.7,2.0,0.5,0.2,1.8,2.6,12.0
66,Terry Catledge,PF,27.0,ORL,51.0,38.0,1459.0,7.2,15.6,0.462,0.0,0.1,0.0,7.2,15.5,0.466,4.0,6.4,0.624,4.1,4.6,8.8,1.4,0.8,0.2,2.6,2.8,18.4
67,Duane Causwell,C,22.0,SAC,76.0,55.0,1719.0,4.4,8.6,0.508,0.0,0.0,0.0,4.4,8.6,0.508,2.2,3.5,0.636,3.0,5.2,8.2,1.4,1.0,3.1,2.0,4.7,11.0
68,Cedric Ceballos,SF,21.0,PHO,63.0,0.0,730.0,10.1,20.7,0.487,0.0,0.3,0.167,10.0,20.4,0.492,5.4,8.2,0.663,3.8,3.6,7.4,1.7,1.1,0.2,3.4,3.5,25.6
69,Tom Chambers,PF,31.0,PHO,76.0,75.0,2475.0,8.1,18.5,0.437,0.3,1.1,0.274,7.8,17.4,0.447,5.5,6.7,0.826,1.5,5.6,7.1,2.8,0.9,0.8,2.6,3.4,22.0
70,Rex Chapman,PG,23.0,CHH,70.0,68.0,2100.0,7.0,15.8,0.445,0.8,2.5,0.324,6.2,13.3,0.468,4.0,4.8,0.83,0.8,2.5,3.3,4.3,1.3,0.3,2.2,2.9,18.9
72,Maurice Cheeks*,PG,34.0,NYK,76.0,64.0,2147.0,4.0,8.1,0.499,0.1,0.3,0.25,4.0,7.8,0.51,1.8,2.2,0.814,0.4,2.5,2.9,7.3,2.1,0.2,1.8,2.3,9.9
73,Derrick Chievous,SF,23.0,CLE,18.0,0.0,110.0,5.6,15.1,0.37,0.0,0.0,0.0,5.6,15.1,0.37,2.9,5.2,0.563,3.6,2.3,5.9,0.7,1.0,0.3,2.0,5.2,14.1
74,Richard Coffey,SF,25.0,MIN,52.0,1.0,320.0,3.2,8.4,0.373,0.0,0.1,0.0,3.2,8.3,0.378,1.4,2.5,0.545,4.7,4.2,8.9,0.3,0.7,0.5,0.6,5.1,7.7
75,Derrick Coleman,PF,23.0,NJN,74.0,68.0,2602.0,7.1,15.2,0.467,0.2,0.5,0.342,6.9,14.7,0.472,4.5,6.1,0.731,3.7,6.8,10.5,2.3,1.0,1.4,3.0,3.0,18.9
76,Bimbo Coles,PG,22.0,MIA,82.0,9.0,1355.0,4.3,10.4,0.412,0.2,0.9,0.176,4.1,9.5,0.435,1.9,2.5,0.747,1.5,2.6,4.1,6.2,1.7,0.3,2.6,4.0,10.7
77,Steve Colter,PG,28.0,SAC,19.0,0.0,251.0,3.3,8.0,0.411,0.7,2.0,0.357,2.6,6.0,0.429,1.0,1.4,0.7,0.7,3.0,3.7,5.3,1.6,0.1,1.6,3.9,8.3
78,Lester Conner,PG,31.0,TOT,74.0,4.0,1008.0,3.4,7.4,0.464,0.0,0.2,0.0,3.4,7.2,0.475,2.4,3.4,0.723,0.7,3.2,4.0,5.9,3.0,0.1,2.1,2.7,9.3
79,Lester Conner,PG,31.0,NJN,35.0,2.0,489.0,4.3,8.2,0.523,0.0,0.1,0.0,4.3,8.0,0.532,2.1,3.1,0.69,0.8,3.4,4.2,4.3,2.7,0.1,2.0,2.8,10.7
80,Lester Conner,PG,31.0,MIL,39.0,2.0,519.0,2.6,6.7,0.396,0.0,0.2,0.0,2.6,6.5,0.409,2.7,3.6,0.75,0.7,3.1,3.8,7.4,3.3,0.1,2.2,2.6,8.0
81,Anthony Cook,PF,23.0,DEN,58.0,25.0,1121.0,3.8,9.1,0.417,0.0,0.1,0.0,3.8,9.0,0.421,2.3,4.1,0.55,4.3,6.2,10.5,0.8,1.1,2.3,1.6,3.2,9.9
82,Wayne Cooper,C,34.0,POR,67.0,1.0,746.0,2.8,7.0,0.393,0.0,0.0,0.0,2.8,6.9,0.396,1.6,2.0,0.786,2.6,6.5,9.1,1.1,0.3,2.9,1.1,5.8,7.1
83,Tyrone Corbin,SF,28.0,MIN,82.0,82.0,3196.0,6.6,14.8,0.448,0.0,0.1,0.2,6.6,14.7,0.45,3.3,4.2,0.798,2.1,4.6,6.6,3.9,1.8,0.6,2.4,2.9,16.6
84,Dave Corzine,C,34.0,SEA,28.0,0.0,147.0,4.2,9.3,0.447,0.0,0.0,0.0,4.2,9.3,0.447,3.2,5.4,0.591,2.4,5.6,8.1,1.0,1.2,1.2,0.5,4.4,11.5
85,Pat Cummings,PF,34.0,UTA,4.0,0.0,26.0,5.5,8.3,0.667,0.0,0.0,0.0,5.5,8.3,0.667,9.7,13.8,0.7,4.2,2.8,6.9,0.0,0.0,0.0,2.8,11.1,20.8
86,Terry Cummings,PF,29.0,SAS,67.0,62.0,2195.0,8.2,17.0,0.484,0.1,0.5,0.212,8.1,16.5,0.493,2.7,3.9,0.683,3.2,5.4,8.5,2.6,1.0,0.5,2.1,3.7,19.3
87,Earl Cureton,PF,33.0,CHH,9.0,1.0,159.0,1.8,5.4,0.333,0.0,0.2,0.0,1.8,5.2,0.348,0.2,0.7,0.333,1.4,6.8,8.2,0.7,0.0,0.7,1.4,3.6,3.8
88,Dell Curry,SG,26.0,CHH,76.0,14.0,1515.0,8.0,17.0,0.471,0.8,2.0,0.372,7.2,14.9,0.485,2.3,2.7,0.842,1.1,3.6,4.7,3.9,1.8,0.6,1.9,3.0,19.1
89,Quintin Dailey,SG,30.0,SEA,30.0,0.0,299.0,8.8,18.7,0.471,0.0,0.1,0.0,8.8,18.5,0.474,4.6,7.5,0.613,1.3,2.5,3.9,1.9,0.8,0.1,2.3,3.0,22.2
90,Adrian Dantley*,SF,34.0,MIL,10.0,0.0,126.0,5.4,14.3,0.38,0.3,0.9,0.333,5.1,13.4,0.383,5.1,7.4,0.692,2.3,1.4,3.7,2.6,1.4,0.0,1.7,2.3,16.3
91,Brad Daugherty,C,25.0,CLE,76.0,76.0,2946.0,7.4,14.1,0.524,0.0,0.0,0.0,7.4,14.1,0.525,5.3,7.1,0.751,2.2,8.0,10.1,3.1,0.9,0.6,2.6,2.3,20.1
92,Brad Davis,PG,35.0,DAL,80.0,6.0,1426.0,4.0,9.4,0.426,0.6,2.1,0.259,3.5,7.3,0.476,2.3,3.0,0.771,0.3,2.7,3.0,5.8,1.1,0.4,1.9,5.4,10.9
93,Terry Davis,PF,23.0,MIA,55.0,17.0,996.0,4.2,8.5,0.487,0.0,0.1,0.5,4.1,8.5,0.487,2.5,4.5,0.556,3.9,5.7,9.6,1.4,0.7,1.0,1.3,4.7,10.8
95,Walter Davis,SG,36.0,TOT,71.0,14.0,1483.0,9.8,20.9,0.468,0.3,0.9,0.306,9.5,20.1,0.475,2.6,2.8,0.915,1.7,2.7,4.4,3.0,1.9,0.1,2.1,3.6,22.4
96,Walter Davis,SG,36.0,DEN,39.0,13.0,1044.0,10.9,23.0,0.474,0.3,1.1,0.303,10.6,21.9,0.483,3.0,3.2,0.915,1.8,2.4,4.2,2.9,2.1,0.1,2.2,3.7,25.1
97,Walter Davis,SG,36.0,POR,32.0,1.0,439.0,7.1,16.0,0.446,0.1,0.2,0.333,7.1,15.7,0.448,1.7,1.9,0.913,1.6,3.2,4.8,3.4,1.5,0.0,2.1,3.4,16.1
98,Johnny Dawkins,PG,27.0,PHI,4.0,4.0,124.0,7.5,11.9,0.634,0.3,1.2,0.25,7.3,10.7,0.676,2.9,3.2,0.909,0.0,4.6,4.6,8.1,0.9,0.0,2.3,1.2,18.3
99,Tony Dawson,SF,23.0,SAC,4.0,0.0,17.0,8.5,14.8,0.571,2.1,2.1,1.0,6.4,12.7,0.5,0.0,0.0,0.0,4.2,0.0,4.2,0.0,0.0,0.0,2.1,0.0,19.1
100,Byron Dinkins,PG,23.0,TOT,12.0,0.0,149.0,3.4,8.2,0.412,0.0,0.0,0.0,3.4,8.2,0.412,1.9,2.2,0.889,0.0,2.9,2.9,4.6,0.5,0.0,3.1,3.6,8.7
101,Byron Dinkins,PG,23.0,SAS,10.0,0.0,144.0,3.2,8.2,0.394,0.0,0.0,0.0,3.2,8.2,0.394,2.0,2.3,0.889,0.0,2.7,2.7,4.7,0.5,0.0,3.2,3.0,8.5
102,Byron Dinkins,PG,23.0,IND,2.0,0.0,5.0,7.2,7.2,1.0,0.0,0.0,0.0,7.2,7.2,1.0,0.0,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,21.6,14.4
103,Vlade Divac*,C,22.0,LAL,82.0,81.0,2310.0,5.6,9.9,0.565,0.1,0.2,0.357,5.5,9.7,0.57,3.1,4.3,0.703,3.2,7.2,10.4,1.4,1.7,2.0,2.3,3.8,14.4
104,James Donaldson,C,33.0,DAL,82.0,82.0,2800.0,4.2,7.9,0.532,0.0,0.0,0.0,4.2,7.9,0.532,2.1,2.9,0.721,2.6,6.8,9.3,0.9,0.4,1.2,1.9,2.3,10.5
105,Sherman Douglas,PG,24.0,MIA,73.0,73.0,2562.0,7.5,14.8,0.504,0.1,0.4,0.129,7.4,14.4,0.516,4.0,5.8,0.686,1.1,1.8,2.9,8.8,1.7,0.1,3.8,2.5,19.0
106,Greg Dreiling,C,28.0,IND,73.0,42.0,1031.0,3.4,6.8,0.505,0.0,0.1,0.0,3.4,6.7,0.51,2.2,3.7,0.6,2.3,6.6,8.9,1.8,0.8,1.0,2.0,6.2,9.0
107,Larry Drew,PG,32.0,LAL,48.0,2.0,496.0,3.9,9.1,0.432,1.0,2.4,0.424,2.9,6.7,0.435,1.2,1.6,0.773,0.4,2.1,2.5,8.6,1.1,0.1,3.6,2.9,10.1
108,Clyde Drexler*,SG,28.0,POR,82.0,82.0,2852.0,8.1,16.9,0.482,0.8,2.4,0.319,7.4,14.5,0.509,5.3,6.6,0.794,2.7,4.2,6.9,6.2,1.8,0.8,2.9,2.9,22.3
109,Kevin Duckworth,C,26.0,POR,81.0,81.0,2511.0,7.5,15.5,0.481,0.0,0.0,0.0,7.5,15.5,0.482,3.4,4.5,0.772,2.5,5.1,7.6,1.3,0.5,0.5,2.7,3.6,18.4
110,Chris Dudley,C,25.0,NJN,61.0,25.0,1560.0,3.9,9.6,0.408,0.0,0.0,0.0,3.9,9.6,0.408,2.2,4.1,0.534,5.3,6.5,11.8,0.9,0.9,3.5,1.8,5.0,10.0
111,Joe Dumars*,SG,27.0,DET,80.0,80.0,3046.0,7.4,15.3,0.481,0.2,0.5,0.311,7.2,14.7,0.488,4.4,4.9,0.89,0.7,1.5,2.2,5.2,1.1,0.1,2.2,1.6,19.3
112,T.R. Dunn,SG,35.0,DEN,17.0,3.0,217.0,3.5,7.8,0.447,0.2,0.7,0.25,3.3,7.1,0.465,1.5,1.7,0.9,3.3,3.6,7.0,4.0,2.0,0.2,1.2,5.0,8.6
113,Ledell Eackles,SG,24.0,WSB,67.0,17.0,1616.0,7.7,17.0,0.453,0.3,1.3,0.237,7.4,15.7,0.471,3.7,4.9,0.739,1.0,1.8,2.9,3.0,1.0,0.2,2.6,2.7,19.3
114,Mark Eaton,C,34.0,UTA,80.0,80.0,2580.0,2.4,4.1,0.579,0.0,0.0,0.0,2.4,4.1,0.579,1.0,1.6,0.634,2.5,6.8,9.3,0.7,0.5,2.6,1.4,4.2,5.7
115,Blue Edwards,SF,25.0,UTA,62.0,56.0,1611.0,5.5,10.4,0.526,0.1,0.5,0.25,5.3,9.8,0.541,1.8,2.6,0.701,1.1,3.4,4.5,2.4,1.3,0.6,2.3,4.5,12.9
116,James Edwards,C,35.0,DET,72.0,70.0,1903.0,7.2,15.0,0.484,0.0,0.0,0.5,7.2,14.9,0.484,4.1,5.6,0.729,1.7,3.5,5.2,1.2,0.2,0.6,2.4,4.7,18.6
117,Kevin Edwards,SG,25.0,MIA,79.0,16.0,2000.0,6.8,16.7,0.41,0.4,1.5,0.286,6.4,15.2,0.422,3.1,3.8,0.803,1.4,2.3,3.7,4.3,2.3,0.8,2.9,2.7,17.2
118,Craig Ehlo,SG,29.0,CLE,82.0,68.0,2766.0,4.5,10.1,0.445,0.6,1.9,0.329,3.8,8.1,0.473,1.2,1.8,0.679,1.8,3.2,5.0,4.9,1.6,0.4,2.1,2.7,10.8
120,Mario Elie,SF-SG,27.0,TOT,33.0,0.0,644.0,4.4,8.9,0.497,0.2,0.6,0.4,4.2,8.3,0.503,4.2,5.0,0.843,2.6,3.6,6.1,2.5,1.1,0.6,1.7,4.8,13.2
121,Mario Elie,SG,27.0,PHI,3.0,0.0,20.0,3.6,12.6,0.286,1.8,3.6,0.5,1.8,9.0,0.2,1.8,3.6,0.5,0.0,1.8,1.8,1.8,0.0,0.0,5.4,3.6,10.8
