,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,Mahmoud Abdul-Rauf,PG,28.0,SAC,31.0,530.0,10.5,0.405,0.114,0.059,1.2,6.7,3.9,19.7,1.6,0.1,6.4,25.1,0.0,-0.5,0.2,-0.3,-0.025,-3.4,-3.7,-7.1,-0.7
1,Tariq Abdul-Wahad,SG,23.0,SAC,59.0,959.0,10.1,0.456,0.053,0.35,5.0,8.6,6.7,8.9,1.9,0.9,13.6,22.1,0.0,-0.8,0.6,-0.2,-0.008,-4.2,-1.7,-5.9,-0.9
2,Shareef Abdur-Rahim,SF,21.0,VAN,82.0,2950.0,21.1,0.562,0.038,0.475,8.9,13.8,11.3,13.5,1.6,1.8,13.6,28.4,0.0,6.3,0.6,6.9,0.113,2.6,-1.4,1.2,2.3
3,Cory Alexander,PG,24.0,TOT,60.0,1298.0,15.2,0.548,0.44,0.255,1.5,11.7,6.6,28.7,2.9,0.6,20.1,19.8,0.0,1.0,1.2,2.2,0.081,0.9,-0.8,0.1,0.7
4,Cory Alexander,PG,24.0,SAS,37.0,501.0,11.1,0.512,0.441,0.255,1.7,8.7,5.4,23.2,2.7,0.7,22.6,19.5,0.0,-0.2,0.8,0.7,0.065,-1.7,0.2,-1.5,0.1
5,Cory Alexander,PG,24.0,DEN,23.0,797.0,17.8,0.569,0.439,0.255,1.4,13.6,7.3,32.1,3.0,0.6,18.6,19.9,0.0,1.2,0.3,1.5,0.091,2.5,-1.5,1.1,0.6
6,Ray Allen*,SG,22.0,MIL,82.0,3287.0,16.2,0.539,0.28,0.297,4.7,10.4,7.5,19.3,1.8,0.3,15.0,24.3,0.0,4.7,2.3,7.0,0.102,2.6,-0.8,1.8,3.2
7,Derek Anderson,SF,23.0,CLE,66.0,1839.0,15.3,0.531,0.143,0.538,3.7,8.7,6.2,21.3,2.5,0.5,15.0,21.4,0.0,2.6,2.8,5.3,0.139,0.4,0.7,1.0,1.4
8,Greg Anderson,C,33.0,ATL,50.0,398.0,10.4,0.444,0.062,0.506,12.0,22.6,17.4,5.9,2.6,1.8,14.7,13.5,0.0,0.0,0.7,0.7,0.09,-2.8,1.3,-1.6,0.0
9,Kenny Anderson,PG,27.0,TOT,61.0,1858.0,14.8,0.491,0.237,0.288,2.5,8.4,5.4,31.4,2.5,0.0,15.8,21.8,0.0,1.7,2.0,3.7,0.096,0.5,-1.1,-0.6,0.7
10,Kenny Anderson,PG,27.0,POR,45.0,1472.0,13.3,0.48,0.252,0.275,3.0,7.5,5.3,28.3,2.2,0.0,16.2,21.7,0.0,0.8,1.6,2.3,0.076,0.1,-0.9,-0.8,0.4
11,Kenny Anderson,PG,27.0,BOS,16.0,386.0,20.4,0.531,0.184,0.333,0.8,12.0,5.9,43.4,3.5,0.0,14.7,22.1,0.0,1.0,0.4,1.4,0.171,2.4,-2.0,0.4,0.2
12,Nick Anderson,SF,30.0,ORL,58.0,1701.0,19.6,0.529,0.284,0.264,6.6,14.1,10.3,14.1,2.3,1.0,9.2,25.0,0.0,3.1,2.1,5.3,0.149,3.4,-0.1,3.4,2.3
13,Shandon Anderson,SG,24.0,UTA,82.0,1602.0,15.7,0.586,0.064,0.37,7.1,10.3,8.8,9.4,2.2,0.8,13.5,19.5,0.0,2.9,1.4,4.2,0.127,1.2,-0.5,0.7,1.1
14,Chris Anstey,C,23.0,DAL,41.0,680.0,13.2,0.455,0.069,0.32,8.5,17.4,12.8,8.7,2.4,2.8,13.5,20.5,0.0,-0.2,0.9,0.6,0.044,-3.6,0.5,-3.1,-0.2
15,Greg Anthony,PG,30.0,SEA,80.0,1021.0,16.8,0.545,0.456,0.229,2.1,10.7,6.5,32.1,3.4,0.2,19.1,21.6,0.0,1.4,1.3,2.7,0.127,1.4,-1.2,0.2,0.6
16,B.J. Armstrong,PG,30.0,TOT,66.0,831.0,14.6,0.555,0.164,0.235,2.3,8.6,5.5,29.0,1.9,0.0,15.2,15.3,0.0,1.6,0.6,2.2,0.124,0.2,-2.4,-2.3,-0.1
17,B.J. Armstrong,PG,30.0,GSW,4.0,59.0,6.3,0.385,0.053,0.368,7.0,5.6,6.3,16.5,3.6,0.0,24.1,21.5,0.0,-0.2,0.1,-0.1,-0.092,-6.3,0.0,-6.3,-0.1
18,B.J. Armstrong,PG,30.0,CHH,62.0,772.0,15.2,0.573,0.175,0.222,1.9,8.8,5.4,30.0,1.7,0.0,14.1,14.9,0.0,1.8,0.5,2.3,0.141,0.7,-2.6,-2.0,0.0
19,Darrell Armstrong,PG,29.0,ORL,48.0,1236.0,15.7,0.509,0.179,0.324,6.1,9.2,7.6,33.4,2.6,0.3,20.5,20.2,0.0,1.2,1.3,2.5,0.096,1.1,0.0,1.1,1.0
20,Vincent Askew,SG,31.0,POR,30.0,443.0,6.7,0.464,0.037,0.722,5.7,11.9,8.9,12.5,2.3,0.8,33.0,10.9,0.0,-0.4,0.6,0.2,0.023,-4.8,2.2,-2.6,-0.1
21,Keith Askins,SF,30.0,MIA,46.0,681.0,5.5,0.426,0.607,0.156,5.0,12.2,8.7,6.4,2.2,1.3,16.6,10.7,0.0,-0.3,1.0,0.7,0.05,-2.8,1.7,-1.1,0.2
22,Stacey Augmon,SG,29.0,POR,71.0,1445.0,10.3,0.457,0.019,0.419,8.7,10.2,9.5,9.8,2.1,1.6,15.5,16.3,0.0,-0.1,1.9,1.8,0.059,-2.8,1.4,-1.3,0.3
23,Isaac Austin,C,28.0,TOT,78.0,2266.0,16.3,0.512,0.009,0.417,10.3,18.0,14.2,14.0,1.4,1.7,16.7,25.0,0.0,1.2,2.5,3.6,0.077,-1.1,0.4,-0.6,0.8
24,Isaac Austin,C,28.0,MIA,52.0,1371.0,16.8,0.521,0.006,0.429,10.5,17.5,14.1,11.8,1.7,1.8,15.6,25.5,0.0,1.1,2.2,3.2,0.113,-1.1,0.9,-0.1,0.6
25,Isaac Austin,C,28.0,LAC,26.0,895.0,15.6,0.497,0.015,0.398,10.1,18.9,14.4,17.3,1.0,1.6,18.3,24.2,0.0,0.1,0.3,0.4,0.022,-1.1,-0.4,-1.4,0.1
26,Vin Baker,C,26.0,SEA,82.0,2944.0,20.4,0.564,0.006,0.452,11.8,14.8,13.3,9.3,1.7,2.2,11.1,24.7,0.0,6.9,3.5,10.4,0.169,1.9,0.2,2.0,3.0
27,Charles Barkley*,PF,34.0,HOU,68.0,2243.0,21.6,0.564,0.113,0.534,12.9,28.8,20.9,16.6,1.7,0.9,13.8,21.6,0.0,6.1,2.5,8.6,0.183,2.8,1.3,4.0,3.4
29,Dana Barros,PG,30.0,BOS,80.0,1686.0,18.6,0.583,0.404,0.236,1.8,9.6,5.3,28.4,2.5,0.3,13.7,20.0,0.0,4.4,1.3,5.6,0.16,3.1,-2.4,0.7,1.1
30,Brent Barry,SG,26.0,TOT,58.0,1600.0,14.3,0.558,0.453,0.265,2.1,10.2,6.1,15.8,2.1,1.1,15.5,18.7,0.0,2.1,0.6,2.7,0.08,1.2,-1.0,0.2,0.9
31,Brent Barry,SG,26.0,LAC,41.0,1341.0,14.9,0.564,0.439,0.275,2.3,9.9,6.1,16.4,1.9,1.1,16.0,19.6,0.0,1.8,0.2,2.0,0.072,1.6,-1.5,0.1,0.7
32,Brent Barry,SG,26.0,MIA,17.0,259.0,11.2,0.52,0.548,0.194,0.9,11.4,6.3,12.8,3.0,1.1,11.8,13.7,0.0,0.3,0.4,0.7,0.125,-0.7,1.3,0.6,0.2
33,Drew Barry,PG,24.0,ATL,27.0,256.0,10.7,0.64,0.553,0.342,2.4,13.3,8.0,29.2,2.1,0.3,40.7,13.3,0.0,0.0,0.3,0.3,0.058,-1.9,-1.1,-3.1,-0.1
34,Jon Barry,SG,28.0,LAL,49.0,374.0,13.3,0.518,0.587,0.279,2.5,8.6,5.6,19.7,3.3,0.6,15.9,16.4,0.0,0.5,0.4,0.9,0.116,0.4,-0.8,-0.4,0.2
35,Tony Battie,PF,21.0,DEN,65.0,1506.0,13.3,0.477,0.027,0.198,10.5,17.2,13.7,7.6,1.9,3.4,14.7,20.2,0.0,-0.3,0.8,0.5,0.015,-3.0,-0.4,-3.3,-0.5
36,Corey Beck,PG,26.0,CHH,59.0,738.0,9.3,0.516,0.025,0.371,4.5,10.2,7.4,20.4,2.4,0.7,27.5,16.0,0.0,-0.3,0.7,0.4,0.028,-3.2,0.1,-3.1,-0.2
37,Benoit Benjamin,C,33.0,PHI,14.0,197.0,12.5,0.581,0.0,0.732,10.4,20.6,15.5,2.5,1.1,1.5,18.1,15.1,0.0,0.2,0.2,0.4,0.098,-3.1,-1.7,-4.8,-0.1
38,Mario Bennett,PF,24.0,LAL,45.0,354.0,22.2,0.573,0.015,0.326,19.7,20.6,20.1,9.0,2.8,2.2,12.0,21.8,0.0,0.9,0.6,1.5,0.201,2.5,0.4,2.9,0.4
39,David Benoit,SF,29.0,TOT,77.0,1123.0,10.5,0.477,0.417,0.181,5.9,15.6,10.5,3.7,1.7,1.3,10.6,19.4,0.0,0.5,1.1,1.6,0.067,-1.7,-1.9,-3.7,-0.5
40,David Benoit,SF,29.0,NJN,53.0,799.0,10.0,0.489,0.442,0.164,5.7,15.3,10.2,3.3,1.7,1.5,11.9,17.8,0.0,0.4,0.7,1.1,0.067,-1.6,-1.6,-3.1,-0.2
