,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
31,Quinn Buckner,PG,29.0,BOS,79.0,0.0,1249.0,4.0,9.3,0.427,0.0,0.2,0.0,4.0,9.1,0.435,1.4,2.1,0.649,1.2,2.8,3.9,6.2,2.4,0.1,2.9,5.4,9.3
32,Don Buse,PG,33.0,KCK,76.0,10.0,1327.0,4.1,9.5,0.426,0.5,1.6,0.305,3.6,7.9,0.451,1.7,2.2,0.788,0.8,2.4,3.1,8.2,2.3,0.0,2.4,1.7,10.3
33,Kenny Carr,PF,28.0,POR,82.0,57.0,2455.0,7.6,13.5,0.561,0.0,0.1,0.0,7.6,13.5,0.564,3.6,5.4,0.673,3.1,6.4,9.4,2.3,1.0,0.5,3.0,4.0,18.8
34,M.L. Carr,SF,33.0,BOS,60.0,1.0,585.0,4.3,10.5,0.409,0.2,0.9,0.2,4.1,9.6,0.429,2.6,3.0,0.875,1.6,3.0,4.6,3.0,1.0,0.2,2.8,4.1,11.4
35,Joe Barry Carroll,C,25.0,GSW,80.0,80.0,2962.0,8.1,16.9,0.477,0.0,0.0,0.0,8.1,16.9,0.477,3.8,5.3,0.723,2.9,4.9,7.7,2.4,1.3,1.7,3.3,3.0,19.9
36,Butch Carter,SG,25.0,IND,73.0,54.0,2045.0,7.3,15.2,0.479,0.3,0.8,0.326,7.0,14.4,0.488,2.4,3.1,0.764,1.2,1.5,2.7,3.6,2.3,0.2,2.5,3.7,17.2
37,Howard Carter,SG,22.0,DEN,55.0,5.0,688.0,7.6,16.5,0.459,0.3,1.0,0.263,7.3,15.5,0.471,2.5,3.2,0.77,2.0,2.5,4.5,3.7,1.0,0.2,2.2,4.2,17.9
38,Bill Cartwright,C,26.0,NYK,77.0,77.0,2487.0,6.6,11.7,0.561,0.0,0.0,0.0,6.6,11.7,0.561,5.8,7.3,0.805,2.8,6.6,9.4,1.5,0.6,1.4,2.9,3.8,19.0
39,Harvey Catchings,PF,32.0,MIL,69.0,3.0,1156.0,1.9,4.8,0.399,0.0,0.0,0.0,1.9,4.7,0.401,0.7,1.3,0.524,2.8,5.7,8.4,1.3,0.8,2.5,1.8,5.4,4.5
40,Tom Chambers,PF,24.0,SEA,82.0,44.0,2570.0,7.8,15.5,0.499,0.0,0.2,0.0,7.8,15.4,0.505,5.3,6.6,0.8,3.1,4.4,7.5,1.9,0.7,0.7,2.7,4.3,20.8
41,Maurice Cheeks*,PG,27.0,PHI,75.0,75.0,2494.0,5.6,10.1,0.55,0.1,0.3,0.4,5.5,9.8,0.554,2.5,3.3,0.733,0.6,2.3,3.0,6.9,2.5,0.3,2.6,2.8,13.7
42,Carlos Clark,SG,23.0,BOS,31.0,0.0,127.0,5.4,14.7,0.365,0.0,0.6,0.0,5.4,14.2,0.38,4.5,5.1,0.889,2.0,2.8,4.8,4.8,2.3,0.3,3.4,3.7,15.3
44,Don Collins,SG,25.0,GSW,61.0,6.0,957.0,7.0,14.6,0.483,0.0,0.2,0.2,7.0,14.4,0.487,2.4,3.3,0.73,2.3,2.5,4.9,2.5,1.6,0.5,3.0,4.5,16.6
45,Leroy Combs,SF,23.0,IND,48.0,0.0,446.0,6.5,13.2,0.497,0.0,0.2,0.0,6.5,12.9,0.506,4.5,7.3,0.615,1.5,3.0,4.5,3.1,1.9,1.5,3.7,4.0,17.6
46,Lester Conner,SG,24.0,GSW,82.0,82.0,2573.0,5.0,10.2,0.493,0.0,0.1,0.167,5.0,10.1,0.496,2.6,3.6,0.718,1.8,2.4,4.3,5.6,2.3,0.2,2.0,2.5,12.7
47,Darwin Cook,PG,25.0,NJN,82.0,31.0,1870.0,5.9,13.2,0.443,0.2,0.9,0.239,5.6,12.3,0.457,1.8,2.4,0.754,1.0,2.0,3.0,6.9,3.2,0.7,2.7,3.5,13.7
48,Jeff Cook,C,27.0,CLE,81.0,21.0,1950.0,3.5,7.1,0.486,0.0,0.0,0.5,3.5,7.1,0.486,1.7,2.4,0.723,3.2,5.7,8.9,2.3,1.3,0.9,1.7,5.2,8.7
49,Michael Cooper,SG,27.0,LAL,82.0,9.0,2387.0,4.1,8.3,0.497,0.6,1.8,0.314,3.5,6.5,0.549,2.3,2.8,0.838,0.8,3.2,4.0,7.3,1.7,1.0,2.2,4.0,11.1
50,Wayne Cooper,C,27.0,POR,81.0,38.0,1662.0,6.6,14.4,0.459,0.0,0.2,0.0,6.6,14.2,0.463,4.0,5.0,0.804,3.8,6.5,10.3,1.6,0.6,2.3,2.4,5.4,17.2
51,Dave Corzine,C,27.0,CHI,82.0,82.0,2674.0,5.2,11.1,0.467,0.0,0.1,0.333,5.1,11.0,0.469,3.1,3.7,0.84,2.3,5.5,7.7,2.7,0.8,1.6,2.4,3.1,13.5
52,Charlie Criss,PG,35.0,TOT,15.0,0.0,215.0,3.3,8.7,0.385,0.2,1.0,0.167,3.2,7.7,0.413,2.0,2.7,0.75,0.8,2.5,3.3,6.4,1.3,0.0,1.7,1.8,8.9
53,Charlie Criss,PG,35.0,MIL,6.0,0.0,107.0,3.7,10.1,0.367,0.3,2.0,0.167,3.4,8.1,0.417,2.4,3.7,0.636,0.7,2.4,3.0,5.7,1.7,0.0,1.3,2.4,10.1
54,Charlie Criss,PG,35.0,ATL,9.0,0.0,108.0,3.0,7.3,0.409,0.0,0.0,0.0,3.0,7.3,0.409,1.7,1.7,1.0,1.0,2.7,3.7,7.0,1.0,0.0,2.0,1.3,7.7
55,Geoff Crompton,C,28.0,CLE,7.0,0.0,23.0,1.6,12.5,0.125,0.0,0.0,0.0,1.6,12.5,0.125,4.7,9.4,0.5,9.4,4.7,14.1,1.6,1.6,1.6,6.3,6.3,7.8
56,Russell Cross,C,22.0,GSW,45.0,0.0,354.0,6.5,11.4,0.571,0.0,0.0,0.0,6.5,11.4,0.571,3.9,9.3,0.418,3.6,4.8,8.3,2.2,1.2,0.7,1.9,5.9,16.9
57,Pat Cummings,PF,27.0,DAL,80.0,80.0,2492.0,6.5,13.2,0.494,0.0,0.0,0.0,6.5,13.2,0.495,2.0,2.7,0.742,2.2,7.3,9.5,2.3,0.9,0.3,2.1,4.1,15.1
58,Terry Cummings,PF,22.0,SDC,81.0,80.0,2907.0,9.1,18.5,0.494,0.0,0.0,0.0,9.1,18.4,0.495,4.7,6.5,0.72,4.0,5.6,9.6,1.7,1.1,0.7,2.7,3.7,23.0
59,Earl Cureton,C,26.0,DET,73.0,0.0,907.0,3.2,7.0,0.458,0.0,0.0,0.0,3.2,7.0,0.46,1.2,2.3,0.525,3.4,8.0,11.4,1.4,1.0,1.2,2.2,5.7,7.7
60,Quintin Dailey,SG,23.0,CHI,82.0,42.0,2449.0,8.6,18.1,0.474,0.1,0.5,0.125,8.5,17.6,0.484,4.7,5.8,0.811,0.9,2.6,3.5,3.7,1.6,0.2,3.2,3.2,21.9
61,Adrian Dantley*,SF,27.0,UTA,79.0,79.0,2984.0,9.7,17.3,0.558,0.0,0.0,0.25,9.7,17.3,0.559,9.8,11.4,0.859,2.2,3.2,5.4,3.7,0.7,0.0,3.2,2.4,29.2
62,Brad Davis,PG,28.0,DAL,81.0,81.0,2665.0,4.7,8.8,0.53,0.1,0.5,0.184,4.6,8.3,0.551,2.7,3.2,0.836,0.6,2.0,2.5,7.6,1.3,0.2,2.2,2.9,12.1
63,Charles Davis,SF,25.0,WSB,46.0,0.0,467.0,7.9,16.8,0.472,0.1,0.7,0.111,7.9,16.1,0.488,1.9,3.0,0.615,2.6,5.3,7.9,2.3,1.1,0.8,2.8,4.5,17.8
64,Johnny Davis,PG,28.0,ATL,75.0,72.0,2079.0,6.1,13.9,0.443,0.0,0.1,0.0,6.1,13.7,0.447,3.8,4.4,0.848,0.9,1.5,2.4,5.6,1.1,0.1,2.3,2.5,16.0
65,Walter Davis,SG,29.0,PHO,78.0,70.0,2546.0,9.2,18.0,0.512,0.3,1.2,0.23,8.9,16.8,0.532,3.3,3.8,0.863,0.5,2.3,2.9,6.1,1.5,0.2,3.0,2.9,22.0
67,Darryl Dawkins,C,27.0,NJN,81.0,80.0,2417.0,7.6,12.7,0.593,0.0,0.1,0.4,7.5,12.7,0.594,5.1,6.9,0.735,2.4,5.7,8.1,1.8,0.9,2.0,3.4,5.7,20.2
68,Darren Daye,SF,23.0,WSB,75.0,0.0,1174.0,5.5,12.5,0.441,0.0,0.2,0.0,5.5,12.3,0.448,2.9,4.1,0.714,2.8,3.0,5.8,5.4,1.2,0.4,2.9,4.7,14.0
69,Kenny Dennard,PF,25.0,DEN,43.0,0.0,413.0,3.1,8.6,0.364,0.3,0.9,0.3,2.9,7.8,0.371,1.3,2.1,0.625,3.2,5.6,8.8,3.9,2.0,0.7,2.5,7.2,7.8
70,James Donaldson,C,26.0,SDC,82.0,67.0,2525.0,5.1,8.6,0.596,0.0,0.0,0.0,5.1,8.6,0.596,3.6,4.7,0.761,2.4,6.9,9.3,1.3,0.6,2.0,2.4,3.1,13.8
71,John Drew,SF,29.0,UTA,81.0,4.0,1797.0,10.2,21.4,0.479,0.1,0.4,0.273,10.1,20.9,0.483,8.1,10.4,0.778,2.9,3.8,6.8,2.7,1.8,0.0,3.8,4.2,28.6
72,Larry Drew,PG,25.0,KCK,73.0,73.0,2363.0,7.2,15.6,0.462,0.0,0.2,0.3,7.2,15.5,0.464,3.7,4.8,0.776,0.5,1.7,2.2,8.5,1.8,0.2,3.0,2.6,18.2
73,Clyde Drexler*,SG,21.0,POR,82.0,3.0,1408.0,6.4,14.3,0.451,0.0,0.1,0.25,6.4,14.2,0.452,3.1,4.3,0.728,2.9,3.1,6.0,3.9,2.7,0.7,3.1,5.3,16.1
74,Mike Dunleavy,PG,29.0,MIL,17.0,12.0,404.0,6.2,11.3,0.551,1.7,4.0,0.422,4.5,7.3,0.622,2.9,3.6,0.8,0.5,2.0,2.5,7.0,1.1,0.1,3.2,4.5,17.0
75,T.R. Dunn,SG,28.0,DEN,80.0,74.0,2705.0,2.3,4.9,0.47,0.0,0.0,0.0,2.3,4.9,0.472,1.4,1.9,0.731,2.6,5.0,7.6,3.0,2.3,0.4,1.3,3.1,6.0
76,Mark Eaton,C,27.0,UTA,82.0,78.0,2139.0,3.3,7.0,0.466,0.0,0.0,0.0,3.3,7.0,0.467,1.2,2.1,0.593,2.5,7.5,10.0,1.9,0.4,5.9,1.6,5.1,7.8
77,Jerry Eaves,PG,24.0,UTA,80.0,1.0,1034.0,4.6,10.2,0.451,0.0,0.2,0.0,4.6,10.0,0.46,3.2,4.6,0.697,1.0,1.9,3.0,7.0,1.1,0.2,3.2,3.1,12.4
78,Keith Edmonson,SG,23.0,TOT,55.0,0.0,622.0,9.1,18.6,0.492,0.0,0.0,0.0,9.1,18.6,0.492,5.4,7.3,0.746,2.7,2.4,5.1,2.0,1.5,0.4,3.5,4.8,23.7
79,Keith Edmonson,SG,23.0,SAS,40.0,0.0,521.0,9.3,18.9,0.493,0.0,0.0,0.0,9.3,18.9,0.493,5.3,7.0,0.752,2.8,2.1,4.8,1.9,1.5,0.4,3.1,4.6,23.9
80,Keith Edmonson,SG,23.0,DEN,15.0,0.0,101.0,8.2,16.8,0.489,0.0,0.0,0.0,8.2,16.8,0.489,6.4,8.9,0.72,2.1,4.3,6.4,2.5,1.4,0.4,5.7,5.7,22.8
81,Franklin Edwards,PG,24.0,PHI,60.0,0.0,654.0,4.6,12.2,0.38,0.0,0.1,0.0,4.6,12.1,0.382,1.9,2.6,0.708,0.7,2.6,3.2,5.0,1.7,0.3,2.5,4.3,11.1
82,James Edwards,C,28.0,PHO,72.0,67.0,1897.0,8.3,15.5,0.536,0.0,0.0,0.0,8.3,15.5,0.537,3.5,4.8,0.72,2.0,4.6,6.6,3.5,0.4,0.6,2.7,4.8,20.1
83,Craig Ehlo,SG,22.0,HOU,7.0,0.0,63.0,6.3,15.4,0.407,0.0,0.0,0.0,6.3,15.4,0.407,0.6,0.6,1.0,2.3,2.9,5.1,3.4,1.7,0.0,1.7,7.4,13.1
84,Dale Ellis,SF,23.0,DAL,67.0,2.0,1059.0,7.6,16.8,0.456,0.4,1.0,0.414,7.2,15.8,0.459,3.0,4.1,0.719,3.6,4.9,8.5,1.9,1.4,0.3,2.7,4.0,18.7
85,Len Elmore,PF,31.0,NYK,65.0,5.0,832.0,2.8,6.8,0.408,0.0,0.0,0.0,2.8,6.8,0.408,1.2,1.6,0.711,2.7,4.5,7.1,1.3,1.3,1.3,2.0,6.6,6.7
86,Chris Engler,C,24.0,GSW,46.0,1.0,360.0,3.3,8.3,0.398,0.0,0.0,0.0,3.3,8.3,0.398,1.4,2.3,0.609,2.7,7.0,9.7,1.1,0.9,0.3,2.4,6.8,8.0
87,Alex English*,SF,30.0,DEN,82.0,77.0,2870.0,11.4,21.5,0.529,0.0,0.1,0.143,11.4,21.4,0.531,4.4,5.4,0.824,2.7,3.1,5.8,5.1,1.0,1.2,2.8,3.2,27.2
88,Julius Erving*,SF,33.0,PHI,77.0,77.0,2683.0,9.1,17.8,0.512,0.1,0.3,0.333,9.0,17.5,0.515,4.9,6.5,0.754,2.5,4.6,7.1,4.1,1.9,1.9,3.1,2.9,23.2
90,Mike Evans,PG,28.0,DEN,78.0,5.0,1687.0,5.2,12.0,0.431,0.7,1.9,0.36,4.5,10.1,0.444,2.4,2.8,0.847,0.5,2.5,2.9,6.1,1.3,0.1,2.5,3.7,13.4
91,Eric Fernsten,PF,30.0,NYK,32.0,0.0,402.0,2.6,4.7,0.558,0.0,0.0,0.0,2.6,4.7,0.558,2.2,3.0,0.735,2.6,5.1,7.7,1.0,1.4,0.7,1.7,4.4,7.4
92,Sleepy Floyd,PG,23.0,GSW,77.0,73.0,2555.0,6.8,14.7,0.463,0.1,0.6,0.178,6.7,14.1,0.476,4.4,5.4,0.816,1.2,2.6,3.8,3.8,1.5,0.4,2.8,3.0,18.2
93,Phil Ford,PG,27.0,HOU,81.0,55.0,2020.0,4.2,8.4,0.502,0.0,0.3,0.133,4.2,8.1,0.514,1.7,2.1,0.838,0.5,1.9,2.4,7.3,1.1,0.1,2.4,4.3,10.2
94,Rod Foster,PG,23.0,PHO,80.0,34.0,1424.0,6.6,14.7,0.448,0.6,2.1,0.262,6.0,12.5,0.48,3.1,3.9,0.787,1.0,2.0,3.0,4.3,1.4,0.2,2.7,4.9,16.8
95,World B. Free,SG,30.0,CLE,75.0,71.0,2375.0,9.5,21.3,0.445,0.3,1.0,0.319,9.2,20.3,0.451,6.0,7.6,0.784,1.3,1.9,3.3,3.4,1.4,0.1,2.3,3.2,25.3
96,Bill Garnett,PF,23.0,DAL,80.0,34.0,1529.0,3.3,7.0,0.472,0.0,0.0,0.0,3.3,7.0,0.475,3.0,4.1,0.733,2.9,4.9,7.8,3.0,1.0,1.6,1.6,5.1,9.7
97,Calvin Garrett,SF,27.0,LAL,41.0,0.0,478.0,5.9,11.4,0.513,0.2,0.5,0.333,5.7,11.0,0.521,2.3,2.9,0.769,1.8,3.5,5.3,2.3,0.9,0.2,2.6,4.7,14.2
98,John Garris,PF,24.0,CLE,33.0,1.0,267.0,7.0,13.8,0.51,0.0,0.0,0.0,7.0,13.8,0.51,3.6,4.6,0.794,4.7,5.7,10.4,1.3,1.1,0.8,1.5,5.4,17.7
99,George Gervin*,SG,31.0,SAS,76.0,76.0,2584.0,10.7,21.7,0.49,0.1,0.3,0.417,10.5,21.4,0.491,5.9,7.1,0.842,1.5,2.9,4.4,3.1,1.1,0.7,3.1,3.1,27.4
100,Mike Gibson,PF,23.0,WSB,32.0,0.0,229.0,3.3,8.6,0.382,0.0,0.0,0.0,3.3,8.6,0.382,1.7,2.7,0.647,4.6,5.8,10.4,1.4,0.8,1.1,2.2,4.7,8.3
101,Artis Gilmore*,C,34.0,SAS,64.0,59.0,2034.0,6.2,9.8,0.631,0.0,0.1,0.0,6.2,9.8,0.635,5.0,6.9,0.718,3.8,7.9,11.7,1.2,0.6,2.3,2.6,4.1,17.4
102,Mike Glenn,SG,28.0,ATL,81.0,0.0,1503.0,7.5,13.3,0.563,0.0,0.0,0.5,7.4,13.2,0.563,1.3,1.7,0.8,0.4,2.1,2.5,4.1,1.1,0.1,1.5,3.5,16.3
103,Mike Gminski,C,24.0,NJN,82.0,2.0,1655.0,5.2,10.0,0.513,0.0,0.1,0.0,5.2,10.0,0.516,3.2,4.0,0.799,3.5,5.9,9.4,2.0,0.8,1.5,2.6,3.5,13.5
104,Stewart Granger,PG,22.0,CLE,56.0,13.0,738.0,4.7,11.0,0.429,0.2,0.6,0.308,4.5,10.4,0.437,2.6,3.4,0.757,0.4,2.3,2.7,6.5,1.2,0.0,2.8,4.7,12.2
105,Rickey Green,PG,29.0,UTA,81.0,81.0,2768.0,5.7,11.8,0.486,0.0,0.2,0.118,5.7,11.5,0.493,2.5,3.0,0.821,0.7,2.3,3.0,9.7,2.8,0.2,2.2,2.0,13.9
106,Sidney Green,PF,23.0,CHI,49.0,0.0,667.0,5.4,12.3,0.439,0.0,0.0,0.0,5.4,12.3,0.439,3.0,4.2,0.714,3.1,6.3,9.4,1.3,1.0,0.9,3.2,6.9,13.8
107,Dave Greenwood,PF,26.0,CHI,78.0,76.0,2718.0,4.9,10.0,0.49,0.0,0.0,0.0,4.9,10.0,0.491,2.8,3.8,0.737,2.8,7.6,10.4,1.8,0.9,1.0,2.0,3.5,12.6
108,Kevin Grevey,SG,30.0,MIL,64.0,3.0,923.0,6.9,15.4,0.451,0.6,2.1,0.283,6.4,13.3,0.477,2.9,3.3,0.893,1.2,2.0,3.2,2.9,1.1,0.2,1.8,3.7,17.4
109,Darrell Griffith,SG,25.0,UTA,82.0,82.0,2650.0,9.5,19.3,0.49,1.2,3.4,0.361,8.2,15.9,0.518,2.1,2.9,0.696,1.3,3.3,4.6,3.8,1.5,0.3,3.3,2.7,22.2
111,Ernie Grunfeld,SG,28.0,NYK,76.0,6.0,1119.0,5.3,11.6,0.459,0.1,0.3,0.222,5.3,11.4,0.465,2.1,2.7,0.771,0.8,3.1,3.9,3.5,1.4,0.2,2.3,4.9,12.8
112,Bob Hansen,SG,23.0,UTA,55.0,0.0,419.0,5.6,12.5,0.448,0.0,0.7,0.0,5.6,11.8,0.474,1.5,2.4,0.643,1.1,3.0,4.1,3.8,1.3,0.3,3.0,5.3,12.7
113,Bill Hanzlik,SF,26.0,DEN,80.0,14.0,1469.0,3.2,7.5,0.431,0.1,0.3,0.25,3.2,7.2,0.439,4.1,5.1,0.807,1.6,3.4,5.0,6.2,1.7,0.5,2.7,6.2,10.6
114,Derek Harper,PG,22.0,DAL,82.0,1.0,1712.0,4.2,9.5,0.443,0.1,0.5,0.115,4.1,8.9,0.464,1.4,2.1,0.673,1.1,2.5,3.6,5.0,2.0,0.4,2.3,3.0,9.9
115,Scott Hastings,PF,23.0,ATL,68.0,8.0,1135.0,3.5,7.5,0.468,0.0,0.1,0.25,3.5,7.4,0.472,2.6,3.3,0.788,3.0,5.5,8.6,1.5,1.3,1.1,2.1,7.0,9.7
116,Steve Hawes,PF,33.0,SEA,79.0,0.0,1153.0,3.6,7.4,0.481,0.0,0.1,0.25,3.5,7.3,0.485,1.9,2.4,0.782,1.6,5.3,6.9,3.1,0.7,0.5,1.6,4.5,9.1
117,Elvin Hayes*,PF,38.0,HOU,81.0,4.0,994.0,5.7,14.1,0.406,0.0,0.1,0.0,5.7,14.0,0.408,3.1,4.8,0.652,3.2,6.3,9.4,2.6,0.6,1.0,3.0,4.5,14.6
118,Steve Hayes,C,28.0,SEA,43.0,0.0,253.0,3.7,7.1,0.52,0.0,0.0,0.0,3.7,7.1,0.52,0.7,2.0,0.357,2.7,6.1,8.8,1.8,0.7,2.6,1.8,7.4,8.1
119,Gerald Henderson,PG,28.0,BOS,78.0,78.0,2088.0,6.5,12.4,0.524,0.3,1.0,0.351,6.1,11.4,0.539,2.3,3.1,0.768,1.2,1.4,2.5,5.2,2.0,0.2,2.8,3.6,15.7
120,Rod Higgins,SF,24.0,CHI,78.0,6.0,1577.0,4.4,9.9,0.447,0.0,0.5,0.045,4.4,9.4,0.468,2.6,3.6,0.724,2.0,2.7,4.7,2.6,1.1,0.7,1.7,3.7,11.4
121,Johnny High,PG,26.0,PHO,29.0,9.0,512.0,1.3,3.7,0.346,0.0,0.1,0.0,1.3,3.5,0.36,0.7,2.0,0.345,1.1,3.5,4.6,3.6,2.8,0.8,2.7,5.9,3.2
