,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,Mahmoud Abdul-Rauf,PG,27.0,SAC,75.0,2131.0,13.2,0.524,0.266,0.147,0.9,5.9,3.3,15.8,1.4,0.2,10.8,23.2,0.0,2.0,0.7,2.7,0.06,-0.2,-3.4,-3.5,-0.8
1,Shareef Abdur-Rahim,PF,20.0,VAN,80.0,2802.0,17.4,0.518,0.022,0.428,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,0.0,1.7,1.2,2.9,0.049,-0.8,-1.2,-2.0,0.0
2,Rafael Addison,SF,32.0,CHH,41.0,355.0,10.6,0.476,0.164,0.23,6.7,8.6,7.7,15.5,1.2,0.6,11.2,20.1,0.0,0.2,0.1,0.4,0.048,-1.8,-2.5,-4.3,-0.2
3,Cory Alexander,PG,23.0,SAS,80.0,1454.0,14.3,0.528,0.514,0.263,2.3,8.0,5.1,30.0,3.1,0.9,21.1,22.2,0.0,0.5,0.6,1.1,0.035,0.8,-2.1,-1.3,0.2
4,Jerome Allen,SG,24.0,TOT,76.0,943.0,8.7,0.451,0.421,0.326,3.1,9.0,6.1,25.3,1.8,0.3,21.4,15.6,0.0,-0.3,0.8,0.4,0.021,-2.3,-1.1,-3.5,-0.4
5,Jerome Allen,SG,24.0,IND,51.0,692.0,8.7,0.489,0.401,0.32,2.3,8.8,5.6,24.9,2.1,0.0,25.0,14.9,0.0,-0.2,0.7,0.5,0.035,-2.3,-0.6,-2.9,-0.2
6,Jerome Allen,SG,24.0,DEN,25.0,251.0,8.9,0.376,0.459,0.338,5.5,9.4,7.5,26.3,0.8,1.1,13.3,17.4,0.0,-0.1,0.0,-0.1,-0.019,-2.5,-2.5,-5.1,-0.2
7,Ray Allen*,SG,21.0,MIL,82.0,2532.0,14.6,0.541,0.328,0.274,4.7,11.0,7.9,13.9,1.6,0.3,12.8,21.4,0.0,3.3,1.5,4.9,0.092,1.6,-1.2,0.3,1.5
8,Derrick Alston,C,24.0,ATL,2.0,11.0,-9.0,0.0,0.0,0.4,33.3,10.6,21.7,0.0,0.0,0.0,0.0,25.2,0.0,-0.1,0.0,-0.1,-0.415,-17.5,-10.3,-27.8,-0.1
9,Ashraf Amaya,PF,25.0,WSB,31.0,144.0,8.8,0.382,0.025,0.7,15.7,26.4,21.1,2.9,2.5,1.6,16.0,19.4,0.0,-0.2,0.3,0.1,0.019,-7.0,-1.0,-8.1,-0.2
10,Greg Anderson,C,32.0,SAS,82.0,1659.0,11.4,0.531,0.004,0.355,11.0,21.8,16.2,3.2,2.1,3.2,19.4,10.5,0.0,0.7,1.5,2.2,0.064,-3.1,1.4,-1.6,0.2
11,Kenny Anderson,PG,26.0,POR,82.0,3081.0,19.5,0.54,0.322,0.383,3.6,10.2,7.0,31.7,2.8,0.4,12.7,22.2,0.0,8.0,4.4,12.4,0.193,4.3,0.8,5.0,5.5
12,Nick Anderson,SG,29.0,ORL,63.0,2163.0,13.8,0.494,0.559,0.13,3.5,13.2,8.2,14.5,3.0,1.1,10.1,18.2,0.0,1.3,2.9,4.2,0.093,1.2,1.4,2.6,2.5
13,Shandon Anderson,SG,23.0,UTA,65.0,1066.0,10.4,0.534,0.148,0.311,6.5,14.0,10.5,7.1,1.4,0.6,16.8,18.9,0.0,0.1,1.2,1.2,0.056,-2.2,-0.7,-2.9,-0.2
14,Willie Anderson,SG,30.0,MIA,28.0,303.0,12.6,0.57,0.297,0.313,6.0,10.4,8.2,18.2,2.5,1.0,20.7,14.2,0.0,0.4,0.5,0.9,0.142,-1.0,1.7,0.8,0.2
15,Greg Anthony,PG,29.0,VAN,65.0,1863.0,16.6,0.526,0.469,0.351,1.5,10.0,5.7,36.1,3.8,0.2,18.1,17.8,0.0,2.3,1.2,3.5,0.09,1.3,-1.5,-0.3,0.8
16,B.J. Armstrong,PG,29.0,GSW,49.0,1020.0,12.9,0.538,0.275,0.242,0.8,7.8,4.3,20.3,1.3,0.2,12.8,18.1,0.0,1.4,-0.1,1.3,0.061,-0.5,-3.4,-3.9,-0.5
17,Darrell Armstrong,PG,28.0,ORL,67.0,1010.0,14.7,0.525,0.525,0.307,4.0,4.9,4.4,29.7,3.3,0.7,20.2,22.4,0.0,0.7,1.1,1.8,0.085,0.9,-1.7,-0.7,0.3
18,Vincent Askew,SG,30.0,TOT,43.0,838.0,9.7,0.532,0.129,0.473,3.6,10.2,7.0,17.3,1.1,0.6,17.0,14.9,0.0,0.7,0.8,1.5,0.086,-1.4,0.0,-1.4,0.1
19,Vincent Askew,SG,30.0,NJN,1.0,7.0,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022,-6.7,-0.6,-7.3,0.0
20,Vincent Askew,SG,30.0,IND,41.0,822.0,9.9,0.528,0.131,0.47,3.7,10.4,7.1,17.7,1.1,0.6,16.0,14.8,0.0,0.8,0.8,1.6,0.092,-1.2,0.0,-1.1,0.2
21,Vincent Askew,SG,30.0,DEN,1.0,9.0,0.9,0.773,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,50.8,39.1,0.0,-0.1,0.0,-0.1,-0.393,-15.6,-6.6,-22.2,0.0
22,Keith Askins,SF,29.0,MIA,78.0,1773.0,9.1,0.557,0.539,0.182,5.9,12.2,9.1,6.7,1.6,0.8,14.6,10.7,0.0,1.5,2.8,4.3,0.116,-0.8,1.9,1.1,1.4
23,Stacey Augmon,SG,28.0,TOT,60.0,942.0,11.3,0.531,0.0,0.441,6.2,11.4,8.8,9.4,2.4,1.5,19.6,16.2,0.0,0.2,1.3,1.5,0.076,-3.0,1.4,-1.5,0.1
24,Stacey Augmon,SG,28.0,DET,20.0,292.0,9.6,0.473,0.0,0.532,6.1,14.6,10.4,8.5,1.9,2.8,22.1,20.7,0.0,-0.4,0.4,0.0,0.003,-6.1,1.2,-4.8,-0.2
25,Stacey Augmon,SG,28.0,POR,40.0,650.0,12.1,0.564,0.0,0.392,6.2,9.9,8.1,9.8,2.6,0.8,18.1,14.2,0.0,0.6,0.9,1.5,0.109,-1.6,1.5,-0.1,0.3
26,Isaac Austin,C,27.0,MIA,82.0,1881.0,14.2,0.536,0.005,0.354,8.7,21.2,15.1,9.9,1.3,1.8,17.9,22.5,0.0,0.3,3.7,4.0,0.102,-3.2,1.6,-1.6,0.2
28,Vin Baker,PF,25.0,MIL,78.0,3159.0,20.1,0.553,0.043,0.416,10.4,20.7,15.6,12.1,1.4,2.7,14.2,25.3,0.0,4.9,3.4,8.3,0.127,1.4,1.2,2.6,3.7
29,Charles Barkley*,PF,33.0,HOU,53.0,2009.0,23.0,0.581,0.296,0.6,12.9,27.7,20.7,20.6,1.8,0.9,14.7,23.2,0.0,5.7,3.7,9.4,0.224,4.4,2.8,7.1,4.6
30,Dana Barros,PG,29.0,BOS,24.0,708.0,14.0,0.552,0.415,0.17,0.8,7.6,3.9,18.6,1.8,0.6,12.5,18.8,0.0,0.9,0.1,1.0,0.065,0.5,-3.0,-2.5,-0.1
31,Brent Barry,SG,25.0,LAC,59.0,1094.0,15.0,0.526,0.456,0.245,3.1,8.9,5.9,23.1,2.5,1.1,15.3,20.3,0.0,1.2,0.9,2.1,0.09,1.2,-1.1,0.0,0.6
32,Jon Barry,SG,27.0,ATL,58.0,965.0,13.2,0.535,0.504,0.187,3.3,8.8,6.1,19.7,3.2,0.2,18.1,15.9,0.0,0.9,1.5,2.4,0.118,-0.2,0.4,0.2,0.5
33,Benoit Benjamin,C,32.0,TOR,4.0,44.0,8.9,0.472,0.0,0.333,7.8,16.5,12.0,3.7,1.2,0.0,12.7,16.0,0.0,0.0,0.0,0.0,0.033,-5.5,-3.0,-8.4,-0.1
34,Elmer Bennett,PG,26.0,TOT,9.0,75.0,5.8,0.47,0.474,0.526,0.0,6.0,3.1,22.3,2.8,0.0,29.9,20.0,0.0,-0.2,0.0,-0.1,-0.075,-5.7,-2.4,-8.1,-0.1
35,Elmer Bennett,PG,26.0,HOU,4.0,16.0,32.1,0.579,0.5,1.0,0.0,6.9,3.6,39.1,6.5,0.0,0.0,24.6,0.0,0.1,0.0,0.1,0.436,9.0,-0.7,8.3,0.0
36,Elmer Bennett,PG,26.0,DEN,5.0,59.0,-1.3,0.407,0.462,0.308,0.0,5.7,2.9,17.8,1.8,0.0,40.4,18.7,0.0,-0.3,0.0,-0.3,-0.213,-9.7,-2.9,-12.6,-0.2
37,Travis Best,PG,24.0,IND,76.0,2064.0,13.3,0.533,0.25,0.318,2.1,7.4,4.8,26.4,2.6,0.2,17.8,19.3,0.0,1.8,2.3,4.1,0.096,0.6,-0.2,0.4,1.3
38,Mookie Blaylock,PG,29.0,ATL,78.0,3056.0,20.4,0.548,0.521,0.15,4.6,11.4,8.1,27.7,3.8,0.5,13.0,21.9,0.0,7.0,5.6,12.5,0.197,5.3,2.0,7.2,7.1
39,Corie Blount,PF,28.0,LAL,58.0,1009.0,11.9,0.559,0.017,0.464,12.9,18.3,15.6,5.2,1.1,2.0,18.8,11.8,0.0,1.1,1.4,2.5,0.117,-2.0,1.0,-1.0,0.3
40,Muggsy Bogues,PG,32.0,CHH,65.0,1880.0,15.7,0.554,0.325,0.144,1.7,7.2,4.5,38.6,2.4,0.1,18.6,14.5,0.0,3.9,1.1,5.0,0.127,1.3,-2.7,-1.3,0.3
41,Dexter Boney,SG,26.0,PHO,8.0,48.0,10.2,0.422,0.316,0.421,7.3,7.2,7.3,0.0,2.1,1.5,4.3,22.1,0.0,0.0,0.0,0.0,0.013,-4.7,-5.0,-9.7,-0.1
42,Melvin Booker,PG,24.0,TOT,21.0,430.0,8.8,0.536,0.352,0.19,1.9,6.1,4.0,19.1,0.4,0.4,19.2,14.6,0.0,0.3,-0.1,0.1,0.014,-1.8,-3.6,-5.4,-0.4
43,Melvin Booker,PG,24.0,DEN,5.0,21.0,-5.1,0.625,0.5,0.0,0.0,5.4,2.7,22.3,0.0,0.0,63.6,23.4,0.0,-0.2,0.0,-0.2,-0.38,-14.4,-5.3,-19.7,-0.1
44,Melvin Booker,PG,24.0,GSW,16.0,409.0,9.5,0.533,0.347,0.198,2.0,6.1,4.1,18.9,0.4,0.4,15.4,14.1,0.0,0.4,-0.1,0.3,0.034,-1.1,-3.6,-4.7,-0.3
45,Bruce Bowen,SF,25.0,MIA,1.0,1.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.321,-10.6,46.8,36.2,0.0
46,Donnie Boyce,SG,23.0,ATL,22.0,154.0,7.0,0.378,0.254,0.349,5.5,6.1,5.8,14.7,3.6,2.0,18.0,27.2,0.0,-0.5,0.3,-0.3,-0.081,-6.7,0.0,-6.7,-0.2
47,Shawn Bradley,C,24.0,TOT,73.0,2288.0,16.5,0.478,0.009,0.252,10.4,19.8,14.9,4.2,0.9,8.3,11.8,22.1,0.0,0.0,3.0,3.0,0.062,-3.8,2.2,-1.6,0.2
48,Shawn Bradley,C,24.0,NJN,40.0,1228.0,16.3,0.47,0.011,0.268,9.8,19.4,14.3,2.7,1.0,9.8,11.2,19.9,0.0,0.2,1.6,1.8,0.071,-4.2,2.8,-1.4,0.2
49,Shawn Bradley,C,24.0,DAL,33.0,1060.0,16.7,0.486,0.007,0.236,11.1,20.4,15.7,5.9,0.9,6.5,12.4,24.5,0.0,-0.2,1.3,1.2,0.052,-3.4,1.5,-1.9,0.0
50,Mark Bradtke,C,28.0,PHI,36.0,251.0,9.6,0.463,0.0,0.224,11.0,18.7,14.8,4.2,1.0,1.4,12.4,12.2,0.0,0.1,0.1,0.2,0.044,-4.3,-1.8,-6.1,-0.3
51,Terrell Brandon,PG,26.0,CLE,78.0,2868.0,21.5,0.526,0.206,0.226,2.1,11.7,6.8,35.6,2.8,0.9,11.0,28.3,0.0,6.2,4.7,10.8,0.181,3.8,0.8,4.6,4.8
52,Frank Brickowski,PF,37.0,BOS,17.0,255.0,6.9,0.512,0.274,0.192,2.5,13.7,7.7,9.1,1.0,1.2,19.4,16.5,0.0,-0.2,0.1,-0.1,-0.02,-4.5,-2.2,-6.7,-0.3
53,Scott Brooks,PG,31.0,NYK,38.0,251.0,11.0,0.625,0.308,0.385,3.0,5.5,4.3,17.8,4.4,0.0,27.2,11.5,0.0,0.2,0.5,0.7,0.136,-1.4,1.7,0.3,0.1
55,Chucky Brown,SF,28.0,TOT,70.0,757.0,11.3,0.552,0.039,0.455,6.6,17.1,11.9,5.7,0.6,2.2,9.3,12.4,0.0,1.0,0.6,1.6,0.101,-2.2,-0.4,-2.7,-0.1
56,Chucky Brown,SF,28.0,PHO,10.0,83.0,11.6,0.551,0.0,0.423,4.3,18.2,11.3,7.6,0.0,1.8,11.5,18.9,0.0,0.1,0.0,0.1,0.075,-3.7,-2.1,-5.8,-0.1
57,Chucky Brown,SF,28.0,MIL,60.0,674.0,11.3,0.552,0.047,0.461,6.9,17.0,12.0,5.4,0.7,2.2,8.9,11.6,0.0,0.9,0.5,1.5,0.104,-2.0,-0.2,-2.3,0.0
58,Dee Brown,PG,28.0,BOS,21.0,522.0,11.3,0.455,0.392,0.133,1.6,9.6,5.3,19.6,3.0,1.0,12.0,16.4,0.0,0.1,0.3,0.3,0.03,-1.5,-1.0,-2.5,-0.1
59,Marcus Brown,PG,22.0,POR,21.0,184.0,12.9,0.523,0.457,0.271,2.7,6.9,4.8,18.0,2.3,0.8,14.2,22.4,0.0,0.2,0.2,0.4,0.105,-0.1,-1.8,-1.9,0.0
60,Mike Brown,C,33.0,PHO,6.0,83.0,11.1,0.488,0.0,0.833,12.8,22.4,17.6,8.2,0.6,0.9,10.9,10.0,0.0,0.1,0.1,0.2,0.107,-2.1,0.1,-2.0,0.0
61,P.J. Brown,PF,27.0,MIA,80.0,2592.0,13.8,0.505,0.003,0.335,11.1,19.4,15.3,5.9,1.8,2.9,13.1,15.7,0.0,2.1,5.4,7.5,0.139,-2.1,3.5,1.4,2.2
62,Randy Brown,PG,28.0,CHI,72.0,1057.0,13.0,0.461,0.066,0.252,3.7,8.1,5.9,18.0,4.1,1.2,13.6,18.1,0.0,0.4,2.0,2.4,0.107,-2.1,1.9,-0.2,0.5
63,Kobe Bryant,SG,18.0,LAL,71.0,1103.0,14.4,0.544,0.322,0.393,4.9,8.7,6.8,13.8,2.3,1.6,18.5,24.7,0.0,0.5,1.3,1.8,0.079,-0.9,-0.8,-1.7,0.1
64,Mark Bryant,PF,31.0,PHO,41.0,1018.0,13.3,0.589,0.0,0.393,7.7,16.5,12.2,7.2,1.1,0.4,12.5,16.3,0.0,1.6,0.7,2.3,0.109,-0.6,-0.5,-1.1,0.2
65,Jud Buechler,SF,28.0,CHI,76.0,703.0,9.8,0.423,0.342,0.089,7.3,12.8,10.1,11.4,1.7,2.2,14.1,12.1,0.0,0.1,1.1,1.2,0.082,-2.5,1.6,-0.9,0.2
66,Matt Bullard,PF,29.0,HOU,71.0,1025.0,10.3,0.535,0.644,0.12,1.5,11.2,6.6,10.0,1.1,1.3,11.3,15.0,0.0,0.7,1.0,1.7,0.08,-1.3,-0.7,-2.0,0.0
