b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Fri, Nov 1, 1996",/boxscores/199611010BOS.html,Chicago Bulls,107,Boston Celtics,98,Box Score,,"18,624",
"Fri, Nov 1, 1996",/boxscores/199611010DEN.html,Dallas Mavericks,92,Denver Nuggets,91,Box Score,,"16,104",
"Fri, Nov 1, 1996",/boxscores/199611010DET.html,Indiana Pacers,89,Detroit Pistons,95,Box Score,,"21,454",
"Fri, Nov 1, 1996",/boxscores/199611010GSW.html,Los Angeles Clippers,97,Golden State Warriors,85,Box Score,,"15,593",
"Fri, Nov 1, 1996",/boxscores/199611010HOU.html,Sacramento Kings,85,Houston Rockets,96,Box Score,,"16,285",
"Fri, Nov 1, 1996",/boxscores/199611010LAL.html,Phoenix Suns,82,Los Angeles Lakers,96,Box Score,,"17,505",
"Fri, Nov 1, 1996",/boxscores/199611010MIA.html,Atlanta Hawks,81,Miami Heat,94,Box Score,,"15,113",
"Fri, Nov 1, 1996",/boxscores/199611010MIN.html,San Antonio Spurs,78,Minnesota Timberwolves,82,Box Score,,"18,109",
"Fri, Nov 1, 1996",/boxscores/199611010NJN.html,Cleveland Cavaliers,90,New Jersey Nets,77,Box Score,,"18,316",
"Fri, Nov 1, 1996",/boxscores/199611010ORL.html,Washington Bullets,96,Orlando Magic,92,Box Score,,"17,248",
"Fri, Nov 1, 1996",/boxscores/199611010PHI.html,Milwaukee Bucks,111,Philadelphia 76ers,103,Box Score,,"20,444",
"Fri, Nov 1, 1996",/boxscores/199611010TOR.html,New York Knicks,107,Toronto Raptors,99,Box Score,,"28,457",
"Fri, Nov 1, 1996",/boxscores/199611010UTA.html,Seattle SuperSonics,91,Utah Jazz,99,Box Score,,"19,911",
"Fri, Nov 1, 1996",/boxscores/199611010VAN.html,Portland Trail Blazers,114,Vancouver Grizzlies,85,Box Score,,"19,193",
"Sat, Nov 2, 1996",/boxscores/199611020ATL.html,Detroit Pistons,90,Atlanta Hawks,78,Box Score,,"16,378",
"Sat, Nov 2, 1996",/boxscores/199611020CHH.html,Toronto Raptors,98,Charlotte Hornets,109,Box Score,,"24,042",
"Sat, Nov 2, 1996",/boxscores/199611020CHI.html,Philadelphia 76ers,86,Chicago Bulls,115,Box Score,,"24,040",
"Sat, Nov 2, 1996",/boxscores/199611020DAL.html,Sacramento Kings,107,Dallas Mavericks,94,Box Score,,"18,042",
"Sat, Nov 2, 1996",/boxscores/199611020IND.html,Miami Heat,97,Indiana Pacers,95,Box Score,,"15,948",
"Sat, Nov 2, 1996",/boxscores/199611020LAC.html,Utah Jazz,95,Los Angeles Clippers,90,Box Score,,"13,041",
"Sat, Nov 2, 1996",/boxscores/199611020MIL.html,Boston Celtics,102,Milwaukee Bucks,124,Box Score,,"17,275",
"Sat, Nov 2, 1996",/boxscores/199611020PHO.html,Houston Rockets,110,Phoenix Suns,95,Box Score,,"19,023",
"Sat, Nov 2, 1996",/boxscores/199611020SEA.html,Portland Trail Blazers,93,Seattle SuperSonics,104,Box Score,,"17,072",
"Sat, Nov 2, 1996",/boxscores/199611020WSB.html,Cleveland Cavaliers,98,Washington Bullets,96,Box Score,OT,"18,756",
