,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zaid Abdul-Aziz,C,28.0,HOU,65.0,0.0,22.3,3.6,8.3,0.437,0.0,0.0,0.0,3.6,8.3,0.437,0.437,2.4,3.1,0.783,2.4,5.1,7.5,1.3,0.6,1.1,0.0,2.0,9.7
1,Kareem Abdul-Jabbar*,C,27.0,MIL,65.0,0.0,42.3,12.5,24.4,0.513,0.0,0.0,0.0,12.5,24.4,0.513,0.513,5.0,6.6,0.763,3.0,11.0,14.0,4.1,1.0,3.3,0.0,3.2,30.0
2,Don Adams,SF,27.0,DET,51.0,0.0,27.0,2.5,6.2,0.403,0.0,0.0,0.0,2.5,6.2,0.403,0.403,0.9,1.5,0.577,1.2,3.5,4.8,1.5,1.4,0.4,0.0,3.5,5.9
3,Rick Adelman,PG,28.0,TOT,58.0,0.0,18.5,2.1,5.0,0.423,0.0,0.0,0.0,2.1,5.0,0.423,0.423,1.3,1.8,0.709,0.4,1.2,1.6,1.9,1.2,0.1,0.0,1.7,5.5
4,Rick Adelman,PG,28.0,CHI,12.0,0.0,28.3,3.6,8.7,0.413,0.0,0.0,0.0,3.6,8.7,0.413,0.413,2.3,3.3,0.718,0.5,1.7,2.2,2.9,1.3,0.1,0.0,2.6,9.5
5,Rick Adelman,PG,28.0,NOJ,28.0,0.0,21.9,2.4,5.7,0.421,0.0,0.0,0.0,2.4,5.7,0.421,0.421,1.5,2.1,0.695,0.5,1.5,2.0,2.5,1.7,0.2,0.0,2.1,6.3
6,Rick Adelman,PG,28.0,KCO,18.0,0.0,6.7,0.7,1.6,0.464,0.0,0.0,0.0,0.7,1.6,0.464,0.464,0.2,0.3,0.8,0.3,0.4,0.8,0.4,0.4,0.1,0.0,0.7,1.7
7,Lucius Allen,PG,27.0,TOT,66.0,0.0,35.7,7.7,17.7,0.437,0.0,0.0,0.0,7.7,17.7,0.437,0.437,3.6,4.6,0.778,1.4,2.8,4.2,5.6,2.1,0.4,0.0,3.3,19.1
8,Lucius Allen,PG,27.0,MIL,10.0,0.0,34.2,6.8,16.4,0.415,0.0,0.0,0.0,6.8,16.4,0.415,0.415,3.1,3.7,0.838,0.9,2.2,3.1,5.3,1.4,0.1,0.0,2.3,16.7
9,Lucius Allen,PG,27.0,LAL,56.0,0.0,35.9,7.9,18.0,0.44,0.0,0.0,0.0,7.9,18.0,0.44,0.44,3.7,4.8,0.77,1.4,3.0,4.4,5.7,2.2,0.5,0.0,3.5,19.5
10,Dan Anderson,SG,24.0,POR,43.0,0.0,10.5,1.1,2.4,0.448,0.0,0.0,0.0,1.1,2.4,0.448,0.448,0.6,0.7,0.867,0.2,0.5,0.7,1.9,0.4,0.0,0.0,1.0,2.8
11,Tiny Archibald*,PG,26.0,KCO,82.0,0.0,39.6,9.3,20.3,0.456,0.0,0.0,0.0,9.3,20.3,0.456,0.456,8.0,9.1,0.872,0.6,2.1,2.7,6.8,1.5,0.1,0.0,2.3,26.5
12,Jim Ard,C,26.0,BOS,59.0,0.0,12.2,1.5,4.5,0.335,0.0,0.0,0.0,1.5,4.5,0.335,0.335,0.8,1.1,0.738,1.0,2.4,3.4,0.7,0.2,0.5,0.0,1.6,3.8
13,Dennis Awtrey,C,26.0,PHO,82.0,0.0,34.6,4.1,8.8,0.47,0.0,0.0,0.0,4.1,8.8,0.47,0.47,1.6,2.4,0.677,3.0,5.6,8.6,4.2,0.7,0.6,0.0,2.8,9.9
14,Gus Bailey,SG,23.0,HOU,47.0,0.0,9.5,1.1,2.7,0.405,0.0,0.0,0.0,1.1,2.7,0.405,0.405,0.4,0.9,0.488,0.5,1.3,1.7,1.3,0.4,0.3,0.0,1.1,2.6
