,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
11,11.0,NOJ,James Hardy,San Francisco,4.0,249.0,5379.0,1410.0,1312.0,315.0,0.481,0.333,0.7,21.6,5.7,5.3,1.3,6.3,0.056,-0.9,1.5
12,12.0,MIL,George Johnson,St. John's,8.0,464.0,9878.0,4214.0,2610.0,817.0,0.463,0.189,0.779,21.3,9.1,5.6,1.8,14.1,0.068,-0.6,3.4
13,13.0,NJN,Winford Boynes,San Francisco,3.0,177.0,3035.0,1478.0,363.0,207.0,0.435,0.0,0.783,17.1,8.4,2.1,1.2,0.9,0.014,-4.9,-2.2
14,14.0,WSB,Roger Phegley,Bradley,6.0,345.0,5803.0,3011.0,702.0,486.0,0.47,0.253,0.834,16.8,8.7,2.0,1.4,8.5,0.071,-2.4,-0.6
15,15.0,CLE,Mike Mitchell,Auburn,10.0,759.0,24537.0,15016.0,4246.0,1010.0,0.493,0.216,0.779,32.3,19.8,5.6,1.3,50.2,0.098,-1.9,0.4
16,16.0,ATL,Jack Givens,Kentucky,2.0,156.0,2601.0,1040.0,456.0,142.0,0.401,0.0,0.791,16.7,6.7,2.9,0.9,4.3,0.079,-1.5,0.3
17,17.0,DEN,Rod Griffin,Wake Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18.0,WSB,Dave Corzine,DePaul,13.0,891.0,20772.0,7615.0,5262.0,1477.0,0.484,0.189,0.747,23.3,8.5,5.9,1.7,37.3,0.086,-0.2,9.3
19,19.0,PHO,Marty Byrnes,Syracuse,4.0,263.0,4254.0,1495.0,586.0,409.0,0.463,0.326,0.736,16.2,5.7,2.2,1.6,4.2,0.048,-3.0,-1.1
20,20.0,SAS,Frankie Sanders,Southern University and A&M College,2.0,69.0,665.0,352.0,131.0,69.0,0.43,0.0,0.822,9.6,5.1,1.9,1.0,0.5,0.038,-3.5,-0.3
21,21.0,DEN,Mike Evans,Kansas State,9.0,591.0,9858.0,4531.0,808.0,1514.0,0.452,0.307,0.807,16.7,7.7,1.4,2.6,9.3,0.045,-3.5,-3.7
22,22.0,GSW,Raymond Townsend,UCLA,3.0,154.0,2025.0,745.0,157.0,217.0,0.411,0.171,0.703,13.1,4.8,1.0,1.4,1.0,0.023,-4.6,-1.3
25,23.0,DET,Terry Tyler,Detroit Mercy,11.0,871.0,21740.0,8868.0,4675.0,1039.0,0.484,0.122,0.703,25.0,10.2,5.4,1.2,40.8,0.09,0.1,11.4
26,24.0,POR,Keith Herron,Villanova,3.0,124.0,2620.0,1219.0,242.0,174.0,0.438,0.167,0.858,21.1,9.8,2.0,1.4,3.2,0.058,-2.8,-0.6
27,25.0,ATL,Rick Wilson,Louisville,2.0,66.0,648.0,194.0,79.0,83.0,0.393,0.0,0.56,9.8,2.9,1.2,1.3,0.2,0.013,-3.5,-0.2
28,26.0,LAL,Ron Carter,Virginia Military Institute,2.0,59.0,449.0,176.0,64.0,34.0,0.429,0.0,0.623,7.6,3.0,1.1,0.6,-0.2,-0.017,-5.9,-0.4
29,27.0,IND,Wayne Radford,Indiana,1.0,52.0,649.0,202.0,68.0,57.0,0.474,0.0,0.8,12.5,3.9,1.3,1.1,0.7,0.049,-2.9,-0.2
30,28.0,HOU,Buster Matheney,Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,29.0,DET,John Long,Detroit Mercy,14.0,893.0,22680.0,12131.0,2492.0,1738.0,0.467,0.322,0.862,25.4,13.6,2.8,1.9,32.0,0.068,-1.8,1.2
32,30.0,BOS,Jeff Judkins,Utah,5.0,272.0,3421.0,1482.0,427.0,282.0,0.478,0.315,0.812,12.6,5.4,1.6,1.0,6.3,0.088,-1.9,0.1
33,31.0,CHI,Marvin Johnson,New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,32.0,NYK,John Rudd,McNeese State University,1.0,58.0,723.0,184.0,167.0,35.0,0.444,0.0,0.71,12.5,3.2,2.9,0.6,0.6,0.04,-3.4,-0.3
35,33.0,CLE,Harry Davis,Florida State,2.0,44.0,424.0,175.0,72.0,16.0,0.436,0.0,0.689,9.6,4.0,1.6,0.4,0.3,0.033,-5.4,-0.4
36,34.0,NYK,Greg Bunch,"California State University, Fullerton",1.0,12.0,97.0,28.0,17.0,4.0,0.346,0.0,0.833,8.1,2.3,1.4,0.3,0.1,0.046,-4.0,0.0
37,35.0,NOJ,Tommie Green,Southern University and A&M College,1.0,59.0,809.0,232.0,68.0,140.0,0.388,0.0,0.762,13.7,3.9,1.2,2.4,-0.3,-0.017,-5.2,-0.7
38,36.0,PHI,Maurice Cheeks,West Texas A&M University,15.0,1101.0,34845.0,12195.0,3088.0,7392.0,0.523,0.255,0.793,31.6,11.1,2.8,6.7,103.5,0.143,1.9,33.9
39,37.0,WSB,Terry Sykes,Grambling State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,38.0,LAL,Lew Massey,UNC Charlotte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,39.0,SEA,James Lee,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,40.0,GSW,Wayne Cooper,University of New Orleans,14.0,984.0,20274.0,7777.0,6095.0,852.0,0.457,0.146,0.736,20.6,7.9,6.2,0.9,36.9,0.087,-1.7,1.4
43,41.0,SDC,Jerome Whitehead,Marquette,11.0,679.0,11828.0,4423.0,3268.0,374.0,0.497,0.0,0.718,17.4,6.5,4.8,0.6,16.4,0.067,-3.5,-4.4
44,42.0,SEA,Kevin McDonald,University of Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,43.0,PHI,Glenn Hagan,St. Bonaventure,1.0,4.0,25.0,7.0,4.0,8.0,0.429,0.0,1.0,6.3,1.8,1.0,2.0,0.1,0.201,3.7,0.0
46,44.0,POR,Clemon Johnson,Florida A&M,10.0,761.0,13310.0,4102.0,3508.0,744.0,0.492,0.0,0.621,17.5,5.4,4.6,1.0,25.5,0.092,-0.4,5.4
49,45.0,NJN,Mike Phillips,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,46.0,DEN,Hollis Copeland,Rutgers University,2.0,93.0,1260.0,464.0,161.0,89.0,0.488,0.0,0.739,13.5,5.0,1.7,1.0,1.3,0.05,-2.5,-0.1
51,47.0,HOU,Billy Ray Bates,Kentucky State University,4.0,187.0,3328.0,2197.0,313.0,352.0,0.474,0.303,0.796,17.8,11.7,1.7,1.9,6.9,0.099,-1.8,0.2
52,48.0,SDC,Mike Santos,Utah State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,49.0,KCK,Jeff Cook,Idaho State University,8.0,518.0,9697.0,2734.0,2334.0,707.0,0.462,0.056,0.716,18.7,5.3,4.5,1.4,17.7,0.088,-0.3,4.2
54,50.0,BOS,Dana Skinner,Merrimack College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,51.0,SDC,Ricky Gallon,Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,52.0,KCK,Mike Russell,Texas Tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,53.0,CHI,Randy Ayers,Miami University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,54.0,ATL,Steve Grant,Manhattan College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,55.0,NYK,Marc Iavaroni,Virginia,7.0,531.0,8371.0,2328.0,1725.0,514.0,0.459,0.0,0.71,15.8,4.4,3.2,1.0,8.0,0.046,-2.3,-0.6
60,56.0,GSW,Steve Neff,Southern Nazarene University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,57.0,CLE,Ken Higgs,LSU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,58.0,WSB,Rick Apke,Creighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,59.0,MIL,Pat Cummings,Cincinnati,12.0,683.0,14516.0,6529.0,3825.0,807.0,0.497,0.0,0.737,21.3,9.6,5.6,1.2,22.6,0.075,-2.3,-1.0
64,60.0,LAL,Michael Cooper,New Mexico,12.0,873.0,23635.0,7729.0,2769.0,3666.0,0.469,0.34,0.833,27.1,8.9,3.2,4.2,52.5,0.107,1.0,18.2
65,61.0,SEA,Dave Baxter,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,62.0,NJN,Dave Batton,Notre Dame,2.0,58.0,589.0,188.0,123.0,32.0,0.448,0.0,0.471,10.2,3.2,2.1,0.6,0.7,0.055,-3.0,-0.2
67,63.0,PHO,Joel Kramer,San Diego State,5.0,328.0,4184.0,1257.0,916.0,343.0,0.479,0.0,0.737,12.8,3.8,2.8,1.0,9.1,0.105,-0.9,1.2
68,64.0,SAS,Gerald Henderson,Virginia Commonwealth,13.0,871.0,18856.0,7773.0,1453.0,3141.0,0.472,0.332,0.776,21.6,8.9,1.7,3.6,32.1,0.082,-1.1,4.3
69,65.0,SDC,Marvin Delph,Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,66.0,POR,Sterling Edmunds,Dartmouth College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,67.0,HOU,Jackie Robinson,UNLV,3.0,22.0,185.0,83.0,27.0,13.0,0.463,0.0,0.7,8.4,3.8,1.2,0.6,0.3,0.089,-3.3,-0.1
74,68.0,SDC,Jim Boylan,Marquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,69.0,HOU,Joel Thompson,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,70.0,KCK,Jeffrey Crompton,UNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,71.0,IND,Ricky Lee,Oregon State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,72.0,BOS,Dave Nelson,Bloomfield College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,73.0,SDC,Larry Harris,Pitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,74.0,NOJ,Mel Davis,University of North Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,75.0,NOJ,Jeff Covington,Youngstown State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,76.0,SDC,Leroy McDonald,Wake Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,77.0,GSW,Derrick Jackson,Georgetown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,78.0,CLE,Stan Rome,Clemson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,79.0,NYK,Erving Giddings,Dayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,80.0,MIL,Otis Howard,Austin Peay State University,1.0,14.0,113.0,59.0,41.0,5.0,0.429,0.0,0.478,8.1,4.2,2.9,0.4,0.2,0.064,-5.5,-0.1
87,81.0,WSB,Lawrence Boston,Maryland,1.0,13.0,125.0,56.0,39.0,2.0,0.462,0.0,0.615,9.6,4.3,3.0,0.2,0.2,0.075,-4.7,-0.1
88,82.0,LAL,Harold Robertson,Lincoln University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,83.0,SEA,Billy Lewis,Illinois State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,84.0,NJN,Walter Jordan,Purdue,1.0,30.0,207.0,68.0,42.0,11.0,0.387,0.0,0.588,6.9,2.3,1.4,0.4,-0.1,-0.021,-4.5,-0.1
91,85.0,PHO,Bob Miller,Cincinnati,1.0,2.0,8.0,4.0,5.0,1.0,0.667,0.0,0.0,4.0,2.0,2.5,0.5,0.1,0.36,11.0,0.0
92,86.0,SAS,Rich Adams,Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,87.0,PHI,Brett Vroman,UNLV,1.0,11.0,93.0,34.0,25.0,9.0,0.37,0.0,0.737,8.5,3.1,2.3,0.8,0.1,0.048,-2.4,0.0
94,88.0,PHO,Wayne Smith,"University of California, Irvine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,89.0,NJN,Cecile Rose,Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,90.0,SDC,David Thompson,Florida State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,91.0,HOU,Gary Goodner,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,92.0,IND,James Sparrow,North Carolina A&T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,93.0,KCK,Derick Clairborne,UMass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,94.0,BOS,Greg Tynes,Seton Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,95.0,DET,Dave Caligaris,Northeastern University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,96.0,NOJ,Duck Williams,Notre Dame,1.0,77.0,1794.0,506.0,106.0,183.0,0.447,0.0,0.7,23.3,6.6,1.4,2.4,-0.3,-0.009,-4.4,-1.1
105,97.0,CHI,Ron Anthony,Jacksonville University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,98.0,ATL,Chris Potter,Holy Cross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,99.0,CLE,Ken Koenigs,Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,100.0,NYK,Greg Green,Southern University and A&M College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,101.0,GSW,Bubba Wilson,Western Carolina University,1.0,16.0,143.0,17.0,16.0,12.0,0.28,0.0,0.5,8.9,1.1,1.0,0.8,-0.2,-0.064,-7.5,-0.2
110,102.0,WSB,Roger Dickens,Towson University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,103.0,MIL,Russ Coleman,University of the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,104.0,LAL,Carlos Terry,Winston-Salem State University,3.0,94.0,1078.0,285.0,227.0,124.0,0.434,0.0,0.672,11.5,3.0,2.4,1.3,1.5,0.066,0.4,0.6
113,105.0,SEA,Ralph Drollinger,UCLA,1.0,6.0,67.0,15.0,19.0,14.0,0.5,0.0,0.25,11.2,2.5,3.2,2.3,-0.2,-0.117,-6.4,-0.1
114,106.0,DEN,Michael Edwards,University of Texas-Pan American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,107.0,PHO,Andre Wakefield,Loyola Chicago,2.0,81.0,633.0,187.0,80.0,73.0,0.354,0.0,0.708,7.8,2.3,1.0,0.9,-1.1,-0.08,-7.9,-0.9
116,108.0,SAS,Eugene Parker,Purdue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,109.0,PHI,Mark Haymore,UMass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,110.0,POR,Clay Johnson,Missouri,3.0,80.0,688.0,224.0,93.0,45.0,0.41,0.333,0.724,8.6,2.8,1.2,0.6,0.7,0.046,-3.2,-0.2
121,111.0,NJN,Golie Augustus,South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,112.0,SDC,Bob Miscevicious,Providence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,113.0,HOU,Eddie Joe Chavez,Santa Clara University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,114.0,KCK,Jim Krivacs,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,115.0,IND,Sherman Dillard,James Madison University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,116.0,BOS,Dave Winey,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,117.0,DET,Audie Matthews,Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,118.0,NOJ,John Douglas,Kansas,2.0,67.0,1043.0,452.0,91.0,147.0,0.461,0.311,0.663,15.6,6.7,1.4,2.2,0.5,0.022,-3.4,-0.4
129,119.0,CHI,John Shoemaker,Miami University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,120.0,ATL,Gerald Glover,Howard University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,121.0,NYK,Ed Warren,Briar Cliff University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,122.0,GSW,Buzz Hartnett,University of San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,123.0,CLE,Ron Bell,Virginia Tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,124.0,MIL,Dave Kyle,Cleveland State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,125.0,WSB,Archie Aldridge,Miami University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,126.0,LAL,Kim Stewart,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,127.0,DEN,Robert Heard,Columbus State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,128.0,PHO,Charles Thompson,Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,129.0,SAS,Harry Morgan,Indiana State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,130.0,PHI,Osborne Lockhart,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,131.0,POR,Tim Evans,University of Puget Sound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,132.0,NJN,Doug Jemison,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,133.0,SDC,Stan Pietkiewicz,Auburn,3.0,96.0,1070.0,376.0,93.0,174.0,0.458,0.333,0.806,11.1,3.9,1.0,1.8,1.5,0.066,-2.8,-0.2
146,134.0,HOU,Stan Stewart,Loyola Marymount University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,135.0,IND,Ollie Matson,Pepperdine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,136.0,KCK,Charles McMilliam,University of North Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,137.0,BOS,Steve Balkun,Fairfield University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,138.0,DET,Herb Entzminger,Johnson C. Smith University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,139.0,NOJ,Willie Howard,New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,140.0,CHI,Jarvis Reynolds,State University of West Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,141.0,ATL,Jim DeWeese,Gonzaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,142.0,GSW,Rick Bernard,Saint Mary's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,143.0,CLE,Tony Smith,UNLV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,144.0,NYK,Gary Pember,Nasson College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,145.0,WSB,Ed Hopkins,Georgetown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,146.0,MIL,Kim Anderson,Missouri,1.0,21.0,224.0,63.0,45.0,15.0,0.312,0.0,0.536,10.7,3.0,2.1,0.7,-0.4,-0.078,-8.3,-0.4
159,147.0,LAL,Larry Paige,Colorado State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
