,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Mahmoud Abdul-Rauf,PG,27.0,SAC,75.0,51.0,2131.0,6.9,15.6,0.445,1.6,4.2,0.382,5.4,11.5,0.468,1.9,2.3,0.846,0.3,1.8,2.1,3.2,0.9,0.1,2.0,2.9,17.4
1,Shareef Abdur-Rahim,PF,20.0,VAN,80.0,71.0,2802.0,7.1,15.6,0.453,0.1,0.3,0.259,7.0,15.3,0.457,5.0,6.7,0.746,2.8,4.4,7.1,2.2,1.0,1.0,2.9,2.6,19.2
2,Rafael Addison,SF,32.0,CHH,41.0,3.0,355.0,5.0,12.4,0.402,0.8,2.0,0.4,4.2,10.3,0.402,2.2,2.8,0.786,1.9,2.6,4.6,3.4,0.8,0.3,1.7,5.3,13.0
3,Cory Alexander,PG,23.0,SAS,80.0,6.0,1454.0,4.8,12.1,0.396,2.3,6.2,0.373,2.5,5.9,0.42,2.4,3.2,0.736,0.7,2.3,3.0,6.3,2.0,0.4,3.6,3.7,14.3
4,Jerome Allen,SG,24.0,TOT,76.0,1.0,943.0,3.0,8.4,0.353,1.1,3.6,0.323,1.8,4.9,0.375,1.6,2.7,0.583,1.0,2.8,3.7,5.8,1.2,0.2,2.6,3.2,8.7
5,Jerome Allen,SG,24.0,IND,51.0,1.0,692.0,3.0,7.6,0.388,1.2,3.1,0.39,1.8,4.6,0.386,1.4,2.4,0.574,0.7,2.7,3.4,5.7,1.4,0.0,2.9,3.5,8.5
6,Jerome Allen,SG,24.0,DEN,25.0,0.0,251.0,3.0,10.6,0.284,1.0,4.9,0.206,2.0,5.7,0.35,2.2,3.6,0.6,1.7,3.0,4.7,6.2,0.6,0.6,1.9,2.4,9.2
7,Ray Allen*,SG,21.0,MIL,82.0,81.0,2532.0,5.5,12.9,0.43,1.7,4.2,0.393,3.9,8.7,0.448,2.9,3.5,0.823,1.4,3.3,4.6,3.0,1.1,0.1,2.1,3.1,15.7
8,Derrick Alston,C,24.0,ATL,2.0,0.0,11.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,6.5,0.0,9.8,3.3,13.1,0.0,0.0,0.0,0.0,0.0,0.0
9,Ashraf Amaya,PF,25.0,WSB,31.0,0.0,144.0,3.0,10.0,0.3,0.2,0.2,1.0,2.7,9.7,0.282,3.7,7.0,0.536,4.7,8.2,13.0,0.7,1.7,0.7,2.5,7.2,10.0
10,Greg Anderson,C,32.0,SAS,82.0,48.0,1659.0,2.8,5.7,0.496,0.0,0.0,0.0,2.8,5.7,0.498,1.3,2.0,0.667,3.4,6.3,9.7,0.7,1.4,1.5,1.6,4.9,7.0
11,Kenny Anderson,PG,26.0,POR,82.0,81.0,3081.0,5.7,13.3,0.427,1.5,4.3,0.361,4.1,9.0,0.458,3.9,5.1,0.768,1.1,3.2,4.2,6.8,1.9,0.2,2.3,2.6,16.8
12,Nick Anderson,SG,29.0,ORL,63.0,61.0,2163.0,4.8,12.1,0.397,2.4,6.7,0.353,2.4,5.3,0.453,0.6,1.6,0.404,1.1,4.0,5.1,3.0,2.0,0.5,1.4,2.7,12.6
13,Shandon Anderson,SG,23.0,UTA,65.0,0.0,1066.0,5.0,10.7,0.462,0.8,1.6,0.511,4.2,9.2,0.454,2.3,3.3,0.687,1.8,4.3,6.0,1.7,0.9,0.3,2.5,3.8,13.0
14,Willie Anderson,SG,30.0,MIA,28.0,1.0,303.0,3.4,7.6,0.453,1.0,2.3,0.421,2.5,5.3,0.467,2.0,2.4,0.85,1.8,3.2,5.0,4.0,1.7,0.5,2.3,4.3,9.9
15,Greg Anthony,PG,29.0,VAN,65.0,44.0,1863.0,3.8,9.8,0.393,1.7,4.6,0.37,2.1,5.2,0.413,2.5,3.4,0.73,0.5,3.1,3.6,7.9,2.5,0.1,2.5,2.4,11.9
16,B.J. Armstrong,PG,29.0,GSW,49.0,17.0,1020.0,5.2,11.5,0.453,0.9,3.2,0.278,4.3,8.4,0.519,2.4,2.8,0.861,0.2,2.4,2.6,4.4,0.9,0.1,1.9,2.0,13.7
17,Darrell Armstrong,PG,28.0,ORL,67.0,0.0,1010.0,4.7,12.3,0.383,2.0,6.5,0.304,2.7,5.8,0.47,3.3,3.8,0.868,1.2,1.5,2.7,6.2,2.2,0.3,3.5,4.1,14.6
18,Vincent Askew,SG,30.0,TOT,43.0,0.0,838.0,3.5,8.0,0.435,0.3,1.0,0.292,3.2,7.0,0.457,3.0,3.8,0.795,1.1,3.1,4.2,3.9,0.7,0.3,2.0,5.3,10.3
19,Vincent Askew,SG,30.0,NJN,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0
20,Vincent Askew,SG,30.0,IND,41.0,0.0,822.0,3.5,8.0,0.432,0.3,1.1,0.292,3.2,7.0,0.453,3.0,3.8,0.791,1.1,3.2,4.3,3.9,0.7,0.3,1.8,5.3,10.2
21,Vincent Askew,SG,30.0,DEN,1.0,0.0,9.0,8.0,12.0,0.667,0.0,0.0,0.0,8.0,12.0,0.667,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0
22,Keith Askins,SF,29.0,MIA,78.0,30.0,1773.0,2.8,6.5,0.433,1.4,3.5,0.401,1.4,3.0,0.469,0.8,1.2,0.672,1.7,3.8,5.5,1.5,1.1,0.4,1.2,4.0,7.8
23,Stacey Augmon,SG,28.0,TOT,60.0,10.0,942.0,4.0,8.4,0.477,0.0,0.0,0.0,4.0,8.4,0.477,2.6,3.7,0.711,1.8,3.5,5.3,2.1,1.6,0.6,2.4,3.3,10.7
24,Stacey Augmon,SG,28.0,DET,20.0,3.0,292.0,3.8,9.5,0.403,0.0,0.0,0.0,3.8,9.5,0.403,3.5,5.1,0.683,1.7,4.3,6.0,1.8,1.2,1.2,3.3,3.6,11.1
25,Stacey Augmon,SG,28.0,POR,40.0,7.0,650.0,4.1,7.9,0.517,0.0,0.0,0.0,4.1,7.9,0.517,2.3,3.1,0.732,1.8,3.1,4.9,2.3,1.8,0.4,2.0,3.2,10.5
26,Isaac Austin,C,27.0,MIA,82.0,17.0,1881.0,6.1,12.2,0.502,0.0,0.1,0.0,6.1,12.2,0.505,2.9,4.3,0.664,2.6,6.5,9.1,1.9,0.9,0.8,3.1,4.7,15.2
28,Vin Baker,PF,25.0,MIL,78.0,78.0,3159.0,7.2,14.3,0.505,0.2,0.6,0.278,7.0,13.6,0.515,4.1,5.9,0.687,3.0,6.1,9.2,2.4,0.9,1.3,2.8,3.1,18.7
29,Charles Barkley*,PF,33.0,HOU,53.0,53.0,2009.0,6.0,12.4,0.484,1.0,3.7,0.283,5.0,8.7,0.569,5.2,7.4,0.694,3.8,9.0,12.8,4.4,1.2,0.4,2.7,2.7,18.2
30,Dana Barros,PG,29.0,BOS,24.0,8.0,708.0,5.6,12.9,0.435,2.2,5.3,0.41,3.4,7.5,0.453,1.9,2.2,0.86,0.3,2.2,2.4,4.1,1.3,0.3,2.0,1.7,15.3
31,Brent Barry,SG,25.0,LAC,59.0,0.0,1094.0,5.1,12.5,0.409,1.8,5.7,0.324,3.3,6.8,0.481,2.5,3.1,0.817,1.0,2.6,3.6,5.1,1.7,0.5,2.5,2.9,14.5
32,Jon Barry,SG,27.0,ATL,58.0,8.0,965.0,3.7,9.2,0.407,1.8,4.6,0.387,1.9,4.6,0.426,1.4,1.7,0.804,1.0,2.7,3.7,4.3,2.1,0.1,2.2,2.1,10.6
33,Benoit Benjamin,C,32.0,TOR,4.0,3.0,44.0,4.1,9.8,0.417,0.0,0.0,0.0,4.1,9.8,0.417,2.5,3.3,0.75,2.5,4.9,7.4,0.8,0.8,0.0,1.6,4.1,10.6
34,Elmer Bennett,PG,26.0,TOT,9.0,0.0,75.0,2.9,9.1,0.316,1.4,4.3,0.333,1.4,4.8,0.3,3.4,4.8,0.7,0.0,1.9,1.9,5.3,1.9,0.0,4.8,3.4,10.6
35,Elmer Bennett,PG,26.0,HOU,4.0,0.0,16.0,4.5,13.5,0.333,2.3,6.8,0.333,2.3,6.8,0.333,11.3,13.5,0.833,0.0,2.3,2.3,9.0,4.5,0.0,0.0,2.3,22.5
36,Elmer Bennett,PG,26.0,DEN,5.0,0.0,59.0,2.4,7.9,0.308,1.2,3.7,0.333,1.2,4.3,0.286,1.2,2.4,0.5,0.0,1.8,1.8,4.3,1.2,0.0,6.1,3.7,7.3
37,Travis Best,PG,24.0,IND,76.0,46.0,2064.0,4.8,10.8,0.442,1.0,2.7,0.368,3.8,8.1,0.467,2.6,3.4,0.756,0.6,2.3,2.9,5.5,1.7,0.1,2.7,3.9,13.2
38,Mookie Blaylock,PG,29.0,ATL,78.0,78.0,3056.0,5.9,13.7,0.432,2.6,7.1,0.366,3.3,6.5,0.505,1.5,2.0,0.753,1.3,3.5,4.9,5.5,2.5,0.2,2.2,1.7,16.0
39,Corie Blount,PF,28.0,LAL,58.0,18.0,1009.0,3.3,6.4,0.514,0.0,0.1,0.333,3.2,6.3,0.517,2.0,3.0,0.675,4.0,5.8,9.8,1.2,0.8,0.9,1.8,4.3,8.6
40,Muggsy Bogues,PG,32.0,CHH,65.0,65.0,1880.0,3.9,8.5,0.46,1.1,2.8,0.417,2.8,5.7,0.482,1.0,1.2,0.844,0.5,2.2,2.7,9.0,1.6,0.0,2.1,2.2,10.0
41,Dexter Boney,SG,26.0,PHO,8.0,0.0,48.0,4.5,14.2,0.316,0.7,4.5,0.167,3.7,9.7,0.385,4.5,6.0,0.75,2.3,2.3,4.5,0.0,1.5,0.7,0.7,2.3,14.2
42,Melvin Booker,PG,24.0,TOT,21.0,4.0,430.0,3.9,8.8,0.438,1.0,3.1,0.324,2.8,5.7,0.5,1.5,1.7,0.9,0.6,1.8,2.4,4.4,0.3,0.2,2.3,2.3,10.2
43,Melvin Booker,PG,24.0,DEN,5.0,0.0,21.0,3.4,6.9,0.5,1.7,3.4,0.5,1.7,3.4,0.5,0.0,0.0,0.0,0.0,1.7,1.7,5.1,0.0,0.0,12.0,0.0,8.6
44,Melvin Booker,PG,24.0,GSW,16.0,4.0,409.0,3.9,8.9,0.436,1.0,3.1,0.314,2.9,5.8,0.5,1.6,1.8,0.9,0.6,1.8,2.5,4.4,0.3,0.2,1.8,2.5,10.3
45,Bruce Bowen,SF,25.0,MIA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
46,Donnie Boyce,SG,23.0,ATL,22.0,2.0,154.0,4.9,14.7,0.333,0.5,3.7,0.125,4.4,11.0,0.404,2.6,5.1,0.5,1.6,1.9,3.5,3.0,2.3,0.9,3.7,4.0,12.9
47,Shawn Bradley,C,24.0,TOT,73.0,70.0,2288.0,6.4,14.2,0.449,0.0,0.1,0.0,6.4,14.1,0.453,2.3,3.6,0.654,3.5,6.1,9.6,0.8,0.6,3.9,2.1,3.7,15.1
48,Shawn Bradley,C,24.0,NJN,40.0,38.0,1228.0,5.8,13.4,0.436,0.0,0.1,0.0,5.8,13.2,0.441,2.4,3.6,0.664,3.5,6.1,9.5,0.6,0.7,4.7,1.9,3.6,14.0
49,Shawn Bradley,C,24.0,DAL,33.0,32.0,1060.0,7.0,15.2,0.461,0.0,0.1,0.0,7.0,15.1,0.464,2.3,3.6,0.642,3.5,6.2,9.7,1.1,0.6,3.0,2.4,3.9,16.4
50,Mark Bradtke,C,28.0,PHI,36.0,0.0,251.0,3.6,8.3,0.431,0.0,0.0,0.0,3.6,8.3,0.431,1.3,1.9,0.692,3.7,6.0,9.8,1.0,0.7,0.7,1.3,4.9,8.5
51,Terrell Brandon,PG,26.0,CLE,78.0,78.0,2868.0,7.2,16.5,0.438,1.3,3.4,0.373,5.9,13.1,0.455,3.4,3.7,0.902,0.6,3.2,3.8,6.2,1.7,0.4,2.2,2.2,19.1
52,Frank Brickowski,PF,37.0,BOS,17.0,2.0,255.0,4.5,10.3,0.438,1.0,2.8,0.35,3.5,7.5,0.472,1.4,2.0,0.714,0.8,4.0,4.8,2.1,0.7,0.6,2.7,5.9,11.4
53,Scott Brooks,PG,31.0,NYK,38.0,0.0,251.0,2.7,5.6,0.487,0.7,1.7,0.417,2.0,3.9,0.519,2.0,2.2,0.933,0.9,1.7,2.6,4.2,3.0,0.0,2.4,5.0,8.2
55,Chucky Brown,SF,28.0,TOT,70.0,1.0,757.0,3.7,7.3,0.506,0.0,0.3,0.167,3.7,7.0,0.52,2.2,3.3,0.671,1.9,5.1,7.0,1.3,0.4,1.0,0.9,4.8,9.7
