,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Alex Abrines,SG,23.0,OKC,68.0,6.0,1055.0,4.6,11.6,0.393,3.2,8.4,0.381,1.4,3.2,0.426,1.5,1.7,0.898,0.6,2.3,2.9,1.4,1.3,0.3,1.1,3.9,13.9
1,Quincy Acy,PF,26.0,TOT,38.0,1.0,558.0,4.5,11.0,0.412,2.4,5.8,0.411,2.1,5.2,0.413,2.9,3.9,0.75,1.3,6.1,7.4,1.2,0.9,1.0,1.4,4.3,14.3
2,Quincy Acy,PF,26.0,DAL,6.0,0.0,48.0,3.7,12.7,0.294,0.7,5.2,0.143,3.0,7.5,0.4,1.5,2.3,0.667,1.5,4.5,6.0,0.0,0.0,0.0,1.5,6.8,9.7
3,Quincy Acy,PF,26.0,BRK,32.0,1.0,510.0,4.6,10.8,0.425,2.5,5.9,0.434,2.0,4.9,0.414,3.0,4.0,0.754,1.3,6.3,7.6,1.3,1.0,1.1,1.3,4.1,14.8
4,Steven Adams,C,23.0,OKC,80.0,80.0,2389.0,5.6,9.9,0.571,0.0,0.0,0.0,5.6,9.9,0.572,2.4,3.9,0.611,4.2,5.0,9.2,1.3,1.3,1.2,2.2,2.9,13.6
5,Arron Afflalo,SG,31.0,SAC,61.0,45.0,1580.0,4.2,9.6,0.44,1.4,3.4,0.411,2.8,6.1,0.457,1.9,2.1,0.892,0.2,2.6,2.8,1.8,0.5,0.1,1.0,2.4,11.7
6,Alexis Ajinca,C,28.0,NOP,39.0,15.0,584.0,5.5,11.0,0.5,0.0,0.2,0.0,5.5,10.7,0.511,1.8,2.5,0.725,2.8,8.1,10.9,0.7,1.2,1.4,1.9,4.7,12.8
7,Cole Aldrich,C,28.0,MIN,62.0,0.0,531.0,3.1,5.8,0.523,0.0,0.0,0.0,3.1,5.8,0.523,1.0,1.5,0.682,3.5,7.3,10.7,1.7,1.7,1.6,1.2,5.8,7.1
8,LaMarcus Aldridge,PF,31.0,SAS,72.0,72.0,2335.0,7.7,16.2,0.477,0.4,0.9,0.411,7.4,15.3,0.48,3.4,4.2,0.812,2.7,5.4,8.1,2.1,0.7,1.4,1.5,2.4,19.2
9,Lavoy Allen,PF,27.0,IND,61.0,5.0,871.0,3.2,6.9,0.458,0.0,0.0,0.0,3.2,6.9,0.461,1.0,1.4,0.697,4.3,4.7,9.1,2.4,0.7,1.0,1.2,3.2,7.3
10,Tony Allen,SG,35.0,MEM,71.0,66.0,1914.0,5.2,11.2,0.461,0.3,1.0,0.278,4.9,10.2,0.479,1.5,2.4,0.615,3.1,4.2,7.4,1.8,2.2,0.5,1.9,3.3,12.1
11,Al-Farouq Aminu,PF,26.0,POR,61.0,25.0,1773.0,3.7,9.5,0.393,1.4,4.3,0.33,2.3,5.2,0.445,1.9,2.8,0.706,1.6,7.6,9.2,2.0,1.2,0.9,1.9,2.1,10.8
12,Chris Andersen,C,38.0,CLE,12.0,0.0,114.0,2.8,6.9,0.409,0.0,0.9,0.0,2.8,6.0,0.474,3.2,4.4,0.714,2.8,6.9,9.8,1.6,1.6,2.2,1.6,6.3,8.8
13,Alan Anderson,SF,34.0,LAC,30.0,0.0,308.0,3.5,9.4,0.375,1.6,5.1,0.318,1.9,4.2,0.444,1.4,1.9,0.75,0.4,2.5,2.8,1.3,0.4,0.0,0.8,4.1,10.1
14,Justin Anderson,SF,23.0,TOT,75.0,10.0,1228.0,5.5,12.9,0.424,1.7,5.7,0.299,3.8,7.2,0.522,3.0,3.8,0.791,2.0,5.2,7.2,1.9,1.2,0.7,1.9,3.2,15.6
15,Justin Anderson,SF,23.0,DAL,51.0,2.0,710.0,5.6,14.0,0.401,1.9,6.2,0.303,3.8,7.9,0.477,3.5,4.5,0.795,2.0,5.6,7.6,1.6,1.4,0.8,2.0,3.2,16.7
16,Justin Anderson,SF,23.0,PHI,24.0,8.0,518.0,5.2,11.3,0.463,1.5,5.0,0.292,3.8,6.3,0.6,2.2,2.8,0.78,2.1,4.6,6.7,2.4,0.9,0.5,1.8,3.1,14.1
17,Kyle Anderson,SF,23.0,SAS,72.0,14.0,1020.0,3.3,7.4,0.445,0.5,1.4,0.375,2.8,6.0,0.462,1.6,2.0,0.789,1.2,6.2,7.3,3.2,1.8,0.9,1.4,2.2,8.7
18,Ryan Anderson,PF,28.0,HOU,72.0,72.0,2116.0,5.5,13.2,0.418,3.5,8.6,0.403,2.0,4.5,0.446,2.2,2.6,0.86,1.9,3.7,5.6,1.2,0.5,0.2,0.9,2.4,16.7
19,Giannis Antetokounmpo,SF,22.0,MIL,80.0,80.0,2845.0,8.3,15.9,0.521,0.6,2.3,0.272,7.7,13.7,0.563,6.0,7.7,0.77,1.8,7.1,8.9,5.5,1.7,1.9,3.0,3.1,23.2
20,Carmelo Anthony,SF,32.0,NYK,74.0,74.0,2538.0,8.5,19.7,0.433,2.1,6.0,0.359,6.4,13.7,0.466,4.3,5.2,0.833,0.9,5.3,6.2,3.0,0.9,0.5,2.2,2.8,23.5
21,Joel Anthony,C,34.0,SAS,19.0,0.0,122.0,3.0,4.7,0.625,0.0,0.0,0.0,3.0,4.7,0.625,1.5,2.4,0.625,2.4,6.8,9.1,0.9,0.6,1.8,1.2,3.2,7.4
22,Trevor Ariza,SF,31.0,HOU,80.0,80.0,2773.0,4.2,10.4,0.409,2.5,7.2,0.344,1.8,3.2,0.556,1.2,1.6,0.738,0.7,5.2,5.9,2.3,1.9,0.3,0.9,1.7,12.2
23,Darrell Arthur,PF,28.0,DEN,41.0,7.0,639.0,5.4,12.1,0.442,3.0,6.6,0.453,2.4,5.5,0.429,1.1,1.2,0.864,1.4,4.9,6.3,2.4,1.1,1.2,2.0,4.3,14.8
25,Omer Asik,C,30.0,NOP,31.0,19.0,482.0,2.3,4.9,0.477,0.0,0.0,0.0,2.3,4.9,0.477,1.7,2.9,0.59,3.6,8.6,12.2,1.1,0.4,0.7,1.0,3.8,6.3
26,D.J. Augustin,PG,29.0,ORL,78.0,20.0,1538.0,4.6,12.1,0.377,2.2,6.4,0.347,2.3,5.7,0.412,3.1,3.8,0.814,0.4,2.4,2.7,4.9,0.7,0.0,2.1,2.4,14.4
27,Luke Babbitt,SF,27.0,MIA,68.0,55.0,1065.0,3.8,9.5,0.402,2.9,7.1,0.414,0.9,2.4,0.366,0.4,0.5,0.733,0.4,4.4,4.8,1.2,0.7,0.4,0.8,4.0,11.0
28,Ron Baker,SG,23.0,NYK,52.0,13.0,857.0,3.4,9.1,0.378,1.0,3.6,0.267,2.5,5.5,0.45,1.2,1.8,0.651,0.5,3.6,4.1,4.5,1.4,0.3,2.4,3.1,9.0
29,Wade Baldwin,PG,20.0,MEM,33.0,1.0,405.0,3.2,10.2,0.313,0.3,2.0,0.136,2.9,8.3,0.355,2.8,3.3,0.838,1.0,3.1,4.1,5.4,1.6,0.6,3.5,3.6,9.4
