,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,PHO,Deandre Ayton,Arizona,2.0,94.0,2943.0,1590.0,1005.0,175.0,0.572,0.0,0.759,31.3,16.9,10.7,1.9,8.0,0.13,0.4,1.8
2,2.0,SAC,Marvin Bagley,Duke,2.0,75.0,1901.0,1108.0,568.0,72.0,0.497,0.288,0.703,25.3,14.8,7.6,1.0,4.0,0.101,-2.5,-0.2
3,3.0,ATL,Luka Dončić,,2.0,116.0,3761.0,2797.0,983.0,810.0,0.443,0.325,0.737,32.4,24.1,8.5,7.0,12.0,0.153,6.9,8.4
4,4.0,MEM,Jaren Jackson,Michigan State,2.0,110.0,2978.0,1689.0,520.0,137.0,0.485,0.386,0.758,27.1,15.4,4.7,1.2,6.3,0.101,0.5,1.9
5,5.0,DAL,Trae Young,Oklahoma,2.0,131.0,4263.0,3032.0,521.0,1112.0,0.43,0.346,0.841,32.5,23.1,4.0,8.5,8.3,0.094,1.4,3.7
6,6.0,ORL,Mohamed Bamba,Texas,2.0,97.0,1513.0,565.0,482.0,72.0,0.475,0.321,0.621,15.6,5.8,5.0,0.7,3.6,0.116,0.5,1.0
7,7.0,CHI,Wendell Carter,Duke,2.0,81.0,2219.0,888.0,673.0,122.0,0.509,0.2,0.763,27.4,11.0,8.3,1.5,5.0,0.108,-0.4,0.9
8,8.0,CLE,Collin Sexton,Alabama,2.0,136.0,4342.0,2440.0,408.0,389.0,0.443,0.387,0.848,31.9,17.9,3.0,2.9,1.1,0.012,-4.3,-2.5
9,9.0,NYK,Kevin Knox,Kentucky,2.0,129.0,3146.0,1328.0,491.0,133.0,0.369,0.338,0.699,24.4,10.3,3.8,1.0,-1.0,-0.015,-5.4,-2.7
10,10.0,PHI,Mikal Bridges,Villanova,2.0,137.0,3830.0,1128.0,480.0,261.0,0.458,0.338,0.812,28.0,8.2,3.5,1.9,6.1,0.077,0.5,2.4
11,11.0,CHO,Shai Gilgeous-Alexander,Kentucky,2.0,136.0,4092.0,1943.0,563.0,440.0,0.471,0.358,0.805,30.1,14.3,4.1,3.2,8.0,0.094,0.1,2.1
12,12.0,LAC,Miles Bridges,Michigan State,2.0,134.0,3353.0,1301.0,622.0,186.0,0.451,0.334,0.778,25.0,9.7,4.6,1.4,4.5,0.064,-1.4,0.5
13,13.0,LAC,Jerome Robinson,Boston College,2.0,78.0,851.0,248.0,114.0,69.0,0.364,0.303,0.6,10.9,3.2,1.5,0.9,0.0,0.001,-4.6,-0.6
14,14.0,DEN,Michael Porter,Missouri,1.0,39.0,556.0,311.0,171.0,29.0,0.508,0.432,0.795,14.3,8.0,4.4,0.7,1.9,0.165,0.4,0.3
15,15.0,WAS,Troy Brown,Oregon,2.0,102.0,2022.0,759.0,427.0,196.0,0.443,0.328,0.733,19.8,7.4,4.2,1.9,2.6,0.061,-1.9,0.0
