,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,CLE,Austin Carr,Notre Dame,10.0,682.0,19660.0,10473.0,1990.0,1878.0,0.449,0.154,0.804,28.8,15.4,2.9,2.8,32.9,0.08,-1.0,4.0
2,2.0,POR,Sidney Wicks,UCLA,10.0,760.0,25762.0,12803.0,6620.0,2437.0,0.459,0.0,0.685,33.9,16.8,8.7,3.2,42.4,0.079,0.6,12.9
3,3.0,BUF,Elmore Smith,Kentucky State University,8.0,562.0,17879.0,7541.0,5962.0,808.0,0.482,0.0,0.579,31.8,13.4,10.6,1.4,34.7,0.093,0.3,7.0
4,4.0,CIN,Ken Durrett,La Salle,4.0,120.0,1205.0,484.0,233.0,54.0,0.434,0.0,0.637,10.0,4.0,1.9,0.5,0.6,0.025,-5.7,-0.9
5,5.0,ATL,George Trapp,Cal State Long Beach,6.0,379.0,6863.0,3353.0,1466.0,375.0,0.444,0.0,0.752,18.1,8.8,3.9,1.0,8.4,0.059,-3.8,-1.9
6,6.0,SEA,Fred Brown,Iowa,13.0,963.0,24422.0,14018.0,2637.0,3160.0,0.478,0.373,0.858,25.4,14.6,2.7,3.3,63.2,0.124,1.0,16.6
7,7.0,HOU,Cliff Meely,Colorado,5.0,318.0,6329.0,2658.0,1703.0,398.0,0.417,0.0,0.675,19.9,8.4,5.4,1.3,4.6,0.035,-3.7,-1.2
8,8.0,GSW,Darnell Hillman,San Jose State,4.0,287.0,6594.0,2471.0,1881.0,406.0,0.466,0.0,0.592,23.0,8.6,6.6,1.4,9.9,0.072,-0.8,2.1
9,9.0,BAL,Stan Love,Oregon,3.0,227.0,3451.0,1550.0,905.0,172.0,0.44,0.0,0.751,15.2,6.8,4.0,0.8,5.5,0.076,-3.7,-0.5
10,10.0,BOS,Clarence Glover,Western Kentucky,1.0,25.0,119.0,65.0,46.0,4.0,0.455,0.0,0.469,4.8,2.6,1.8,0.2,0.3,0.103,0.0,0.0
11,11.0,DET,Curtis Rowe,UCLA,8.0,590.0,18277.0,6873.0,4264.0,932.0,0.482,0.0,0.701,31.0,11.6,7.2,1.6,34.1,0.09,-1.4,2.0
12,12.0,PHI,Dana Lewis,Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13.0,LAL,Jim Cleamons,Ohio State,9.0,652.0,16994.0,5412.0,1981.0,2531.0,0.46,0.226,0.765,26.1,8.3,3.0,3.9,29.1,0.082,0.1,8.0
14,14.0,PHO,John Roche,South Carolina,3.0,162.0,3450.0,1358.0,178.0,640.0,0.468,0.389,0.819,21.3,8.4,1.1,4.0,5.4,0.075,-3.4,-1.2
15,15.0,CHI,Kenny McIntosh,Eastern Michigan University,4.0,177.0,3700.0,934.0,696.0,173.0,0.361,0.0,0.581,20.9,5.3,3.9,1.0,-1.5,-0.02,-4.5,-1.4
