,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,WAS,John Wall,Kentucky,9.0,573.0,20545.0,10879.0,2483.0,5282.0,0.433,0.324,0.781,35.9,19.0,4.3,9.2,44.3,0.104,2.3,22.1
2,2.0,PHI,Evan Turner,Ohio State,10.0,705.0,18938.0,6824.0,3278.0,2462.0,0.434,0.294,0.782,26.9,9.7,4.6,3.5,20.2,0.051,-2.1,-0.2
3,3.0,NJN,Derrick Favors,Georgia Tech,10.0,667.0,17106.0,7653.0,4895.0,765.0,0.529,0.209,0.663,25.6,11.5,7.3,1.1,52.4,0.147,1.5,15.1
4,4.0,MIN,Wesley Johnson,Syracuse,9.0,609.0,13472.0,4235.0,1924.0,645.0,0.404,0.337,0.741,22.1,7.0,3.2,1.1,10.7,0.038,-1.2,2.9
5,5.0,SAC,DeMarcus Cousins,Kentucky,9.0,565.0,18078.0,12006.0,6131.0,1832.0,0.461,0.332,0.737,32.0,21.2,10.9,3.2,44.1,0.117,2.9,22.5
6,6.0,GSW,Ekpe Udoh,Baylor,7.0,384.0,5694.0,1353.0,1100.0,260.0,0.453,0.0,0.718,14.8,3.5,2.9,0.7,10.4,0.088,0.2,3.2
7,7.0,DET,Greg Monroe,Georgetown,9.0,632.0,17475.0,8326.0,5229.0,1354.0,0.514,0.059,0.704,27.7,13.2,8.3,2.1,49.7,0.136,1.9,17.2
8,8.0,LAC,Al-Farouq Aminu,Wake Forest,10.0,688.0,17264.0,5248.0,4170.0,848.0,0.421,0.335,0.745,25.1,7.6,6.1,1.2,27.5,0.077,-0.1,8.4
9,9.0,UTA,Gordon Hayward,Butler,10.0,625.0,19211.0,9522.0,2708.0,2153.0,0.45,0.366,0.823,30.7,15.2,4.3,3.4,52.1,0.13,1.9,19.0
10,10.0,IND,Paul George,Fresno State,10.0,637.0,21410.0,12718.0,4097.0,2132.0,0.433,0.379,0.847,33.6,20.0,6.4,3.3,68.2,0.153,3.8,31.4
11,11.0,NOH,Cole Aldrich,Kansas,8.0,339.0,3389.0,1050.0,1131.0,183.0,0.527,0.0,0.738,10.0,3.1,3.3,0.5,9.6,0.135,1.0,2.6
12,12.0,MEM,Xavier Henry,Kansas,5.0,185.0,2905.0,1050.0,351.0,120.0,0.406,0.325,0.635,15.7,5.7,1.9,0.6,0.8,0.013,-5.1,-2.3
13,13.0,TOR,Ed Davis,UNC,10.0,665.0,13221.0,4197.0,4427.0,507.0,0.568,0.0,0.583,19.9,6.3,6.7,0.8,41.7,0.152,0.9,9.6
14,14.0,HOU,Patrick Patterson,Kentucky,10.0,667.0,14143.0,4512.0,2690.0,695.0,0.448,0.368,0.752,21.2,6.8,4.0,1.0,30.1,0.102,0.2,7.9
15,15.0,MIL,Larry Sanders,Virginia Commonwealth,6.0,238.0,4635.0,1520.0,1345.0,174.0,0.48,0.0,0.553,19.5,6.4,5.7,0.7,10.3,0.107,0.6,3.0
16,16.0,MIN,Luke Babbitt,Nevada,8.0,381.0,5332.0,1818.0,846.0,224.0,0.408,0.402,0.747,14.0,4.8,2.2,0.6,7.2,0.065,-2.8,-1.0
17,17.0,CHI,Kevin Séraphin,,7.0,423.0,6430.0,2516.0,1462.0,246.0,0.489,0.0,0.715,15.2,5.9,3.5,0.6,5.9,0.044,-3.9,-3.1
18,18.0,OKC,Eric Bledsoe,Kentucky,10.0,616.0,17149.0,8755.0,2448.0,2970.0,0.457,0.336,0.796,27.8,14.2,4.0,4.8,41.6,0.116,2.2,18.1
19,19.0,BOS,Avery Bradley,Texas,10.0,561.0,15868.0,6621.0,1642.0,994.0,0.437,0.365,0.779,28.3,11.8,2.9,1.8,15.8,0.048,-1.9,0.5
20,20.0,SAS,James Anderson,Oklahoma State,5.0,247.0,4320.0,1422.0,560.0,291.0,0.411,0.321,0.755,17.5,5.8,2.3,1.2,3.3,0.037,-2.8,-0.9
21,21.0,OKC,Craig Brackins,Iowa State,2.0,17.0,121.0,30.0,19.0,9.0,0.265,0.214,0.5,7.1,1.8,1.1,0.5,-0.2,-0.089,-9.1,-0.2
22,22.0,POR,Elliot Williams,Memphis,4.0,109.0,1470.0,537.0,161.0,94.0,0.421,0.31,0.669,13.5,4.9,1.5,0.9,0.7,0.024,-5.3,-1.2
23,23.0,MIN,Trevor Booker,Clemson,8.0,532.0,10872.0,3679.0,2932.0,566.0,0.515,0.305,0.636,20.4,6.9,5.5,1.1,26.2,0.116,0.2,6.0
24,24.0,ATL,Damion James,Texas,4.0,39.0,623.0,150.0,131.0,26.0,0.415,0.0,0.667,16.0,3.8,3.4,0.7,0.0,-0.001,-4.3,-0.4
25,25.0,MEM,Dominique Jones,South Florida,3.0,80.0,741.0,246.0,114.0,144.0,0.366,0.095,0.729,9.3,3.1,1.4,1.8,0.3,0.017,-3.6,-0.3
26,26.0,OKC,Quincy Pondexter,Washington,7.0,355.0,5530.0,1609.0,640.0,263.0,0.423,0.356,0.746,15.6,4.5,1.8,0.7,9.7,0.084,-1.2,1.1
27,27.0,NJN,Jordan Crawford,Xavier,6.0,281.0,6843.0,3432.0,703.0,883.0,0.411,0.317,0.826,24.4,12.2,2.5,3.1,6.3,0.044,-2.1,-0.2
28,28.0,MEM,Greivis Vásquez,Maryland,7.0,401.0,9520.0,3591.0,1021.0,1935.0,0.418,0.349,0.817,23.7,9.0,2.5,4.8,12.6,0.064,-1.5,1.1
