b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Wed, Oct 16, 1963",/boxscores/196310160BAL.html,Boston Celtics,109,Baltimore Bullets,95,Box Score,,,
"Wed, Oct 16, 1963",/boxscores/196310160DET.html,Philadelphia 76ers,117,Detroit Pistons,115,Box Score,,,
"Wed, Oct 16, 1963",/boxscores/196310160STL.html,Cincinnati Royals,112,St. Louis Hawks,93,Box Score,,,
"Thu, Oct 17, 1963",/boxscores/196310170CIN.html,Boston Celtics,93,Cincinnati Royals,92,Box Score,,,
"Thu, Oct 17, 1963",/boxscores/196310170NYK.html,Baltimore Bullets,115,New York Knicks,113,Box Score,,,
"Sat, Oct 19, 1963",/boxscores/196310190STL.html,Los Angeles Lakers,108,St. Louis Hawks,117,Box Score,,,
"Sat, Oct 19, 1963",/boxscores/196310190PHI.html,Detroit Pistons,124,Philadelphia 76ers,121,Box Score,,,
"Sat, Oct 19, 1963",/boxscores/196310190CIN.html,New York Knicks,97,Cincinnati Royals,121,Box Score,,,
"Sat, Oct 19, 1963",/boxscores/196310190BAL.html,San Francisco Warriors,103,Baltimore Bullets,102,Box Score,,,
"Tue, Oct 22, 1963",/boxscores/196310220CIN.html,San Francisco Warriors,97,Cincinnati Royals,103,Box Score,,,
"Tue, Oct 22, 1963",/boxscores/196310220NYK.html,Los Angeles Lakers,130,New York Knicks,117,Box Score,,,
"Wed, Oct 23, 1963",/boxscores/196310230STL.html,San Francisco Warriors,99,St. Louis Hawks,95,Box Score,,,
"Wed, Oct 23, 1963",/boxscores/196310230DET.html,Los Angeles Lakers,124,Detroit Pistons,116,Box Score,,,
"Wed, Oct 23, 1963",/boxscores/196310230BAL.html,New York Knicks,106,Baltimore Bullets,115,Box Score,,,
"Fri, Oct 25, 1963",/boxscores/196310250CIN.html,Los Angeles Lakers,122,Cincinnati Royals,109,Box Score,,,
"Fri, Oct 25, 1963",/boxscores/196310250PHI.html,New York Knicks,136,Philadelphia 76ers,112,Box Score,,,
"Sat, Oct 26, 1963",/boxscores/196310260BOS.html,Baltimore Bullets,108,Boston Celtics,123,Box Score,,,
"Sat, Oct 26, 1963",/boxscores/196310260NYK.html,Philadelphia 76ers,101,New York Knicks,109,Box Score,,,
"Sat, Oct 26, 1963",/boxscores/196310260SFW.html,Cincinnati Royals,99,San Francisco Warriors,102,Box Score,,,
"Sat, Oct 26, 1963",/boxscores/196310260STL.html,Detroit Pistons,103,St. Louis Hawks,127,Box Score,,,
"Sun, Oct 27, 1963",/boxscores/196310270BAL.html,St. Louis Hawks,123,Baltimore Bullets,112,Box Score,,,
"Tue, Oct 29, 1963",/boxscores/196310290NYK.html,St. Louis Hawks,109,New York Knicks,103,Box Score,OT,,
"Tue, Oct 29, 1963",/boxscores/196310290SFW.html,Cincinnati Royals,108,San Francisco Warriors,101,Box Score,,,
"Wed, Oct 30, 1963",/boxscores/196310300BAL.html,Philadelphia 76ers,111,Baltimore Bullets,108,Box Score,,,
"Wed, Oct 30, 1963",/boxscores/196310300DET.html,Boston Celtics,108,Detroit Pistons,102,Box Score,,,
"Wed, Oct 30, 1963",/boxscores/196310300LAL.html,Cincinnati Royals,115,Los Angeles Lakers,107,Box Score,,,
"Wed, Oct 30, 1963",/boxscores/196310300STL.html,New York Knicks,104,St. Louis Hawks,121,Box Score,,,
"Fri, Nov 1, 1963",/boxscores/196311010LAL.html,Cincinnati Royals,112,Los Angeles Lakers,122,Box Score,,,
"Fri, Nov 1, 1963",/boxscores/196311010PHI.html,Boston Celtics,119,Philadelphia 76ers,102,Box Score,,,
"Sat, Nov 2, 1963",/boxscores/196311020BOS.html,Detroit Pistons,109,Boston Celtics,117,Box Score,,,
"Sat, Nov 2, 1963",/boxscores/196311020NYK.html,Baltimore Bullets,105,New York Knicks,123,Box Score,,,
"Sat, Nov 2, 1963",/boxscores/196311020SFW.html,Los Angeles Lakers,99,San Francisco Warriors,118,Box Score,,,
"Sat, Nov 2, 1963",/boxscores/196311020STL.html,Philadelphia 76ers,99,St. Louis Hawks,128,Box Score,,,
"Sun, Nov 3, 1963",/boxscores/196311030CIN.html,Philadelphia 76ers,93,Cincinnati Royals,95,Box Score,,,"at Dayton, OH"
"Wed, Nov 6, 1963",/boxscores/196311060LAL.html,New York Knicks,109,Los Angeles Lakers,111,Box Score,,,
"Wed, Nov 6, 1963",/boxscores/196311060DET.html,Philadelphia 76ers,101,Detroit Pistons,119,Box Score,,,
