,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
90,Mike Evans,PG,28.0,DEN,78.0,5.0,1687.0,6.3,14.5,0.431,0.8,2.3,0.36,5.4,12.2,0.444,2.9,3.4,0.847,0.6,3.0,3.6,7.4,1.6,0.1,3.0,4.5,16.2,0.0,102.0,114.0
91,Eric Fernsten,PF,30.0,NYK,32.0,0.0,402.0,3.5,6.3,0.558,0.0,0.0,0.0,3.5,6.3,0.558,3.0,4.1,0.735,3.5,6.9,10.4,1.3,1.9,1.0,2.3,5.9,10.0,0.0,113.0,102.0
92,Sleepy Floyd,PG,23.0,GSW,77.0,73.0,2555.0,8.8,19.0,0.463,0.1,0.8,0.178,8.7,18.2,0.476,5.7,7.0,0.816,1.6,3.3,4.9,4.9,1.9,0.6,3.6,3.9,23.5,0.0,107.0,110.0
93,Phil Ford,PG,27.0,HOU,81.0,55.0,2020.0,5.4,10.7,0.502,0.0,0.3,0.133,5.3,10.3,0.514,2.2,2.7,0.838,0.6,2.5,3.1,9.3,1.3,0.2,3.1,5.5,13.0,0.0,109.0,112.0
94,Rod Foster,PG,23.0,PHO,80.0,34.0,1424.0,8.6,19.3,0.448,0.7,2.8,0.262,7.9,16.5,0.48,4.1,5.2,0.787,1.3,2.7,4.0,5.7,1.8,0.3,3.6,6.4,22.1,0.0,102.0,110.0
95,World B. Free,SG,30.0,CLE,75.0,71.0,2375.0,13.0,29.2,0.445,0.5,1.4,0.319,12.5,27.8,0.451,8.2,10.5,0.784,1.8,2.7,4.5,4.7,2.0,0.2,3.2,4.4,34.6,0.0,108.0,111.0
96,Bill Garnett,PF,23.0,DAL,80.0,34.0,1529.0,4.5,9.5,0.472,0.0,0.1,0.0,4.5,9.4,0.475,4.1,5.6,0.733,3.9,6.6,10.5,4.1,1.4,2.1,2.2,6.9,13.0,0.0,115.0,108.0
97,Calvin Garrett,SF,27.0,LAL,41.0,0.0,478.0,7.6,14.7,0.513,0.2,0.6,0.333,7.4,14.1,0.521,2.9,3.8,0.769,2.3,4.6,6.9,3.0,1.2,0.2,3.3,6.0,18.2,0.0,105.0,110.0
98,John Garris,PF,24.0,CLE,33.0,1.0,267.0,9.6,18.8,0.51,0.0,0.0,0.0,9.6,18.8,0.51,5.0,6.3,0.794,6.5,7.8,14.2,1.8,1.5,1.1,2.0,7.4,24.2,0.0,119.0,107.0
99,George Gervin*,SG,31.0,SAS,76.0,76.0,2584.0,13.3,27.2,0.49,0.2,0.4,0.417,13.2,26.8,0.491,7.4,8.8,0.842,1.8,3.6,5.5,3.8,1.4,0.8,3.9,3.8,34.3,0.0,110.0,113.0
100,Mike Gibson,PF,23.0,WSB,32.0,0.0,229.0,4.5,11.8,0.382,0.0,0.0,0.0,4.5,11.8,0.382,2.4,3.7,0.647,6.2,8.0,14.2,1.9,1.1,1.5,3.0,6.5,11.4,0.0,92.0,106.0
101,Artis Gilmore*,C,34.0,SAS,64.0,59.0,2034.0,7.8,12.3,0.631,0.0,0.1,0.0,7.8,12.2,0.635,6.2,8.6,0.718,4.7,9.9,14.7,1.6,0.8,2.9,3.3,5.1,21.8,0.0,122.0,108.0
102,Mike Glenn,SG,28.0,ATL,81.0,0.0,1503.0,10.5,18.6,0.563,0.0,0.1,0.5,10.4,18.5,0.563,1.9,2.3,0.8,0.6,2.9,3.5,5.7,1.5,0.2,2.1,4.9,22.8,0.0,116.0,110.0
103,Mike Gminski,C,24.0,NJN,82.0,2.0,1655.0,6.7,13.0,0.513,0.0,0.1,0.0,6.7,12.9,0.516,4.1,5.2,0.799,4.5,7.7,12.2,2.6,1.0,2.0,3.4,4.6,17.5,0.0,110.0,105.0
104,Stewart Granger,PG,22.0,CLE,56.0,13.0,738.0,6.5,15.1,0.429,0.3,0.9,0.308,6.2,14.2,0.437,3.5,4.7,0.757,0.5,3.1,3.7,9.0,1.6,0.0,3.8,6.5,16.8,0.0,99.0,111.0
105,Rickey Green,PG,29.0,UTA,81.0,81.0,2768.0,7.3,14.9,0.486,0.0,0.3,0.118,7.2,14.7,0.493,3.2,3.9,0.821,0.9,2.9,3.8,12.4,3.6,0.2,2.8,2.6,17.7,0.0,115.0,107.0
106,Sidney Green,PF,23.0,CHI,49.0,0.0,667.0,7.2,16.4,0.439,0.0,0.0,0.0,7.2,16.4,0.439,4.0,5.6,0.714,4.2,8.4,12.6,1.8,1.3,1.2,4.3,9.2,18.4,0.0,92.0,106.0
107,Dave Greenwood,PF,26.0,CHI,78.0,76.0,2718.0,6.5,13.3,0.49,0.0,0.0,0.0,6.5,13.3,0.491,3.8,5.1,0.737,3.8,10.1,13.9,2.5,1.2,1.3,2.6,4.7,16.8,0.0,107.0,105.0
108,Kevin Grevey,SG,30.0,MIL,64.0,3.0,923.0,9.6,21.2,0.451,0.8,2.8,0.283,8.7,18.4,0.477,4.0,4.5,0.893,1.6,2.7,4.3,4.0,1.4,0.2,2.4,5.1,23.9,0.0,108.0,107.0
109,Darrell Griffith,SG,25.0,UTA,82.0,82.0,2650.0,12.0,24.6,0.49,1.6,4.4,0.361,10.5,20.2,0.518,2.6,3.7,0.696,1.6,4.2,5.8,4.9,2.0,0.4,4.2,3.5,28.2,0.0,102.0,109.0
