,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,POR,LaRue Martin,Loyola Chicago,4.0,271.0,3795.0,1430.0,1258.0,203.0,0.416,0.0,0.685,14.0,5.3,4.6,0.7,1.9,0.024,-4.6,-1.9
2,2.0,BUF,Bob McAdoo,UNC,14.0,852.0,28327.0,18787.0,8048.0,1951.0,0.503,0.081,0.754,33.2,22.1,9.4,2.3,89.1,0.151,2.1,26.5
3,3.0,CLE,Dwight Davis,Houston,5.0,340.0,8010.0,2936.0,1991.0,529.0,0.423,0.0,0.73,23.6,8.6,5.9,1.6,11.4,0.068,-1.2,1.1
4,4.0,PHO,Corky Calhoun,University of Pennsylvania,8.0,542.0,10901.0,2896.0,1962.0,601.0,0.46,0.0,0.782,20.1,5.3,3.6,1.1,14.4,0.064,-2.1,-0.2
5,5.0,PHI,Freddie Boyd,Oregon State,6.0,327.0,7723.0,2784.0,533.0,986.0,0.414,0.0,0.667,23.6,8.5,1.6,3.0,1.4,0.009,-4.8,-3.8
6,6.0,MIL,Russ Lee,Marshall,3.0,97.0,582.0,282.0,114.0,65.0,0.391,0.0,0.685,6.0,2.9,1.2,0.7,0.5,0.038,-2.9,-0.1
7,7.0,SEA,Bud Stallworth,Kansas,5.0,313.0,5489.0,2403.0,861.0,213.0,0.414,0.0,0.686,17.5,7.7,2.8,0.7,0.7,0.006,-6.2,-4.5
8,8.0,NYK,Tom Riker,South Carolina,3.0,82.0,605.0,225.0,138.0,24.0,0.38,0.0,0.593,7.4,2.7,1.7,0.3,0.4,0.033,-5.7,-0.5
9,9.0,DET,Bob Nash,University of Hawaii,4.0,219.0,2557.0,1036.0,483.0,147.0,0.435,0.0,0.73,11.7,4.7,2.2,0.7,2.6,0.048,-3.1,-0.7
10,10.0,BOS,Paul Westphal,USC,12.0,823.0,20947.0,12809.0,1580.0,3591.0,0.504,0.275,0.82,25.5,15.6,1.9,4.4,67.7,0.155,1.5,18.0
11,11.0,CHI,Ralph Simpson,Michigan State,4.0,218.0,3980.0,1832.0,445.0,479.0,0.404,0.0,0.724,18.3,8.4,2.0,2.2,0.7,0.008,-4.3,-2.3
12,12.0,MIL,Julius Erving,UMass,11.0,836.0,28677.0,18364.0,5601.0,3224.0,0.507,0.261,0.777,34.3,22.0,6.7,3.9,106.2,0.178,5.1,51.6
