,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
22,Mike Bratz,PG,29.0,GSW,56.0,6.0,746.0,6.6,15.6,0.424,0.4,1.6,0.231,6.2,14.0,0.446,4.3,5.1,0.841,0.7,2.9,3.6,7.6,2.9,0.2,3.4,4.7,17.9,0.0,104.0,113.0
23,Randy Breuer,C,24.0,MIL,78.0,0.0,1083.0,7.2,14.1,0.511,0.0,0.0,0.0,7.2,14.1,0.511,4.0,5.6,0.701,4.1,7.3,11.4,1.8,0.9,3.6,2.8,8.0,18.4,0.0,110.0,102.0
24,Ron Brewer,SG,29.0,TOT,20.0,0.0,326.0,9.0,17.1,0.525,0.0,0.3,0.0,9.0,16.8,0.534,3.3,3.6,0.92,1.3,1.7,3.0,2.5,0.9,0.9,1.3,3.3,21.3,0.0,119.0,113.0
25,Ron Brewer,SG,29.0,SAS,9.0,0.0,81.0,7.4,19.4,0.382,0.0,0.0,0.0,7.4,19.4,0.382,4.0,4.0,1.0,0.6,1.1,1.7,3.4,0.6,0.6,2.3,4.6,18.8,0.0,96.0,115.0
26,Ron Brewer,SG,29.0,NJN,11.0,0.0,245.0,9.5,16.3,0.583,0.0,0.4,0.0,9.5,15.9,0.598,3.1,3.5,0.889,1.6,1.9,3.5,2.1,1.0,1.0,1.0,2.9,22.1,0.0,129.0,112.0
27,Frank Brickowski,C,25.0,SEA,78.0,9.0,1115.0,6.5,13.2,0.492,0.0,0.2,0.0,6.5,13.1,0.498,3.7,5.5,0.669,3.3,8.0,11.3,4.3,1.5,0.7,4.3,7.4,16.7,0.0,97.0,107.0
28,Junior Bridgeman,SF,31.0,LAC,80.0,15.0,2042.0,10.7,23.1,0.465,0.3,0.9,0.359,10.4,22.1,0.469,4.2,4.8,0.879,1.3,4.1,5.4,4.0,1.1,0.4,2.7,3.0,26.0,0.0,107.0,113.0
29,Rickey Brown,C,26.0,ATL,69.0,5.0,814.0,4.6,11.3,0.406,0.0,0.0,0.0,4.6,11.3,0.406,2.3,4.0,0.574,4.5,8.7,13.2,1.5,1.1,1.3,3.0,6.9,11.5,0.0,90.0,106.0
30,Tony Brown,SF,24.0,IND,82.0,26.0,1586.0,6.2,13.4,0.46,0.0,0.2,0.0,6.2,13.2,0.466,3.3,4.9,0.678,4.2,4.1,8.3,4.6,1.7,0.3,3.3,6.1,15.7,0.0,102.0,109.0
31,Wallace Bryant,C,25.0,DAL,56.0,35.0,860.0,3.8,8.4,0.453,0.0,0.0,0.0,3.8,8.4,0.453,1.7,2.5,0.682,4.2,9.4,13.6,4.7,1.2,1.4,2.6,6.2,9.3,0.0,104.0,107.0
32,Quinn Buckner,PG,30.0,BOS,75.0,6.0,858.0,4.1,10.6,0.383,0.0,0.1,0.0,4.1,10.6,0.385,1.8,2.8,0.64,1.4,3.4,4.8,8.2,3.5,0.1,3.7,7.8,9.9,0.0,90.0,105.0
33,Steve Burtt,SG,22.0,GSW,47.0,0.0,418.0,8.0,20.9,0.383,0.0,0.1,0.0,8.0,20.8,0.385,5.9,8.6,0.688,1.1,2.0,3.1,2.2,2.3,0.4,3.7,8.5,21.9,0.0,90.0,114.0
34,Don Buse,PG,34.0,KCK,65.0,14.0,939.0,4.0,9.9,0.404,1.5,4.3,0.356,2.5,5.7,0.44,1.1,1.5,0.767,1.0,2.0,3.0,9.9,1.9,0.0,2.2,3.7,10.7,0.0,114.0,114.0
35,Michael Cage,PF,23.0,LAC,75.0,41.0,1610.0,6.4,11.8,0.543,0.0,0.0,0.0,6.4,11.8,0.543,3.0,4.0,0.737,3.7,7.9,11.6,1.5,1.2,0.9,2.4,4.8,15.7,0.0,113.0,109.0
36,Tony Campbell,SF,22.0,DET,56.0,0.0,625.0,9.5,19.2,0.496,0.0,0.1,0.0,9.5,19.1,0.498,4.1,5.1,0.8,3.0,3.5,6.5,1.8,2.0,0.2,5.0,7.8,23.1,0.0,97.0,108.0
37,Rick Carlisle,SG,25.0,BOS,38.0,0.0,179.0,6.9,17.7,0.388,0.0,0.5,0.0,6.9,17.2,0.4,4.0,4.5,0.882,2.1,3.4,5.5,6.6,0.8,0.0,5.0,5.5,17.7,0.0,90.0,111.0
38,Antoine Carr,PF,23.0,ATL,62.0,15.0,1195.0,8.0,15.1,0.528,0.1,0.2,0.333,7.9,14.9,0.531,4.1,5.2,0.789,3.2,6.2,9.3,3.2,1.2,3.1,4.3,8.8,20.1,0.0,104.0,106.0
39,Kenny Carr,PF,29.0,POR,48.0,30.0,1120.0,7.9,15.0,0.523,0.0,0.1,0.0,7.9,14.9,0.528,4.9,6.8,0.72,3.7,9.6,13.4,2.3,1.0,0.7,4.1,5.8,20.6,0.0,105.0,106.0
40,M.L. Carr,SF,34.0,BOS,47.0,0.0,397.0,7.4,17.7,0.416,1.1,2.7,0.391,6.3,15.0,0.421,2.0,2.0,1.0,2.5,2.6,5.1,2.9,2.5,0.7,2.9,5.2,17.9,0.0,98.0,107.0
41,Butch Carter,SG,26.0,NYK,69.0,11.0,1279.0,8.1,18.0,0.45,0.4,1.6,0.256,7.7,16.3,0.469,4.1,5.1,0.813,1.4,2.2,3.6,6.3,2.2,0.2,4.1,5.7,20.7,0.0,100.0,111.0
42,Howard Carter,SG,23.0,DAL,11.0,0.0,66.0,2.9,16.9,0.174,0.0,2.2,0.0,2.9,14.7,0.2,0.7,0.7,1.0,0.7,1.5,2.2,2.9,0.7,0.0,5.9,2.9,6.6,0.0,40.0,114.0
44,Harvey Catchings,C,33.0,LAC,70.0,14.0,1049.0,3.3,6.8,0.483,0.0,0.0,0.0,3.3,6.7,0.486,2.7,4.0,0.663,4.0,7.8,11.9,0.6,0.7,2.6,2.5,7.3,9.2,0.0,101.0,109.0
45,Ron Cavenall,C,25.0,NYK,53.0,2.0,653.0,2.1,6.4,0.326,0.0,0.0,0.0,2.1,6.4,0.326,1.6,2.9,0.564,3.9,8.3,12.3,1.4,0.9,3.1,3.3,9.1,5.8,0.0,76.0,107.0
46,Tom Chambers,PF,25.0,SEA,81.0,60.0,2923.0,10.4,21.5,0.483,0.1,0.4,0.273,10.3,21.2,0.487,7.9,9.4,0.832,2.7,6.9,9.6,3.5,1.2,0.9,4.3,5.2,28.8,0.0,106.0,108.0
47,Maurice Cheeks*,PG,28.0,PHI,78.0,78.0,2616.0,7.7,13.5,0.57,0.1,0.5,0.231,7.6,13.0,0.582,3.2,3.6,0.879,1.0,3.0,3.9,9.0,3.1,0.4,2.8,3.3,18.7,0.0,124.0,108.0
48,Carlos Clark,SG,24.0,BOS,62.0,3.0,562.0,5.4,12.8,0.421,0.0,0.4,0.0,5.4,12.4,0.435,3.4,4.5,0.774,2.4,3.4,5.8,4.0,2.9,0.2,3.5,5.5,14.2,0.0,96.0,106.0
49,Don Collins,SG,26.0,WSB,11.0,0.0,91.0,6.3,17.9,0.353,0.0,0.0,0.0,6.3,17.9,0.353,4.2,4.7,0.889,5.3,4.7,10.0,3.7,3.7,2.1,4.2,2.6,16.8,0.0,89.0,101.0
50,Steve Colter,PG,22.0,POR,78.0,22.0,1462.0,6.8,15.1,0.453,0.8,2.3,0.351,6.0,12.8,0.471,3.1,4.1,0.754,1.3,3.5,4.8,7.7,2.4,0.3,3.6,4.5,17.6,0.0,105.0,108.0
51,Lester Conner,PG,25.0,GSW,79.0,49.0,2258.0,5.1,11.2,0.451,0.1,0.4,0.2,5.0,10.8,0.46,3.0,4.0,0.75,1.8,3.3,5.1,7.6,3.3,0.3,2.8,2.8,13.2,0.0,107.0,112.0
52,Darwin Cook,PG,26.0,NJN,58.0,9.0,1063.0,9.5,20.2,0.468,0.1,1.0,0.087,9.4,19.2,0.488,2.1,2.4,0.87,0.9,3.2,4.1,7.1,3.3,0.4,3.4,4.3,21.1,0.0,102.0,107.0
53,Jeff Cook,PF,28.0,TOT,72.0,5.0,1288.0,5.0,10.1,0.495,0.0,0.0,0.0,5.0,10.0,0.496,1.7,2.3,0.734,4.4,6.9,11.3,2.2,1.1,0.8,1.7,7.3,11.7,0.0,112.0,109.0
54,Jeff Cook,PF,28.0,CLE,18.0,3.0,440.0,4.9,11.2,0.438,0.0,0.1,0.0,4.9,11.1,0.442,1.8,2.9,0.63,4.4,6.7,11.1,2.5,0.5,1.0,1.7,5.7,11.7,0.0,104.0,110.0
55,Jeff Cook,PF,28.0,SAS,54.0,2.0,848.0,5.0,9.5,0.529,0.0,0.0,0.0,5.0,9.5,0.529,1.6,2.0,0.811,4.4,7.0,11.4,2.1,1.4,0.8,1.7,8.2,11.7,0.0,117.0,109.0
56,Joe Cooper,C,27.0,SEA,3.0,1.0,45.0,7.5,16.1,0.467,0.0,0.0,0.0,7.5,16.1,0.467,3.2,6.4,0.5,3.2,6.4,9.7,2.1,2.1,1.1,0.0,7.5,18.3,0.0,112.0,106.0
57,Michael Cooper,SG,28.0,LAL,82.0,20.0,2189.0,5.9,12.6,0.465,0.7,2.6,0.285,5.1,10.0,0.513,2.4,2.8,0.865,1.2,4.2,5.4,9.1,2.0,1.0,3.3,4.4,14.9,0.0,110.0,108.0
58,Wayne Cooper,C,28.0,DEN,80.0,78.0,2031.0,8.9,18.8,0.472,0.0,0.0,0.0,8.9,18.8,0.473,3.5,5.2,0.685,5.0,8.8,13.9,1.9,0.6,4.3,3.3,6.7,21.3,0.0,103.0,106.0
59,Dave Corzine,C,28.0,CHI,82.0,50.0,2062.0,6.5,13.3,0.486,0.0,0.0,0.0,6.5,13.3,0.487,3.5,4.7,0.745,3.0,6.8,9.9,3.3,0.7,1.5,2.9,4.4,16.4,0.0,106.0,110.0
60,Charlie Criss,PG,36.0,ATL,4.0,2.0,115.0,2.9,7.1,0.412,0.0,0.8,0.0,2.9,6.3,0.467,1.7,2.5,0.667,0.8,5.0,5.9,9.2,1.3,0.0,4.6,2.1,7.5,0.0,86.0,110.0
61,Pat Cummings,C,28.0,NYK,63.0,63.0,2069.0,9.6,18.6,0.514,0.0,0.1,0.0,9.6,18.5,0.517,4.1,5.3,0.78,3.2,8.8,12.1,2.5,1.2,0.4,3.9,5.8,23.2,0.0,104.0,108.0
62,Terry Cummings,PF,23.0,MIL,79.0,78.0,2722.0,13.4,27.1,0.495,0.0,0.0,0.0,13.4,27.1,0.496,6.1,8.2,0.741,4.3,8.3,12.7,4.0,2.1,1.2,3.4,4.7,32.9,0.0,112.0,101.0
63,Earl Cureton,C,27.0,DET,81.0,1.0,1642.0,5.8,11.9,0.484,0.0,0.1,0.0,5.8,11.8,0.487,2.3,4.0,0.569,4.7,7.0,11.7,2.3,1.6,1.2,3.2,6.0,13.8,0.0,99.0,106.0
64,Quintin Dailey,SG,24.0,CHI,79.0,0.0,2101.0,12.1,25.5,0.473,0.2,0.7,0.233,11.9,24.9,0.479,4.7,5.8,0.817,1.3,3.5,4.8,4.4,1.6,0.1,3.5,4.4,29.0,0.0,104.0,112.0
65,Adrian Dantley*,SF,28.0,UTA,55.0,46.0,1971.0,11.9,22.3,0.531,0.0,0.0,0.0,11.9,22.3,0.531,10.1,12.6,0.804,3.4,4.1,7.5,4.3,1.3,0.2,4.0,3.1,33.9,0.0,117.0,107.0
67,Brad Davis,PG,29.0,DAL,82.0,82.0,2539.0,5.9,11.7,0.505,0.9,2.2,0.409,5.0,9.5,0.527,3.0,3.4,0.888,0.7,2.9,3.7,11.1,1.7,0.2,2.4,4.2,15.8,0.0,124.0,111.0
68,Charles Davis,SF,26.0,TOT,61.0,2.0,774.0,9.5,22.1,0.43,0.1,0.6,0.1,9.5,21.5,0.439,3.2,3.9,0.823,3.7,5.8,9.5,3.2,1.4,0.3,3.4,7.0,22.3,0.0,98.0,105.0
69,Charles Davis,SF,26.0,WSB,4.0,0.0,28.0,3.4,17.1,0.2,0.0,0.0,0.0,3.4,17.1,0.2,5.1,6.8,0.75,3.4,3.4,6.8,1.7,1.7,0.0,3.4,5.1,12.0,0.0,68.0,107.0
70,Charles Davis,SF,26.0,MIL,57.0,2.0,746.0,9.7,22.3,0.436,0.1,0.6,0.1,9.7,21.7,0.446,3.1,3.7,0.828,3.7,5.9,9.6,3.2,1.4,0.3,3.4,7.1,22.6,0.0,99.0,105.0
71,Johnny Davis,PG,29.0,CLE,76.0,30.0,1920.0,8.3,19.4,0.426,0.3,1.1,0.261,8.0,18.3,0.436,6.3,7.4,0.85,0.9,2.1,2.9,10.4,1.1,0.1,3.7,3.3,23.1,0.0,108.0,113.0
72,Walter Davis,SG,30.0,PHO,23.0,9.0,570.0,11.4,25.4,0.45,0.2,0.8,0.3,11.2,24.6,0.455,5.3,6.0,0.877,0.5,2.4,2.9,8.1,1.5,0.0,4.1,3.5,28.3,0.0,101.0,110.0
73,Darryl Dawkins,C,28.0,NJN,39.0,30.0,972.0,9.4,16.6,0.566,0.0,0.0,0.0,9.4,16.5,0.568,7.0,9.8,0.711,2.7,6.2,8.8,2.2,0.7,1.7,4.5,8.4,25.8,0.0,109.0,109.0
74,Darren Daye,SF,24.0,WSB,80.0,8.0,1573.0,7.9,15.3,0.512,0.0,0.2,0.143,7.8,15.1,0.517,5.4,7.6,0.715,2.8,5.4,8.3,7.3,1.6,0.6,4.1,5.0,21.2,0.0,108.0,105.0
75,James Donaldson,C,27.0,LAC,82.0,58.0,2392.0,7.0,11.0,0.637,0.0,0.0,0.0,7.0,11.0,0.637,4.5,6.0,0.749,3.3,9.9,13.3,1.0,0.6,2.6,4.1,4.3,18.5,0.0,111.0,108.0
76,John Drew,SF,30.0,UTA,19.0,16.0,463.0,10.6,25.6,0.412,0.0,0.4,0.0,10.6,25.2,0.418,9.3,12.0,0.77,3.5,4.5,8.1,3.5,2.2,0.2,4.1,6.4,30.4,0.0,99.0,104.0
77,Larry Drew,PG,26.0,KCK,72.0,66.0,2373.0,8.9,17.7,0.501,0.1,0.5,0.25,8.7,17.1,0.508,3.0,3.8,0.794,0.8,2.4,3.2,9.4,1.8,0.2,3.5,2.8,20.8,0.0,110.0,114.0
78,Clyde Drexler*,SG,22.0,POR,80.0,43.0,2555.0,10.4,21.1,0.494,0.1,0.7,0.216,10.3,20.4,0.503,4.0,5.3,0.759,3.9,4.7,8.6,8.0,3.2,1.2,4.0,4.8,25.0,0.0,110.0,105.0
79,Mike Dunleavy,PG,30.0,MIL,19.0,19.0,433.0,7.1,15.0,0.474,1.8,5.2,0.34,5.3,9.8,0.545,2.8,3.2,0.862,0.7,2.8,3.4,9.4,1.7,0.3,4.4,6.1,18.8,0.0,108.0,107.0
80,T.R. Dunn,SG,29.0,DEN,81.0,81.0,2290.0,3.4,7.0,0.489,0.0,0.0,0.0,3.4,6.9,0.492,1.6,2.3,0.724,3.3,4.2,7.5,3.0,2.7,0.3,1.3,4.1,8.5,0.0,117.0,108.0
81,Devin Durrant,SF,24.0,IND,59.0,8.0,756.0,6.9,16.6,0.416,0.0,0.2,0.0,6.9,16.4,0.421,4.4,6.2,0.706,3.0,4.5,7.5,4.8,1.1,0.6,4.7,6.4,18.1,0.0,92.0,110.0
82,Mark Eaton,C,28.0,UTA,82.0,82.0,2813.0,4.9,10.9,0.449,0.0,0.0,0.0,4.9,10.9,0.449,3.1,4.3,0.712,3.4,11.7,15.0,2.0,0.6,7.4,3.3,5.1,12.9,0.0,94.0,97.0
83,Jerry Eaves,PG,25.0,ATL,3.0,0.0,37.0,3.9,7.8,0.5,0.0,0.0,0.0,3.9,7.8,0.5,6.5,7.8,0.833,0.0,0.0,0.0,5.2,0.0,0.0,5.2,7.8,14.3,0.0,98.0,116.0
84,Kenton Edelin,SF,22.0,IND,10.0,1.0,143.0,1.3,4.2,0.308,0.0,0.0,0.0,1.3,4.2,0.308,1.0,2.6,0.375,2.6,5.7,8.3,3.2,1.6,1.3,1.0,12.5,3.5,0.0,93.0,107.0
85,Franklin Edwards,PG,25.0,LAC,16.0,0.0,198.0,8.6,15.8,0.545,0.0,0.0,0.0,8.6,15.8,0.545,4.6,5.8,0.792,0.7,2.6,3.4,9.1,4.1,0.0,4.1,2.4,21.9,0.0,114.0,108.0
86,James Edwards,C,29.0,PHO,70.0,58.0,1787.0,10.1,20.1,0.501,0.0,0.1,0.0,10.1,20.0,0.503,7.2,9.7,0.746,2.5,7.7,10.1,4.0,0.7,1.4,4.2,6.2,27.4,0.0,106.0,107.0
87,Craig Ehlo,SG,23.0,HOU,45.0,0.0,189.0,8.4,17.1,0.493,0.0,0.7,0.0,8.4,16.4,0.515,4.7,7.5,0.633,2.0,4.2,6.2,6.5,2.7,0.7,5.5,6.5,21.6,0.0,98.0,106.0
88,Dale Ellis,SF,24.0,DAL,72.0,4.0,1314.0,10.1,22.3,0.454,1.6,4.0,0.385,8.6,18.3,0.47,2.8,3.8,0.74,3.7,5.1,8.8,2.1,1.7,0.3,2.1,4.8,24.7,0.0,107.0,110.0
90,Chris Engler,C,25.0,TOT,11.0,0.0,82.0,4.6,11.6,0.4,0.0,0.0,0.0,4.6,11.6,0.4,2.9,5.2,0.556,7.0,10.4,17.4,0.0,1.2,2.9,1.2,2.9,12.2,0.0,106.0,104.0
91,Chris Engler,C,25.0,NJN,7.0,0.0,76.0,4.4,10.0,0.438,0.0,0.0,0.0,4.4,10.0,0.438,3.1,5.6,0.556,6.3,10.6,16.9,0.0,1.3,2.5,0.6,2.5,11.9,0.0,116.0,104.0
92,Chris Engler,C,25.0,CHI,3.0,0.0,3.0,16.1,32.2,0.5,0.0,0.0,0.0,16.1,32.2,0.5,0.0,0.0,0.0,16.1,16.1,32.2,0.0,0.0,0.0,16.1,16.1,32.2,0.0,76.0,106.0
93,Chris Engler,C,25.0,MIL,1.0,0.0,3.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,38.0,100.0
94,Alex English*,SF,31.0,DEN,81.0,81.0,2924.0,14.3,27.6,0.518,0.0,0.1,0.2,14.3,27.6,0.519,5.8,7.0,0.829,3.1,3.9,7.0,5.2,1.5,0.7,3.8,4.0,34.5,0.0,113.0,111.0
95,Julius Erving*,SF,34.0,PHI,78.0,78.0,2535.0,11.5,23.2,0.494,0.1,0.3,0.214,11.4,22.9,0.497,6.3,8.3,0.765,3.2,4.5,7.8,4.4,2.5,2.0,3.9,3.7,29.3,0.0,111.0,106.0
96,Mike Evans,SG,29.0,DEN,81.0,0.0,1437.0,10.0,20.5,0.489,1.8,4.9,0.363,8.3,15.6,0.528,3.5,4.1,0.863,0.8,2.9,3.7,7.2,2.0,0.4,4.0,5.4,25.3,0.0,109.0,110.0
97,Kenny Fields,SF,22.0,MIL,51.0,1.0,535.0,7.6,17.2,0.44,0.0,0.0,0.0,7.6,17.2,0.44,2.4,3.2,0.75,3.7,3.9,7.6,3.4,0.8,0.9,2.9,7.6,17.5,0.0,100.0,107.0
98,Vern Fleming,PG,22.0,IND,80.0,65.0,2486.0,8.0,16.9,0.47,0.0,0.1,0.0,8.0,16.9,0.472,4.8,6.2,0.767,2.7,3.2,5.9,4.5,1.8,0.1,3.6,4.3,20.7,0.0,104.0,110.0
99,Sleepy Floyd,SG,24.0,GSW,82.0,82.0,2873.0,9.9,22.2,0.445,0.7,2.3,0.294,9.2,19.9,0.462,5.4,6.7,0.81,1.0,2.3,3.3,6.6,2.2,0.7,4.1,3.7,25.9,0.0,105.0,114.0
100,Phil Ford,PG,28.0,HOU,25.0,1.0,290.0,2.3,7.6,0.298,0.0,0.6,0.0,2.3,7.0,0.326,2.6,2.9,0.889,0.5,3.9,4.4,9.9,1.0,0.2,2.8,5.3,7.1,0.0,98.0,110.0
101,Rod Foster,PG,24.0,PHO,79.0,1.0,1318.0,10.2,22.6,0.45,1.5,4.5,0.325,8.7,18.1,0.48,2.9,3.9,0.755,1.0,1.9,2.8,6.6,2.2,0.0,4.2,6.1,24.7,0.0,98.0,109.0
102,World B. Free,SG,31.0,CLE,71.0,50.0,2249.0,12.8,27.8,0.459,1.5,4.0,0.368,11.3,23.8,0.474,6.5,8.6,0.749,1.3,3.1,4.4,6.7,1.6,0.3,2.9,3.4,33.4,0.0,111.0,111.0
103,Bill Garnett,PF,24.0,IND,65.0,13.0,1123.0,6.1,12.6,0.481,0.0,0.1,0.0,6.1,12.5,0.484,4.9,7.1,0.69,4.0,7.6,11.6,2.7,1.1,0.6,3.7,8.0,17.0,0.0,102.0,108.0
104,George Gervin*,SG,32.0,SAS,72.0,69.0,2091.0,13.3,26.1,0.508,0.0,0.2,0.0,13.3,25.9,0.512,7.2,8.5,0.844,1.7,3.4,5.2,3.9,1.5,1.1,4.4,4.6,33.7,0.0,109.0,111.0
105,Artis Gilmore*,C,35.0,SAS,81.0,81.0,2756.0,8.9,14.3,0.623,0.0,0.0,0.0,8.9,14.3,0.624,8.1,10.8,0.749,3.9,10.3,14.2,2.2,0.7,2.9,4.0,5.1,25.9,0.0,121.0,106.0
106,Mike Glenn,SG,29.0,ATL,60.0,5.0,1126.0,9.7,16.6,0.588,0.0,0.1,0.0,9.7,16.5,0.591,2.6,3.2,0.816,0.9,2.6,3.5,5.2,1.2,0.0,2.3,3.2,22.1,0.0,119.0,112.0
107,Mike Gminski,C,25.0,NJN,81.0,54.0,2418.0,7.5,16.1,0.465,0.0,0.0,0.0,7.5,16.1,0.465,5.4,6.4,0.841,4.5,7.9,12.4,3.1,0.7,1.8,2.7,2.7,20.4,0.0,113.0,108.0
108,Lancaster Gordon,SG,22.0,LAC,63.0,1.0,682.0,7.7,20.0,0.383,0.1,0.6,0.222,7.5,19.4,0.388,2.6,3.4,0.755,1.8,2.4,4.3,6.1,2.3,0.4,4.8,4.3,18.1,0.0,86.0,111.0
109,Stewart Granger,PG,23.0,ATL,9.0,1.0,92.0,3.1,8.9,0.353,0.0,0.5,0.0,3.1,8.4,0.375,2.1,4.2,0.5,0.5,2.6,3.1,6.3,1.0,0.0,6.3,6.8,8.4,0.0,66.0,112.0
