b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Fri, Oct 31, 1997",/boxscores/199710310BOS.html,Chicago Bulls,85,Boston Celtics,92,Box Score,,"18,624",
"Fri, Oct 31, 1997",/boxscores/199710310POR.html,Seattle SuperSonics,91,Portland Trail Blazers,83,Box Score,,"21,538",
"Fri, Oct 31, 1997",/boxscores/199710310PHO.html,Los Angeles Clippers,100,Phoenix Suns,110,Box Score,,"19,023",
"Fri, Oct 31, 1997",/boxscores/199710310PHI.html,Milwaukee Bucks,103,Philadelphia 76ers,88,Box Score,,"12,199",
"Fri, Oct 31, 1997",/boxscores/199710310ORL.html,Atlanta Hawks,105,Orlando Magic,99,Box Score,,"17,248",
"Fri, Oct 31, 1997",/boxscores/199710310NJN.html,Indiana Pacers,95,New Jersey Nets,97,Box Score,,"20,049",
"Fri, Oct 31, 1997",/boxscores/199710310MIN.html,Golden State Warriors,113,Minnesota Timberwolves,129,Box Score,,"16,784",
"Fri, Oct 31, 1997",/boxscores/199710310MIA.html,Toronto Raptors,101,Miami Heat,114,Box Score,,"14,795",
"Fri, Oct 31, 1997",/boxscores/199710310LAL.html,Utah Jazz,87,Los Angeles Lakers,104,Box Score,,"16,234",
"Fri, Oct 31, 1997",/boxscores/199710310HOU.html,Cleveland Cavaliers,86,Houston Rockets,94,Box Score,,"16,285",
"Fri, Oct 31, 1997",/boxscores/199710310DET.html,Washington Wizards,79,Detroit Pistons,92,Box Score,,"22,076",
"Fri, Oct 31, 1997",/boxscores/199710310DEN.html,San Antonio Spurs,107,Denver Nuggets,96,Box Score,,"15,031",
"Fri, Oct 31, 1997",/boxscores/199710310CHH.html,New York Knicks,97,Charlotte Hornets,85,Box Score,,"24,042",
"Fri, Oct 31, 1997",/boxscores/199710310VAN.html,Dallas Mavericks,90,Vancouver Grizzlies,88,Box Score,,"17,021",
"Sat, Nov 1, 1997",/boxscores/199711010ATL.html,Toronto Raptors,85,Atlanta Hawks,90,Box Score,,"8,539","at Atlanta, GA (Alexander Memorial Coliseum at McDonald's Center)"
"Sat, Nov 1, 1997",/boxscores/199711010CHI.html,Philadelphia 76ers,74,Chicago Bulls,94,Box Score,,"24,196",
"Sat, Nov 1, 1997",/boxscores/199711010IND.html,Golden State Warriors,83,Indiana Pacers,96,Box Score,,"16,729",
"Sat, Nov 1, 1997",/boxscores/199711010LAC.html,Portland Trail Blazers,82,Los Angeles Clippers,74,Box Score,,"12,898",
"Sat, Nov 1, 1997",/boxscores/199711010MIL.html,New Jersey Nets,113,Milwaukee Bucks,109,Box Score,OT,"18,717",
"Sat, Nov 1, 1997",/boxscores/199711010MIN.html,Charlotte Hornets,90,Minnesota Timberwolves,106,Box Score,,"19,006",
"Sat, Nov 1, 1997",/boxscores/199711010SAS.html,Cleveland Cavaliers,80,San Antonio Spurs,83,Box Score,,"24,793",
"Sat, Nov 1, 1997",/boxscores/199711010SEA.html,Dallas Mavericks,89,Seattle SuperSonics,81,Box Score,,"17,072",
"Sat, Nov 1, 1997",/boxscores/199711010UTA.html,Denver Nuggets,84,Utah Jazz,102,Box Score,,"19,911",
"Sat, Nov 1, 1997",/boxscores/199711010VAN.html,Sacramento Kings,96,Vancouver Grizzlies,97,Box Score,,"15,460",
"Sat, Nov 1, 1997",/boxscores/199711010WAS.html,Miami Heat,109,Washington Wizards,108,Box Score,,"18,281","at Landover, MD"
"Sun, Nov 2, 1997",/boxscores/199711020BOS.html,Orlando Magic,107,Boston Celtics,96,Box Score,,"17,954",
"Sun, Nov 2, 1997",/boxscores/199711020NYK.html,Detroit Pistons,94,New York Knicks,86,Box Score,,"19,763",
"Sun, Nov 2, 1997",/boxscores/199711020SAC.html,Houston Rockets,93,Sacramento Kings,77,Box Score,,"17,317",
"Mon, Nov 3, 1997",/boxscores/199711030CHI.html,San Antonio Spurs,83,Chicago Bulls,87,Box Score,2OT,"23,868",
"Mon, Nov 3, 1997",/boxscores/199711030MIA.html,Charlotte Hornets,112,Miami Heat,99,Box Score,,"14,587",
"Mon, Nov 3, 1997",/boxscores/199711030UTA.html,Washington Wizards,90,Utah Jazz,86,Box Score,,"19,911",
"Tue, Nov 4, 1997",/boxscores/199711040ATL.html,Detroit Pistons,71,Atlanta Hawks,82,Box Score,,"13,961",
"Tue, Nov 4, 1997",/boxscores/199711040CLE.html,Indiana Pacers,77,Cleveland Cavaliers,80,Box Score,,"20,132",
"Tue, Nov 4, 1997",/boxscores/199711040DAL.html,Vancouver Grizzlies,87,Dallas Mavericks,92,Box Score,,"14,285",
"Tue, Nov 4, 1997",/boxscores/199711040DEN.html,Washington Wizards,120,Denver Nuggets,96,Box Score,,"8,104",
"Tue, Nov 4, 1997",/boxscores/199711040MIL.html,Orlando Magic,76,Milwaukee Bucks,110,Box Score,,"12,764",
"Tue, Nov 4, 1997",/boxscores/199711040NYK.html,Boston Celtics,70,New York Knicks,102,Box Score,,"19,763",
"Tue, Nov 4, 1997",/boxscores/199711040PHO.html,Utah Jazz,84,Phoenix Suns,106,Box Score,,"19,023",
"Tue, Nov 4, 1997",/boxscores/199711040POR.html,Minnesota Timberwolves,105,Portland Trail Blazers,122,Box Score,,"20,158",
"Tue, Nov 4, 1997",/boxscores/199711040SAC.html,Los Angeles Lakers,101,Sacramento Kings,98,Box Score,,"17,317",
"Tue, Nov 4, 1997",/boxscores/199711040SEA.html,Houston Rockets,94,Seattle SuperSonics,118,Box Score,,"17,072",
"Tue, Nov 4, 1997",/boxscores/199711040TOR.html,Golden State Warriors,86,Toronto Raptors,104,Box Score,,"16,624",
"Wed, Nov 5, 1997",/boxscores/199711050BOS.html,Miami Heat,90,Boston Celtics,74,Box Score,,"16,210",
"Wed, Nov 5, 1997",/boxscores/199711050CHH.html,Dallas Mavericks,103,Charlotte Hornets,110,Box Score,,"24,042",
"Wed, Nov 5, 1997",/boxscores/199711050CHI.html,Orlando Magic,81,Chicago Bulls,94,Box Score,,"23,809",
"Wed, Nov 5, 1997",/boxscores/199711050DET.html,Indiana Pacers,99,Detroit Pistons,87,Box Score,,"18,241",
"Wed, Nov 5, 1997",/boxscores/199711050LAC.html,Houston Rockets,124,Los Angeles Clippers,110,Box Score,,"5,859",
"Wed, Nov 5, 1997",/boxscores/199711050NJN.html,Golden State Warriors,96,New Jersey Nets,112,Box Score,,"12,150",
"Wed, Nov 5, 1997",/boxscores/199711050PHI.html,Atlanta Hawks,93,Philadelphia 76ers,88,Box Score,,"13,624",
"Wed, Nov 5, 1997",/boxscores/199711050SAS.html,Vancouver Grizzlies,79,San Antonio Spurs,87,Box Score,,"14,523",
"Thu, Nov 6, 1997",/boxscores/199711060MIL.html,Philadelphia 76ers,93,Milwaukee Bucks,100,Box Score,,"13,851",
"Thu, Nov 6, 1997",/boxscores/199711060PHO.html,New York Knicks,105,Phoenix Suns,75,Box Score,,"19,023",
"Thu, Nov 6, 1997",/boxscores/199711060TOR.html,Seattle SuperSonics,109,Toronto Raptors,92,Box Score,,"15,459",
"Fri, Nov 7, 1997",/boxscores/199711070ATL.html,Chicago Bulls,78,Atlanta Hawks,80,Box Score,,"45,790",
"Fri, Nov 7, 1997",/boxscores/199711070BOS.html,Cleveland Cavaliers,96,Boston Celtics,92,Box Score,,"16,967",
"Fri, Nov 7, 1997",/boxscores/199711070DEN.html,Utah Jazz,91,Denver Nuggets,89,Box Score,,"10,317",
"Fri, Nov 7, 1997",/boxscores/199711070DET.html,Orlando Magic,89,Detroit Pistons,84,Box Score,,"22,076",
"Fri, Nov 7, 1997",/boxscores/199711070HOU.html,Portland Trail Blazers,86,Houston Rockets,85,Box Score,,"16,285",
"Fri, Nov 7, 1997",/boxscores/199711070IND.html,Seattle SuperSonics,99,Indiana Pacers,93,Box Score,,"15,226",
"Fri, Nov 7, 1997",/boxscores/199711070LAL.html,New York Knicks,94,Los Angeles Lakers,99,Box Score,,"17,505",
"Fri, Nov 7, 1997",/boxscores/199711070NJN.html,Miami Heat,87,New Jersey Nets,99,Box Score,,"18,231",
"Fri, Nov 7, 1997",/boxscores/199711070SAC.html,Los Angeles Clippers,98,Sacramento Kings,85,Box Score,,"15,858",
"Fri, Nov 7, 1997",/boxscores/199711070VAN.html,Minnesota Timberwolves,108,Vancouver Grizzlies,97,Box Score,,"15,302",
"Fri, Nov 7, 1997",/boxscores/199711070WAS.html,Charlotte Hornets,107,Washington Wizards,92,Box Score,,"18,756","at Landover, MD"
"Sat, Nov 8, 1997",/boxscores/199711080CHH.html,Indiana Pacers,82,Charlotte Hornets,89,Box Score,,"24,042",
"Sat, Nov 8, 1997",/boxscores/199711080CHI.html,New Jersey Nets,86,Chicago Bulls,99,Box Score,,"23,898",
"Sat, Nov 8, 1997",/boxscores/199711080CLE.html,Atlanta Hawks,99,Cleveland Cavaliers,97,Box Score,OT,"14,356",
"Sat, Nov 8, 1997",/boxscores/199711080DAL.html,Portland Trail Blazers,101,Dallas Mavericks,94,Box Score,,"11,162",
"Sat, Nov 8, 1997",/boxscores/199711080GSW.html,Minnesota Timberwolves,97,Golden State Warriors,90,Box Score,,"19,283",
"Sat, Nov 8, 1997",/boxscores/199711080LAC.html,Phoenix Suns,123,Los Angeles Clippers,105,Box Score,,"12,906","at Anaheim, CA"
"Sat, Nov 8, 1997",/boxscores/199711080MIA.html,Washington Wizards,106,Miami Heat,114,Box Score,,"14,859",
"Sat, Nov 8, 1997",/boxscores/199711080MIL.html,Boston Celtics,96,Milwaukee Bucks,105,Box Score,,"17,653",
"Sat, Nov 8, 1997",/boxscores/199711080ORL.html,Toronto Raptors,87,Orlando Magic,96,Box Score,,"17,248",
"Sat, Nov 8, 1997",/boxscores/199711080SAS.html,Utah Jazz,80,San Antonio Spurs,87,Box Score,,"19,100",
"Sun, Nov 9, 1997",/boxscores/199711090LAL.html,Golden State Warriors,97,Los Angeles Lakers,132,Box Score,,"14,623",
"Sun, Nov 9, 1997",/boxscores/199711090PHI.html,Seattle SuperSonics,112,Philadelphia 76ers,105,Box Score,,"16,457",
"Sun, Nov 9, 1997",/boxscores/199711090SAC.html,New York Knicks,78,Sacramento Kings,86,Box Score,,"15,046",
"Sun, Nov 9, 1997",/boxscores/199711090VAN.html,Detroit Pistons,96,Vancouver Grizzlies,104,Box Score,OT,"14,925",
"Mon, Nov 10, 1997",/boxscores/199711100POR.html,Detroit Pistons,82,Portland Trail Blazers,86,Box Score,,"20,411",
"Mon, Nov 10, 1997",/boxscores/199711100TOR.html,San Antonio Spurs,100,Toronto Raptors,98,Box Score,,"18,174",
"Tue, Nov 11, 1997",/boxscores/199711110ATL.html,Seattle SuperSonics,87,Atlanta Hawks,89,Box Score,,"18,122",
"Tue, Nov 11, 1997",/boxscores/199711110CLE.html,Chicago Bulls,80,Cleveland Cavaliers,101,Box Score,,"20,562",
"Tue, Nov 11, 1997",/boxscores/199711110DAL.html,Los Angeles Lakers,118,Dallas Mavericks,96,Box Score,,"13,722",
"Tue, Nov 11, 1997",/boxscores/199711110MIA.html,Sacramento Kings,82,Miami Heat,101,Box Score,,"14,603",
"Tue, Nov 11, 1997",/boxscores/199711110MIN.html,San Antonio Spurs,93,Minnesota Timberwolves,92,Box Score,,"14,593",
"Tue, Nov 11, 1997",/boxscores/199711110NYK.html,Denver Nuggets,90,New York Knicks,93,Box Score,,"19,763",
"Tue, Nov 11, 1997",/boxscores/199711110VAN.html,Los Angeles Clippers,113,Vancouver Grizzlies,119,Box Score,,"15,160",
"Wed, Nov 12, 1997",/boxscores/199711120BOS.html,Denver Nuggets,86,Boston Celtics,96,Box Score,,"15,760",
"Wed, Nov 12, 1997",/boxscores/199711120CHI.html,Washington Wizards,90,Chicago Bulls,83,Box Score,,"23,749",
"Wed, Nov 12, 1997",/boxscores/199711120GSW.html,Detroit Pistons,102,Golden State Warriors,71,Box Score,,"10,629",
"Wed, Nov 12, 1997",/boxscores/199711120HOU.html,Philadelphia 76ers,114,Houston Rockets,100,Box Score,,"16,285",
"Wed, Nov 12, 1997",/boxscores/199711120IND.html,Atlanta Hawks,89,Indiana Pacers,86,Box Score,,"13,400",
"Wed, Nov 12, 1997",/boxscores/199711120ORL.html,Sacramento Kings,115,Orlando Magic,89,Box Score,,"16,614",
"Wed, Nov 12, 1997",/boxscores/199711120PHO.html,Milwaukee Bucks,95,Phoenix Suns,103,Box Score,,"19,023",
"Wed, Nov 12, 1997",/boxscores/199711120TOR.html,New York Knicks,93,Toronto Raptors,70,Box Score,,"18,143",
"Wed, Nov 12, 1997",/boxscores/199711120UTA.html,Vancouver Grizzlies,80,Utah Jazz,98,Box Score,,"19,851",
"Thu, Nov 13, 1997",/boxscores/199711130DAL.html,Philadelphia 76ers,99,Dallas Mavericks,98,Box Score,,"11,084",
"Thu, Nov 13, 1997",/boxscores/199711130LAC.html,Milwaukee Bucks,102,Los Angeles Clippers,94,Box Score,,"4,300",
"Thu, Nov 13, 1997",/boxscores/199711130MIN.html,Washington Wizards,91,Minnesota Timberwolves,88,Box Score,OT,"16,491",
"Thu, Nov 13, 1997",/boxscores/199711130NJN.html,Cleveland Cavaliers,85,New Jersey Nets,74,Box Score,,"14,235",
"Thu, Nov 13, 1997",/boxscores/199711130SAS.html,Los Angeles Lakers,109,San Antonio Spurs,100,Box Score,OT,"20,557",
"Thu, Nov 13, 1997",/boxscores/199711130SEA.html,Detroit Pistons,89,Seattle SuperSonics,95,Box Score,,"17,072",
"Fri, Nov 14, 1997",/boxscores/199711140ATL.html,Sacramento Kings,103,Atlanta Hawks,104,Box Score,,"21,529",
"Fri, Nov 14, 1997",/boxscores/199711140BOS.html,Toronto Raptors,99,Boston Celtics,103,Box Score,,"17,224",
