,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,PHI,Markelle Fultz,Washington,3.0,87.0,2203.0,898.0,301.0,380.0,0.449,0.27,0.68,25.3,10.3,3.5,4.4,2.8,0.061,-2.0,0.0
2,2.0,LAL,Lonzo Ball,UCLA,3.0,145.0,4671.0,1536.0,890.0,943.0,0.386,0.331,0.474,32.2,10.6,6.1,6.5,5.1,0.052,1.0,3.5
3,3.0,BOS,Jayson Tatum,Duke,3.0,208.0,6552.0,3437.0,1217.0,441.0,0.454,0.392,0.835,31.5,16.5,5.9,2.1,16.7,0.123,0.5,4.2
4,4.0,PHO,Josh Jackson,Kansas,3.0,163.0,4070.0,1964.0,725.0,308.0,0.414,0.289,0.651,25.0,12.0,4.4,1.9,-2.5,-0.029,-4.6,-2.7
5,5.0,SAC,De'Aaron Fox,Kentucky,3.0,190.0,5707.0,2952.0,659.0,1162.0,0.445,0.336,0.713,30.0,15.5,3.5,6.1,7.5,0.063,-0.7,1.8
6,6.0,ORL,Jonathan Isaac,Florida State,3.0,134.0,3481.0,1249.0,732.0,142.0,0.432,0.328,0.794,26.0,9.3,5.5,1.1,6.6,0.091,0.6,2.3
7,7.0,MIN,Lauri Markkanen,Arizona,3.0,166.0,5097.0,2697.0,1276.0,224.0,0.43,0.356,0.849,30.7,16.2,7.7,1.3,8.6,0.081,-1.7,0.4
8,8.0,NYK,Frank Ntilikina,,3.0,170.0,3619.0,991.0,372.0,518.0,0.361,0.305,0.775,21.3,5.8,2.2,3.0,-1.3,-0.017,-4.1,-1.9
9,9.0,DAL,Dennis Smith,NC State,3.0,152.0,4022.0,1926.0,485.0,694.0,0.401,0.314,0.646,26.5,12.7,3.2,4.6,-1.5,-0.018,-2.8,-0.8
10,10.0,SAC,Zach Collins,Gonzaga,3.0,146.0,2487.0,831.0,557.0,129.0,0.442,0.324,0.73,17.0,5.7,3.8,0.9,3.7,0.071,-1.4,0.4
11,11.0,CHO,Malik Monk,Kentucky,3.0,188.0,3198.0,1590.0,349.0,314.0,0.395,0.323,0.85,17.0,8.5,1.9,1.7,0.9,0.014,-4.0,-1.6
12,12.0,DET,Luke Kennard,Duke,3.0,164.0,3822.0,1613.0,457.0,353.0,0.441,0.402,0.863,23.3,9.8,2.8,2.2,7.1,0.089,-1.3,0.7
13,13.0,DEN,Donovan Mitchell,Louisville,3.0,209.0,7061.0,4733.0,841.0,840.0,0.44,0.354,0.82,33.8,22.6,4.0,4.0,14.9,0.101,1.0,5.3
14,14.0,MIA,Bam Adebayo,Kentucky,3.0,205.0,5146.0,2061.0,1540.0,551.0,0.562,0.121,0.709,25.1,10.1,7.5,2.7,18.1,0.169,3.0,6.5
