,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
0,Alex Abrines,SG,25.0,OKC,31.0,2.0,588.0,4.4,12.5,0.357,3.3,10.1,0.323,1.2,2.4,0.5,1.0,1.0,0.923,0.4,3.4,3.8,1.6,1.3,0.5,1.1,4.2,13.1,0.0,103.0,111.0
1,Quincy Acy,PF,28.0,PHO,10.0,0.0,123.0,1.6,7.0,0.222,0.8,5.8,0.133,0.8,1.2,0.667,2.7,3.9,0.7,1.2,8.5,9.7,3.1,0.4,1.6,1.6,9.3,6.6,0.0,87.0,116.0
2,Jaylen Adams,PG,22.0,ATL,34.0,1.0,428.0,4.1,11.9,0.345,2.7,8.0,0.338,1.4,3.9,0.361,0.8,1.0,0.778,1.2,5.3,6.5,7.0,1.5,0.5,3.0,4.9,11.7,0.0,99.0,115.0
3,Steven Adams,C,25.0,OKC,80.0,80.0,2669.0,8.4,14.1,0.595,0.0,0.0,0.0,8.4,14.1,0.596,2.6,5.1,0.5,6.8,6.5,13.3,2.2,2.0,1.3,2.4,3.6,19.4,0.0,120.0,106.0
4,Bam Adebayo,C,21.0,MIA,82.0,28.0,1913.0,7.2,12.4,0.576,0.1,0.4,0.2,7.1,12.0,0.588,4.2,5.8,0.735,4.2,11.0,15.2,4.7,1.8,1.7,3.1,5.2,18.6,0.0,120.0,104.0
5,Deng Adel,SF,21.0,CLE,19.0,3.0,194.0,2.8,9.2,0.306,1.5,5.9,0.261,1.3,3.3,0.385,1.0,1.0,1.0,0.8,4.1,4.9,1.3,0.3,1.0,1.5,3.3,8.2,0.0,85.0,121.0
6,DeVaughn Akoon-Purcell,SG,25.0,DEN,7.0,0.0,22.0,6.7,22.3,0.3,0.0,8.9,0.0,6.7,13.4,0.5,2.2,4.5,0.5,2.2,6.7,8.9,13.4,4.5,0.0,4.5,8.9,15.6,0.0,84.0,104.0
7,LaMarcus Aldridge,C,33.0,SAS,81.0,81.0,2687.0,12.4,24.0,0.519,0.2,0.8,0.238,12.3,23.2,0.528,6.3,7.5,0.847,4.6,9.0,13.5,3.5,0.8,1.9,2.6,3.3,31.4,0.0,117.0,110.0
8,Rawle Alkins,SG,21.0,CHI,10.0,1.0,120.0,5.3,15.8,0.333,1.2,4.8,0.25,4.0,10.9,0.37,3.2,4.8,0.667,4.4,6.1,10.5,5.3,0.4,0.0,3.2,2.8,15.0,0.0,93.0,117.0
9,Grayson Allen,SG,23.0,UTA,38.0,2.0,416.0,7.7,20.5,0.376,3.7,11.4,0.323,4.0,9.1,0.443,5.2,6.9,0.75,0.3,2.3,2.6,2.9,0.7,0.7,3.8,5.4,24.3,0.0,95.0,111.0
10,Jarrett Allen,C,20.0,BRK,80.0,80.0,2096.0,7.6,12.9,0.59,0.1,1.0,0.133,7.5,11.9,0.629,4.5,6.3,0.709,4.3,10.9,15.3,2.5,1.0,2.7,2.3,4.2,19.8,0.0,123.0,106.0
11,Kadeem Allen,SG,26.0,NYK,19.0,1.0,416.0,7.5,16.3,0.461,2.0,4.2,0.472,5.6,12.2,0.457,4.9,6.3,0.778,0.9,5.0,5.9,8.8,1.9,0.5,3.0,5.3,21.9,0.0,116.0,114.0
12,Al-Farouq Aminu,PF,28.0,POR,81.0,81.0,2292.0,5.4,12.5,0.433,2.0,5.9,0.343,3.4,6.6,0.514,3.2,3.7,0.867,2.4,10.5,12.9,2.2,1.4,0.7,1.5,3.0,16.1,0.0,118.0,109.0
13,Justin Anderson,SF,25.0,ATL,48.0,4.0,463.0,6.4,15.7,0.408,2.4,7.7,0.312,4.0,8.0,0.5,2.6,3.5,0.743,2.4,6.0,8.4,2.3,2.2,1.3,2.3,4.8,17.8,0.0,103.0,113.0
14,Kyle Anderson,SF,25.0,MEM,43.0,40.0,1281.0,5.8,10.7,0.543,0.3,1.3,0.265,5.5,9.4,0.583,1.4,2.5,0.578,1.9,7.9,9.7,5.0,2.1,1.4,2.3,4.3,13.4,0.0,110.0,107.0
15,Ryan Anderson,PF,30.0,TOT,25.0,8.0,322.0,3.1,10.3,0.304,1.3,6.0,0.225,1.8,4.3,0.414,1.8,2.4,0.75,2.7,5.4,8.0,2.8,0.6,0.1,2.1,3.7,9.4,0.0,90.0,118.0
16,Ryan Anderson,PF,30.0,PHO,15.0,8.0,278.0,3.3,10.3,0.317,1.2,5.8,0.206,2.1,4.5,0.462,1.9,2.4,0.786,2.4,5.3,7.7,2.9,0.5,0.2,2.1,4.0,9.6,0.0,91.0,119.0
17,Ryan Anderson,PF,30.0,MIA,10.0,0.0,44.0,2.2,10.0,0.222,2.2,6.7,0.333,0.0,3.3,0.0,1.1,2.2,0.5,4.4,5.6,10.0,2.2,1.1,0.0,2.2,2.2,7.8,0.0,86.0,111.0
18,Ike Anigbogu,C,20.0,IND,3.0,0.0,6.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,8.2,16.3,24.5,8.2,0.0,8.2,8.2,0.0,0.0,0.0,33.0,96.0
19,Giannis Antetokounmpo,PF,24.0,MIL,72.0,72.0,2358.0,14.2,24.6,0.578,1.0,4.0,0.256,13.2,20.6,0.641,9.9,13.5,0.729,3.1,14.6,17.7,8.4,1.8,2.2,5.3,4.6,39.3,0.0,121.0,99.0
20,Kostas Antetokounmpo,PF,21.0,DAL,2.0,0.0,11.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,13.2,0.0,8.8,17.6,0.5,0.0,4.4,4.4,0.0,8.8,0.0,4.4,0.0,8.8,0.0,39.0,97.0
21,Carmelo Anthony,PF,34.0,HOU,10.0,2.0,294.0,8.2,20.2,0.405,3.5,10.7,0.328,4.7,9.5,0.491,2.5,3.7,0.682,1.5,7.5,9.0,0.8,0.7,1.2,1.3,5.3,22.4,0.0,103.0,112.0
23,OG Anunoby,SF,21.0,TOR,67.0,6.0,1352.0,6.5,14.3,0.453,2.4,7.2,0.332,4.1,7.2,0.574,1.3,2.2,0.581,2.1,4.9,7.0,1.7,1.6,0.8,1.9,5.0,16.6,0.0,104.0,109.0
24,Ryan Arcidiacono,PG,24.0,CHI,81.0,32.0,1961.0,4.6,10.3,0.447,2.0,5.4,0.373,2.6,5.0,0.527,2.2,2.5,0.873,0.7,4.7,5.4,6.7,1.6,0.1,1.6,4.2,13.5,0.0,121.0,115.0
25,Trevor Ariza,SF,33.0,TOT,69.0,69.0,2349.0,5.9,14.9,0.399,2.9,8.8,0.334,3.0,6.1,0.493,2.6,3.3,0.793,1.0,6.5,7.5,5.1,1.8,0.4,2.1,2.6,17.5,0.0,107.0,115.0
26,Trevor Ariza,SF,33.0,PHO,26.0,26.0,884.0,4.6,12.3,0.379,2.7,7.5,0.36,1.9,4.8,0.409,1.9,2.3,0.837,0.9,7.0,7.8,4.7,2.1,0.4,2.1,2.4,13.9,0.0,104.0,115.0
27,Trevor Ariza,SF,33.0,WAS,43.0,43.0,1465.0,6.7,16.5,0.409,3.1,9.5,0.322,3.7,6.9,0.528,3.0,3.9,0.777,1.1,6.2,7.3,5.3,1.7,0.4,2.2,2.8,19.6,0.0,109.0,115.0
28,D.J. Augustin,PG,31.0,ORL,81.0,81.0,2269.0,6.9,14.6,0.47,2.8,6.7,0.421,4.0,7.9,0.511,3.9,4.5,0.866,0.9,3.5,4.4,9.2,1.1,0.1,2.8,2.5,20.4,0.0,122.0,112.0
29,Deandre Ayton,C,20.0,PHO,71.0,70.0,2183.0,11.1,19.0,0.585,0.0,0.1,0.0,11.1,18.9,0.588,3.1,4.1,0.746,4.9,11.1,15.9,2.7,1.3,1.5,2.8,4.6,25.4,0.0,117.0,113.0
