,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
58,Tom Chambers,PF,29.0,PHO,81.0,81.0,3002.0,11.8,25.1,0.471,0.4,1.3,0.326,11.4,23.8,0.479,7.8,9.1,0.851,2.2,8.3,10.5,3.5,1.3,0.8,3.5,4.1,31.9,0.0,110.0,105.0
59,Mike Champion,SF,24.0,SEA,2.0,0.0,4.0,0.0,36.0,0.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,0.0,117.0
60,Rex Chapman,SG,21.0,CHH,75.0,44.0,2219.0,11.3,27.4,0.414,1.3,4.1,0.314,10.1,23.3,0.431,3.3,4.2,0.795,1.6,2.4,4.0,3.8,1.5,0.5,2.4,3.6,27.3,0.0,97.0,115.0
61,Maurice Cheeks*,PG,32.0,PHI,71.0,70.0,2298.0,7.1,14.8,0.483,0.0,0.3,0.077,7.1,14.5,0.49,3.2,4.1,0.774,0.8,3.1,3.9,11.7,2.2,0.4,2.5,2.4,17.5,0.0,117.0,113.0
62,Derrick Chievous,SF,21.0,HOU,81.0,1.0,1539.0,8.5,19.4,0.437,0.2,0.7,0.208,8.3,18.7,0.446,5.9,7.5,0.783,3.5,4.4,7.8,2.4,1.5,0.3,4.2,4.9,23.0,0.0,99.0,108.0
63,Ben Coleman,PF,27.0,PHI,58.0,11.0,703.0,8.1,16.7,0.485,0.0,0.0,0.0,8.1,16.7,0.485,4.2,5.3,0.792,3.4,8.9,12.3,1.2,0.7,1.2,3.3,8.3,20.4,0.0,103.0,111.0
64,Steve Colter,PG,26.0,WSB,80.0,5.0,1425.0,6.8,15.3,0.444,0.1,0.8,0.12,6.7,14.4,0.463,4.2,5.6,0.749,2.1,4.0,6.1,7.5,2.3,0.5,2.1,5.3,17.8,0.0,111.0,109.0
65,Dallas Comegys,PF,24.0,SAS,67.0,10.0,1119.0,6.8,14.0,0.487,0.0,0.1,0.0,6.8,14.0,0.49,4.4,6.6,0.658,4.6,5.0,9.6,1.2,1.7,2.6,3.5,6.6,18.0,0.0,101.0,108.0
66,Lester Conner,PG,29.0,NJN,82.0,63.0,2532.0,5.9,12.8,0.457,0.2,0.7,0.351,5.6,12.1,0.463,4.0,5.1,0.788,1.9,4.8,6.7,11.4,3.4,0.1,3.4,2.5,16.0,0.0,112.0,108.0
67,Darwin Cook,SG,30.0,TOT,66.0,4.0,1143.0,8.7,19.1,0.456,0.3,1.6,0.195,8.4,17.4,0.481,2.5,3.1,0.808,1.4,2.9,4.3,5.1,2.8,0.4,3.5,4.8,20.2,0.0,98.0,108.0
68,Darwin Cook,SG,30.0,SAS,36.0,0.0,757.0,9.0,19.2,0.467,0.4,1.9,0.194,8.6,17.3,0.496,2.8,3.4,0.821,1.3,2.3,3.6,5.1,2.6,0.2,3.8,4.7,21.1,0.0,100.0,110.0
69,Darwin Cook,SG,30.0,DEN,30.0,4.0,386.0,8.2,18.9,0.436,0.2,1.2,0.2,8.0,17.7,0.451,2.0,2.5,0.773,1.5,4.0,5.6,5.0,3.2,0.7,3.0,5.1,18.6,0.0,95.0,105.0
70,Michael Cooper,SG,32.0,LAL,80.0,13.0,1943.0,5.3,12.2,0.431,2.0,5.2,0.381,3.3,7.0,0.468,2.0,2.3,0.871,0.8,3.9,4.7,7.7,1.8,0.8,2.3,4.6,14.5,0.0,115.0,109.0
71,Wayne Cooper,C,32.0,DEN,79.0,72.0,1864.0,5.3,10.6,0.495,0.0,0.1,0.25,5.2,10.5,0.498,1.9,2.5,0.745,5.1,9.7,14.8,1.9,0.9,5.1,1.7,7.2,12.5,0.0,113.0,102.0
72,Tyrone Corbin,SF,26.0,PHO,77.0,30.0,1655.0,6.8,12.6,0.54,0.0,0.1,0.0,6.8,12.5,0.542,3.9,5.0,0.788,4.9,6.2,11.0,3.3,2.3,0.4,2.6,6.2,17.5,0.0,119.0,105.0
73,Dave Corzine,C,32.0,CHI,81.0,7.0,1483.0,6.8,14.7,0.461,0.1,0.3,0.25,6.7,14.4,0.465,2.4,3.2,0.74,3.1,7.4,10.5,3.4,1.0,1.5,3.1,4.5,16.0,0.0,99.0,108.0
75,Winston Crite,SF,23.0,PHO,2.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,7.7,0.0,7.7,0.0,0.0,0.0,7.7,7.7,0.0,0.0,20.0,114.0
76,Pat Cummings,PF,32.0,MIA,53.0,28.0,1096.0,8.7,17.4,0.5,0.0,0.1,0.0,8.7,17.3,0.503,3.2,4.3,0.742,3.7,8.7,12.4,2.1,1.3,0.8,4.9,7.1,20.6,0.0,95.0,108.0
77,Terry Cummings,SF,27.0,MIL,80.0,78.0,2824.0,12.6,27.0,0.467,0.1,0.3,0.467,12.5,26.7,0.467,6.2,7.9,0.787,4.8,6.4,11.2,3.4,1.8,1.2,3.5,4.6,31.5,0.0,108.0,106.0
78,Earl Cureton,C,31.0,CHH,82.0,41.0,2047.0,5.4,10.9,0.501,0.0,0.0,0.0,5.4,10.9,0.502,1.5,2.9,0.537,4.4,7.0,11.4,3.0,1.2,1.4,2.7,5.4,12.4,0.0,101.0,111.0
79,Dell Curry,SG,24.0,CHH,48.0,0.0,813.0,15.1,30.7,0.491,1.1,3.2,0.345,14.0,27.4,0.509,2.4,2.7,0.87,1.5,4.6,6.1,2.9,2.5,0.2,2.6,4.0,33.6,0.0,102.0,112.0
80,Quintin Dailey,SG,28.0,LAC,69.0,51.0,1722.0,12.0,25.7,0.465,0.0,0.2,0.111,11.9,25.5,0.468,5.8,7.6,0.759,1.8,3.6,5.4,4.1,2.4,0.2,3.3,4.1,29.7,0.0,103.0,112.0
81,Adrian Dantley*,SF,32.0,TOT,73.0,67.0,2422.0,9.7,19.8,0.493,0.0,0.0,0.0,9.7,19.7,0.493,9.5,11.8,0.81,2.4,4.1,6.6,3.5,0.9,0.3,3.4,3.9,29.0,0.0,115.0,110.0
82,Adrian Dantley*,SF,32.0,DET,42.0,42.0,1341.0,9.7,18.6,0.521,0.0,0.0,0.0,9.7,18.6,0.521,9.6,11.4,0.839,2.0,4.2,6.1,3.5,0.9,0.2,3.0,3.7,28.9,0.0,122.0,108.0
83,Adrian Dantley*,SF,32.0,DAL,31.0,25.0,1081.0,9.8,21.3,0.462,0.0,0.0,0.0,9.8,21.2,0.463,9.5,12.2,0.776,3.0,4.1,7.1,3.6,0.9,0.3,3.8,4.0,29.1,0.0,108.0,112.0
84,Brad Daugherty,C,23.0,CLE,78.0,78.0,2821.0,9.4,17.6,0.538,0.0,0.1,0.333,9.4,17.5,0.538,6.7,9.1,0.737,2.9,9.6,12.5,4.9,1.1,0.7,4.0,3.0,25.6,0.0,113.0,103.0
85,Brad Davis,PG,33.0,DAL,78.0,4.0,1395.0,6.6,13.6,0.483,1.1,3.7,0.314,5.4,9.9,0.545,3.6,4.4,0.805,0.5,3.4,3.9,8.7,1.7,0.6,3.3,5.4,17.8,0.0,111.0,111.0
86,Charles Davis,SF,30.0,CHI,49.0,3.0,545.0,7.4,17.3,0.426,0.4,1.4,0.267,7.0,15.9,0.44,1.7,2.4,0.731,4.3,6.1,10.4,2.8,1.0,0.5,2.0,5.3,16.8,0.0,101.0,110.0
87,Mark Davis,SF,25.0,TOT,33.0,0.0,258.0,9.2,19.2,0.48,0.2,1.9,0.1,9.0,17.3,0.522,5.3,6.4,0.824,3.0,4.0,7.0,2.6,2.4,0.9,2.3,7.3,23.9,0.0,113.0,107.0
88,Mark Davis,SF,25.0,PHO,2.0,0.0,7.0,6.6,32.8,0.2,0.0,6.6,0.0,6.6,26.2,0.25,13.1,13.1,1.0,6.6,0.0,6.6,0.0,0.0,0.0,0.0,6.6,26.2,0.0,92.0,114.0
89,Mark Davis,SF,25.0,MIL,31.0,0.0,251.0,9.3,18.8,0.495,0.2,1.7,0.111,9.1,17.1,0.534,5.0,6.2,0.813,2.9,4.1,7.0,2.7,2.5,1.0,2.3,7.4,23.9,0.0,114.0,106.0
90,Walter Davis,SG,34.0,DEN,81.0,0.0,1857.0,12.9,25.9,0.498,0.5,1.7,0.29,12.4,24.2,0.512,4.2,4.8,0.879,1.0,2.6,3.6,4.6,1.7,0.1,3.2,4.5,30.5,0.0,107.0,110.0
91,Darryl Dawkins,C,32.0,DET,14.0,0.0,48.0,9.4,19.9,0.474,0.0,0.0,0.0,9.4,19.9,0.474,9.4,18.9,0.5,3.1,4.2,7.3,1.0,0.0,1.0,4.2,13.6,28.3,0.0,97.0,109.0
92,Johnny Dawkins,PG,25.0,SAS,32.0,30.0,1083.0,7.5,17.0,0.443,0.0,0.2,0.0,7.5,16.9,0.447,4.3,4.8,0.893,1.4,2.9,4.3,9.5,2.3,0.0,4.7,2.7,19.3,0.0,101.0,110.0
93,Vinny Del Negro,SG,22.0,SAC,80.0,2.0,1556.0,7.3,15.4,0.475,0.2,0.6,0.3,7.2,14.8,0.482,2.6,3.1,0.85,1.5,3.8,5.2,6.3,2.0,0.4,2.4,4.9,17.5,0.0,109.0,111.0
94,Fennis Dembo,SF,23.0,DET,31.0,0.0,74.0,9.5,28.5,0.333,0.0,2.7,0.0,9.5,25.8,0.368,5.4,6.8,0.8,5.4,10.2,15.6,3.4,0.7,0.0,4.8,10.2,24.5,0.0,86.0,104.0
95,James Donaldson,C,31.0,DAL,53.0,53.0,1746.0,5.5,9.7,0.573,0.0,0.0,0.0,5.5,9.7,0.573,2.7,3.6,0.766,4.5,11.8,16.3,1.1,0.7,2.3,2.4,3.2,13.8,0.0,115.0,105.0
96,Greg Dreiling,C,26.0,IND,53.0,4.0,396.0,5.3,9.4,0.558,0.0,0.0,0.0,5.3,9.4,0.558,5.3,7.8,0.672,4.8,6.5,11.2,2.2,0.6,1.3,4.8,12.2,15.8,0.0,103.0,112.0
97,Clyde Drexler*,SG,26.0,POR,78.0,78.0,3064.0,12.5,25.2,0.496,0.4,1.6,0.26,12.1,23.6,0.511,6.6,8.3,0.799,4.4,4.9,9.3,6.8,3.2,0.8,3.8,4.1,32.0,0.0,117.0,106.0
98,Kevin Duckworth,C,24.0,POR,79.0,79.0,2662.0,9.6,20.1,0.477,0.0,0.0,0.0,9.6,20.1,0.478,5.6,7.4,0.757,4.3,6.7,11.0,1.0,1.0,0.9,3.5,5.2,24.8,0.0,106.0,109.0
100,Chris Dudley,C,23.0,CLE,61.0,2.0,544.0,6.6,15.1,0.435,0.0,0.1,0.0,6.6,15.0,0.437,3.5,9.6,0.364,6.5,7.7,14.1,1.9,0.8,2.1,4.0,7.4,16.7,0.0,89.0,104.0
101,Joe Dumars*,SG,25.0,DET,69.0,67.0,2408.0,9.5,18.9,0.505,0.3,0.6,0.483,9.2,18.2,0.506,5.4,6.4,0.85,1.2,2.4,3.6,8.1,1.3,0.1,3.7,2.2,24.8,0.0,114.0,109.0
102,Mike Dunleavy,PG,34.0,MIL,2.0,0.0,5.0,9.7,19.5,0.5,9.7,19.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0.0,150.0,116.0
103,T.R. Dunn,SG,33.0,PHO,34.0,1.0,321.0,1.7,5.0,0.343,0.0,0.0,0.0,1.7,5.0,0.343,1.3,1.7,0.75,4.3,4.3,8.6,3.6,1.7,0.1,0.9,5.0,4.7,0.0,117.0,108.0
104,Ledell Eackles,SG,22.0,WSB,80.0,6.0,1459.0,10.4,23.9,0.434,0.3,1.3,0.225,10.1,22.6,0.447,8.9,11.3,0.786,3.3,2.6,5.9,4.0,1.3,0.2,4.2,5.1,29.9,0.0,105.0,112.0
105,Mark Eaton,C,32.0,UTA,82.0,82.0,2914.0,3.2,6.8,0.462,0.0,0.0,0.0,3.2,6.8,0.462,2.2,3.4,0.66,3.8,10.4,14.2,1.4,0.7,5.3,2.4,4.9,8.5,0.0,99.0,98.0
106,James Edwards,C,33.0,DET,76.0,1.0,1254.0,8.5,16.9,0.5,0.0,0.1,0.0,8.5,16.8,0.502,5.3,7.8,0.686,2.7,6.5,9.3,2.0,0.4,1.2,2.9,9.1,22.2,0.0,108.0,106.0
107,Kevin Edwards,SG,23.0,MIA,79.0,62.0,2349.0,9.7,22.8,0.425,0.2,0.8,0.27,9.5,22.0,0.431,3.0,4.0,0.746,1.8,3.7,5.4,7.2,2.9,0.6,5.1,3.2,22.6,0.0,92.0,109.0
108,Craig Ehlo,SG,27.0,CLE,82.0,4.0,1867.0,6.5,13.7,0.475,1.0,2.6,0.39,5.5,11.1,0.495,1.9,3.1,0.607,2.6,5.1,7.7,7.0,2.9,0.5,3.0,4.2,15.9,0.0,107.0,103.0
109,Dale Ellis,SG,28.0,SEA,82.0,82.0,3190.0,12.9,25.7,0.501,2.4,5.1,0.478,10.4,20.6,0.507,5.7,6.9,0.816,2.3,2.8,5.1,2.5,1.6,0.3,3.3,3.0,33.9,0.0,119.0,112.0
