,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,WAS,Kwame Brown,,12.0,607.0,13389.0,4035.0,3333.0,554.0,0.492,0.111,0.57,22.1,6.6,5.5,0.9,20.8,0.074,-2.1,-0.4
2,2.0,LAC,Tyson Chandler,,19.0,1160.0,31617.0,9509.0,10467.0,967.0,0.597,0.0,0.644,27.3,8.2,9.0,0.8,102.1,0.155,1.4,27.4
3,3.0,ATL,Pau Gasol,,18.0,1226.0,41001.0,20894.0,11305.0,3925.0,0.507,0.368,0.753,33.4,17.0,9.2,3.2,144.1,0.169,3.5,56.8
4,4.0,CHI,Eddy Curry,,11.0,527.0,13109.0,6820.0,2725.0,287.0,0.545,1.0,0.642,24.9,12.9,5.2,0.5,21.7,0.08,-3.5,-5.0
5,5.0,GSW,Jason Richardson,Michigan State,13.0,857.0,29241.0,14644.0,4245.0,2284.0,0.438,0.37,0.707,34.1,17.1,5.0,2.7,59.1,0.097,1.3,24.4
6,6.0,MEM,Shane Battier,Duke,13.0,977.0,30004.0,8408.0,4082.0,1717.0,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,2.9,37.0
7,7.0,NJN,Eddie Griffin,Seton Hall,5.0,303.0,6729.0,2171.0,1744.0,236.0,0.377,0.315,0.671,22.2,7.2,5.8,0.8,10.9,0.078,-1.0,1.7
8,8.0,CLE,DeSagana Diop,,12.0,601.0,8403.0,1185.0,2219.0,270.0,0.427,0.167,0.467,14.0,2.0,3.7,0.4,12.8,0.073,0.0,4.3
9,9.0,DET,Rodney White,UNC Charlotte,4.0,218.0,3354.0,1540.0,485.0,237.0,0.424,0.314,0.749,15.4,7.1,2.2,1.1,1.8,0.026,-3.8,-1.5
10,10.0,BOS,Joe Johnson,Arkansas,17.0,1276.0,44234.0,20405.0,5059.0,5001.0,0.441,0.371,0.802,34.7,16.0,4.0,3.9,82.8,0.09,0.4,26.4
11,11.0,BOS,Kedrick Brown,Okaloosa-Walton Community College,4.0,143.0,1935.0,509.0,347.0,103.0,0.405,0.274,0.64,13.5,3.6,2.4,0.7,3.0,0.074,-2.2,-0.1
12,12.0,SEA,Vladimir Radmanović,,12.0,737.0,16164.0,5879.0,2784.0,998.0,0.415,0.378,0.758,21.9,8.0,3.8,1.4,26.5,0.079,-0.1,7.7
13,13.0,HOU,Richard Jefferson,Arizona,17.0,1181.0,34293.0,14904.0,4720.0,2412.0,0.464,0.376,0.768,29.0,12.6,4.0,2.0,83.0,0.116,0.3,19.8
14,14.0,GSW,Troy Murphy,Notre Dame,12.0,729.0,19921.0,7860.0,5708.0,1088.0,0.445,0.388,0.785,27.3,10.8,7.8,1.5,50.3,0.121,-0.1,9.5
15,15.0,ORL,Steven Hunter,DePaul,8.0,400.0,5993.0,1817.0,1264.0,79.0,0.56,0.0,0.485,15.0,4.5,3.2,0.2,10.6,0.085,-2.8,-1.3
16,16.0,CHH,Kirk Haston,Indiana,2.0,27.0,134.0,32.0,27.0,8.0,0.232,0.0,0.5,5.0,1.2,1.0,0.3,-0.5,-0.197,-13.5,-0.4
17,17.0,TOR,Michael Bradley,Villanova,5.0,173.0,2016.0,483.0,591.0,93.0,0.477,0.143,0.511,11.7,2.8,3.4,0.5,2.0,0.047,-3.7,-0.9
18,18.0,HOU,Jason Collins,Stanford,13.0,735.0,14974.0,2621.0,2706.0,626.0,0.411,0.206,0.647,20.4,3.6,3.7,0.9,20.1,0.064,-2.0,0.2
19,19.0,POR,Zach Randolph,Michigan State,17.0,1116.0,34616.0,18578.0,10208.0,2049.0,0.471,0.273,0.764,31.0,16.6,9.1,1.8,81.1,0.112,-0.4,13.6
20,20.0,CLE,Brendan Haywood,UNC,13.0,816.0,18680.0,5538.0,4875.0,442.0,0.528,0.0,0.587,22.9,6.8,6.0,0.5,43.8,0.113,-0.2,8.4
21,21.0,BOS,Joseph Forte,UNC,2.0,25.0,125.0,30.0,17.0,17.0,0.234,0.0,0.8,5.0,1.2,0.7,0.7,-0.4,-0.166,-10.1,-0.3
22,22.0,ORL,Jeryl Sasser,SMU,2.0,82.0,1061.0,204.0,191.0,67.0,0.303,0.295,0.687,12.9,2.5,2.3,0.8,0.7,0.032,-2.9,-0.2
23,23.0,HOU,Brandon Armstrong,Pepperdine,3.0,108.0,699.0,239.0,63.0,24.0,0.352,0.333,0.6,6.5,2.2,0.6,0.2,-0.6,-0.039,-8.6,-1.2
24,24.0,UTA,Raül López,,2.0,113.0,2135.0,733.0,194.0,428.0,0.429,0.346,0.853,18.9,6.5,1.7,3.8,2.1,0.047,-3.5,-0.8
25,25.0,SAC,Gerald Wallace,Alabama,14.0,832.0,24731.0,9933.0,4838.0,1725.0,0.469,0.312,0.709,29.7,11.9,5.8,2.1,59.7,0.116,2.4,27.3
26,26.0,PHI,Samuel Dalembert,Seton Hall,13.0,886.0,21646.0,6814.0,6942.0,465.0,0.521,0.083,0.706,24.4,7.7,7.8,0.5,51.3,0.114,-0.7,7.2
27,27.0,MEM,Jamaal Tinsley,Iowa State,11.0,547.0,14443.0,4652.0,1605.0,3330.0,0.393,0.299,0.716,26.4,8.5,2.9,6.1,17.2,0.057,-0.4,5.7
28,28.0,SAS,Tony Parker,,18.0,1254.0,38279.0,19473.0,3396.0,7036.0,0.491,0.324,0.751,30.5,15.5,2.7,5.6,111.3,0.14,0.7,25.7
32,30.0,CHI,Trenton Hassell,Austin Peay State University,9.0,644.0,16278.0,3741.0,1826.0,1132.0,0.445,0.318,0.765,25.3,5.8,2.8,1.8,13.8,0.041,-2.3,-1.3
33,31.0,GSW,Gilbert Arenas,Arizona,11.0,552.0,19351.0,11402.0,2168.0,2909.0,0.421,0.351,0.803,35.1,20.7,3.9,5.3,51.3,0.127,2.9,24.1
34,32.0,ORL,Omar Cook,St. John's,2.0,22.0,213.0,37.0,13.0,46.0,0.333,0.0,0.5,9.7,1.7,0.6,2.1,-0.1,-0.021,-6.1,-0.2
35,33.0,MEM,Will Solomon,Clemson,2.0,115.0,1584.0,584.0,132.0,225.0,0.378,0.298,0.692,13.8,5.1,1.1,2.0,0.0,0.0,-4.7,-1.1
36,34.0,ATL,Terence Morris,Maryland,3.0,139.0,1934.0,472.0,377.0,93.0,0.407,0.196,0.711,13.9,3.4,2.7,0.7,1.0,0.025,-3.6,-0.8
37,35.0,NJN,Brian Scalabrine,USC,11.0,520.0,6772.0,1594.0,1034.0,436.0,0.39,0.344,0.783,13.0,3.1,2.0,0.8,7.6,0.054,-2.6,-1.1
38,36.0,CLE,Jeff Trepagnier,USC,3.0,31.0,270.0,88.0,43.0,22.0,0.337,0.462,0.7,8.7,2.8,1.4,0.7,-0.2,-0.038,-4.8,-0.2
39,37.0,PHI,Damone Brown,Syracuse,4.0,39.0,351.0,108.0,52.0,19.0,0.336,0.286,0.667,9.0,2.8,1.3,0.5,-0.7,-0.1,-10.3,-0.7
40,38.0,DET,Mehmet Okur,,10.0,634.0,18429.0,8561.0,4436.0,1089.0,0.458,0.375,0.797,29.1,13.5,7.0,1.7,54.7,0.142,1.4,15.7
41,39.0,NYK,Michael Wright,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,40.0,SEA,Earl Watson,UCLA,13.0,878.0,19494.0,5593.0,1985.0,3871.0,0.411,0.324,0.703,22.2,6.4,2.3,4.4,19.2,0.047,-1.8,1.0
43,41.0,IND,Jamison Brewer,Auburn,4.0,54.0,468.0,89.0,50.0,56.0,0.372,0.25,0.393,8.7,1.6,0.9,1.0,0.0,-0.001,-4.4,-0.3
44,42.0,SEA,Bobby Simmons,DePaul,10.0,466.0,11513.0,4189.0,1791.0,710.0,0.437,0.396,0.823,24.7,9.0,3.8,1.5,20.1,0.084,-0.1,5.4
45,43.0,NYK,Eric Chenowith,Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,44.0,DAL,Kyle Hill,Eastern Illinois University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,45.0,CHI,Sean Lampley,California,2.0,45.0,550.0,203.0,94.0,33.0,0.463,0.0,0.691,12.2,4.5,2.1,0.7,1.1,0.096,-3.2,-0.2
48,46.0,MIN,Loren Woods,Arizona,6.0,215.0,2428.0,555.0,682.0,74.0,0.419,0.143,0.642,11.3,2.6,3.2,0.3,3.1,0.062,-2.9,-0.6
49,47.0,DEN,Ousmane Cisse,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,48.0,MEM,Antonis Fotsis,,1.0,28.0,320.0,108.0,62.0,10.0,0.404,0.304,0.85,11.4,3.9,2.2,0.4,0.1,0.017,-4.9,-0.2
51,49.0,MIA,Ken Johnson,Ohio State,1.0,16.0,156.0,32.0,32.0,0.0,0.405,0.0,0.333,9.8,2.0,2.0,0.0,0.0,-0.002,-10.0,-0.3
52,50.0,POR,Ruben Boumtje-Boumtje,Georgetown,3.0,44.0,276.0,43.0,57.0,6.0,0.368,0.0,0.556,6.3,1.0,1.3,0.1,0.2,0.027,-4.5,-0.2
53,51.0,PHO,Alton Ford,Houston,3.0,73.0,524.0,186.0,124.0,11.0,0.507,0.0,0.697,7.2,2.5,1.7,0.2,0.8,0.074,-6.5,-0.6
54,52.0,MIL,Andre Hutson,Michigan State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
