b'Date',b'href',b'Start (ET)',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Mon, Nov 5, 2012",/boxscores/201211050DAL.html,8:30p,Portland Trail Blazers,91,Dallas Mavericks,114,Box Score,,"19,521",
"Mon, Nov 5, 2012",/boxscores/201211050SAS.html,8:30p,Indiana Pacers,79,San Antonio Spurs,101,Box Score,,"17,158",
"Mon, Nov 5, 2012",/boxscores/201211050SAC.html,10:00p,Golden State Warriors,92,Sacramento Kings,94,Box Score,,"17,317",
"Mon, Nov 5, 2012",/boxscores/201211050LAC.html,10:30p,Cleveland Cavaliers,108,Los Angeles Clippers,101,Box Score,,"19,060",
"Tue, Nov 6, 2012",/boxscores/201211060CHI.html,8:00p,Orlando Magic,93,Chicago Bulls,99,Box Score,,"21,216",
"Tue, Nov 6, 2012",/boxscores/201211060OKC.html,8:00p,Toronto Raptors,88,Oklahoma City Thunder,108,Box Score,,"18,203",
"Tue, Nov 6, 2012",/boxscores/201211060DEN.html,9:00p,Detroit Pistons,97,Denver Nuggets,109,Box Score,,"19,155",
"Wed, Nov 7, 2012",/boxscores/201211070CHA.html,7:00p,Phoenix Suns,117,Charlotte Bobcats,110,Box Score,,"13,905",
"Wed, Nov 7, 2012",/boxscores/201211070ATL.html,7:30p,Indiana Pacers,86,Atlanta Hawks,89,Box Score,,"10,684",
"Wed, Nov 7, 2012",/boxscores/201211070BOS.html,7:30p,Washington Wizards,94,Boston Celtics,100,Box Score,OT,"18,624",
"Wed, Nov 7, 2012",/boxscores/201211070MIA.html,7:30p,Brooklyn Nets,73,Miami Heat,103,Box Score,,"19,627",
"Wed, Nov 7, 2012",/boxscores/201211070HOU.html,8:00p,Denver Nuggets,93,Houston Rockets,87,Box Score,,"13,372",
"Wed, Nov 7, 2012",/boxscores/201211070MIL.html,8:00p,Memphis Grizzlies,108,Milwaukee Bucks,90,Box Score,,"11,465",
"Wed, Nov 7, 2012",/boxscores/201211070MIN.html,8:00p,Orlando Magic,75,Minnesota Timberwolves,90,Box Score,,"17,121",
"Wed, Nov 7, 2012",/boxscores/201211070NOH.html,8:00p,Philadelphia 76ers,77,New Orleans Hornets,62,Box Score,,"12,988",
"Wed, Nov 7, 2012",/boxscores/201211070DAL.html,8:30p,Toronto Raptors,104,Dallas Mavericks,109,Box Score,,"19,763",
"Wed, Nov 7, 2012",/boxscores/201211070UTA.html,9:00p,Los Angeles Lakers,86,Utah Jazz,95,Box Score,,"19,911",
"Wed, Nov 7, 2012",/boxscores/201211070SAC.html,10:00p,Detroit Pistons,103,Sacramento Kings,105,Box Score,,"10,185",
"Wed, Nov 7, 2012",/boxscores/201211070GSW.html,10:30p,Cleveland Cavaliers,96,Golden State Warriors,106,Box Score,,"18,124",
"Wed, Nov 7, 2012",/boxscores/201211070LAC.html,10:30p,San Antonio Spurs,84,Los Angeles Clippers,106,Box Score,,"19,060",
"Thu, Nov 8, 2012",/boxscores/201211080CHI.html,8:00p,Oklahoma City Thunder,97,Chicago Bulls,91,Box Score,,"21,737",
"Thu, Nov 8, 2012",/boxscores/201211080POR.html,10:30p,Los Angeles Clippers,103,Portland Trail Blazers,90,Box Score,,"20,425",
"Fri, Nov 9, 2012",/boxscores/201211090ORL.html,7:00p,Brooklyn Nets,107,Orlando Magic,68,Box Score,,"17,532",
"Fri, Nov 9, 2012",/boxscores/201211090WAS.html,7:00p,Milwaukee Bucks,101,Washington Wizards,91,Box Score,,"14,531",
"Fri, Nov 9, 2012",/boxscores/201211090ATL.html,7:30p,Miami Heat,95,Atlanta Hawks,89,Box Score,,"16,785",
"Fri, Nov 9, 2012",/boxscores/201211090BOS.html,7:30p,Philadelphia 76ers,106,Boston Celtics,100,Box Score,,"18,624",
"Fri, Nov 9, 2012",/boxscores/201211090NYK.html,7:30p,Dallas Mavericks,94,New York Knicks,104,Box Score,,"19,033",
"Fri, Nov 9, 2012",/boxscores/201211090MEM.html,8:00p,Houston Rockets,85,Memphis Grizzlies,93,Box Score,,"16,087",
"Fri, Nov 9, 2012",/boxscores/201211090MIN.html,8:00p,Indiana Pacers,94,Minnesota Timberwolves,96,Box Score,,"18,222",
"Fri, Nov 9, 2012",/boxscores/201211090NOH.html,8:00p,Charlotte Bobcats,99,New Orleans Hornets,107,Box Score,,"12,668",
"Fri, Nov 9, 2012",/boxscores/201211090OKC.html,8:00p,Detroit Pistons,94,Oklahoma City Thunder,105,Box Score,,"18,203",
"Fri, Nov 9, 2012",/boxscores/201211090PHO.html,9:00p,Cleveland Cavaliers,105,Phoenix Suns,107,Box Score,,"15,236",
"Fri, Nov 9, 2012",/boxscores/201211090SAC.html,10:00p,San Antonio Spurs,97,Sacramento Kings,86,Box Score,,"13,505",
"Fri, Nov 9, 2012",/boxscores/201211090DEN.html,10:30p,Utah Jazz,84,Denver Nuggets,104,Box Score,,"15,523",
"Fri, Nov 9, 2012",/boxscores/201211090LAL.html,10:30p,Golden State Warriors,77,Los Angeles Lakers,101,Box Score,,"18,997",
"Sat, Nov 10, 2012",/boxscores/201211100IND.html,7:00p,Washington Wizards,85,Indiana Pacers,89,Box Score,,"12,036",
"Sat, Nov 10, 2012",/boxscores/201211100TOR.html,7:00p,Philadelphia 76ers,93,Toronto Raptors,83,Box Score,,"19,800",
"Sat, Nov 10, 2012",/boxscores/201211100CHA.html,7:30p,Dallas Mavericks,97,Charlotte Bobcats,101,Box Score,OT,"15,763",
"Sat, Nov 10, 2012",/boxscores/201211100CHI.html,8:00p,Minnesota Timberwolves,80,Chicago Bulls,87,Box Score,,"21,974",
"Sat, Nov 10, 2012",/boxscores/201211100HOU.html,8:00p,Detroit Pistons,82,Houston Rockets,96,Box Score,,"15,037",
"Sat, Nov 10, 2012",/boxscores/201211100MIL.html,8:30p,Boston Celtics,96,Milwaukee Bucks,92,Box Score,,"14,589",
"Sat, Nov 10, 2012",/boxscores/201211100UTA.html,9:00p,Phoenix Suns,81,Utah Jazz,94,Box Score,,"19,100",
"Sat, Nov 10, 2012",/boxscores/201211100POR.html,10:00p,San Antonio Spurs,112,Portland Trail Blazers,109,Box Score,,"20,447",
"Sat, Nov 10, 2012",/boxscores/201211100GSW.html,10:30p,Denver Nuggets,107,Golden State Warriors,101,Box Score,2OT,"19,596",
"Sun, Nov 11, 2012",/boxscores/201211110BRK.html,3:00p,Orlando Magic,74,Brooklyn Nets,82,Box Score,,"16,523",
"Sun, Nov 11, 2012",/boxscores/201211110LAC.html,3:30p,Atlanta Hawks,76,Los Angeles Clippers,89,Box Score,,"19,060",
"Sun, Nov 11, 2012",/boxscores/201211110MEM.html,6:00p,Miami Heat,86,Memphis Grizzlies,104,Box Score,,"18,119",
"Sun, Nov 11, 2012",/boxscores/201211110OKC.html,7:00p,Cleveland Cavaliers,91,Oklahoma City Thunder,106,Box Score,,"18,203",
"Sun, Nov 11, 2012",/boxscores/201211110LAL.html,9:30p,Sacramento Kings,90,Los Angeles Lakers,103,Box Score,,"18,997",
"Mon, Nov 12, 2012",/boxscores/201211120PHI.html,7:00p,Milwaukee Bucks,105,Philadelphia 76ers,96,Box Score,,"15,086",
"Mon, Nov 12, 2012",/boxscores/201211120TOR.html,7:00p,Utah Jazz,140,Toronto Raptors,133,Box Score,3OT,"18,230",
"Mon, Nov 12, 2012",/boxscores/201211120DET.html,7:30p,Oklahoma City Thunder,92,Detroit Pistons,90,Box Score,,"12,784",
"Mon, Nov 12, 2012",/boxscores/201211120CHI.html,8:00p,Boston Celtics,101,Chicago Bulls,95,Box Score,,"21,712",
"Mon, Nov 12, 2012",/boxscores/201211120HOU.html,8:00p,Miami Heat,113,Houston Rockets,110,Box Score,,"18,041",
"Mon, Nov 12, 2012",/boxscores/201211120DAL.html,8:30p,Minnesota Timberwolves,90,Dallas Mavericks,82,Box Score,,"19,322",
"Mon, Nov 12, 2012",/boxscores/201211120PHO.html,9:00p,Denver Nuggets,100,Phoenix Suns,110,Box Score,,"14,060",
"Mon, Nov 12, 2012",/boxscores/201211120POR.html,10:00p,Atlanta Hawks,95,Portland Trail Blazers,87,Box Score,,"19,095",
"Tue, Nov 13, 2012",/boxscores/201211130CHA.html,7:00p,Washington Wizards,76,Charlotte Bobcats,92,Box Score,,"11,139",
"Tue, Nov 13, 2012",/boxscores/201211130IND.html,7:00p,Toronto Raptors,74,Indiana Pacers,72,Box Score,,"11,947",
"Tue, Nov 13, 2012",/boxscores/201211130ORL.html,7:00p,New York Knicks,99,Orlando Magic,89,Box Score,,"18,846",
"Tue, Nov 13, 2012",/boxscores/201211130BRK.html,7:30p,Cleveland Cavaliers,101,Brooklyn Nets,114,Box Score,,"17,032",
"Tue, Nov 13, 2012",/boxscores/201211130SAC.html,10:00p,Portland Trail Blazers,103,Sacramento Kings,86,Box Score,,"10,153",
"Tue, Nov 13, 2012",/boxscores/201211130LAL.html,10:30p,San Antonio Spurs,84,Los Angeles Lakers,82,Box Score,,"18,997",
"Wed, Nov 14, 2012",/boxscores/201211140PHI.html,7:00p,Detroit Pistons,94,Philadelphia 76ers,76,Box Score,,"11,879",
"Wed, Nov 14, 2012",/boxscores/201211140BOS.html,7:30p,Utah Jazz,93,Boston Celtics,98,Box Score,,"18,624",
"Wed, Nov 14, 2012",/boxscores/201211140HOU.html,8:00p,New Orleans Hornets,96,Houston Rockets,100,Box Score,,"14,535",
"Wed, Nov 14, 2012",/boxscores/201211140MIL.html,8:00p,Indiana Pacers,85,Milwaukee Bucks,99,Box Score,,"11,573",
"Wed, Nov 14, 2012",/boxscores/201211140MIN.html,8:00p,Charlotte Bobcats,89,Minnesota Timberwolves,87,Box Score,,"13,272",
"Wed, Nov 14, 2012",/boxscores/201211140OKC.html,8:00p,Memphis Grizzlies,107,Oklahoma City Thunder,97,Box Score,,"18,203",
"Wed, Nov 14, 2012",/boxscores/201211140DAL.html,8:30p,Washington Wizards,101,Dallas Mavericks,107,Box Score,,"19,560",
"Wed, Nov 14, 2012",/boxscores/201211140PHO.html,9:00p,Chicago Bulls,112,Phoenix Suns,106,Box Score,OT,"15,305",
"Wed, Nov 14, 2012",/boxscores/201211140GSW.html,10:30p,Atlanta Hawks,88,Golden State Warriors,92,Box Score,,"18,107",
"Wed, Nov 14, 2012",/boxscores/201211140LAC.html,10:30p,Miami Heat,100,Los Angeles Clippers,107,Box Score,,"19,146",
"Thu, Nov 15, 2012",/boxscores/201211150BRK.html,8:00p,Boston Celtics,97,Brooklyn Nets,102,Box Score,,"17,732",
"Thu, Nov 15, 2012",/boxscores/201211150SAS.html,8:30p,New York Knicks,104,San Antonio Spurs,100,Box Score,,"18,581",
"Thu, Nov 15, 2012",/boxscores/201211150DEN.html,10:30p,Miami Heat,98,Denver Nuggets,93,Box Score,,"19,155",
"Fri, Nov 16, 2012",/boxscores/201211160IND.html,7:00p,Dallas Mavericks,83,Indiana Pacers,103,Box Score,,"15,110",
"Fri, Nov 16, 2012",/boxscores/201211160PHI.html,7:00p,Utah Jazz,93,Philadelphia 76ers,99,Box Score,,"15,851",
"Fri, Nov 16, 2012",/boxscores/201211160DET.html,7:30p,Orlando Magic,110,Detroit Pistons,106,Box Score,,"11,594",
"Fri, Nov 16, 2012",/boxscores/201211160MIN.html,8:00p,Golden State Warriors,106,Minnesota Timberwolves,98,Box Score,,"16,013",
"Fri, Nov 16, 2012",/boxscores/201211160NOH.html,8:00p,Oklahoma City Thunder,110,New Orleans Hornets,95,Box Score,,"15,458",
"Fri, Nov 16, 2012",/boxscores/201211160MEM.html,9:30p,New York Knicks,95,Memphis Grizzlies,105,Box Score,,"17,516",
"Fri, Nov 16, 2012",/boxscores/201211160POR.html,10:00p,Houston Rockets,117,Portland Trail Blazers,119,Box Score,OT,"20,382",
"Fri, Nov 16, 2012",/boxscores/201211160SAC.html,10:00p,Atlanta Hawks,112,Sacramento Kings,96,Box Score,,"11,814",
"Fri, Nov 16, 2012",/boxscores/201211160LAL.html,10:30p,Phoenix Suns,102,Los Angeles Lakers,114,Box Score,,"18,997",
"Sat, Nov 17, 2012",/boxscores/201211170BOS.html,12:30p,Toronto Raptors,89,Boston Celtics,107,Box Score,,"18,624",
"Sat, Nov 17, 2012",/boxscores/201211170WAS.html,7:00p,Utah Jazz,83,Washington Wizards,76,Box Score,,"16,210",
"Sat, Nov 17, 2012",/boxscores/201211170CHA.html,7:30p,Memphis Grizzlies,94,Charlotte Bobcats,87,Box Score,,"16,541",
"Sat, Nov 17, 2012",/boxscores/201211170CLE.html,7:30p,Dallas Mavericks,103,Cleveland Cavaliers,95,Box Score,,"18,633",
"Sat, Nov 17, 2012",/boxscores/201211170MIL.html,8:30p,New Orleans Hornets,113,Milwaukee Bucks,117,Box Score,,"14,731",
"Sat, Nov 17, 2012",/boxscores/201211170SAS.html,8:30p,Denver Nuggets,100,San Antonio Spurs,126,Box Score,,"18,581",
"Sat, Nov 17, 2012",/boxscores/201211170LAC.html,9:00p,Chicago Bulls,80,Los Angeles Clippers,101,Box Score,,"19,060",
"Sat, Nov 17, 2012",/boxscores/201211170PHO.html,9:00p,Miami Heat,97,Phoenix Suns,88,Box Score,,"16,840",
"Sun, Nov 18, 2012",/boxscores/201211180NYK.html,12:00p,Indiana Pacers,76,New York Knicks,88,Box Score,,"19,033",
"Sun, Nov 18, 2012",/boxscores/201211180TOR.html,1:00p,Orlando Magic,86,Toronto Raptors,97,Box Score,,"18,702",
"Sun, Nov 18, 2012",/boxscores/201211180PHI.html,6:00p,Cleveland Cavaliers,79,Philadelphia 76ers,86,Box Score,,"15,021",
"Sun, Nov 18, 2012",/boxscores/201211180SAC.html,6:00p,Brooklyn Nets,99,Sacramento Kings,90,Box Score,,"11,965",
"Sun, Nov 18, 2012",/boxscores/201211180OKC.html,7:00p,Golden State Warriors,109,Oklahoma City Thunder,119,Box Score,,"18,203",
"Sun, Nov 18, 2012",/boxscores/201211180DET.html,7:30p,Boston Celtics,83,Detroit Pistons,103,Box Score,,"12,214",
"Sun, Nov 18, 2012",/boxscores/201211180POR.html,9:00p,Chicago Bulls,94,Portland Trail Blazers,102,Box Score,,"20,242",
"Sun, Nov 18, 2012",/boxscores/201211180LAL.html,9:30p,Houston Rockets,108,Los Angeles Lakers,119,Box Score,,"18,997",
"Mon, Nov 19, 2012",/boxscores/201211190CHA.html,7:00p,Milwaukee Bucks,98,Charlotte Bobcats,102,Box Score,,"11,248",
"Mon, Nov 19, 2012",/boxscores/201211190WAS.html,7:00p,Indiana Pacers,96,Washington Wizards,89,Box Score,,"14,426",
"Mon, Nov 19, 2012",/boxscores/201211190ATL.html,7:30p,Orlando Magic,72,Atlanta Hawks,81,Box Score,,"15,066",
"Mon, Nov 19, 2012",/boxscores/201211190MEM.html,8:00p,Denver Nuggets,97,Memphis Grizzlies,92,Box Score,,"15,111",
"Mon, Nov 19, 2012",/boxscores/201211190DAL.html,8:30p,Golden State Warriors,105,Dallas Mavericks,101,Box Score,OT,"20,034",
"Mon, Nov 19, 2012",/boxscores/201211190SAS.html,8:30p,Los Angeles Clippers,92,San Antonio Spurs,87,Box Score,,"17,920",
"Mon, Nov 19, 2012",/boxscores/201211190UTA.html,9:00p,Houston Rockets,91,Utah Jazz,102,Box Score,,"19,197",
"Tue, Nov 20, 2012",/boxscores/201211200PHI.html,7:00p,Toronto Raptors,98,Philadelphia 76ers,106,Box Score,,"13,965",
"Tue, Nov 20, 2012",/boxscores/201211200NOH.html,8:00p,New York Knicks,102,New Orleans Hornets,80,Box Score,,"13,705",
"Tue, Nov 20, 2012",/boxscores/201211200LAL.html,10:30p,Brooklyn Nets,90,Los Angeles Lakers,95,Box Score,,"18,997",
"Wed, Nov 21, 2012",/boxscores/201211210CHA.html,7:00p,Toronto Raptors,97,Charlotte Bobcats,98,Box Score,,"15,240",
"Wed, Nov 21, 2012",/boxscores/201211210CLE.html,7:00p,Philadelphia 76ers,83,Cleveland Cavaliers,92,Box Score,,"16,743",
"Wed, Nov 21, 2012",/boxscores/201211210IND.html,7:00p,New Orleans Hornets,107,Indiana Pacers,115,Box Score,OT,"12,633",
"Wed, Nov 21, 2012",/boxscores/201211210ORL.html,7:00p,Detroit Pistons,74,Orlando Magic,90,Box Score,,"17,199",
"Wed, Nov 21, 2012",/boxscores/201211210ATL.html,7:30p,Washington Wizards,100,Atlanta Hawks,101,Box Score,OT,"11,338",
"Wed, Nov 21, 2012",/boxscores/201211210BOS.html,7:30p,San Antonio Spurs,112,Boston Celtics,100,Box Score,,"18,624",
"Wed, Nov 21, 2012",/boxscores/201211210MIA.html,7:30p,Milwaukee Bucks,106,Miami Heat,113,Box Score,OT,"19,971",
"Wed, Nov 21, 2012",/boxscores/201211210OKC.html,7:30p,Los Angeles Clippers,111,Oklahoma City Thunder,117,Box Score,OT,"18,203",
"Wed, Nov 21, 2012",/boxscores/201211210HOU.html,8:00p,Chicago Bulls,89,Houston Rockets,93,Box Score,,"15,950",
"Wed, Nov 21, 2012",/boxscores/201211210MIN.html,8:00p,Denver Nuggets,101,Minnesota Timberwolves,94,Box Score,,"16,879",
"Wed, Nov 21, 2012",/boxscores/201211210DAL.html,8:30p,New York Knicks,111,Dallas Mavericks,114,Box Score,,"20,157",
"Wed, Nov 21, 2012",/boxscores/201211210PHO.html,9:00p,Portland Trail Blazers,87,Phoenix Suns,114,Box Score,,"14,263",
"Wed, Nov 21, 2012",/boxscores/201211210SAC.html,10:00p,Los Angeles Lakers,97,Sacramento Kings,113,Box Score,,"15,249",
"Wed, Nov 21, 2012",/boxscores/201211210GSW.html,10:30p,Brooklyn Nets,93,Golden State Warriors,102,Box Score,,"18,374",
"Fri, Nov 23, 2012",/boxscores/201211230CHA.html,7:00p,Atlanta Hawks,101,Charlotte Bobcats,91,Box Score,,"17,868",
"Fri, Nov 23, 2012",/boxscores/201211230ORL.html,7:00p,Cleveland Cavaliers,104,Orlando Magic,108,Box Score,,"17,334",
"Fri, Nov 23, 2012",/boxscores/201211230BOS.html,7:30p,Oklahoma City Thunder,100,Boston Celtics,108,Box Score,,"18,624",
"Fri, Nov 23, 2012",/boxscores/201211230BRK.html,7:30p,Los Angeles Clippers,76,Brooklyn Nets,86,Box Score,,"17,732",
"Fri, Nov 23, 2012",/boxscores/201211230DET.html,7:30p,Toronto Raptors,90,Detroit Pistons,91,Box Score,,"12,778",
"Fri, Nov 23, 2012",/boxscores/201211230HOU.html,8:00p,New York Knicks,103,Houston Rockets,131,Box Score,,"18,038",
"Fri, Nov 23, 2012",/boxscores/201211230IND.html,8:00p,San Antonio Spurs,104,Indiana Pacers,97,Box Score,,"17,082",
"Fri, Nov 23, 2012",/boxscores/201211230MEM.html,8:00p,Los Angeles Lakers,98,Memphis Grizzlies,106,Box Score,,"18,119",
"Fri, Nov 23, 2012",/boxscores/201211230DEN.html,9:00p,Golden State Warriors,91,Denver Nuggets,102,Box Score,,"18,523",
"Fri, Nov 23, 2012",/boxscores/201211230PHO.html,9:00p,New Orleans Hornets,108,Phoenix Suns,111,Box Score,OT,"14,020",
"Fri, Nov 23, 2012",/boxscores/201211230UTA.html,9:00p,Sacramento Kings,102,Utah Jazz,104,Box Score,,"18,000",
"Fri, Nov 23, 2012",/boxscores/201211230POR.html,10:00p,Minnesota Timberwolves,95,Portland Trail Blazers,103,Box Score,,"20,555",
"Sat, Nov 24, 2012",/boxscores/201211240ATL.html,7:00p,Los Angeles Clippers,93,Atlanta Hawks,104,Box Score,,"16,024",
"Sat, Nov 24, 2012",/boxscores/201211240PHI.html,7:00p,Oklahoma City Thunder,116,Philadelphia 76ers,109,Box Score,OT,"19,611",
"Sat, Nov 24, 2012",/boxscores/201211240WAS.html,7:00p,Charlotte Bobcats,108,Washington Wizards,106,Box Score,2OT,"13,077",
"Sat, Nov 24, 2012",/boxscores/201211240MIA.html,7:30p,Cleveland Cavaliers,108,Miami Heat,110,Box Score,,"20,064",
"Sat, Nov 24, 2012",/boxscores/201211240DAL.html,8:30p,Los Angeles Lakers,115,Dallas Mavericks,89,Box Score,,"20,423",
"Sat, Nov 24, 2012",/boxscores/201211240MIL.html,9:00p,Chicago Bulls,93,Milwaukee Bucks,86,Box Score,,"14,812",
"Sat, Nov 24, 2012",/boxscores/201211240SAC.html,10:00p,Utah Jazz,97,Sacramento Kings,108,Box Score,,"12,239",
"Sat, Nov 24, 2012",/boxscores/201211240GSW.html,10:30p,Minnesota Timberwolves,85,Golden State Warriors,96,Box Score,,"19,084",
"Sun, Nov 25, 2012",/boxscores/201211250NYK.html,1:00p,Detroit Pistons,100,New York Knicks,121,Box Score,,"19,033",
"Sun, Nov 25, 2012",/boxscores/201211250TOR.html,1:00p,San Antonio Spurs,111,Toronto Raptors,106,Box Score,2OT,"19,800",
"Sun, Nov 25, 2012",/boxscores/201211250BRK.html,3:00p,Portland Trail Blazers,85,Brooklyn Nets,98,Box Score,,"16,542",
"Sun, Nov 25, 2012",/boxscores/201211250ORL.html,6:00p,Boston Celtics,116,Orlando Magic,110,Box Score,OT,"17,037",
"Sun, Nov 25, 2012",/boxscores/201211250PHI.html,6:00p,Phoenix Suns,101,Philadelphia 76ers,104,Box Score,,"14,518",
"Sun, Nov 25, 2012",/boxscores/201211250DEN.html,8:00p,New Orleans Hornets,84,Denver Nuggets,102,Box Score,,"15,402",
"Mon, Nov 26, 2012",/boxscores/201211260BRK.html,7:00p,New York Knicks,89,Brooklyn Nets,96,Box Score,OT,"17,732",
