,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
38,Wayne Embry*,C,26.0,CIN,80.0,0.0,36.4,7.0,15.2,0.458,0.0,0.0,0.0,7.0,15.2,0.458,0.458,3.4,5.2,0.65,0.0,0.0,11.6,1.4,0.0,0.0,0.0,4.1,17.3
39,Mike Farmer,SF,27.0,STL,76.0,0.0,17.9,2.3,5.8,0.406,0.0,0.0,0.0,2.3,5.8,0.406,0.406,0.9,1.1,0.819,0.0,0.0,3.0,1.4,0.0,0.0,0.0,1.8,5.6
40,Bob Ferry,C,26.0,DET,74.0,0.0,20.6,4.0,9.1,0.445,0.0,0.0,0.0,4.0,9.1,0.445,0.445,2.5,3.8,0.667,0.0,0.0,5.8,1.3,0.0,0.0,0.0,2.4,10.6
41,Dave Gambee,SF,26.0,PHI,41.0,0.0,22.6,3.6,9.2,0.394,0.0,0.0,0.0,3.6,9.2,0.394,0.394,3.7,4.5,0.816,0.0,0.0,6.2,0.9,0.0,0.0,0.0,3.9,11.0
42,Mel Gibson,G,23.0,LAL,9.0,0.0,5.9,0.7,2.2,0.3,0.0,0.0,0.0,0.7,2.2,0.3,0.3,0.1,0.2,0.5,0.0,0.0,0.4,0.7,0.0,0.0,0.0,1.1,1.4
43,Tom Gola*,SG,31.0,NYK,74.0,0.0,29.1,3.5,8.1,0.429,0.0,0.0,0.0,3.5,8.1,0.429,0.429,2.1,2.9,0.726,0.0,0.0,6.3,3.5,0.0,0.0,0.0,3.8,9.1
44,Johnny Green,PF,30.0,NYK,80.0,0.0,26.7,6.0,12.8,0.47,0.0,0.0,0.0,6.0,12.8,0.47,0.47,2.4,4.9,0.497,0.0,0.0,10.0,2.0,0.0,0.0,0.0,3.1,14.5
45,Si Green,PG,30.0,BAL,75.0,0.0,27.5,3.8,9.2,0.415,0.0,0.0,0.0,3.8,9.2,0.415,0.415,2.6,3.9,0.683,0.0,0.0,3.8,2.9,0.0,0.0,0.0,3.0,10.3
46,Jerry Greenspan,SG,22.0,PHI,20.0,0.0,14.0,1.6,4.5,0.356,0.0,0.0,0.0,1.6,4.5,0.356,0.356,1.7,2.5,0.68,0.0,0.0,3.6,0.6,0.0,0.0,0.0,2.7,4.9
47,Hal Greer*,SG,27.0,PHI,80.0,0.0,39.5,8.9,20.1,0.444,0.0,0.0,0.0,8.9,20.1,0.444,0.444,5.4,6.6,0.829,0.0,0.0,6.1,4.7,0.0,0.0,0.0,3.6,23.3
48,Richie Guerin*,SG,31.0,TOT,80.0,0.0,29.6,4.4,10.6,0.415,0.0,0.0,0.0,4.4,10.6,0.415,0.415,4.3,5.3,0.818,0.0,0.0,3.2,4.7,0.0,0.0,0.0,3.5,13.1
49,Richie Guerin*,SG,31.0,NYK,2.0,0.0,13.0,5.5,8.0,0.688,0.0,0.0,0.0,5.5,8.0,0.688,0.688,2.0,2.5,0.8,0.0,0.0,1.5,2.0,0.0,0.0,0.0,2.5,13.0
50,Richie Guerin*,SG,31.0,STL,78.0,0.0,30.0,4.4,10.6,0.41,0.0,0.0,0.0,4.4,10.6,0.41,0.41,4.4,5.4,0.819,0.0,0.0,3.2,4.8,0.0,0.0,0.0,3.5,13.1
51,Cliff Hagan*,SF,32.0,STL,77.0,0.0,29.6,7.4,16.6,0.447,0.0,0.0,0.0,7.4,16.6,0.447,0.447,3.5,4.3,0.813,0.0,0.0,4.9,2.5,0.0,0.0,0.0,3.5,18.4
52,Reggie Harding,C,21.0,DET,39.0,0.0,29.7,4.7,11.8,0.4,0.0,0.0,0.0,4.7,11.8,0.4,0.4,1.6,2.5,0.622,0.0,0.0,10.5,1.3,0.0,0.0,0.0,3.1,11.0
53,Charlie Hardnett,PF,25.0,BAL,66.0,0.0,9.3,1.6,3.9,0.412,0.0,0.0,0.0,1.6,3.9,0.412,0.412,1.3,1.9,0.672,0.0,0.0,3.8,0.4,0.0,0.0,0.0,1.7,4.5
55,Jerry Harkness,PG,23.0,NYK,5.0,0.0,11.8,2.6,6.0,0.433,0.0,0.0,0.0,2.6,6.0,0.433,0.433,0.6,1.6,0.375,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.8,5.8
56,John Havlicek*,SF,23.0,BOS,80.0,0.0,32.3,8.0,19.2,0.417,0.0,0.0,0.0,8.0,19.2,0.417,0.417,3.9,5.3,0.746,0.0,0.0,5.4,3.0,0.0,0.0,0.0,2.8,19.9
57,Tom Hawkins,SF,27.0,CIN,73.0,0.0,24.2,3.5,7.9,0.441,0.0,0.0,0.0,3.5,7.9,0.441,0.441,1.5,2.6,0.601,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.7,8.6
58,Tom Heinsohn*,PF,29.0,BOS,76.0,0.0,26.8,6.4,16.1,0.398,0.0,0.0,0.0,6.4,16.1,0.398,0.398,3.7,4.5,0.827,0.0,0.0,6.1,2.4,0.0,0.0,0.0,3.5,16.5
59,Art Heyman,SG,22.0,NYK,75.0,0.0,29.8,5.8,13.4,0.431,0.0,0.0,0.0,5.8,13.4,0.431,0.431,3.9,5.6,0.685,0.0,0.0,4.0,3.4,0.0,0.0,0.0,3.1,15.4
60,Wayne Hightower,PF,24.0,SFW,79.0,0.0,32.1,5.0,12.9,0.385,0.0,0.0,0.0,5.0,12.9,0.385,0.385,3.3,4.2,0.79,0.0,0.0,7.2,1.7,0.0,0.0,0.0,3.4,13.2
61,Gary Hill,SG,22.0,SFW,67.0,0.0,15.1,2.2,5.7,0.38,0.0,0.0,0.0,2.2,5.7,0.38,0.38,0.8,1.1,0.662,0.0,0.0,1.7,1.5,0.0,0.0,0.0,2.5,5.1
62,Paul Hogue,C,23.0,TOT,15.0,0.0,9.8,0.8,2.0,0.4,0.0,0.0,0.0,0.8,2.0,0.4,0.4,0.1,0.5,0.286,0.0,0.0,2.1,0.4,0.0,0.0,0.0,2.3,1.7
63,Paul Hogue,C,23.0,NYK,6.0,0.0,14.8,1.5,2.7,0.563,0.0,0.0,0.0,1.5,2.7,0.563,0.563,0.2,0.8,0.2,0.0,0.0,2.5,0.8,0.0,0.0,0.0,2.5,3.2
64,Paul Hogue,C,23.0,BAL,9.0,0.0,6.4,0.3,1.6,0.214,0.0,0.0,0.0,0.3,1.6,0.214,0.214,0.1,0.2,0.5,0.0,0.0,1.8,0.1,0.0,0.0,0.0,2.2,0.8
65,Tom Hoover,C,23.0,NYK,59.0,0.0,16.7,1.7,4.2,0.413,0.0,0.0,0.0,1.7,4.2,0.413,0.413,1.4,2.2,0.614,0.0,0.0,5.6,0.6,0.0,0.0,0.0,3.1,4.8
66,Bailey Howell*,SF,27.0,DET,77.0,0.0,35.1,7.8,16.5,0.472,0.0,0.0,0.0,7.8,16.5,0.472,0.472,6.1,7.5,0.809,0.0,0.0,10.1,2.7,0.0,0.0,0.0,3.8,21.6
67,Darrall Imhoff,C,25.0,DET,58.0,0.0,15.0,1.8,4.3,0.414,0.0,0.0,0.0,1.8,4.3,0.414,0.414,1.2,2.0,0.605,0.0,0.0,4.9,1.0,0.0,0.0,0.0,2.9,4.8
68,Gus Johnson*,PF,25.0,BAL,78.0,0.0,36.5,7.3,17.0,0.43,0.0,0.0,0.0,7.3,17.0,0.43,0.43,2.7,4.1,0.658,0.0,0.0,13.6,2.2,0.0,0.0,0.0,4.1,17.3
69,K.C. Jones*,PG,31.0,BOS,80.0,0.0,30.3,3.5,9.0,0.392,0.0,0.0,0.0,3.5,9.0,0.392,0.392,1.1,2.1,0.524,0.0,0.0,4.7,5.1,0.0,0.0,0.0,3.2,8.2
70,Sam Jones*,SG,30.0,BOS,76.0,0.0,31.3,8.1,17.9,0.45,0.0,0.0,0.0,8.1,17.9,0.45,0.45,3.3,4.2,0.783,0.0,0.0,4.6,2.7,0.0,0.0,0.0,2.5,19.4
71,Willie Jones,PG,27.0,DET,77.0,0.0,20.0,3.4,8.8,0.39,0.0,0.0,0.0,3.4,8.8,0.39,0.39,1.3,1.8,0.709,0.0,0.0,3.3,2.2,0.0,0.0,0.0,2.7,8.2
72,Red Kerr,C,31.0,PHI,80.0,0.0,36.7,6.7,15.6,0.429,0.0,0.0,0.0,6.7,15.6,0.429,0.429,3.4,4.5,0.751,0.0,0.0,12.7,3.4,0.0,0.0,0.0,2.3,16.8
73,Jim King,PG,22.0,LAL,60.0,0.0,12.7,1.4,3.3,0.424,0.0,0.0,0.0,1.4,3.3,0.424,0.424,1.1,1.7,0.653,0.0,0.0,1.9,1.8,0.0,0.0,0.0,1.7,3.9
74,Don Kojis,SF,25.0,BAL,78.0,0.0,14.7,2.6,6.2,0.419,0.0,0.0,0.0,2.6,6.2,0.419,0.419,1.1,1.9,0.562,0.0,0.0,4.0,0.7,0.0,0.0,0.0,1.6,6.3
75,Jim Krebs,C,28.0,LAL,68.0,0.0,14.3,2.0,5.3,0.375,0.0,0.0,0.0,2.0,5.3,0.375,0.375,1.0,1.3,0.765,0.0,0.0,4.2,0.7,0.0,0.0,0.0,2.4,4.9
76,Rudy LaRusso,PF,26.0,LAL,79.0,0.0,34.8,4.3,9.8,0.434,0.0,0.0,0.0,4.3,9.8,0.434,0.434,3.8,5.0,0.751,0.0,0.0,10.1,2.4,0.0,0.0,0.0,3.4,12.3
78,George Lee,SF,27.0,SFW,54.0,0.0,9.7,1.2,3.1,0.379,0.0,0.0,0.0,1.2,3.1,0.379,0.379,0.9,1.3,0.662,0.0,0.0,1.8,0.5,0.0,0.0,0.0,1.2,3.2
79,Jim Loscutoff,SF,33.0,BOS,53.0,0.0,8.5,1.1,3.4,0.308,0.0,0.0,0.0,1.1,3.4,0.308,0.308,0.3,0.6,0.581,0.0,0.0,2.5,0.5,0.0,0.0,0.0,1.7,2.5
80,Kevin Loughery,SG,23.0,TOT,66.0,0.0,22.1,3.6,9.6,0.374,0.0,0.0,0.0,3.6,9.6,0.374,0.374,1.9,2.7,0.712,0.0,0.0,2.1,2.8,0.0,0.0,0.0,2.7,9.1
81,Kevin Loughery,SG,23.0,DET,1.0,0.0,2.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
82,Kevin Loughery,SG,23.0,BAL,65.0,0.0,22.4,3.6,9.6,0.375,0.0,0.0,0.0,3.6,9.6,0.375,0.375,1.9,2.7,0.712,0.0,0.0,2.1,2.8,0.0,0.0,0.0,2.7,9.2
83,Clyde Lovellette*,C,34.0,BOS,45.0,0.0,9.7,2.8,6.8,0.42,0.0,0.0,0.0,2.8,6.8,0.42,0.42,1.0,1.3,0.789,0.0,0.0,2.8,0.5,0.0,0.0,0.0,2.2,6.7
84,Jerry Lucas*,PF,23.0,CIN,79.0,0.0,41.4,6.9,13.1,0.527,0.0,0.0,0.0,6.9,13.1,0.527,0.527,3.9,5.0,0.779,0.0,0.0,17.4,2.6,0.0,0.0,0.0,3.8,17.7
85,Johnny McCarthy,PG,29.0,BOS,28.0,0.0,7.4,0.6,1.7,0.333,0.0,0.0,0.0,0.6,1.7,0.333,0.333,0.2,0.5,0.385,0.0,0.0,1.3,0.9,0.0,0.0,0.0,1.5,1.3
86,Bill McGill,C,24.0,TOT,74.0,0.0,24.1,6.2,12.7,0.487,0.0,0.0,0.0,6.2,12.7,0.487,0.487,2.8,3.8,0.723,0.0,0.0,5.6,1.6,0.0,0.0,0.0,2.9,15.1
87,Bill McGill,C,24.0,BAL,6.0,0.0,7.8,1.8,4.0,0.458,0.0,0.0,0.0,1.8,4.0,0.458,0.458,1.5,1.8,0.818,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.8,5.2
88,Bill McGill,C,24.0,NYK,68.0,0.0,25.5,6.5,13.4,0.487,0.0,0.0,0.0,6.5,13.4,0.487,0.487,2.9,4.0,0.72,0.0,0.0,5.9,1.8,0.0,0.0,0.0,3.1,16.0
89,Tom Meschery,SF,25.0,SFW,80.0,0.0,30.3,5.5,11.9,0.458,0.0,0.0,0.0,5.5,11.9,0.458,0.458,2.6,3.7,0.702,0.0,0.0,7.7,1.9,0.0,0.0,0.0,3.6,13.5
90,Eddie Miles,SG,23.0,DET,60.0,0.0,13.5,2.2,6.2,0.353,0.0,0.0,0.0,2.2,6.2,0.353,0.353,1.0,1.5,0.713,0.0,0.0,1.6,1.0,0.0,0.0,0.0,1.5,5.4
91,Jackie Moreland,PF,25.0,DET,78.0,0.0,22.8,3.5,8.2,0.426,0.0,0.0,0.0,3.5,8.2,0.426,0.426,2.1,2.7,0.781,0.0,0.0,5.2,1.6,0.0,0.0,0.0,3.4,9.1
92,Willie Naulls,SF,29.0,BOS,78.0,0.0,18.1,4.1,9.9,0.417,0.0,0.0,0.0,4.1,9.9,0.417,0.417,1.6,2.0,0.796,0.0,0.0,4.6,0.8,0.0,0.0,0.0,2.7,9.8
93,Don Nelson*,SF,23.0,LAL,80.0,0.0,17.6,1.7,4.0,0.418,0.0,0.0,0.0,1.7,4.0,0.418,0.418,1.9,2.5,0.741,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.3,5.2
94,Paul Neumann,PG,26.0,PHI,74.0,0.0,26.7,4.4,9.9,0.443,0.0,0.0,0.0,4.4,9.9,0.443,0.443,2.8,3.6,0.789,0.0,0.0,3.3,3.9,0.0,0.0,0.0,2.9,11.6
95,Bevo Nordmann,C,24.0,TOT,19.0,0.0,13.6,1.4,3.5,0.409,0.0,0.0,0.0,1.4,3.5,0.409,0.409,0.5,1.0,0.474,0.0,0.0,3.4,0.3,0.0,0.0,0.0,2.7,3.3
96,Bevo Nordmann,C,24.0,NYK,7.0,0.0,15.1,1.9,3.6,0.52,0.0,0.0,0.0,1.9,3.6,0.52,0.52,1.1,2.0,0.571,0.0,0.0,3.6,0.1,0.0,0.0,0.0,2.6,4.9
97,Bevo Nordmann,C,24.0,STL,12.0,0.0,12.8,1.2,3.4,0.341,0.0,0.0,0.0,1.2,3.4,0.341,0.341,0.1,0.4,0.2,0.0,0.0,3.3,0.3,0.0,0.0,0.0,2.8,2.4
98,Don Ohl,SG,27.0,DET,71.0,0.0,33.3,7.0,17.2,0.408,0.0,0.0,0.0,7.0,17.2,0.408,0.408,3.2,4.7,0.68,0.0,0.0,2.5,3.2,0.0,0.0,0.0,3.1,17.3
99,Bud Olsen,PF,23.0,CIN,49.0,0.0,10.5,1.7,4.3,0.405,0.0,0.0,0.0,1.7,4.3,0.405,0.405,0.7,1.2,0.561,0.0,0.0,3.0,0.6,0.0,0.0,0.0,1.6,4.1
100,Mel Peterson,G-F,25.0,BAL,2.0,0.0,1.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0
101,Bob Pettit*,PF,31.0,STL,80.0,0.0,41.2,9.9,21.4,0.463,0.0,0.0,0.0,9.9,21.4,0.463,0.463,7.6,9.6,0.789,0.0,0.0,15.3,3.2,0.0,0.0,0.0,3.8,27.4
102,Gary Phillips,SG,24.0,SFW,66.0,0.0,30.5,3.9,10.5,0.37,0.0,0.0,0.0,3.9,10.5,0.37,0.37,2.2,3.3,0.67,0.0,0.0,3.8,3.1,0.0,0.0,0.0,3.7,10.0
103,Frank Ramsey*,SG,32.0,BOS,75.0,0.0,16.4,3.0,8.1,0.374,0.0,0.0,0.0,3.0,8.1,0.374,0.374,2.6,3.1,0.841,0.0,0.0,3.0,1.1,0.0,0.0,0.0,3.3,8.6
105,Hub Reed,C,27.0,LAL,46.0,0.0,8.4,0.7,2.0,0.363,0.0,0.0,0.0,0.7,2.0,0.363,0.363,0.2,0.3,0.667,0.0,0.0,2.3,0.5,0.0,0.0,0.0,1.6,1.7
106,Oscar Robertson*,PG,25.0,CIN,79.0,0.0,45.1,10.6,22.0,0.483,0.0,0.0,0.0,10.6,22.0,0.483,0.483,10.1,11.9,0.853,0.0,0.0,9.9,11.0,0.0,0.0,0.0,3.5,31.4
107,Guy Rodgers*,PG,28.0,SFW,79.0,0.0,34.1,4.3,11.7,0.365,0.0,0.0,0.0,4.3,11.7,0.365,0.365,2.5,3.5,0.707,0.0,0.0,4.2,7.0,0.0,0.0,0.0,3.1,11.0
108,Ken Rohloff,G,24.0,STL,2.0,0.0,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0
109,John Rudometkin,SF,23.0,NYK,52.0,0.0,13.4,3.0,6.3,0.472,0.0,0.0,0.0,3.0,6.3,0.472,0.472,1.7,2.2,0.75,0.0,0.0,3.2,0.5,0.0,0.0,0.0,1.7,7.6
110,Bill Russell*,C,29.0,BOS,78.0,0.0,44.6,6.0,13.8,0.433,0.0,0.0,0.0,6.0,13.8,0.433,0.433,3.0,5.5,0.55,0.0,0.0,24.7,4.7,0.0,0.0,0.0,2.4,15.0
111,Tom Sanders*,PF,25.0,BOS,80.0,0.0,29.6,4.4,10.5,0.417,0.0,0.0,0.0,4.4,10.5,0.417,0.417,2.7,3.5,0.761,0.0,0.0,8.3,1.3,0.0,0.0,0.0,3.5,11.4
112,Dolph Schayes*,PF,35.0,PHI,24.0,0.0,14.6,1.8,6.0,0.308,0.0,0.0,0.0,1.8,6.0,0.308,0.308,1.9,2.4,0.807,0.0,0.0,4.6,2.0,0.0,0.0,0.0,3.2,5.6
113,Ray Scott,PF,25.0,DET,80.0,0.0,37.1,6.7,16.3,0.412,0.0,0.0,0.0,6.7,16.3,0.412,0.412,4.1,5.7,0.719,0.0,0.0,13.5,3.1,0.0,0.0,0.0,3.7,17.6
114,Kenny Sears,SF,30.0,SFW,51.0,0.0,10.2,1.0,2.4,0.442,0.0,0.0,0.0,1.0,2.4,0.442,0.442,1.3,1.5,0.81,0.0,0.0,1.8,0.8,0.0,0.0,0.0,1.4,3.3
115,Frank Selvy,SG,31.0,LAL,73.0,0.0,17.6,2.2,5.8,0.378,0.0,0.0,0.0,2.2,5.8,0.378,0.378,1.1,1.7,0.639,0.0,0.0,1.9,2.0,0.0,0.0,0.0,1.6,5.5
116,Lee Shaffer,SF,24.0,PHI,41.0,0.0,24.7,5.3,14.3,0.37,0.0,0.0,0.0,5.3,14.3,0.37,0.37,2.5,3.2,0.767,0.0,0.0,5.0,0.9,0.0,0.0,0.0,2.8,13.1
117,Gene Shue,PG,32.0,BAL,47.0,0.0,20.5,1.7,5.9,0.293,0.0,0.0,0.0,1.7,5.9,0.293,0.293,0.8,1.3,0.59,0.0,0.0,2.0,3.2,0.0,0.0,0.0,2.1,4.2
