,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zaid Abdul-Aziz,C,25.0,SEA,58.0,0.0,30.7,5.6,12.9,0.429,0.0,0.0,0.0,5.6,12.9,0.429,0.429,2.7,3.7,0.72,0.0,0.0,11.3,2.1,0.0,0.0,0.0,3.1,13.8
1,Kareem Abdul-Jabbar*,C,24.0,MIL,81.0,0.0,44.2,14.3,24.9,0.574,0.0,0.0,0.0,14.3,24.9,0.574,0.574,6.2,9.0,0.689,0.0,0.0,16.6,4.6,0.0,0.0,0.0,2.9,34.8
2,Don Adams,SF,24.0,TOT,73.0,0.0,28.4,4.3,10.9,0.392,0.0,0.0,0.0,4.3,10.9,0.392,0.392,2.8,3.8,0.745,0.0,0.0,6.9,1.9,0.0,0.0,0.0,3.6,11.4
3,Don Adams,SF,24.0,HOU,3.0,0.0,13.7,2.0,6.3,0.316,0.0,0.0,0.0,2.0,6.3,0.316,0.316,0.3,0.7,0.5,0.0,0.0,2.7,1.0,0.0,0.0,0.0,2.3,4.3
4,Don Adams,SF,24.0,ATL,70.0,0.0,29.0,4.4,11.1,0.394,0.0,0.0,0.0,4.4,11.1,0.394,0.394,2.9,3.9,0.747,0.0,0.0,7.1,2.0,0.0,0.0,0.0,3.7,11.7
5,Rick Adelman,PG,25.0,POR,80.0,0.0,30.6,4.1,9.4,0.437,0.0,0.0,0.0,4.1,9.4,0.437,0.437,1.9,2.5,0.751,0.0,0.0,2.9,5.2,0.0,0.0,0.0,2.6,10.1
6,Lucius Allen,PG,24.0,MIL,80.0,0.0,29.0,5.5,10.9,0.505,0.0,0.0,0.0,5.5,10.9,0.505,0.505,2.5,3.2,0.764,0.0,0.0,3.2,4.2,0.0,0.0,0.0,2.7,13.5
7,Odis Allison,SF,22.0,GSW,36.0,0.0,4.6,0.5,2.2,0.218,0.0,0.0,0.0,0.5,2.2,0.218,0.218,0.9,1.7,0.541,0.0,0.0,1.3,0.3,0.0,0.0,0.0,0.9,1.9
8,Tiny Archibald*,PG,23.0,CIN,76.0,0.0,43.1,9.7,19.9,0.486,0.0,0.0,0.0,9.7,19.9,0.486,0.486,8.9,10.8,0.822,0.0,0.0,2.9,9.2,0.0,0.0,0.0,2.6,28.2
9,Dennis Awtrey,C,23.0,PHI,58.0,0.0,13.7,1.7,3.8,0.441,0.0,0.0,0.0,1.7,3.8,0.441,0.441,0.8,1.3,0.645,0.0,0.0,4.3,0.9,0.0,0.0,0.0,2.4,4.2
10,Dick Barnett,SG,35.0,NYK,79.0,0.0,28.6,5.1,11.6,0.437,0.0,0.0,0.0,5.1,11.6,0.437,0.437,2.1,2.7,0.753,0.0,0.0,1.9,2.5,0.0,0.0,0.0,2.9,12.2
11,Jim Barnett,PG,27.0,GSW,80.0,0.0,27.5,4.7,11.4,0.409,0.0,0.0,0.0,4.7,11.4,0.409,0.409,3.1,3.7,0.836,0.0,0.0,3.1,3.9,0.0,0.0,0.0,2.4,12.4
12,Vic Bartolome,C,23.0,GSW,38.0,0.0,4.3,0.4,1.6,0.254,0.0,0.0,0.0,0.4,1.6,0.254,0.254,0.1,0.1,0.8,0.0,0.0,1.6,0.1,0.0,0.0,0.0,0.6,0.9
13,Elgin Baylor*,SF,37.0,LAL,9.0,0.0,26.6,4.7,10.8,0.433,0.0,0.0,0.0,4.7,10.8,0.433,0.433,2.4,3.0,0.815,0.0,0.0,6.3,2.0,0.0,0.0,0.0,2.2,11.8
14,Butch Beard,PG,24.0,CLE,68.0,0.0,35.8,5.8,12.5,0.464,0.0,0.0,0.0,5.8,12.5,0.464,0.464,3.8,5.0,0.76,0.0,0.0,4.1,6.7,0.0,0.0,0.0,3.1,15.4
15,Walt Bellamy*,C,32.0,ATL,82.0,0.0,38.9,7.2,13.3,0.545,0.0,0.0,0.0,7.2,13.3,0.545,0.545,4.1,7.1,0.585,0.0,0.0,12.8,3.2,0.0,0.0,0.0,3.1,18.6
16,Dave Bing*,PG,28.0,DET,45.0,0.0,43.0,8.2,19.8,0.414,0.0,0.0,0.0,8.2,19.8,0.414,0.414,6.2,7.9,0.785,0.0,0.0,4.1,7.0,0.0,0.0,0.0,3.1,22.6
17,John Block,PF,27.0,MIL,79.0,0.0,19.3,2.9,6.7,0.44,0.0,0.0,0.0,2.9,6.7,0.44,0.44,2.6,3.5,0.749,0.0,0.0,5.2,1.2,0.0,0.0,0.0,2.7,8.5
18,Tom Boerwinkle,C,26.0,CHI,80.0,0.0,25.3,2.7,6.3,0.438,0.0,0.0,0.0,2.7,6.3,0.438,0.438,1.5,2.3,0.656,0.0,0.0,11.2,3.5,0.0,0.0,0.0,3.2,7.0
19,Bill Bradley*,SF,28.0,NYK,78.0,0.0,35.6,6.5,13.9,0.465,0.0,0.0,0.0,6.5,13.9,0.465,0.465,2.2,2.6,0.849,0.0,0.0,3.2,4.0,0.0,0.0,0.0,3.3,15.1
20,Bill Bridges,PF,32.0,TOT,78.0,0.0,35.3,4.9,10.0,0.487,0.0,0.0,0.0,4.9,10.0,0.487,0.487,2.8,4.1,0.703,0.0,0.0,13.5,2.5,0.0,0.0,0.0,3.4,12.6
21,Bill Bridges,PF,32.0,ATL,14.0,0.0,39.0,3.6,9.6,0.381,0.0,0.0,0.0,3.6,9.6,0.381,0.381,2.2,3.1,0.705,0.0,0.0,13.6,2.9,0.0,0.0,0.0,3.6,9.5
22,Bill Bridges,PF,32.0,PHI,64.0,0.0,34.5,5.1,10.1,0.509,0.0,0.0,0.0,5.1,10.1,0.509,0.509,3.0,4.3,0.702,0.0,0.0,13.5,2.5,0.0,0.0,0.0,3.4,13.2
23,Fred Brown,SG,23.0,SEA,33.0,0.0,10.9,1.8,5.5,0.328,0.0,0.0,0.0,1.8,5.5,0.328,0.328,0.7,0.9,0.759,0.0,0.0,1.1,1.8,0.0,0.0,0.0,1.3,4.2
25,Em Bryant,PG,33.0,BUF,54.0,0.0,22.6,1.9,4.1,0.459,0.0,0.0,0.0,1.9,4.1,0.459,0.459,1.4,2.3,0.6,0.0,0.0,2.4,3.8,0.0,0.0,0.0,3.1,5.1
26,Austin Carr,SG,23.0,CLE,43.0,0.0,35.8,8.9,20.8,0.426,0.0,0.0,0.0,8.9,20.8,0.426,0.426,3.5,4.6,0.76,0.0,0.0,3.5,3.4,0.0,0.0,0.0,2.3,21.2
27,Fred Carter,SG,26.0,TOT,79.0,0.0,28.0,5.6,12.9,0.438,0.0,0.0,0.0,5.6,12.9,0.438,0.438,2.3,3.7,0.621,0.0,0.0,4.1,2.7,0.0,0.0,0.0,3.1,13.6
28,Fred Carter,SG,26.0,BAL,2.0,0.0,34.0,3.0,13.5,0.222,0.0,0.0,0.0,3.0,13.5,0.222,0.222,1.5,4.5,0.333,0.0,0.0,9.5,6.0,0.0,0.0,0.0,3.5,7.5
29,Fred Carter,SG,26.0,PHI,77.0,0.0,27.9,5.7,12.9,0.444,0.0,0.0,0.0,5.7,12.9,0.444,0.444,2.3,3.7,0.63,0.0,0.0,4.0,2.6,0.0,0.0,0.0,3.1,13.8
30,Sid Catlett,SF,23.0,CIN,9.0,0.0,4.4,0.2,1.0,0.222,0.0,0.0,0.0,0.2,1.0,0.222,0.222,0.2,1.0,0.222,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.3,0.7
31,Wilt Chamberlain*,C,35.0,LAL,82.0,0.0,42.3,6.0,9.3,0.649,0.0,0.0,0.0,6.0,9.3,0.649,0.649,2.7,6.4,0.422,0.0,0.0,19.2,4.0,0.0,0.0,0.0,2.4,14.8
32,Jerry Chambers,SF,28.0,BUF,26.0,0.0,14.2,3.0,6.9,0.433,0.0,0.0,0.0,3.0,6.9,0.433,0.433,0.8,1.2,0.688,0.0,0.0,2.6,0.9,0.0,0.0,0.0,1.5,6.8
33,Don Chaney,SG,25.0,BOS,79.0,0.0,28.8,4.7,9.9,0.475,0.0,0.0,0.0,4.7,9.9,0.475,0.475,2.5,3.2,0.773,0.0,0.0,5.0,2.6,0.0,0.0,0.0,3.7,11.9
34,Phil Chenier,SG,21.0,BAL,81.0,0.0,30.6,5.0,12.1,0.415,0.0,0.0,0.0,5.0,12.1,0.415,0.415,2.2,3.0,0.737,0.0,0.0,3.3,2.5,0.0,0.0,0.0,2.4,12.3
35,Bob Christian,C,25.0,ATL,56.0,0.0,8.7,1.2,2.5,0.465,0.0,0.0,0.0,1.2,2.5,0.465,0.465,0.8,1.1,0.721,0.0,0.0,3.2,0.5,0.0,0.0,0.0,1.4,3.1
36,Archie Clark,PG,30.0,TOT,77.0,0.0,42.7,9.2,19.7,0.47,0.0,0.0,0.0,9.2,19.7,0.47,0.47,6.7,8.7,0.771,0.0,0.0,3.5,8.0,0.0,0.0,0.0,2.5,25.2
37,Archie Clark,PG,30.0,PHI,1.0,0.0,42.0,11.0,16.0,0.688,0.0,0.0,0.0,11.0,16.0,0.688,0.688,7.0,11.0,0.636,0.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,29.0
38,Archie Clark,PG,30.0,BAL,76.0,0.0,42.7,9.2,19.7,0.467,0.0,0.0,0.0,9.2,19.7,0.467,0.467,6.7,8.6,0.773,0.0,0.0,3.5,8.0,0.0,0.0,0.0,2.5,25.1
39,Jim Cleamons,PG,22.0,LAL,38.0,0.0,5.3,0.9,2.6,0.35,0.0,0.0,0.0,0.9,2.6,0.35,0.35,0.7,0.9,0.778,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.6,2.6
40,Barry Clemens,SF,28.0,SEA,82.0,0.0,17.6,3.1,5.9,0.521,0.0,0.0,0.0,3.1,5.9,0.521,0.521,0.9,1.1,0.844,0.0,0.0,3.5,0.8,0.0,0.0,0.0,2.4,7.1
41,Jimmy Collins,SG,25.0,CHI,19.0,0.0,7.1,1.4,3.7,0.366,0.0,0.0,0.0,1.4,3.7,0.366,0.366,0.5,0.6,0.909,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.6,3.3
42,Mel Counts,C,30.0,PHO,76.0,0.0,11.9,1.9,4.5,0.427,0.0,0.0,0.0,1.9,4.5,0.427,0.427,1.3,1.8,0.721,0.0,0.0,3.4,1.3,0.0,0.0,0.0,2.1,5.2
43,Dave Cowens*,C,23.0,BOS,79.0,0.0,40.3,8.3,17.2,0.484,0.0,0.0,0.0,8.3,17.2,0.484,0.484,2.2,3.1,0.72,0.0,0.0,15.2,3.1,0.0,0.0,0.0,4.0,18.8
44,Pete Cross,C,23.0,SEA,74.0,0.0,19.2,2.1,4.8,0.428,0.0,0.0,0.0,2.1,4.8,0.428,0.428,1.4,1.9,0.736,0.0,0.0,6.9,0.9,0.0,0.0,0.0,1.8,5.5
45,Billy Cunningham*,SF,28.0,PHI,75.0,0.0,38.7,8.8,19.0,0.461,0.0,0.0,0.0,8.8,19.0,0.461,0.461,5.7,8.0,0.712,0.0,0.0,12.2,5.9,0.0,0.0,0.0,3.9,23.3
46,Dick Cunningham,C,25.0,HOU,63.0,0.0,11.4,1.1,2.8,0.385,0.0,0.0,0.0,1.1,2.8,0.385,0.385,0.6,0.8,0.698,0.0,0.0,3.9,0.9,0.0,0.0,0.0,1.2,2.7
