,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,Alaa Abdelnaby,PF,23.0,POR,71.0,934.0,13.5,0.533,0.0,0.28,9.5,20.9,15.2,4.7,1.3,1.1,14.0,20.6,0.0,0.6,1.5,2.1,0.11,-3.0,-0.9,-3.9,-0.5
1,Mahmoud Abdul-Rauf,PG,22.0,DEN,81.0,1538.0,12.6,0.469,0.111,0.128,1.5,6.8,4.0,21.0,1.4,0.2,11.6,26.7,0.0,-0.2,0.8,0.6,0.018,-1.7,-3.5,-5.2,-1.3
2,Mark Acres,C,29.0,ORL,68.0,926.0,10.1,0.576,0.02,0.444,11.4,19.2,15.2,3.2,1.3,1.0,15.5,9.6,0.0,1.1,0.8,1.9,0.097,-2.3,0.1,-2.2,-0.1
3,Michael Adams,PG,29.0,WSB,78.0,2795.0,17.1,0.506,0.313,0.292,2.2,10.1,6.1,31.5,2.5,0.2,13.2,24.2,0.0,2.6,2.6,5.3,0.09,2.5,-0.8,1.7,2.6
4,Rafael Addison,SF,27.0,NJN,76.0,1175.0,10.9,0.477,0.113,0.176,5.7,9.3,7.4,8.1,1.2,1.4,9.0,17.5,0.0,0.8,0.7,1.5,0.063,-2.3,-1.5,-3.8,-0.5
5,Mark Aguirre,SF,32.0,DET,75.0,1582.0,13.7,0.479,0.09,0.292,4.8,12.0,8.4,13.4,1.7,0.4,10.6,27.6,0.0,0.1,2.0,2.2,0.066,-1.6,-1.0,-2.6,-0.2
6,Danny Ainge,SG,32.0,POR,81.0,1595.0,15.4,0.534,0.34,0.194,2.7,7.4,5.1,18.4,2.2,0.5,8.7,20.5,0.0,3.1,2.0,5.2,0.155,1.9,-0.9,1.0,1.2
7,Victor Alexander,C,22.0,GSW,80.0,1350.0,13.9,0.561,0.002,0.325,8.7,18.3,13.6,3.1,1.5,2.7,14.8,18.3,0.0,1.1,1.4,2.5,0.09,-2.2,-0.7,-2.9,-0.3
8,Greg Anderson,PF,27.0,DEN,82.0,2793.0,12.6,0.486,0.005,0.314,12.3,24.7,18.2,4.1,1.5,1.4,17.1,17.1,0.0,-0.6,3.6,3.0,0.052,-3.1,0.5,-2.6,-0.5
9,Kenny Anderson,PG,21.0,NJN,64.0,1086.0,12.8,0.43,0.027,0.204,3.6,9.0,6.2,26.5,3.0,0.5,15.6,22.9,0.0,-0.6,1.1,0.5,0.022,-2.7,-0.9,-3.6,-0.5
10,Nick Anderson,SG,24.0,ORL,60.0,2203.0,16.4,0.509,0.082,0.291,4.8,14.9,9.7,12.4,2.2,0.9,9.7,24.5,0.0,1.6,2.0,3.6,0.078,0.5,0.2,0.7,1.5
11,Ron Anderson,SF,33.0,PHI,82.0,2432.0,14.1,0.52,0.126,0.162,4.6,8.5,6.5,9.0,1.8,0.3,9.2,21.5,0.0,2.2,1.3,3.5,0.07,-0.1,-1.7,-1.7,0.2
12,Willie Anderson,SG,25.0,SAS,57.0,1889.0,13.8,0.499,0.082,0.201,3.6,13.6,8.7,23.2,1.4,1.7,15.8,19.8,0.0,0.7,2.6,3.3,0.083,-0.6,1.3,0.7,1.3
13,Michael Ansley,SF,24.0,TOT,10.0,45.0,9.0,0.509,0.0,0.333,5.1,9.9,7.5,6.8,0.0,0.0,12.7,22.5,0.0,0.0,0.0,0.0,0.013,-4.7,-5.5,-10.3,-0.1
14,Michael Ansley,SF,24.0,PHI,8.0,32.0,9.5,0.55,0.0,0.545,7.2,7.1,7.2,9.6,0.0,0.0,18.0,22.8,0.0,0.0,0.0,0.0,0.028,-3.3,-4.6,-7.9,0.0
15,Michael Ansley,SF,24.0,CHH,2.0,13.0,8.0,0.429,0.0,0.0,0.0,16.8,8.3,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,-0.026,-8.3,-7.9,-16.2,0.0
16,Greg Anthony,PG,24.0,NYK,82.0,1510.0,10.6,0.443,0.126,0.363,2.5,7.7,5.2,28.6,2.0,0.4,16.3,17.4,0.0,0.2,2.0,2.2,0.07,-2.6,-0.3,-2.8,-0.3
17,B.J. Armstrong,PG,24.0,CHI,82.0,1875.0,14.1,0.537,0.125,0.185,1.2,7.6,4.5,19.2,1.2,0.2,11.1,19.5,0.0,2.7,1.8,4.6,0.117,-0.1,-2.0,-2.0,0.0
18,Vincent Askew,SG,25.0,GSW,80.0,1496.0,12.7,0.554,0.026,0.422,6.6,10.3,8.5,15.4,1.5,0.9,15.7,14.3,0.0,2.0,0.8,2.9,0.092,0.0,-0.2,-0.2,0.7
19,Keith Askins,SF,24.0,MIA,59.0,843.0,8.7,0.495,0.356,0.18,8.5,10.4,9.4,6.2,2.3,1.1,17.5,13.3,0.0,0.0,0.7,0.7,0.04,-1.7,0.2,-1.5,0.1
20,Stacey Augmon,SG,23.0,ATL,82.0,2505.0,14.4,0.526,0.007,0.356,7.9,9.9,8.9,11.4,2.4,0.6,14.8,20.1,0.0,1.5,2.2,3.7,0.071,-0.3,0.6,0.3,1.5
21,Isaac Austin,C,22.0,UTA,31.0,112.0,15.0,0.515,0.0,0.652,11.6,23.1,17.6,6.7,0.9,1.1,11.9,25.9,0.0,0.1,0.2,0.3,0.112,-2.8,-2.4,-5.2,-0.1
23,Milos Babic,C,23.0,MIA,9.0,35.0,18.3,0.545,0.0,0.615,6.3,29.1,17.6,26.4,1.4,0.0,23.2,25.8,0.0,0.0,0.0,0.0,0.057,-2.6,-0.4,-3.0,0.0
24,John Bagley,PG,31.0,BOS,73.0,1742.0,12.7,0.478,0.083,0.188,2.5,7.4,5.1,35.9,1.6,0.1,21.3,17.2,0.0,0.6,1.4,1.9,0.053,-1.3,-1.7,-3.0,-0.4
25,Thurl Bailey,PF,30.0,TOT,84.0,2104.0,14.5,0.498,0.002,0.323,6.3,19.5,12.8,5.5,0.8,3.3,10.2,21.5,0.0,0.8,1.8,2.6,0.059,-3.0,-0.8,-3.8,-1.0
26,Thurl Bailey,PF,30.0,UTA,13.0,327.0,12.0,0.487,0.01,0.545,8.3,18.1,13.5,8.0,0.8,2.8,14.4,19.3,0.0,0.1,0.4,0.5,0.079,-3.0,1.0,-2.0,0.0
27,Thurl Bailey,PF,30.0,MIN,71.0,1777.0,14.9,0.5,0.001,0.293,6.0,19.7,12.6,5.0,0.9,3.4,9.5,21.9,0.0,0.7,1.4,2.0,0.055,-3.0,-1.1,-4.2,-1.0
28,Steve Bardo,SG,23.0,SAS,1.0,1.0,32.3,0.0,0.0,0.0,100.0,0.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,14.6,-8.6,6.1,0.0
29,Charles Barkley*,SF,28.0,PHI,75.0,2881.0,24.5,0.612,0.122,0.58,10.9,22.0,16.5,18.1,2.4,0.9,14.3,25.1,0.0,8.6,3.7,12.3,0.205,5.9,1.5,7.4,6.9
30,Dana Barros,PG,24.0,SEA,75.0,1331.0,15.0,0.586,0.377,0.16,1.4,5.7,3.5,14.0,1.9,0.2,9.6,18.4,0.0,2.9,0.7,3.6,0.132,2.3,-2.6,-0.3,0.6
31,John Battle,SG,29.0,CLE,76.0,1637.0,12.6,0.53,0.026,0.259,1.3,6.1,3.8,14.5,1.1,0.2,11.0,22.0,0.0,1.3,0.7,2.0,0.059,-1.5,-2.9,-4.5,-1.0
32,Kenny Battle,SG,27.0,TOT,16.0,92.0,13.4,0.718,0.059,0.706,5.0,13.9,9.5,5.6,1.0,1.3,15.2,11.7,0.0,0.2,0.1,0.3,0.153,-0.7,-1.8,-2.5,0.0
33,Kenny Battle,SG,27.0,BOS,8.0,46.0,13.2,0.931,0.0,2.0,7.5,13.7,10.8,0.0,1.1,0.0,21.0,8.9,0.0,0.1,0.0,0.2,0.196,-0.3,-3.0,-3.3,0.0
34,Kenny Battle,SG,27.0,GSW,8.0,46.0,13.5,0.61,0.077,0.308,2.4,14.0,8.3,11.2,1.0,2.6,11.9,14.6,0.0,0.1,0.0,0.1,0.111,-1.1,-0.6,-1.8,0.0
35,William Bedford,C,28.0,DET,32.0,363.0,8.4,0.436,0.008,0.182,7.5,12.0,9.8,4.9,0.9,3.1,10.3,17.6,0.0,-0.2,0.5,0.3,0.043,-4.9,0.5,-4.4,-0.2
36,Benoit Benjamin,C,27.0,SEA,63.0,1941.0,14.1,0.517,0.003,0.336,7.6,23.2,15.2,5.9,1.0,3.9,17.1,22.2,0.0,-0.3,2.5,2.2,0.054,-3.1,0.8,-2.4,-0.2
37,Winston Bennett,SF,26.0,TOT,54.0,833.0,6.3,0.418,0.005,0.237,8.8,12.8,10.8,5.9,1.2,0.6,12.4,13.9,0.0,-0.3,0.7,0.3,0.02,-3.8,-0.5,-4.3,-0.5
38,Winston Bennett,SF,26.0,CLE,52.0,831.0,6.3,0.418,0.005,0.239,8.6,12.8,10.8,5.9,1.2,0.6,12.5,13.8,0.0,-0.3,0.7,0.3,0.019,-3.9,-0.5,-4.3,-0.5
39,Winston Bennett,SF,26.0,MIA,2.0,2.0,29.9,0.5,0.0,0.0,55.1,0.0,27.9,0.0,0.0,0.0,0.0,41.9,0.0,0.0,0.0,0.0,0.238,8.6,-17.8,-9.2,0.0
40,David Benoit,SF,23.0,UTA,77.0,1161.0,12.1,0.518,0.037,0.267,10.7,17.7,14.4,4.2,0.8,2.3,14.5,18.2,0.0,0.5,1.5,2.0,0.085,-2.6,-0.3,-2.9,-0.3
41,Larry Bird*,SF,35.0,BOS,45.0,1662.0,21.0,0.547,0.169,0.214,3.2,24.6,14.4,26.9,1.3,1.2,13.1,24.7,0.0,3.0,2.5,5.5,0.159,3.3,2.2,5.5,3.1
42,Rolando Blackman,SG,32.0,DAL,75.0,2527.0,15.6,0.538,0.146,0.229,3.2,7.0,5.0,14.0,1.0,0.5,10.7,24.4,0.0,3.1,0.7,3.8,0.072,1.2,-2.2,-1.0,0.7
43,Lance Blanks,SG,25.0,DET,43.0,189.0,11.9,0.535,0.291,0.2,5.4,7.7,6.6,14.9,3.9,0.3,19.0,17.2,0.0,0.1,0.3,0.4,0.096,-1.1,1.3,0.2,0.1
44,Mookie Blaylock,PG,24.0,NJN,72.0,2548.0,15.2,0.465,0.054,0.178,4.1,7.2,5.6,27.2,3.3,0.9,12.4,19.3,0.0,2.3,2.6,4.9,0.092,0.4,0.5,0.9,1.9
45,Muggsy Bogues,PG,27.0,CHH,82.0,2790.0,14.0,0.504,0.04,0.179,2.2,6.9,4.5,33.4,2.9,0.1,17.7,12.8,0.0,3.0,1.8,4.8,0.082,-0.5,-1.0,-1.4,0.4
46,Manute Bol,C,29.0,PHI,71.0,1267.0,7.7,0.394,0.07,0.203,4.9,15.1,10.0,2.3,0.4,9.8,22.7,6.3,0.0,-0.9,1.6,0.8,0.028,-6.0,5.3,-0.7,0.4
47,Anthony Bonner,PF,23.0,SAC,79.0,2287.0,10.9,0.484,0.006,0.366,9.0,13.9,11.4,7.6,2.0,0.7,14.8,16.4,0.0,-0.2,1.9,1.6,0.035,-2.6,0.2,-2.4,-0.2
48,Anthony Bowie,SG,28.0,ORL,52.0,1721.0,14.7,0.547,0.07,0.215,4.4,11.7,8.0,14.9,1.6,1.4,13.4,19.3,0.0,1.8,1.1,2.9,0.082,0.2,0.5,0.7,1.2
50,Sam Bowie,C,30.0,NJN,71.0,2179.0,16.4,0.496,0.026,0.296,9.5,18.9,14.0,12.5,0.9,3.3,12.3,22.5,0.0,2.2,2.4,4.6,0.101,-0.7,0.7,0.0,1.1
51,Terrell Brandon,PG,21.0,CLE,82.0,1605.0,12.8,0.461,0.038,0.206,3.5,7.6,5.6,27.8,2.6,0.8,17.2,21.5,0.0,-0.6,1.5,0.9,0.028,-2.2,-0.8,-3.0,-0.4
52,Randy Breuer,C,31.0,MIN,67.0,1176.0,14.3,0.48,0.003,0.224,8.9,17.7,13.2,10.6,1.2,5.0,9.8,15.1,0.0,0.7,1.0,1.7,0.07,-2.1,1.9,-0.2,0.5
53,Frank Brickowski,SF,32.0,MIL,65.0,1556.0,15.5,0.564,0.01,0.279,6.9,18.9,12.6,12.3,1.9,0.9,14.6,20.7,0.0,2.0,1.4,3.4,0.105,-0.1,0.0,-0.1,0.7
54,Kevin Brooks,SF,22.0,DEN,37.0,270.0,10.2,0.494,0.113,0.216,4.9,11.0,7.8,6.1,1.4,0.5,14.5,18.7,0.0,0.0,0.2,0.1,0.025,-4.1,-2.1,-6.2,-0.3
55,Scott Brooks,PG,26.0,MIN,82.0,1082.0,16.0,0.519,0.241,0.168,2.7,7.6,5.0,27.2,3.1,0.4,11.3,17.8,0.0,1.5,0.6,2.1,0.095,1.0,-1.9,-1.0,0.3
56,Chucky Brown,SF,23.0,TOT,42.0,431.0,10.8,0.501,0.023,0.383,8.1,13.6,10.8,9.0,1.4,1.0,16.2,18.1,0.0,0.0,0.4,0.3,0.036,-3.2,-1.0,-4.2,-0.2
57,Chucky Brown,SF,23.0,CLE,6.0,50.0,10.4,0.555,0.0,0.8,4.6,8.6,6.7,7.8,3.0,0.0,12.9,13.5,0.0,0.0,0.1,0.1,0.096,-1.8,-0.1,-1.9,0.0
58,Chucky Brown,SF,23.0,LAL,36.0,381.0,10.8,0.496,0.025,0.347,8.5,14.3,11.4,9.2,1.2,1.1,16.6,18.7,0.0,-0.1,0.3,0.2,0.029,-3.4,-1.1,-4.5,-0.2
59,Dee Brown,PG,23.0,BOS,31.0,883.0,13.0,0.472,0.063,0.223,2.0,7.6,4.9,25.6,1.9,0.5,13.3,21.6,0.0,0.2,0.8,1.0,0.055,-0.8,-0.8,-1.6,0.1
60,Mike Brown,C,28.0,UTA,82.0,1783.0,12.3,0.515,0.002,0.584,12.4,17.5,15.1,6.3,1.2,1.2,14.6,17.4,0.0,1.4,2.3,3.7,0.1,-1.3,0.5,-0.8,0.5
61,Myron Brown,PG,22.0,MIN,4.0,23.0,14.7,0.75,0.5,0.0,0.0,14.9,7.2,38.6,2.2,0.0,40.0,18.5,0.0,0.0,0.0,0.0,0.032,-1.6,-3.5,-5.0,0.0
62,Randy Brown,PG,23.0,SAC,56.0,535.0,11.5,0.494,0.036,0.343,5.2,8.7,7.0,15.7,3.2,1.3,17.8,18.5,0.0,-0.2,0.5,0.3,0.028,-3.2,0.0,-3.2,-0.2
63,Tony Brown,SF,31.0,TOT,57.0,655.0,11.4,0.487,0.253,0.265,5.5,9.2,7.3,10.6,2.3,0.5,11.2,20.2,0.0,0.3,0.6,0.9,0.069,-1.0,-1.3,-2.3,0.0
64,Tony Brown,SF,31.0,LAC,22.0,254.0,10.5,0.506,0.247,0.326,3.9,8.4,6.1,9.1,2.3,0.2,12.1,19.4,0.0,0.0,0.3,0.3,0.064,-1.9,-0.9,-2.8,-0.1
65,Tony Brown,SF,31.0,SEA,35.0,401.0,11.9,0.477,0.256,0.231,6.5,9.7,8.0,11.5,2.3,0.6,10.6,20.7,0.0,0.3,0.3,0.6,0.073,-0.4,-1.5,-1.9,0.0
66,Mark Bryant,PF,26.0,POR,56.0,800.0,11.3,0.512,0.015,0.303,11.9,15.5,13.7,6.8,1.6,0.6,11.8,12.9,0.0,0.9,1.2,2.1,0.125,-1.2,0.9,-0.3,0.3
67,Jud Buechler,SF,23.0,TOT,28.0,290.0,10.1,0.436,0.014,0.296,6.8,12.6,9.8,10.0,3.2,1.5,13.9,13.2,0.0,0.0,0.4,0.4,0.061,-3.1,1.9,-1.2,0.1
68,Jud Buechler,SF,23.0,NJN,2.0,29.0,11.8,0.5,0.0,0.0,7.1,0.0,3.7,9.3,3.4,2.0,11.1,12.5,0.0,0.0,0.0,0.0,0.079,-1.7,0.5,-1.2,0.0
69,Jud Buechler,SF,23.0,SAS,11.0,140.0,10.0,0.486,0.0,0.3,4.7,12.4,8.6,10.5,2.9,1.3,12.8,11.7,0.0,0.0,0.2,0.3,0.089,-2.8,2.3,-0.5,0.1
70,Jud Buechler,SF,23.0,GSW,15.0,121.0,9.8,0.379,0.03,0.364,9.2,16.0,12.7,9.6,3.5,1.5,15.5,15.0,0.0,-0.1,0.2,0.1,0.024,-3.8,1.8,-2.0,0.0
71,Matt Bullard,PF,24.0,HOU,80.0,1278.0,12.6,0.546,0.371,0.112,6.5,12.7,9.7,8.9,1.0,1.0,10.7,17.8,0.0,1.3,1.0,2.4,0.089,-0.1,-1.5,-1.5,0.1
72,Willie Burton,SF,23.0,MIA,68.0,1585.0,13.5,0.522,0.024,0.394,5.3,12.0,8.6,12.0,1.4,1.4,14.0,22.4,0.0,1.0,1.0,2.0,0.062,-1.6,-1.0,-2.6,-0.2
73,Steve Burtt,SG,29.0,PHO,31.0,356.0,13.4,0.509,0.038,0.338,3.2,7.1,5.2,24.0,2.2,0.6,15.2,25.3,0.0,0.1,0.4,0.5,0.067,-1.4,-1.7,-3.1,-0.1
74,Michael Cage,PF,30.0,SEA,82.0,2461.0,15.0,0.583,0.009,0.315,12.2,22.1,17.1,5.1,2.0,1.4,11.2,11.9,0.0,4.4,3.2,7.6,0.148,1.0,1.6,2.6,2.9
75,Demetrius Calip,PG,22.0,LAL,7.0,58.0,1.8,0.285,0.278,0.167,1.9,8.0,4.9,28.2,0.9,0.0,20.6,18.3,0.0,-0.2,0.0,-0.2,-0.134,-7.6,-3.7,-11.3,-0.1
76,Elden Campbell,C,23.0,LAL,81.0,1876.0,13.3,0.491,0.004,0.454,9.3,16.5,12.8,4.6,1.5,5.2,11.0,15.4,0.0,0.9,2.4,3.3,0.085,-2.7,2.1,-0.6,0.7
78,Tony Campbell,SF,29.0,MIN,78.0,2441.0,15.3,0.515,0.033,0.263,6.2,6.8,6.5,14.8,1.7,0.8,11.5,25.0,0.0,1.9,0.6,2.5,0.048,0.8,-1.9,-1.1,0.6
79,Antoine Carr,PF,30.0,SAS,81.0,1867.0,13.5,0.534,0.007,0.29,7.6,12.6,10.1,5.1,0.9,3.2,12.1,21.2,0.0,1.5,2.5,4.0,0.102,-1.8,-0.1,-1.9,0.1
80,Bill Cartwright,C,34.0,CHI,64.0,1471.0,10.9,0.497,0.0,0.357,7.5,17.7,12.7,7.6,0.8,0.6,12.7,17.3,0.0,0.6,1.9,2.5,0.082,-2.4,-0.3,-2.7,-0.3
81,Terry Catledge,PF,28.0,ORL,78.0,2430.0,15.2,0.537,0.004,0.375,11.5,13.8,12.6,7.1,1.2,0.4,11.4,20.7,0.0,3.2,1.4,4.6,0.091,0.5,-1.0,-0.5,0.9
82,Duane Causwell,C,23.0,SAC,80.0,2291.0,12.4,0.575,0.002,0.488,9.2,18.1,13.6,3.5,1.0,5.5,18.3,12.3,0.0,1.3,2.6,3.9,0.081,-2.9,2.3,-0.6,0.8
83,Cedric Ceballos,SF,22.0,PHO,64.0,725.0,16.9,0.537,0.016,0.405,9.5,13.3,11.5,10.5,1.1,0.9,14.2,28.8,0.0,0.5,0.7,1.3,0.085,-1.3,-2.4,-3.7,-0.3
84,Tom Chambers,PF,32.0,PHO,69.0,1948.0,15.9,0.501,0.05,0.314,5.1,17.0,11.3,10.7,1.4,1.1,8.4,26.3,0.0,1.9,2.5,4.4,0.109,-1.1,-0.7,-1.8,0.1
85,Rex Chapman,PG-SG,24.0,TOT,22.0,567.0,12.1,0.49,0.115,0.21,1.9,9.3,5.5,22.1,1.3,0.8,14.0,22.9,0.0,-0.1,0.2,0.1,0.01,-1.8,-2.4,-4.2,-0.3
86,Rex Chapman,PG,24.0,CHH,21.0,545.0,12.3,0.494,0.113,0.221,1.7,9.0,5.3,22.1,1.2,0.8,13.8,22.7,0.0,0.0,0.2,0.2,0.016,-1.6,-2.4,-4.0,-0.3
87,Rex Chapman,SG,24.0,WSB,1.0,22.0,7.2,0.417,0.167,0.0,4.9,15.3,10.0,22.0,2.2,0.0,20.0,28.8,0.0,-0.1,0.0,-0.1,-0.123,-5.7,-1.7,-7.4,0.0
88,Maurice Cheeks*,PG,35.0,ATL,56.0,1086.0,12.6,0.483,0.024,0.173,2.8,6.6,4.6,22.1,3.7,0.0,11.8,11.6,0.0,1.0,1.1,2.1,0.094,-1.4,0.6,-0.8,0.3
89,Pete Chilcutt,PF,23.0,SAC,69.0,817.0,11.2,0.478,0.008,0.112,10.3,14.4,12.3,6.6,1.9,1.2,13.5,15.5,0.0,0.0,0.7,0.7,0.042,-3.4,-0.5,-3.9,-0.4
90,Derrick Coleman,PF,24.0,NJN,65.0,2207.0,19.5,0.57,0.079,0.41,9.4,20.6,14.8,14.1,1.2,2.6,18.0,25.1,0.0,3.0,2.6,5.6,0.121,1.2,0.7,1.9,2.2
91,Bimbo Coles,PG,23.0,MIA,81.0,1976.0,14.3,0.534,0.08,0.404,3.8,6.9,5.3,27.6,1.8,0.4,17.9,19.8,0.0,2.1,0.9,3.0,0.073,-0.1,-1.9,-2.0,0.0
92,Marty Conlon,C,24.0,SEA,45.0,381.0,9.3,0.521,0.0,0.317,9.8,11.1,10.4,4.3,1.2,1.2,19.0,15.7,0.0,0.0,0.2,0.3,0.037,-3.0,-1.3,-4.3,-0.2
93,Lester Conner,PG,32.0,MIL,81.0,1420.0,13.3,0.496,0.029,0.481,4.9,10.1,7.4,27.1,3.4,0.4,21.4,10.9,0.0,1.4,1.3,2.7,0.091,-1.2,0.8,-0.4,0.6
94,Anthony Cook,PF,24.0,DEN,22.0,115.0,15.8,0.615,0.0,0.24,11.5,20.9,15.9,2.5,2.1,2.1,9.8,10.8,0.0,0.2,0.2,0.4,0.155,-1.9,0.1,-1.8,0.0
95,Wayne Cooper,C,35.0,POR,35.0,344.0,10.2,0.443,0.0,0.134,12.1,20.0,16.0,7.9,0.6,4.9,14.7,12.1,0.0,0.1,0.6,0.7,0.096,-3.6,2.9,-0.7,0.1
96,Tom Copa,C,27.0,SAS,33.0,132.0,10.7,0.525,0.0,0.325,11.7,18.0,14.9,3.3,0.8,2.8,14.9,17.2,0.0,0.0,0.2,0.2,0.078,-3.7,-0.9,-4.5,-0.1
97,Lanard Copeland,SG,26.0,LAC,10.0,48.0,4.0,0.335,0.087,0.087,2.3,14.0,8.1,14.9,2.1,0.0,14.3,24.7,0.0,-0.2,0.1,-0.1,-0.116,-8.6,-1.3,-9.9,-0.1
98,Tyrone Corbin,SF,29.0,TOT,80.0,2207.0,13.6,0.543,0.006,0.319,8.6,15.2,12.0,8.9,1.9,0.6,11.9,15.9,0.0,2.9,2.7,5.6,0.122,0.2,1.2,1.4,1.9
99,Tyrone Corbin,SF,29.0,MIN,11.0,344.0,13.8,0.478,0.007,0.373,7.5,14.9,11.1,14.0,1.8,1.0,13.6,23.6,0.0,0.0,0.2,0.2,0.028,-1.6,-0.8,-2.4,0.0
100,Tyrone Corbin,SF,29.0,UTA,69.0,1863.0,13.6,0.562,0.006,0.303,8.9,15.3,12.2,8.0,1.9,0.5,11.4,14.4,0.0,2.9,2.5,5.4,0.139,0.6,1.6,2.2,1.9
101,Chris Corchiani,PG,23.0,ORL,51.0,741.0,12.1,0.534,0.192,0.539,2.6,9.3,5.9,26.7,3.0,0.2,23.7,17.5,0.0,0.2,0.6,0.9,0.056,-1.8,-0.6,-2.3,-0.1
103,Corey Crowder,SF,22.0,UTA,51.0,328.0,8.4,0.475,0.268,0.161,5.8,8.2,7.1,7.2,1.1,0.4,9.8,17.5,0.0,0.1,0.3,0.4,0.053,-2.1,-1.8,-3.9,-0.2
104,Terry Cummings,PF,30.0,SAS,70.0,2149.0,18.5,0.52,0.012,0.236,12.7,19.3,16.0,7.7,1.3,1.0,9.0,25.1,0.0,3.2,3.2,6.5,0.145,0.8,-0.7,0.1,1.1
105,Dell Curry,SG,27.0,CHH,77.0,2020.0,16.4,0.547,0.176,0.146,3.0,10.9,6.9,13.2,2.2,0.6,10.8,24.8,0.0,1.9,1.3,3.2,0.077,1.1,-1.6,-0.5,0.8
106,Quintin Dailey,SG,31.0,SEA,11.0,98.0,3.2,0.352,0.027,0.432,2.3,12.0,7.1,5.4,2.6,0.6,18.5,23.2,0.0,-0.3,0.1,-0.3,-0.124,-9.5,-1.6,-11.0,-0.2
107,Brad Daugherty,C,26.0,CLE,73.0,2643.0,23.0,0.629,0.002,0.528,8.4,23.1,16.0,15.3,1.2,1.7,12.9,23.6,0.0,8.2,3.5,11.7,0.213,3.9,1.1,5.0,4.7
108,Brad Davis,PG,36.0,DAL,33.0,429.0,7.2,0.497,0.209,0.174,1.0,7.4,4.1,21.9,1.3,0.4,22.6,12.0,0.0,-0.1,0.2,0.1,0.012,-4.1,-1.8,-5.9,-0.4
109,Dale Davis,PF,22.0,IND,64.0,1301.0,13.3,0.571,0.004,0.545,14.2,20.3,17.4,3.0,1.0,3.4,12.4,12.7,0.0,1.9,1.5,3.4,0.126,-1.1,0.3,-0.8,0.4
110,Terry Davis,PF,24.0,DAL,68.0,2149.0,12.4,0.528,0.009,0.537,11.0,22.7,16.6,4.0,0.6,0.8,15.1,15.5,0.0,1.3,1.8,3.1,0.069,-2.4,-0.4,-2.9,-0.5
111,Walter Davis,SF,37.0,DEN,46.0,741.0,16.6,0.514,0.04,0.233,2.8,7.7,5.1,16.0,1.9,0.1,9.2,26.8,0.0,1.0,0.5,1.5,0.095,-0.1,-3.0,-3.1,-0.2
112,Johnny Dawkins,PG,28.0,PHI,82.0,2815.0,13.3,0.502,0.112,0.206,1.7,7.5,4.6,30.2,1.6,0.1,15.7,18.2,0.0,2.3,1.2,3.6,0.061,-0.3,-2.0,-2.3,-0.2
