,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Al Attles*,PG,26.0,SFW,71.0,0.0,1876.0,5.8,12.1,0.478,0.0,0.0,0.0,5.8,12.1,0.478,2.6,4.0,0.646,0.0,0.0,3.9,3.5,0.0,0.0,0.0,4.9,14.1
1,Dick Barnett,SG,26.0,LAL,80.0,0.0,2544.0,7.7,16.4,0.471,0.0,0.0,0.0,7.7,16.4,0.471,4.9,6.0,0.815,0.0,0.0,3.4,3.2,0.0,0.0,0.0,2.7,20.3
2,John Barnhill,SG,24.0,STL,77.0,0.0,2692.0,4.8,11.2,0.43,0.0,0.0,0.0,4.8,11.2,0.43,2.4,3.4,0.71,0.0,0.0,4.8,4.3,0.0,0.0,0.0,2.2,12.0
3,Elgin Baylor*,SF,28.0,LAL,80.0,0.0,3370.0,11.0,24.3,0.453,0.0,0.0,0.0,11.0,24.3,0.453,7.1,8.4,0.837,0.0,0.0,12.2,4.1,0.0,0.0,0.0,2.4,29.0
4,Zelmo Beaty*,C,23.0,STL,80.0,0.0,1918.0,5.6,12.7,0.439,0.0,0.0,0.0,5.6,12.7,0.439,4.1,5.8,0.717,0.0,0.0,12.5,1.6,0.0,0.0,0.0,5.9,15.3
5,Walt Bellamy*,C,23.0,CHZ,80.0,0.0,3306.0,9.1,17.4,0.527,0.0,0.0,0.0,9.1,17.4,0.527,6.0,8.9,0.674,0.0,0.0,14.3,2.5,0.0,0.0,0.0,3.1,24.3
6,Al Bianchi,SG,30.0,SYR,61.0,0.0,1159.0,6.3,14.8,0.424,0.0,0.0,0.0,6.3,14.8,0.424,3.7,5.1,0.732,0.0,0.0,4.2,5.3,0.0,0.0,0.0,5.1,16.3
7,Bucky Bockhorn,SG,29.0,CIN,80.0,0.0,2612.0,5.2,13.1,0.393,0.0,0.0,0.0,5.2,13.1,0.393,2.5,3.3,0.756,0.0,0.0,4.4,3.6,0.0,0.0,0.0,3.6,12.9
8,Bob Boozer,PF,25.0,CIN,79.0,0.0,2488.0,6.4,14.4,0.444,0.0,0.0,0.0,6.4,14.4,0.444,3.6,5.1,0.714,0.0,0.0,12.7,1.5,0.0,0.0,0.0,4.3,16.4
9,Bill Bridges,PF,23.0,STL,27.0,0.0,374.0,6.4,15.4,0.413,0.0,0.0,0.0,6.4,15.4,0.413,3.1,4.9,0.627,0.0,0.0,13.9,2.2,0.0,0.0,0.0,5.6,15.8
10,Joe Buckhalter,PF,25.0,CIN,2.0,0.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,6.0
11,Cleveland Buckner,PF,24.0,NYK,6.0,0.0,27.0,6.7,13.3,0.5,0.0,0.0,0.0,6.7,13.3,0.5,2.7,5.3,0.5,0.0,0.0,5.3,6.7,0.0,0.0,0.0,8.0,16.0
12,Dave Budd,SF,24.0,NYK,78.0,0.0,1725.0,6.1,12.4,0.493,0.0,0.0,0.0,6.1,12.4,0.493,3.2,4.2,0.748,0.0,0.0,8.2,1.8,0.0,0.0,0.0,4.3,15.4
13,Donnie Butcher,SG,26.0,NYK,68.0,0.0,1193.0,5.2,12.8,0.406,0.0,0.0,0.0,5.2,12.8,0.406,4.0,5.9,0.675,0.0,0.0,5.4,4.2,0.0,0.0,0.0,4.9,14.3
14,Al Butler,PG,24.0,NYK,74.0,0.0,1488.0,7.2,16.4,0.439,0.0,0.0,0.0,7.2,16.4,0.439,3.5,4.5,0.77,0.0,0.0,4.1,3.8,0.0,0.0,0.0,3.5,17.9
15,Barney Cable,SF,27.0,TOT,61.0,0.0,1203.0,5.2,11.4,0.455,0.0,0.0,0.0,5.2,11.4,0.455,1.9,2.9,0.646,0.0,0.0,7.1,2.5,0.0,0.0,0.0,4.0,12.2
16,Barney Cable,SF,27.0,STL,42.0,0.0,662.0,5.8,11.7,0.495,0.0,0.0,0.0,5.8,11.7,0.495,2.2,3.4,0.651,0.0,0.0,7.0,2.3,0.0,0.0,0.0,4.7,13.9
17,Barney Cable,SF,27.0,CHZ,19.0,0.0,541.0,4.4,10.9,0.402,0.0,0.0,0.0,4.4,10.9,0.402,1.4,2.2,0.636,0.0,0.0,7.3,2.7,0.0,0.0,0.0,3.3,10.2
18,Wilt Chamberlain*,C,26.0,SFW,80.0,0.0,3806.0,13.8,26.2,0.528,0.0,0.0,0.0,13.8,26.2,0.528,6.2,10.5,0.593,0.0,0.0,18.4,2.6,0.0,0.0,0.0,1.3,33.9
19,Len Chappell,PF,22.0,SYR,80.0,0.0,1241.0,8.2,17.5,0.465,0.0,0.0,0.0,8.2,17.5,0.465,4.3,6.9,0.622,0.0,0.0,13.4,1.6,0.0,0.0,0.0,5.0,20.6
