,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
17,John Block,PF,27.0,MIL,79.0,0.0,1524.0,233.0,530.0,0.44,0.0,0.0,0.0,233.0,530.0,0.44,0.44,206.0,275.0,0.749,0.0,0.0,410.0,95.0,0.0,0.0,0.0,213.0,672.0
18,Tom Boerwinkle,C,26.0,CHI,80.0,0.0,2022.0,219.0,500.0,0.438,0.0,0.0,0.0,219.0,500.0,0.438,0.438,118.0,180.0,0.656,0.0,0.0,897.0,281.0,0.0,0.0,0.0,253.0,556.0
19,Bill Bradley*,SF,28.0,NYK,78.0,0.0,2780.0,504.0,1085.0,0.465,0.0,0.0,0.0,504.0,1085.0,0.465,0.465,169.0,199.0,0.849,0.0,0.0,250.0,315.0,0.0,0.0,0.0,254.0,1177.0
20,Bill Bridges,PF,32.0,TOT,78.0,0.0,2756.0,379.0,779.0,0.487,0.0,0.0,0.0,379.0,779.0,0.487,0.487,222.0,316.0,0.703,0.0,0.0,1051.0,198.0,0.0,0.0,0.0,269.0,980.0
21,Bill Bridges,PF,32.0,ATL,14.0,0.0,546.0,51.0,134.0,0.381,0.0,0.0,0.0,51.0,134.0,0.381,0.381,31.0,44.0,0.705,0.0,0.0,190.0,40.0,0.0,0.0,0.0,50.0,133.0
22,Bill Bridges,PF,32.0,PHI,64.0,0.0,2210.0,328.0,645.0,0.509,0.0,0.0,0.0,328.0,645.0,0.509,0.509,191.0,272.0,0.702,0.0,0.0,861.0,158.0,0.0,0.0,0.0,219.0,847.0
23,Fred Brown,SG,23.0,SEA,33.0,0.0,359.0,59.0,180.0,0.328,0.0,0.0,0.0,59.0,180.0,0.328,0.328,22.0,29.0,0.759,0.0,0.0,37.0,60.0,0.0,0.0,0.0,44.0,140.0
25,Em Bryant,PG,33.0,BUF,54.0,0.0,1223.0,101.0,220.0,0.459,0.0,0.0,0.0,101.0,220.0,0.459,0.459,75.0,125.0,0.6,0.0,0.0,127.0,206.0,0.0,0.0,0.0,167.0,277.0
26,Austin Carr,SG,23.0,CLE,43.0,0.0,1539.0,381.0,894.0,0.426,0.0,0.0,0.0,381.0,894.0,0.426,0.426,149.0,196.0,0.76,0.0,0.0,150.0,148.0,0.0,0.0,0.0,99.0,911.0
27,Fred Carter,SG,26.0,TOT,79.0,0.0,2215.0,446.0,1018.0,0.438,0.0,0.0,0.0,446.0,1018.0,0.438,0.438,182.0,293.0,0.621,0.0,0.0,326.0,211.0,0.0,0.0,0.0,242.0,1074.0
28,Fred Carter,SG,26.0,BAL,2.0,0.0,68.0,6.0,27.0,0.222,0.0,0.0,0.0,6.0,27.0,0.222,0.222,3.0,9.0,0.333,0.0,0.0,19.0,12.0,0.0,0.0,0.0,7.0,15.0
29,Fred Carter,SG,26.0,PHI,77.0,0.0,2147.0,440.0,991.0,0.444,0.0,0.0,0.0,440.0,991.0,0.444,0.444,179.0,284.0,0.63,0.0,0.0,307.0,199.0,0.0,0.0,0.0,235.0,1059.0
30,Sid Catlett,SF,23.0,CIN,9.0,0.0,40.0,2.0,9.0,0.222,0.0,0.0,0.0,2.0,9.0,0.222,0.222,2.0,9.0,0.222,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,6.0
31,Wilt Chamberlain*,C,35.0,LAL,82.0,0.0,3469.0,496.0,764.0,0.649,0.0,0.0,0.0,496.0,764.0,0.649,0.649,221.0,524.0,0.422,0.0,0.0,1572.0,329.0,0.0,0.0,0.0,196.0,1213.0
32,Jerry Chambers,SF,28.0,BUF,26.0,0.0,369.0,78.0,180.0,0.433,0.0,0.0,0.0,78.0,180.0,0.433,0.433,22.0,32.0,0.688,0.0,0.0,67.0,23.0,0.0,0.0,0.0,39.0,178.0
33,Don Chaney,SG,25.0,BOS,79.0,0.0,2275.0,373.0,786.0,0.475,0.0,0.0,0.0,373.0,786.0,0.475,0.475,197.0,255.0,0.773,0.0,0.0,395.0,202.0,0.0,0.0,0.0,295.0,943.0
34,Phil Chenier,SG,21.0,BAL,81.0,0.0,2481.0,407.0,981.0,0.415,0.0,0.0,0.0,407.0,981.0,0.415,0.415,182.0,247.0,0.737,0.0,0.0,268.0,205.0,0.0,0.0,0.0,191.0,996.0
35,Bob Christian,C,25.0,ATL,56.0,0.0,485.0,66.0,142.0,0.465,0.0,0.0,0.0,66.0,142.0,0.465,0.465,44.0,61.0,0.721,0.0,0.0,181.0,28.0,0.0,0.0,0.0,77.0,176.0
36,Archie Clark,PG,30.0,TOT,77.0,0.0,3285.0,712.0,1516.0,0.47,0.0,0.0,0.0,712.0,1516.0,0.47,0.47,514.0,667.0,0.771,0.0,0.0,268.0,613.0,0.0,0.0,0.0,194.0,1938.0
37,Archie Clark,PG,30.0,PHI,1.0,0.0,42.0,11.0,16.0,0.688,0.0,0.0,0.0,11.0,16.0,0.688,0.688,7.0,11.0,0.636,0.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,29.0
38,Archie Clark,PG,30.0,BAL,76.0,0.0,3243.0,701.0,1500.0,0.467,0.0,0.0,0.0,701.0,1500.0,0.467,0.467,507.0,656.0,0.773,0.0,0.0,265.0,606.0,0.0,0.0,0.0,191.0,1909.0
39,Jim Cleamons,PG,22.0,LAL,38.0,0.0,201.0,35.0,100.0,0.35,0.0,0.0,0.0,35.0,100.0,0.35,0.35,28.0,36.0,0.778,0.0,0.0,39.0,35.0,0.0,0.0,0.0,21.0,98.0
40,Barry Clemens,SF,28.0,SEA,82.0,0.0,1447.0,252.0,484.0,0.521,0.0,0.0,0.0,252.0,484.0,0.521,0.521,76.0,90.0,0.844,0.0,0.0,288.0,64.0,0.0,0.0,0.0,198.0,580.0
41,Jimmy Collins,SG,25.0,CHI,19.0,0.0,134.0,26.0,71.0,0.366,0.0,0.0,0.0,26.0,71.0,0.366,0.366,10.0,11.0,0.909,0.0,0.0,12.0,10.0,0.0,0.0,0.0,11.0,62.0
42,Mel Counts,C,30.0,PHO,76.0,0.0,906.0,147.0,344.0,0.427,0.0,0.0,0.0,147.0,344.0,0.427,0.427,101.0,140.0,0.721,0.0,0.0,257.0,96.0,0.0,0.0,0.0,159.0,395.0
43,Dave Cowens*,C,23.0,BOS,79.0,0.0,3186.0,657.0,1357.0,0.484,0.0,0.0,0.0,657.0,1357.0,0.484,0.484,175.0,243.0,0.72,0.0,0.0,1203.0,245.0,0.0,0.0,0.0,314.0,1489.0
44,Pete Cross,C,23.0,SEA,74.0,0.0,1424.0,152.0,355.0,0.428,0.0,0.0,0.0,152.0,355.0,0.428,0.428,103.0,140.0,0.736,0.0,0.0,509.0,63.0,0.0,0.0,0.0,135.0,407.0
45,Billy Cunningham*,SF,28.0,PHI,75.0,0.0,2900.0,658.0,1428.0,0.461,0.0,0.0,0.0,658.0,1428.0,0.461,0.461,428.0,601.0,0.712,0.0,0.0,918.0,443.0,0.0,0.0,0.0,295.0,1744.0
46,Dick Cunningham,C,25.0,HOU,63.0,0.0,720.0,67.0,174.0,0.385,0.0,0.0,0.0,67.0,174.0,0.385,0.385,37.0,53.0,0.698,0.0,0.0,243.0,57.0,0.0,0.0,0.0,76.0,171.0
47,Bob Dandridge,SF,24.0,MIL,80.0,0.0,2957.0,630.0,1264.0,0.498,0.0,0.0,0.0,630.0,1264.0,0.498,0.498,215.0,291.0,0.739,0.0,0.0,613.0,249.0,0.0,0.0,0.0,297.0,1475.0
48,Charlie Davis,SG,22.0,CLE,61.0,0.0,1144.0,229.0,569.0,0.402,0.0,0.0,0.0,229.0,569.0,0.402,0.402,142.0,169.0,0.84,0.0,0.0,92.0,123.0,0.0,0.0,0.0,143.0,600.0
50,Jim Davis,C,30.0,TOT,75.0,0.0,983.0,147.0,338.0,0.435,0.0,0.0,0.0,147.0,338.0,0.435,0.435,100.0,154.0,0.649,0.0,0.0,276.0,51.0,0.0,0.0,0.0,138.0,394.0
51,Jim Davis,C,30.0,ATL,11.0,0.0,119.0,8.0,33.0,0.242,0.0,0.0,0.0,8.0,33.0,0.242,0.242,10.0,18.0,0.556,0.0,0.0,36.0,8.0,0.0,0.0,0.0,14.0,26.0
52,Jim Davis,C,30.0,HOU,12.0,0.0,180.0,18.0,54.0,0.333,0.0,0.0,0.0,18.0,54.0,0.333,0.333,26.0,38.0,0.684,0.0,0.0,44.0,5.0,0.0,0.0,0.0,18.0,62.0
53,Jim Davis,C,30.0,DET,52.0,0.0,684.0,121.0,251.0,0.482,0.0,0.0,0.0,121.0,251.0,0.482,0.482,64.0,98.0,0.653,0.0,0.0,196.0,38.0,0.0,0.0,0.0,106.0,306.0
54,Mike Davis,SG,25.0,BUF,62.0,0.0,1068.0,213.0,501.0,0.425,0.0,0.0,0.0,213.0,501.0,0.425,0.425,138.0,180.0,0.767,0.0,0.0,120.0,82.0,0.0,0.0,0.0,141.0,564.0
55,Dave DeBusschere*,PF,31.0,NYK,80.0,0.0,3072.0,520.0,1218.0,0.427,0.0,0.0,0.0,520.0,1218.0,0.427,0.427,193.0,265.0,0.728,0.0,0.0,901.0,291.0,0.0,0.0,0.0,219.0,1233.0
56,Jackie Dinkins,SF,22.0,CHI,18.0,0.0,89.0,17.0,41.0,0.415,0.0,0.0,0.0,17.0,41.0,0.415,0.415,11.0,20.0,0.55,0.0,0.0,20.0,7.0,0.0,0.0,0.0,10.0,45.0
57,Bill Dinwiddie,PF,28.0,MIL,23.0,0.0,144.0,16.0,57.0,0.281,0.0,0.0,0.0,16.0,57.0,0.281,0.281,5.0,9.0,0.556,0.0,0.0,32.0,9.0,0.0,0.0,0.0,23.0,37.0
58,Terry Dischinger,SF,31.0,DET,79.0,0.0,2062.0,295.0,574.0,0.514,0.0,0.0,0.0,295.0,574.0,0.514,0.514,156.0,200.0,0.78,0.0,0.0,338.0,92.0,0.0,0.0,0.0,289.0,746.0
59,Terry Driscoll,PF,24.0,BAL,40.0,0.0,313.0,40.0,104.0,0.385,0.0,0.0,0.0,40.0,104.0,0.385,0.385,27.0,39.0,0.692,0.0,0.0,109.0,23.0,0.0,0.0,0.0,53.0,107.0
60,Ken Durrett,SF,23.0,CIN,19.0,0.0,233.0,31.0,79.0,0.392,0.0,0.0,0.0,31.0,79.0,0.392,0.392,21.0,28.0,0.75,0.0,0.0,39.0,14.0,0.0,0.0,0.0,41.0,83.0
61,Johnny Egan,PG,33.0,HOU,38.0,0.0,437.0,42.0,104.0,0.404,0.0,0.0,0.0,42.0,104.0,0.404,0.404,26.0,32.0,0.813,0.0,0.0,26.0,51.0,0.0,0.0,0.0,55.0,110.0
62,Joe Ellis,SF,27.0,GSW,78.0,0.0,1462.0,280.0,681.0,0.411,0.0,0.0,0.0,280.0,681.0,0.411,0.411,95.0,132.0,0.72,0.0,0.0,389.0,97.0,0.0,0.0,0.0,224.0,655.0
63,Leroy Ellis,C,31.0,LAL,74.0,0.0,1081.0,138.0,300.0,0.46,0.0,0.0,0.0,138.0,300.0,0.46,0.46,66.0,95.0,0.695,0.0,0.0,310.0,46.0,0.0,0.0,0.0,115.0,342.0
64,Keith Erickson,SF,27.0,LAL,15.0,0.0,262.0,40.0,83.0,0.482,0.0,0.0,0.0,40.0,83.0,0.482,0.482,6.0,7.0,0.857,0.0,0.0,39.0,35.0,0.0,0.0,0.0,26.0,86.0
65,Greg Fillmore,C,24.0,NYK,10.0,0.0,67.0,7.0,27.0,0.259,0.0,0.0,0.0,7.0,27.0,0.259,0.259,1.0,3.0,0.333,0.0,0.0,15.0,3.0,0.0,0.0,0.0,17.0,15.0
66,Hank Finkel,C,29.0,BOS,78.0,0.0,736.0,103.0,254.0,0.406,0.0,0.0,0.0,103.0,254.0,0.406,0.406,43.0,74.0,0.581,0.0,0.0,251.0,61.0,0.0,0.0,0.0,118.0,249.0
67,Jake Ford,PG,25.0,SEA,26.0,0.0,181.0,33.0,66.0,0.5,0.0,0.0,0.0,33.0,66.0,0.5,0.5,26.0,33.0,0.788,0.0,0.0,11.0,26.0,0.0,0.0,0.0,21.0,92.0
68,Fred Foster,SF,25.0,PHI,74.0,0.0,1699.0,347.0,837.0,0.415,0.0,0.0,0.0,347.0,837.0,0.415,0.415,185.0,243.0,0.761,0.0,0.0,276.0,90.0,0.0,0.0,0.0,184.0,879.0
69,Jim Fox,C,28.0,TOT,81.0,0.0,2180.0,354.0,788.0,0.449,0.0,0.0,0.0,354.0,788.0,0.449,0.449,227.0,297.0,0.764,0.0,0.0,713.0,86.0,0.0,0.0,0.0,257.0,935.0
70,Jim Fox,C,28.0,CHI,10.0,0.0,133.0,20.0,53.0,0.377,0.0,0.0,0.0,20.0,53.0,0.377,0.377,20.0,28.0,0.714,0.0,0.0,54.0,6.0,0.0,0.0,0.0,21.0,60.0
71,Jim Fox,C,28.0,CIN,71.0,0.0,2047.0,334.0,735.0,0.454,0.0,0.0,0.0,334.0,735.0,0.454,0.454,207.0,269.0,0.77,0.0,0.0,659.0,80.0,0.0,0.0,0.0,236.0,875.0
72,Walt Frazier*,PG,26.0,NYK,77.0,0.0,3126.0,669.0,1307.0,0.512,0.0,0.0,0.0,669.0,1307.0,0.512,0.512,450.0,557.0,0.808,0.0,0.0,513.0,446.0,0.0,0.0,0.0,185.0,1788.0
73,Dick Garrett,SG,25.0,BUF,73.0,0.0,1905.0,325.0,735.0,0.442,0.0,0.0,0.0,325.0,735.0,0.442,0.442,136.0,157.0,0.866,0.0,0.0,225.0,165.0,0.0,0.0,0.0,225.0,786.0
74,Dick Gibbs,SF,23.0,HOU,64.0,0.0,757.0,90.0,265.0,0.34,0.0,0.0,0.0,90.0,265.0,0.34,0.34,55.0,66.0,0.833,0.0,0.0,140.0,51.0,0.0,0.0,0.0,127.0,235.0
76,Herm Gilliam,PG,25.0,ATL,82.0,0.0,2337.0,345.0,774.0,0.446,0.0,0.0,0.0,345.0,774.0,0.446,0.446,145.0,173.0,0.838,0.0,0.0,335.0,377.0,0.0,0.0,0.0,232.0,835.0
77,Clarence Glover,PF,24.0,BOS,25.0,0.0,119.0,25.0,55.0,0.455,0.0,0.0,0.0,25.0,55.0,0.455,0.455,15.0,32.0,0.469,0.0,0.0,46.0,4.0,0.0,0.0,0.0,26.0,65.0
78,Gail Goodrich*,SG,28.0,LAL,82.0,0.0,3040.0,826.0,1695.0,0.487,0.0,0.0,0.0,826.0,1695.0,0.487,0.487,475.0,559.0,0.85,0.0,0.0,295.0,365.0,0.0,0.0,0.0,210.0,2127.0
79,Johnny Green,PF,38.0,CIN,82.0,0.0,1914.0,331.0,582.0,0.569,0.0,0.0,0.0,331.0,582.0,0.569,0.569,141.0,250.0,0.564,0.0,0.0,560.0,120.0,0.0,0.0,0.0,238.0,803.0
80,Lamar Green,PF,24.0,PHO,67.0,0.0,991.0,133.0,298.0,0.446,0.0,0.0,0.0,133.0,298.0,0.446,0.446,66.0,90.0,0.733,0.0,0.0,348.0,45.0,0.0,0.0,0.0,134.0,332.0
81,Hal Greer*,PG,35.0,PHI,81.0,0.0,2410.0,389.0,866.0,0.449,0.0,0.0,0.0,389.0,866.0,0.449,0.449,181.0,234.0,0.774,0.0,0.0,271.0,316.0,0.0,0.0,0.0,268.0,959.0
82,Gary Gregor,SF,26.0,POR,82.0,0.0,2371.0,399.0,884.0,0.451,0.0,0.0,0.0,399.0,884.0,0.451,0.451,114.0,151.0,0.755,0.0,0.0,591.0,187.0,0.0,0.0,0.0,201.0,912.0
83,Matt Guokas,SG,27.0,CIN,61.0,0.0,1975.0,191.0,385.0,0.496,0.0,0.0,0.0,191.0,385.0,0.496,0.496,64.0,83.0,0.771,0.0,0.0,142.0,321.0,0.0,0.0,0.0,150.0,446.0
84,Happy Hairston,PF,29.0,LAL,80.0,0.0,2748.0,368.0,798.0,0.461,0.0,0.0,0.0,368.0,798.0,0.461,0.461,311.0,399.0,0.779,0.0,0.0,1045.0,193.0,0.0,0.0,0.0,251.0,1047.0
85,Shaler Halimon,SF,26.0,ATL,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
86,Jeff Halliburton,SG,22.0,ATL,37.0,0.0,288.0,61.0,133.0,0.459,0.0,0.0,0.0,61.0,133.0,0.459,0.459,25.0,30.0,0.833,0.0,0.0,37.0,20.0,0.0,0.0,0.0,50.0,147.0
87,Art Harris,SG,25.0,PHO,21.0,0.0,145.0,23.0,70.0,0.329,0.0,0.0,0.0,23.0,70.0,0.329,0.329,9.0,21.0,0.429,0.0,0.0,13.0,18.0,0.0,0.0,0.0,26.0,55.0
88,Clem Haskins,PG,28.0,PHO,79.0,0.0,2453.0,509.0,1054.0,0.483,0.0,0.0,0.0,509.0,1054.0,0.483,0.483,220.0,258.0,0.853,0.0,0.0,270.0,290.0,0.0,0.0,0.0,194.0,1238.0
89,John Havlicek*,SF,31.0,BOS,82.0,0.0,3698.0,897.0,1957.0,0.458,0.0,0.0,0.0,897.0,1957.0,0.458,0.458,458.0,549.0,0.834,0.0,0.0,672.0,614.0,0.0,0.0,0.0,183.0,2252.0
90,Connie Hawkins*,SF,29.0,PHO,76.0,0.0,2798.0,571.0,1244.0,0.459,0.0,0.0,0.0,571.0,1244.0,0.459,0.459,456.0,565.0,0.807,0.0,0.0,633.0,296.0,0.0,0.0,0.0,235.0,1598.0
91,Elvin Hayes*,C,26.0,HOU,82.0,0.0,3461.0,832.0,1918.0,0.434,0.0,0.0,0.0,832.0,1918.0,0.434,0.434,399.0,615.0,0.649,0.0,0.0,1197.0,270.0,0.0,0.0,0.0,233.0,2063.0
92,Spencer Haywood*,PF,22.0,SEA,73.0,0.0,3167.0,717.0,1557.0,0.461,0.0,0.0,0.0,717.0,1557.0,0.461,0.461,480.0,586.0,0.819,0.0,0.0,926.0,148.0,0.0,0.0,0.0,208.0,1914.0
93,Walt Hazzard,PG,29.0,BUF,72.0,0.0,2389.0,450.0,998.0,0.451,0.0,0.0,0.0,450.0,998.0,0.451,0.451,237.0,303.0,0.782,0.0,0.0,213.0,406.0,0.0,0.0,0.0,230.0,1137.0
94,Gar Heard,PF,23.0,SEA,58.0,0.0,1499.0,190.0,474.0,0.401,0.0,0.0,0.0,190.0,474.0,0.401,0.401,79.0,128.0,0.617,0.0,0.0,442.0,55.0,0.0,0.0,0.0,126.0,459.0
95,Al Henry,C,22.0,PHI,43.0,0.0,421.0,68.0,156.0,0.436,0.0,0.0,0.0,68.0,156.0,0.436,0.436,51.0,73.0,0.699,0.0,0.0,137.0,8.0,0.0,0.0,0.0,42.0,187.0
97,Bill Hewitt,PF,27.0,DET,68.0,0.0,1203.0,131.0,277.0,0.473,0.0,0.0,0.0,131.0,277.0,0.473,0.473,41.0,82.0,0.5,0.0,0.0,370.0,71.0,0.0,0.0,0.0,134.0,303.0
98,Fred Hilton,SG,24.0,BUF,61.0,0.0,1349.0,309.0,795.0,0.389,0.0,0.0,0.0,309.0,795.0,0.389,0.389,90.0,122.0,0.738,0.0,0.0,156.0,116.0,0.0,0.0,0.0,145.0,708.0
99,Bill Hosket,PF,25.0,BUF,44.0,0.0,592.0,89.0,181.0,0.492,0.0,0.0,0.0,89.0,181.0,0.492,0.492,42.0,52.0,0.808,0.0,0.0,123.0,38.0,0.0,0.0,0.0,79.0,220.0
100,Greg Howard,PF,24.0,CLE,48.0,0.0,426.0,50.0,131.0,0.382,0.0,0.0,0.0,50.0,131.0,0.382,0.382,39.0,51.0,0.765,0.0,0.0,108.0,27.0,0.0,0.0,0.0,50.0,139.0
101,Lou Hudson,SG,27.0,ATL,77.0,0.0,3042.0,775.0,1540.0,0.503,0.0,0.0,0.0,775.0,1540.0,0.503,0.503,349.0,430.0,0.812,0.0,0.0,385.0,309.0,0.0,0.0,0.0,225.0,1899.0
102,John Hummer,PF,23.0,BUF,55.0,0.0,1186.0,113.0,290.0,0.39,0.0,0.0,0.0,113.0,290.0,0.39,0.39,58.0,124.0,0.468,0.0,0.0,229.0,72.0,0.0,0.0,0.0,178.0,284.0
103,Darrall Imhoff,C,33.0,TOT,49.0,0.0,480.0,52.0,132.0,0.394,0.0,0.0,0.0,52.0,132.0,0.394,0.394,24.0,43.0,0.558,0.0,0.0,134.0,52.0,0.0,0.0,0.0,98.0,128.0
104,Darrall Imhoff,C,33.0,CIN,9.0,0.0,76.0,10.0,29.0,0.345,0.0,0.0,0.0,10.0,29.0,0.345,0.345,3.0,8.0,0.375,0.0,0.0,27.0,2.0,0.0,0.0,0.0,22.0,23.0
105,Darrall Imhoff,C,33.0,POR,40.0,0.0,404.0,42.0,103.0,0.408,0.0,0.0,0.0,42.0,103.0,0.408,0.408,21.0,35.0,0.6,0.0,0.0,107.0,50.0,0.0,0.0,0.0,76.0,105.0
106,Luke Jackson,PF,30.0,PHI,63.0,0.0,1083.0,137.0,346.0,0.396,0.0,0.0,0.0,137.0,346.0,0.396,0.396,92.0,133.0,0.692,0.0,0.0,309.0,88.0,0.0,0.0,0.0,141.0,366.0
107,Phil Jackson*,PF,26.0,NYK,80.0,0.0,1273.0,205.0,466.0,0.44,0.0,0.0,0.0,205.0,466.0,0.44,0.44,167.0,228.0,0.732,0.0,0.0,326.0,72.0,0.0,0.0,0.0,224.0,577.0
108,Gus Johnson*,PF,33.0,BAL,39.0,0.0,668.0,103.0,269.0,0.383,0.0,0.0,0.0,103.0,269.0,0.383,0.383,43.0,63.0,0.683,0.0,0.0,226.0,51.0,0.0,0.0,0.0,91.0,249.0
109,John Johnson,SF,24.0,CLE,82.0,0.0,3041.0,557.0,1286.0,0.433,0.0,0.0,0.0,557.0,1286.0,0.433,0.433,277.0,353.0,0.785,0.0,0.0,631.0,415.0,0.0,0.0,0.0,268.0,1391.0
110,Jake Jones,SG,22.0,TOT,17.0,0.0,202.0,28.0,72.0,0.389,0.0,0.0,0.0,28.0,72.0,0.389,0.389,20.0,31.0,0.645,0.0,0.0,26.0,12.0,0.0,0.0,0.0,22.0,76.0
111,Jake Jones,SG,22.0,PHI,6.0,0.0,41.0,6.0,18.0,0.333,0.0,0.0,0.0,6.0,18.0,0.333,0.333,7.0,10.0,0.7,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,19.0
112,Jake Jones,SG,22.0,CIN,11.0,0.0,161.0,22.0,54.0,0.407,0.0,0.0,0.0,22.0,54.0,0.407,0.407,13.0,21.0,0.619,0.0,0.0,20.0,10.0,0.0,0.0,0.0,19.0,57.0
113,Nick Jones,SG,26.0,GSW,65.0,0.0,478.0,82.0,196.0,0.418,0.0,0.0,0.0,82.0,196.0,0.418,0.418,51.0,61.0,0.836,0.0,0.0,39.0,45.0,0.0,0.0,0.0,109.0,215.0
114,Wali Jones,PG,29.0,MIL,48.0,0.0,1030.0,144.0,354.0,0.407,0.0,0.0,0.0,144.0,354.0,0.407,0.407,74.0,90.0,0.822,0.0,0.0,75.0,141.0,0.0,0.0,0.0,112.0,362.0
115,Bob Kauffman,PF,25.0,BUF,77.0,0.0,3205.0,558.0,1123.0,0.497,0.0,0.0,0.0,558.0,1123.0,0.497,0.497,341.0,429.0,0.795,0.0,0.0,787.0,297.0,0.0,0.0,0.0,273.0,1457.0
