,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,CLE,Kyrie Irving,Duke,9.0,528.0,17827.0,11842.0,1955.0,3012.0,0.466,0.39,0.877,33.8,22.4,3.7,5.7,61.4,0.165,3.9,26.4
2,2.0,MIN,Derrick Williams,Arizona,7.0,428.0,8864.0,3809.0,1693.0,293.0,0.434,0.3,0.71,20.7,8.9,4.0,0.7,14.1,0.076,-3.2,-2.6
3,3.0,UTA,Enes Kanter,,9.0,624.0,13712.0,7323.0,4773.0,531.0,0.543,0.287,0.776,22.0,11.7,7.6,0.9,43.1,0.151,-1.1,3.0
4,4.0,CLE,Tristan Thompson,Texas,9.0,612.0,17182.0,5760.0,5332.0,607.0,0.518,0.304,0.612,28.1,9.4,8.7,1.0,42.7,0.119,-0.5,6.4
5,5.0,TOR,Jonas Valančiūnas,,8.0,540.0,13628.0,6661.0,4702.0,487.0,0.562,0.364,0.781,25.2,12.3,8.7,0.9,50.1,0.176,0.2,7.6
6,6.0,WAS,Jan Veselý,,3.0,162.0,2455.0,590.0,562.0,96.0,0.521,0.0,0.408,15.2,3.6,3.5,0.6,4.0,0.078,-0.6,0.9
7,7.0,SAC,Bismack Biyombo,,9.0,628.0,12701.0,3218.0,3923.0,327.0,0.52,0.0,0.575,20.2,5.1,6.2,0.5,25.0,0.094,-2.0,0.1
8,8.0,DET,Brandon Knight,Kentucky,8.0,438.0,12929.0,6168.0,1356.0,1731.0,0.411,0.352,0.807,29.5,14.1,3.1,4.0,11.2,0.041,-1.6,1.4
9,9.0,CHA,Kemba Walker,UConn,9.0,650.0,22042.0,12991.0,2497.0,3531.0,0.419,0.36,0.837,33.9,20.0,3.8,5.4,54.0,0.117,2.6,25.4
10,10.0,MIL,Jimmer Fredette,BYU,6.0,241.0,3213.0,1438.0,243.0,331.0,0.409,0.372,0.879,13.3,6.0,1.0,1.4,2.2,0.033,-4.2,-1.8
11,11.0,GSW,Klay Thompson,Washington State,8.0,615.0,20340.0,11995.0,2130.0,1416.0,0.459,0.419,0.848,33.1,19.5,3.5,2.3,46.8,0.11,0.2,11.3
12,12.0,UTA,Alec Burks,Colorado,9.0,478.0,10456.0,4864.0,1530.0,882.0,0.42,0.359,0.79,21.9,10.2,3.2,1.8,15.5,0.071,-2.0,-0.1
13,13.0,PHO,Markieff Morris,Kansas,9.0,623.0,16027.0,7212.0,3358.0,1049.0,0.449,0.345,0.778,25.7,11.6,5.4,1.7,24.9,0.074,-0.9,4.4
14,14.0,HOU,Marcus Morris,Kansas,9.0,590.0,15898.0,7157.0,2756.0,890.0,0.432,0.369,0.758,26.9,12.1,4.7,1.5,29.9,0.09,-0.7,5.3
15,15.0,IND,Kawhi Leonard,San Diego State,9.0,508.0,15722.0,9363.0,3254.0,1341.0,0.491,0.383,0.854,30.9,18.4,6.4,2.6,71.7,0.219,6.2,32.6
16,16.0,PHI,Nikola Vučević,USC,9.0,580.0,17520.0,9245.0,5913.0,1474.0,0.498,0.336,0.744,30.2,15.9,10.2,2.5,46.1,0.126,1.9,17.5
17,17.0,NYK,Iman Shumpert,Georgia Tech,9.0,459.0,11459.0,3318.0,1533.0,845.0,0.392,0.338,0.764,25.0,7.2,3.3,1.8,12.9,0.054,-0.6,4.1
18,18.0,WAS,Chris Singleton,Florida State,3.0,148.0,2605.0,612.0,472.0,92.0,0.376,0.319,0.633,17.6,4.1,3.2,0.6,2.3,0.042,-2.3,-0.2
19,19.0,CHA,Tobias Harris,Tennessee,9.0,601.0,18476.0,9481.0,3620.0,1195.0,0.471,0.364,0.82,30.7,15.8,6.0,2.0,44.2,0.115,0.1,10.0
20,20.0,MIN,Donatas Motiejūnas,,6.0,251.0,4566.0,1832.0,952.0,269.0,0.469,0.3,0.597,18.2,7.3,3.8,1.1,7.1,0.075,-2.0,0.0
21,21.0,POR,Nolan Smith,Duke,2.0,84.0,829.0,277.0,83.0,97.0,0.371,0.26,0.714,9.9,3.3,1.0,1.2,-0.8,-0.047,-6.5,-0.9
22,22.0,DEN,Kenneth Faried,Morehead State University,8.0,478.0,11728.0,5430.0,3884.0,470.0,0.546,0.222,0.654,24.5,11.4,8.1,1.0,38.8,0.159,1.1,9.3
23,23.0,HOU,Nikola Mirotić,,5.0,319.0,7718.0,3910.0,1894.0,407.0,0.423,0.359,0.808,24.2,12.3,5.9,1.3,20.8,0.129,0.7,5.3
24,24.0,OKC,Reggie Jackson,Boston College,9.0,544.0,13758.0,7044.0,1608.0,2402.0,0.427,0.335,0.857,25.3,12.9,3.0,4.4,28.7,0.1,-0.1,6.5
25,25.0,BOS,MarShon Brooks,Providence,5.0,200.0,3456.0,1592.0,424.0,282.0,0.447,0.345,0.751,17.3,8.0,2.1,1.4,3.3,0.046,-2.5,-0.4
26,26.0,DAL,Jordan Hamilton,Texas,5.0,151.0,2100.0,890.0,429.0,127.0,0.408,0.357,0.67,13.9,5.9,2.8,0.8,3.0,0.069,-1.5,0.3
27,27.0,NJN,JaJuan Johnson,Purdue,1.0,36.0,298.0,114.0,58.0,6.0,0.446,0.0,0.667,8.3,3.2,1.6,0.2,0.2,0.032,-6.3,-0.3
28,28.0,CHI,Norris Cole,Cleveland State University,6.0,360.0,8018.0,2506.0,702.0,981.0,0.407,0.324,0.743,22.3,7.0,2.0,2.7,3.0,0.018,-4.0,-4.0
29,29.0,SAS,Cory Joseph,Texas,9.0,582.0,12694.0,4010.0,1506.0,1670.0,0.441,0.329,0.764,21.8,6.9,2.6,2.9,23.3,0.088,-0.8,3.8
30,30.0,CHI,Jimmy Butler,Marquette,9.0,569.0,18811.0,9679.0,2892.0,2086.0,0.454,0.334,0.835,33.1,17.0,5.1,3.7,73.6,0.188,4.1,28.9
33,31.0,MIA,Bojan Bogdanović,,6.0,452.0,12852.0,6407.0,1566.0,670.0,0.462,0.395,0.855,28.4,14.2,3.5,1.5,22.6,0.084,-1.4,1.9
34,32.0,CLE,Justin Harper,Richmond,3.0,22.0,150.0,45.0,18.0,4.0,0.34,0.276,0.333,6.8,2.0,0.8,0.2,-0.3,-0.093,-8.4,-0.2
35,33.0,DET,Kyle Singler,Duke,6.0,356.0,7794.0,2326.0,1026.0,272.0,0.418,0.362,0.786,21.9,6.5,2.9,0.8,10.0,0.062,-1.6,0.7
36,34.0,WAS,Shelvin Mack,Butler,8.0,456.0,8392.0,2997.0,894.0,1421.0,0.423,0.33,0.731,18.4,6.6,2.0,3.1,10.3,0.059,-2.7,-1.5
37,35.0,SAC,Tyler Honeycutt,UCLA,2.0,24.0,120.0,28.0,24.0,9.0,0.314,0.2,0.714,5.0,1.2,1.0,0.4,-0.1,-0.049,-6.4,-0.1
38,36.0,NJN,Jordan Williams,Maryland,1.0,43.0,635.0,197.0,156.0,11.0,0.507,0.0,0.652,14.8,4.6,3.6,0.3,1.3,0.101,-3.1,-0.2
39,37.0,LAC,Trey Thompkins,Georgia,1.0,24.0,119.0,57.0,24.0,3.0,0.393,0.308,0.714,5.0,2.4,1.0,0.1,0.0,0.004,-8.9,-0.2
40,38.0,HOU,Chandler Parsons,Florida,9.0,440.0,13246.0,5571.0,1972.0,1201.0,0.462,0.373,0.713,30.1,12.7,4.5,2.7,28.9,0.105,1.6,11.9
41,39.0,CHA,Jeremy Tyler,,3.0,104.0,1034.0,373.0,269.0,25.0,0.45,0.0,0.557,9.9,3.6,2.6,0.2,0.3,0.014,-6.6,-1.2
42,40.0,MIL,Jon Leuer,Wisconsin,8.0,377.0,5945.0,2395.0,1426.0,301.0,0.484,0.328,0.767,15.8,6.4,3.8,0.8,13.2,0.107,-1.4,0.9
43,41.0,LAL,Darius Morris,Michigan,4.0,132.0,1464.0,430.0,126.0,189.0,0.384,0.322,0.63,11.1,3.3,1.0,1.4,-0.3,-0.01,-5.6,-1.3
44,42.0,IND,Dāvis Bertāns,,4.0,264.0,4817.0,2025.0,718.0,299.0,0.442,0.41,0.854,18.2,7.7,2.7,1.1,12.3,0.123,1.3,4.0
45,43.0,CHI,Malcolm Lee,UCLA,3.0,36.0,534.0,140.0,65.0,51.0,0.382,0.294,0.703,14.8,3.9,1.8,1.4,0.4,0.04,-2.0,0.0
46,44.0,GSW,Charles Jenkins,Hofstra,2.0,110.0,1334.0,408.0,100.0,214.0,0.434,0.182,0.754,12.1,3.7,0.9,1.9,0.5,0.017,-5.9,-1.3
47,45.0,NOH,Josh Harrellson,Kentucky,3.0,75.0,888.0,265.0,227.0,26.0,0.438,0.347,0.629,11.8,3.5,3.0,0.3,2.1,0.116,-0.7,0.3
48,46.0,LAL,Andrew Goudelock,College of Charleston,3.0,49.0,475.0,197.0,34.0,24.0,0.393,0.345,0.875,9.7,4.0,0.7,0.5,0.0,0.003,-6.5,-0.5
49,47.0,LAC,Travis Leslie,Georgia,1.0,10.0,45.0,14.0,9.0,5.0,0.357,0.0,0.444,4.5,1.4,0.9,0.5,0.1,0.06,-0.2,0.0
50,48.0,ATL,Keith Benson,Oakland,1.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-0.005,-10.4,0.0
51,49.0,MEM,Josh Selby,Kansas,2.0,38.0,296.0,83.0,20.0,34.0,0.33,0.143,0.72,7.8,2.2,0.5,0.9,-0.7,-0.113,-10.1,-0.6
52,50.0,PHI,Lavoy Allen,Temple,6.0,388.0,6905.0,1847.0,1843.0,384.0,0.471,0.133,0.682,17.8,4.8,4.8,1.0,13.8,0.096,-1.2,1.3
53,51.0,POR,Jon Diebler,Ohio State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,52.0,DET,Vernon Macklin,Florida,1.0,23.0,135.0,46.0,34.0,5.0,0.543,0.0,0.571,5.9,2.0,1.5,0.2,0.5,0.161,-0.6,0.0
55,53.0,ORL,DeAndre Liggins,Kentucky,5.0,177.0,1907.0,346.0,252.0,122.0,0.402,0.352,0.549,10.8,2.0,1.4,0.7,1.6,0.04,-2.0,0.0
56,54.0,CLE,Milan Mačvan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,55.0,BOS,E'Twaun Moore,Purdue,9.0,556.0,11976.0,4542.0,1137.0,999.0,0.456,0.39,0.734,21.5,8.2,2.0,1.8,14.3,0.057,-1.9,0.3
58,56.0,LAL,Chukwudiebere Maduabum,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,57.0,DAL,Targuy Ngombo,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,58.0,LAL,Ater Majok,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,59.0,SAS,Ádám Hanga,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,60.0,SAC,Isaiah Thomas,Washington,9.0,525.0,15182.0,9508.0,1288.0,2599.0,0.436,0.364,0.872,28.9,18.1,2.5,5.0,45.3,0.143,1.4,13.0
