b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Thu, Oct 19, 1961",/boxscores/196110190LAL.html,Philadelphia Warriors,113,Los Angeles Lakers,118,Box Score,,,"at New York, NY"
"Thu, Oct 19, 1961",/boxscores/196110190NYK.html,Chicago Packers,103,New York Knicks,120,Box Score,,,
"Fri, Oct 20, 1961",/boxscores/196110200PHW.html,Los Angeles Lakers,115,Philadelphia Warriors,122,Box Score,,,
"Sat, Oct 21, 1961",/boxscores/196110210SYR.html,Chicago Packers,103,Syracuse Nationals,123,Box Score,,,
"Sat, Oct 21, 1961",/boxscores/196110210STL.html,Cincinnati Royals,138,St. Louis Hawks,129,Box Score,,,
"Sat, Oct 21, 1961",/boxscores/196110210PHW.html,New York Knicks,95,Philadelphia Warriors,132,Box Score,,,
"Sat, Oct 21, 1961",/boxscores/196110210BOS.html,Detroit Pistons,102,Boston Celtics,137,Box Score,,,
"Tue, Oct 24, 1961",/boxscores/196110240CIN.html,Los Angeles Lakers,124,Cincinnati Royals,122,Box Score,,,"at New York, NY"
"Tue, Oct 24, 1961",/boxscores/196110240NYK.html,St. Louis Hawks,110,New York Knicks,112,Box Score,,,
"Wed, Oct 25, 1961",/boxscores/196110250DET.html,Los Angeles Lakers,120,Detroit Pistons,116,Box Score,,,
"Thu, Oct 26, 1961",/boxscores/196110260STL.html,Syracuse Nationals,107,St. Louis Hawks,110,Box Score,,,"at New York, NY"
"Thu, Oct 26, 1961",/boxscores/196110260NYK.html,Cincinnati Royals,117,New York Knicks,120,Box Score,,,
"Fri, Oct 27, 1961",/boxscores/196110270CHP.html,St. Louis Hawks,106,Chicago Packers,117,Box Score,,,
"Fri, Oct 27, 1961",/boxscores/196110270LAL.html,Detroit Pistons,118,Los Angeles Lakers,128,Box Score,,,
"Fri, Oct 27, 1961",/boxscores/196110270PHW.html,Syracuse Nationals,126,Philadelphia Warriors,122,Box Score,,,
"Sat, Oct 28, 1961",/boxscores/196110280SYR.html,Philadelphia Warriors,119,Syracuse Nationals,115,Box Score,,,
"Sat, Oct 28, 1961",/boxscores/196110280STL.html,Chicago Packers,95,St. Louis Hawks,122,Box Score,,,
"Sat, Oct 28, 1961",/boxscores/196110280LAL.html,Detroit Pistons,126,Los Angeles Lakers,135,Box Score,,,
"Sat, Oct 28, 1961",/boxscores/196110280BOS.html,New York Knicks,102,Boston Celtics,132,Box Score,,,
"Sun, Oct 29, 1961",/boxscores/196110290CIN.html,Syracuse Nationals,132,Cincinnati Royals,139,Box Score,,,
"Tue, Oct 31, 1961",/boxscores/196110310CIN.html,New York Knicks,131,Cincinnati Royals,127,Box Score,,,"at St. Louis, MO"
"Tue, Oct 31, 1961",/boxscores/196110310STL.html,Syracuse Nationals,107,St. Louis Hawks,90,Box Score,,,
"Wed, Nov 1, 1961",/boxscores/196111010DET.html,New York Knicks,95,Detroit Pistons,111,Box Score,,,
"Wed, Nov 1, 1961",/boxscores/196111010LAL.html,Cincinnati Royals,115,Los Angeles Lakers,120,Box Score,,,
"Fri, Nov 3, 1961",/boxscores/196111030CHP.html,New York Knicks,118,Chicago Packers,129,Box Score,,,
"Fri, Nov 3, 1961",/boxscores/196111030LAL.html,Cincinnati Royals,132,Los Angeles Lakers,114,Box Score,,,
"Fri, Nov 3, 1961",/boxscores/196111030PHW.html,Boston Celtics,112,Philadelphia Warriors,98,Box Score,,,
"Fri, Nov 3, 1961",/boxscores/196111030SYR.html,St. Louis Hawks,106,Syracuse Nationals,94,Box Score,,,
"Sat, Nov 4, 1961",/boxscores/196111040STL.html,New York Knicks,111,St. Louis Hawks,112,Box Score,,,
"Sat, Nov 4, 1961",/boxscores/196111040PHW.html,Detroit Pistons,132,Philadelphia Warriors,135,Box Score,,,
"Sat, Nov 4, 1961",/boxscores/196111040CHP.html,Los Angeles Lakers,125,Chicago Packers,112,Box Score,,,
"Sat, Nov 4, 1961",/boxscores/196111040BOS.html,Syracuse Nationals,107,Boston Celtics,127,Box Score,,,
"Tue, Nov 7, 1961",/boxscores/196111070CIN.html,New York Knicks,98,Cincinnati Royals,123,Box Score,,,
"Tue, Nov 7, 1961",/boxscores/196111070STL.html,Los Angeles Lakers,127,St. Louis Hawks,110,Box Score,,,
"Wed, Nov 8, 1961",/boxscores/196111080CHP.html,New York Knicks,130,Chicago Packers,108,Box Score,,,"at Detroit, MI"
"Wed, Nov 8, 1961",/boxscores/196111080DET.html,Philadelphia Warriors,132,Detroit Pistons,128,Box Score,,,
"Wed, Nov 8, 1961",/boxscores/196111080LAL.html,St. Louis Hawks,118,Los Angeles Lakers,124,Box Score,,,
"Thu, Nov 9, 1961",/boxscores/196111090PHW.html,Syracuse Nationals,108,Philadelphia Warriors,151,Box Score,,,
"Thu, Nov 9, 1961",/boxscores/196111090BOS.html,Detroit Pistons,116,Boston Celtics,110,Box Score,,,"at Philadelphia, PA"
"Fri, Nov 10, 1961",/boxscores/196111100CIN.html,Chicago Packers,117,Cincinnati Royals,122,Box Score,,,
"Fri, Nov 10, 1961",/boxscores/196111100NYK.html,Detroit Pistons,124,New York Knicks,118,Box Score,,,
"Sat, Nov 11, 1961",/boxscores/196111110BOS.html,Philadelphia Warriors,125,Boston Celtics,128,Box Score,,,
"Sat, Nov 11, 1961",/boxscores/196111110CHP.html,Cincinnati Royals,117,Chicago Packers,107,Box Score,,,
"Sat, Nov 11, 1961",/boxscores/196111110STL.html,Detroit Pistons,119,St. Louis Hawks,132,Box Score,,,
"Sat, Nov 11, 1961",/boxscores/196111110SYR.html,New York Knicks,109,Syracuse Nationals,135,Box Score,,,
"Sun, Nov 12, 1961",/boxscores/196111120CIN.html,St. Louis Hawks,126,Cincinnati Royals,136,Box Score,,,
"Sun, Nov 12, 1961",/boxscores/196111120CHP.html,Boston Celtics,112,Chicago Packers,96,Box Score,,,
"Mon, Nov 13, 1961",/boxscores/196111130LAL.html,Chicago Packers,113,Los Angeles Lakers,127,Box Score,,,
"Tue, Nov 14, 1961",/boxscores/196111140CIN.html,Syracuse Nationals,115,Cincinnati Royals,119,Box Score,,,"at New York, NY"
"Tue, Nov 14, 1961",/boxscores/196111140NYK.html,Philadelphia Warriors,122,New York Knicks,124,Box Score,,,
"Tue, Nov 14, 1961",/boxscores/196111140STL.html,Boston Celtics,119,St. Louis Hawks,117,Box Score,,,
"Wed, Nov 15, 1961",/boxscores/196111150PHW.html,Cincinnati Royals,133,Philadelphia Warriors,145,Box Score,,,
