,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,MIN,Karl-Anthony Towns,Kentucky,5.0,358.0,12307.0,8113.0,4209.0,992.0,0.534,0.396,0.831,34.4,22.7,11.8,2.8,50.7,0.198,5.3,22.7
2,2.0,LAL,D'Angelo Russell,Ohio State,5.0,307.0,8879.0,5320.0,1127.0,1603.0,0.421,0.358,0.768,28.9,17.3,3.7,5.2,8.2,0.044,0.5,5.6
3,3.0,PHI,Jahlil Okafor,Duke,5.0,217.0,4433.0,2392.0,1093.0,211.0,0.536,0.235,0.674,20.4,11.0,5.0,1.0,6.4,0.069,-3.1,-1.3
4,4.0,NYK,Kristaps Porziņģis,,4.0,228.0,7047.0,4086.0,1700.0,310.0,0.433,0.358,0.799,30.9,17.9,7.5,1.4,15.2,0.103,-0.1,3.3
5,5.0,ORL,Mario Hezonja,,5.0,316.0,5869.0,2203.0,983.0,395.0,0.414,0.318,0.812,18.6,7.0,3.1,1.3,2.8,0.023,-3.1,-1.6
6,6.0,SAC,Willie Cauley-Stein,Kentucky,5.0,345.0,8141.0,3344.0,2175.0,550.0,0.538,0.211,0.612,23.6,9.7,6.3,1.6,20.2,0.119,0.7,5.6
7,7.0,DEN,Emmanuel Mudiay,,5.0,291.0,7050.0,3228.0,867.0,1127.0,0.4,0.324,0.741,24.2,11.1,3.0,3.9,-0.1,-0.001,-3.6,-2.8
8,8.0,DET,Stanley Johnson,Arizona,5.0,302.0,6244.0,2006.0,982.0,429.0,0.373,0.291,0.764,20.7,6.6,3.3,1.4,3.2,0.024,-2.2,-0.3
9,9.0,CHO,Frank Kaminsky,Wisconsin,5.0,314.0,6970.0,3110.0,1280.0,523.0,0.423,0.349,0.749,22.2,9.9,4.1,1.7,12.4,0.085,-1.1,1.5
10,10.0,MIA,Justise Winslow,Duke,5.0,241.0,6848.0,2181.0,1295.0,657.0,0.417,0.337,0.646,28.4,9.0,5.4,2.7,7.8,0.054,-0.9,1.9
11,11.0,IND,Myles Turner,Texas,5.0,325.0,9171.0,4139.0,2146.0,405.0,0.489,0.358,0.77,28.2,12.7,6.6,1.2,25.0,0.131,1.4,8.0
12,12.0,UTA,Trey Lyles,Kentucky,5.0,342.0,6044.0,2489.0,1431.0,361.0,0.431,0.334,0.704,17.7,7.3,4.2,1.1,9.6,0.076,-2.3,-0.4
13,13.0,PHO,Devin Booker,Kentucky,5.0,324.0,10811.0,7194.0,1163.0,1483.0,0.447,0.355,0.868,33.4,22.2,3.6,4.6,15.3,0.068,-0.6,3.8
14,14.0,OKC,Cameron Payne,Murray State,4.0,153.0,2454.0,914.0,274.0,382.0,0.397,0.331,0.775,16.0,6.0,1.8,2.5,2.2,0.044,-2.9,-0.6
