b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Fri, Nov 3, 1989",/boxscores/198911030ATL.html,Indiana Pacers,126,Atlanta Hawks,103,Box Score,,"15,908",
"Fri, Nov 3, 1989",/boxscores/198911030BOS.html,Milwaukee Bucks,114,Boston Celtics,127,Box Score,,"14,890",
"Fri, Nov 3, 1989",/boxscores/198911030CHH.html,Washington Bullets,116,Charlotte Hornets,96,Box Score,,"23,901",
"Fri, Nov 3, 1989",/boxscores/198911030CHI.html,Cleveland Cavaliers,119,Chicago Bulls,124,Box Score,OT,"18,676",
"Fri, Nov 3, 1989",/boxscores/198911030DAL.html,Los Angeles Lakers,102,Dallas Mavericks,94,Box Score,,"17,007",
"Fri, Nov 3, 1989",/boxscores/198911030DET.html,New York Knicks,103,Detroit Pistons,106,Box Score,,"21,454",
"Fri, Nov 3, 1989",/boxscores/198911030LAC.html,Houston Rockets,88,Los Angeles Clippers,102,Box Score,,"10,858",
"Fri, Nov 3, 1989",/boxscores/198911030MIA.html,New Jersey Nets,110,Miami Heat,90,Box Score,,"15,008",
"Fri, Nov 3, 1989",/boxscores/198911030PHO.html,Golden State Warriors,106,Phoenix Suns,136,Box Score,,"14,144",
"Fri, Nov 3, 1989",/boxscores/198911030POR.html,Sacramento Kings,96,Portland Trail Blazers,114,Box Score,,"12,884",
"Fri, Nov 3, 1989",/boxscores/198911030SEA.html,Minnesota Timberwolves,94,Seattle SuperSonics,106,Box Score,,"13,805",
"Fri, Nov 3, 1989",/boxscores/198911030UTA.html,Denver Nuggets,113,Utah Jazz,122,Box Score,,"12,616",
"Sat, Nov 4, 1989",/boxscores/198911040CHI.html,Boston Celtics,102,Chicago Bulls,100,Box Score,,"18,676",
"Sat, Nov 4, 1989",/boxscores/198911040DEN.html,Phoenix Suns,132,Denver Nuggets,135,Box Score,,"12,439",
"Sat, Nov 4, 1989",/boxscores/198911040GSW.html,Houston Rockets,132,Golden State Warriors,105,Box Score,,"15,025",
"Sat, Nov 4, 1989",/boxscores/198911040IND.html,Cleveland Cavaliers,98,Indiana Pacers,106,Box Score,,"15,004",
"Sat, Nov 4, 1989",/boxscores/198911040NYK.html,Miami Heat,99,New York Knicks,119,Box Score,,"18,212",
"Sat, Nov 4, 1989",/boxscores/198911040ORL.html,New Jersey Nets,111,Orlando Magic,106,Box Score,,"15,077",
"Sat, Nov 4, 1989",/boxscores/198911040PHI.html,Milwaukee Bucks,102,Philadelphia 76ers,96,Box Score,,"13,893",
"Sat, Nov 4, 1989",/boxscores/198911040SAC.html,Seattle SuperSonics,100,Sacramento Kings,107,Box Score,,"17,104",
"Sat, Nov 4, 1989",/boxscores/198911040SAS.html,Los Angeles Lakers,98,San Antonio Spurs,106,Box Score,,"15,868",
"Sat, Nov 4, 1989",/boxscores/198911040WSB.html,Detroit Pistons,95,Washington Bullets,93,Box Score,,"17,055",
"Sun, Nov 5, 1989",/boxscores/198911050POR.html,Minnesota Timberwolves,83,Portland Trail Blazers,93,Box Score,,"12,884",
"Mon, Nov 6, 1989",/boxscores/198911060ORL.html,New York Knicks,110,Orlando Magic,118,Box Score,,"15,077",
"Tue, Nov 7, 1989",/boxscores/198911070ATL.html,Washington Bullets,118,Atlanta Hawks,114,Box Score,,"11,756",
"Tue, Nov 7, 1989",/boxscores/198911070CHI.html,Detroit Pistons,114,Chicago Bulls,117,Box Score,,"18,676",
"Tue, Nov 7, 1989",/boxscores/198911070GSW.html,Los Angeles Clippers,94,Golden State Warriors,118,Box Score,,"15,025",
"Tue, Nov 7, 1989",/boxscores/198911070HOU.html,Portland Trail Blazers,86,Houston Rockets,109,Box Score,,"16,101",
"Tue, Nov 7, 1989",/boxscores/198911070LAL.html,Phoenix Suns,107,Los Angeles Lakers,111,Box Score,,"17,505",
"Tue, Nov 7, 1989",/boxscores/198911070MIL.html,Boston Celtics,100,Milwaukee Bucks,106,Box Score,,"15,079",
"Tue, Nov 7, 1989",/boxscores/198911070NJN.html,Miami Heat,83,New Jersey Nets,77,Box Score,,"11,999",
"Tue, Nov 7, 1989",/boxscores/198911070SAC.html,Dallas Mavericks,94,Sacramento Kings,96,Box Score,,"17,017",
"Tue, Nov 7, 1989",/boxscores/198911070SEA.html,Charlotte Hornets,88,Seattle SuperSonics,128,Box Score,,"9,521",
"Wed, Nov 8, 1989",/boxscores/198911080CLE.html,Orlando Magic,117,Cleveland Cavaliers,110,Box Score,OT,"14,110",
"Wed, Nov 8, 1989",/boxscores/198911080DEN.html,Sacramento Kings,84,Denver Nuggets,102,Box Score,,"6,933",
