,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
31,Manute Bol,C,25.0,WSB,77.0,4.0,1136.0,3.2,7.1,0.455,0.0,0.0,0.0,3.2,7.1,0.457,1.1,2.1,0.531,3.1,8.7,11.8,0.6,0.5,9.0,1.5,6.9,7.6,0.0,98.0,101.0
32,Dudley Bradley,SG,30.0,TOT,65.0,15.0,1437.0,5.3,12.4,0.427,1.3,3.5,0.363,4.0,8.9,0.452,2.5,3.3,0.763,0.8,3.5,4.3,5.1,3.9,1.5,3.0,5.8,14.3,0.0,100.0,106.0
33,Dudley Bradley,SG,30.0,MIL,2.0,0.0,5.0,0.0,9.8,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.8,9.8,0.0,0.0,0.0,19.7,0.0,0.0,52.0,108.0
34,Dudley Bradley,SG,30.0,NJN,63.0,15.0,1432.0,5.3,12.4,0.429,1.3,3.4,0.366,4.0,8.9,0.452,2.5,3.3,0.763,0.9,3.4,4.3,5.1,3.9,1.5,3.0,5.8,14.4,0.0,100.0,106.0
35,Adrian Branch,SF,24.0,NJN,20.0,3.0,308.0,8.9,21.2,0.418,0.2,0.8,0.2,8.7,20.4,0.426,3.2,3.6,0.87,3.2,4.4,7.6,2.5,2.5,1.7,4.6,6.5,21.0,0.0,89.0,108.0
36,Randy Breuer,C,27.0,MIL,81.0,73.0,2258.0,8.5,17.2,0.495,0.0,0.0,0.0,8.5,17.2,0.495,4.1,6.2,0.657,4.2,7.8,12.0,2.2,1.0,2.3,2.3,4.3,21.1,0.0,109.0,106.0
37,Frank Brickowski,C,28.0,SAS,70.0,68.0,2227.0,8.8,16.6,0.528,0.0,0.1,0.2,8.8,16.5,0.53,5.5,7.2,0.768,3.4,6.5,10.0,5.5,1.5,0.7,4.3,5.7,23.1,0.0,110.0,113.0
38,Michael Brooks,SF,29.0,DEN,16.0,0.0,133.0,6.8,16.8,0.408,0.0,0.0,0.0,6.8,16.8,0.408,1.0,1.4,0.75,6.5,8.6,15.1,4.4,1.4,0.3,4.1,7.2,14.7,0.0,91.0,106.0
39,Mike Brown,C,24.0,CHI,46.0,27.0,591.0,6.6,14.8,0.448,0.0,0.1,0.0,6.6,14.7,0.451,3.5,6.0,0.577,5.6,7.9,13.5,2.4,0.9,0.3,3.2,7.2,16.8,0.0,100.0,107.0
40,Steve Burtt,SG,25.0,LAC,19.0,0.0,312.0,9.5,21.1,0.449,0.0,0.6,0.0,9.5,20.4,0.463,7.2,10.5,0.681,0.9,3.2,4.1,5.8,1.5,0.8,6.1,8.5,26.1,0.0,92.0,110.0
41,Michael Cage,PF,26.0,LAC,72.0,70.0,2660.0,6.4,13.7,0.47,0.0,0.0,0.0,6.4,13.7,0.471,5.8,8.5,0.688,6.6,10.1,16.8,2.0,1.6,1.0,2.9,3.5,18.7,0.0,109.0,105.0
42,Tony Campbell,SF,25.0,LAL,13.0,1.0,242.0,11.4,20.2,0.564,0.2,0.6,0.333,11.2,19.6,0.571,5.6,7.8,0.718,1.6,3.8,5.4,3.0,2.2,0.4,5.2,8.2,28.6,0.0,104.0,108.0
43,Rick Carlisle,SG,28.0,NYK,26.0,0.0,204.0,6.9,15.9,0.433,1.4,4.0,0.353,5.5,11.9,0.46,2.4,2.6,0.909,1.4,1.7,3.1,7.6,2.6,1.0,5.2,9.3,17.6,0.0,97.0,108.0
44,Antoine Carr,PF,26.0,ATL,80.0,2.0,1483.0,9.4,17.4,0.544,0.0,0.1,0.25,9.4,17.2,0.546,4.8,6.1,0.78,3.2,6.5,9.7,3.5,1.3,2.8,3.9,9.1,23.7,0.0,110.0,106.0
46,Joe Barry Carroll,C,29.0,TOT,77.0,30.0,2004.0,9.5,21.8,0.435,0.0,0.0,0.0,9.5,21.7,0.436,4.0,5.3,0.764,3.1,8.4,11.5,2.7,1.2,2.5,3.9,4.6,23.0,0.0,95.0,105.0
47,Joe Barry Carroll,C,29.0,GSW,14.0,14.0,408.0,9.1,24.2,0.378,0.0,0.1,0.0,9.1,24.1,0.38,6.8,8.6,0.797,2.4,8.3,10.8,2.2,1.5,2.9,5.0,5.3,25.1,0.0,88.0,109.0
48,Joe Barry Carroll,C,29.0,HOU,63.0,16.0,1596.0,9.5,21.1,0.452,0.0,0.0,0.0,9.5,21.1,0.452,3.3,4.5,0.748,3.3,8.5,11.7,2.8,1.1,2.4,3.6,4.4,22.4,0.0,98.0,104.0
49,Bill Cartwright,C,30.0,NYK,82.0,4.0,1676.0,8.3,15.3,0.544,0.0,0.0,0.0,8.3,15.3,0.544,9.8,12.3,0.798,3.7,7.4,11.1,2.5,1.2,1.2,3.9,6.8,26.4,0.0,120.0,106.0
50,Terry Catledge,PF,24.0,WSB,70.0,40.0,1610.0,9.0,17.8,0.506,0.0,0.1,0.0,9.0,17.7,0.508,4.7,7.1,0.655,5.5,6.6,12.1,1.9,1.0,0.3,3.1,5.2,22.7,0.0,109.0,109.0
51,Tom Chambers,PF,28.0,SEA,82.0,82.0,2680.0,10.9,24.4,0.448,0.6,1.9,0.303,10.3,22.4,0.461,7.5,9.3,0.807,2.4,6.3,8.8,3.8,1.6,0.9,3.7,5.3,29.9,0.0,108.0,108.0
52,Maurice Cheeks*,PG,31.0,PHI,79.0,79.0,2871.0,7.5,15.1,0.495,0.1,0.4,0.136,7.4,14.7,0.504,4.0,4.8,0.825,1.0,3.4,4.4,11.1,2.9,0.4,2.8,2.0,18.9,0.0,119.0,110.0
53,Ben Coleman,PF,26.0,TOT,70.0,24.0,1498.0,7.5,14.9,0.499,0.0,0.1,0.0,7.5,14.8,0.502,4.7,6.1,0.762,3.8,7.7,11.5,2.0,1.4,1.4,4.2,7.6,19.6,0.0,102.0,109.0
54,Ben Coleman,PF,26.0,NJN,27.0,10.0,657.0,8.6,17.8,0.483,0.0,0.1,0.0,8.6,17.6,0.487,4.8,6.2,0.774,4.3,8.5,12.8,2.9,2.1,1.2,5.3,8.2,22.0,0.0,97.0,107.0
55,Ben Coleman,PF,26.0,PHI,43.0,14.0,841.0,6.5,12.7,0.516,0.0,0.1,0.0,6.5,12.6,0.519,4.5,6.0,0.752,3.4,7.1,10.5,1.4,0.9,1.5,3.3,7.1,17.6,0.0,107.0,111.0
56,Norris Coleman,SF,26.0,LAC,29.0,11.0,431.0,7.3,21.1,0.346,0.1,0.2,0.5,7.2,20.9,0.344,2.2,4.0,0.556,4.0,5.0,8.9,1.4,1.2,0.7,1.8,5.6,16.9,0.0,84.0,110.0
57,Steve Colter,PG,25.0,TOT,68.0,53.0,1513.0,6.6,14.3,0.46,0.1,0.3,0.3,6.5,14.0,0.464,2.4,3.1,0.789,1.9,3.7,5.6,8.5,2.0,0.5,2.9,4.3,15.7,0.0,107.0,109.0
58,Steve Colter,PG,25.0,PHI,12.0,0.0,152.0,4.9,13.2,0.375,0.0,0.0,0.0,4.9,13.2,0.375,2.3,3.0,0.778,2.3,3.6,5.9,8.6,2.0,0.0,3.6,6.6,12.2,0.0,95.0,112.0
59,Steve Colter,PG,25.0,WSB,56.0,53.0,1361.0,6.8,14.4,0.469,0.1,0.4,0.3,6.7,14.1,0.473,2.4,3.1,0.791,1.8,3.7,5.6,8.4,2.0,0.5,2.8,4.0,16.1,0.0,109.0,109.0
60,Dallas Comegys,PF,23.0,NJN,75.0,17.0,1122.0,6.8,15.8,0.43,0.0,0.0,0.0,6.8,15.7,0.431,4.6,6.5,0.707,2.3,7.1,9.5,2.8,1.6,3.0,5.0,7.6,18.1,0.0,88.0,107.0
61,Lester Conner,PG,28.0,HOU,52.0,3.0,399.0,5.9,12.8,0.463,0.0,0.8,0.0,5.9,11.9,0.495,3.8,4.8,0.78,2.4,2.1,4.5,7.0,4.5,0.1,3.9,3.7,15.6,0.0,103.0,104.0
62,Jeff Cook,PF,31.0,PHO,33.0,0.0,359.0,1.8,7.8,0.237,0.0,0.1,0.0,1.8,7.7,0.241,3.0,3.7,0.821,4.9,9.1,14.0,1.8,1.2,1.1,1.8,8.5,6.7,0.0,92.0,110.0
63,Michael Cooper,SG,31.0,LAL,61.0,8.0,1793.0,5.1,13.0,0.392,1.5,4.8,0.32,3.6,8.2,0.434,2.6,3.1,0.858,1.4,4.8,6.2,7.8,1.8,0.7,2.7,3.7,14.4,0.0,107.0,108.0
64,Wayne Cooper,C,31.0,DEN,45.0,32.0,865.0,6.2,14.2,0.437,0.0,0.1,0.0,6.2,14.2,0.439,2.6,3.5,0.746,5.2,9.0,14.2,1.6,0.6,4.9,3.1,7.6,15.0,0.0,97.0,103.0
65,Tyrone Corbin,SF,25.0,TOT,84.0,5.0,1739.0,7.2,14.7,0.49,0.0,0.2,0.167,7.2,14.5,0.493,3.1,3.9,0.797,3.6,6.2,9.8,3.2,2.0,0.5,2.9,5.1,17.5,0.0,106.0,108.0
66,Tyrone Corbin,SF,25.0,CLE,54.0,4.0,1148.0,6.8,13.8,0.491,0.0,0.1,0.0,6.8,13.7,0.495,3.3,4.2,0.786,3.4,6.1,9.4,2.4,1.8,0.6,2.8,5.5,16.9,0.0,105.0,106.0
67,Tyrone Corbin,SF,25.0,PHO,30.0,1.0,591.0,7.9,16.3,0.488,0.1,0.2,0.333,7.9,16.0,0.49,2.6,3.2,0.825,3.9,6.6,10.4,4.7,2.4,0.2,3.0,4.3,18.6,0.0,106.0,110.0
68,Dave Corzine,C,31.0,CHI,80.0,32.0,2328.0,7.4,15.4,0.481,0.0,0.2,0.111,7.4,15.2,0.486,2.5,3.3,0.752,3.7,7.7,11.4,3.3,0.8,2.1,2.4,3.2,17.4,0.0,108.0,106.0
69,Winston Crite,SF,22.0,PHO,29.0,0.0,258.0,6.2,12.5,0.5,0.0,0.0,0.0,6.2,12.5,0.5,3.5,4.6,0.76,5.0,6.8,11.8,2.8,0.9,1.5,4.6,7.7,16.0,0.0,98.0,111.0
70,Pat Cummings,PF,31.0,NYK,62.0,9.0,946.0,7.2,15.7,0.456,0.0,0.1,0.0,7.2,15.7,0.458,3.0,4.1,0.738,4.2,7.8,12.0,1.9,1.0,0.5,3.3,7.3,17.4,0.0,99.0,107.0
71,Terry Cummings,PF,26.0,MIL,76.0,76.0,2629.0,12.6,26.1,0.485,0.0,0.1,0.333,12.6,26.0,0.485,5.1,7.6,0.665,3.4,6.9,10.3,3.4,1.5,0.9,3.2,5.1,30.3,0.0,105.0,107.0
72,Earl Cureton,PF,30.0,LAC,69.0,11.0,1128.0,5.6,13.1,0.429,0.0,0.1,0.0,5.6,13.0,0.433,1.4,2.7,0.524,4.1,7.3,11.4,2.7,1.4,1.5,2.4,5.7,12.6,0.0,93.0,107.0
73,Dell Curry,SG,23.0,CLE,79.0,8.0,1499.0,11.2,24.4,0.458,0.9,2.7,0.346,10.3,21.7,0.472,2.6,3.3,0.782,1.4,4.0,5.5,4.9,3.1,0.7,3.6,4.2,25.9,0.0,99.0,105.0
75,Quintin Dailey,SG,27.0,LAC,67.0,7.0,1282.0,12.2,28.0,0.434,0.1,0.4,0.167,12.1,27.6,0.439,9.0,11.6,0.776,2.3,3.4,5.7,4.0,2.6,0.1,4.6,4.8,33.5,0.0,100.0,109.0
76,Adrian Dantley*,SF,31.0,DET,69.0,50.0,2144.0,10.1,19.6,0.514,0.0,0.0,0.0,10.1,19.6,0.516,11.2,13.0,0.86,1.9,3.3,5.2,3.9,0.9,0.2,3.1,3.3,31.4,0.0,124.0,109.0
77,Brad Daugherty,C,22.0,CLE,79.0,78.0,2957.0,9.2,18.0,0.51,0.0,0.0,0.0,9.2,18.0,0.511,6.3,8.8,0.716,2.5,8.6,11.1,5.6,0.8,0.9,4.5,3.9,24.7,0.0,107.0,107.0
78,Brad Davis,PG,32.0,DAL,75.0,12.0,1480.0,7.0,13.9,0.501,1.0,2.5,0.405,6.0,11.4,0.522,3.0,3.6,0.843,0.6,2.8,3.4,10.1,1.7,0.6,3.0,5.0,18.0,0.0,119.0,110.0
79,Charles Davis,SF,29.0,TOT,21.0,0.0,226.0,9.9,23.7,0.417,0.2,3.5,0.059,9.7,20.2,0.48,1.4,2.1,0.7,3.3,5.1,8.4,4.1,0.4,0.8,3.7,6.0,21.4,0.0,90.0,115.0
80,Charles Davis,SF,29.0,MIL,5.0,0.0,39.0,7.6,22.7,0.333,0.0,2.5,0.0,7.6,20.2,0.375,0.0,0.0,0.0,1.3,2.5,3.8,3.8,2.5,1.3,6.3,5.0,15.1,0.0,63.0,108.0
81,Charles Davis,SF,29.0,SAS,16.0,0.0,187.0,10.3,23.9,0.433,0.2,3.7,0.067,10.1,20.2,0.5,1.7,2.5,0.7,3.7,5.7,9.3,4.2,0.0,0.7,3.2,6.1,22.6,0.0,96.0,116.0
82,Walter Davis,SF,33.0,PHO,68.0,48.0,1951.0,11.9,25.1,0.473,0.9,2.3,0.375,11.0,22.7,0.483,5.0,5.6,0.887,0.8,3.1,3.9,6.8,2.1,0.1,3.1,3.2,29.6,0.0,110.0,113.0
83,Darryl Dawkins,C,31.0,TOT,6.0,0.0,33.0,2.9,13.0,0.222,0.0,0.0,0.0,2.9,13.0,0.222,8.7,21.6,0.4,2.9,4.3,7.2,2.9,0.0,2.9,10.1,20.2,14.4,0.0,55.0,106.0
84,Darryl Dawkins,C,31.0,UTA,4.0,0.0,26.0,1.8,12.7,0.143,0.0,0.0,0.0,1.8,12.7,0.143,7.3,21.8,0.333,3.6,5.5,9.1,1.8,0.0,1.8,7.3,18.2,10.9,0.0,50.0,107.0
85,Darryl Dawkins,C,31.0,DET,2.0,0.0,7.0,7.0,13.9,0.5,0.0,0.0,0.0,7.0,13.9,0.5,13.9,20.9,0.667,0.0,0.0,0.0,7.0,0.0,7.0,20.9,27.9,27.9,0.0,68.0,106.0
86,Johnny Dawkins,PG,24.0,SAS,65.0,61.0,2179.0,8.5,17.6,0.485,0.4,1.3,0.311,8.1,16.3,0.499,4.2,4.7,0.896,1.4,2.9,4.3,10.1,1.9,0.0,3.3,2.0,21.7,0.0,114.0,115.0
87,Darren Daye,SF,27.0,BOS,47.0,8.0,655.0,8.4,16.2,0.516,0.0,0.1,0.0,8.4,16.2,0.519,4.4,6.5,0.678,2.2,3.4,5.7,5.3,2.2,0.3,3.3,5.1,21.2,0.0,108.0,111.0
88,James Donaldson,C,30.0,DAL,81.0,81.0,2523.0,4.2,7.5,0.558,0.0,0.0,0.0,4.2,7.5,0.558,2.9,3.7,0.778,4.8,10.0,14.8,1.3,0.8,2.0,2.2,3.4,11.2,0.0,119.0,106.0
89,Billy Donovan,PG,22.0,NYK,44.0,0.0,364.0,5.9,14.5,0.404,0.0,0.9,0.0,5.9,13.6,0.431,2.3,2.8,0.81,0.7,2.7,3.3,11.6,2.1,0.1,5.6,4.4,14.0,0.0,90.0,109.0
90,Greg Dreiling,C,25.0,IND,20.0,0.0,74.0,5.3,11.3,0.471,0.0,0.0,0.0,5.3,11.3,0.471,11.9,17.2,0.692,2.0,9.3,11.3,3.3,1.3,2.6,7.3,12.6,22.5,0.0,95.0,104.0
91,Larry Drew,PG,29.0,LAC,74.0,51.0,2024.0,7.7,16.9,0.456,0.6,2.1,0.289,7.1,14.8,0.479,2.0,2.5,0.769,0.5,2.3,2.8,9.0,1.5,0.0,3.6,2.7,18.0,0.0,100.0,112.0
92,Clyde Drexler*,SG,25.0,POR,81.0,80.0,3060.0,12.9,25.4,0.506,0.2,0.8,0.212,12.7,24.6,0.515,7.2,8.9,0.811,4.0,4.1,8.1,7.1,3.1,0.8,3.6,3.8,33.1,0.0,118.0,106.0
93,Kevin Duckworth,C,23.0,POR,78.0,50.0,2223.0,9.4,18.9,0.496,0.0,0.0,0.0,9.4,18.9,0.496,6.9,9.0,0.77,4.7,7.3,12.0,1.4,0.6,0.7,3.7,5.8,25.7,0.0,110.0,109.0
94,Chris Dudley,C,22.0,CLE,55.0,1.0,513.0,6.2,13.2,0.474,0.0,0.0,0.0,6.2,13.2,0.474,3.8,6.8,0.563,7.1,6.7,13.8,2.2,1.2,1.8,3.0,8.4,16.3,0.0,106.0,106.0
95,Joe Dumars*,SG,24.0,DET,82.0,82.0,2732.0,8.1,17.2,0.472,0.1,0.3,0.211,8.0,16.8,0.477,4.5,5.5,0.815,1.1,2.4,3.6,6.9,1.6,0.3,3.1,2.8,20.7,0.0,109.0,108.0
96,T.R. Dunn,SG,32.0,DEN,82.0,1.0,1534.0,2.1,4.6,0.449,0.0,0.0,0.0,2.1,4.6,0.452,1.2,1.5,0.769,3.3,3.9,7.1,2.6,3.0,0.3,0.8,4.5,5.3,0.0,121.0,106.0
97,Mark Eaton,C,31.0,UTA,82.0,82.0,2731.0,3.9,9.4,0.418,0.0,0.0,0.0,3.9,9.4,0.418,2.1,3.3,0.623,4.0,8.4,12.4,1.0,0.7,5.3,2.3,5.5,9.9,0.0,94.0,101.0
98,Franklin Edwards,PG,28.0,SAC,16.0,11.0,414.0,6.2,13.2,0.47,0.0,0.2,0.0,6.2,13.0,0.478,2.8,3.7,0.75,0.5,1.7,2.2,10.6,1.1,0.1,5.4,1.1,15.2,0.0,95.0,117.0
100,James Edwards,C,32.0,TOT,69.0,44.0,1705.0,8.4,18.0,0.47,0.0,0.0,0.0,8.4,18.0,0.47,5.9,9.0,0.654,3.3,8.2,11.5,2.2,0.4,1.0,3.6,6.0,22.8,0.0,101.0,111.0
101,James Edwards,C,32.0,PHO,43.0,42.0,1377.0,8.7,18.7,0.469,0.0,0.0,0.0,8.7,18.6,0.47,5.7,9.0,0.635,3.3,8.2,11.5,2.5,0.5,1.1,3.7,5.5,23.2,0.0,100.0,112.0
102,James Edwards,C,32.0,DET,26.0,2.0,328.0,7.1,15.0,0.475,0.0,0.0,0.0,7.1,15.0,0.475,6.7,9.1,0.738,3.3,8.2,11.5,0.7,0.3,0.7,3.3,8.5,21.0,0.0,107.0,106.0
103,Craig Ehlo,SG,26.0,CLE,79.0,27.0,1709.0,6.5,14.0,0.466,0.6,1.8,0.344,5.9,12.1,0.485,2.6,3.8,0.674,2.5,5.4,7.9,5.9,2.4,0.9,3.1,5.3,16.2,0.0,104.0,106.0
104,Dale Ellis,SG,27.0,SEA,75.0,73.0,2790.0,13.1,26.1,0.503,1.8,4.4,0.413,11.3,21.6,0.521,5.2,6.8,0.767,2.9,3.0,5.8,3.4,1.3,0.2,3.0,3.8,33.3,0.0,117.0,112.0
105,Chris Engler,C,28.0,NJN,54.0,0.0,399.0,4.4,10.7,0.409,0.0,0.0,0.0,4.4,10.7,0.409,3.8,4.3,0.886,3.9,8.1,12.0,1.8,1.1,0.7,3.5,8.9,12.6,0.0,95.0,109.0
106,Alex English*,SF,34.0,DEN,80.0,80.0,2818.0,13.6,27.5,0.495,0.0,0.1,0.0,13.6,27.4,0.496,5.1,6.1,0.828,2.7,3.3,6.0,6.1,1.1,0.4,2.9,3.1,32.3,0.0,111.0,110.0
107,Mike Evans,PG,32.0,DEN,56.0,0.0,656.0,9.6,21.3,0.453,2.5,6.3,0.396,7.1,15.0,0.477,2.1,2.6,0.811,0.6,2.7,3.3,5.6,2.4,0.4,3.0,5.4,23.9,0.0,105.0,108.0
108,Patrick Ewing*,C,25.0,NYK,82.0,82.0,2546.0,12.5,22.5,0.555,0.0,0.1,0.0,12.5,22.5,0.556,6.5,9.1,0.716,4.7,8.2,12.9,2.4,2.0,4.7,5.5,6.3,31.5,0.0,108.0,101.0
109,Jim Farmer,SG,23.0,DAL,30.0,0.0,157.0,8.2,21.7,0.377,0.0,1.9,0.0,8.2,19.9,0.413,2.8,3.2,0.9,2.8,2.8,5.7,5.0,0.9,0.3,6.9,5.7,19.2,0.0,80.0,112.0
