,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
0,Zaid Abdul-Aziz,C,27.0,HOU,79.0,0.0,2459.0,6.2,13.5,0.459,0.0,0.0,0.0,6.2,13.5,0.459,3.5,4.4,0.804,4.8,12.2,17.0,3.1,1.5,1.9,0.0,4.2,15.9,0.0,0.0,96.0
1,Kareem Abdul-Jabbar*,C,26.0,MIL,81.0,0.0,3548.0,12.2,22.6,0.539,0.0,0.0,0.0,12.2,22.6,0.539,3.8,5.4,0.702,3.7,11.4,15.1,5.0,1.4,3.6,0.0,3.1,28.1,0.0,0.0,89.0
2,Don Adams,SF,26.0,DET,74.0,0.0,2298.0,5.9,14.6,0.408,0.0,0.0,0.0,5.9,14.6,0.408,3.0,3.9,0.761,2.6,6.2,8.8,2.8,2.2,0.2,0.0,4.7,14.9,0.0,0.0,94.0
3,Rick Adelman,PG,27.0,CHI,55.0,0.0,618.0,4.7,12.6,0.376,0.0,0.0,0.0,4.7,12.6,0.376,4.0,5.6,0.711,1.2,3.9,5.1,4.1,2.7,0.1,0.0,4.7,13.5,0.0,0.0,94.0
4,Lucius Allen,PG,26.0,MIL,72.0,0.0,2388.0,10.0,20.3,0.495,0.0,0.0,0.0,10.0,20.3,0.495,4.1,5.2,0.788,1.7,3.9,5.6,7.1,2.6,0.4,0.0,4.1,24.2,0.0,0.0,95.0
5,Tiny Archibald*,PG,25.0,KCO,35.0,0.0,1272.0,7.9,17.5,0.451,0.0,0.0,0.0,7.9,17.5,0.451,6.2,7.5,0.82,0.7,2.3,3.0,9.5,2.0,0.2,0.0,2.7,21.9,0.0,0.0,102.0
6,Dennis Awtrey,C,25.0,CHI,68.0,0.0,756.0,3.9,7.4,0.528,0.0,0.0,0.0,3.9,7.4,0.528,3.3,5.7,0.574,3.0,7.6,10.5,5.2,1.3,0.8,0.0,7.7,11.1,0.0,0.0,93.0
7,Mike Bantom,PF,22.0,PHO,76.0,0.0,1982.0,6.9,17.4,0.399,0.0,0.0,0.0,6.9,17.4,0.399,3.1,4.7,0.662,3.8,7.7,11.5,3.6,1.1,1.0,0.0,6.4,17.0,0.0,0.0,101.0
8,Dick Barnett,SG,37.0,NYK,5.0,0.0,58.0,8.0,20.8,0.385,0.0,0.0,0.0,8.0,20.8,0.385,1.6,2.4,0.667,0.8,2.4,3.2,4.8,0.8,0.0,0.0,1.6,17.6,0.0,0.0,99.0
9,Jim Barnett,SG,29.0,GSW,77.0,0.0,1689.0,9.1,19.7,0.464,0.0,0.0,0.0,9.1,19.7,0.464,4.8,5.9,0.814,2.0,3.8,5.8,5.5,1.5,0.3,0.0,3.8,23.1,0.0,0.0,101.0
10,Rick Barry*,SF,29.0,GSW,80.0,0.0,2918.0,12.0,26.4,0.456,0.0,0.0,0.0,12.0,26.4,0.456,6.3,7.0,0.899,1.6,6.6,8.2,7.3,2.6,0.6,0.0,4.0,30.3,0.0,0.0,97.0
11,Butch Beard,PG,26.0,GSW,79.0,0.0,2134.0,6.5,12.7,0.512,0.0,0.0,0.0,6.5,12.7,0.512,3.6,4.8,0.739,2.8,5.2,8.0,6.2,2.2,0.2,0.0,5.0,16.6,0.0,0.0,99.0
12,Ron Behagen,PF,23.0,KCO,80.0,0.0,2059.0,7.8,18.2,0.432,0.0,0.0,0.0,7.8,18.2,0.432,3.6,4.7,0.764,4.1,8.3,12.5,2.9,1.2,0.8,0.0,6.4,19.2,0.0,0.0,99.0
13,Dennis Bell,SF,22.0,NYK,1.0,0.0,4.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
14,Walt Bellamy*,C,34.0,ATL,77.0,0.0,2440.0,6.9,14.2,0.486,0.0,0.0,0.0,6.9,14.2,0.486,4.1,6.8,0.608,4.7,8.5,13.1,3.4,0.9,0.9,0.0,4.1,18.0,0.0,0.0,99.0
15,Henry Bibby,PG,24.0,NYK,66.0,0.0,986.0,9.9,21.9,0.452,0.0,0.0,0.0,9.9,21.9,0.452,3.4,4.1,0.83,2.3,4.0,6.3,4.3,3.1,0.1,0.0,5.8,23.2,0.0,0.0,93.0
16,Dave Bing*,PG,30.0,DET,81.0,0.0,3124.0,8.4,19.3,0.436,0.0,0.0,0.0,8.4,19.3,0.436,5.1,6.3,0.813,1.6,2.5,4.1,8.0,1.6,0.2,0.0,3.1,21.9,0.0,0.0,98.0
17,John Block,PF,29.0,KCO,82.0,0.0,1777.0,7.0,16.1,0.434,0.0,0.0,0.0,7.0,16.1,0.434,4.2,5.2,0.796,3.3,6.6,9.9,2.4,1.7,0.9,0.0,5.8,18.2,0.0,0.0,99.0
18,Tom Boerwinkle,C,28.0,CHI,46.0,0.0,602.0,4.4,9.0,0.487,0.0,0.0,0.0,4.4,9.0,0.487,3.2,4.6,0.7,4.0,12.2,16.2,7.1,1.2,1.4,0.0,6.1,12.0,0.0,0.0,90.0
19,Freddie Boyd,PG,23.0,PHI,75.0,0.0,1818.0,7.0,17.4,0.402,0.0,0.0,0.0,7.0,17.4,0.402,3.4,4.8,0.723,0.4,1.9,2.3,6.1,1.5,0.2,0.0,4.2,17.4,0.0,0.0,103.0
21,Steve Bracey,PG,23.0,ATL,75.0,0.0,1463.0,7.1,15.4,0.463,0.0,0.0,0.0,7.1,15.4,0.463,2.0,2.8,0.719,0.8,3.6,4.3,6.8,1.8,0.1,0.0,4.6,16.3,0.0,0.0,101.0
22,Bill Bradley*,SF,30.0,NYK,82.0,0.0,2813.0,8.3,18.3,0.451,0.0,0.0,0.0,8.3,18.3,0.451,2.4,2.8,0.874,1.0,3.2,4.2,4.0,0.7,0.3,0.0,4.6,19.0,0.0,0.0,99.0
23,Jim Brewer,PF,22.0,CLE,82.0,0.0,1862.0,5.2,13.6,0.383,0.0,0.0,0.0,5.2,13.6,0.383,2.0,3.0,0.65,5.1,7.9,13.0,3.7,1.1,0.9,0.0,4.8,12.4,0.0,0.0,99.0
24,Bill Bridges,PF,34.0,LAL,65.0,0.0,1812.0,5.1,12.2,0.421,0.0,0.0,0.0,5.1,12.2,0.421,2.8,3.9,0.707,4.6,7.3,11.8,3.5,1.4,0.7,0.0,5.2,13.0,0.0,0.0,97.0
25,John Brisker,SF,26.0,SEA,35.0,0.0,717.0,10.8,24.1,0.449,0.0,0.0,0.0,10.8,24.1,0.449,5.0,6.1,0.82,3.6,5.3,8.9,3.4,1.7,0.4,0.0,4.3,26.6,0.0,0.0,99.0
26,Allan Bristow,SF,22.0,PHI,55.0,0.0,643.0,7.4,18.6,0.4,0.0,0.0,0.0,7.4,18.6,0.4,2.9,3.9,0.737,4.7,6.8,11.5,6.3,2.0,0.1,0.0,4.7,17.8,0.0,0.0,98.0
27,Fred Brown,SG,25.0,SEA,82.0,0.0,2501.0,10.1,21.4,0.471,0.0,0.0,0.0,10.1,21.4,0.471,3.4,3.9,0.863,2.0,5.0,7.0,7.2,2.4,0.3,0.0,4.8,23.5,0.0,0.0,98.0
28,John Brown,SF,22.0,ATL,77.0,0.0,1715.0,7.0,16.0,0.438,0.0,0.0,0.0,7.0,16.0,0.438,4.1,5.5,0.751,4.5,6.7,11.1,2.9,0.7,0.4,0.0,6.0,18.1,0.0,0.0,101.0
