,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
46,Matt Barnes,SF,30.0,LAL,53.0,1020.0,14.6,0.569,0.384,0.276,8.4,16.7,12.7,10.5,2.0,1.6,15.6,16.6,0.0,1.4,1.6,3.0,0.142,0.6,1.2,1.8,1.0
47,Earl Barron,C,29.0,TOT,21.0,305.0,6.2,0.361,0.0,0.242,12.1,17.2,14.6,5.8,1.4,1.5,12.7,18.9,0.0,-0.6,0.3,-0.2,-0.039,-6.3,-0.3,-6.6,-0.3
48,Earl Barron,C,29.0,PHO,12.0,183.0,1.5,0.301,0.0,0.392,10.1,15.2,12.6,3.0,1.7,1.6,15.5,17.5,0.0,-0.5,0.1,-0.4,-0.106,-8.3,-0.2,-8.5,-0.3
49,Earl Barron,C,29.0,MIL,7.0,85.0,17.3,0.475,0.0,0.054,16.0,14.1,15.1,9.2,1.3,1.9,5.0,22.0,0.0,0.1,0.1,0.2,0.13,-0.7,-0.1,-0.9,0.0
50,Earl Barron,C,29.0,POR,2.0,37.0,3.8,0.295,0.0,0.182,12.7,34.6,23.1,12.2,0.0,0.0,20.2,18.8,0.0,-0.1,0.0,-0.1,-0.093,-9.2,-0.9,-10.1,-0.1
51,Brandon Bass,PF,25.0,ORL,76.0,1980.0,15.9,0.571,0.003,0.361,8.1,16.7,12.5,5.0,0.7,2.0,11.5,19.8,0.0,3.2,3.1,6.3,0.153,-1.4,0.9,-0.5,0.7
52,Tony Battie,C,34.0,PHI,38.0,377.0,9.5,0.489,0.031,0.146,5.2,25.1,15.1,4.8,0.7,3.0,10.5,13.9,0.0,0.0,0.6,0.6,0.075,-5.3,0.8,-4.5,-0.2
53,Shane Battier,SF,32.0,TOT,82.0,2375.0,12.3,0.567,0.525,0.183,4.4,13.7,9.0,11.1,1.5,2.4,12.6,11.7,0.0,2.9,2.2,5.1,0.103,0.7,1.8,2.5,2.7
54,Shane Battier,SF,32.0,HOU,59.0,1818.0,12.9,0.577,0.551,0.186,3.6,13.9,8.8,12.1,1.5,2.7,12.5,12.3,0.0,2.3,1.7,4.0,0.105,1.0,1.9,2.9,2.2
55,Shane Battier,SF,32.0,MEM,23.0,557.0,10.6,0.53,0.416,0.168,6.8,13.0,9.9,7.9,1.5,1.5,12.9,10.1,0.0,0.5,0.6,1.1,0.097,-0.2,1.3,1.2,0.4
56,Nicolas Batum,SF,22.0,POR,80.0,2522.0,14.8,0.563,0.424,0.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,0.0,4.4,2.3,6.6,0.126,1.7,0.0,1.7,2.4
57,Jerryd Bayless,PG,22.0,TOT,71.0,1496.0,14.1,0.536,0.282,0.398,2.0,11.3,6.6,27.6,1.3,0.3,17.3,22.1,0.0,1.4,0.3,1.6,0.053,0.5,-2.6,-2.1,0.0
58,Jerryd Bayless,PG,22.0,NOH,11.0,149.0,7.2,0.443,0.286,0.347,1.6,10.7,6.1,29.9,0.7,0.6,23.1,23.5,0.0,-0.3,0.1,-0.2,-0.05,-4.8,-2.2,-7.0,-0.2
59,Jerryd Bayless,PG,22.0,TOR,60.0,1347.0,14.9,0.545,0.282,0.404,2.1,11.4,6.6,27.4,1.4,0.2,16.6,22.0,0.0,1.7,0.1,1.8,0.064,1.1,-2.6,-1.6,0.1
60,Michael Beasley,SF,22.0,MIN,73.0,2361.0,15.5,0.51,0.132,0.234,5.4,14.1,9.6,12.3,1.1,1.7,12.4,28.3,0.0,0.7,1.0,1.7,0.035,-0.8,-1.6,-2.4,-0.3
61,Rodrigue Beaubois,PG,22.0,DAL,28.0,496.0,11.4,0.5,0.372,0.135,1.7,10.2,6.1,21.9,2.1,1.2,16.6,26.7,0.0,-0.4,0.7,0.2,0.022,-1.4,-0.1,-1.5,0.1
63,Marco Belinelli,SG,24.0,NOH,80.0,1957.0,12.1,0.56,0.469,0.181,1.1,8.4,4.7,8.0,1.1,0.3,9.4,20.0,0.0,1.9,1.5,3.4,0.084,0.7,-1.7,-1.1,0.5
64,Charlie Bell,SG,31.0,GSW,19.0,171.0,4.7,0.357,0.488,0.093,3.9,8.1,6.0,10.1,1.8,0.4,11.8,13.1,0.0,-0.2,0.0,-0.1,-0.04,-4.5,-1.9,-6.4,-0.2
65,Raja Bell,SG,34.0,UTA,68.0,2097.0,8.2,0.528,0.413,0.218,1.8,8.4,5.1,8.3,1.4,0.5,11.0,12.6,0.0,1.2,0.5,1.7,0.04,-0.8,-1.1,-1.9,0.1
66,Mike Bibby,PG,32.0,TOT,80.0,2285.0,10.9,0.57,0.604,0.108,0.9,9.2,5.1,17.9,1.2,0.3,14.3,14.6,0.0,2.2,1.8,4.0,0.085,0.6,-1.2,-0.6,0.8
67,Mike Bibby,PG,32.0,ATL,56.0,1674.0,11.7,0.57,0.58,0.104,1.1,9.1,5.1,18.9,1.2,0.3,12.8,15.0,0.0,1.9,1.2,3.1,0.089,1.0,-1.3,-0.3,0.7
68,Mike Bibby,PG,32.0,WAS,2.0,29.0,1.1,0.111,0.444,0.0,0.0,12.2,5.9,37.8,1.8,0.0,10.0,15.2,0.0,-0.1,0.0,-0.1,-0.161,-7.9,-3.4,-11.3,-0.1
69,Mike Bibby,PG,32.0,MIA,22.0,582.0,9.0,0.601,0.698,0.127,0.4,9.1,5.0,14.1,1.0,0.4,19.4,13.3,0.0,0.4,0.6,1.0,0.084,0.0,-0.8,-0.9,0.2
70,Andris Biedrins,C,24.0,GSW,59.0,1397.0,12.1,0.526,0.0,0.117,11.5,23.3,17.3,6.0,1.9,2.8,16.9,10.6,0.0,1.1,1.5,2.6,0.088,-2.3,1.9,-0.3,0.6
71,Chauncey Billups,PG,34.0,TOT,72.0,2310.0,18.7,0.617,0.457,0.528,1.3,8.1,4.7,25.8,1.5,0.5,15.3,22.3,0.0,6.6,1.4,8.0,0.166,4.1,-2.1,1.9,2.3
72,Chauncey Billups,PG,34.0,DEN,51.0,1646.0,18.6,0.634,0.444,0.535,0.9,7.7,4.4,25.1,1.6,0.6,16.3,21.4,0.0,4.7,1.1,5.8,0.171,4.0,-1.6,2.4,1.8
73,Chauncey Billups,PG,34.0,NYK,21.0,664.0,19.1,0.582,0.484,0.512,2.2,9.0,5.6,27.4,1.4,0.2,13.2,24.3,0.0,1.9,0.2,2.1,0.155,4.2,-3.4,0.8,0.5
74,DeJuan Blair,PF,21.0,SAS,81.0,1734.0,17.1,0.524,0.003,0.235,14.8,22.9,18.9,7.1,2.8,1.7,14.9,20.1,0.0,1.5,3.2,4.8,0.132,-1.1,2.2,1.1,1.3
75,Steve Blake,PG,30.0,LAL,79.0,1581.0,7.5,0.5,0.631,0.098,1.4,9.5,5.6,15.0,1.3,0.1,18.6,11.3,0.0,0.3,1.5,1.8,0.055,-1.9,-0.4,-2.3,-0.1
76,Andray Blatche,PF,24.0,WAS,64.0,2172.0,16.9,0.497,0.019,0.296,9.3,18.7,13.8,11.7,2.3,1.8,13.7,25.5,0.0,0.3,2.1,2.4,0.053,-1.0,0.6,-0.5,0.8
77,Eric Bledsoe,PG,21.0,LAC,81.0,1841.0,10.8,0.499,0.239,0.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,0.0,-1.3,1.6,0.3,0.008,-2.6,0.6,-2.0,0.0
78,Keith Bogans,SG,30.0,CHI,82.0,1461.0,9.0,0.559,0.772,0.104,1.6,10.1,5.9,10.1,1.4,0.5,11.3,11.4,0.0,1.4,2.2,3.6,0.118,-0.4,0.4,0.0,0.7
79,Andrew Bogut,C,26.0,MIL,65.0,2297.0,16.7,0.496,0.005,0.292,9.8,27.1,18.3,10.4,1.1,5.8,13.0,19.6,0.0,0.3,5.1,5.4,0.112,-2.6,5.0,2.4,2.6
80,Matt Bonner,PF,30.0,SAS,66.0,1432.0,13.5,0.617,0.62,0.116,5.0,14.2,9.7,6.2,0.9,1.0,6.5,13.4,0.0,3.0,1.4,4.4,0.147,2.1,-0.1,2.0,1.5
81,Trevor Booker,PF,23.0,WAS,65.0,1063.0,15.3,0.582,0.004,0.399,10.2,17.0,13.5,5.2,1.4,3.0,11.3,13.9,0.0,1.8,0.8,2.6,0.119,-1.0,0.3,-0.7,0.3
82,Carlos Boozer,C,29.0,CHI,59.0,1882.0,18.8,0.542,0.0,0.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,0.0,1.9,3.9,5.8,0.149,-0.7,1.4,0.7,1.3
83,Chris Bosh,PF,26.0,MIA,77.0,2795.0,19.4,0.569,0.024,0.446,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,0.0,6.1,4.3,10.3,0.177,0.1,0.3,0.4,1.7
84,Earl Boykins,PG,34.0,MIL,57.0,862.0,17.6,0.526,0.202,0.233,2.0,5.6,3.7,30.9,2.4,0.3,11.8,23.9,0.0,1.1,1.1,2.3,0.125,0.8,-1.8,-1.0,0.2
85,Craig Brackins,PF,23.0,PHI,3.0,33.0,0.1,0.25,0.313,0.0,7.0,7.0,7.0,4.6,1.6,0.0,0.0,22.3,0.0,-0.1,0.0,-0.1,-0.154,-7.8,-3.7,-11.5,-0.1
86,Avery Bradley,PG,20.0,BOS,31.0,162.0,2.2,0.36,0.075,0.179,3.2,9.3,6.5,11.9,3.0,0.0,18.1,26.1,0.0,-0.8,0.3,-0.5,-0.139,-9.6,0.0,-9.7,-0.3
87,Elton Brand,PF,31.0,PHI,81.0,2809.0,18.5,0.553,0.001,0.278,9.7,18.0,13.9,7.1,1.7,2.9,8.4,19.7,0.0,5.1,4.4,9.4,0.161,0.5,1.9,2.4,3.1
89,Corey Brewer,SF-SG,24.0,TOT,69.0,1510.0,11.0,0.482,0.23,0.393,4.2,8.9,6.5,9.1,3.3,0.8,13.2,18.8,0.0,-0.1,1.3,1.1,0.036,-1.7,0.5,-1.3,0.3
90,Corey Brewer,SF,24.0,MIN,56.0,1362.0,10.3,0.471,0.227,0.391,3.6,9.0,6.2,8.6,3.3,0.8,13.1,18.4,0.0,-0.4,1.0,0.6,0.023,-2.2,0.3,-1.9,0.1
91,Corey Brewer,SG,24.0,DAL,13.0,148.0,17.6,0.573,0.255,0.412,9.9,8.4,9.1,13.3,3.9,1.0,14.2,22.2,0.0,0.3,0.3,0.5,0.163,2.1,1.8,3.9,0.2
92,Ronnie Brewer,SG,25.0,CHI,81.0,1781.0,13.8,0.518,0.063,0.311,3.7,13.2,8.6,12.1,3.2,0.9,10.2,13.9,0.0,1.7,3.8,5.4,0.147,-1.4,3.2,1.8,1.7
93,Jon Brockman,C,23.0,MIL,63.0,677.0,9.6,0.567,0.0,0.628,12.4,19.4,15.8,4.2,1.1,0.3,16.7,10.0,0.0,0.8,1.0,1.9,0.132,-3.0,0.7,-2.2,0.0
94,Aaron Brooks,PG,26.0,TOT,59.0,1284.0,13.1,0.489,0.402,0.239,1.8,5.2,3.5,28.9,1.3,0.2,13.2,25.9,0.0,0.7,0.4,1.1,0.04,0.4,-4.0,-3.5,-0.5
95,Aaron Brooks,PG,26.0,HOU,34.0,811.0,11.7,0.465,0.437,0.214,1.5,5.6,3.6,25.2,1.3,0.2,11.5,26.1,0.0,0.1,0.3,0.4,0.023,-0.1,-3.9,-4.0,-0.4
96,Aaron Brooks,PG,26.0,PHO,25.0,473.0,15.6,0.533,0.335,0.285,2.2,4.4,3.3,35.3,1.4,0.2,16.4,25.7,0.0,0.6,0.1,0.7,0.07,1.4,-4.1,-2.8,-0.1
97,Derrick Brown,SF,23.0,TOT,49.0,576.0,12.9,0.588,0.076,0.458,8.5,12.2,10.3,9.5,1.8,1.4,18.2,15.5,0.0,0.5,0.5,1.0,0.083,-1.4,0.1,-1.3,0.1
98,Derrick Brown,SF,23.0,CHA,41.0,488.0,12.4,0.565,0.053,0.416,7.9,13.0,10.4,9.9,1.8,1.3,17.3,15.6,0.0,0.3,0.4,0.8,0.074,-1.9,0.2,-1.7,0.0
99,Derrick Brown,SF,23.0,NYK,8.0,88.0,16.0,0.717,0.222,0.722,11.6,7.9,9.7,6.9,2.3,1.7,22.8,15.5,0.0,0.2,0.1,0.2,0.13,1.5,-0.7,0.8,0.1
100,Kwame Brown,C,28.0,CHA,66.0,1714.0,12.8,0.55,0.0,0.616,10.3,21.6,15.9,4.1,0.8,1.8,12.6,14.9,0.0,1.8,1.7,3.5,0.097,-2.2,-0.1,-2.3,-0.1
101,Shannon Brown,SG,25.0,LAL,82.0,1568.0,13.6,0.518,0.33,0.157,2.6,8.5,5.7,10.0,2.3,0.8,9.8,22.2,0.0,1.1,1.9,3.1,0.093,-0.6,-1.1,-1.7,0.1
102,Kobe Bryant,SG,32.0,LAL,82.0,2779.0,23.9,0.548,0.217,0.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,0.0,6.8,3.5,10.3,0.178,4.7,-0.9,3.8,4.1
103,Chase Budinger,SF,22.0,HOU,78.0,1738.0,14.2,0.534,0.418,0.21,3.4,15.0,9.2,11.5,1.2,0.7,8.5,19.9,0.0,2.2,1.2,3.4,0.095,0.6,-1.3,-0.7,0.6
104,Caron Butler,SF,30.0,DAL,29.0,867.0,14.2,0.523,0.172,0.233,3.1,12.5,8.0,9.1,1.7,0.7,10.5,25.1,0.0,0.2,1.0,1.2,0.067,-1.4,0.0,-1.4,0.1
105,Rasual Butler,SG,31.0,TOT,47.0,770.0,6.2,0.446,0.574,0.114,1.5,10.1,5.9,5.3,0.5,1.5,8.8,15.8,0.0,-0.5,0.3,-0.1,-0.009,-3.4,-1.9,-5.3,-0.6
106,Rasual Butler,SG,31.0,LAC,41.0,744.0,5.9,0.433,0.571,0.119,1.6,10.3,6.0,5.5,0.6,1.6,8.5,15.6,0.0,-0.5,0.3,-0.2,-0.013,-3.6,-1.7,-5.3,-0.6
107,Rasual Butler,SG,31.0,CHI,6.0,26.0,14.5,0.727,0.636,0.0,0.0,4.4,2.3,0.0,0.0,0.0,15.4,23.0,0.0,0.0,0.0,0.1,0.107,1.2,-6.1,-4.9,0.0
108,Andrew Bynum,C,23.0,LAL,54.0,1500.0,21.1,0.606,0.0,0.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,0.0,3.8,2.8,6.6,0.21,0.5,2.8,3.3,2.0
109,Will Bynum,PG,28.0,DET,61.0,1125.0,15.2,0.524,0.123,0.3,1.6,6.7,4.0,28.6,2.5,0.3,15.3,22.5,0.0,1.1,0.4,1.5,0.066,-0.2,-2.9,-3.1,-0.3
110,Jose Calderon,PG,29.0,TOR,68.0,2102.0,16.3,0.522,0.262,0.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,0.0,3.2,0.4,3.7,0.084,1.4,-2.7,-1.3,0.4
111,Marcus Camby,C,36.0,POR,59.0,1540.0,14.8,0.426,0.003,0.238,13.8,35.2,24.1,11.7,1.4,5.0,16.0,11.7,0.0,0.8,3.0,3.7,0.116,-2.9,5.2,2.3,1.7
112,Derrick Caracter,C,22.0,LAL,41.0,215.0,10.0,0.532,0.0,0.348,10.3,12.2,11.3,5.1,1.0,3.5,20.0,20.2,0.0,0.0,0.3,0.3,0.057,-4.5,-0.3,-4.9,-0.2
113,Brian Cardinal,SF,33.0,DAL,56.0,618.0,9.7,0.672,0.87,0.18,2.0,8.9,5.6,9.1,2.0,0.9,13.6,9.5,0.0,1.0,0.7,1.7,0.132,1.1,1.3,2.4,0.7
114,Rodney Carney,SF,26.0,TOT,27.0,336.0,10.8,0.521,0.345,0.245,4.3,12.1,8.1,4.8,1.8,1.1,11.6,18.1,0.0,0.1,0.2,0.3,0.038,-2.5,-2.3,-4.9,-0.2
115,Rodney Carney,SF,26.0,GSW,25.0,331.0,10.7,0.526,0.346,0.252,4.0,12.3,8.0,4.9,1.7,1.2,11.9,18.0,0.0,0.1,0.2,0.3,0.038,-2.6,-2.4,-4.9,-0.2
116,Rodney Carney,SF,26.0,MEM,2.0,5.0,20.4,0.333,0.333,0.0,23.7,0.0,12.0,0.0,10.4,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.071,0.4,-1.2,-0.8,0.0
117,DeMarre Carroll,PF,24.0,TOT,12.0,50.0,8.7,0.388,0.0,0.167,4.7,14.5,9.6,10.7,1.0,1.6,0.0,11.6,0.0,0.0,0.0,0.1,0.066,-4.5,-1.3,-5.8,0.0
118,DeMarre Carroll,PF,24.0,MEM,7.0,39.0,12.4,0.506,0.0,0.222,6.1,18.6,12.3,7.3,1.3,2.1,0.0,11.4,0.0,0.1,0.0,0.1,0.145,-2.0,0.5,-1.5,0.0
119,DeMarre Carroll,PF,24.0,HOU,5.0,11.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,-0.214,-13.3,-7.8,-21.1,-0.1
120,Matt Carroll,SG,30.0,CHA,54.0,582.0,12.2,0.53,0.231,0.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4,19.8,0.0,0.3,0.5,0.8,0.062,-2.3,-2.0,-4.3,-0.3
