,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,PHI,Ben Simmons,LSU,3.0,213.0,7358.0,3513.0,1777.0,1712.0,0.561,0.087,0.595,34.5,16.5,8.3,8.0,24.7,0.161,4.5,12.2
2,2.0,LAL,Brandon Ingram,Duke,4.0,237.0,7615.0,3808.0,1197.0,749.0,0.462,0.36,0.716,32.1,16.1,5.1,3.2,9.2,0.058,-1.6,0.7
3,3.0,BOS,Jaylen Brown,California,4.0,266.0,6886.0,3385.0,1160.0,375.0,0.471,0.369,0.68,25.9,12.7,4.4,1.4,13.0,0.091,-1.3,1.2
4,4.0,PHO,Dragan Bender,,4.0,178.0,3560.0,933.0,667.0,218.0,0.396,0.323,0.647,20.0,5.2,3.7,1.2,0.4,0.005,-3.1,-1.0
5,5.0,MIN,Kris Dunn,Providence,4.0,227.0,5516.0,1884.0,760.0,948.0,0.422,0.306,0.726,24.3,8.3,3.3,4.2,3.9,0.034,-0.9,1.6
6,6.0,NOP,Buddy Hield,Oklahoma,4.0,298.0,8332.0,4742.0,1258.0,656.0,0.443,0.41,0.864,28.0,15.9,4.2,2.2,12.6,0.072,-0.2,3.7
7,7.0,DEN,Jamal Murray,Kentucky,4.0,283.0,8231.0,4379.0,1005.0,1021.0,0.438,0.359,0.882,29.1,15.5,3.6,3.6,15.6,0.091,-0.4,3.2
8,8.0,SAC,Marquese Chriss,Washington,4.0,247.0,4728.0,1925.0,1169.0,250.0,0.45,0.292,0.659,19.1,7.8,4.7,1.0,4.9,0.049,-1.6,0.4
9,9.0,TOR,Jakob Pöltl,Utah,4.0,267.0,4345.0,1447.0,1263.0,259.0,0.639,0.5,0.547,16.3,5.4,4.7,1.0,15.5,0.171,3.3,5.8
10,10.0,MIL,Thon Maker,,4.0,247.0,3434.0,1148.0,679.0,147.0,0.436,0.327,0.674,13.9,4.6,2.7,0.6,6.2,0.087,-1.5,0.4
11,11.0,ORL,Domantas Sabonis,Gonzaga,4.0,281.0,7079.0,3332.0,2198.0,696.0,0.521,0.317,0.723,25.2,11.9,7.8,2.5,19.3,0.131,0.8,4.9
12,12.0,UTA,Taurean Waller-Prince,Baylor,4.0,249.0,6570.0,2894.0,1075.0,493.0,0.416,0.371,0.816,26.4,11.6,4.3,2.0,5.6,0.041,-1.5,0.8
