,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,MIL,Kent Benson,Indiana,11.0,680.0,15719.0,6168.0,3881.0,1203.0,0.493,0.206,0.757,23.1,9.1,5.7,1.8,33.6,0.103,0.9,11.3
2,2.0,KCK,Otis Birdsong,Houston,12.0,696.0,21627.0,12544.0,2072.0,2260.0,0.506,0.274,0.655,31.1,18.0,3.0,3.2,48.2,0.107,0.3,12.4
3,3.0,MIL,Marques Johnson,UCLA,11.0,691.0,23694.0,13892.0,4817.0,2502.0,0.518,0.152,0.739,34.3,20.1,7.0,3.6,79.8,0.162,3.6,33.6
4,4.0,WSB,Greg Ballard,Oregon,11.0,802.0,22073.0,9953.0,4858.0,1733.0,0.472,0.338,0.787,27.5,12.4,6.1,2.2,54.0,0.117,1.5,19.3
5,5.0,PHO,Walter Davis,UNC,15.0,1033.0,28859.0,19521.0,3053.0,3878.0,0.511,0.272,0.851,27.9,18.9,3.0,3.8,76.9,0.128,0.6,19.0
6,6.0,LAL,Kenny Carr,NC State,10.0,674.0,17167.0,7813.0,4999.0,923.0,0.51,0.079,0.684,25.5,11.6,7.4,1.4,33.6,0.094,-1.1,4.0
7,7.0,NJN,Bernard King,Tennessee,14.0,874.0,29417.0,19655.0,5060.0,2863.0,0.518,0.172,0.73,33.7,22.5,5.8,3.3,75.4,0.123,1.7,27.5
8,8.0,SEA,Jack Sikma,Illinois Wesleyan University,14.0,1107.0,36943.0,17287.0,10816.0,3488.0,0.464,0.328,0.849,33.4,15.6,9.8,3.2,112.5,0.146,2.5,42.0
9,9.0,DEN,Tom LaGarde,UNC,6.0,312.0,6194.0,2376.0,1593.0,456.0,0.462,0.0,0.64,19.9,7.6,5.1,1.5,6.5,0.05,-2.4,-0.6
10,10.0,NYK,Ray Williams,Minnesota,10.0,655.0,18462.0,10158.0,2370.0,3779.0,0.451,0.237,0.802,28.2,15.5,3.6,5.8,37.1,0.096,1.7,17.4
11,11.0,MIL,Ernie Grunfeld,Tennessee,9.0,693.0,12916.0,5124.0,1815.0,1419.0,0.477,0.337,0.77,18.6,7.4,2.6,2.0,25.0,0.093,-0.8,3.9
12,12.0,BOS,Cedric Maxwell,UNC Charlotte,11.0,835.0,23769.0,10465.0,5261.0,1862.0,0.546,0.053,0.784,28.5,12.5,6.3,2.2,78.5,0.159,2.8,28.8
13,13.0,CHI,Tate Armstrong,Duke,2.0,92.0,975.0,350.0,88.0,105.0,0.454,0.0,0.8,10.6,3.8,1.0,1.1,0.3,0.017,-5.3,-0.8
14,14.0,ATL,Tree Rollins,Clemson,18.0,1156.0,24028.0,6249.0,6750.0,660.0,0.522,0.0,0.7,20.8,5.4,5.8,0.6,63.9,0.128,2.0,24.3
15,15.0,LAL,Brad Davis,Maryland,15.0,961.0,22302.0,7866.0,1738.0,4709.0,0.51,0.321,0.828,23.2,8.2,1.8,4.9,53.6,0.115,-1.1,5.1
16,16.0,GSW,Rickey Green,Michigan,14.0,946.0,23271.0,8870.0,1819.0,5221.0,0.469,0.207,0.807,24.6,9.4,1.9,5.5,47.2,0.097,-1.0,5.8
17,17.0,WSB,Bo Ellis,Marquette,3.0,168.0,1984.0,613.0,482.0,113.0,0.431,0.0,0.731,11.8,3.6,2.9,0.7,2.5,0.06,-2.4,-0.2
18,18.0,GSW,Wesley Cox,Louisville,2.0,74.0,813.0,342.0,206.0,23.0,0.412,0.0,0.51,11.0,4.6,2.8,0.3,0.1,0.007,-6.9,-1.0
19,19.0,POR,Rich Laurel,Hofstra,1.0,10.0,57.0,24.0,10.0,3.0,0.323,0.0,1.0,5.7,2.4,1.0,0.3,0.0,-0.034,-7.2,-0.1
20,20.0,PHI,Glenn Mosley,Seton Hall,2.0,32.0,242.0,98.0,69.0,21.0,0.409,0.0,0.578,7.6,3.1,2.2,0.7,0.2,0.042,-3.0,-0.1
21,21.0,DEN,Anthony Roberts,Oral Roberts,5.0,213.0,3867.0,1658.0,837.0,265.0,0.412,0.0,0.699,18.2,7.8,3.9,1.2,3.3,0.041,-4.3,-2.2
22,22.0,LAL,Norm Nixon,Duquesne,10.0,768.0,27250.0,12065.0,1991.0,6386.0,0.483,0.294,0.772,35.5,15.7,2.6,8.3,47.6,0.084,-1.3,5.1
25,23.0,CHI,Mike Glenn,Southern Illinois,10.0,593.0,9617.0,4496.0,710.0,952.0,0.542,0.286,0.855,16.2,7.6,1.2,1.6,25.3,0.126,-1.5,1.2
26,24.0,BUF,Larry Johnson,Kentucky,1.0,4.0,38.0,6.0,5.0,7.0,0.231,0.0,0.0,9.5,1.5,1.3,1.8,-0.1,-0.099,-2.9,0.0
27,25.0,PHI,Wilson Washington,Old Dominion,2.0,100.0,1700.0,731.0,450.0,57.0,0.497,0.0,0.605,17.0,7.3,4.5,0.6,2.1,0.06,-3.1,-0.5
28,26.0,NYK,Glen Gondrezick,UNLV,6.0,435.0,7545.0,2544.0,1964.0,605.0,0.473,0.143,0.724,17.3,5.8,4.5,1.4,15.9,0.101,1.1,5.9
29,27.0,MIL,Glenn Williams,St. John's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,28.0,POR,Kim Anderson,Missouri,1.0,21.0,224.0,63.0,45.0,15.0,0.312,0.0,0.536,10.7,3.0,2.1,0.7,-0.4,-0.078,-8.3,-0.4
31,29.0,IND,Alonzo Bradley,Texas Southern University,3.0,99.0,1139.0,440.0,151.0,74.0,0.418,1.0,0.703,11.5,4.4,1.5,0.7,-0.2,-0.007,-5.6,-1.0
32,30.0,CHI,Steve Sheppard,Maryland,2.0,106.0,977.0,367.0,178.0,62.0,0.459,0.0,0.633,9.2,3.5,1.7,0.6,0.9,0.045,-3.9,-0.5
33,31.0,KCK,Eddie Owens,UNLV,1.0,8.0,63.0,21.0,10.0,5.0,0.429,0.0,0.5,7.9,2.6,1.3,0.6,0.0,0.027,-4.9,0.0
34,32.0,NYK,Toby Knight,Notre Dame,4.0,283.0,7331.0,3640.0,1444.0,335.0,0.519,0.0,0.74,25.9,12.9,5.1,1.2,15.7,0.103,-0.5,2.8
35,33.0,CLE,Eddie Jordan,Rutgers University,7.0,420.0,8507.0,3414.0,788.0,1595.0,0.414,0.224,0.763,20.3,8.1,1.9,3.8,8.8,0.05,-1.1,1.9
36,34.0,HOU,Larry Moffett,UNLV,1.0,20.0,110.0,16.0,21.0,7.0,0.294,0.0,0.6,5.5,0.8,1.1,0.4,-0.1,-0.042,-4.7,-0.1
37,35.0,CHI,Mark Landsberger,Arizona State,7.0,437.0,7306.0,2468.0,2681.0,236.0,0.481,0.0,0.522,16.7,5.6,6.1,0.5,12.2,0.08,-3.7,-3.1
38,36.0,DET,Ben Poquette,Central Michigan University,10.0,718.0,15763.0,4899.0,3731.0,872.0,0.483,0.22,0.779,22.0,6.8,5.2,1.2,30.4,0.093,-0.2,7.1
39,37.0,SAS,Jeff Wilkins,Illinois State University,6.0,454.0,10004.0,3575.0,2574.0,462.0,0.459,0.0,0.743,22.0,7.9,5.7,1.0,8.8,0.042,-3.9,-4.8
40,38.0,GSW,Ricky Love,University of Alabama at Huntsville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,39.0,WSB,Phil Walker,Millersville,1.0,40.0,384.0,178.0,52.0,54.0,0.354,0.0,0.667,9.6,4.5,1.3,1.4,-0.4,-0.045,-6.0,-0.4
42,40.0,HOU,Robert Reid,St. Mary's University,13.0,919.0,25109.0,10448.0,4168.0,2500.0,0.458,0.291,0.732,27.3,11.4,4.5,2.7,40.3,0.077,0.0,13.0
43,41.0,POR,T.R. Dunn,Alabama,14.0,993.0,23080.0,5033.0,4371.0,1631.0,0.457,0.05,0.725,23.2,5.1,4.4,1.6,39.8,0.083,1.2,18.5
44,42.0,PHI,Bob Elliott,Arizona,3.0,141.0,2324.0,980.0,502.0,204.0,0.494,0.333,0.649,16.5,7.0,3.6,1.4,3.0,0.063,-2.1,-0.1
45,43.0,PHI,Herm Harris,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,44.0,NOJ,Essie Hollis,St. Bonaventure,1.0,25.0,154.0,69.0,45.0,6.0,0.4,0.0,0.75,6.2,2.8,1.8,0.2,0.1,0.022,-4.6,-0.1
49,45.0,KCK,Bill Paterno,Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,46.0,LAL,James Edwards,Washington,19.0,1168.0,28356.0,14862.0,6004.0,1499.0,0.495,0.048,0.698,24.3,12.7,5.1,1.3,59.7,0.101,-2.0,0.3
