,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
38,Joe Bryant,SF,27.0,SDC,75.0,49.0,26.5,4.5,9.3,0.486,0.1,0.4,0.267,4.4,8.9,0.496,0.492,2.6,3.3,0.785,1.1,2.6,3.7,2.5,1.0,0.4,2.4,3.3,11.8
39,Quinn Buckner,PG,27.0,MIL,70.0,70.0,30.8,5.7,11.7,0.482,0.1,0.2,0.267,5.6,11.5,0.486,0.484,1.6,2.4,0.655,1.1,2.5,3.6,4.7,2.5,0.0,2.6,3.1,12.9
40,Roger Burkman,SG,23.0,CHI,6.0,0.0,5.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.8,1.0,0.833,0.3,0.7,1.0,0.8,1.0,0.3,0.5,1.0,0.8
41,David Burns,PG,23.0,TOT,9.0,1.0,9.7,0.8,1.8,0.438,0.0,0.0,0.0,0.8,1.8,0.438,0.438,1.0,1.7,0.6,0.1,0.4,0.6,1.7,0.3,0.0,1.4,1.9,2.6
42,David Burns,PG,23.0,NJN,3.0,0.0,11.3,0.7,1.7,0.4,0.0,0.0,0.0,0.7,1.7,0.4,0.4,1.0,2.0,0.5,0.0,0.7,0.7,1.3,0.3,0.0,1.7,1.3,2.3
43,David Burns,PG,23.0,DEN,6.0,1.0,8.8,0.8,1.8,0.455,0.0,0.0,0.0,0.8,1.8,0.455,0.455,1.0,1.5,0.667,0.2,0.3,0.5,1.8,0.3,0.0,1.3,2.2,2.7
44,Don Buse,PG,31.0,IND,82.0,78.0,30.8,3.8,8.4,0.455,0.9,2.3,0.386,2.9,6.0,0.482,0.509,1.2,1.5,0.813,0.6,2.2,2.7,5.0,2.0,0.3,1.2,2.1,9.7
45,Kenny Carr,PF,26.0,TOT,74.0,48.0,26.0,4.7,9.4,0.503,0.0,0.1,0.1,4.7,9.2,0.509,0.504,2.7,4.1,0.656,2.3,4.9,7.2,1.2,0.9,0.3,2.1,3.4,12.1
46,Kenny Carr,PF,26.0,CLE,46.0,42.0,32.2,5.9,11.4,0.517,0.0,0.2,0.111,5.9,11.2,0.524,0.518,3.2,4.8,0.659,2.5,6.1,8.6,1.4,1.3,0.3,2.4,3.9,15.0
47,Kenny Carr,PF,26.0,DET,28.0,6.0,15.9,2.8,6.0,0.458,0.0,0.0,0.0,2.8,6.0,0.461,0.458,1.9,2.9,0.646,1.9,3.0,4.9,0.8,0.2,0.2,1.4,2.5,7.4
48,M.L. Carr,SF,31.0,BOS,56.0,27.0,23.1,3.3,7.3,0.45,0.1,0.3,0.294,3.2,7.0,0.457,0.456,1.5,2.1,0.707,1.0,1.7,2.7,2.3,1.2,0.4,1.1,2.4,8.1
49,Joe Barry Carroll,C,23.0,GSW,76.0,75.0,34.6,6.9,13.4,0.519,0.0,0.0,0.0,6.9,13.4,0.519,0.519,3.1,4.3,0.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17.0
50,Butch Carter,SG,23.0,IND,75.0,0.0,13.8,2.5,5.4,0.468,0.1,0.3,0.32,2.4,5.0,0.477,0.478,0.8,0.9,0.829,0.4,0.7,1.1,0.8,0.5,0.1,0.7,1.5,5.9
52,Reggie Carter,SG,24.0,NYK,75.0,1.0,12.3,1.6,3.7,0.425,0.0,0.0,0.0,1.6,3.7,0.425,0.425,0.9,1.1,0.8,0.5,0.8,1.3,1.7,0.5,0.1,1.0,1.7,4.0
53,Bill Cartwright,C,24.0,NYK,72.0,50.0,28.6,5.4,9.6,0.562,0.0,0.0,0.0,5.4,9.6,0.562,0.562,3.6,4.7,0.763,1.6,4.2,5.8,1.2,0.7,0.9,2.3,2.9,14.4
54,Harvey Catchings,PF,30.0,MIL,80.0,9.0,20.0,1.2,2.8,0.42,0.0,0.0,0.0,1.2,2.8,0.42,0.42,0.5,0.9,0.594,1.6,2.8,4.5,1.2,0.5,1.7,1.2,3.0,2.9
55,Bobby Cattage,PF,23.0,UTA,49.0,0.0,6.9,1.2,2.8,0.444,0.0,0.0,0.0,1.2,2.7,0.451,0.444,0.6,0.8,0.732,0.4,1.0,1.5,0.1,0.1,0.0,0.4,1.2,3.1
56,Tom Chambers,PF,22.0,SDC,81.0,58.0,33.1,6.8,13.0,0.525,0.0,0.0,0.0,6.8,13.0,0.526,0.525,3.5,5.7,0.62,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2
57,Maurice Cheeks*,PG,25.0,PHI,79.0,79.0,31.6,4.5,8.6,0.521,0.1,0.3,0.273,4.4,8.3,0.529,0.525,2.2,2.8,0.777,0.6,2.5,3.1,8.4,2.6,0.4,2.3,3.1,11.2
58,Jim Chones,C,32.0,WSB,59.0,13.0,14.7,1.3,2.9,0.433,0.0,0.0,0.0,1.3,2.9,0.433,0.433,0.6,0.8,0.783,0.7,2.5,3.1,1.1,0.3,0.5,0.7,1.9,3.1
59,Don Collins,SG,23.0,WSB,79.0,18.0,20.4,4.2,8.3,0.511,0.0,0.2,0.083,4.2,8.1,0.52,0.512,1.5,2.1,0.716,1.3,1.2,2.5,1.9,1.1,0.3,1.7,2.5,10.0
60,Darwin Cook,PG,23.0,NJN,82.0,17.0,25.5,4.7,9.8,0.482,0.1,0.4,0.226,4.6,9.4,0.492,0.486,1.4,2.0,0.728,0.6,1.3,1.9,3.9,1.8,0.3,2.1,2.4,11.0
61,Jeff Cook,PF,25.0,PHO,76.0,22.0,17.1,2.0,4.7,0.422,0.0,0.0,0.0,2.0,4.7,0.424,0.422,1.2,1.8,0.664,1.5,2.5,4.0,1.3,0.5,0.3,1.1,2.3,5.1
62,Joe Cooper,C,24.0,NJN,1.0,0.0,11.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0
63,Michael Cooper,SG,25.0,LAL,76.0,14.0,28.9,5.0,9.8,0.517,0.0,0.2,0.118,5.0,9.5,0.526,0.518,1.8,2.3,0.813,1.1,2.4,3.5,3.0,1.6,0.8,2.0,2.8,11.9
64,Wayne Cooper,C,25.0,DAL,76.0,38.0,23.9,3.7,8.8,0.42,0.0,0.1,0.125,3.7,8.7,0.424,0.421,1.6,2.1,0.744,2.6,4.6,7.2,1.5,0.5,1.4,1.2,3.8,9.0
65,Hollis Copeland,SF,26.0,NYK,18.0,0.0,6.6,0.9,2.1,0.421,0.0,0.0,0.0,0.9,2.1,0.421,0.421,0.3,0.3,0.833,0.2,0.1,0.3,0.5,0.2,0.1,0.2,1.1,2.1
66,Dave Corzine,C,25.0,SAS,82.0,21.0,26.7,4.1,7.9,0.519,0.0,0.0,0.25,4.1,7.9,0.52,0.519,1.9,2.6,0.746,2.6,5.1,7.7,1.6,0.4,1.5,1.7,2.9,10.1
67,Charlie Criss,PG,33.0,TOT,55.0,20.0,25.3,4.0,9.1,0.446,0.2,0.5,0.345,3.9,8.5,0.452,0.456,2.6,2.9,0.887,0.2,1.3,1.5,3.4,0.8,0.1,1.5,1.7,10.8
68,Charlie Criss,PG,33.0,ATL,27.0,0.0,20.4,3.1,7.8,0.4,0.1,0.3,0.25,3.0,7.5,0.406,0.405,2.4,2.7,0.89,0.2,1.2,1.4,2.8,0.9,0.1,1.1,1.5,8.7
69,Charlie Criss,PG,33.0,SDC,28.0,20.0,30.0,4.9,10.3,0.479,0.3,0.8,0.381,4.6,9.5,0.487,0.493,2.7,3.1,0.884,0.3,1.3,1.6,4.0,0.8,0.1,1.9,2.0,12.9
70,Geoff Crompton,C,26.0,MIL,35.0,1.0,5.8,0.3,0.9,0.344,0.0,0.0,0.0,0.3,0.9,0.344,0.344,0.2,0.4,0.4,0.3,0.9,1.2,0.4,0.2,0.3,0.5,1.1,0.8
71,Pat Cummings,PF,25.0,MIL,78.0,7.0,14.5,2.8,5.5,0.509,0.0,0.0,0.0,2.8,5.5,0.512,0.509,0.9,1.2,0.736,0.8,2.4,3.1,1.3,0.3,0.1,1.4,2.9,6.5
72,Earl Cureton,PF,24.0,PHI,66.0,8.0,14.5,2.3,4.6,0.487,0.0,0.0,0.0,2.3,4.6,0.49,0.487,0.8,1.4,0.543,1.4,2.7,4.1,0.5,0.5,0.4,0.7,2.2,5.3
73,Bob Dandridge,SF,34.0,MIL,11.0,0.0,15.8,1.9,5.0,0.382,0.0,0.0,0.0,1.9,5.0,0.382,0.382,0.9,1.5,0.588,0.4,1.2,1.5,1.2,0.5,0.2,1.0,2.3,4.7
75,Adrian Dantley*,SF,25.0,UTA,81.0,81.0,39.8,11.2,19.6,0.57,0.0,0.0,0.333,11.1,19.5,0.57,0.57,8.0,10.1,0.792,2.9,3.5,6.3,4.0,1.2,0.2,3.7,3.1,30.3
76,Brad Davis,PG,26.0,DAL,82.0,82.0,31.9,4.8,9.4,0.515,0.2,0.6,0.286,4.7,8.8,0.53,0.524,2.3,2.8,0.804,0.4,2.3,2.8,6.2,0.9,0.1,1.9,2.7,12.1
77,Charles Davis,SF,23.0,WSB,54.0,10.0,10.6,1.6,3.4,0.478,0.0,0.0,0.0,1.6,3.4,0.484,0.478,0.6,0.7,0.811,1.0,1.5,2.5,0.6,0.2,0.2,0.8,1.6,3.8
78,Johnny Davis,SG,26.0,IND,82.0,70.0,32.5,6.6,14.1,0.467,0.1,0.3,0.185,6.5,13.7,0.473,0.469,3.8,4.8,0.799,0.9,1.3,2.2,4.2,0.9,0.1,2.3,2.1,17.0
79,Ron Davis,SF,27.0,SDC,7.0,0.0,9.6,1.4,3.6,0.4,0.0,0.0,0.0,1.4,3.6,0.4,0.4,0.4,0.9,0.5,1.0,0.9,1.9,0.6,0.0,0.0,0.7,1.1,3.3
80,Walter Davis,SF,27.0,PHO,55.0,12.0,21.5,6.4,12.2,0.523,0.1,0.3,0.188,6.3,11.9,0.531,0.525,1.7,2.0,0.82,0.4,1.5,1.9,2.9,0.8,0.1,2.0,1.9,14.4
81,Darryl Dawkins,C,25.0,PHI,48.0,36.0,23.4,4.3,7.6,0.564,0.0,0.0,0.0,4.3,7.6,0.567,0.564,2.4,3.4,0.695,1.4,4.9,6.4,1.1,0.4,1.1,2.0,4.0,11.0
82,Larry Demic,PF,24.0,NYK,48.0,0.0,7.4,0.8,1.7,0.47,0.0,0.0,0.0,0.8,1.7,0.476,0.47,0.3,0.8,0.359,0.6,1.0,1.6,0.3,0.1,0.1,0.5,1.4,1.9
83,Kenny Dennard,PF,23.0,KCK,30.0,3.0,20.2,2.1,4.0,0.512,0.0,0.0,0.0,2.1,4.0,0.512,0.512,0.9,1.3,0.65,1.6,2.9,4.4,1.4,1.2,0.3,1.2,2.7,5.0
84,Coby Dietrick,C,33.0,CHI,74.0,0.0,13.5,1.2,2.7,0.46,0.0,0.0,0.0,1.2,2.7,0.462,0.46,0.5,0.7,0.704,0.9,1.7,2.5,1.2,0.7,0.4,0.6,1.8,3.0
85,Mickey Dillard,PG,23.0,CLE,33.0,0.0,6.7,0.9,2.4,0.367,0.0,0.1,0.0,0.9,2.3,0.387,0.367,0.5,0.7,0.652,0.2,0.3,0.5,1.0,0.2,0.1,0.5,1.2,2.2
86,James Donaldson,C,24.0,SEA,82.0,1.0,20.9,3.1,5.1,0.609,0.0,0.0,0.0,3.1,5.1,0.609,0.609,1.8,2.9,0.629,1.7,4.3,6.0,0.6,0.3,1.7,1.4,2.3,8.1
87,John Douglas,SG,25.0,SDC,64.0,9.0,16.1,2.8,6.1,0.465,0.3,0.9,0.305,2.5,5.2,0.494,0.488,1.0,1.6,0.657,0.4,1.0,1.4,2.3,0.8,0.1,1.4,2.3,7.0
88,Leon Douglas,C,27.0,KCK,63.0,17.0,17.3,1.1,2.2,0.5,0.0,0.0,0.0,1.1,2.2,0.5,0.5,0.5,1.3,0.4,1.8,2.8,4.6,0.6,0.2,0.6,0.9,3.3,2.7
89,John Drew,SF,27.0,ATL,70.0,51.0,29.1,6.6,13.7,0.486,0.1,0.2,0.333,6.6,13.5,0.488,0.488,5.2,7.0,0.741,2.4,2.9,5.4,1.4,0.9,0.0,2.5,3.6,18.5
90,Larry Drew,PG,23.0,KCK,81.0,19.0,24.4,4.4,9.3,0.473,0.1,0.3,0.296,4.3,9.0,0.479,0.478,1.9,2.3,0.794,0.4,1.5,1.8,5.2,1.4,0.0,2.1,1.9,10.8
91,Terry Duerod,SG,25.0,BOS,21.0,0.0,7.0,1.6,3.7,0.442,0.0,0.0,0.0,1.6,3.6,0.447,0.442,0.2,0.6,0.333,0.3,0.4,0.7,0.6,0.1,0.0,0.1,0.4,3.4
92,Mike Dunleavy,SG,27.0,HOU,70.0,15.0,18.8,2.9,6.4,0.458,0.5,1.2,0.384,2.5,5.2,0.475,0.494,1.1,1.5,0.708,0.3,1.1,1.5,3.2,0.6,0.0,1.1,2.3,7.4
93,T.R. Dunn,SG,26.0,DEN,82.0,80.0,30.7,3.1,6.1,0.512,0.0,0.0,0.0,3.1,6.1,0.513,0.512,1.9,2.6,0.712,2.6,4.2,6.8,2.3,1.6,0.4,1.5,2.6,8.2
94,John Duren,PG,23.0,UTA,79.0,9.0,13.4,1.5,3.4,0.451,0.0,0.1,0.273,1.5,3.3,0.459,0.457,0.3,0.5,0.73,0.2,0.9,1.1,2.0,0.3,0.1,0.9,1.8,3.4
96,Craig Dykema,SF,22.0,PHO,32.0,0.0,3.2,0.5,1.2,0.459,0.1,0.1,0.5,0.5,1.0,0.455,0.486,0.2,0.3,0.778,0.1,0.3,0.4,0.5,0.1,0.0,0.2,0.6,1.3
97,Franklin Edwards,PG,22.0,PHI,42.0,3.0,6.9,1.5,3.6,0.433,0.0,0.2,0.0,1.5,3.4,0.461,0.433,0.5,0.6,0.741,0.2,0.4,0.6,1.1,0.4,0.1,0.6,0.9,3.6
98,James Edwards,C,26.0,CLE,77.0,75.0,33.0,6.9,13.4,0.511,0.0,0.1,0.0,6.9,13.4,0.513,0.511,3.0,4.4,0.684,2.5,5.1,7.5,1.6,0.3,1.5,2.1,4.5,16.7
99,Len Elmore,C,29.0,NJN,81.0,70.0,25.9,3.7,8.0,0.46,0.0,0.0,0.0,3.7,8.0,0.46,0.46,1.7,2.1,0.794,2.1,3.4,5.4,1.2,1.1,1.1,1.7,3.5,9.1
100,Alex English*,SF,28.0,DEN,82.0,82.0,36.8,10.4,18.9,0.551,0.0,0.1,0.0,10.4,18.8,0.553,0.551,4.5,5.4,0.84,2.6,4.2,6.8,5.3,1.1,1.5,3.2,3.2,25.4
101,Julius Erving*,SF,31.0,PHI,81.0,81.0,34.4,9.6,17.6,0.546,0.0,0.1,0.273,9.6,17.5,0.548,0.547,5.1,6.7,0.763,2.7,4.2,6.9,3.9,2.0,1.7,2.6,2.8,24.4
102,Mike Evans,PG,26.0,TOT,22.0,0.0,12.3,1.6,3.9,0.407,0.0,0.3,0.0,1.6,3.6,0.438,0.407,0.6,0.9,0.65,0.2,0.8,1.0,1.9,0.6,0.0,1.2,1.6,3.8
103,Mike Evans,PG,26.0,MIL,14.0,0.0,14.0,1.7,3.6,0.471,0.0,0.1,0.0,1.7,3.5,0.49,0.471,0.6,0.9,0.667,0.2,0.6,0.9,1.6,0.6,0.0,1.1,1.9,4.0
104,Mike Evans,PG,26.0,CLE,8.0,0.0,9.3,1.4,4.4,0.314,0.0,0.5,0.0,1.4,3.9,0.355,0.314,0.6,1.0,0.625,0.3,1.0,1.3,2.5,0.5,0.0,1.4,1.3,3.4
105,Eric Fernsten,C,28.0,BOS,43.0,0.0,4.7,0.4,1.1,0.388,0.0,0.0,0.0,0.4,1.1,0.388,0.388,0.4,0.7,0.633,0.3,0.7,1.0,0.2,0.1,0.2,0.3,0.5,1.3
106,Chris Ford,SG,33.0,BOS,76.0,53.0,20.9,2.5,5.9,0.418,0.3,0.8,0.317,2.2,5.1,0.434,0.44,0.5,0.7,0.696,0.7,0.7,1.4,1.9,0.6,0.1,0.7,1.9,5.7
107,Don Ford,SF,29.0,CLE,21.0,1.0,9.6,0.4,1.1,0.375,0.0,0.0,0.0,0.4,1.1,0.391,0.375,0.2,0.3,0.833,0.7,1.0,1.7,0.5,0.4,0.0,0.7,1.4,1.1
108,Phil Ford,PG,25.0,KCK,72.0,65.0,27.1,4.0,9.0,0.439,0.1,0.4,0.219,3.9,8.6,0.451,0.445,1.9,2.3,0.819,0.3,1.1,1.5,6.3,0.9,0.0,2.7,2.2,9.9
109,World B. Free,SG,28.0,GSW,78.0,78.0,35.8,8.3,18.6,0.448,0.1,0.7,0.179,8.2,17.9,0.458,0.451,6.1,8.3,0.74,1.5,1.7,3.2,5.4,0.9,0.1,2.7,2.8,22.9
110,Mike Gale,PG,31.0,GSW,75.0,70.0,23.9,2.5,5.0,0.496,0.0,0.1,0.0,2.5,4.9,0.503,0.496,0.7,0.9,0.785,0.5,2.0,2.5,3.5,1.6,0.4,1.7,2.3,5.6
111,Calvin Garrett,SF,25.0,HOU,51.0,22.0,16.8,2.1,4.7,0.434,0.1,0.2,0.3,2.0,4.5,0.44,0.44,0.3,0.5,0.654,0.5,1.3,1.8,1.5,0.6,0.1,0.7,1.8,4.5
112,George Gervin*,SG,29.0,SAS,79.0,79.0,35.7,12.6,25.2,0.5,0.1,0.5,0.278,12.4,24.7,0.504,0.502,7.0,8.1,0.864,1.7,3.2,5.0,2.4,1.0,0.6,2.7,2.7,32.3
113,Artis Gilmore*,C,32.0,CHI,82.0,82.0,34.1,6.7,10.2,0.652,0.0,0.0,1.0,6.6,10.2,0.652,0.653,5.2,6.7,0.768,2.7,7.5,10.2,1.7,0.6,2.7,2.8,3.5,18.5
114,Mike Glenn,SG,26.0,ATL,49.0,0.0,17.0,3.2,5.9,0.543,0.0,0.0,0.5,3.2,5.9,0.543,0.545,1.2,1.4,0.881,0.1,1.1,1.2,1.8,0.5,0.1,0.6,1.6,7.7
115,Mike Gminski,C,22.0,NJN,64.0,6.0,11.6,1.9,4.2,0.441,0.0,0.0,0.0,1.9,4.2,0.441,0.441,1.5,1.8,0.822,1.1,1.8,2.9,0.6,0.3,0.8,0.9,1.1,5.2
116,Glen Gondrezick,SF,26.0,DEN,80.0,0.0,21.2,3.1,6.2,0.505,0.0,0.0,0.0,3.1,6.2,0.508,0.505,2.0,2.7,0.737,1.8,3.5,5.3,1.9,1.2,0.5,1.3,2.9,8.3
117,Rickey Green,PG,27.0,UTA,81.0,73.0,34.8,6.2,12.5,0.493,0.0,0.1,0.0,6.2,12.4,0.497,0.493,2.5,3.3,0.765,1.0,2.0,3.0,7.8,2.3,0.1,2.4,2.3,14.8
