,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Paul Arizin*,SF,29.0,PHW,68.0,0.0,2377.0,7.3,18.6,0.393,0.0,0.0,0.0,7.3,18.6,0.393,6.7,8.2,0.809,0.0,0.0,7.6,2.0,0.0,0.0,0.0,3.6,21.3
1,Dick Atha,SG,26.0,DET,18.0,0.0,160.0,3.8,10.6,0.362,0.0,0.0,0.0,3.8,10.6,0.362,2.3,2.7,0.833,0.0,0.0,5.4,4.3,0.0,0.0,0.0,5.4,9.9
2,Ernie Beck,SG,26.0,PHW,71.0,0.0,1974.0,5.0,12.5,0.398,0.0,0.0,0.0,5.0,12.5,0.398,3.1,3.7,0.837,0.0,0.0,5.6,3.5,0.0,0.0,0.0,3.2,13.0
3,Al Bianchi,SG,25.0,SYR,69.0,0.0,1421.0,5.4,15.8,0.344,0.0,0.0,0.0,5.4,15.8,0.344,3.5,5.2,0.683,0.0,0.0,5.6,2.9,0.0,0.0,0.0,4.8,14.4
4,Doug Bolstorff,G,26.0,DET,3.0,0.0,21.0,3.4,8.6,0.4,0.0,0.0,0.0,3.4,8.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,6.9
5,Carl Braun*,PG,30.0,NYK,71.0,0.0,2475.0,6.2,14.8,0.418,0.0,0.0,0.0,6.2,14.8,0.418,4.7,5.5,0.849,0.0,0.0,4.8,5.7,0.0,0.0,0.0,2.7,17.1
6,George Brown,F,22.0,MNL,1.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,12.0,0.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0
7,Bob Burrow,C,23.0,MNL,14.0,0.0,171.0,4.6,14.7,0.314,0.0,0.0,0.0,4.6,14.7,0.314,2.3,6.9,0.333,0.0,0.0,13.5,1.3,0.0,0.0,0.0,3.2,11.6
8,Nat Clifton*,PF,35.0,DET,68.0,0.0,1435.0,5.4,15.0,0.363,0.0,0.0,0.0,5.4,15.0,0.363,2.3,3.7,0.623,0.0,0.0,10.1,1.9,0.0,0.0,0.0,5.1,13.2
9,Jack Coleman,PF,33.0,STL,72.0,0.0,1506.0,5.5,13.4,0.413,0.0,0.0,0.0,5.5,13.4,0.413,2.0,3.1,0.641,0.0,0.0,11.6,2.8,0.0,0.0,0.0,4.0,13.1
10,Ed Conlin,SF,24.0,SYR,60.0,0.0,1871.0,6.6,16.9,0.391,0.0,0.0,0.0,6.6,16.9,0.391,4.1,5.2,0.796,0.0,0.0,8.4,2.6,0.0,0.0,0.0,3.2,17.3
11,Larry Costello,PG,26.0,SYR,72.0,0.0,2746.0,5.0,11.6,0.426,0.0,0.0,0.0,5.0,11.6,0.426,4.2,5.0,0.847,0.0,0.0,5.0,4.2,0.0,0.0,0.0,3.2,14.1
12,Bob Cousy*,PG,29.0,BOS,65.0,0.0,2222.0,7.2,20.4,0.353,0.0,0.0,0.0,7.2,20.4,0.353,4.5,5.3,0.85,0.0,0.0,5.2,7.5,0.0,0.0,0.0,2.2,18.9
13,Walt Davis,PF,27.0,TOT,61.0,0.0,663.0,4.6,13.2,0.348,0.0,0.0,0.0,4.6,13.2,0.348,3.3,4.5,0.744,0.0,0.0,9.4,1.6,0.0,0.0,0.0,7.8,12.5
14,Walt Davis,PF,27.0,PHW,35.0,0.0,376.0,4.2,12.4,0.341,0.0,0.0,0.0,4.2,12.4,0.341,1.5,2.3,0.667,0.0,0.0,8.4,1.7,0.0,0.0,0.0,7.8,10.0
15,Walt Davis,PF,27.0,STL,26.0,0.0,287.0,5.1,14.4,0.357,0.0,0.0,0.0,5.1,14.4,0.357,5.6,7.3,0.776,0.0,0.0,10.8,1.4,0.0,0.0,0.0,7.8,15.9
16,George Dempsey,PG,28.0,PHW,67.0,0.0,1048.0,3.8,10.7,0.36,0.0,0.0,0.0,3.8,10.7,0.36,2.4,3.6,0.667,0.0,0.0,7.4,4.4,0.0,0.0,0.0,3.9,10.1
17,Corky Devlin,SG,26.0,MNL,70.0,0.0,1248.0,4.9,14.1,0.348,0.0,0.0,0.0,4.9,14.1,0.348,3.8,5.0,0.773,0.0,0.0,3.8,4.8,0.0,0.0,0.0,3.0,13.6
18,Dick Duckett,PG,24.0,CIN,34.0,0.0,424.0,4.6,13.4,0.342,0.0,0.0,0.0,4.6,13.4,0.342,2.0,2.3,0.889,0.0,0.0,4.8,4.0,0.0,0.0,0.0,5.1,11.2
19,Walter Dukes,C,27.0,DET,72.0,0.0,2184.0,4.6,13.1,0.349,0.0,0.0,0.0,4.6,13.1,0.349,4.1,6.0,0.675,0.0,0.0,15.7,0.9,0.0,0.0,0.0,5.1,13.2
20,Pat Dunn,SG,26.0,PHW,28.0,0.0,206.0,4.9,15.7,0.311,0.0,0.0,0.0,4.9,15.7,0.311,2.4,3.0,0.824,0.0,0.0,5.4,4.9,0.0,0.0,0.0,3.5,12.2
21,Bill Ebben,G,22.0,DET,8.0,0.0,50.0,4.3,20.2,0.214,0.0,0.0,0.0,4.3,20.2,0.214,2.2,2.9,0.75,0.0,0.0,5.8,2.9,0.0,0.0,0.0,3.6,10.8
23,Bo Erias,SF,25.0,MNL,18.0,0.0,401.0,5.3,15.3,0.347,0.0,0.0,0.0,5.3,15.3,0.347,2.7,4.2,0.638,0.0,0.0,7.5,2.3,0.0,0.0,0.0,4.7,13.3
24,Ray Felix,C,27.0,NYK,72.0,0.0,1709.0,6.4,14.5,0.442,0.0,0.0,0.0,6.4,14.5,0.442,5.7,8.2,0.697,0.0,0.0,15.7,1.1,0.0,0.0,0.0,6.0,18.5
25,Ed Fleming,SF,24.0,MNL,72.0,0.0,1686.0,4.8,14.0,0.345,0.0,0.0,0.0,4.8,14.0,0.345,3.9,5.4,0.71,0.0,0.0,10.5,3.0,0.0,0.0,0.0,4.7,13.5
26,Larry Foust,C,29.0,MNL,72.0,0.0,2200.0,6.4,16.1,0.398,0.0,0.0,0.0,6.4,16.1,0.398,7.0,9.3,0.756,0.0,0.0,14.3,1.8,0.0,0.0,0.0,4.9,19.8
27,Larry Friend,SG,22.0,NYK,44.0,0.0,569.0,4.7,14.3,0.327,0.0,0.0,0.0,4.7,14.3,0.327,1.7,2.6,0.659,0.0,0.0,6.7,3.0,0.0,0.0,0.0,3.4,11.1
28,Harry Gallatin*,PF,30.0,DET,72.0,0.0,1990.0,6.2,16.2,0.379,0.0,0.0,0.0,6.2,16.2,0.379,7.1,9.0,0.787,0.0,0.0,13.5,1.6,0.0,0.0,0.0,3.9,19.4
29,Dick Garmaker,SG,25.0,MNL,68.0,0.0,2216.0,6.3,16.1,0.395,0.0,0.0,0.0,6.3,16.1,0.395,5.1,6.7,0.764,0.0,0.0,5.9,3.0,0.0,0.0,0.0,3.1,17.8
30,Jack George,PG,29.0,PHW,72.0,0.0,1910.0,4.4,11.8,0.37,0.0,0.0,0.0,4.4,11.8,0.37,3.4,4.6,0.736,0.0,0.0,5.4,4.4,0.0,0.0,0.0,2.6,12.1
31,Tom Gola*,SG,25.0,PHW,59.0,0.0,2126.0,5.0,12.0,0.415,0.0,0.0,0.0,5.0,12.0,0.415,3.8,5.1,0.746,0.0,0.0,10.8,5.5,0.0,0.0,0.0,3.8,13.8
32,Joe Graboski,PF,28.0,PHW,72.0,0.0,2077.0,5.9,17.6,0.335,0.0,0.0,0.0,5.9,17.6,0.335,3.9,5.3,0.749,0.0,0.0,9.9,2.2,0.0,0.0,0.0,4.3,15.8
33,Richie Guerin*,SG,25.0,NYK,63.0,0.0,2368.0,5.2,14.8,0.354,0.0,0.0,0.0,5.2,14.8,0.354,5.4,7.8,0.691,0.0,0.0,7.4,4.8,0.0,0.0,0.0,3.1,15.8
34,Cliff Hagan*,SF,26.0,STL,70.0,0.0,2190.0,8.3,18.7,0.443,0.0,0.0,0.0,8.3,18.7,0.443,6.3,8.2,0.768,0.0,0.0,11.6,2.9,0.0,0.0,0.0,4.4,22.9
35,Bob Harrison,SG,30.0,SYR,72.0,0.0,1799.0,4.2,12.1,0.348,0.0,0.0,0.0,4.2,12.1,0.348,1.9,2.4,0.795,0.0,0.0,3.3,3.4,0.0,0.0,0.0,4.0,10.3
36,Tom Heinsohn*,PF,23.0,BOS,69.0,0.0,2206.0,7.6,20.0,0.382,0.0,0.0,0.0,7.6,20.0,0.382,4.8,6.4,0.746,0.0,0.0,11.5,2.0,0.0,0.0,0.0,4.5,20.1
37,Joe Holup,SF,23.0,TOT,53.0,0.0,740.0,4.4,13.5,0.327,0.0,0.0,0.0,4.4,13.5,0.327,3.5,4.6,0.755,0.0,0.0,10.8,1.8,0.0,0.0,0.0,4.8,12.3
38,Joe Holup,SF,23.0,SYR,16.0,0.0,133.0,3.8,15.4,0.246,0.0,0.0,0.0,3.8,15.4,0.246,4.3,6.2,0.696,0.0,0.0,6.2,3.5,0.0,0.0,0.0,6.2,11.9
39,Joe Holup,SF,23.0,DET,37.0,0.0,607.0,4.6,13.1,0.348,0.0,0.0,0.0,4.6,13.1,0.348,3.3,4.2,0.775,0.0,0.0,11.7,1.4,0.0,0.0,0.0,4.5,12.4
40,Bob Hopkins,PF,23.0,SYR,69.0,0.0,1224.0,6.5,16.3,0.399,0.0,0.0,0.0,6.5,16.3,0.399,3.6,4.7,0.764,0.0,0.0,11.5,1.3,0.0,0.0,0.0,4.8,16.6
41,Bob Houbregs*,PF,25.0,DET,17.0,0.0,302.0,5.8,16.3,0.358,0.0,0.0,0.0,5.8,16.3,0.358,3.6,5.1,0.698,0.0,0.0,7.7,2.3,0.0,0.0,0.0,4.3,15.3
42,Hot Rod Hundley,SG,23.0,MNL,65.0,0.0,1154.0,5.4,17.1,0.318,0.0,0.0,0.0,5.4,17.1,0.318,3.2,5.1,0.642,0.0,0.0,5.8,3.8,0.0,0.0,0.0,3.1,14.1
43,Mel Hutchins,PF,29.0,NYK,18.0,0.0,384.0,4.8,12.3,0.389,0.0,0.0,0.0,4.8,12.3,0.389,2.3,4.0,0.558,0.0,0.0,8.1,3.2,0.0,0.0,0.0,2.9,11.8
44,McCoy Ingram,PF,26.0,MNL,24.0,0.0,267.0,3.6,13.9,0.262,0.0,0.0,0.0,3.6,13.9,0.262,1.8,3.8,0.464,0.0,0.0,15.6,2.7,0.0,0.0,0.0,5.9,9.0
46,Neil Johnston*,C,28.0,PHW,71.0,0.0,2408.0,7.1,16.5,0.429,0.0,0.0,0.0,7.1,16.5,0.429,6.6,8.1,0.819,0.0,0.0,11.8,2.5,0.0,0.0,0.0,3.5,20.8
47,Sam Jones*,SG,24.0,BOS,56.0,0.0,594.0,6.1,14.1,0.429,0.0,0.0,0.0,6.1,14.1,0.429,3.6,5.1,0.714,0.0,0.0,9.7,2.2,0.0,0.0,0.0,2.5,15.8
48,Phil Jordon,C,24.0,TOT,58.0,0.0,898.0,7.7,18.7,0.413,0.0,0.0,0.0,7.7,18.7,0.413,2.6,3.7,0.688,0.0,0.0,12.1,1.5,0.0,0.0,0.0,4.3,18.0
49,Phil Jordon,C-F,24.0,NYK,12.0,0.0,75.0,7.7,16.3,0.471,0.0,0.0,0.0,7.7,16.3,0.471,2.4,2.9,0.833,0.0,0.0,11.5,2.4,0.0,0.0,0.0,5.3,17.8
