,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,DAL,Mark Aguirre,DePaul,13.0,923.0,27730.0,18458.0,4578.0,2871.0,0.484,0.312,0.741,30.0,20.0,5.0,3.1,67.8,0.117,1.3,22.7
2,2.0,DET,Isiah Thomas,Indiana,13.0,979.0,35516.0,18822.0,3478.0,9061.0,0.452,0.29,0.759,36.3,19.2,3.6,9.3,80.7,0.109,2.2,37.5
3,3.0,NJN,Buck Williams,Maryland,17.0,1307.0,42464.0,16784.0,13017.0,1646.0,0.549,0.167,0.664,32.5,12.8,10.0,1.3,120.1,0.136,1.2,34.8
4,4.0,ATL,Al Wood,UNC,6.0,417.0,9939.0,4902.0,1262.0,742.0,0.465,0.211,0.789,23.8,11.8,3.0,1.8,15.4,0.074,-1.8,0.5
5,5.0,SEA,Danny Vranes,Utah,7.0,510.0,10624.0,2613.0,1998.0,594.0,0.496,0.105,0.57,20.8,5.1,3.9,1.2,15.3,0.069,-0.4,4.4
6,6.0,CHI,Orlando Woolridge,Notre Dame,13.0,851.0,24041.0,13623.0,3696.0,1609.0,0.513,0.091,0.737,28.3,16.0,4.3,1.9,53.0,0.106,-0.4,9.8
7,7.0,KCK,Steve Johnson,Oregon State,10.0,626.0,13618.0,7345.0,3450.0,777.0,0.572,0.0,0.634,21.8,11.7,5.5,1.2,26.9,0.095,-0.7,4.5
8,8.0,SDC,Tom Chambers,Utah,16.0,1107.0,33922.0,20049.0,6703.0,2283.0,0.468,0.307,0.807,30.6,18.1,6.1,2.1,79.0,0.112,-0.5,13.2
9,9.0,DAL,Rolando Blackman,Kansas State,13.0,980.0,32087.0,17623.0,3278.0,2981.0,0.493,0.343,0.84,32.7,18.0,3.3,3.0,75.6,0.113,-0.1,15.3
10,10.0,NJN,Albert King,Maryland,9.0,534.0,12836.0,6470.0,2262.0,1171.0,0.461,0.268,0.791,24.0,12.1,4.2,2.2,16.3,0.061,-1.5,1.8
11,11.0,WSB,Frank Johnson,Wake Forest,10.0,596.0,12897.0,4937.0,1025.0,2476.0,0.439,0.218,0.76,21.6,8.3,1.7,4.2,17.2,0.064,-2.2,-0.8
12,12.0,DET,Kelly Tripucka,Notre Dame,10.0,707.0,20959.0,12142.0,2703.0,2090.0,0.473,0.361,0.849,29.6,17.2,3.8,3.0,44.4,0.102,0.1,11.3
13,13.0,UTA,Danny Schayes,Syracuse,18.0,1138.0,21975.0,8780.0,5671.0,1299.0,0.481,0.133,0.806,19.3,7.7,5.0,1.1,48.8,0.107,-1.2,4.6
14,14.0,IND,Herb Williams,Ohio State,18.0,1102.0,28484.0,11944.0,6509.0,1856.0,0.467,0.095,0.696,25.8,10.8,5.9,1.7,36.1,0.061,-1.1,6.7
15,15.0,POR,Jeff Lamp,Virginia,6.0,291.0,3471.0,1495.0,437.0,269.0,0.47,0.222,0.841,11.9,5.1,1.5,0.9,5.2,0.072,-3.3,-1.2
16,16.0,POR,Darnell Valentine,Kansas,9.0,620.0,14395.0,5400.0,1318.0,3080.0,0.437,0.261,0.787,23.2,8.7,2.1,5.0,22.1,0.074,-1.4,2.3
