,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,LAC,Blake Griffin,Oklahoma,10.0,622.0,21671.0,13479.0,5501.0,2749.0,0.498,0.333,0.694,34.8,21.7,8.8,4.4,75.3,0.167,3.8,32.0
2,2.0,MEM,Hasheem Thabeet,UConn,5.0,224.0,2357.0,483.0,595.0,27.0,0.567,0.0,0.578,10.5,2.2,2.7,0.1,4.8,0.099,-1.4,0.4
3,3.0,OKC,James Harden,Arizona State,11.0,816.0,27997.0,20427.0,4333.0,5117.0,0.443,0.364,0.858,34.3,25.0,5.3,6.3,132.0,0.226,7.2,65.3
4,4.0,SAC,Tyreke Evans,Memphis,10.0,594.0,18242.0,9347.0,2720.0,2852.0,0.44,0.323,0.757,30.7,15.7,4.6,4.8,28.4,0.075,0.7,12.6
5,5.0,MIN,Ricky Rubio,,9.0,545.0,16842.0,6101.0,2299.0,4220.0,0.389,0.324,0.838,30.9,11.2,4.2,7.7,34.9,0.099,1.0,12.8
6,6.0,MIN,Jonny Flynn,Syracuse,3.0,163.0,3738.0,1504.0,307.0,634.0,0.4,0.338,0.809,22.9,9.2,1.9,3.9,-1.1,-0.015,-4.9,-2.7
7,7.0,GSW,Stephen Curry,Davidson,11.0,698.0,23971.0,16396.0,3152.0,4614.0,0.476,0.435,0.905,34.3,23.5,4.5,6.6,103.1,0.206,6.5,51.2
8,8.0,NYK,Jordan Hill,Arizona,8.0,409.0,7692.0,3232.0,2389.0,322.0,0.497,0.136,0.699,18.8,7.9,5.8,0.8,16.4,0.102,-2.0,0.0
9,9.0,TOR,DeMar DeRozan,USC,11.0,804.0,27457.0,16127.0,3495.0,2823.0,0.457,0.283,0.829,34.2,20.1,4.3,3.5,65.9,0.115,-0.3,11.6
10,10.0,MIL,Brandon Jennings,,9.0,555.0,16844.0,7801.0,1659.0,3151.0,0.387,0.345,0.796,30.3,14.1,3.0,5.7,29.9,0.085,0.4,10.4
11,11.0,NJN,Terrence Williams,Louisville,4.0,153.0,2922.0,1085.0,545.0,364.0,0.412,0.317,0.659,19.1,7.1,3.6,2.4,-0.2,-0.004,-3.8,-1.4
12,12.0,CHA,Gerald Henderson,Duke,8.0,535.0,13854.0,5987.0,1716.0,1009.0,0.44,0.327,0.793,25.9,11.2,3.2,1.9,18.3,0.063,-2.2,-0.9
13,13.0,IND,Tyler Hansbrough,UNC,7.0,428.0,7233.0,2881.0,1808.0,181.0,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2.5,-1.0
14,14.0,PHO,Earl Clark,Louisville,6.0,261.0,3630.0,1138.0,778.0,134.0,0.403,0.328,0.664,13.9,4.4,3.0,0.5,2.9,0.038,-3.6,-1.5
15,15.0,DET,Austin Daye,Gonzaga,6.0,293.0,4132.0,1522.0,764.0,212.0,0.402,0.351,0.778,14.1,5.2,2.6,0.7,4.5,0.053,-2.6,-0.6
16,16.0,CHI,James Johnson,Wake Forest,11.0,623.0,12823.0,4915.0,2233.0,1315.0,0.476,0.309,0.692,20.6,7.9,3.6,2.1,24.0,0.09,1.0,9.8
