,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Paul Arizin*,SF,30.0,PHW,70.0,0.0,2799.0,8.1,18.9,0.431,0.0,0.0,0.0,8.1,18.9,0.431,7.5,9.3,0.813,0.0,0.0,8.2,1.5,0.0,0.0,0.0,3.4,23.8
1,Elgin Baylor*,SF,24.0,MNL,70.0,0.0,2855.0,7.6,18.7,0.408,0.0,0.0,0.0,7.6,18.7,0.408,6.7,8.6,0.777,0.0,0.0,13.2,3.6,0.0,0.0,0.0,3.4,22.0
2,Ernie Beck,SG,27.0,PHW,70.0,0.0,1017.0,5.8,14.8,0.39,0.0,0.0,0.0,5.8,14.8,0.39,1.5,2.3,0.662,0.0,0.0,6.2,3.2,0.0,0.0,0.0,4.4,13.1
3,Al Bianchi,PG,26.0,SYR,72.0,0.0,1779.0,5.8,15.3,0.377,0.0,0.0,0.0,5.8,15.3,0.377,3.0,4.2,0.723,0.0,0.0,4.0,3.2,0.0,0.0,0.0,5.3,14.5
4,Jerry Bird,F,23.0,NYK,11.0,0.0,45.0,9.6,25.6,0.375,0.0,0.0,0.0,9.6,25.6,0.375,0.8,0.8,1.0,0.0,0.0,9.6,3.2,0.0,0.0,0.0,5.6,20.0
5,Bucky Bockhorn,SG,25.0,CIN,71.0,0.0,2251.0,4.7,12.3,0.381,0.0,0.0,0.0,4.7,12.3,0.381,2.2,3.1,0.704,0.0,0.0,7.4,3.3,0.0,0.0,0.0,3.4,11.6
6,Carl Braun*,PG,31.0,NYK,72.0,0.0,1959.0,5.3,12.6,0.42,0.0,0.0,0.0,5.3,12.6,0.42,3.3,4.0,0.826,0.0,0.0,4.6,6.4,0.0,0.0,0.0,3.3,13.9
7,Pete Brennan,F,22.0,NYK,16.0,0.0,136.0,3.4,11.4,0.302,0.0,0.0,0.0,3.4,11.4,0.302,3.7,6.6,0.56,0.0,0.0,8.2,1.6,0.0,0.0,0.0,4.0,10.6
8,Barney Cable,PF,23.0,DET,31.0,0.0,271.0,5.7,16.7,0.341,0.0,0.0,0.0,5.7,16.7,0.341,3.1,3.9,0.793,0.0,0.0,11.7,1.6,0.0,0.0,0.0,4.0,14.5
9,Gene Conley,PF,28.0,BOS,50.0,0.0,663.0,4.7,14.2,0.328,0.0,0.0,0.0,4.7,14.2,0.328,2.0,3.5,0.578,0.0,0.0,15.0,1.0,0.0,0.0,0.0,6.4,11.3
10,Ed Conlin,SG,25.0,TOT,72.0,0.0,1955.0,6.1,16.4,0.369,0.0,0.0,0.0,6.1,16.4,0.369,3.6,5.0,0.719,0.0,0.0,7.3,2.4,0.0,0.0,0.0,3.5,15.7
11,Ed Conlin,F-G,25.0,SYR,57.0,0.0,1601.0,5.9,16.1,0.365,0.0,0.0,0.0,5.9,16.1,0.365,3.5,4.7,0.739,0.0,0.0,6.8,2.6,0.0,0.0,0.0,3.5,15.2
12,Ed Conlin,SG,25.0,DET,15.0,0.0,354.0,6.9,17.8,0.389,0.0,0.0,0.0,6.9,17.8,0.389,4.2,6.4,0.651,0.0,0.0,9.3,1.7,0.0,0.0,0.0,3.3,18.0
13,Larry Costello,PG,27.0,SYR,70.0,0.0,2750.0,5.4,12.4,0.437,0.0,0.0,0.0,5.4,12.4,0.437,3.7,4.6,0.802,0.0,0.0,4.8,5.0,0.0,0.0,0.0,3.4,14.5
14,Bob Cousy*,PG,30.0,BOS,65.0,0.0,2403.0,7.3,18.9,0.384,0.0,0.0,0.0,7.3,18.9,0.384,4.9,5.8,0.855,0.0,0.0,5.4,8.3,0.0,0.0,0.0,2.0,19.4
15,Archie Dees,PF,22.0,CIN,68.0,0.0,1252.0,5.8,16.2,0.356,0.0,0.0,0.0,5.8,16.2,0.356,4.6,5.9,0.779,0.0,0.0,9.7,1.6,0.0,0.0,0.0,3.3,16.1
16,George Dempsey,PG,29.0,TOT,57.0,0.0,694.0,4.8,11.2,0.428,0.0,0.0,0.0,4.8,11.2,0.428,4.2,5.5,0.764,0.0,0.0,8.3,3.5,0.0,0.0,0.0,4.9,13.7
17,George Dempsey,PG,29.0,PHW,23.0,0.0,284.0,4.6,9.5,0.48,0.0,0.0,0.0,4.6,9.5,0.48,2.9,4.2,0.697,0.0,0.0,7.6,4.1,0.0,0.0,0.0,3.9,12.0
18,George Dempsey,PG,29.0,SYR,34.0,0.0,410.0,4.9,12.3,0.4,0.0,0.0,0.0,4.9,12.3,0.4,5.1,6.4,0.795,0.0,0.0,8.8,3.2,0.0,0.0,0.0,5.6,14.9
19,Connie Dierking,C,22.0,SYR,64.0,0.0,726.0,5.2,14.4,0.362,0.0,0.0,0.0,5.2,14.4,0.362,4.1,6.9,0.593,0.0,0.0,11.6,1.7,0.0,0.0,0.0,7.3,14.5
20,Walter Dukes,C,28.0,DET,72.0,0.0,2338.0,4.9,13.9,0.352,0.0,0.0,0.0,4.9,13.9,0.352,4.6,7.0,0.657,0.0,0.0,14.8,1.0,0.0,0.0,0.0,5.1,14.4
21,Boo Ellis,PF,22.0,MNL,72.0,0.0,1202.0,4.9,11.4,0.43,0.0,0.0,0.0,4.9,11.4,0.43,3.1,4.3,0.708,0.0,0.0,11.4,1.8,0.0,0.0,0.0,4.1,12.8
22,Wayne Embry*,C,21.0,CIN,66.0,0.0,1590.0,6.2,15.9,0.387,0.0,0.0,0.0,6.2,15.9,0.387,4.7,7.1,0.656,0.0,0.0,13.5,2.2,0.0,0.0,0.0,5.3,17.0
23,Dick Farley,SG,26.0,DET,70.0,0.0,1280.0,5.0,12.6,0.395,0.0,0.0,0.0,5.0,12.6,0.395,3.9,5.2,0.737,0.0,0.0,5.5,3.5,0.0,0.0,0.0,3.7,13.8
25,Mike Farmer,SF,22.0,NYK,72.0,0.0,1545.0,4.1,11.6,0.353,0.0,0.0,0.0,4.1,11.6,0.353,1.9,2.3,0.838,0.0,0.0,7.3,1.5,0.0,0.0,0.0,3.5,10.1
26,Ray Felix,C,28.0,NYK,72.0,0.0,1588.0,5.9,15.9,0.371,0.0,0.0,0.0,5.9,15.9,0.371,5.2,7.3,0.713,0.0,0.0,12.9,1.1,0.0,0.0,0.0,6.2,17.0
27,Al Ferrari,SG,25.0,STL,72.0,0.0,1189.0,4.1,11.7,0.348,0.0,0.0,0.0,4.1,11.7,0.348,4.4,6.0,0.729,0.0,0.0,4.3,3.7,0.0,0.0,0.0,4.7,12.5
28,Ed Fleming,SG,25.0,MNL,71.0,0.0,1132.0,5.2,13.3,0.387,0.0,0.0,0.0,5.2,13.3,0.387,4.4,6.0,0.721,0.0,0.0,8.9,2.8,0.0,0.0,0.0,4.7,14.7
29,Larry Foust,C,30.0,MNL,72.0,0.0,1933.0,5.6,14.4,0.39,0.0,0.0,0.0,5.6,14.4,0.39,5.2,6.8,0.765,0.0,0.0,11.7,1.7,0.0,0.0,0.0,4.3,16.4
30,Dave Gambee,SF,21.0,STL,2.0,0.0,7.0,5.1,5.1,1.0,0.0,0.0,0.0,5.1,5.1,1.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,10.3,10.3
31,Dick Garmaker,SG,26.0,MNL,72.0,0.0,2493.0,5.1,12.8,0.395,0.0,0.0,0.0,5.1,12.8,0.395,4.1,5.3,0.772,0.0,0.0,4.7,3.0,0.0,0.0,0.0,3.3,14.2
32,Jack George,PG,30.0,TOT,71.0,0.0,1881.0,4.5,12.9,0.346,0.0,0.0,0.0,4.5,12.9,0.346,2.9,3.9,0.754,0.0,0.0,5.6,4.2,0.0,0.0,0.0,2.9,11.8
33,Jack George,PG,30.0,PHW,46.0,0.0,1387.0,4.4,13.0,0.341,0.0,0.0,0.0,4.4,13.0,0.341,2.9,3.9,0.73,0.0,0.0,5.5,4.3,0.0,0.0,0.0,2.5,11.8
34,Jack George,PG,30.0,NYK,25.0,0.0,494.0,4.5,12.6,0.358,0.0,0.0,0.0,4.5,12.6,0.358,3.1,3.7,0.824,0.0,0.0,6.0,4.0,0.0,0.0,0.0,3.7,12.1
35,Tom Gola*,SG,26.0,PHW,64.0,0.0,2333.0,4.8,11.9,0.401,0.0,0.0,0.0,4.8,11.9,0.401,4.3,5.5,0.787,0.0,0.0,11.0,4.2,0.0,0.0,0.0,3.7,13.9
36,Joe Graboski,PF,29.0,PHW,72.0,0.0,2482.0,5.7,16.2,0.353,0.0,0.0,0.0,5.7,16.2,0.353,3.9,5.2,0.75,0.0,0.0,10.9,2.1,0.0,0.0,0.0,3.6,15.3
37,Si Green,PG,25.0,TOT,46.0,0.0,1109.0,4.7,13.5,0.352,0.0,0.0,0.0,4.7,13.5,0.352,3.4,5.2,0.65,0.0,0.0,8.2,3.7,0.0,0.0,0.0,4.1,12.9
38,Si Green,G-F,25.0,CIN,20.0,0.0,666.0,5.4,14.5,0.373,0.0,0.0,0.0,5.4,14.5,0.373,2.7,3.9,0.685,0.0,0.0,7.6,4.6,0.0,0.0,0.0,3.5,13.5
39,Si Green,PG,25.0,STL,26.0,0.0,443.0,3.7,11.9,0.313,0.0,0.0,0.0,3.7,11.9,0.313,4.4,7.1,0.621,0.0,0.0,9.1,2.3,0.0,0.0,0.0,5.0,11.9
40,Hal Greer*,SG,22.0,SYR,68.0,0.0,1625.0,6.8,15.0,0.454,0.0,0.0,0.0,6.8,15.0,0.454,3.0,3.9,0.778,0.0,0.0,4.3,2.2,0.0,0.0,0.0,4.2,16.7
