b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Sat, Oct 17, 1959",/boxscores/195910170BOS.html,Cincinnati Royals,125,Boston Celtics,129,Box Score,,,
"Sun, Oct 18, 1959",/boxscores/195910180MNL.html,Detroit Pistons,106,Minneapolis Lakers,105,Box Score,,,
"Sat, Oct 24, 1959",/boxscores/195910240CIN.html,Detroit Pistons,103,Cincinnati Royals,108,Box Score,,,
"Sat, Oct 24, 1959",/boxscores/195910240NYK.html,Philadelphia Warriors,118,New York Knicks,109,Box Score,,,
"Sat, Oct 24, 1959",/boxscores/195910240STL.html,Minneapolis Lakers,94,St. Louis Hawks,87,Box Score,,,
"Sat, Oct 24, 1959",/boxscores/195910240SYR.html,Boston Celtics,121,Syracuse Nationals,109,Box Score,,,
"Sun, Oct 25, 1959",/boxscores/195910250CIN.html,Minneapolis Lakers,102,Cincinnati Royals,103,Box Score,,,
"Wed, Oct 28, 1959",/boxscores/195910280DET.html,Syracuse Nationals,102,Detroit Pistons,117,Box Score,,,
"Fri, Oct 30, 1959",/boxscores/195910300CIN.html,Syracuse Nationals,136,Cincinnati Royals,127,Box Score,,,
"Sat, Oct 31, 1959",/boxscores/195910310NYK.html,Boston Celtics,123,New York Knicks,109,Box Score,,,
"Sat, Oct 31, 1959",/boxscores/195910310PHW.html,Detroit Pistons,112,Philadelphia Warriors,120,Box Score,,,
"Sat, Oct 31, 1959",/boxscores/195910310STL.html,Cincinnati Royals,102,St. Louis Hawks,109,Box Score,,,
"Sat, Oct 31, 1959",/boxscores/195910310SYR.html,Minneapolis Lakers,108,Syracuse Nationals,117,Box Score,,,
"Sun, Nov 1, 1959",/boxscores/195911010CIN.html,Boston Celtics,124,Cincinnati Royals,109,Box Score,,,
"Sun, Nov 1, 1959",/boxscores/195911010MNL.html,St. Louis Hawks,138,Minneapolis Lakers,101,Box Score,,,
"Tue, Nov 3, 1959",/boxscores/195911030MNL.html,New York Knicks,99,Minneapolis Lakers,93,Box Score,,,"at St. Louis, MO"
"Tue, Nov 3, 1959",/boxscores/195911030STL.html,Boston Celtics,103,St. Louis Hawks,98,Box Score,,,
"Wed, Nov 4, 1959",/boxscores/195911040DET.html,New York Knicks,107,Detroit Pistons,101,Box Score,,,
"Wed, Nov 4, 1959",/boxscores/195911040PHW.html,Syracuse Nationals,113,Philadelphia Warriors,124,Box Score,,,
"Fri, Nov 6, 1959",/boxscores/195911060MNL.html,Detroit Pistons,118,Minneapolis Lakers,113,Box Score,2OT,,
"Sat, Nov 7, 1959",/boxscores/195911070STL.html,New York Knicks,113,St. Louis Hawks,117,Box Score,,,
"Sat, Nov 7, 1959",/boxscores/195911070DET.html,Minneapolis Lakers,113,Detroit Pistons,111,Box Score,OT,,
"Sat, Nov 7, 1959",/boxscores/195911070CIN.html,Syracuse Nationals,101,Cincinnati Royals,103,Box Score,,,"at Rochester, NY"
"Sat, Nov 7, 1959",/boxscores/195911070BOS.html,Philadelphia Warriors,106,Boston Celtics,115,Box Score,,,
"Sun, Nov 8, 1959",/boxscores/195911080MNL.html,Boston Celtics,115,Minneapolis Lakers,136,Box Score,,,
"Sun, Nov 8, 1959",/boxscores/195911080PHW.html,Cincinnati Royals,106,Philadelphia Warriors,134,Box Score,,,
"Sun, Nov 8, 1959",/boxscores/195911080SYR.html,Detroit Pistons,107,Syracuse Nationals,118,Box Score,,,
"Tue, Nov 10, 1959",/boxscores/195911100STL.html,Minneapolis Lakers,105,St. Louis Hawks,134,Box Score,,,
"Tue, Nov 10, 1959",/boxscores/195911100PHW.html,New York Knicks,125,Philadelphia Warriors,126,Box Score,,,
"Tue, Nov 10, 1959",/boxscores/195911100BOS.html,Detroit Pistons,109,Boston Celtics,128,Box Score,,,"at St. Louis, MO"
"Wed, Nov 11, 1959",/boxscores/195911110BOS.html,Cincinnati Royals,118,Boston Celtics,151,Box Score,,,
"Wed, Nov 11, 1959",/boxscores/195911110DET.html,Philadelphia Warriors,119,Detroit Pistons,105,Box Score,,,
"Thu, Nov 12, 1959",/boxscores/195911120CIN.html,Philadelphia Warriors,124,Cincinnati Royals,116,Box Score,,,
"Thu, Nov 12, 1959",/boxscores/195911120DET.html,Minneapolis Lakers,93,Detroit Pistons,107,Box Score,,,"at New York, NY"
"Thu, Nov 12, 1959",/boxscores/195911120NYK.html,Syracuse Nationals,113,New York Knicks,104,Box Score,,,
"Sat, Nov 14, 1959",/boxscores/195911140SYR.html,New York Knicks,108,Syracuse Nationals,116,Box Score,,,
"Sat, Nov 14, 1959",/boxscores/195911140PHW.html,Minneapolis Lakers,98,Philadelphia Warriors,104,Box Score,,,
"Sat, Nov 14, 1959",/boxscores/195911140DET.html,Cincinnati Royals,103,Detroit Pistons,111,Box Score,,,
"Sat, Nov 14, 1959",/boxscores/195911140BOS.html,St. Louis Hawks,111,Boston Celtics,113,Box Score,,,
"Sun, Nov 15, 1959",/boxscores/195911150CIN.html,Boston Celtics,134,Cincinnati Royals,128,Box Score,,,
"Sun, Nov 15, 1959",/boxscores/195911150MNL.html,Philadelphia Warriors,100,Minneapolis Lakers,106,Box Score,,,"at Saint Paul, MN"
"Sun, Nov 15, 1959",/boxscores/195911150NYK.html,Detroit Pistons,103,New York Knicks,94,Box Score,,,
"Tue, Nov 17, 1959",/boxscores/195911170NYK.html,St. Louis Hawks,97,New York Knicks,105,Box Score,,,
"Tue, Nov 17, 1959",/boxscores/195911170DET.html,Boston Celtics,132,Detroit Pistons,129,Box Score,2OT,,
"Tue, Nov 17, 1959",/boxscores/195911170CIN.html,Syracuse Nationals,121,Cincinnati Royals,116,Box Score,,,"at New York, NY"
"Wed, Nov 18, 1959",/boxscores/195911180CIN.html,Detroit Pistons,110,Cincinnati Royals,93,Box Score,,,"at Indianapolis, IN"
"Wed, Nov 18, 1959",/boxscores/195911180MNL.html,New York Knicks,106,Minneapolis Lakers,105,Box Score,,,
"Wed, Nov 18, 1959",/boxscores/195911180SYR.html,Boston Celtics,103,Syracuse Nationals,138,Box Score,,,
"Thu, Nov 19, 1959",/boxscores/195911190CIN.html,New York Knicks,130,Cincinnati Royals,109,Box Score,,,
"Fri, Nov 20, 1959",/boxscores/195911200PHW.html,St. Louis Hawks,118,Philadelphia Warriors,117,Box Score,,,
"Fri, Nov 20, 1959",/boxscores/195911200MNL.html,Detroit Pistons,85,Minneapolis Lakers,105,Box Score,,,
"Fri, Nov 20, 1959",/boxscores/195911200BOS.html,Syracuse Nationals,101,Boston Celtics,114,Box Score,,,
"Sat, Nov 21, 1959",/boxscores/195911210CIN.html,Minneapolis Lakers,99,Cincinnati Royals,93,Box Score,OT,,
"Sat, Nov 21, 1959",/boxscores/195911210NYK.html,Boston Celtics,128,New York Knicks,127,Box Score,,,
