,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
31,Larry Bird*,SF,32.0,BOS,6.0,6.0,189.0,9.3,19.8,0.471,0.0,0.0,0.0,9.3,19.8,0.471,3.4,3.6,0.947,0.2,6.9,7.0,5.5,1.1,1.0,2.1,3.4,22.1
32,Otis Birdsong,SG,33.0,BOS,13.0,0.0,108.0,6.0,12.0,0.5,0.3,1.0,0.333,5.7,11.0,0.515,0.0,0.7,0.0,1.3,3.0,4.3,3.0,1.0,0.3,4.0,3.3,12.3
33,Uwe Blab,C,26.0,DAL,37.0,0.0,208.0,4.2,9.0,0.462,0.0,0.0,0.0,4.2,9.0,0.462,3.5,4.3,0.8,1.9,5.7,7.6,2.1,0.5,2.3,2.4,6.2,11.8
34,Rolando Blackman,SG,29.0,DAL,78.0,78.0,2946.0,7.3,15.3,0.476,0.4,1.0,0.353,6.9,14.2,0.485,3.9,4.5,0.854,0.9,2.5,3.3,3.5,0.8,0.2,2.0,1.7,18.7
35,Muggsy Bogues,PG,24.0,CHH,79.0,21.0,1755.0,3.7,8.6,0.426,0.0,0.3,0.077,3.6,8.3,0.437,1.4,1.8,0.75,1.1,2.3,3.4,12.7,2.3,0.1,2.5,2.9,8.7
36,Manute Bol,C,26.0,GSW,80.0,4.0,1769.0,2.6,7.0,0.369,0.4,1.9,0.22,2.2,5.1,0.423,0.8,1.3,0.606,2.4,7.0,9.4,0.5,0.2,7.0,1.6,4.6,6.4
37,Anthony Bowie,SG,25.0,SAS,18.0,5.0,438.0,5.9,11.8,0.5,0.1,0.4,0.2,5.8,11.4,0.511,0.8,1.2,0.667,2.1,2.5,4.6,2.4,1.5,0.3,1.8,3.5,12.7
38,Sam Bowie,C,27.0,POR,20.0,0.0,412.0,6.0,13.4,0.451,0.4,0.6,0.714,5.6,12.8,0.438,2.4,4.3,0.571,3.1,6.1,9.3,3.1,0.6,2.9,2.9,3.8,14.9
39,Dudley Bradley,SG,31.0,ATL,38.0,0.0,267.0,3.8,11.6,0.326,1.1,4.2,0.258,2.7,7.4,0.364,1.1,2.2,0.5,0.9,3.4,4.3,3.2,2.2,0.3,1.9,5.5,9.7
40,Adrian Branch,SF,25.0,POR,67.0,4.0,811.0,9.0,19.4,0.463,0.3,1.4,0.226,8.7,18.0,0.481,3.9,5.3,0.725,2.8,3.1,5.9,2.7,2.0,0.1,2.8,4.4,22.1
41,Randy Breuer,C,28.0,MIL,48.0,4.0,513.0,6.0,12.6,0.48,0.0,0.0,0.0,6.0,12.6,0.48,2.0,3.6,0.549,3.6,5.9,9.5,1.5,0.6,2.6,2.0,4.1,14.0
42,Frank Brickowski,C,29.0,SAS,64.0,60.0,1822.0,6.7,12.9,0.515,0.0,0.0,0.0,6.7,12.9,0.517,4.0,5.6,0.715,2.9,5.1,8.0,2.6,2.0,0.7,3.3,5.0,17.3
43,Scott Brooks,PG,23.0,PHI,82.0,6.0,1372.0,4.1,9.7,0.42,1.4,4.0,0.359,2.7,5.7,0.463,1.6,1.8,0.884,0.5,2.0,2.5,8.0,1.8,0.1,1.7,3.0,11.2
44,Mike Brown,C,25.0,UTA,66.0,16.0,1051.0,3.6,8.5,0.419,0.0,0.0,0.0,3.6,8.5,0.419,3.2,4.5,0.708,3.2,5.7,8.8,1.4,0.9,0.6,2.6,4.6,10.3
45,Tony Brown,SF-SG,28.0,TOT,43.0,0.0,365.0,4.9,11.6,0.424,0.4,1.6,0.25,4.5,10.1,0.451,2.4,3.1,0.774,2.2,2.2,4.3,2.6,1.5,0.4,1.7,4.1,12.6
46,Tony Brown,SG,28.0,HOU,14.0,0.0,91.0,5.5,17.8,0.311,0.8,3.6,0.222,4.7,14.2,0.333,2.4,3.2,0.75,2.8,3.2,5.9,2.0,1.2,0.0,2.8,5.5,14.2
47,Tony Brown,SF,28.0,MIL,29.0,0.0,274.0,4.7,9.6,0.493,0.3,0.9,0.286,4.5,8.7,0.515,2.4,3.0,0.783,2.0,1.8,3.8,2.8,1.6,0.5,1.3,3.7,12.1
48,Mark Bryant,PF,23.0,POR,56.0,32.0,803.0,5.4,11.1,0.486,0.0,0.0,0.0,5.4,11.1,0.486,1.8,3.1,0.58,2.9,5.1,8.0,1.5,0.9,0.3,1.8,6.5,12.6
49,Greg Butler,C,22.0,NYK,33.0,0.0,140.0,5.1,12.3,0.417,0.0,0.8,0.0,5.1,11.6,0.444,4.1,5.1,0.8,2.3,4.9,7.2,0.5,0.3,0.5,4.4,7.2,14.4
50,Michael Cage,PF,27.0,SEA,80.0,71.0,2536.0,4.5,8.9,0.498,0.0,0.1,0.0,4.5,8.9,0.502,2.8,3.8,0.743,3.9,6.9,10.9,1.8,1.3,0.7,1.8,2.6,11.7
52,Tony Campbell,SF,26.0,LAL,63.0,2.0,787.0,7.2,15.8,0.458,0.1,1.0,0.095,7.1,14.8,0.481,3.2,3.8,0.843,2.4,3.5,5.9,2.1,1.7,0.3,2.8,4.9,17.7
53,Antoine Carr,PF,27.0,ATL,78.0,12.0,1488.0,5.5,11.4,0.48,0.0,0.0,0.0,5.5,11.4,0.481,3.1,3.7,0.855,2.6,4.1,6.6,2.2,0.7,1.5,2.0,5.3,14.1
54,Joe Barry Carroll,C,30.0,NJN,64.0,62.0,1996.0,6.5,14.6,0.448,0.0,0.0,0.0,6.5,14.6,0.448,3.2,4.0,0.8,2.1,6.4,8.5,1.9,1.3,1.5,2.6,3.5,16.3
55,Bill Cartwright,C,31.0,CHI,78.0,76.0,2333.0,5.6,11.9,0.475,0.0,0.0,0.0,5.6,11.9,0.475,3.6,4.8,0.766,2.3,5.7,8.0,1.4,0.3,0.6,2.9,3.6,14.9
56,Terry Catledge,PF,25.0,WSB,79.0,77.0,2077.0,5.8,11.8,0.49,0.0,0.1,0.2,5.8,11.7,0.493,2.7,4.4,0.602,4.0,5.9,9.9,1.3,0.8,0.4,2.1,4.3,14.2
57,Ron Cavenall,C,29.0,NJN,5.0,0.0,16.0,4.5,6.8,0.667,0.0,0.0,0.0,4.5,6.8,0.667,4.5,11.3,0.4,0.0,4.5,4.5,0.0,0.0,4.5,4.5,4.5,13.5
58,Tom Chambers,PF,29.0,PHO,81.0,81.0,3002.0,9.3,19.7,0.471,0.3,1.0,0.326,8.9,18.7,0.479,6.1,7.2,0.851,1.7,6.5,8.2,2.8,1.0,0.7,2.8,3.2,25.0
59,Mike Champion,SF,24.0,SEA,2.0,0.0,4.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0
60,Rex Chapman,SG,21.0,CHH,75.0,44.0,2219.0,8.5,20.6,0.414,1.0,3.1,0.314,7.6,17.5,0.431,2.5,3.2,0.795,1.2,1.8,3.0,2.9,1.1,0.4,1.8,2.7,20.6
61,Maurice Cheeks*,PG,32.0,PHI,71.0,70.0,2298.0,5.3,10.9,0.483,0.0,0.2,0.077,5.2,10.7,0.49,2.4,3.1,0.774,0.6,2.3,2.9,8.7,1.6,0.3,1.8,1.8,12.9
62,Derrick Chievous,SF,21.0,HOU,81.0,1.0,1539.0,6.5,14.8,0.437,0.1,0.6,0.208,6.4,14.3,0.446,4.5,5.7,0.783,2.7,3.3,6.0,1.8,1.1,0.3,3.2,3.8,17.5
63,Ben Coleman,PF,27.0,PHI,58.0,11.0,703.0,6.0,12.3,0.485,0.0,0.0,0.0,6.0,12.3,0.485,3.1,3.9,0.792,2.5,6.6,9.1,0.9,0.5,0.9,2.5,6.1,15.1
64,Steve Colter,PG,26.0,WSB,80.0,5.0,1425.0,5.1,11.5,0.444,0.1,0.6,0.12,5.1,10.9,0.463,3.2,4.2,0.749,1.6,3.0,4.6,5.7,1.7,0.4,1.6,4.0,13.5
65,Dallas Comegys,PF,24.0,SAS,67.0,10.0,1119.0,5.3,11.0,0.487,0.0,0.1,0.0,5.3,10.9,0.49,3.4,5.2,0.658,3.6,3.9,7.5,1.0,1.4,2.0,2.7,5.1,14.1
66,Lester Conner,PG,29.0,NJN,82.0,63.0,2532.0,4.4,9.6,0.457,0.2,0.5,0.351,4.2,9.1,0.463,3.0,3.8,0.788,1.4,3.6,5.0,8.6,2.6,0.1,2.6,1.9,12.0
67,Darwin Cook,SG,30.0,TOT,66.0,4.0,1143.0,6.9,15.1,0.456,0.3,1.3,0.195,6.6,13.8,0.481,2.0,2.5,0.808,1.1,2.3,3.4,4.0,2.2,0.3,2.8,3.8,16.0
68,Darwin Cook,SG,30.0,SAS,36.0,0.0,757.0,7.0,15.0,0.467,0.3,1.5,0.194,6.7,13.5,0.496,2.2,2.7,0.821,1.0,1.8,2.8,4.0,2.0,0.2,2.9,3.7,16.5
69,Darwin Cook,SG,30.0,DEN,30.0,4.0,386.0,6.6,15.2,0.436,0.2,0.9,0.2,6.4,14.3,0.451,1.6,2.1,0.773,1.2,3.3,4.5,4.0,2.6,0.6,2.4,4.1,15.0
70,Michael Cooper,SG,32.0,LAL,80.0,13.0,1943.0,3.9,9.2,0.431,1.5,3.9,0.381,2.5,5.3,0.468,1.5,1.7,0.871,0.6,2.9,3.5,5.8,1.3,0.6,1.7,3.4,10.9
71,Wayne Cooper,C,32.0,DEN,79.0,72.0,1864.0,4.2,8.6,0.495,0.0,0.1,0.25,4.2,8.5,0.498,1.5,2.0,0.745,4.1,7.9,12.0,1.5,0.7,4.1,1.4,5.8,10.0
72,Tyrone Corbin,SF,26.0,PHO,77.0,30.0,1655.0,5.3,9.9,0.54,0.0,0.0,0.0,5.3,9.8,0.542,3.1,3.9,0.788,3.8,4.8,8.7,2.6,1.8,0.3,2.0,4.8,13.7
73,Dave Corzine,C,32.0,CHI,81.0,7.0,1483.0,4.9,10.7,0.461,0.0,0.2,0.25,4.9,10.5,0.465,1.7,2.3,0.74,2.2,5.4,7.6,2.5,0.7,1.1,2.3,3.3,11.6
75,Winston Crite,SF,23.0,PHO,2.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0
76,Pat Cummings,PF,32.0,MIA,53.0,28.0,1096.0,6.5,12.9,0.5,0.0,0.1,0.0,6.5,12.9,0.503,2.4,3.2,0.742,2.8,6.5,9.2,1.5,1.0,0.6,3.6,5.3,15.3
77,Terry Cummings,SF,27.0,MIL,80.0,78.0,2824.0,9.3,19.9,0.467,0.1,0.2,0.467,9.2,19.7,0.467,4.6,5.9,0.787,3.6,4.7,8.3,2.5,1.4,0.9,2.6,3.4,23.3
78,Earl Cureton,C,31.0,CHH,82.0,41.0,2047.0,4.1,8.2,0.501,0.0,0.0,0.0,4.1,8.2,0.502,1.2,2.2,0.537,3.3,5.3,8.6,2.3,0.9,1.1,2.0,4.0,9.4
79,Dell Curry,SG,24.0,CHH,48.0,0.0,813.0,11.3,23.1,0.491,0.8,2.4,0.345,10.5,20.6,0.509,1.8,2.0,0.87,1.2,3.5,4.6,2.2,1.9,0.2,1.9,3.0,25.3
80,Quintin Dailey,SG,28.0,LAC,69.0,51.0,1722.0,9.4,20.2,0.465,0.0,0.2,0.111,9.3,20.0,0.468,4.5,6.0,0.759,1.4,2.8,4.3,3.2,1.9,0.1,2.6,3.2,23.3
81,Adrian Dantley*,SF,32.0,TOT,73.0,67.0,2422.0,7.0,14.2,0.493,0.0,0.0,0.0,7.0,14.2,0.493,6.8,8.4,0.81,1.7,3.0,4.7,2.5,0.6,0.2,2.4,2.8,20.8
82,Adrian Dantley*,SF,32.0,DET,42.0,42.0,1341.0,6.9,13.3,0.521,0.0,0.0,0.0,6.9,13.3,0.521,6.9,8.2,0.839,1.4,3.0,4.4,2.5,0.6,0.2,2.2,2.7,20.7
83,Adrian Dantley*,SF,32.0,DAL,31.0,25.0,1081.0,7.1,15.3,0.462,0.0,0.0,0.0,7.1,15.3,0.463,6.8,8.8,0.776,2.1,3.0,5.1,2.6,0.7,0.2,2.7,2.9,20.9
84,Brad Daugherty,C,23.0,CLE,78.0,78.0,2821.0,6.9,12.9,0.538,0.0,0.0,0.333,6.9,12.9,0.538,4.9,6.7,0.737,2.1,7.0,9.2,3.6,0.8,0.5,2.9,2.2,18.8
85,Brad Davis,PG,33.0,DAL,78.0,4.0,1395.0,4.7,9.8,0.483,0.8,2.6,0.314,3.9,7.1,0.545,2.6,3.2,0.805,0.4,2.4,2.8,6.2,1.2,0.5,2.4,3.9,12.8
86,Charles Davis,SF,30.0,CHI,49.0,3.0,545.0,5.4,12.6,0.426,0.3,1.0,0.267,5.1,11.6,0.44,1.3,1.7,0.731,3.1,4.4,7.5,2.0,0.7,0.3,1.5,3.8,12.2
87,Mark Davis,SF,25.0,TOT,33.0,0.0,258.0,6.8,14.2,0.48,0.1,1.4,0.1,6.7,12.8,0.522,3.9,4.7,0.824,2.2,2.9,5.2,2.0,1.8,0.7,1.7,5.4,17.7
88,Mark Davis,SF,25.0,PHO,2.0,0.0,7.0,5.1,25.7,0.2,0.0,5.1,0.0,5.1,20.6,0.25,10.3,10.3,1.0,5.1,0.0,5.1,0.0,0.0,0.0,0.0,5.1,20.6
89,Mark Davis,SF,25.0,MIL,31.0,0.0,251.0,6.9,13.9,0.495,0.1,1.3,0.111,6.7,12.6,0.534,3.7,4.6,0.813,2.2,3.0,5.2,2.0,1.9,0.7,1.7,5.5,17.6
90,Walter Davis,SG,34.0,DEN,81.0,0.0,1857.0,10.4,20.9,0.498,0.4,1.3,0.29,10.0,19.5,0.512,3.4,3.9,0.879,0.8,2.1,2.9,3.7,1.4,0.1,2.6,3.6,24.6
91,Darryl Dawkins,C,32.0,DET,14.0,0.0,48.0,6.8,14.2,0.474,0.0,0.0,0.0,6.8,14.2,0.474,6.8,13.5,0.5,2.3,3.0,5.2,0.7,0.0,0.7,3.0,9.7,20.3
92,Johnny Dawkins,PG,25.0,SAS,32.0,30.0,1083.0,5.9,13.3,0.443,0.0,0.1,0.0,5.9,13.2,0.447,3.3,3.7,0.893,1.1,2.3,3.4,7.4,1.8,0.0,3.7,2.1,15.1
93,Vinny Del Negro,SG,22.0,SAC,80.0,2.0,1556.0,5.5,11.6,0.475,0.1,0.5,0.3,5.4,11.2,0.482,2.0,2.3,0.85,1.1,2.8,4.0,4.8,1.5,0.3,1.8,3.7,13.2
94,Fennis Dembo,SF,23.0,DET,31.0,0.0,74.0,6.8,20.4,0.333,0.0,1.9,0.0,6.8,18.5,0.368,3.9,4.9,0.8,3.9,7.3,11.2,2.4,0.5,0.0,3.4,7.3,17.5
95,James Donaldson,C,31.0,DAL,53.0,53.0,1746.0,4.0,6.9,0.573,0.0,0.0,0.0,4.0,6.9,0.573,2.0,2.6,0.766,3.3,8.5,11.8,0.8,0.5,1.7,1.7,2.3,9.9
96,Greg Dreiling,C,26.0,IND,53.0,4.0,396.0,3.9,7.0,0.558,0.0,0.0,0.0,3.9,7.0,0.558,3.9,5.8,0.672,3.5,4.8,8.4,1.6,0.5,1.0,3.5,9.1,11.7
97,Clyde Drexler*,SG,26.0,POR,78.0,78.0,3064.0,9.7,19.6,0.496,0.3,1.2,0.26,9.4,18.4,0.511,5.1,6.4,0.799,3.4,3.8,7.2,5.3,2.5,0.6,2.9,3.2,24.9
98,Kevin Duckworth,C,24.0,POR,79.0,79.0,2662.0,7.5,15.7,0.477,0.0,0.0,0.0,7.5,15.7,0.478,4.4,5.8,0.757,3.3,5.3,8.6,0.8,0.8,0.7,2.7,4.1,19.4
100,Chris Dudley,C,23.0,CLE,61.0,2.0,544.0,4.8,11.1,0.435,0.0,0.1,0.0,4.8,11.1,0.437,2.6,7.1,0.364,4.8,5.6,10.4,1.4,0.6,1.5,2.9,5.4,12.2
101,Joe Dumars*,SG,25.0,DET,69.0,67.0,2408.0,6.8,13.5,0.505,0.2,0.4,0.483,6.6,13.1,0.506,3.9,4.6,0.85,0.9,1.7,2.6,5.8,0.9,0.1,2.7,1.5,17.7
102,Mike Dunleavy,PG,34.0,MIL,2.0,0.0,5.0,7.2,14.4,0.5,7.2,14.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6
103,T.R. Dunn,SG,33.0,PHO,34.0,1.0,321.0,1.3,3.9,0.343,0.0,0.0,0.0,1.3,3.9,0.343,1.0,1.3,0.75,3.4,3.4,6.7,2.8,1.3,0.1,0.7,3.9,3.7
104,Ledell Eackles,SG,22.0,WSB,80.0,6.0,1459.0,7.8,18.1,0.434,0.2,1.0,0.225,7.6,17.1,0.447,6.7,8.5,0.786,2.5,2.0,4.4,3.0,1.0,0.1,3.2,3.8,22.6
105,Mark Eaton,C,32.0,UTA,82.0,82.0,2914.0,2.3,5.0,0.462,0.0,0.0,0.0,2.3,5.0,0.462,1.6,2.5,0.66,2.8,7.6,10.4,1.0,0.5,3.9,1.8,3.6,6.3
106,James Edwards,C,33.0,DET,76.0,1.0,1254.0,6.1,12.1,0.5,0.0,0.1,0.0,6.1,12.1,0.502,3.8,5.6,0.686,2.0,4.7,6.6,1.4,0.3,0.9,2.1,6.5,15.9
107,Kevin Edwards,SG,23.0,MIA,79.0,62.0,2349.0,7.2,16.9,0.425,0.2,0.6,0.27,7.0,16.4,0.431,2.2,3.0,0.746,1.3,2.7,4.0,5.3,2.1,0.4,3.8,2.4,16.8
108,Craig Ehlo,SG,27.0,CLE,82.0,4.0,1867.0,4.8,10.1,0.475,0.8,1.9,0.39,4.0,8.2,0.495,1.4,2.3,0.607,1.9,3.8,5.7,5.1,2.1,0.4,2.2,3.1,11.7
109,Dale Ellis,SG,28.0,SEA,82.0,82.0,3190.0,9.7,19.3,0.501,1.8,3.8,0.478,7.8,15.5,0.507,4.3,5.2,0.816,1.8,2.1,3.9,1.9,1.2,0.2,2.5,2.2,25.4
110,Wayne Englestad,PF,22.0,DEN,11.0,0.0,50.0,7.9,20.9,0.379,0.0,0.0,0.0,7.9,20.9,0.379,4.3,7.2,0.6,3.6,7.9,11.5,5.0,0.7,0.0,2.2,8.6,20.2
111,Alex English*,SF,35.0,DEN,82.0,82.0,2990.0,11.1,22.6,0.491,0.0,0.1,0.25,11.1,22.6,0.492,3.9,4.6,0.858,1.8,2.1,3.9,4.6,0.8,0.1,2.4,2.1,26.2
112,Patrick Ewing*,C,26.0,NYK,80.0,80.0,2896.0,9.0,15.9,0.567,0.0,0.1,0.0,9.0,15.9,0.57,4.5,6.0,0.746,2.6,6.6,9.2,2.3,1.5,3.5,3.3,3.9,22.6
113,Jim Farmer,SG,24.0,UTA,37.0,0.0,412.0,5.0,12.4,0.401,0.8,1.7,0.45,4.2,10.7,0.393,2.5,3.6,0.707,1.9,2.9,4.8,2.4,0.8,0.0,2.3,3.6,13.3
114,Dave Feitl,C,26.0,WSB,57.0,36.0,828.0,5.0,11.6,0.436,0.0,0.0,0.0,5.0,11.5,0.438,2.3,2.8,0.831,3.0,5.8,8.8,1.6,0.7,0.8,2.8,5.9,12.4
115,Rolando Ferreira,C,24.0,POR,12.0,0.0,34.0,1.1,19.1,0.056,0.0,0.0,0.0,1.1,19.1,0.056,7.4,8.5,0.875,4.2,9.5,13.8,1.1,0.0,1.1,6.4,7.4,9.5
116,Duane Ferrell,SF,23.0,ATL,41.0,0.0,231.0,5.5,12.9,0.422,0.0,0.0,0.0,5.5,12.9,0.422,4.7,6.9,0.682,3.0,3.4,6.4,1.6,1.1,0.9,1.9,5.1,15.6
117,Vern Fleming,PG,26.0,IND,76.0,69.0,2552.0,5.9,11.5,0.515,0.0,0.3,0.13,5.9,11.2,0.526,3.4,4.3,0.799,1.2,3.2,4.4,7.0,1.1,0.2,2.7,3.0,15.3
118,Sleepy Floyd,PG,28.0,HOU,82.0,82.0,2788.0,5.1,11.5,0.443,1.4,3.8,0.373,3.7,7.8,0.478,3.4,4.0,0.845,0.6,3.3,4.0,9.2,1.6,0.1,3.3,2.5,15.0
119,Tellis Frank,PF,23.0,GSW,32.0,2.0,245.0,5.0,13.4,0.374,0.0,0.1,0.0,5.0,13.2,0.378,5.7,7.5,0.765,3.8,5.1,9.0,2.2,2.1,0.9,4.3,8.7,15.7
121,Anthony Frederick,SF,24.0,IND,46.0,0.0,313.0,7.2,14.4,0.504,0.2,0.6,0.4,7.0,13.8,0.508,2.8,3.9,0.706,3.0,3.0,6.0,2.3,1.6,0.7,3.9,6.8,17.5
