,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
108,Frank Selvy,SG,27.0,MNL,43.0,0.0,25.4,3.9,9.9,0.396,0.0,0.0,0.0,3.9,9.9,0.396,0.396,2.8,3.7,0.763,0.0,0.0,3.0,1.9,0.0,0.0,0.0,1.8,10.7
109,Paul Seymour,G-F,32.0,SYR,4.0,0.0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0
110,Chuck Share,C,32.0,TOT,41.0,0.0,15.9,1.4,3.7,0.391,0.0,0.0,0.0,1.4,3.7,0.391,0.391,1.3,2.0,0.663,0.0,0.0,5.4,1.5,0.0,0.0,0.0,3.5,4.2
111,Chuck Share,C,32.0,STL,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Chuck Share,C,32.0,MNL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Bill Sharman*,SG,33.0,BOS,71.0,0.0,27.0,7.9,17.3,0.456,0.0,0.0,0.0,7.9,17.3,0.456,0.456,3.5,4.1,0.866,0.0,0.0,3.7,2.0,0.0,0.0,0.0,2.2,19.3
114,Gene Shue,PG,28.0,DET,75.0,0.0,44.5,8.3,20.0,0.413,0.0,0.0,0.0,8.3,20.0,0.413,0.413,6.3,7.2,0.872,0.0,0.0,5.5,3.9,0.0,0.0,0.0,1.9,22.8
115,Bobby Smith,G,22.0,MNL,10.0,0.0,13.0,1.3,5.4,0.241,0.0,0.0,0.0,1.3,5.4,0.241,0.241,1.1,1.6,0.688,0.0,0.0,3.3,1.4,0.0,0.0,0.0,1.0,3.7
116,Ron Sobie,PG,25.0,TOT,16.0,0.0,14.6,2.3,6.8,0.343,0.0,0.0,0.0,2.3,6.8,0.343,0.343,1.9,2.3,0.838,0.0,0.0,3.0,1.3,0.0,0.0,0.0,2.0,6.6
117,Ron Sobie,G,25.0,NYK,15.0,0.0,14.7,2.4,6.9,0.346,0.0,0.0,0.0,2.4,6.9,0.346,0.346,2.1,2.4,0.861,0.0,0.0,3.1,1.3,0.0,0.0,0.0,1.9,6.9
118,Ron Sobie,PG,25.0,MNL,1.0,0.0,13.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0
119,Guy Sparrow,F,27.0,PHW,11.0,0.0,7.3,1.3,4.1,0.311,0.0,0.0,0.0,1.3,4.1,0.311,0.311,0.2,0.7,0.25,0.0,0.0,2.1,0.5,0.0,0.0,0.0,1.8,2.7
120,Larry Staverman,PF,23.0,CIN,49.0,0.0,9.8,1.4,3.0,0.47,0.0,0.0,0.0,1.4,3.0,0.47,0.47,1.0,1.3,0.734,0.0,0.0,3.7,0.7,0.0,0.0,0.0,2.0,3.8
121,Wayne Stevens,F,23.0,CIN,8.0,0.0,6.1,0.4,2.4,0.158,0.0,0.0,0.0,0.4,2.4,0.158,0.158,0.9,1.3,0.7,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.5,1.6
122,Jack Twyman*,SF,25.0,CIN,75.0,0.0,40.3,11.6,27.5,0.422,0.0,0.0,0.0,11.6,27.5,0.422,0.422,8.0,10.2,0.785,0.0,0.0,8.9,3.5,0.0,0.0,0.0,3.7,31.2
123,Charlie Tyra,C,24.0,NYK,74.0,0.0,27.5,5.5,12.9,0.426,0.0,0.0,0.0,5.5,12.9,0.426,0.426,1.8,2.6,0.704,0.0,0.0,8.1,1.1,0.0,0.0,0.0,3.5,12.8
124,Win Wilfong,PG,26.0,CIN,72.0,0.0,27.7,3.9,10.6,0.37,0.0,0.0,0.0,3.9,10.6,0.37,0.37,2.2,2.9,0.778,0.0,0.0,4.9,3.7,0.0,0.0,0.0,3.2,10.1
125,Tony Windis,PG,27.0,DET,9.0,0.0,21.4,1.8,6.7,0.267,0.0,0.0,0.0,1.8,6.7,0.267,0.267,0.4,0.7,0.667,0.0,0.0,5.2,3.6,0.0,0.0,0.0,2.2,4.0
126,George Yardley*,SF,31.0,SYR,73.0,0.0,32.9,7.5,16.5,0.453,0.0,0.0,0.0,7.5,16.5,0.453,0.453,5.2,6.4,0.816,0.0,0.0,7.9,1.7,0.0,0.0,0.0,3.1,20.2
