,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
12,Jim Barnes,PF,29.0,BAL,11.0,0.0,100.0,15.0,28.0,0.536,0.0,0.0,0.0,15.0,28.0,0.536,0.536,7.0,11.0,0.636,0.0,0.0,16.0,8.0,0.0,0.0,0.0,23.0,37.0
13,Dick Barnett,SG,34.0,NYK,82.0,0.0,2843.0,540.0,1184.0,0.456,0.0,0.0,0.0,540.0,1184.0,0.456,0.456,193.0,278.0,0.694,0.0,0.0,238.0,225.0,0.0,0.0,0.0,232.0,1273.0
14,Jim Barnett,SG,26.0,POR,78.0,0.0,2371.0,559.0,1283.0,0.436,0.0,0.0,0.0,559.0,1283.0,0.436,0.436,326.0,402.0,0.811,0.0,0.0,376.0,323.0,0.0,0.0,0.0,190.0,1444.0
15,Moe Barr,G,26.0,CIN,31.0,0.0,145.0,25.0,62.0,0.403,0.0,0.0,0.0,25.0,62.0,0.403,0.403,11.0,13.0,0.846,0.0,0.0,20.0,28.0,0.0,0.0,0.0,27.0,61.0
16,Johnny Baum,SF,24.0,CHI,62.0,0.0,543.0,123.0,293.0,0.42,0.0,0.0,0.0,123.0,293.0,0.42,0.42,40.0,58.0,0.69,0.0,0.0,125.0,31.0,0.0,0.0,0.0,55.0,286.0
17,Elgin Baylor*,SF,36.0,LAL,2.0,0.0,57.0,8.0,19.0,0.421,0.0,0.0,0.0,8.0,19.0,0.421,0.421,4.0,6.0,0.667,0.0,0.0,11.0,2.0,0.0,0.0,0.0,6.0,20.0
18,Walt Bellamy*,C,31.0,ATL,82.0,0.0,2908.0,433.0,879.0,0.493,0.0,0.0,0.0,433.0,879.0,0.493,0.493,336.0,556.0,0.604,0.0,0.0,1060.0,230.0,0.0,0.0,0.0,271.0,1202.0
19,Dave Bing*,PG,27.0,DET,82.0,0.0,3065.0,799.0,1710.0,0.467,0.0,0.0,0.0,799.0,1710.0,0.467,0.467,615.0,772.0,0.797,0.0,0.0,364.0,408.0,0.0,0.0,0.0,228.0,2213.0
20,Tom Black,C,29.0,TOT,71.0,0.0,873.0,121.0,301.0,0.402,0.0,0.0,0.0,121.0,301.0,0.402,0.402,57.0,88.0,0.648,0.0,0.0,259.0,44.0,0.0,0.0,0.0,136.0,299.0
21,Tom Black,C,29.0,SEA,55.0,0.0,773.0,111.0,268.0,0.414,0.0,0.0,0.0,111.0,268.0,0.414,0.414,51.0,73.0,0.699,0.0,0.0,225.0,42.0,0.0,0.0,0.0,116.0,273.0
22,Tom Black,C,29.0,CIN,16.0,0.0,100.0,10.0,33.0,0.303,0.0,0.0,0.0,10.0,33.0,0.303,0.303,6.0,15.0,0.4,0.0,0.0,34.0,2.0,0.0,0.0,0.0,20.0,26.0
23,John Block,PF,26.0,SDR,73.0,0.0,1464.0,245.0,584.0,0.42,0.0,0.0,0.0,245.0,584.0,0.42,0.42,212.0,270.0,0.785,0.0,0.0,442.0,98.0,0.0,0.0,0.0,193.0,702.0
25,Tom Boerwinkle,C,25.0,CHI,82.0,0.0,2370.0,357.0,736.0,0.485,0.0,0.0,0.0,357.0,736.0,0.485,0.485,168.0,232.0,0.724,0.0,0.0,1133.0,397.0,0.0,0.0,0.0,275.0,882.0
26,Bob Boozer,PF,33.0,MIL,80.0,0.0,1775.0,290.0,645.0,0.45,0.0,0.0,0.0,290.0,645.0,0.45,0.45,148.0,181.0,0.818,0.0,0.0,435.0,128.0,0.0,0.0,0.0,216.0,728.0
27,Nate Bowman,C,27.0,BUF,44.0,0.0,483.0,58.0,148.0,0.392,0.0,0.0,0.0,58.0,148.0,0.392,0.392,20.0,38.0,0.526,0.0,0.0,173.0,41.0,0.0,0.0,0.0,91.0,136.0
28,Bill Bradley*,SF,27.0,NYK,78.0,0.0,2300.0,413.0,912.0,0.453,0.0,0.0,0.0,413.0,912.0,0.453,0.453,144.0,175.0,0.823,0.0,0.0,260.0,280.0,0.0,0.0,0.0,245.0,970.0
29,Bill Bridges,PF,31.0,ATL,82.0,0.0,3140.0,382.0,834.0,0.458,0.0,0.0,0.0,382.0,834.0,0.458,0.458,211.0,330.0,0.639,0.0,0.0,1233.0,240.0,0.0,0.0,0.0,317.0,975.0
30,Em Bryant,PG,32.0,BUF,73.0,0.0,2137.0,288.0,684.0,0.421,0.0,0.0,0.0,288.0,684.0,0.421,0.421,151.0,203.0,0.744,0.0,0.0,262.0,352.0,0.0,0.0,0.0,266.0,727.0
31,Fred Carter,SG,25.0,BAL,77.0,0.0,1707.0,340.0,815.0,0.417,0.0,0.0,0.0,340.0,815.0,0.417,0.417,119.0,183.0,0.65,0.0,0.0,251.0,165.0,0.0,0.0,0.0,165.0,799.0
32,Wilt Chamberlain*,C,34.0,LAL,82.0,0.0,3630.0,668.0,1226.0,0.545,0.0,0.0,0.0,668.0,1226.0,0.545,0.545,360.0,669.0,0.538,0.0,0.0,1493.0,352.0,0.0,0.0,0.0,174.0,1696.0
33,Jerry Chambers,SF,27.0,ATL,65.0,0.0,1168.0,237.0,526.0,0.451,0.0,0.0,0.0,237.0,526.0,0.451,0.451,106.0,134.0,0.791,0.0,0.0,245.0,61.0,0.0,0.0,0.0,119.0,580.0
34,Don Chaney,SG,24.0,BOS,81.0,0.0,2289.0,348.0,766.0,0.454,0.0,0.0,0.0,348.0,766.0,0.454,0.454,234.0,313.0,0.748,0.0,0.0,463.0,235.0,0.0,0.0,0.0,288.0,930.0
35,Len Chappell,PF,30.0,TOT,48.0,0.0,537.0,86.0,199.0,0.432,0.0,0.0,0.0,86.0,199.0,0.432,0.432,71.0,88.0,0.807,0.0,0.0,151.0,17.0,0.0,0.0,0.0,72.0,243.0
36,Len Chappell,F-C,30.0,CLE,6.0,0.0,86.0,15.0,38.0,0.395,0.0,0.0,0.0,15.0,38.0,0.395,0.395,11.0,14.0,0.786,0.0,0.0,18.0,1.0,0.0,0.0,0.0,9.0,41.0
37,Len Chappell,PF,30.0,ATL,42.0,0.0,451.0,71.0,161.0,0.441,0.0,0.0,0.0,71.0,161.0,0.441,0.441,60.0,74.0,0.811,0.0,0.0,133.0,16.0,0.0,0.0,0.0,63.0,202.0
38,Bob Christian,C,24.0,ATL,54.0,0.0,524.0,55.0,127.0,0.433,0.0,0.0,0.0,55.0,127.0,0.433,0.433,40.0,64.0,0.625,0.0,0.0,177.0,30.0,0.0,0.0,0.0,118.0,150.0
39,Archie Clark,PG,29.0,PHI,82.0,0.0,3245.0,662.0,1334.0,0.496,0.0,0.0,0.0,662.0,1334.0,0.496,0.496,422.0,536.0,0.787,0.0,0.0,391.0,440.0,0.0,0.0,0.0,217.0,1746.0
40,Barry Clemens,SF,27.0,SEA,78.0,0.0,1286.0,247.0,526.0,0.47,0.0,0.0,0.0,247.0,526.0,0.47,0.47,83.0,114.0,0.728,0.0,0.0,243.0,92.0,0.0,0.0,0.0,169.0,577.0
41,Jimmy Collins,SG,24.0,CHI,55.0,0.0,478.0,92.0,214.0,0.43,0.0,0.0,0.0,92.0,214.0,0.43,0.43,35.0,45.0,0.778,0.0,0.0,54.0,60.0,0.0,0.0,0.0,43.0,219.0
42,Joe Cooke,SG,22.0,CLE,73.0,0.0,725.0,134.0,341.0,0.393,0.0,0.0,0.0,134.0,341.0,0.393,0.393,48.0,59.0,0.814,0.0,0.0,114.0,93.0,0.0,0.0,0.0,135.0,316.0
43,Mel Counts,C,29.0,PHO,80.0,0.0,1669.0,365.0,799.0,0.457,0.0,0.0,0.0,365.0,799.0,0.457,0.457,149.0,198.0,0.753,0.0,0.0,503.0,136.0,0.0,0.0,0.0,279.0,879.0
44,Dave Cowens*,C,22.0,BOS,81.0,0.0,3076.0,550.0,1302.0,0.422,0.0,0.0,0.0,550.0,1302.0,0.422,0.422,273.0,373.0,0.732,0.0,0.0,1216.0,228.0,0.0,0.0,0.0,350.0,1373.0
45,Freddie Crawford,SG,29.0,TOT,51.0,0.0,652.0,110.0,281.0,0.391,0.0,0.0,0.0,110.0,281.0,0.391,0.391,48.0,98.0,0.49,0.0,0.0,104.0,78.0,0.0,0.0,0.0,77.0,268.0
46,Freddie Crawford,SG,29.0,BUF,15.0,0.0,203.0,36.0,106.0,0.34,0.0,0.0,0.0,36.0,106.0,0.34,0.34,16.0,26.0,0.615,0.0,0.0,35.0,24.0,0.0,0.0,0.0,18.0,88.0
47,Freddie Crawford,SG,29.0,PHI,36.0,0.0,449.0,74.0,175.0,0.423,0.0,0.0,0.0,74.0,175.0,0.423,0.423,32.0,72.0,0.444,0.0,0.0,69.0,54.0,0.0,0.0,0.0,59.0,180.0
48,Pete Cross,C,22.0,SEA,79.0,0.0,2194.0,245.0,554.0,0.442,0.0,0.0,0.0,245.0,554.0,0.442,0.442,140.0,203.0,0.69,0.0,0.0,949.0,113.0,0.0,0.0,0.0,212.0,630.0
50,Billy Cunningham*,SF,27.0,PHI,81.0,0.0,3090.0,702.0,1519.0,0.462,0.0,0.0,0.0,702.0,1519.0,0.462,0.462,455.0,620.0,0.734,0.0,0.0,946.0,395.0,0.0,0.0,0.0,328.0,1859.0
51,Dick Cunningham,C,24.0,MIL,76.0,0.0,675.0,81.0,195.0,0.415,0.0,0.0,0.0,81.0,195.0,0.415,0.415,39.0,59.0,0.661,0.0,0.0,257.0,43.0,0.0,0.0,0.0,90.0,201.0
52,Bob Dandridge,SF,23.0,MIL,79.0,0.0,2862.0,594.0,1167.0,0.509,0.0,0.0,0.0,594.0,1167.0,0.509,0.509,264.0,376.0,0.702,0.0,0.0,632.0,277.0,0.0,0.0,0.0,287.0,1452.0
53,Jim Davis,C,29.0,ATL,82.0,0.0,1864.0,241.0,503.0,0.479,0.0,0.0,0.0,241.0,503.0,0.479,0.479,195.0,288.0,0.677,0.0,0.0,546.0,108.0,0.0,0.0,0.0,253.0,677.0
54,Mike Davis,SG,24.0,BUF,73.0,0.0,1617.0,317.0,774.0,0.41,0.0,0.0,0.0,317.0,774.0,0.41,0.41,199.0,262.0,0.76,0.0,0.0,187.0,153.0,0.0,0.0,0.0,220.0,833.0
55,Dave DeBusschere*,PF,30.0,NYK,81.0,0.0,2891.0,523.0,1243.0,0.421,0.0,0.0,0.0,523.0,1243.0,0.421,0.421,217.0,312.0,0.696,0.0,0.0,901.0,220.0,0.0,0.0,0.0,237.0,1263.0
56,Connie Dierking,C,34.0,TOT,54.0,0.0,737.0,125.0,322.0,0.388,0.0,0.0,0.0,125.0,322.0,0.388,0.388,61.0,89.0,0.685,0.0,0.0,234.0,60.0,0.0,0.0,0.0,114.0,311.0
57,Connie Dierking,C,34.0,CIN,1.0,0.0,23.0,3.0,16.0,0.188,0.0,0.0,0.0,3.0,16.0,0.188,0.188,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,6.0
58,Connie Dierking,C,34.0,PHI,53.0,0.0,714.0,122.0,306.0,0.399,0.0,0.0,0.0,122.0,306.0,0.399,0.399,61.0,89.0,0.685,0.0,0.0,227.0,59.0,0.0,0.0,0.0,109.0,305.0
59,Bill Dinwiddie,PF,27.0,BOS,61.0,0.0,717.0,123.0,328.0,0.375,0.0,0.0,0.0,123.0,328.0,0.375,0.375,54.0,74.0,0.73,0.0,0.0,209.0,34.0,0.0,0.0,0.0,90.0,300.0
60,Terry Dischinger,SF,30.0,DET,65.0,0.0,1855.0,304.0,568.0,0.535,0.0,0.0,0.0,304.0,568.0,0.535,0.535,161.0,211.0,0.763,0.0,0.0,339.0,113.0,0.0,0.0,0.0,189.0,769.0
61,Terry Driscoll,PF,23.0,DET,69.0,0.0,1255.0,132.0,318.0,0.415,0.0,0.0,0.0,132.0,318.0,0.415,0.415,108.0,154.0,0.701,0.0,0.0,402.0,54.0,0.0,0.0,0.0,212.0,372.0
62,Johnny Egan,PG,32.0,TOT,62.0,0.0,824.0,67.0,178.0,0.376,0.0,0.0,0.0,67.0,178.0,0.376,0.376,42.0,51.0,0.824,0.0,0.0,63.0,112.0,0.0,0.0,0.0,71.0,176.0
63,Johnny Egan,PG,32.0,CLE,26.0,0.0,410.0,40.0,98.0,0.408,0.0,0.0,0.0,40.0,98.0,0.408,0.408,25.0,28.0,0.893,0.0,0.0,32.0,58.0,0.0,0.0,0.0,31.0,105.0
64,Johnny Egan,PG,32.0,SDR,36.0,0.0,414.0,27.0,80.0,0.338,0.0,0.0,0.0,27.0,80.0,0.338,0.338,17.0,23.0,0.739,0.0,0.0,31.0,54.0,0.0,0.0,0.0,40.0,71.0
65,Joe Ellis,SF,26.0,SFW,80.0,0.0,2275.0,356.0,898.0,0.396,0.0,0.0,0.0,356.0,898.0,0.396,0.396,151.0,203.0,0.744,0.0,0.0,511.0,161.0,0.0,0.0,0.0,287.0,863.0
66,Leroy Ellis,C,30.0,POR,74.0,0.0,2581.0,485.0,1095.0,0.443,0.0,0.0,0.0,485.0,1095.0,0.443,0.443,209.0,261.0,0.801,0.0,0.0,907.0,235.0,0.0,0.0,0.0,258.0,1179.0
67,Claude English,F,24.0,POR,18.0,0.0,70.0,11.0,42.0,0.262,0.0,0.0,0.0,11.0,42.0,0.262,0.262,5.0,7.0,0.714,0.0,0.0,20.0,6.0,0.0,0.0,0.0,15.0,27.0
68,Keith Erickson,SF,26.0,LAL,73.0,0.0,2272.0,369.0,783.0,0.471,0.0,0.0,0.0,369.0,783.0,0.471,0.471,85.0,112.0,0.759,0.0,0.0,404.0,223.0,0.0,0.0,0.0,241.0,823.0
69,Greg Fillmore,C,23.0,NYK,39.0,0.0,271.0,45.0,102.0,0.441,0.0,0.0,0.0,45.0,102.0,0.441,0.441,13.0,27.0,0.481,0.0,0.0,93.0,17.0,0.0,0.0,0.0,80.0,103.0
70,Hank Finkel,C,28.0,BOS,80.0,0.0,1234.0,214.0,489.0,0.438,0.0,0.0,0.0,214.0,489.0,0.438,0.438,93.0,127.0,0.732,0.0,0.0,343.0,79.0,0.0,0.0,0.0,196.0,521.0
71,Levi Fontaine,SG,22.0,SFW,35.0,0.0,210.0,53.0,145.0,0.366,0.0,0.0,0.0,53.0,145.0,0.366,0.366,28.0,37.0,0.757,0.0,0.0,15.0,22.0,0.0,0.0,0.0,27.0,134.0
72,Jake Ford,G,24.0,SEA,5.0,0.0,68.0,9.0,25.0,0.36,0.0,0.0,0.0,9.0,25.0,0.36,0.36,16.0,22.0,0.727,0.0,0.0,9.0,9.0,0.0,0.0,0.0,11.0,34.0
73,Fred Foster,SF,24.0,TOT,67.0,0.0,909.0,148.0,368.0,0.402,0.0,0.0,0.0,148.0,368.0,0.402,0.402,73.0,106.0,0.689,0.0,0.0,151.0,61.0,0.0,0.0,0.0,115.0,369.0
74,Fred Foster,SF,24.0,CIN,1.0,0.0,21.0,3.0,8.0,0.375,0.0,0.0,0.0,3.0,8.0,0.375,0.375,1.0,3.0,0.333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0
75,Fred Foster,SF,24.0,PHI,66.0,0.0,888.0,145.0,360.0,0.403,0.0,0.0,0.0,145.0,360.0,0.403,0.403,72.0,103.0,0.699,0.0,0.0,147.0,61.0,0.0,0.0,0.0,113.0,362.0
77,Jim Fox,C,27.0,CHI,82.0,0.0,1628.0,280.0,611.0,0.458,0.0,0.0,0.0,280.0,611.0,0.458,0.458,239.0,321.0,0.745,0.0,0.0,598.0,196.0,0.0,0.0,0.0,213.0,799.0
78,Walt Frazier*,PG,25.0,NYK,80.0,0.0,3455.0,651.0,1317.0,0.494,0.0,0.0,0.0,651.0,1317.0,0.494,0.494,434.0,557.0,0.779,0.0,0.0,544.0,536.0,0.0,0.0,0.0,240.0,1736.0
79,Gary Freeman,SF,22.0,TOT,52.0,0.0,382.0,69.0,134.0,0.515,0.0,0.0,0.0,69.0,134.0,0.515,0.515,29.0,40.0,0.725,0.0,0.0,106.0,35.0,0.0,0.0,0.0,67.0,167.0
80,Gary Freeman,SF,22.0,MIL,41.0,0.0,335.0,62.0,122.0,0.508,0.0,0.0,0.0,62.0,122.0,0.508,0.508,28.0,38.0,0.737,0.0,0.0,98.0,31.0,0.0,0.0,0.0,63.0,152.0
81,Gary Freeman,SF,22.0,CLE,11.0,0.0,47.0,7.0,12.0,0.583,0.0,0.0,0.0,7.0,12.0,0.583,0.583,1.0,2.0,0.5,0.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0,15.0
82,Dick Garrett,PG,24.0,BUF,75.0,0.0,2375.0,373.0,902.0,0.414,0.0,0.0,0.0,373.0,902.0,0.414,0.414,218.0,251.0,0.869,0.0,0.0,295.0,264.0,0.0,0.0,0.0,290.0,964.0
83,Herm Gilliam,SG,24.0,BUF,80.0,0.0,2082.0,378.0,896.0,0.422,0.0,0.0,0.0,378.0,896.0,0.422,0.422,142.0,189.0,0.751,0.0,0.0,334.0,291.0,0.0,0.0,0.0,246.0,898.0
84,Walt Gilmore,PF,23.0,POR,27.0,0.0,261.0,23.0,54.0,0.426,0.0,0.0,0.0,23.0,54.0,0.426,0.426,12.0,26.0,0.462,0.0,0.0,73.0,12.0,0.0,0.0,0.0,49.0,58.0
85,Gail Goodrich*,SG,27.0,LAL,79.0,0.0,2808.0,558.0,1174.0,0.475,0.0,0.0,0.0,558.0,1174.0,0.475,0.475,264.0,343.0,0.77,0.0,0.0,260.0,380.0,0.0,0.0,0.0,258.0,1380.0
86,Bob Greacen,SF,23.0,MIL,2.0,0.0,43.0,1.0,12.0,0.083,0.0,0.0,0.0,1.0,12.0,0.083,0.083,3.0,7.0,0.429,0.0,0.0,6.0,13.0,0.0,0.0,0.0,7.0,5.0
87,Johnny Green,PF,37.0,CIN,75.0,0.0,2147.0,502.0,855.0,0.587,0.0,0.0,0.0,502.0,855.0,0.587,0.587,248.0,402.0,0.617,0.0,0.0,656.0,89.0,0.0,0.0,0.0,233.0,1252.0
88,Lamar Green,PF,23.0,PHO,68.0,0.0,1326.0,167.0,369.0,0.453,0.0,0.0,0.0,167.0,369.0,0.453,0.453,64.0,106.0,0.604,0.0,0.0,466.0,53.0,0.0,0.0,0.0,202.0,398.0
89,Hal Greer*,SG,34.0,PHI,81.0,0.0,3060.0,591.0,1371.0,0.431,0.0,0.0,0.0,591.0,1371.0,0.431,0.431,326.0,405.0,0.805,0.0,0.0,364.0,369.0,0.0,0.0,0.0,289.0,1508.0
90,Gary Gregor,PF,25.0,POR,44.0,0.0,1153.0,181.0,421.0,0.43,0.0,0.0,0.0,181.0,421.0,0.43,0.43,59.0,89.0,0.663,0.0,0.0,334.0,81.0,0.0,0.0,0.0,120.0,421.0
91,Matt Guokas,SG,26.0,TOT,79.0,0.0,2213.0,206.0,418.0,0.493,0.0,0.0,0.0,206.0,418.0,0.493,0.493,101.0,138.0,0.732,0.0,0.0,158.0,342.0,0.0,0.0,0.0,189.0,513.0
92,Matt Guokas,SG,26.0,PHI,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Matt Guokas,SG,26.0,CHI,78.0,0.0,2208.0,206.0,418.0,0.493,0.0,0.0,0.0,206.0,418.0,0.493,0.493,101.0,138.0,0.732,0.0,0.0,157.0,342.0,0.0,0.0,0.0,189.0,513.0
94,Happy Hairston,PF,28.0,LAL,80.0,0.0,2921.0,574.0,1233.0,0.466,0.0,0.0,0.0,574.0,1233.0,0.466,0.466,337.0,431.0,0.782,0.0,0.0,797.0,168.0,0.0,0.0,0.0,256.0,1485.0
95,Shaler Halimon,SF-SG,25.0,TOT,81.0,0.0,1652.0,301.0,783.0,0.384,0.0,0.0,0.0,301.0,783.0,0.384,0.384,107.0,162.0,0.66,0.0,0.0,417.0,215.0,0.0,0.0,0.0,183.0,709.0
96,Shaler Halimon,SG,25.0,CHI,2.0,0.0,23.0,1.0,8.0,0.125,0.0,0.0,0.0,1.0,8.0,0.125,0.125,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0
97,Shaler Halimon,SF,25.0,POR,79.0,0.0,1629.0,300.0,775.0,0.387,0.0,0.0,0.0,300.0,775.0,0.387,0.387,107.0,161.0,0.665,0.0,0.0,415.0,211.0,0.0,0.0,0.0,178.0,707.0
98,Art Harris,PG,24.0,PHO,56.0,0.0,952.0,199.0,484.0,0.411,0.0,0.0,0.0,199.0,484.0,0.411,0.411,69.0,113.0,0.611,0.0,0.0,100.0,132.0,0.0,0.0,0.0,137.0,467.0
99,Clem Haskins,PG,27.0,PHO,82.0,0.0,2764.0,562.0,1277.0,0.44,0.0,0.0,0.0,562.0,1277.0,0.44,0.44,338.0,431.0,0.784,0.0,0.0,324.0,383.0,0.0,0.0,0.0,207.0,1462.0
100,John Havlicek*,SF,30.0,BOS,81.0,0.0,3678.0,892.0,1982.0,0.45,0.0,0.0,0.0,892.0,1982.0,0.45,0.45,554.0,677.0,0.818,0.0,0.0,730.0,607.0,0.0,0.0,0.0,200.0,2338.0
101,Connie Hawkins*,SF,28.0,PHO,71.0,0.0,2662.0,512.0,1181.0,0.434,0.0,0.0,0.0,512.0,1181.0,0.434,0.434,457.0,560.0,0.816,0.0,0.0,643.0,322.0,0.0,0.0,0.0,197.0,1481.0
102,Elvin Hayes*,C,25.0,SDR,82.0,0.0,3633.0,948.0,2215.0,0.428,0.0,0.0,0.0,948.0,2215.0,0.428,0.428,454.0,676.0,0.672,0.0,0.0,1362.0,186.0,0.0,0.0,0.0,225.0,2350.0
104,Spencer Haywood*,PF,21.0,SEA,33.0,0.0,1162.0,260.0,579.0,0.449,0.0,0.0,0.0,260.0,579.0,0.449,0.449,160.0,218.0,0.734,0.0,0.0,396.0,48.0,0.0,0.0,0.0,84.0,680.0
105,Walt Hazzard,PG,28.0,ATL,82.0,0.0,2877.0,517.0,1126.0,0.459,0.0,0.0,0.0,517.0,1126.0,0.459,0.459,315.0,415.0,0.759,0.0,0.0,300.0,514.0,0.0,0.0,0.0,276.0,1349.0
106,Gar Heard,PF,22.0,SEA,65.0,0.0,1027.0,152.0,399.0,0.381,0.0,0.0,0.0,152.0,399.0,0.381,0.381,82.0,125.0,0.656,0.0,0.0,328.0,45.0,0.0,0.0,0.0,126.0,386.0
107,Al Henry,C,21.0,PHI,6.0,0.0,26.0,1.0,6.0,0.167,0.0,0.0,0.0,1.0,6.0,0.167,0.167,5.0,7.0,0.714,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,7.0
108,Fred Hetzel,SF,28.0,LAL,59.0,0.0,613.0,111.0,256.0,0.434,0.0,0.0,0.0,111.0,256.0,0.434,0.434,60.0,77.0,0.779,0.0,0.0,149.0,37.0,0.0,0.0,0.0,99.0,282.0
109,Bill Hewitt,PF,26.0,DET,62.0,0.0,1725.0,203.0,435.0,0.467,0.0,0.0,0.0,203.0,435.0,0.467,0.467,69.0,120.0,0.575,0.0,0.0,454.0,124.0,0.0,0.0,0.0,189.0,475.0
110,A.W. Holt,SF,24.0,CHI,6.0,0.0,14.0,1.0,8.0,0.125,0.0,0.0,0.0,1.0,8.0,0.125,0.125,2.0,3.0,0.667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0
111,Bill Hosket,PF,24.0,BUF,13.0,0.0,217.0,47.0,90.0,0.522,0.0,0.0,0.0,47.0,90.0,0.522,0.522,11.0,17.0,0.647,0.0,0.0,75.0,20.0,0.0,0.0,0.0,27.0,105.0
112,Greg Howard,PF,23.0,PHO,44.0,0.0,426.0,68.0,173.0,0.393,0.0,0.0,0.0,68.0,173.0,0.393,0.393,37.0,58.0,0.638,0.0,0.0,119.0,26.0,0.0,0.0,0.0,67.0,173.0
113,Bailey Howell*,PF,34.0,PHI,82.0,0.0,1589.0,324.0,686.0,0.472,0.0,0.0,0.0,324.0,686.0,0.472,0.472,230.0,315.0,0.73,0.0,0.0,441.0,115.0,0.0,0.0,0.0,234.0,878.0
114,Lou Hudson,SF,26.0,ATL,76.0,0.0,3113.0,829.0,1713.0,0.484,0.0,0.0,0.0,829.0,1713.0,0.484,0.484,381.0,502.0,0.759,0.0,0.0,386.0,257.0,0.0,0.0,0.0,186.0,2039.0
115,John Hummer,C,22.0,BUF,81.0,0.0,2637.0,339.0,764.0,0.444,0.0,0.0,0.0,339.0,764.0,0.444,0.444,235.0,405.0,0.58,0.0,0.0,717.0,163.0,0.0,0.0,0.0,284.0,913.0
