,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,HOU,Ralph Sampson,Virginia,9.0,456.0,13591.0,7039.0,4011.0,1038.0,0.486,0.172,0.661,29.8,15.4,8.8,2.3,20.1,0.071,0.0,6.8
2,2.0,IND,Steve Stipanovich,Missouri,5.0,403.0,12591.0,5323.0,3131.0,938.0,0.484,0.179,0.796,31.2,13.2,7.8,2.3,30.4,0.116,1.1,9.9
3,3.0,HOU,Rodney McCray,Louisville,10.0,768.0,24876.0,9014.0,5087.0,2750.0,0.503,0.26,0.761,32.4,11.7,6.6,3.6,56.0,0.108,1.6,23.0
4,4.0,SDC,Byron Scott,Arizona State,14.0,1073.0,30152.0,15097.0,2987.0,2729.0,0.482,0.37,0.833,28.1,14.1,2.8,2.5,75.2,0.12,0.4,18.6
5,5.0,CHI,Sidney Green,UNLV,10.0,679.0,13247.0,5080.0,4128.0,635.0,0.454,0.037,0.738,19.5,7.5,6.1,0.9,17.4,0.063,-2.7,-2.5
6,6.0,GSW,Russell Cross,Purdue,1.0,45.0,354.0,166.0,82.0,22.0,0.571,0.0,0.418,7.9,3.7,1.8,0.5,0.8,0.106,-1.8,0.0
7,7.0,UTA,Thurl Bailey,NC State,12.0,928.0,24873.0,11834.0,4718.0,1298.0,0.473,0.114,0.812,26.8,12.8,5.1,1.4,45.0,0.087,-1.3,4.2
8,8.0,DET,Antoine Carr,Wichita State,16.0,987.0,19780.0,9176.0,3384.0,1086.0,0.503,0.13,0.78,20.0,9.3,3.4,1.1,42.1,0.102,-0.6,7.0
9,9.0,DAL,Dale Ellis,Tennessee,17.0,1209.0,34778.0,19004.0,4201.0,1746.0,0.479,0.403,0.784,28.8,15.7,3.5,1.4,84.7,0.117,0.3,20.5
10,10.0,WSB,Jeff Malone,Mississippi State,13.0,905.0,29660.0,17231.0,2364.0,2154.0,0.484,0.268,0.871,32.8,19.0,2.6,2.4,54.2,0.088,-2.1,-0.9
11,11.0,DAL,Derek Harper,Illinois,16.0,1199.0,37786.0,16006.0,2884.0,6577.0,0.463,0.354,0.745,31.5,13.3,2.4,5.5,86.8,0.11,1.2,30.2
12,12.0,NYK,Darrell Walker,Arkansas,10.0,720.0,18601.0,6389.0,3134.0,3276.0,0.435,0.059,0.713,25.8,8.9,4.4,4.6,27.4,0.071,1.0,14.2
13,13.0,KCK,Ennis Whatley,Alabama,10.0,385.0,7108.0,2150.0,679.0,1754.0,0.468,0.097,0.755,18.5,5.6,1.8,4.6,9.6,0.065,-2.5,-0.8
14,14.0,POR,Clyde Drexler,Houston,15.0,1086.0,37537.0,22195.0,6677.0,6125.0,0.472,0.318,0.788,34.6,20.4,6.1,5.6,135.6,0.173,6.0,75.6
15,15.0,DEN,Howard Carter,LSU,2.0,66.0,754.0,351.0,89.0,75.0,0.44,0.227,0.774,11.4,5.3,1.3,1.1,0.0,-0.002,-5.6,-0.7
16,16.0,SEA,Jon Sundvold,Missouri,9.0,502.0,8811.0,3886.0,554.0,1469.0,0.452,0.392,0.849,17.6,7.7,1.1,2.9,8.9,0.048,-4.8,-6.2
17,17.0,PHI,Leo Rautins,Syracuse,2.0,32.0,208.0,48.0,35.0,32.0,0.35,0.0,0.6,6.5,1.5,1.1,1.0,-0.1,-0.03,-5.3,-0.2
18,18.0,MIL,Randy Breuer,Minnesota,11.0,681.0,12499.0,4599.0,2986.0,616.0,0.467,0.0,0.628,18.4,6.8,4.4,0.9,20.9,0.08,-1.2,2.5
19,19.0,SAS,John Paxson,Notre Dame,11.0,772.0,17257.0,5560.0,906.0,2758.0,0.499,0.355,0.804,22.4,7.2,1.2,3.6,36.3,0.101,-2.6,-2.7
20,20.0,CLE,Roy Hinson,Rutgers University,8.0,507.0,15543.0,7206.0,3452.0,495.0,0.499,0.0,0.741,30.7,14.2,6.8,1.0,30.2,0.093,-0.9,4.3
21,21.0,BOS,Greg Kite,BYU,12.0,680.0,10080.0,1717.0,2607.0,345.0,0.438,0.167,0.486,14.8,2.5,3.8,0.5,5.6,0.027,-3.1,-2.8
22,22.0,WSB,Randy Wittman,Indiana,9.0,543.0,11594.0,4034.0,760.0,1201.0,0.501,0.321,0.753,21.4,7.4,1.4,2.2,17.2,0.071,-1.7,0.8
23,23.0,IND,Mitchell Wiggins,Florida State,6.0,389.0,8105.0,3877.0,1235.0,609.0,0.46,0.192,0.755,20.8,10.0,3.2,1.6,15.2,0.09,-0.8,2.5
24,24.0,CLE,Stewart Granger,Villanova,3.0,80.0,996.0,316.0,78.0,173.0,0.414,0.235,0.742,12.5,4.0,1.0,2.2,-0.1,-0.005,-6.0,-1.0
27,25.0,CHI,Sidney Lowe,NC State,4.0,193.0,3422.0,562.0,335.0,749.0,0.367,0.133,0.764,17.7,2.9,1.7,3.9,3.9,0.055,-3.7,-1.4
28,26.0,IND,Leroy Combs,Oklahoma State,1.0,48.0,446.0,218.0,56.0,38.0,0.497,0.0,0.615,9.3,4.5,1.2,0.8,0.4,0.041,-3.3,-0.1
29,27.0,CLE,John Garris,Boston College,1.0,33.0,267.0,131.0,77.0,10.0,0.51,0.0,0.794,8.1,4.0,2.3,0.3,0.9,0.166,-0.6,0.1
30,28.0,PHO,Rod Foster,UCLA,3.0,207.0,3446.0,1562.0,258.0,479.0,0.44,0.298,0.768,16.6,7.5,1.2,2.3,2.2,0.031,-4.1,-1.8
31,29.0,CHI,Larry Micheaux,Houston,2.0,96.0,897.0,330.0,256.0,49.0,0.567,0.0,0.61,9.3,3.4,2.7,0.5,2.5,0.134,0.9,0.7
32,30.0,DAL,Mark West,Old Dominion,17.0,1090.0,20213.0,6259.0,5347.0,428.0,0.58,0.0,0.568,18.5,5.7,4.9,0.4,41.9,0.1,-0.9,5.6
33,31.0,ATL,Doc Rivers,Marquette,13.0,864.0,23567.0,9377.0,2625.0,4889.0,0.444,0.328,0.784,27.3,10.9,3.0,5.7,68.2,0.139,3.1,30.3
34,32.0,WSB,Michael Britt,University of the District of Columbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,33.0,DAL,Dirk Minniefield,Kentucky,3.0,222.0,3801.0,1187.0,367.0,845.0,0.47,0.272,0.739,17.1,5.3,1.7,3.8,4.1,0.052,-2.6,-0.6
36,34.0,WSB,Guy Williams,Washington State,2.0,26.0,144.0,68.0,33.0,9.0,0.456,0.25,0.455,5.5,2.6,1.3,0.3,0.2,0.055,-3.1,0.0
37,35.0,SAS,Darrell Lockhart,Auburn,1.0,2.0,14.0,4.0,3.0,0.0,1.0,0.0,0.0,7.0,2.0,1.5,0.0,0.0,-0.048,-10.7,0.0
38,36.0,SEA,Scooter McCray,Louisville,3.0,77.0,892.0,224.0,190.0,74.0,0.423,0.0,0.611,11.6,2.9,2.5,1.0,0.4,0.023,-3.3,-0.3
39,37.0,DEN,David Russell,St. John's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,38.0,KCK,Chris McNealy,San Jose State,3.0,108.0,1864.0,466.0,494.0,110.0,0.456,0.0,0.658,17.3,4.3,4.6,1.0,2.6,0.066,-0.7,0.6
41,39.0,POR,Granville Waiters,Ohio State,5.0,249.0,2547.0,606.0,540.0,121.0,0.458,0.0,0.559,10.2,2.4,2.2,0.5,1.9,0.036,-3.0,-0.6
42,40.0,IND,Jim Thomas,Indiana,4.0,161.0,3361.0,1355.0,418.0,377.0,0.471,0.17,0.763,20.9,8.4,2.6,2.3,4.9,0.071,-1.6,0.3
43,41.0,MIL,Ted Kitchel,Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,42.0,MIL,Mike Davis,Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,43.0,GSW,Pace Mannion,Utah,6.0,216.0,2125.0,660.0,259.0,231.0,0.413,0.203,0.663,9.8,3.1,1.2,1.1,1.7,0.038,-2.9,-0.5
46,44.0,NJN,Horace Owens,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,45.0,PHO,Paul Williams,Arizona State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,46.0,SAS,Kevin Williams,St. John's,5.0,260.0,2947.0,1268.0,356.0,319.0,0.435,0.077,0.805,11.3,4.9,1.4,1.2,2.6,0.042,-2.8,-0.6
49,47.0,PHI,Ken Lyons,University of North Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,48.0,HOU,Craig Ehlo,Washington State,14.0,873.0,21071.0,7492.0,3139.0,2456.0,0.453,0.369,0.689,24.1,8.6,3.6,2.8,41.2,0.094,1.2,16.8
53,49.0,IND,Greg Jones,West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,50.0,CLE,Paul Thompson,Tulane,3.0,154.0,3105.0,1374.0,533.0,224.0,0.432,0.21,0.792,20.2,8.9,3.5,1.5,4.9,0.076,-0.4,1.2
55,51.0,PHO,Derek Whittenburg,NC State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,52.0,BOS,Winfred King,East Tennessee State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,53.0,GSW,Mike Holton,UCLA,6.0,325.0,5836.0,2016.0,459.0,977.0,0.441,0.257,0.807,18.0,6.2,1.4,3.0,4.8,0.039,-3.9,-2.8
58,54.0,UTA,Bob Hansen,Iowa,9.0,575.0,11104.0,3952.0,1282.0,947.0,0.468,0.323,0.662,19.3,6.9,2.2,1.6,15.4,0.066,-1.3,1.9
59,55.0,DET,Erich Santifer,Syracuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,56.0,CLE,Larry Anderson,UNLV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,57.0,WSB,Darren Daye,UCLA,5.0,328.0,5208.0,2225.0,844.0,672.0,0.491,0.118,0.681,15.9,6.8,2.6,2.0,9.3,0.086,-0.8,1.6
62,58.0,ATL,John Pinone,Villanova,1.0,7.0,65.0,20.0,10.0,3.0,0.538,0.0,0.6,9.3,2.9,1.4,0.4,0.1,0.04,-4.9,0.0
63,59.0,NJN,Bruce Kuczenski,UConn,1.0,15.0,119.0,28.0,23.0,8.0,0.27,0.0,0.667,7.9,1.9,1.5,0.5,-0.4,-0.152,-11.6,-0.3
64,60.0,KCK,Steve Harriel,Washington State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,61.0,DEN,David Little,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,62.0,POR,Tom Piotrowski,La Salle,1.0,18.0,78.0,30.0,16.0,5.0,0.462,0.0,1.0,4.3,1.7,0.9,0.3,0.1,0.07,-4.0,0.0
67,63.0,SEA,Frank Burnell,Stetson University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,64.0,PHI,Claude Riley,Texas A&M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,65.0,MIL,Billy Goodwin,St. John's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,66.0,CLE,Les Craft,Kansas State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,67.0,CLE,Derrick Hord,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,68.0,BOS,Craig Robinson,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,69.0,LAL,Orlando Phillips,Pepperdine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,70.0,PHI,Dan Ruland,James Madison University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,71.0,HOU,Darrell Browder,TCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,72.0,IND,Terry Fair,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,73.0,CLE,Dwight Jones,Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,74.0,PHI,Kalpatrick Wells,Mississippi State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,75.0,CHI,Ron Crevier,Boston College,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.3,0.0,-0.1,-0.795,-37.4,0.0
82,76.0,UTA,Doug Arnold,TCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
