,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,CLE,LeBron James,,17.0,1249.0,48014.0,33817.0,9279.0,9213.0,0.504,0.344,0.735,38.4,27.1,7.4,7.4,234.1,0.234,9.1,134.4
2,2.0,DET,Darko Miličić,,10.0,468.0,8638.0,2813.0,1971.0,405.0,0.46,0.0,0.574,18.5,6.0,4.2,0.9,7.1,0.04,-1.6,0.8
3,3.0,DEN,Carmelo Anthony,Syracuse,17.0,1104.0,39428.0,26153.0,7203.0,3225.0,0.448,0.347,0.812,35.7,23.7,6.5,2.9,101.5,0.124,0.7,27.4
4,4.0,TOR,Chris Bosh,Georgia Tech,13.0,893.0,31936.0,17189.0,7592.0,1795.0,0.494,0.335,0.799,35.8,19.2,8.5,2.0,106.0,0.159,1.4,27.5
5,5.0,MIA,Dwyane Wade,Marquette,16.0,1054.0,35773.0,23165.0,4933.0,5701.0,0.48,0.293,0.765,33.9,22.0,4.7,5.4,120.7,0.162,4.5,58.4
6,6.0,LAC,Chris Kaman,Central Michigan University,13.0,735.0,19642.0,8208.0,5582.0,921.0,0.489,0.042,0.743,26.7,11.2,7.6,1.3,24.6,0.06,-2.0,0.0
7,7.0,CHI,Kirk Hinrich,Kansas,13.0,879.0,27015.0,9594.0,2576.0,4245.0,0.411,0.375,0.8,30.7,10.9,2.9,4.8,52.5,0.093,0.2,14.7
8,8.0,MIL,T.J. Ford,Texas,8.0,429.0,11882.0,4797.0,1331.0,2495.0,0.433,0.289,0.815,27.7,11.2,3.1,5.8,16.9,0.068,-0.8,3.6
9,9.0,NYK,Mike Sweetney,Georgetown,4.0,233.0,3610.0,1516.0,1045.0,145.0,0.485,0.0,0.689,15.5,6.5,4.5,0.6,7.8,0.103,-2.1,-0.1
10,10.0,WAS,Jarvis Hayes,Georgia,7.0,427.0,9898.0,3553.0,1330.0,459.0,0.415,0.356,0.798,23.2,8.3,3.1,1.1,10.2,0.049,-2.9,-2.2
11,11.0,GSW,Mickaël Piétrus,,10.0,557.0,11950.0,4629.0,1723.0,445.0,0.425,0.355,0.665,21.5,8.3,3.1,0.8,19.7,0.079,-0.9,3.4
12,12.0,SEA,Nick Collison,Kansas,14.0,910.0,18603.0,5359.0,4701.0,939.0,0.534,0.208,0.723,20.4,5.9,5.2,1.0,44.5,0.115,0.4,11.3
13,13.0,MEM,Marcus Banks,UNLV,8.0,348.0,5571.0,2061.0,519.0,728.0,0.432,0.327,0.768,16.0,5.9,1.5,2.1,6.6,0.057,-2.4,-0.6
14,14.0,SEA,Luke Ridnour,Oregon,12.0,830.0,21623.0,7740.0,1877.0,3713.0,0.431,0.349,0.862,26.1,9.3,2.3,4.5,36.0,0.08,-0.9,5.8
